0,1,Males,Ethnicity
The Dirty Game,"['Henry Fonda', ' Robert Ryan', ' Vittorio Gassman']",['Henry Fonda'],"['Dutch', 'English', 'Scottish', 'Norwegian', 'German', 'Italian']"
Do Not Disturb,"['Doris Day', ' Rod Taylor', ' Hermione Baddeley']",['Rod Taylor'],
Doctor Zhivago,"['Omar Sharif', ' Julie Christie', ' Rod Steiger', ' Geraldine Chaplin', ' Tom Courtenay', ' Alec Guinness']",['Omar Sharif'],['Egyptian']
Dr. Goldfoot and the Bikini Machine,"['Vincent Price', ' Frankie Avalon', ' Dwayne Hickman', ' Susan Hart']",['Vincent Price'],"['English', 'German', 'French', 'Dutch']"
The Family Jewels,"['Jerry Lewis', ' Sebastian Cabot', ' Donna Butterworth']",['Jerry Lewis'],"['Ashkenazi', 'Jewish']"
"Faster, Pussycat! Kill! Kill!","['Tura Satana', ' Haji', ' Lori Williams']",[],
Finger on the Trigger,"['Rory Calhoun', ' Aldo Sambrell', ' James Philbrook']",['Aldo Sambrell'],
The Flight of the Phoenix,"['James Stewart', ' Peter Finch', ' Richard Attenborough', ' Hardy Kruger', ' Dan Duryea', ' George Kennedy', ' Ernest Borgnine']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
Fluffy,"['Tony Randall', ' Shirley Jones', ' Celia Kaye']",['Tony Randall'],
The Fool Killer,"['Anthony Perkins', ' Edward Albert', ' Dana Elcar']",['Anthony Perkins'],"['English', 'Irish', 'Dutch', 'German']"
Fort Courageous,"['Don ""Red"" Barry', ' Hanna Landy', ' Harry Lauter']","['Don ""Red"" Barry']",
Frankenstein Meets the Spacemonster,"['James Karen', ' Marilyn Hanold']",['James Karen'],
Genghis Khan,"['Omar Sharif', ' James Mason', ' Eli Wallach']",['Omar Sharif'],['Egyptian']
Girl Happy,"['Elvis Presley', ' Shelley Fabares', ' Mary Ann Mobley']",['Elvis Presley'],"['English', 'Scottish', 'German', 'French', 'Dutch', 'Danish']"
The Girls on the Beach,"['Noreen Corcoran', ' Martin West', ' Linda Marshall']",['Martin West'],
Git!,"['Heather North', ' Leslie Bradley', ' Richard Webb']",['Richard Webb'],
The Glory Guys,"['Tom Tryon', ' Harve Presnell', ' Senta Berger', ' James Caan']",['Tom Tryon'],
Goldstein,"['Lou Gilbert', ' Ellen Madison', ' Tom Erhart']",['Tom Erhart'],
The Great Race,"['Tony Curtis', ' Natalie Wood', ' Jack Lemmon', ' Peter Falk']",['Tony Curtis'],"['Ashkenazi', 'Jewish']"
The Great Sioux Massacre,"['Joseph Cotten', ' Darren McGavin', ' Philip Carey']",['Joseph Cotten'],"['English', 'Northern', 'Irish', 'ScotsIrish']"
The Greatest Story Ever Told,"['Max von Sydow', ' Charlton Heston', ' José Ferrer', ' Claude Rains', ' Angela Lansbury', ' David McCallum', ' Martin Landau', ' Ed Wynn', ' Telly Savalas', ' Sidney Poitier', ' John Wayne']",['Max von Sydow'],"['Swedish', 'German', 'FinlandSwedish', 'Estonian', 'Latvian', 'Russian', 'Danish', 'Norwegian', 'English', 'Scottish']"
Guns of Diablo,"['Charles Bronson', ' Kurt Russell']",['Charles Bronson'],"['Lithuanian', 'Polish', 'Eastern', 'European']"
The Hallelujah Trail,"['Burt Lancaster', ' Lee Remick', ' Jim Hutton', ' Pamela Tiffin']",['Burt Lancaster'],"['Northern', 'Irish', 'ScotsIrish']"
Harlow,"['Carroll Baker', ' Raf Vallone', ' Angela Lansbury', ' Peter Lawford']",['Raf Vallone'],
Harlow,"['Carol Lynley', ' Efrem Zimbalist', ' Jr.', ' Ginger Rogers']",['Efrem Zimbalist'],"['Ashkenazi', 'Jewish', 'Episcopalian']"
Harum Scarum,"['Elvis Presley', ' Mary Ann Mobley', ' Fran Jeffries']",['Elvis Presley'],"['English', 'Scottish', 'German', 'French', 'Dutch', 'Danish']"
Having a Wild Weekend,['The Dave Clark Five'],['The Dave Clark Five'],
"Harvey Middleman, Fireman","['Patricia Harty', ' Arlene Golonka', ' Hermione Gingold']",[],
The Heroes of Telemark,"['Kirk Douglas', ' Richard Harris', ' Michael Redgrave']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
Help!,"['John Lennon', ' Paul McCartney', ' George Harrison', ' Ringo Starr']",['John Lennon'],"['Irish', 'Welsh', 'English']"
A High Wind in Jamaica,"['Anthony Quinn', ' Lila Kedrova', ' James Coburn']",['Anthony Quinn'],"['Irish75', 'Mexican', 'Spanish', 'Indigenous']"
The Hill,"['Sean Connery', ' Ian Bannen', ' Ossie Davis']",['Sean Connery'],"['Scottish', 'Irish']"
How to Murder Your Wife,"['Jack Lemmon', ' Terry-Thomas', ' Virna Lisi']",['Jack Lemmon'],"['English', 'Irish', 'Scottish', 'French', 'Dutch', 'Welsh']"
How to Stuff a Wild Bikini,"['Annette Funicello', ' Dwayne Hickman', ' Beverly Adams']",['Dwayne Hickman'],
The Human Duplicators,"['George Nader', ' Barbara Nichols', ' Dolores Faith']",['George Nader'],
I Saw What You Did,"['Joan Crawford', ' John Ireland']",['John Ireland'],
I'll Take Sweden,"['Bob Hope', ' Tuesday Weld', ' Frankie Avalon']",['Bob Hope'],"['English', 'Welsh']"
In Harm's Way,"['John Wayne', ' Kirk Douglas', ' Patricia Neal', ' Henry Fonda', ' Brandon deWilde', ' Paula Prentiss', ' Burgess Meredith', "" Carroll O'Connor"", ' Tom Tryon', ' Dana Andrews', ' George Kennedy']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Indian Paint,"['Johnny Crawford', ' Jay Silverheels', ' Pat Hogan']",['Johnny Crawford'],
Inside Daisy Clover,"['Natalie Wood', ' Robert Redford', ' Christopher Plummer']",['Robert Redford'],"['English', 'Irish', 'Scottish', 'Northern', 'IrishScotsIrish', 'Cornish']"
"John Goldfarb, Please Come Home","['Shirley MacLaine', ' Richard Crenna', ' Peter Ustinov']",['Richard Crenna'],['Italian']
Joy in the Morning,"['Richard Chamberlain', ' Yvette Mimieux', ' Oskar Homolka']",['Richard Chamberlain'],"['English', 'German', 'Welsh']"
King Rat,"['George Segal', ' Tom Courtenay', ' James Fox']",['George Segal'],"['Ashkenazi', 'Jewish']"
Life at the Top,"['Laurence Harvey', ' Jean Simmons', ' Honor Blackman']",['Laurence Harvey'],"['Ashkenazi', 'Jewish']"
Lord Jim,"[""Peter O'Toole"", ' James Mason', ' Curd Jürgens']",['James Mason'],['English']
Love and Kisses,"['Ricky Nelson', ' Jerry Van Dyke', ' Kris Harmon']",['Ricky Nelson'],"['Swedish', 'German', 'Irish', 'English', 'ScotsIrishNorthern', 'Irish', 'Scottish']"
Love Has Many Faces,"['Lana Turner', ' Cliff Robertson', "" Hugh O'Brian"", ' Ruth Roman', ' Stefanie Powers']",['Cliff Robertson'],"['English', 'German']"
The Loved One,"['Robert Morse', ' Jonathan Winters', ' John Gielgud', ' Liberace', ' Milton Berle', ' Tab Hunter', ' Rod Steiger']",['Robert Morse'],
Major Dundee,"['Charlton Heston', ' Richard Harris', ' James Coburn']",['Charlton Heston'],"['English', 'Scottish', 'Cornish', 'German']"
The Man from Button Willow,"['Dale Robertson', ' Howard Keel', ' Barbara Jean Wong']",['Dale Robertson'],
Mara of the Wilderness,"['Adam West', ' Lori Saunders']",['Adam West'],"['Swedish', 'English', 'Welsh', 'German', 'Irish', 'Scottish']"
Marriage on the Rocks,"['Frank Sinatra', ' Dean Martin', ' Deborah Kerr']",['Frank Sinatra'],"['Italian', 'Sicilian']"
McHale's Navy Joins the Air Force,"['Joe Flynn', ' Tim Conway']",['Joe Flynn'],
Mickey One,"['Warren Beatty', ' Franchot Tone', ' Alexandra Stewart']",['Warren Beatty'],"['English', 'Scottish', 'Irish', 'French', 'Danish', 'Dutch']"
Mirage,"['Gregory Peck', ' Diane Baker', ' Walter Matthau']",['Gregory Peck'],"['Irish', 'English', 'German', 'Welsh']"
Mister Moses,"['Robert Mitchum', ' Carroll Baker', ' Ian Bannen']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
The Monkey's Uncle,"['Annette Funicello', ' Tommy Kirk', "" Arthur O'Connell""]",['Tommy Kirk'],
The Money Trap,"['Glenn Ford', ' Elke Sommer', ' Rita Hayworth']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Monster A Go-Go,"['June Travis', ' Phil Morton']",['Phil Morton'],
Morituri,"['Marlon Brando', ' Yul Brynner', ' Wally Cox', ' Janet Margolin']",['Marlon Brando'],"['English', 'Irish', 'German', 'Dutch', 'French', 'Huguenot', 'Welsh', 'Scottish']"
Motorpsycho,"['Haji', ' Alex Rocco']",['Alex Rocco'],
Mudhoney,"['Lorna Maitland', ' Hal Hopper']",['Hal Hopper'],
My Blood Runs Cold,"['Troy Donahue', ' Joey Heatherton', ' Barry Sullivan']",['Troy Donahue'],
The Naked Brigade,"['Shirley Eaton', ' Ken Scott', ' Mary Chronopoulou']",['Ken Scott'],
The Naked Prey,"['Cornel Wilde', ' Ken Gampu', ' Gert van den Bergh']",['Cornel Wilde'],"['Ashkenazi', 'Jewish']"
Never Too Late,"['Paul Ford', "" Maureen O'Sullivan"", ' Connie Stevens']",['Paul Ford'],
Nightmare in the Sun,"['John Derek', ' Ursula Andress', ' Sammy Davis', ' Jr.']",['John Derek'],
None But The Brave,"['Frank Sinatra', ' Tatsuya Mihashi', ' Clint Walker', ' Tommy Sands', ' Brad Dexter', ' Tony Bill']",['Frank Sinatra'],"['Italian', 'Sicilian']"
Once a Thief,"['Alain Delon', ' Ann-Margret', ' Van Heflin', ' Jack Palance']",['Alain Delon'],"['Corsican', 'Italian', 'German', 'French']"
One Way Wahine,"['Joy Harmon', ' Anthony Eisley', ' Edgar Bergen']",['Anthony Eisley'],
Operation C.I.A.,"['Burt Reynolds', ' Danielle Aubrey', ' John Hoyt']",['Burt Reynolds'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'Dutch']"
The Outlaws Is Coming,"['Moe Howard', ' Larry Fine', ' Joe DeRita']",['Moe Howard'],"['Ashkenazi', 'Jewish']"
A Patch of Blue,"['Sidney Poitier', ' Elizabeth Hartman', ' Shelley Winters']",[],
Promise Her Anything,"['Warren Beatty', ' Leslie Caron']",['Warren Beatty'],"['English', 'Scottish', 'Irish', 'French', 'Danish', 'Dutch']"
A Rage to Live,"['Suzanne Pleshette', ' Bradford Dillman', ' Ben Gazzara']",['Bradford Dillman'],"['English', 'German']"
Rapture,"['Melvyn Douglas', ' Patricia Gozzi', ' Dean Stockwell']",['Melvyn Douglas'],"['Jewish', 'English', 'Scottish']"
The Ravagers,"['John Saxon', ' Fernando Poe Jr.', ' Robert Arevalo']",['John Saxon'],['Italian']
Red Line 7000,"['James Caan', ' Laura Devon', ' Charlene Holt']",['James Caan'],"['Ashkenazi', 'Jewish']"
Requiem for a Gunfighter,"['Rod Cameron', ' Stephen McNally', ' Mike Mazurki']",['Rod Cameron'],
The Reward,"['Max von Sydow', ' Yvette Mimieux', ' Gilbert Roland']",['Max von Sydow'],"['Swedish', 'German', 'FinlandSwedish', 'Estonian', 'Latvian', 'Russian', 'Danish', 'Norwegian', 'English', 'Scottish']"
Ride in the Whirlwind,"['Jack Nicholson', ' Millie Perkins', ' Harry Dean Stanton']",['Jack Nicholson'],"['Irish', 'Scottish', 'English', 'Pennsylvania', 'DutchGerman', 'Welshbiological', 'Italian', 'Latvian', 'Ashkenazi', 'Jewish', 'Baltic', 'German']"
The Rounders,"['Henry Fonda', ' Glenn Ford', ' Chill Wills', ' Sue Ane Langdon']",['Henry Fonda'],"['Dutch', 'English', 'Scottish', 'Norwegian', 'German', 'Italian']"
Runaway Girl,"['Lili St. Cyr', ' Jock Mahoney', ' Laurie Mitchell']",['Jock Mahoney'],
The Sandpiper,"['Elizabeth Taylor', ' Richard Burton', ' Eva Marie Saint', ' Robert Webber', ' Charles Bronson']",['Richard Burton'],['Welsh']
Sands of the Kalahari,"['Stuart Whitman', ' Stanley Baker', ' Susannah York']",['Stuart Whitman'],"['Ashkenazi', 'Jewish']"
The Satan Bug,"['George Maharis', ' Anne Francis']",['George Maharis'],
The Secret of My Success,"['Shirley Jones', ' Stella Stevens', ' Honor Blackman', ' James Booth', ' Lionel Jeffries']",['James Booth'],
Sergeant Deadhead,"['Frankie Avalon', ' Deborah Walley', ' Cesar Romero']",['Cesar Romero'],"['Cuban', 'Venezuelan', 'Spanish']"
Shenandoah,"['James Stewart', ' Doug McClure', ' Katharine Ross', ' Glenn Corbett', ' Rosemary Forsyth']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
Ship of Fools,"['Vivien Leigh', ' Simone Signoret', ' Lee Marvin', ' José Ferrer', ' Oskar Werner', ' Elizabeth Ashley', ' George Segal']",['José Ferrer'],
Situation Hopeless... But Not Serious,"['Alec Guinness', ' Mike Connors', ' Robert Redford']",['Alec Guinness'],
Ski Party,"['Frankie Avalon', ' Dwayne Hickman', ' Yvonne Craig']",['Dwayne Hickman'],
The Slender Thread,"['Sidney Poitier', ' Anne Bancroft', ' Telly Savalas']",['Telly Savalas'],['Greek']
Son of a Gunfighter,"['Russ Tamblyn', ' Kieron Moore', ' Fernando Rey']",['Russ Tamblyn'],
The Sons of Katie Elder,"['John Wayne', ' Dean Martin', ' Earl Holliman', ' George Kennedy', ' James Gregory', ' Martha Hyer']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
The Sound of Music,"['Julie Andrews', ' Christopher Plummer', ' Peggy Wood', ' Eleanor Parker', ' Richard Haydn']",['Christopher Plummer'],"['Scottish', 'English', 'Northern', 'Irish', 'SwissFrench', 'FrenchCanadian']"
Space Probe Taurus,"['Francine York', ' James E. Brown']",['James E. Brown'],
The Spy Who Came in from the Cold,"['Richard Burton', ' Claire Bloom', ' Oskar Werner', ' Sam Wanamaker', ' Cyril Cusack']",['Richard Burton'],['Welsh']
Strange Bedfellows,"['Rock Hudson', ' Gina Lollobrigida', ' Gig Young']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
A Swingin' Summer,"['Raquel Welch', ' James Stacy']",['James Stacy'],
The Sword of Ali Baba,"['Jocelyn Lane', ' Frank McGrath', ' Gavin MacLeod']",['Frank McGrath'],
Sylvia,"['Carroll Baker', ' George Maharis', ' Peter Lawford']",['George Maharis'],
Synanon,"[""Edmond O'Brien"", ' Chuck Connors', ' Stella Stevens']",['Chuck Connors'],
Taffy and the Jungle Hunter,"['Jacques Bergerac', ' Manuel Padilla Jr.']",['Jacques Bergerac'],
That Darn Cat!,"['Hayley Mills', ' Dean Jones', ' Dorothy Provine']",['Dean Jones'],
That Funny Feeling,"['Sandra Dee', ' Bobby Darin', "" Donald O'Connor""]",['Bobby Darin'],['Danish']
The Third Day,"['George Peppard', ' Elizabeth Ashley', ' Roddy McDowall']",['George Peppard'],
Those Calloways,"['Brian Keith', ' Vera Miles', ' Brandon De Wilde']",['Brian Keith'],
A Thousand Clowns,"['Jason Robards', ' Martin Balsam', ' Barbara Harris', ' William Daniels', ' Barry Gordon', ' Gene Saks']",['Jason Robards'],"['Swedish', 'English', 'Welsh', 'German', 'Irish', 'Scottish']"
Thunderball,"['Sean Connery', ' Claudine Auger', ' Adolfo Celi']",['Sean Connery'],"['Scottish', 'Irish']"
Tickle Me,"['Elvis Presley', ' Julie Adams', ' Jocelyn Lane']",['Elvis Presley'],"['English', 'Scottish', 'German', 'French', 'Dutch', 'Danish']"
Town Tamer,"['Dana Andrews', ' Terry Moore', "" Pat O'Brien""]",[],
The Truth About Spring,"['Hayley Mills', ' John Mills', ' Lionel Jeffries']",['John Mills'],['English']
Two on a Guillotine,"['Connie Stevens', ' Cesar Romero', ' Dean Jones']",['Cesar Romero'],"['Cuban', 'Venezuelan', 'Spanish']"
Up from the Beach,"['Cliff Robertson', ' Red Buttons', ' Irina Demick']",['Cliff Robertson'],"['English', 'German']"
A Very Special Favor,"['Rock Hudson', ' Leslie Caron', ' Charles Boyer']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
Village of the Giants,"['Tommy Kirk', ' Johnny Crawford', ' Beau Bridges', ' Joy Harmon']",['Tommy Kirk'],
Von Ryan's Express,"['Frank Sinatra', ' Trevor Howard', ' Raffaella Carrà']",['Frank Sinatra'],"['Italian', 'Sicilian']"
The War Lord,"['Charlton Heston', ' Richard Boone', ' Rosemary Forsyth']",['Charlton Heston'],"['English', 'Scottish', 'Cornish', 'German']"
War Party,"['Davey Davison', ' Don ""Red"" Barry']",['Davey Davison'],
What's New Pussycat?,"['Peter Sellers', "" Peter O'Toole"", ' Paula Prentiss', ' Romy Schneider', ' Woody Allen', ' Capucine']",['Peter Sellers'],"['Sephardi', 'Jewish', 'Ashkenazi', 'Jewish']"
When the Boys Meet the Girls,"['Connie Francis', ' Harve Presnell', ' Peter Noone']",['Harve Presnell'],
Wild on the Beach,"['Frankie Randall', ' Sherry Jackson', ' Cher', ' Sonny Bono']",['Sonny Bono'],['ItalianSicilian']
Wild Seed,"['Michael Parks', ' Celia Kaye']",['Michael Parks'],"['English', 'Irish', 'Scottish', 'German', 'Dutch', 'French']"
Willy McBean and his Magic Machine,[''],[],
Winter A-Go-Go,"['James Stacy', ' William Wellman Jr.', ' Beverly Adams']",['James Stacy'],
The World of Abbott and Costello,"['Bud Abbott', ' Lou Costello']",['Bud Abbott'],"['Welsh', 'German', 'German', 'Jewish']"
Young Dillinger,"['John Ashley', ' Nick Adams', ' Robert Conrad']",['John Ashley'],
Young Fury,"['Rory Calhoun', ' Virginia Mayo']",[],
Zebra in the Kitchen,"['Jay North', ' Martin Milner', ' Andy Devine']",['Jay North'],
