0,1,Males,Ethnicity
Beautiful But Broke,"['Joan Davis', ' John Hubbard', ' Jane Frazee']",['John Hubbard'],
Belle of the Yukon,"['Randolph Scott', ' Gypsy Rose Lee', ' Dinah Shore']",['Randolph Scott'],
Beneath Western Skies,"['Robert Livingston', ' Smiley Burnette', ' Effie Laird']",['Robert Livingston'],
Bermuda Mystery,"['Preston Foster', ' Ann Rutherford', ' Charles Butterworth', ' Helene Whitney']",['Preston Foster'],
Between Two Worlds,"['John Garfield', ' Paul Henreid', ' Eleanor Parker', ' Sydney Greenstreet', ' Edmund Gwenn', ' George Coulouris']",['John Garfield'],"['Ashkenazi', 'Jewish']"
The Big Bonanza,"['Jane Frazee', ' Richard Arlen', ' Lynne Roberts']",['Richard Arlen'],
The Big Noise,"['Laurel and Hardy', ' Doris Merrick']",[],
Black Magic,"['Sidney Toler', ' Mantan Moreland', ' Jacqueline deWit']",[],
The Black Parachute,"['John Carradine', ' Osa Massen', ' Larry Parks']",['John Carradine'],
Block Busters,"['Leo Gorcey', ' Huntz Hall', ' Gabriel Dell']",['Leo Gorcey'],
Blonde Fever,"['Philip Dorn', ' Mary Astor', ' Gloria Grahame']",['Philip Dorn'],
Bluebeard,"['John Carradine', ' Jean Parker']",['John Carradine'],
Bordertown Trail,"['Smiley Burnette', ' Sunset Carson', ' Weldon Heyburn']",['Smiley Burnette'],
Boss of Boomtown,"['Rod Cameron', ' Tom Tyler', ' Fuzzy Knight']",['Rod Cameron'],
Bowery Champs,"['Leo Gorcey', ' Huntz Hall', ' Gabriel Dell']",['Leo Gorcey'],
Bowery to Broadway,"['Maria Montez', ' Jack Oakie', ' Susanna Foster']",['Jack Oakie'],
Brand of the Devil,"[""Dave (Tex) O'Brien"", ' Jim Newill', ' Guy Wilkerson']",['Jim Newill'],
Brazil,"['Tito Guízar', ' Virginia Bruce', ' Edward Everett Horton', ' Aurora Miranda', ' Roy Rogers']",['Tito Guízar'],
Bride by Mistake,"['Alan Marshal', ' Laraine Day', ' Marsha Hunt']",['Alan Marshal'],
The Bridge of San Luis Rey ,"['Lynn Bari', ' Akim Tamiroff']",['Akim Tamiroff'],
Broadway Rhythm,"['George Murphy', ' Ginny Simms', ' Nancy Walker', ' Lena Horne']",['George Murphy'],['Irish']
Buffalo Bill,"['Joel McCrea', "" Maureen O'Hara"", ' Linda Darnell', ' Anthony Quinn', ' Thomas Mitchell']",['Joel McCrea'],
Call of the Jungle,"['Ann Corio', ' James Bush', ' John Davidson']",['James Bush'],
Call of the Rockies,"['Smiley Burnette', ' Sunset Carson', ' Harry Woods']",['Smiley Burnette'],
Call of the South Seas,"['Janet Martin', ' Allan Lane', ' William Henry']",['Allan Lane'],
Can't Help Singing,"['Deanna Durbin', ' Robert Paige']",['Robert Paige'],
The Canterville Ghost,"['Charles Laughton', "" Margaret O'Brien""]",['Charles Laughton'],['Irish']
Career Girl,"['Frances Langford', ' Edward Norris', ' Iris Adrian']",['Edward Norris'],
Carolina Blues,"['Kay Kyser', ' Ann Miller', ' Victor Moore']",['Victor Moore'],
Casanova Brown,"['Gary Cooper', ' Teresa Wright']",['Gary Cooper'],['English']
Casanova in Burlesque,"['Joe E. Brown', ' June Havoc', ' Dale Evans']",['Joe E. Brown'],"['Welsh', 'English']"
Charlie Chan in The Chinese Cat,"['Sidney Toler', ' Joan Woodbury', ' Mantan Moreland']",[],
Charlie Chan in the Secret Service,"['Sidney Toler', ' Mantan Moreland', ' Arthur Loft']",['Arthur Loft'],
Cheyenne Wildcat ,"['Bill Elliott', ' Robert Blake', ' Alice Fleming']",['Bill Elliott'],
Chip Off the Old Block,"[""Donald O'Connor"", ' Peggy Ryan', ' Ann Blyth']",[],
Christmas Holiday,"['Deanna Durbin', ' Gene Kelly']",['Gene Kelly'],"['Irish25', 'German']"
The Climax ,"['Susanna Foster', ' Boris Karloff']",['Boris Karloff'],"['English', 'Indian']"
Cobra Woman,"['Maria Montez', ' Jon Hall', ' Sabu']",['Jon Hall'],
Code of the Prairie,"['Smiley Burnette', ' Sunset Carson', ' Peggy Stewart']",['Smiley Burnette'],
The Conspirators,"['Hedy Lamarr', ' Paul Henreid']",['Paul Henreid'],"['Jewish', 'Austrian']"
The Contender,"['Buster Crabbe', ' Arline Judge']",['Buster Crabbe'],
Cover Girl,"['Rita Hayworth', ' Gene Kelly', ' Phil Silvers']",['Gene Kelly'],"['Irish25', 'German']"
Cowboy and the Senorita,"['Roy Rogers', ' Trigger', ' Mary Lee']",['Roy Rogers'],
Cowboy Canteen,"['Jane Frazee', ' Tex Ritter']",['Tex Ritter'],
Cowboy from Lonesome River,"['Charles Starrett', ' Dub Taylor']",['Charles Starrett'],
Crazy Knights,"['Billy Gilbert', ' Shemp Howard', ' Max Rosenbloom']",['Billy Gilbert'],
Crime by Night,"['Jane Wyman', ' Jerome Cowan']",['Jerome Cowan'],
Cry of the Werewolf,"['Nina Foch', ' Stephen Crane', ' Osa Massen']",['Stephen Crane'],
The Curse of the Cat People,"['Simone Simon', ' Jane Randolph']",[],
Cyclone Prairie Rangers,"['Charles Starrett', ' Dub Taylor', ' Constance Worth']",['Charles Starrett'],
Dancing in Manhattan,"['Frederick Brady', ' Jeff Donnell', ' William Wright']",['Frederick Brady'],
Dangerous Passage,"['Robert Lowery', ' Phyllis Brooks', ' Charles Arnt']",['Robert Lowery'],
Dark Mountain,"['Robert Lowery', ' Ellen Drew', ' Regis Toomey']",['Robert Lowery'],
Dark Waters,"['Merle Oberon', ' Franchot Tone', ' Thomas Mitchell']",['Franchot Tone'],
Days of Glory ,['Gregory Peck'],['Gregory Peck'],"['Irish', 'English', 'German', 'Welsh']"
Dead Man's Eyes,"['Lon Chaney Jr.', ' Jean Parker']",['Lon Chaney Jr.'],"['English', 'French', 'German', 'Irish']"
Dead or Alive,"['Tex Ritter', "" Dave O'Brien"", ' Guy Wilkerson']",['Tex Ritter'],
Delinquent Daughters,"['June Carlson', "" Fifi D'Orsay"", ' Teala Loring']",[],
Destiny,"['Gloria Jean', ' Alan Curtis', ' Frank Craven']",['Alan Curtis'],
Detective Kitty O'Day,"['Jean Parker', ' Peter Cookson']",['Peter Cookson'],
Dixie Jamboree,"['Frances Langford', ' Guy Kibbee', ' Eddie Quillan']",['Guy Kibbee'],
Double Exposure ,"['Chester Morris', ' Nancy Kelly']",['Chester Morris'],
Double Indemnity,"['Fred MacMurray', ' Barbara Stanwyck', ' Edward G. Robinson']",['Fred MacMurray'],['German']
The Doughgirls,"['Ann Sheridan', ' Alexis Smith', ' Jack Carson']",['Jack Carson'],
Dragon Seed ,"['Katharine Hepburn', ' Walter Huston', ' Akim Tamiroff', ' Agnes Moorhead', ' Henry Travers']",['Walter Huston'],"['ScotsIrishNorthern', 'Irish', 'Scottish']"
The Drifter,"['Buster Crabbe', ' Al St. John']",['Buster Crabbe'],
End of the Road,"['Edward Norris', ' John Abbott', ' June Storey']",['Edward Norris'],
Enemy of Women,"['Claudia Drake', ' Wolfgang Zilzer', ' Donald Woods']",['Wolfgang Zilzer'],
Enter Arsène Lupin,"['Charles Korvin', ' Ella Raines']",['Charles Korvin'],
The Eve of St. Mark,"['Anne Baxter', "" Michael O'Shea"", ' Vincent Price']",['Vincent Price'],"['English', 'German', 'French', 'Dutch']"
Ever Since Venus,"['Ina Ray Hutton', ' Hugh Herbert', ' Ann Savage']",['Hugh Herbert'],
Experiment Perilous,"['Hedy Lamarr', ' George Brent']",['George Brent'],
Faces in the Fog,"['Jane Withers', ' Paul Kelly', ' Lee Patrick']",['Paul Kelly'],
The Falcon in Hollywood,"['Tom Conway', ' Rita Corday']",['Tom Conway'],
The Falcon in Mexico,"['Tom Conway', ' Mona Maris']",['Tom Conway'],
The Falcon Out West,"['Tom Conway', ' Barbara Hale']",['Tom Conway'],
"Murder, My Sweet","['Dick Powell', ' Claire Trevor']",['Dick Powell'],
A Fig Leaf for Eve,"['Jan Wiley', ' Eddie Dunn', ' Betty Blythe']",['Eddie Dunn'],
The Fighting Seabees,"['John Wayne', ' Susan Hayward', ' William Frawley']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
The Fighting Sullivans,"['Anne Baxter', ' Thomas Mitchell', ' Ward Bond']",['Thomas Mitchell'],['Irish']
Firebrands of Arizona,"['Smiley Burnette', ' Sunset Carson', ' Peggy Stewart']",['Smiley Burnette'],
Follow the Boys,"['George Raft', ' Vera Zorina', ' Jeanette MacDonald']",['George Raft'],['German']
Follow the Leader,"['Leo Gorcey', ' Huntz Hall', ' Gabriel Dell']",['Leo Gorcey'],
Forty Thieves,"['William Boyd', ' Andy Clyde', ' Jimmy Rogers']",['William Boyd'],
Four Jills in a Jeep,"['Kay Francis', ' Carole Landis', ' Martha Raye']",[],
Frenchman's Creek,"['Joan Fontaine', ' Basil Rathbone', ' Nigel Bruce']",['Basil Rathbone'],"['English', 'Irish']"
Frontier Outlaws,"['Buster Crabbe', ' Marin Sais']",['Buster Crabbe'],
Fuzzy Settles Down,"['Buster Crabbe', ' Al St. John']",['Buster Crabbe'],
Gambler's Choice,"['Chester Morris', ' Nancy Kelly']",['Chester Morris'],
Gangsters of the Frontier,"['Tex Ritter', "" Dave O'Brien"", ' Guy Wilkerson']",['Tex Ritter'],
Gaslight,"['Charles Boyer', ' Ingrid Bergman', ' Angela Lansbury']",['Charles Boyer'],['French']
Gentle Annie,"['James Craig', ' Donna Reed', ' Marjorie Main']",['James Craig'],
Ghost Catchers,"['Olsen and Johnson', ' Gloria Jean', "" Martha O'Driscoll""]",['Olsen and Johnson'],
Ghost Guns,"['Johnny Mack Brown', ' Raymond Hatton', ' Evelyn Finley']",['Johnny Mack Brown'],
The Ghost That Walks Alone,"['Arthur Lake', ' Janis Carter', ' Lynne Roberts']",['Arthur Lake'],
Gildersleeve's Ghost,"['Harold Peary', ' Marion Martin', ' Richard LeGrand']",['Harold Peary'],
Girl in the Case,"['Edmund Lowe', ' Janis Carter']",['Edmund Lowe'],
Girl Rush,"['Wally Brown', ' Alan Carney', ' Frances Langford']",['Wally Brown'],
The Girl Who Dared,"['Lorna Gray', ' Peter Cookson', ' Veda Ann Borg']",['Peter Cookson'],
Goin' to Town,"['Chester Lauck', ' Norris Goff', ' Barbara Hale']",['Chester Lauck'],
Going My Way,"['Bing Crosby', ' Barry Fitzgerald', ' Frank McHugh', ' Gene Lockhart']",['Bing Crosby'],"['English', 'Irish']"
"Goodnight, Sweetheart","['Robert Livingston', ' Ruth Terry', ' Henry Hull']",['Robert Livingston'],
The Great Mike,"['Stuart Erwin', ' Marion Martin']",['Stuart Erwin'],
The Great Moment,"['Joel McCrea', ' Betty Field']",['Joel McCrea'],
Greenwich Village,"['Carmen Miranda', ' Don Ameche', ' William Bendix']",['Don Ameche'],"['German', 'English', 'Scottish', 'Irish']"
Guest in the House,"['Anne Baxter', ' Ralph Bellamy', ' Aline MacMahon']",['Ralph Bellamy'],['English']
Guns of the Law,"[""Dave (Tex) O'Brien"", ' Jim Newill', ' Guy Wilkerson']",['Jim Newill'],
Gunsmoke Mesa,"[""Dave (Tex) O'Brien"", ' Jim Newill', ' Guy Wilkerson']",['Jim Newill'],
Gypsy Wildcat,"['Maria Montez', ' Jon Hall', ' Peter Coe']",['Jon Hall'],
Hail the Conquering Hero,"['Eddie Bracken', ' Ella Raines', ' William Demarest']",['Eddie Bracken'],
The Hairy Ape,"['William Bendix', ' Susan Hayward', ' John Loder']",['William Bendix'],
Hands Across the Border,"['Roy Rogers', ' Trigger', ' Ruth Terry']",['Roy Rogers'],
Harmony Trail,"['Ken Maynard', ' Eddie Dean', ' Gene Alsace']",['Ken Maynard'],
Hat Check Honey,"['Leon Errol', ' Grace McDonald', ' Walter Catlett']",['Leon Errol'],
The Heavenly Body,"['William Powell', ' Hedy Lamarr']",['William Powell'],
Heavenly Days,"['Jim Jordan', ' Marian Jordan', ' Barbara Hale']",['Jim Jordan'],
"Henry Aldrich, Boy Scout","['Jimmy Lydon', ' Charles Smith', ' John Litel']",['Jimmy Lydon'],
Henry Aldrich Plays Cupid,"['Jimmy Lydon', ' Charles Smith', ' John Litel']",['Jimmy Lydon'],
Henry Aldrich's Little Secret,"['Jimmy Lydon', ' Charles Smith', ' John Litel']",['Jimmy Lydon'],
Her Primitive Man,"['Louise Allbritton', ' Robert Paige', ' Robert Benchley']",['Robert Paige'],
Here Come the Waves,"['Bing Crosby', ' Betty Hutton', ' Sonny Tufts']",['Bing Crosby'],"['English', 'Irish']"
"Hey, Rookie","['Ann Miller', ' Joe Besser', ' Larry Parks']",['Joe Besser'],
"Hi, Beautiful","[""Martha O'Driscoll"", ' Noah Beery Jr.', ' Hattie McDaniel']",['Noah Beery Jr.'],
"Hi, Good Lookin'!","['Harriet Hilliard', ' Eddie Quillan', ' Kirby Grant']",['Eddie Quillan'],
Hidden Valley Outlaws,"['Bill Elliott', ' George ""Gabby"" Hayes', ' Anne Jeffreys']",['Bill Elliott'],
Higher and Higher,"['Michèle Morgan', ' Frank Sinatra']",['Frank Sinatra'],"['Italian', 'Sicilian']"
The Hitler Gang,"['Robert Watson', ' Roman Bohnen', ' Victor Varconi']",['Robert Watson'],
Hollywood Canteen,"['Robert Hutton', ' Joan Leslie']",['Robert Hutton'],
Home in Indiana,"['Walter Brennan', ' Lon McCallister', ' Jeanne Crain']",['Walter Brennan'],['Irish']
Hot Rhythm,"['Dona Drake', ' Robert Lowery', ' Irene Ryan']",['Robert Lowery'],
The Hour Before the Dawn,"['Veronica Lake', ' Franchot Tone', ' Binnie Barnes']",['Franchot Tone'],
House of Frankenstein,"['Boris Karloff', ' Lon Chaney Jr.', ' John Carradine', ' Glenn Strange', ' J. Carrol Naish', ' Anne Gwynne', ' Peter Coe', ' Lionel Atwill']",['Boris Karloff'],"['English', 'Indian']"
I Accuse My Parents,"['Mary Beth Hughes', ' Vivienne Osborne']",[],
I Love a Soldier,"['Paulette Goddard', ' Sonny Tufts']",['Sonny Tufts'],
I'll Be Seeing You,"['Ginger Rogers', ' Shirley Temple']",[],
I'm from Arkansas,"['Slim Summerville', ' Iris Adrian']",['Slim Summerville'],
The Impatient Years,"['Jean Arthur', ' Lee Bowman']",[],
The Impostor,"['Jean Gabin', ' Richard Whorf', ' Ellen Drew']",['Richard Whorf'],
"In the Meantime, Darling","['Jeanne Crain', ' Frank Latimore', ' Gale Robbins']",['Frank Latimore'],
In Our Time,"['Ida Lupino', ' Paul Henreid']",['Paul Henreid'],"['Jewish', 'Austrian']"
In Society,"['Abbott and Costello', ' Marion Hutton']",['Abbott and Costello'],
The Invisible Man's Revenge,"['Jon Hall', ' John Carradine']",['Jon Hall'],
Irish Eyes Are Smiling,"['Monty Woolley', ' June Haver']",['Monty Woolley'],
It Happened Tomorrow,"['Dick Powell', ' Linda Darnell']",['Dick Powell'],
Jam Session,"['Ann Miller', ' Jess Barker']",['Jess Barker'],
Jamboree,"['Ruth Terry', ' Paul Harvey']",['Paul Harvey'],
Janie,"['Joyce Reynolds', ' Ann Harding']",[],
Johnny Doesn't Live Here Anymore,"['Simone Simon', ' James Ellison']",['James Ellison'],['English']
Jungle Woman,"['Evelyn Ankers', ' J. Carrol Naish']",[],
Kansas City Kitty,"['Joan Davis', ' Jane Frazee']",[],
The Keys of the Kingdom,"['Gregory Peck', ' Thomas Mitchell', ' Roddy McDowall']",['Gregory Peck'],"['Irish', 'English', 'German', 'Welsh']"
Kismet,"['Ronald Colman', ' Marlene Dietrich', ' James Craig']",['Ronald Colman'],"['English', 'Scottish']"
Knickerbocker Holiday,"['Constance Dowling', ' Nelson Eddy']",['Nelson Eddy'],
Ladies Courageous,"['Loretta Young', ' Diana Barrymore', ' Anne Gwynne', ' Geraldine Fitzgerald']",[],
Ladies of Washington,"['Trudy Marshall', ' Anthony Quinn', ' Sheila Ryan']",['Anthony Quinn'],"['Irish75', 'Mexican', 'Spanish', 'Indigenous']"
The Lady and the Monster,"['Vera Ralston', ' Erich von Stroheim', ' Richard Arlen']",['Erich von Stroheim'],"['Ashkenazi', 'Jewish']"
Lady in the Dark,"['Ginger Rogers', ' Ray Milland', ' Jon Hall']",['Ray Milland'],['Welsh']
Lady in the Death House,"['Jean Parker', ' Lionel Atwill']",['Lionel Atwill'],
"Lady, Let's Dance","['Belita', ' James Ellison']",['James Ellison'],['English']
Lake Placid Serenade,"['Vera Ralston', ' Eugene Pallette']",['Eugene Pallette'],
Land of the Outlaws,"['Johnny Mack Brown', ' Raymond Hatton']",['Johnny Mack Brown'],
The Laramie Trail,"['Robert Livingston', ' Smiley Burnette']",['Robert Livingston'],
The Last Horseman,"['Russell Hayden', ' Ann Savage']",['Russell Hayden'],
The Last Ride,"['Eleanor Parker', ' Richard Travis']",['Richard Travis'],
Laura,"['Gene Tierney', ' Dana Andrews', ' Clifton Webb', ' Vincent Price', ' Judith Anderson']",['Gene Tierney'],"['Irish', 'English', 'Dutch', 'Sephardi', 'Jewish']"
Law Men,"['Johnny Mack Brown', ' Jan Wiley']",['Johnny Mack Brown'],
Law of the Valley,"['Johnny Mack Brown', ' Raymond Hatton', ' Lynne Carver']",['Johnny Mack Brown'],
Leave It to the Irish,"['James Dunn', ' Wanda McKay']",['James Dunn'],"['English', 'Irish']"
Lifeboat,"['Tallulah Bankhead', ' William Bendix']",['William Bendix'],
Lights of Old Santa Fe,"['Roy Rogers', ' Dale Evans']",['Roy Rogers'],
The Lodger,"['Merle Oberon', ' George Sanders', ' Laird Cregar']",['George Sanders'],"['English', 'Scottish', 'European', 'Royal', 'Russian']"
Lost in a Harem,"['Abbott and Costello', ' Marilyn Maxwell']",['Abbott and Costello'],
Louisiana Hayride,"['Judy Canova', ' Ross Hunter']",['Ross Hunter'],
Lumberjack,"['William Boyd', ' Andy Clyde', ' Ellen Hall']",['William Boyd'],
Machine Gun Mama,['Armida'],[],
Mademoiselle Fifi,"['Simone Simon', ' Kurt Kreuger']",['Kurt Kreuger'],
Maisie Goes to Reno,"['Ann Sothern', ' John Hodiak']",['John Hodiak'],['Polish']
Make Your Own Bed,"['Jane Wyman', ' Jack Carson']",['Jack Carson'],
Man from Frisco,"[""Michael O'Shea"", ' Anne Shirley']",[],
Marine Raiders,"[""Pat O'Brien"", ' Robert Ryan', ' Ruth Hussey']",['Robert Ryan'],
The Mark of the Whistler,"['Richard Dix', ' Janis Carter']",['Richard Dix'],
Marked Trails,"['Hoot Gibson', ' Bob Steele', ' Veda Ann Borg']",['Bob Steele'],
Marriage Is a Private Affair,"['Lana Turner', ' John Hodiak']",['John Hodiak'],['Polish']
Marshal of Gunsmoke,"['Tex Ritter', ' Russell Hayden', ' Jennifer Holt']",['Tex Ritter'],
Marshal of Reno,"['Wild Bill Elliott', ' Alice Fleming']",['Wild Bill Elliott'],
The Mask of Dimitrios,"['Sydney Greenstreet', ' Peter Lorre']",['Peter Lorre'],"['Ashkenazi', 'Jewish']"
The Master Race,['George Coulouris'],['George Coulouris'],
Meet Me in St. Louis,"['Judy Garland', "" Margaret O'Brien"", ' Mary Astor']",[],
Meet Miss Bobby Socks,"['Bob Crosby', ' Lynn Merrick']",['Bob Crosby'],
Meet the People,"['Lucille Ball', ' Dick Powell']",['Dick Powell'],
Men on Her Mind,"['Mary Beth Hughes', ' Edward Norris']",['Edward Norris'],
The Merry Monahans,"[""Donald O'Connor"", ' Peggy Ryan', ' Jack Oakie']",['Jack Oakie'],
Million Dollar Kid,"['Leo Gorcey', ' Huntz Hall', ' Louise Currie']",['Leo Gorcey'],
Ministry of Fear,"['Ray Milland', ' Marjorie Reynolds', ' Carl Esmond']",['Ray Milland'],['Welsh']
Minstrel Man,"['Benny Fields', ' Gladys George']",['Benny Fields'],
The Miracle of Morgan's Creek,"['Eddie Bracken', ' Betty Hutton', ' William Demarest']",['Eddie Bracken'],
The Missing Juror,"['Jim Bannon', ' Janis Carter']",['Jim Bannon'],
Mojave Firebrand,"['Don ""Red"" Barry', ' Anne Jeffreys']","['Don ""Red"" Barry']",
The Monster Maker,"['J. Carrol Naish', ' Ralph Morgan', ' Tala Birell']",['Ralph Morgan'],
Moon Over Las Vegas,"['Anne Gwynne', ' Barbara Jo Allen']",[],
Moonlight and Cactus,"['The Andrews Sisters', ' Leo Carrillo']",['The Andrews Sisters'],
Mr. Skeffington,"['Bette Davis', ' Claude Rains']",['Claude Rains'],['English']
Mr. Winkle Goes to War,"['Edward G. Robinson', ' Ruth Warrick']",['Edward G. Robinson'],"['Ashkenazi', 'Jewish']"
Mrs. Parkington,"['Greer Garson', ' Walter Pidgeon', ' Edward Arnold']",['Walter Pidgeon'],
The Mummy's Curse,"['Lon Chaney', ' Virginia Christine']",['Lon Chaney'],"['English', 'French', 'German', 'Irish']"
The Mummy's Ghost,"['Lon Chaney', ' John Carradine', ' Ramsay Ames']",['Lon Chaney'],"['English', 'French', 'German', 'Irish']"
Murder in the Blue Room,"['Anne Gwynne', ' John Litel']",['John Litel'],
"Murder, My Sweet","['Dick Powell', ' Claire Trevor']",['Dick Powell'],
Music for Millions,"['Jimmy Durante', ' June Allyson']",['Jimmy Durante'],['Italian']
Music in Manhattan,"['Anne Shirley', ' Dennis Day']",['Dennis Day'],
My Best Gal,"['Jane Withers', ' Jimmy Lydon']",['Jimmy Lydon'],
My Buddy,"['Ruth Terry', ' Red Barry']",['Red Barry'],
My Gal Loves Music,"['Bob Crosby', ' Grace McDonald']",['Bob Crosby'],
My Pal Wolf,"['Sharyn Moffett', ' Jill Esmond', ' Claire Carleton']",[],
Mystery Man,"['William Boyd', ' Andy Clyde', ' Eleanor Stewart']",['William Boyd'],
Nabonga,"['Buster Crabbe', ' Julie London']",['Buster Crabbe'],
The National Barn Dance,"['Jean Heather', ' Charles Quigley']",['Charles Quigley'],
National Velvet ,"['Mickey Rooney', ' Elizabeth Taylor']",[],
The Navy Way,"['Jean Parker', ' William Henry']",['William Henry'],['English']
Nevada,"['Robert Mitchum', ' Anne Jeffreys']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
Nine Girls,"['Ann Harding', ' Evelyn Keyes']",[],
A Night of Adventure,"['Tom Conway', ' Audrey Long', ' John Carradine', ' Dean Jagger']",['Tom Conway'],
None But the Lonely Heart,"['Cary Grant', ' Ethel Barrymore']",[],
None Shall Escape,"['Marsha Hunt', ' Henry Travers']",['Henry Travers'],
Nothing But Trouble,['Laurel and Hardy'],[],
Oath of Vengeance,"['Buster Crabbe', ' Al St. John']",['Buster Crabbe'],
"Oh, What a Night","['Jean Parker', ' Edmund Lowe']",['Edmund Lowe'],
Oklahoma Raiders,"['Tex Ritter', ' Jennifer Holt']",['Tex Ritter'],
The Old Texas Trail,"['Rod Cameron', ' Virginia Christine']",['Rod Cameron'],
Once Upon a Time,"['Cary Grant', ' Janet Blair']",[],
One Body Too Many,"['Bela Lugosi', ' Jean Parker']",[],
One Mysterious Night,"['Chester Morris', ' Janis Carter']",['Chester Morris'],
Our Hearts Were Young and Gay,"['Gail Russell', ' Diana Lynn']",[],
Outlaw Roundup,"[""Dave (Tex) O'Brien"", ' Jim Newill', ' Guy Wilkerson']",['Jim Newill'],
Outlaw Trail,"['Hoot Gibson', ' Bob Steele']",['Bob Steele'],
Outlaws of Santa Fe,"['Don ""Red"" Barry', ' Helen Talbot']","['Don ""Red"" Barry']",
Pardon My Rhythm,"['Gloria Jean', ' Marjorie Weaver', ' Mel Tormé']",['Mel Tormé'],
Partners of the Trail,"['Johnny Mack Brown', ' Raymond Hatton', ' Christine McIntyre']",['Johnny Mack Brown'],
Passage to Marseille,"['Humphrey Bogart', ' Claude Rains', ' Sydney Greenstreet', ' Peter Lorre']",['Humphrey Bogart'],"['English', 'Dutch', 'German', 'French', 'Belgian', 'Walloon', 'Welsh']"
Passport to Destiny,"['Elsa Lanchester', ' Gordon Oliver']",['Gordon Oliver'],
The Pearl of Death,"['Basil Rathbone', ' Nigel Bruce', ' Evelyn Ankers']",['Basil Rathbone'],"['English', 'Irish']"
Phantom Lady,"['Franchot Tone', ' Ella Raines']",['Franchot Tone'],
Pin Up Girl,"['Betty Grable', ' Martha Raye']",[],
The Pinto Bandit,"[""Dave (Tex) O'Brien"", ' Jim Newill', ' Guy Wilkerson']",['Jim Newill'],
The Port of 40 Thieves,"['Stephanie Bachelor', ' Tom Keene']",['Tom Keene'],
Practically Yours,"['Claudette Colbert', ' Fred MacMurray']",['Fred MacMurray'],['German']
Pride of the Plains,"['Robert Livingston', ' Smiley Burnette']",['Robert Livingston'],
The Princess and the Pirate,"['Bob Hope', ' Virginia Mayo', ' Walter Brennan']",['Bob Hope'],"['English', 'Welsh']"
The Purple Heart,"['Dana Andrews', ' Richard Conte', ' Farley Granger']",['Richard Conte'],['Italian']
The Racket Man,"['Hugh Beaumont', ' Tom Neal', ' Jeanne Bates']",['Hugh Beaumont'],
Raiders of the Border,"['Johnny Mack Brown', ' Raymond Hatton']",['Johnny Mack Brown'],
Rainbow Island,"['Dorothy Lamour', ' Eddie Bracken']",['Eddie Bracken'],
Range Law,"['Johnny Mack Brown', ' Raymond Hatton']",['Johnny Mack Brown'],
Rationing,"['Wallace Beery', ' Marjorie Main']",['Wallace Beery'],"['GermanEnglish', 'Irish', 'Scottish', 'SwissGerman']"
Reckless Age,"['Gloria Jean', ' Henry Stephenson']",['Henry Stephenson'],
Return of the Ape Man,"['Bela Lugosi', ' John Carradine', ' Frank Moran']",['John Carradine'],
