0,1,Males,Ethnicity
Coming to America,"['Eddie Murphy', ' Arsenio Hall', ' James Earl Jones']",['Eddie Murphy'],['AfricanAmerican']
Cop,"['James Woods', ' Lesley Ann Warren', ' Charles Durning']",['James Woods'],"['Irish', 'English', 'German']"
The Couch Trip,"['Dan Aykroyd', ' Charles Grodin', ' Walter Matthau', ' Donna Dixon']",['Dan Aykroyd'],"['English', 'Irish', 'Scottish', 'Dutch', 'French', 'FrenchCanadian']"
Crash Course,"['Alyssa Milano', ' Jackee']",['Jackee'],"['Trinidadian', 'African', 'American']"
Crossing Delancey,"['Amy Irving', ' Peter Riegert', ' Sylvia Miles', ' Jeroen Krabbe']",['Peter Riegert'],"['Ashkenazi', 'Jewish']"
A Cry in the Dark,"['Meryl Streep', ' Sam Neill']",['Sam Neill'],"['English', 'AngloIrishNorthern', 'Irish', 'Irish']"
D.O.A.,"['Meg Ryan', ' Dennis Quaid', ' Daniel Stern', ' Charlotte Rampling']",['Dennis Quaid'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Irish', 'German']"
Da,"['Barnard Hughes', ' Martin Sheen', ' William Hickey']",['Barnard Hughes'],['Irish']
Daffy Duck's Quackbusters,[''],[],
Dakota,['Lou Diamond Phillips'],[],
Dance 'Til Dawn,['Alyssa Milano'],[],
Dangerous Curves,"['Tate Donovan', ' Grant Heslov', ' Robert Stack']",['Tate Donovan'],"['Irish', 'German']"
Dangerous Liaisons,"['Michelle Pfeiffer', ' Glenn Close', ' John Malkovich', ' Keanu Reeves', ' Uma Thurman', ' Swoosie Kurtz', ' Mildred Natwick']",['Glenn Close'],"['English', 'Scottish', 'German', 'Dutch', 'French', 'Welsh', 'SwissGerman']"
Dead Heat,"['Treat Williams', ' Joe Piscopo', ' Darren McGavin']",['Treat Williams'],"['English', 'Dutch', 'Irish', 'Scottish']"
The Dead Next Door,[''],[],
The Dead Pool,"['Clint Eastwood', ' Liam Neeson', ' Patricia Clarkson', ' Jim Carrey']",['Clint Eastwood'],"['English', 'Scottish', 'Irish', 'German', 'Dutch', 'Welsh']"
Dead Ringers,"['Jeremy Irons', ' Geneviève Bujold']",['Jeremy Irons'],"['English', 'Irish', 'Scottish']"
Dead Solid Perfect,"['Randy Quaid', ' Kathryn Harrold', ' Corinne Bohrer']",['Randy Quaid'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Irish', 'German']"
Deadly Dreams,['Juliette Cummins'],[],
Death Faces,[''],[],
The Decline of Western Civilization II,"['Aerosmith', ' Kiss', ' Ozzy Osbourne']",['Ozzy Osbourne'],['English']
Destroyer,"['Lyle Alzado', ' Anthony Perkins']",['Lyle Alzado'],
Die Hard,"['Bruce Willis', ' Alan Rickman', ' Bonnie Bedelia', ' William Atherton', ' Paul Gleason', ' Reginald VelJohnson', ' Alexander Godunov']",['Bruce Willis'],"['English', 'Dutch', 'French', 'Welsh', 'Irish', 'German']"
Dirty Rotten Scoundrels,"['Michael Caine', ' Steve Martin', ' Glenne Headly']",['Michael Caine'],"['English', 'Irish']"
Distant Thunder,"['John Lithgow', ' Ralph Macchio']",['John Lithgow'],"['Welsh', 'English', 'French', 'ScotsIrishNorthern', 'Irish', 'Scottish']"
Dominick and Eugene,"['Ray Liotta', ' Tom Hulce', ' Jamie Lee Curtis']",['Ray Liotta'],['Scottish']
The Drifter,"[""Miles O'Keeffe"", ' Kim Delaney', ' Timothy Bottoms']",['Timothy Bottoms'],
Earth Girls Are Easy,"['Geena Davis', ' Jeff Goldblum', ' Jim Carrey', ' Damon Wayans']",['Jeff Goldblum'],"['Ashkenazi', 'Jewish']"
Eight Men Out,"['John Cusack', ' Charlie Sheen', ' David Strathairn', ' John Mahoney', ' Clifton James', ' D. B. Sweeney', ' Studs Terkel']",['John Cusack'],['Irish']
"Elvira, Mistress of the Dark",['Cassandra Peterson'],[],
Elvis and Me,"['Dale Midkiff', ' Susan Walters']",['Dale Midkiff'],
Ernest Saves Christmas,['Jim Varney'],['Jim Varney'],"['English', 'Scottish', 'German', 'Dutch']"
Everybody's All-American,"['Dennis Quaid', ' Jessica Lange', ' Timothy Hutton', ' John Goodman', ' Patricia Clarkson']",['Dennis Quaid'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Irish', 'German']"
Far North,"['Jessica Lange', ' Charles Durning', ' Patricia Arquette']",['Charles Durning'],['Irish']
Feds,"['Rebecca De Mornay', ' Mary Gross']",[],
A Fish Called Wanda,"['John Cleese', ' Kevin Kline', ' Jamie Lee Curtis', ' Michael Palin']",['John Cleese'],['English']
Flesheater,[''],[],
For Keeps?,"['Molly Ringwald', ' Randall Batinkoff', ' Kenneth Mars']",['Randall Batinkoff'],"['Ashkenazi', 'Jewish']"
Frantic,"['Harrison Ford', ' Emmanuelle Seigner', ' Betty Buckley']",['Harrison Ford'],"['Irish', 'German', 'Ashkenazi', 'Jewish']"
Fresh Horses,"['Molly Ringwald', ' Andrew McCarthy']",['Andrew McCarthy'],"['Irish', 'English', 'Scottish', 'German']"
Friday the 13th Part VII: The New Blood,"['Lar Park Lincoln', ' Kane Hodder']",['Kane Hodder'],"['Norwegian', 'English', 'German', 'Swedish']"
Full Moon in Blue Water,"['Gene Hackman', ' Teri Garr', ' Burgess Meredith']",['Gene Hackman'],"['English', 'German', 'Scottish', 'Dutch']"
Fun Down There,"['Michael Waite', ' Yvonne Fisher']",['Michael Waite'],
Funny Farm,"['Chevy Chase', ' Madolyn Smith']",[],
Garfield: His 9 Lives,[''],[],
'Gator Bait II: Cajun Justice,"['Jan Mackenzie', ' Jocelyn Boudreaux', ' Rocky Dugas', ' Keith Gros']",['Rocky Dugas'],
The Good Mother,"['Diane Keaton', ' Liam Neeson', ' Jason Robards']",['Liam Neeson'],['Irish']
"The Good, the Bad, and Huckleberry Hound",[''],[],
Gorillas in the Mist,"['Sigourney Weaver', ' Bryan Brown']",['Bryan Brown'],
Gotham,"['Tommy Lee Jones', ' Virginia Madsen']",['Tommy Lee Jones'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Dutch']"
Grave of the Fireflies,[''],[],
The Great Escape II: The Untold Story,"['Christopher Reeve', ' Ian McShane', ' Donald Pleasence']",['Christopher Reeve'],"['English', 'Irish', 'Welsh', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'German', 'French']"
The Great Outdoors,"['Dan Aykroyd', ' John Candy', ' Annette Bening']",['Dan Aykroyd'],"['English', 'Irish', 'Scottish', 'Dutch', 'French', 'FrenchCanadian']"
Hairspray,"['Ricki Lake', ' Sonny Bono', ' Debbie Harry', ' Divine', ' Jerry Stiller', ' Ruth Brown', ' Pia Zadora']",['Sonny Bono'],['ItalianSicilian']
Halloween 4: The Return of Michael Myers,"['Donald Pleasence', ' Ellie Cornell', ' Danielle Harris']",['Donald Pleasence'],['English']
Hanna's War,"['Ellen Burstyn', ' Maruschka Detmers', ' Donald Pleasence']",['Donald Pleasence'],['English']
Heart of Midnight,"['Jennifer Jason Leigh', ' Peter Coyote', ' Brenda Vaccaro']",['Peter Coyote'],"['Ashkenazi', 'Jewish', 'Sephardi', 'Jewish']"
Heartbreak Hotel,"['David Keith', ' Tuesday Weld']",['David Keith'],
Heathers,"['Winona Ryder', ' Christian Slater', ' Shannen Doherty']",['Christian Slater'],"['German', 'Irish', 'English', 'Welsh', 'Dutch', 'Scottish']"
Hellbound: Hellraiser II,"['Clare Higgins', ' Ashley Laurence', ' Doug Bradley']",['Doug Bradley'],['English']
Hero and the Terror,"['Chuck Norris', ' Brynn Thayer']",['Chuck Norris'],"['English', 'Scottish', 'Welsh', 'German', 'French', 'Swedish', 'Dutch']"
High Spirits,"[""Peter O'Toole"", ' Daryl Hannah', ' Steve Guttenberg', "" Beverly D'Angelo"", ' Liam Neeson', ' Peter Gallagher', ' Jennifer Tilly']",['Daryl Hannah'],"['Scottish', 'Norwegian', 'Danish', 'Irish', 'English', 'German']"
Hobgoblins,['Tom Bartlett'],['Tom Bartlett'],
Hollywood Chainsaw Hookers,[''],[],
Homeboy,"['Mickey Rourke', ' Christopher Walken']",['Christopher Walken'],"['Scottish', 'Irish']"
Hot to Trot,"['Bobcat Goldthwait', ' Dabney Coleman', ' Virginia Madsen']",[],
The House on Carroll Street,"['Kelly McGillis', ' Jeff Daniels', ' Mandy Patinkin']",['Jeff Daniels'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German']"
Howling IV: The Original Nightmare,['Romy Windsor'],[],
I'm Gonna Git You Sucka,"['Jim Brown', ' Isaac Hayes', ' Bernie Casey']",['Jim Brown'],"['AfricanAmerican', 'Nigerian']"
Ika Hands,[''],[],
Illegally Yours,"['Rob Lowe', ' Colleen Camp', ' Kenneth Mars']",['Rob Lowe'],"['German', 'English', 'Irish', 'Welsh', 'Scottish']"
The Incredible Hulk Returns,"['Bill Bixby', ' Lou Ferrigno', ' Lee Purcell', ' Steve Levitt', ' Jack Colvin', ' Erik Kramer', '']",['Bill Bixby'],
Iron Eagle II,"['Louis Gossett', ' Jr.', ' Mark Humphrey']",['Louis Gossett'],['AfricanAmerican']
It Came from Somewhere Else,['William Vanarsdale'],['William Vanarsdale'],
Jack's Back,"['James Spader', ' Cynthia Gibb']",['James Spader'],"['English', 'Scottish', 'French', 'Dutch', 'German', 'SwissGerman', 'Norwegian']"
Johnny Be Good,"['Anthony Michael Hall', ' Robert Downey', ' Jr.', ' Uma Thurman']",['Anthony Michael Hall'],"['Irish', 'Italian']"
Justin Case,"['George Carlin', ' Molly Hagan']",['George Carlin'],['Irish']
Kansas,"['Matt Dillon', ' Andrew McCarthy']",['Matt Dillon'],"['Irish125', 'German', 'Scottish', 'Irish']"
Kenny,['Kenny Easterday'],['Kenny Easterday'],
Killer Klowns from Outer Space,['Grant Cramer'],['Grant Cramer'],
The Kiss,"['Joanna Pacula', ' Meredith Salenger']",[],
Lady in White,"['Lukas Haas', ' Len Cariou']",['Lukas Haas'],"['English', 'German']"
The Land Before Time,"['Gabriel Damon', ' Candace Hutson', ' Judith Barsi', ' Will Ryan', ' Helen Shaver']",['Gabriel Damon'],
Last Rites,"['Tom Berenger', ' Daphne Zuniga', ' Anne Twomey']",['Tom Berenger'],['Irish']
The Last Temptation of Christ,"['Willem Dafoe', ' Barbara Hershey', ' Harvey Keitel', ' Harry Dean Stanton', ' David Bowie']",['Willem Dafoe'],"['German', 'English', 'Irish', 'Northern', 'Irish', 'Scottish', 'SwissFrench', 'French']"
Laura Lansing Slept Here,['Katharine Hepburn'],[],
License to Drive,"['Corey Haim', ' Corey Feldman', ' Carol Kane', ' Heather Graham']",['Corey Haim'],"['Ashkenazi', 'Jewish']"
Light Years,"['Voices of Glenn Close', ' Jennifer Grey', ' Terrence Mann']",['Terrence Mann'],
Little Nikita,"['Sidney Poitier', ' River Phoenix']",[],
Mac and Me,['Christine Ebersole'],[],
Macho Dancer,[''],[],
Madame Sousatzka,"['Shirley MacLaine', ' Navin Chowdhry', ' Shabana Azmi', ' Twiggy']",['Navin Chowdhry'],
A Man for All Seasons,"['Charlton Heston', ' John Gielgud', ' Vanessa Redgrave']",['Charlton Heston'],"['English', 'Scottish', 'Cornish', 'German']"
The Man from Snowy River II,"['Tom Burlinson', ' Brian Dennehy']",['Tom Burlinson'],
Maniac Cop,"['Tom Atkins', ' Bruce Campbell', "" Robert Z'Dar"", ' William Smith', ' Richard Roundtree', '']",['Tom Atkins'],
Married to the Mob,"['Michelle Pfeiffer', ' Matthew Modine', ' Dean Stockwell', ' Mercedes Ruehl', ' Oliver Platt', ' Alec Baldwin', ' Nancy Travis']",['Matthew Modine'],"['English', 'Swedish', 'Scottish', 'German', 'Dutch']"
Masquerade,"['Rob Lowe', ' Meg Tilly', ' Kim Cattrall', ' Doug Savant', ' Dana Delany']",['Rob Lowe'],"['German', 'English', 'Irish', 'Welsh', 'Scottish']"
Memories of Me,"['Billy Crystal', ' JoBeth Williams', ' Alan King']",['Billy Crystal'],"['Ashkenazi', 'Jewish']"
Messenger of Death,"['Charles Bronson', ' Trish Van Devere', ' Daniel Benzali']",['Charles Bronson'],"['Lithuanian', 'Polish', 'Eastern', 'European']"
Mickey's 60th Birthday,[''],[],
Midnight Run,"['Robert De Niro', ' Charles Grodin', ' Yaphet Kotto', ' John Ashton', ' Dennis Farina']",['Robert De Niro'],"['Italian', 'Irish', 'German', 'Dutch', 'English', 'French', 'Huguenot', 'Scottish', 'ScotsIrishNorthern', 'Irish']"
The Milagro Beanfield War,"['Sônia Braga', ' Rubén Blades', ' Christopher Walken', ' Melanie Griffith', ' Daniel Stern']",['Rubén Blades'],
Miles from Home,"['Richard Gere', ' Kevin Anderson', ' John Malkovich', ' Brian Dennehy', ' Penelope Ann Miller', ' Helen Hunt']",['Richard Gere'],"['English', 'ScotsIrishNorthern', 'Irish', 'Welsh', 'Dutch', 'Scottish', 'German', 'French']"
Miracle Mile,"['Anthony Edwards', ' Mare Winningham']",['Anthony Edwards'],"['Irish', 'Scottish', 'SpanishMexican', 'German']"
Missile,[''],[],
Mississippi Burning,"['Gene Hackman', ' Willem Dafoe', ' Frances McDormand']",['Gene Hackman'],"['English', 'German', 'Scottish', 'Dutch']"
The Moderns,"['Keith Carradine', ' Linda Fiorentino', ' Genevieve Bujold', ' John Lone', ' Geraldine Chaplin', "" Kevin J. O'Connor""]",['Keith Carradine'],
Monkey Shines,"['John Pankow', ' Jason Beghe', ' Joyce Van Patten']",['John Pankow'],
Moon Over Parador,"['Richard Dreyfuss', ' Raúl Juliá', ' Sônia Braga', ' Jonathan Winters']",['Richard Dreyfuss'],"['Ashkenazi', 'Jewish']"
Moonwalker,"['Michael Jackson', ' Joe Pesci', ' Sean Lennon']",['Michael Jackson'],['AfricanAmerican']
Moving,"['Richard Pryor', ' Randy Quaid', ' Dana Carvey']",['Richard Pryor'],"['AfricanAmerican', 'Native', 'American']"
Mr. North,"['Anthony Edwards', ' Robert Mitchum', ' Lauren Bacall']",['Anthony Edwards'],"['Irish', 'Scottish', 'SpanishMexican', 'German']"
The Murder of Mary Phagan,"['Jack Lemmon', ' Kevin Spacey', ' Cynthia Nixon']",['Jack Lemmon'],"['English', 'Irish', 'Scottish', 'French', 'Dutch', 'Welsh']"
My Best Friend Is a Vampire,"['Robert Sean Leonard', ' David Warner']",['Robert Sean Leonard'],"['English', 'German', 'Welsh']"
My Stepmother Is an Alien,"['Kim Basinger', ' Dan Aykroyd', ' Alyson Hannigan', ' Jon Lovitz']",['Dan Aykroyd'],"['English', 'Irish', 'Scottish', 'Dutch', 'French', 'FrenchCanadian']"
Mystic Pizza,"['Julia Roberts', ' Annabeth Gish', ' Lili Taylor', ' William R. Moses', "" Vincent D'Onofrio"", ' Adam Storke']",['William R. Moses'],
The Naked Gun: From the Files of Police Squad!,"['Leslie Nielsen', ' Priscilla Presley', ' George Kennedy', ' O.J. Simpson', ' Ricardo Montalbán']",['George Kennedy'],"['English', 'German', 'Irish']"
Necromancer,"['Elizabeth Kaitan', ' John Tyler']",['John Tyler'],"['English', 'French', 'Scottish', 'Irish']"
Negatives,['Duane Jones'],['Duane Jones'],
The New Adventures of Pippi Longstocking,"['Tami Erin', ' Eileen Brennan']",[],
A New Life,"['Alan Alda', ' Ann-Margret', ' Hal Linden', ' Veronica Hamel']",['Alan Alda'],['Irish']
The Night Before,"['Keanu Reeves', ' Lori Loughlin']",['Keanu Reeves'],"['Native', 'Hawaiian', 'Portuguese', 'English', 'Scottish', 'Chinese', 'Dutch', 'English']"
A Night in the Life of Jimmy Reardon,"['River Phoenix', ' Matthew Perry']",['Matthew Perry'],"['FrenchCanadian', 'English', 'Irish', 'German', 'SwissGerman']"
Nightmare at Bittercreek,"['Lindsay Wagner', ' Tom Skerritt']",['Tom Skerritt'],"['English', 'German']"
A Nightmare on Elm Street 4: The Dream Master,['Robert Englund'],['Robert Englund'],"['Swedish', 'Danish', 'Scottish', 'English', 'German']"
Ninja Strike Force,[''],[],
"No Retreat, No Surrender 2",['Loren Avedon'],[],
Not Of This Earth,['Traci Lords'],[],
Off Limits,"['Willem Dafoe', ' Gregory Hines', ' Amanda Pays']",['Willem Dafoe'],"['German', 'English', 'Irish', 'Northern', 'Irish', 'Scottish', 'SwissFrench', 'French']"
Oliver & Company,"['voices of Billy Joel', ' Joey Lawrence', ' Bette Midler', ' Dom DeLuise', ' Cheech Marin', ' Robert Loggia', ' Sheryl Lee Ralph']",['Dom DeLuise'],
Ollie Hopnoodle's Haven of Bliss,"[""Jerry O'Connell"", ' James Sikking', ' Jean Shepherd']",['James Sikking'],
Out of Time,['Bill Maher'],['Bill Maher'],"['Ashkenazi', 'Jewish']"
Pass the Ammo,"['Bill Paxton', ' Tim Curry']",['Bill Paxton'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Austrian', 'German', 'French', 'SwissFrench', 'Dutch', 'Welsh', 'Norwegian']"
Patty Hearst,"['Natasha Richardson', ' William Forsythe', ' Ving Rhames', ' Frances Fisher', ' Dana Delany']",['William Forsythe'],"['Italian', 'Scottish', 'English', 'Irish', 'German']"
Permanent Record,"['Keanu Reeves', ' Jennifer Rubin']",['Keanu Reeves'],"['Native', 'Hawaiian', 'Portuguese', 'English', 'Scottish', 'Chinese', 'Dutch', 'English']"
Phantasm II,"['James LeGros', ' Reggie Bannister', ' Angus Scrimm']",['James LeGros'],"['German', 'SwissGerman25', 'Norwegian1875', 'Irish125', 'Luxembourgish625', 'French']"
Picasso Trigger,['Dona Speir'],[],
Plain Clothes,"['Arliss Howard', ' Suzy Amis', ' Seymour Cassel']",['Seymour Cassel'],"['Jewish', 'Irish']"
Platoon Leader,"['Michael Dudikoff', ' Michael DeLorenzo']",['Michael Dudikoff'],['FrenchCanadian']
Police Academy 5: Assignment Miami Beach,"['Bubba Smith', ' David Graf', ' Michael Winslow', ' Leslie Easterbrook']",['Bubba Smith'],
Poltergeist III,"[""Heather O'Rourke"", ' Tom Skerritt', ' Nancy Allen', ' Zelda Rubinstein']",['Tom Skerritt'],"['English', 'German']"
Pound Puppies and the Legend of Big Paw,[''],[],
The Presidio,"['Sean Connery', ' Mark Harmon', ' Meg Ryan']",['Sean Connery'],"['Scottish', 'Irish']"
The Prince of Pennsylvania,"['Keanu Reeves', ' Bonnie Bedelia']",['Keanu Reeves'],"['Native', 'Hawaiian', 'Portuguese', 'English', 'Scottish', 'Chinese', 'Dutch', 'English']"
Prison,"['Viggo Mortensen', ' Chelsea Field']",['Viggo Mortensen'],"['English', 'Scottish']"
Punchline,"['Tom Hanks', ' Sally Field', ' John Goodman']",['Tom Hanks'],"['English', 'Cornish', 'German', 'Scottish', 'Welsh', 'Portuguese']"
Purple People Eater,"['Neil Patrick Harris', ' Ned Beatty', ' Thora Birch']",['Neil Patrick Harris'],"['English', 'Scottish', 'German']"
Puss in Boots,['Christopher Walken'],['Christopher Walken'],"['Scottish', 'Irish']"
Rain Man,"['Dustin Hoffman', ' Tom Cruise', ' Valeria Golino']",['Dustin Hoffman'],"['Ashkenazi', 'Jewish']"
Rambo III,['Sylvester Stallone'],['Sylvester Stallone'],"['Italian25', 'French', 'Breton25', 'German', 'Ashkenazi', 'Jewish']"
