0,1,Males,Ethnicity
Catchfire,"['Dennis Hopper', ' Jodie Foster']",['Dennis Hopper'],"['English', 'Irish', 'Scottish', 'Welsh', 'Dutch']"
Challenger,"['Karen Allen', ' Barry Bostwick']",['Barry Bostwick'],"['English', 'German', 'ScotsIrishNorthern', 'Irish', 'Dutch', 'French', 'Welsh']"
Checkered Flag,"['Billy Campbell', ' Rob Estes']",['Billy Campbell'],
Child in the Night,"['Elijah Wood', ' Tom Skerritt']",['Elijah Wood'],"['German25', 'Danish25', 'English', 'Irish125', 'Austrian']"
Child's Play 2,"['Alex Vincent', ' Gerrit Graham']",['Alex Vincent'],
China Cry,"['Julia Nickson', ' France Nuyen and James Shigeta']",[],
The China Lake Murders,"['Tom Skerritt', ' Michael Parks']",['Tom Skerritt'],"['English', 'German']"
China O'Brien,['Cynthia Rothrock'],[],
Class of 1999,"['Malcolm McDowell', ' Stacy Keach', ' Traci Lind']",['Malcolm McDowell'],"['English', 'Scottish', 'Irish']"
Clueless,"['Alicia Silverstone', ' Paul Rudd', ' Stacey Dash', ' Brittany Murphy']",['Paul Rudd'],"['Ashkenazi', 'Jewish']"
Coins in the Fountain,"['Loni Anderson', ' Stepfanie Kramer', '']",[],
Come See the Paradise,"['Dennis Quaid', ' Tamlyn Tomita']",['Dennis Quaid'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Irish', 'German']"
Coupe de Ville,"['Daniel Stern', ' Patrick Dempsey']",['Daniel Stern'],"['Ashkenazi', 'Jewish']"
Crash and Burn,['Megan Ward'],[],
Crazy People,"['Dudley Moore', ' Daryl Hannah', ' Paul Reiser', ' Mercedes Ruehl', ' J.T. Walsh']",['Dudley Moore'],"['English', 'Welsh']"
Cry-Baby,"['Johnny Depp', ' Amy Locane', ' Susan Tyrrell', ' Iggy Pop', ' Ricki Lake', ' Traci Lords', ' Polly Bergen']",['Johnny Depp'],"['English', 'Irish', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Welsh', 'French', 'FrenchCanadian', 'Dutch', 'Flemish', 'Belgian', 'German', 'African']"
Daddy's Dyin': Who's Got the Will?,"['Beau Bridges', "" Beverly D'Angelo""]",['Beau Bridges'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'SwissGerman', 'German']"
Dances with Wolves,"['Kevin Costner', ' Mary McDonnell', ' Graham Greene']",['Kevin Costner'],"['English', 'German', 'SwissGerman', 'Scottish', 'Welsh', 'Irish', 'ScotsIrishNorthern', 'Irish']"
Deep Throat 2,[''],[],
The Dark Side of the Moon,['Robert Sampson'],['Robert Sampson'],
Darkman,"['Liam Neeson', ' Frances McDormand', ' Colin Friels', ' Larry Drake']",['Liam Neeson'],['Irish']
Daughter of Darkness,"['Anthony Perkins', ' Mia Sara']",['Anthony Perkins'],"['English', 'Irish', 'Dutch', 'German']"
Days of Thunder,"['Tom Cruise', ' Robert Duvall', ' Randy Quaid', ' Nicole Kidman', ' Cary Elwes']",['Tom Cruise'],"['German4375', 'Irish125', 'English', 'Welsh']"
Death Machine,['Brad Dourif'],['Brad Dourif'],"['French', 'English', 'Irish']"
Death Warrant,['Jean-Claude Van Damme'],['Jean-Claude Van Damme'],"['Belgian', 'Flemish', 'Jewish']"
Deceptions,"['Nicollette Sheridan', ' Harry Hamlin']",['Harry Hamlin'],"['English', 'Scottish']"
Decoration Day,['James Garner'],['James Garner'],"['English', 'Irish', 'German', 'Welsh', 'SwissGerman']"
Def by Temptation,"['Samuel L. Jackson', ' Kadeem Hardison']",['Samuel L. Jackson'],"['AfricanAmerican', 'English']"
Delta Force 2: The Colombian Connection,"['Chuck Norris', ' Billy Drago']",['Chuck Norris'],"['English', 'Scottish', 'Welsh', 'German', 'French', 'Swedish', 'Dutch']"
Denial,"['Robin Wright', ' Jason Patric', ' Rae Dawn Chong']",['Jason Patric'],"['Irish', 'German', 'English', 'Scottish', 'Dutch', 'Norwegian', 'French', 'Huguenot']"
Desperate Hours,"['Anthony Hopkins', ' Mickey Rourke', ' Mimi Rogers', ' Kelly Lynch', ' Lindsay Crouse', ' David Morse', ' Elias Koteas', ' Shawnee Smith']",['Anthony Hopkins'],"['Welsh', 'English']"
Dick Tracy,"['Warren Beatty', ' Al Pacino', ' Madonna', ' Glenne Headly', ' Charlie Korsmo']",['Warren Beatty'],"['English', 'Scottish', 'Irish', 'French', 'Danish', 'Dutch']"
Die Hard 2,"['Bruce Willis', ' Bonnie Bedelia', ' William Atherton', ' William Sadler']",['Bruce Willis'],"['English', 'Dutch', 'French', 'Welsh', 'Irish', 'German']"
A Divine Double Feature,[''],[],
Dorf Goes Auto Racing,['Tim Conway'],['Tim Conway'],['Romanian']
Downtown,"['Anthony Edwards', ' Forest Whitaker', ' Joe Pantoliano', ' Penelope Ann Miller']",['Anthony Edwards'],"['Irish', 'Scottish', 'SpanishMexican', 'German']"
Dream Machine,['Corey Haim'],['Corey Haim'],"['Ashkenazi', 'Jewish']"
DuckTales the Movie: Treasure of the Lost Lamp,[''],[],
Faces of Death IV,[''],[],
Far Out Man,"['Tommy Chong', ' Rae Dawn Chong']",['Tommy Chong'],"['Scottish', 'English']"
The Final Sanction,['Ted Prior'],['Ted Prior'],
Fire Birds,"['Nicolas Cage', ' Tommy Lee Jones', ' Sean Young']",['Nicolas Cage'],"['Italian25', 'Polish1875', 'German625', 'British', 'Isles', 'English', 'Scottish']"
The First Power,['Lou Diamond Phillips'],[],
Flashback,"['Kiefer Sutherland', ' Dennis Hopper']",['Kiefer Sutherland'],"['Scottish', 'English', 'Irish', 'German']"
Flatliners,"['Julia Roberts', ' Kiefer Sutherland', ' Kevin Bacon', ' William Baldwin', ' Oliver Platt']",['Kiefer Sutherland'],"['Scottish', 'English', 'Irish', 'German']"
The Forbidden Dance,['Laura Harring'],[],
The Fourth War,"['Roy Scheider', ' Jürgen Prochnow']",['Roy Scheider'],"['German', 'Irish']"
Frankenhooker,['James Lorinz'],['James Lorinz'],
Frankenstein Unbound,"['John Hurt', ' Raúl Juliá', ' Bridget Fonda']",['John Hurt'],['English']
The Freshman,"['Matthew Broderick', ' Marlon Brando', ' Penelope Ann Miller', ' Bruno Kirby', ' Frank Whaley']",['Matthew Broderick'],"['English', 'Ashkenazi', 'Jewish']"
Full Fathom Five,['Michael Moriarty'],['Michael Moriarty'],
Funny About Love,"['Gene Wilder', ' Christine Lahti', ' Mary Stuart Masterson', ' Robert Prosky']",['Gene Wilder'],"['Ashkenazi', 'Jewish']"
Getting Lucky,"['Steven Cooke', ' Lezlie McCraw']",['Steven Cooke'],
Ghost,"['Demi Moore', ' Patrick Swayze', ' Whoopi Goldberg', ' Tony Goldwyn']",['Patrick Swayze'],"['English', 'Irish', 'Scottish', 'Dutch']"
Ghost Dad,['Bill Cosby'],['Bill Cosby'],['AfricanAmerican']
Ghosts Can't Do It,"['Bo Derek', ' Anthony Quinn']",['Anthony Quinn'],"['Irish75', 'Mexican', 'Spanish', 'Indigenous']"
Girlfriend from Hell,['Dana Ashbrook'],[],
The Godfather Part III,"['Al Pacino', ' Andy García', ' Diane Keaton', ' Talia Shire', ' Sofia Coppola', ' Joe Mantegna', ' Eli Wallach']",['Al Pacino'],"['Italian', 'Sicilian', 'Neapolitan']"
Goodfellas,"['Robert De Niro', ' Ray Liotta', ' Joe Pesci', ' Lorraine Bracco', ' Paul Sorvino', ' Frank Vincent', ' Michael Imperioli']",['Robert De Niro'],"['Italian', 'Irish', 'German', 'Dutch', 'English', 'French', 'Huguenot', 'Scottish', 'ScotsIrishNorthern', 'Irish']"
Graffiti Bridge,"['Prince', ' Morris Day', ' Ingrid Chavez']",['Morris Day'],
Green Card,"['Andie MacDowell', ' Gérard Depardieu']",['Gérard Depardieu'],
Gremlins 2: The New Batch,"['Phoebe Cates', ' Zach Galligan']",['Zach Galligan'],"['Irish', 'Ashkenazi', 'Jewish', 'English', 'Dutch', 'French']"
The Grifters,"['John Cusack', ' Anjelica Huston', ' Annette Bening']",['John Cusack'],['Irish']
Grim Prairie Tales,['James Earl Jones'],['James Earl Jones'],['AfricanAmerican']
The Guardian,"['Jenny Seagrove', ' Dwier Brown', ' Carey Lowell']",['Dwier Brown'],
Guns,"['Erik Estrada', ' Dona Speir']",['Erik Estrada'],[]
The Guyver,"['Mark Hamill', ' Vivian Wu']",['Mark Hamill'],"['Swedish', 'Irish', 'English', 'Scottish', 'Welsh']"
The Handmaid's Tale,"['Natasha Richardson', ' Faye Dunaway', ' Robert Duvall', ' Elizabeth McGovern']",['Robert Duvall'],"['English', 'German', 'SwissGerman', 'French', 'Welsh', 'Scottish']"
Hard to Kill,"['Steven Seagal', ' Kelly Le Brock']",['Steven Seagal'],"['Jewish', 'English', 'German', 'Irish', 'Dutch']"
Hardware,"['Dylan McDermott', ' Stacey Travis', ' Iggy Pop']",['Dylan McDermott'],"['Italian', 'English', 'French']"
Havana,"['Robert Redford', ' Raúl Juliá', ' Lena Olin', ' Tomas Milian', ' Alan Arkin']",['Robert Redford'],"['English', 'Irish', 'Scottish', 'Northern', 'IrishScotsIrish', 'Cornish']"
Heart Condition,"['Denzel Washington', ' Bob Hoskins', ' Chloe Webb']",['Denzel Washington'],['AfricanAmerican']
Henry & June,"['Fred Ward', ' Uma Thurman', ' Maria de Medeiros']",['Fred Ward'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'Welsh']"
Henry: Portrait of a Serial Killer,"['Michael Rooker', ' Tom Towles']",['Michael Rooker'],"['English', 'Irish', 'Scottish', 'ScotsIrishNorthern', 'Irish']"
Home Alone,"['Macaulay Culkin', ' Joe Pesci', ' Daniel Stern', ' John Heard', "" Catherine O'Hara""]",['Macaulay Culkin'],"['German', 'English', 'SwissGerman25', 'Norwegian125', 'Irish625', 'SwissFrench']"
"Hot Cars, Cold Facts",[''],[],
The Hot Spot,"['Don Johnson', ' Jennifer Connelly', ' Virginia Madsen', ' Charles Martin Smith']",['Don Johnson'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'Dutch', 'French', 'Huguenot']"
House Party,"[""Kid 'n Play"", ' Robin Harris']",[],
The Hunt for Red October,"['Sean Connery', ' Alec Baldwin', ' Scott Glenn', ' Sam Neill', ' James Earl Jones', ' Tim Curry']",['Sean Connery'],"['Scottish', 'Irish']"
Laser Mission,['Brandon Lee'],['Brandon Lee'],"['Chinese', 'European', 'English', 'Irish', 'Norwegian', 'Swedish', 'Dutch']"
The Last of the Finest,"['Brian Dennehy', ' Joe Pantoliano', ' Jeff Fahey']",['Brian Dennehy'],['Irish']
Leatherface: The Texas Chainsaw Massacre III,['Kane Hodder'],['Kane Hodder'],"['Norwegian', 'English', 'German', 'Swedish']"
The Lemon Sisters,"['Diane Keaton', ' Carol Kane', ' Kathryn Grody', ' Aidan Quinn', ' Elliott Gould', ' Ruben Blades']",['Aidan Quinn'],['Irish']
Lionheart,['Jean-Claude Van Damme'],['Jean-Claude Van Damme'],"['Belgian', 'Flemish', 'Jewish']"
The Long Walk Home,"['Sissy Spacek', ' Whoopi Goldberg']",[],
Look Who's Talking Too,"['John Travolta', ' Kirstie Alley', ' Bruce Willis', ' Roseanne Barr', ' Olympia Dukakis', ' Elias Koteas', ' Damon Wayans']",['John Travolta'],"['ItalianSicilian50', 'Irish']"
Loose Cannons,"['Gene Hackman', ' Dan Aykroyd', ' Dom DeLuise', ' Ronny Cox', ' Nancy Travis']",['Gene Hackman'],"['English', 'German', 'Scottish', 'Dutch']"
Lord of the Flies,['Balthazar Getty'],['Balthazar Getty'],"['German', 'English', 'Irish', 'ScotsIrishNorthern', 'Irish', 'German']"
Love at Large,"['Tom Berenger', ' Elizabeth Perkins', ' Anne Archer']",['Tom Berenger'],['Irish']
Mack the Knife,"['Raúl Juliá', ' Richard Harris', ' Julie Walters']",['Raúl Juliá'],
Madhouse,"['Kirstie Alley', ' John Larroquette']",['John Larroquette'],"['French', 'Spanish', 'Irish', 'Italian']"
A Man Called Sarge,"['Gary Kroeger', ' Marc Singer']",['Gary Kroeger'],
Maniac Cop 2,"['Robert Davi', ' Laurene Landon', "" Robert Z'Dar"", ' Bruce Campbell', ' Michael Lerner', ' Leo Rossi']",['Robert Davi'],"['Italian', 'Sicilian']"
Marked for Death,"['Steven Seagal', ' Keith David', ' Joanna Pacula']",['Steven Seagal'],"['Jewish', 'English', 'German', 'Irish', 'Dutch']"
Martians Go Home,"['Randy Quaid', ' Margaret Colin', ' Anita Morris']",['Randy Quaid'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Irish', 'German']"
Masters of Menace,"['David Rasche', ' Catherine Bach']",['David Rasche'],
Megaville,['Billy Zane'],['Billy Zane'],['Greek']
Memphis Belle,"['Matthew Modine', ' Eric Stoltz', ' John Lithgow', ' Harry Connick', ' Jr.', ' Sean Astin', ' Billy Zane', ' D.B. Sweeney', ' Tate Donovan', ' David Strathairn']",['Matthew Modine'],"['English', 'Swedish', 'Scottish', 'German', 'Dutch']"
Men at Work,"['Charlie Sheen', ' Emilio Estevez']",['Emilio Estevez'],"['Galician', 'Spanish', 'Irish', 'English', 'Scottish']"
Men Don't Leave,"['Jessica Lange', "" Chris O'Donnell"", ' Joan Cusack', ' Arliss Howard', ' Charlie Korsmo']",[],
Men of Respect,"['John Turturro', ' Stanley Tucci', ' Rod Steiger', ' Peter Boyle', ' Dennis Farina']",['John Turturro'],['Italian']
Meridian: Kiss of the Beast,[''],[],
Mermaids,"['Cher', ' Winona Ryder', ' Bob Hoskins', ' Michael Schoeffling', ' Christina Ricci']",['Bob Hoskins'],"['English', 'Romani']"
Metamorphosis: The Alien Factor,[''],[],
Metropolitan,['Carolyn Farina'],[],
Miami Blues,"['Alec Baldwin', ' Jennifer Jason Leigh', ' Fred Ward']",['Alec Baldwin'],"['English', 'Irish', 'Scottish', 'FrenchCanadian', 'German']"
Miller's Crossing,"['Gabriel Byrne', ' Albert Finney', ' Marcia Gay Harden', ' John Turturro', ' Jon Polito']",['Gabriel Byrne'],['Irish']
Misery,"['James Caan', ' Kathy Bates']",['James Caan'],"['Ashkenazi', 'Jewish']"
Mister Frost,"['Jeff Goldblum', ' Kathy Baker', ' Alan Bates']",['Jeff Goldblum'],"['Ashkenazi', 'Jewish']"
Mister Johnson,['Pierce Brosnan'],['Pierce Brosnan'],['Irish']
Mo' Better Blues,"['Denzel Washington', ' Wesley Snipes', ' Spike Lee', ' Bill Nunn']",['Denzel Washington'],['AfricanAmerican']
Mob Story,"['John Vernon', ' Kate Vernon']",['John Vernon'],
A Mom for Christmas,['Olivia Newton-John'],[],
Moon 44,['Michael Paré'],['Michael Paré'],
Mother Goose Rock 'n' Rhyme,[''],[],
Mountains of the Moon,['Patrick Bergin'],['Patrick Bergin'],
Mr. Destiny,"['James Belushi', ' Michael Caine', ' Linda Hamilton', ' Hart Bochner', ' Jon Lovitz', ' Rene Russo']",['James Belushi'],['Albanian']
Mr. and Mrs. Bridge,"['Paul Newman', ' Joanne Woodward']",['Paul Newman'],"['Jewish', 'Slovak']"
Murder in Mississippi,"['Tom Hulce', ' Blair Underwood']",['Tom Hulce'],"['English', 'German', 'Irish', 'Dutch']"
My Blue Heaven,"['Steve Martin', ' Rick Moranis', ' Joan Cusack']",['Steve Martin'],"['English', 'Scottish', 'Irish', 'ScotsIrishNorthern', 'Irish', 'German', 'French', 'Welsh']"
Pacific Heights,"['Michael Keaton', ' Melanie Griffith', ' Matthew Modine']",['Michael Keaton'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Paris Is Burning,['ball culture of drag queens'],[],
The Pit and the Pendulum,"['Lance Henriksen', ' Mark Margolis']",['Lance Henriksen'],"['Latvian', 'Irish']"
Plunder & Lightning,"['Ed Gilbert', ' R.J. Williams', ' Sally Struthers', ' Janna Michaels', ' Pat Fraley', ' Tony Jay', ' Jim Cummings']",['Ed Gilbert'],
Postcards from the Edge,"['Meryl Streep', ' Dennis Quaid', ' Shirley MacLaine', ' Gene Hackman', ' Annette Bening', ' Richard Dreyfuss']",['Dennis Quaid'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Irish', 'German']"
Predator 2,"['Danny Glover', ' Gary Busey', ' Rubén Blades', ' María Conchita Alonso', ' Bill Paxton']",['Danny Glover'],['AfricanAmerican']
Presumed Innocent,"['Harrison Ford', ' Greta Scacchi', ' Bonnie Bedelia', ' Brian Dennehy', ' Raúl Juliá', ' Paul Winfield', ' John Spencer']",['Harrison Ford'],"['Irish', 'German', 'Ashkenazi', 'Jewish']"
Pretty Woman,"['Julia Roberts', ' Richard Gere', ' Héctor Elizondo', ' Jason Alexander', ' Laura San Giacomo', ' Ralph Bellamy']",['Richard Gere'],"['English', 'ScotsIrishNorthern', 'Irish', 'Welsh', 'Dutch', 'Scottish', 'German', 'French']"
Problem Child,"['John Ritter', ' Jack Warden', ' Michael Oliver', ' Gilbert Gottfried', ' Amy Yasbeck', ' Michael Richards']",['John Ritter'],"['English', 'Scottish', 'German', 'Dutch', 'French']"
Prom Night III: The Last Kiss,"['Courtney Taylor', ' Tim Conlon', ' Cynthia Preston', ' David Stratton', ' Dylan Neal']",['Tim Conlon'],
Psycho IV: The Beginning,"['Anthony Perkins', ' Olivia Hussey']",['Anthony Perkins'],"['English', 'Irish', 'Dutch', 'German']"
Pump Up the Volume,"['Christian Slater', ' Samantha Mathis', ' Mimi Kennedy', ' Scott Paulin']",['Christian Slater'],"['German', 'Irish', 'English', 'Welsh', 'Dutch', 'Scottish']"
Ralph S. Mouse,[''],[],
The Reflecting Skin,['Viggo Mortensen'],['Viggo Mortensen'],"['English', 'Scottish']"
Repossessed,"['Linda Blair', ' Leslie Nielsen']",[],
The Rescuers Down Under,"['voices of Bob Newhart', ' Eva Gabor', ' John Candy', ' George C. Scott']",['John Candy'],"['Ukrainian', 'English', 'Scottish']"
Revenge,"['Kevin Costner', ' Anthony Quinn', ' Madeleine Stowe', ' Sally Kirkland', ' Miguel Ferrer', ' James Gammon']",['Kevin Costner'],"['English', 'German', 'SwissGerman', 'Scottish', 'Welsh', 'Irish', 'ScotsIrishNorthern', 'Irish']"
Reversal of Fortune,"['Jeremy Irons', ' Glenn Close', ' Ron Silver']",['Jeremy Irons'],"['English', 'Irish', 'Scottish']"
RoboCop 2,"['Peter Weller', ' Nancy Allen', "" Dan O'Herlihy"", ' Tom Noonan', ' Belinda Bauer', ' Gabriel Damon']",['Peter Weller'],"['English', 'German', 'Irish', 'French']"
Robot Jox,['Gary Graham'],['Gary Graham'],
Rock 'n' Roll High School Forever,['Corey Feldman'],['Corey Feldman'],"['Ashkenazi', 'Jewish']"
Rocky V,"['Sylvester Stallone', ' Talia Shire', ' Burt Young', ' Tommy Morrison', ' Richard Gant', ' Sage Stallone']",['Sylvester Stallone'],"['Italian25', 'French', 'Breton25', 'German', 'Ashkenazi', 'Jewish']"
Roller Coaster Rabbit,[''],[],
Romeo-Juliet,"['John Hurt', ' Vanessa Redgrave']",['John Hurt'],['English']
The Rookie,"['Clint Eastwood', ' Charlie Sheen', ' Raul Julia', ' Sonia Braga']",['Clint Eastwood'],"['English', 'Scottish', 'Irish', 'German', 'Dutch', 'Welsh']"
Rose Kennedy: A Life to Remember,[''],[],
Rosencrantz & Guildenstern Are Dead,"['Tim Roth', ' Gary Oldman', ' Richard Dreyfuss']",['Tim Roth'],"['Irish', 'English']"
The Russia House,"['Sean Connery', ' Michelle Pfeiffer', ' Roy Scheider', ' James Fox', ' Klaus Maria Brandauer']",['Sean Connery'],"['Scottish', 'Irish']"
Shipwrecked,['Gabriel Byrne'],['Gabriel Byrne'],['Irish']
A Shock to the System,"['Michael Caine', ' Elizabeth McGovern', ' Swoosie Kurtz']",['Michael Caine'],"['English', 'Irish']"
Short Time,"['Dabney Coleman', ' Teri Garr']",[],
A Show of Force,"['Amy Irving', ' Andy García', ' Robert Duvall', ' Kevin Spacey']",['Andy García'],
The Shrimp on the Barbie,['Cheech Marin'],[],
Sibling Rivalry,"['Kirstie Alley', ' Scott Bakula', ' Bill Pullman', ' Jami Gertz', ' Sam Elliott', ' Carrie Fisher']",['Scott Bakula'],"['German', 'Bohemian', 'Czech', 'Austrian', 'English', 'Scottish']"
Side Out,"['C. Thomas Howell', ' Peter Horton']",['Peter Horton'],
Slumber Party Massacre 3,[''],[],
Sorority House Massacre 2,['Gail Harris'],[],
Snake Eater II: The Drug Buster,['Lorenzo Lamas'],['Lorenzo Lamas'],"['Argentinian', 'Spanish', 'Norwegian']"
Solar Crisis,"['Tim Matheson', ' Charlton Heston', ' Peter Boyle']",['Tim Matheson'],"['Swedish', 'Danish', 'German', 'Irish', 'English']"
Somebody Has to Shoot the Picture,"['Roy Scheider', ' Bonnie Bedelia']",['Roy Scheider'],"['German', 'Irish']"
Soultaker,['Joe Estevez'],['Joe Estevez'],
Spaced Invaders,['Douglas Barr'],['Douglas Barr'],
Spirit of '76,"['Carl Reiner', ' Rob Reiner']",['Carl Reiner'],
Spontaneous Combustion,['Brad Dourif'],['Brad Dourif'],"['French', 'English', 'Irish']"
Spymaker: The Secret Life of Ian Fleming,['Jason Connery'],['Jason Connery'],"['Scottish', 'English', 'Irish', 'Italian']"
Stanley & Iris,"['Jane Fonda', ' Robert De Niro', ' Martha Plimpton', ' Swoosie Kurtz']",['Robert De Niro'],"['Italian', 'Irish', 'German', 'Dutch', 'English', 'French', 'Huguenot', 'Scottish', 'ScotsIrishNorthern', 'Irish']"
State of Grace,"['Sean Penn', ' Ed Harris', ' Gary Oldman', ' Robin Wright', ' John Turturro', ' John C. Reilly']",['Sean Penn'],"['Jewish', 'Italian', 'Irish']"
Stella,"['Bette Midler', ' Trini Alvarado', ' John Goodman', ' Stephen Collins', ' Marsha Mason', ' Eileen Brennan']",['John Goodman'],"['English', 'Welsh', 'German']"
Strike It Rich,"['Robert Lindsay', ' Molly Ringwald']",['Robert Lindsay'],
Taking Care of Business,"['James Belushi', ' Charles Grodin', ' Héctor Elizondo', ' Mako', ' Veronica Hamel']",['James Belushi'],['Albanian']
Tales from the Darkside: The Movie,"['Christian Slater', ' Julianne Moore']",['Christian Slater'],"['German', 'Irish', 'English', 'Welsh', 'Dutch', 'Scottish']"
Teenage Mutant Ninja Turtles,"['Judith Hoag', ' Elias Koteas']",['Elias Koteas'],['Greek']
Terminal City Ricochet,[''],[],
Texasville,"['Jeff Bridges', ' Annie Potts', ' Cybill Shepherd', ' Cloris Leachman', ' Timothy Bottoms', ' Eileen Brennan', ' Randy Quaid']",['Jeff Bridges'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'SwissGerman', 'German']"
That's Black Entertainment,[''],[],
Three Men and a Little Lady,"['Tom Selleck', ' Ted Danson', ' Steve Guttenberg', ' Nancy Travis']",['Tom Selleck'],"['English', 'Scottish', 'Irish', 'German', 'English']"
Till There Was You,['Mark Harmon'],['Mark Harmon'],"['Austrian375', 'Irish125', 'Alsatian', 'German', 'French']"
Time of Love,[''],[],
Too Much Sun,"['Robert Downey', ' Jr.', ' Eric Idle', ' Ralph Macchio']",['Robert Downey'],"['Ashkenazi', 'Jewish', 'English', 'Scottish', 'German', 'SwissGerman', 'Irish']"
To Sleep with Anger,['Danny Glover'],['Danny Glover'],['AfricanAmerican']
Total Recall,"['Arnold Schwarzenegger', ' Rachel Ticotin', ' Sharon Stone', ' Michael Ironside', ' Ronny Cox']",['Arnold Schwarzenegger'],['Austrian']
