0,1,Males,Ethnicity
Calamity Jane,"['Doris Day', ' Howard Keel']",['Howard Keel'],
Call Me Madam,"['Ethel Merman', "" Donald O'Connor"", ' Vera-Ellen', ' Billy De Wolfe']",['Billy De Wolfe'],
Captain John Smith and Pocahontas,"['Anthony Dexter', ' Jody Lawrance']",['Anthony Dexter'],
Captain Scarlett,"['Richard Greene', ' Leonora Amar']",['Richard Greene'],
Cat-Women of the Moon,"['Sonny Tufts', ' Victor Jory']",['Sonny Tufts'],
Cease Fire!,[''],[],
Champ for a Day,"['Alex Nicol', ' Audrey Totter', ' Charles Winninger']",['Alex Nicol'],
Charade,"['James Mason', ' Pamela Mason']",['James Mason'],['English']
The Charge at Feather River,"['Guy Madison', ' Vera Miles']",['Guy Madison'],
China Venture,"[""Edmond O'Brien"", ' Barry Sullivan', ' Jocelyn Brando']",['Barry Sullivan'],
City Beneath the Sea,"['Robert Ryan', ' Mala Powers', ' Anthony Quinn', ' Suzan Ball']",['Robert Ryan'],
City of Bad Men,"['Dale Robertson', ' Jeanne Crain', ' Richard Boone']",['Dale Robertson'],
City That Never Sleeps,"['Gig Young', ' William Talman', ' Mala Powers', ' Paula Raymond', ' Chill Wills']",['Gig Young'],"['FrenchCanadian', 'Dutch', 'English', 'Scottish', 'Huron', 'Native', 'Canadian']"
Clipped Wings,"['Leo Gorcey', ' Huntz Hall', ' June Vincent']",['Leo Gorcey'],
The Clown,"['Red Skelton', ' Jane Greer', ' Tim Considine']",['Red Skelton'],
Code Two,"['Ralph Meeker', ' Sally Forrest']",['Ralph Meeker'],
Column South,"['Audie Murphy', ' Joan Evans']",[],
Combat Squad,"['John Ireland', ' Lon McCallister']",['John Ireland'],
Confidentially Connie,"['Van Johnson', ' Janet Leigh', ' Louis Calhern']",['Van Johnson'],"['German', 'Irish']"
Conquest of Cochise,"['Robert Stack', ' John Hodiak', ' Joy Page']",['Robert Stack'],
Count the Hours,"['Teresa Wright', ' Macdonald Carey']",['Macdonald Carey'],
Cow Country,"[""Edmond O'Brien"", ' Helen Westcott']",[],
Crazylegs,"['Lloyd Nolan', ' Joan Vohs']",['Lloyd Nolan'],
Cruisin' Down the River,"['Dick Haymes', ' Audrey Totter']",['Dick Haymes'],
Cry of the Hunted,"['Vittorio Gassman', ' Barry Sullivan', ' Polly Bergen']",['Vittorio Gassman'],
Dance Hall Racket,"['Timothy Farrell', ' Lenny Bruce']",['Timothy Farrell'],
Dangerous Crossing,"['Jeanne Crain', ' Michael Rennie', ' Carl Betz']",['Michael Rennie'],
Dangerous When Wet,"['Esther Williams', ' Fernando Lamas', ' Jack Carson']",['Fernando Lamas'],
Decameron Nights,"['Joan Fontaine', ' Louis Jourdan']",['Louis Jourdan'],['French']
Desert Legion,"['Alan Ladd', ' Arlene Dahl', ' Richard Conte']",['Alan Ladd'],"['English', 'Irish']"
The Desert Rats,"['Richard Burton', ' James Mason', ' Robert Newton']",['Richard Burton'],['Welsh']
The Desert Song,"['Kathryn Grayson', ' Gordon MacRae']",['Gordon MacRae'],
Destination Gobi,"['Richard Widmark', ' Don Taylor']",['Richard Widmark'],"['Swedish25', 'Norwegian25', 'English25', 'Irish']"
Devil's Canyon,"['Virginia Mayo', ' Dale Robertson']",['Dale Robertson'],
The Diamond Queen,"['Arlene Dahl', ' Fernando Lamas']",['Fernando Lamas'],
Down Laredo Way,"['Rex Allen', ' Dona Drake']",['Rex Allen'],
Donovan's Brain,"['Lew Ayres', ' Nancy Davis']",['Lew Ayres'],
Down Among the Sheltering Palms,"['Mitzi Gaynor', ' William Lundigan', ' David Wayne']",['William Lundigan'],
Dream Wife,"['Cary Grant', ' Deborah Kerr', ' Walter Pidgeon']",['Walter Pidgeon'],
East of Sumatra,"['Jeff Chandler', ' Anthony Quinn', ' Marilyn Maxwell']",['Jeff Chandler'],
Easy to Love,"['Esther Williams', ' Van Johnson', ' Tony Martin']",['Van Johnson'],"['German', 'Irish']"
The Eddie Cantor Story,"['Keefe Brasselle', ' Marilyn Erskine', ' Aline MacMahon']",['Keefe Brasselle'],
El Alamein,"['Scott Brady', ' Edward Ashley', ' Rita Moreno']",['Scott Brady'],
El Paso Stampede,"['Allan Lane', ' Phyllis Coates']",['Allan Lane'],
Escape from Fort Bravo,"['William Holden', ' Eleanor Parker', ' John Forsythe']",['William Holden'],"['English', 'Irish', 'French']"
Fair Wind to Java,"['Fred MacMurray', ' Vera Ralston', ' Victor McLaglen']",['Fred MacMurray'],['German']
Fangs of the Arctic,"['Kirby Grant', ' Warren Douglas']",['Warren Douglas'],
The Farmer Takes a Wife,"['Betty Grable', ' Dale Robertson']",['Dale Robertson'],
Fast Company,"['Howard Keel', ' Polly Bergen']",['Howard Keel'],
Fear and Desire,"['Frank Silvera', ' Paul Mazursky']",['Frank Silvera'],"['Jewish', 'AfricanJamaican']"
Fighter Attack,"['Sterling Hayden', ' Joy Page']",['Sterling Hayden'],
Fighting Lawman,"['Wayne Morris', ' Virginia Grey']",['Wayne Morris'],
Flame of Calcutta,"['Denise Darcel', ' Patric Knowles']",['Patric Knowles'],
The Flaming Urge,"['Harold Lloyd Jr.', ' Cathy Downs']",['Harold Lloyd Jr.'],
Flight Nurse,"['Joan Leslie', ' Forrest Tucker']",['Forrest Tucker'],
Flight to Tangier,"['Jack Palance', ' Joan Fontaine']",['Jack Palance'],"['Ukrainian', 'Polish']"
Forever Female,"['Ginger Rogers', ' William Holden', ' Paul Douglas']",['William Holden'],"['English', 'Irish', 'French']"
Forbidden,"['Tony Curtis', ' Joanne Dru']",['Tony Curtis'],"['Ashkenazi', 'Jewish']"
Fort Ti,"['George Montgomery', ' Joan Vohs']",['George Montgomery'],['Ukrainian']
Fort Vengeance,"['James Craig', ' Rita Moreno', ' Reginald Denny']",['James Craig'],
Francis Covers the Big Town,"[""Donald O'Connor"", ' Yvette Duguay']",[],
From Here to Eternity,"['Montgomery Clift', ' Deborah Kerr', ' Burt Lancaster', ' Frank Sinatra', ' Donna Reed', ' George Reeves', ' Ernest Borgnine']",['Montgomery Clift'],"['English', 'Scottish', 'Dutch', 'German', 'French']"
Gentlemen Prefer Blondes,"['Marilyn Monroe', ' Jane Russell']",[],
Geraldine,"['John Carroll', ' Mala Powers']",['John Carroll'],['Irish']
The Girl Next Door,"['Dan Dailey', ' June Haver']",['Dan Dailey'],
The Girl Who Had Everything,"['Elizabeth Taylor', ' Fernando Lamas', ' William Powell']",['Fernando Lamas'],
Girls in the Night,"['Joyce Holden', ' Harvey Lembeck']",['Harvey Lembeck'],
The Girls of Pleasure Island,"['Don Taylor', ' Leo Genn', ' Audrey Dalton']",['Don Taylor'],
Give a Girl a Break,"['Debbie Reynolds', ' Marge Champion', ' Gower Champion', ' Bob Fosse']",['Bob Fosse'],
The Glass Wall,"['Vittorio Gassman', ' Gloria Grahame']",['Vittorio Gassman'],
The Glass Web,"['Edward G. Robinson', ' John Forsythe', ' Marcia Henderson', ' Kathleen Hughes']",['Edward G. Robinson'],"['Ashkenazi', 'Jewish']"
The Glory Brigade,"['Victor Mature', ' Richard Egan']",['Victor Mature'],"['SwissGerman', 'German']"
Glen or Glenda,"['Timothy Farrell', ' Dolores Fuller']",['Timothy Farrell'],
The Golden Blade,"['Rock Hudson', ' Piper Laurie', ' Gene Evans', ' Kathleen Hughes']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
Goldtown Ghost Riders,"['Gene Autry', ' Gail Davis']",['Gene Autry'],
The Great Jesse James Raid,"['Willard Parker', ' Barbara Payton', ' Tom Neal']",['Willard Parker'],
The Great Sioux Uprising,"['Jeff Chandler', ' Faith Domergue', ' Lyle Bettger']",['Jeff Chandler'],
Guerrilla Girl,"['Helmut Dantine', ' Irene Champlin']",['Helmut Dantine'],
Gun Belt,"['Tab Hunter', ' Helen Westcott']",['Tab Hunter'],['German']
Gun Fury,"['Rock Hudson', ' Donna Reed', ' Philip Carey', ' Roberta Haynes', ' Lee Marvin']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
Gunsmoke,"['Audie Murphy', ' Susan Cabot']",[],
Half a Hero,"['Red Skelton', ' Jean Hagen']",['Red Skelton'],
Hannah Lee,"['Joanne Dru', ' John Ireland']",['John Ireland'],
Here Come the Girls,"['Bob Hope', ' Rosemary Clooney', ' Tony Martin', ' Arlene Dahl']",['Bob Hope'],"['English', 'Welsh']"
The Hitch-Hiker,"[""Edmond O'Brien"", ' William Talman', ' Frank Lovejoy']",['William Talman'],
The Homesteaders,"['Bill Elliott', ' Robert Lowery']",['Bill Elliott'],
Hondo,"['John Wayne', ' Geraldine Page', ' Ward Bond', ' James Arness']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Hot News,"['Stanley Clements', ' Gloria Henry']",['Stanley Clements'],
Houdini,"['Tony Curtis', ' Janet Leigh']",['Tony Curtis'],"['Ashkenazi', 'Jewish']"
House of Wax,"['Vincent Price', ' Carolyn Jones', ' Phyllis Kirk']",['Vincent Price'],"['English', 'German', 'French', 'Dutch']"
How to Marry a Millionaire,"['Lauren Bacall', ' Betty Grable', ' Marilyn Monroe', ' Cameron Mitchell', ' William Powell']",['Cameron Mitchell'],
I Confess,"['Montgomery Clift', ' Anne Baxter']",['Montgomery Clift'],"['English', 'Scottish', 'Dutch', 'German', 'French']"
The I Don't Care Girl,"['Mitzi Gaynor', ' Oscar Levant']",['Oscar Levant'],"['Ashkenazi', 'Jewish']"
I Love Lucy,"['Lucille Ball', ' Desi Arnaz']",[],
I Love Melvin,"['Debbie Reynolds', "" Donald O'Connor""]",[],
"I, the Jury","['Biff Elliot', ' Peggie Castle']",['Biff Elliot'],
Inferno,"['Robert Ryan', ' Rhonda Fleming']",['Robert Ryan'],
Invaders from Mars,"['Helena Carter', ' Leif Erickson']",['Leif Erickson'],
Iron Mountain Trail,"['Rex Allen', ' Slim Pickens']",['Rex Allen'],
Island in the Sky,"['John Wayne', ' Lloyd Nolan', ' James Arness']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
It Came from Outer Space,"['Richard Carlson', ' Barbara Rush']",['Richard Carlson'],
It Happens Every Thursday,"['Loretta Young', ' John Forsythe']",['John Forsythe'],"['Ashkenazi', 'Jewish']"
"Jack McCall, Desperado","['George Montgomery', ' Angela Stevens']",['George Montgomery'],['Ukrainian']
Jalopy,"['Leo Gorcey', ' Huntz Hall']",['Leo Gorcey'],
Jamaica Run,"['Ray Milland', ' Arlene Dahl', ' Patric Knowles']",['Ray Milland'],['Welsh']
Jennifer,"['Ida Lupino', ' Howard Duff']",['Howard Duff'],
Jeopardy,"['Barbara Stanwyck', ' Barry Sullivan', ' Ralph Meeker']",['Barry Sullivan'],
The Joe Louis Story,"['Coley Wallace', ' Paul Stewart']",['Paul Stewart'],
The Juggler,"['Kirk Douglas', ' Milly Vitale']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
Julius Caesar,"['Marlon Brando', ' James Mason', ' John Gielgud', ' Greer Garson', ' Deborah Kerr', ' Louis Calhern', "" Edmond O'Brien""]",['Marlon Brando'],"['English', 'Irish', 'German', 'Dutch', 'French', 'Huguenot', 'Welsh', 'Scottish']"
Kansas Pacific,"['Sterling Hayden', ' Eve Miller']",['Sterling Hayden'],
The Kid from Left Field,"['Dan Dailey', ' Anne Bancroft']",['Dan Dailey'],
Killer Ape,"['Johnny Weissmuller', ' Carol Thurston']",['Johnny Weissmuller'],['German']
King of the Khyber Rifles,"['Tyrone Power', ' Terry Moore', ' Michael Rennie']",['Tyrone Power'],"['Irish', 'English', 'German', 'FrenchCanadian', 'French', 'Huguenot']"
"Kiss Me, Kate","['Kathryn Grayson', ' Howard Keel', ' Ann Miller']",['Howard Keel'],
Knights of the Round Table,"['Robert Taylor', ' Ava Gardner', ' Mel Ferrer']",['Robert Taylor'],
The Lady Wants Mink,"[""Dennis O'Keefe"", ' Ruth Hussey', ' Eve Arden']",[],
Last of the Comanches,"['Broderick Crawford', ' Barbara Hale']",['Broderick Crawford'],['German']
Last of the Pony Riders,"['Gene Autry', ' Kathleen Case']",['Gene Autry'],
The Last Posse,"['Broderick Crawford', ' Wanda Hendrix', ' John Derek']",['Broderick Crawford'],['German']
Latin Lovers,"['Lana Turner', ' Ricardo Montalbán', ' John Lund']",['Ricardo Montalbán'],
Law and Order,"['Ronald Reagan', ' Dorothy Malone']",['Ronald Reagan'],"['Irish25', 'Scottish25', 'English']"
The Lawless Breed,"['Rock Hudson', ' Julie Adams', "" Hugh O'Brian""]",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
Let's Do It Again,"['Jane Wyman', ' Ray Milland', ' Aldo Ray']",['Ray Milland'],['Welsh']
Lili,"['Leslie Caron', ' Mel Ferrer', ' Jean-Pierre Aumont', ' Zsa Zsa Gabor']",['Mel Ferrer'],
A Lion Is in the Streets,"['James Cagney', ' Barbara Hale']",['James Cagney'],"['Irish25', 'Norwegian']"
Little Boy Lost,"['Bing Crosby', ' Claude Dauphin']",['Bing Crosby'],"['English', 'Irish']"
Little Fugitive,['Richie Andrusco'],['Richie Andrusco'],
The Lone Hand,"['Joel McCrea', ' Barbara Hale', ' Alex Nicol']",['Joel McCrea'],
Loose in London,"['Leo Gorcey', ' Huntz Hall']",['Leo Gorcey'],
The Lost Planet,['Judd Holdren'],['Judd Holdren'],
Ma and Pa Kettle on Vacation,"['Marjorie Main', ' Percy Kilbride']",['Percy Kilbride'],
The Magnetic Monster,"['Richard Carlson', ' King Donovan']",['Richard Carlson'],
Main Street to Broadway,"['Mary Murphy', ' Herb Shriner']",['Herb Shriner'],
The Man Behind the Gun,"['Randolph Scott', ' Patrice Wymore']",['Randolph Scott'],
The Man from Cairo,"['George Raft', ' Irene Pappas', ' Massimo Serato']",['George Raft'],['German']
The Man from the Alamo,"['Glenn Ford', ' Julie Adams', "" Hugh O'Brian""]",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Man in the Attic,"['Jack Palance', ' Constance Smith']",['Jack Palance'],"['Ukrainian', 'Polish']"
Man in the Dark,"[""Edmond O'Brien"", ' Audrey Totter']",[],
Man of Conflict,"['Edward Arnold', ' John Agar', ' Susan Morrow']",['Edward Arnold'],['German']
Man on a Tightrope,"['Fredric March', ' Terry Moore', ' Gloria Grahame']",['Fredric March'],"['English', 'Scottish', 'Dutch', 'German', 'Belgian', 'Flemish', 'Norwegian']"
The Marksman,"['Wayne Morris', ' Elena Verdugo']",['Wayne Morris'],
Marry Me Again,"['Robert Cummings', ' Marie Wilson']",['Robert Cummings'],"['German', 'English', 'Irish']"
Marshal of Cedar Rock,"['Allan Lane', ' Phyllis Coates']",['Allan Lane'],
The Marshal's Daughter,"['Laurie Anders', ' Hoot Gibson']",[],
Martin Luther,"['Niall MacGinnis', ' Pierre Lefevre']",['Niall MacGinnis'],
The Maze,"['Richard Carlson', ' Veronica Hurst']",['Richard Carlson'],
Meet Me at the Fair,"['Dan Dailey', ' Diana Lynn', "" Hugh O'Brian""]",['Dan Dailey'],
Melba,"['Patrice Munsel', ' Robert Morley']",['Robert Morley'],"['Scottish', 'German']"
Mesa of Lost Women,"['Jackie Coogan', ' Richard Travis']",['Richard Travis'],
Mexican Manhunt,"['George Brent', ' Karen Sharpe']",['George Brent'],
Miss Sadie Thompson,"['Rita Hayworth', ' José Ferrer', ' Aldo Ray']",['José Ferrer'],
Mission Over Korea,"['John Derek', ' Audrey Totter']",['John Derek'],
The Missing Mouse,['Tom and Jerry'],['Tom and Jerry'],
The Mississippi Gambler,"['Tyrone Power', ' Piper Laurie', ' Julie Adams']",['Tyrone Power'],"['Irish', 'English', 'German', 'FrenchCanadian', 'French', 'Huguenot']"
Mister Scoutmaster,"['Clifton Webb', ' Edmund Gwenn']",['Clifton Webb'],
Mogambo,"['Clark Gable', ' Ava Gardner', ' Grace Kelly']",['Clark Gable'],"['German', 'Irish', 'SwissGerman', 'Belgian']"
Money from Home,"['Dean Martin', ' Jerry Lewis']",['Dean Martin'],"['Italian', 'Sicilian']"
The Moon Is Blue,"['William Holden', ' David Niven', ' Maggie McNamara']",['William Holden'],"['English', 'Irish', 'French']"
The Moonlighter,"['Barbara Stanwyck', ' Fred MacMurray']",['Fred MacMurray'],['German']
Murder Without Tears,"['Craig Stevens', ' Joyce Holden']",['Craig Stevens'],
The Naked Spur,"['James Stewart', ' Janet Leigh', ' Robert Ryan']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
The Neanderthal Man,"['Robert Shayne', ' Beverly Garland']",['Robert Shayne'],
Neapolitan Mouse,[''],[],
The Nebraskan,"['Philip Carey', ' Lee Van Cleef']",['Philip Carey'],
Never Let Me Go,"['Clark Gable', ' Gene Tierney']",['Clark Gable'],"['German', 'Irish', 'SwissGerman', 'Belgian']"
Never Wave at a WAC,"['Rosalind Russell', ' Paul Douglas']",['Paul Douglas'],
Niagara,"['Marilyn Monroe', ' Jean Peters', ' Joseph Cotten']",['Joseph Cotten'],"['English', 'Northern', 'Irish', 'ScotsIrish']"
No Escape,"['Lew Ayres', ' Sonny Tufts']",['Lew Ayres'],
Northern Patrol,"['Kirby Grant', ' Gloria Talbott']",[],
Off Limits,"['Bob Hope', ' Mickey Rooney', ' Marilyn Maxwell']",['Bob Hope'],"['English', 'Welsh']"
Old Overland Trail,"['Rex Allen', ' Slim Pickens']",['Rex Allen'],
On Top of Old Smoky,"['Gene Autry', ' Gail Davis']",['Gene Autry'],
One Girl's Confession,"['Cleo Moore', ' Glenn Langan']",['Glenn Langan'],
Pack Train,"['Gene Autry', ' Gail Davis']",['Gene Autry'],
Pardon My Backfire,['The Three Stooges'],['The Three Stooges'],
Paris Model,"['Marilyn Maxwell', ' Paulette Goddard', ' Eva Gabor', ' Barbara Lawrence']",[],
A Perilous Journey,"['Vera Ralston', ' Scott Brady']",['Scott Brady'],
Perils of the Jungle,"['Clyde Beatty', ' Phyllis Coates']",['Clyde Beatty'],
Personal Affair,"['Gene Tierney', ' Glynis Johns']",['Gene Tierney'],"['Irish', 'English', 'Dutch', 'Sephardi', 'Jewish']"
Peter Pan,"['voices of Hans Conried', ' Bobby Driscoll', ' Kathryn Beaumont']",['Bobby Driscoll'],
Phantom from Space,"['Ted Cooper', ' Noreen Nash']",['Ted Cooper'],
Pickup on South Street,"['Richard Widmark', ' Jean Peters', ' Thelma Ritter']",['Richard Widmark'],"['Swedish25', 'Norwegian25', 'English25', 'Irish']"
Plunder of the Sun,"['Glenn Ford', ' Diana Lynn', ' Francis L. Sullivan']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Pony Express,"['Charlton Heston', ' Rhonda Fleming', ' Forrest Tucker']",['Charlton Heston'],"['English', 'Scottish', 'Cornish', 'German']"
Port Sinister,"['James Warren', ' Lynne Roberts', ' Paul Cavanagh']",['James Warren'],
Powder River,"['Rory Calhoun', ' Corinne Calvet']",[],
The President's Lady,"['Susan Hayward', ' Charlton Heston', ' John McIntire']",['Charlton Heston'],"['English', 'Scottish', 'Cornish', 'German']"
Prince of Pirates,"['John Derek', ' Barbara Rush']",['John Derek'],
Prisoners of the Casbah,"['Gloria Grahame', ' Cesar Romero', ' Turhan Bey']",['Cesar Romero'],"['Cuban', 'Venezuelan', 'Spanish']"
Private Eyes,"['Bowery Boys', ' Joyce Holden']",[],
Problem Girls,"['Helen Walker', ' Susan Morrow']",[],
Project Moonbase,"['Ross Ford', ' Donna Martell']",['Ross Ford'],
Raiders of the Seven Seas,"['John Payne', ' Donna Reed']",['John Payne'],
Rebel City,"['Wild Bill Elliott', '  Marjorie Lord']",['Wild Bill Elliott'],
The Red Beret,"['Alan Ladd', ' Leo Genn']",['Alan Ladd'],"['English', 'Irish']"
The Redhead from Wyoming,"[""Maureen O'Hara"", ' Alex Nicol', ' Dennis Weaver']",['Alex Nicol'],
Red River Shore,"['Rex Allen', ' Lyn Thomas']",['Rex Allen'],
The Redhead from Wyoming,"[""Maureen O'Hara"", ' Alex Nicol']",['Alex Nicol'],
Remains to Be Seen,"['June Allyson', ' Van Johnson', ' Angela Lansbury']",['Van Johnson'],"['German', 'Irish']"
Return to Paradise,"['Gary Cooper', ' Barry Jones', ' Roberta Haynes']",['Gary Cooper'],['English']
"Ride, Vaquero!","['Robert Taylor', ' Ava Gardner', ' Howard Keel', ' Anthony Quinn']",['Robert Taylor'],
Roar of the Crowd,"['Howard Duff', ' Helene Stanley']",['Howard Duff'],
"Rob Roy, the Highland Rogue","['Richard Todd', ' Glynis Johns']",['Richard Todd'],
The Robe,"['Richard Burton', ' Jean Simmons', ' Victor Mature', ' Michael Rennie', ' Richard Boone']",['Richard Burton'],['Welsh']
Robot Monster,"['George Nader', ' Claudia Barrett', ' Selena Royle']",['George Nader'],
Rogue's March,"['Peter Lawford', ' Richard Greene', ' Janice Rule']",['Peter Lawford'],"['English', 'Scottish']"
Roman Holiday,"['Audrey Hepburn', ' Gregory Peck', ' Eddie Albert']",['Gregory Peck'],"['Irish', 'English', 'German', 'Welsh']"
Rough Shoot,"['Joel McCrea', ' Evelyn Keyes']",['Joel McCrea'],
The Royal African Rifles,"['Louis Hayward', ' Veronica Hurst']",['Louis Hayward'],
Saadia,"['Cornel Wilde', ' Rita Gam', ' Mel Ferrer']",['Cornel Wilde'],"['Ashkenazi', 'Jewish']"
Sabre Jet,"['Robert Stack', ' Coleen Gray', ' Richard Arlen']",['Robert Stack'],
Safari Drums,"['Johnny Sheffield', ' Douglas Kennedy']",['Johnny Sheffield'],
Saginaw Trail,"['Gene Autry', ' Connie Marshall']",['Gene Autry'],
Sailor of the King,"['Jeffrey Hunter', ' Michael Rennie']",['Jeffrey Hunter'],
Salome,"['Rita Hayworth', ' Stewart Granger', ' Judith Anderson', ' Charles Laughton']",['Stewart Granger'],
Sangaree,"['Fernando Lamas', ' Arlene Dahl', ' Patricia Medina']",['Fernando Lamas'],
San Antone,"['Rod Cameron', ' Arleen Whelan']",['Rod Cameron'],
Savage Frontier,"['Allan Lane', ' Dorothy Patrick']",['Allan Lane'],
Savage Mutiny,"['Johnny Weissmuller', ' Angela Stevens']",['Johnny Weissmuller'],['German']
Scandal at Scourie,"['Greer Garson', ' Walter Pidgeon']",['Walter Pidgeon'],
Scared Stiff,"['Dean Martin', ' Jerry Lewis', ' Lizabeth Scott', ' Carmen Miranda']",['Dean Martin'],"['Italian', 'Sicilian']"
Sea Devils,"['Rock Hudson', ' Yvonne De Carlo', ' Maxwell Reed']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
Sea of Lost Ships,"['John Derek', ' Wanda Hendrix']",['John Derek'],
Second Chance,"['Robert Mitchum', ' Jack Palance', ' Linda Darnell']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
Seminole,"['Rock Hudson', ' Anthony Quinn', ' Barbara Hale']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
