0,1,Males,Ethnicity
Never Cry Wolf,"['Brian Dennehy', ' Charles Martin Smith']",['Brian Dennehy'],['Irish']
Night Warning,"['Bo Svenson', ' Julia Duffy', ' Bill Paxton']",['Bill Paxton'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Austrian', 'German', 'French', 'SwissFrench', 'Dutch', 'Welsh', 'Norwegian']"
A Night in Heaven,"['Christopher Atkins', ' Lesley Ann Warren']",['Christopher Atkins'],
Nightmares,"['Lance Henriksen', ' Emilio Estevez']",['Lance Henriksen'],"['Latvian', 'Irish']"
Of Unknown Origin,"['Peter Weller', ' Jennifer Dale']",['Peter Weller'],"['English', 'German', 'Irish', 'French']"
The Osterman Weekend,"['Rutger Hauer', ' Craig T. Nelson', ' John Hurt', ' Burt Lancaster', ' Dennis Hopper', ' Chris Sarandon', ' Meg Foster']",['Rutger Hauer'],['Dutch']
The Outsiders,"['C. Thomas Howell', ' Matt Dillon', ' Diane Lane', ' Patrick Swayze', ' Ralph Macchio', ' Rob Lowe', ' Tom Cruise']",['Matt Dillon'],"['Irish125', 'German', 'Scottish', 'Irish']"
The Pirates of Penzance,"['Kevin Kline', ' Linda Ronstadt', ' Angela Lansbury']",['Kevin Kline'],"['Jewish', 'Irish']"
Porky's II: The Next Day,"['Mark Herrier', ' Kaki Hunter']",['Mark Herrier'],
Princess Daisy,"['Rupert Everett', ' Lindsay Wagner', ' Merete Van Kamp', ' Claudia Cardinale', ' Barbara Bach']",['Rupert Everett'],"['Scottish', 'Irish', 'English', 'Cornish', 'German', 'Dutch']"
Private School,"['Phoebe Cates', ' Betsy Russell', ' Matthew Modine']",['Matthew Modine'],"['English', 'Swedish', 'Scottish', 'German', 'Dutch']"
Psycho II,"['Anthony Perkins', ' Meg Tilly', ' Robert Loggia', ' Vera Miles']",['Anthony Perkins'],"['English', 'Irish', 'Dutch', 'German']"
"Reuben, Reuben","['Tom Conti', ' Kelly McGillis']",['Tom Conti'],
Revenge of the Ninja,"['Sho Kosugi', ' Arthur Roberts']",['Sho Kosugi'],
Richard Pryor: Here and Now,['Richard Pryor'],['Richard Pryor'],"['AfricanAmerican', 'Native', 'American']"
The Right Stuff,"['Ed Harris', ' Scott Glenn', ' Dennis Quaid', ' Fred Ward', ' Sam Shepard', ' Charles Frank', ' Lance Henriksen']",['Ed Harris'],"['English', 'German', 'Scottish', 'Welsh']"
Risky Business,"['Tom Cruise', ' Rebecca De Mornay']",['Tom Cruise'],"['German4375', 'Irish125', 'English', 'Welsh']"
Romantic Comedy,"['Dudley Moore', ' Mary Steenburgen']",['Dudley Moore'],"['English', 'Welsh']"
Rumble Fish,"['Matt Dillon', ' Mickey Rourke', ' Diane Lane', ' Nicolas Cage']",['Matt Dillon'],"['Irish125', 'German', 'Scottish', 'Irish']"
Running Brave,"['Robby Benson', ' Pat Hingle', ' Graham Greene']",['Robby Benson'],"['Ashkenazi', 'Jewish']"
Sahara,"['Brooke Shields', ' Lambert Wilson']",['Lambert Wilson'],"['French125', 'English']"
Scarface,"['Al Pacino', ' Michelle Pfeiffer', ' Steven Bauer', ' Mary Elizabeth Mastrantonio', ' Robert Loggia']",['Al Pacino'],"['Italian', 'Sicilian', 'Neapolitan']"
Silkwood,"['Meryl Streep', ' Kurt Russell', ' Cher', ' Craig T. Nelson']",['Kurt Russell'],"['English', 'German', 'Scottish', 'Irish']"
Sleepaway Camp,"['Felissa Rose', ' Jonathan Tiersten']",['Jonathan Tiersten'],
Smokey and the Bandit Part 3,"['Jackie Gleason', ' Jerry Reed', ' Pat McCormick']",['Jerry Reed'],
Something Wicked This Way Comes,"['Jonathan Pryce', ' Jason Robards', ' Pam Grier']",['Jonathan Pryce'],['Welsh']
Space Raiders,['Vince Edwards'],['Vince Edwards'],
Spacehunter: Adventures in the Forbidden Zone,"['Peter Strauss', ' Molly Ringwald', ' Ernie Hudson']",['Peter Strauss'],"['Ashkenazi', 'Jewish']"
Spring Break,"['Perry Lang', ' Corinne Wahl']",['Perry Lang'],
Star 80,"['Eric Roberts', ' Mariel Hemingway', ' Cliff Robertson']",['Eric Roberts'],"['English', 'German', 'Swedish', 'Irish', 'Scottish', 'Welsh', 'French']"
The Star Chamber,"['Michael Douglas', ' Hal Holbrook', ' Yaphet Kotto']",['Michael Douglas'],"['Ashkenazi', 'Jewish', 'English', 'Irish', 'Welsh', 'Dutch', 'Scottish', 'Belgian', 'French']"
Return of the Jedi,"['Mark Hamill', ' Harrison Ford', ' Carrie Fisher', ' Billy Dee Williams']",['Mark Hamill'],"['Swedish', 'Irish', 'English', 'Scottish', 'Welsh']"
Staying Alive,"['John Travolta', ' Cynthia Rhodes', ' Finola Hughes']",['John Travolta'],"['ItalianSicilian50', 'Irish']"
Still Smokin,"['Cheech Marin', ' Tommy Chong']",['Tommy Chong'],"['Scottish', 'English']"
The Sting II,"['Jackie Gleason', ' Teri Garr', ' Karl Malden']",['Karl Malden'],['Czech']
Strange Brew,"['Rick Moranis', ' Dave Thomas', ' Max von Sydow']",['Rick Moranis'],"['Ashkenazi', 'Jewish']"
Strange Invaders,"['Paul Le Mat', ' Diana Scarwid', ' Nancy Allen']",['Paul Le Mat'],
Streamers,"['Matthew Modine', ' David Alan Grier', ' George Dzundza']",['Matthew Modine'],"['English', 'Swedish', 'Scottish', 'German', 'Dutch']"
Stroker Ace,"['Burt Reynolds', ' Jim Nabors', ' Ned Beatty', ' Loni Anderson']",['Burt Reynolds'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'Dutch']"
Sudden Impact,"['Clint Eastwood', ' Sondra Locke', ' Pat Hingle']",['Clint Eastwood'],"['English', 'Scottish', 'Irish', 'German', 'Dutch', 'Welsh']"
Superman III,"['Christopher Reeve', ' Richard Pryor', ' Robert Vaughn', "" Annette O'Toole""]",['Christopher Reeve'],"['English', 'Irish', 'Welsh', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'German', 'French']"
The Survivors,"['Walter Matthau', ' Robin Williams', ' Jerry Reed']",['Walter Matthau'],"['Ashkenazi', 'Jewish']"
Table for Five,"['Jon Voight', ' Richard Crenna', ' Roxana Zal']",['Jon Voight'],['German']
Tender Mercies,"['Robert Duvall', ' Tess Harper', ' Betty Buckley', ' Ellen Barkin']",['Robert Duvall'],"['English', 'German', 'SwissGerman', 'French', 'Welsh', 'Scottish']"
Terms of Endearment,"['Shirley MacLaine', ' Debra Winger', ' Jack Nicholson', ' Jeff Daniels', ' Danny DeVito', ' John Lithgow']",['Jack Nicholson'],"['Irish', 'Scottish', 'English', 'Pennsylvania', 'DutchGerman', 'Welshbiological', 'Italian', 'Latvian', 'Ashkenazi', 'Jewish', 'Baltic', 'German']"
Testament,"['Jane Alexander', ' William Devane', ' Roxana Zal']",['William Devane'],
To Be or Not to Be,"['Mel Brooks', ' Anne Bancroft', ' José Ferrer', ' Tim Matheson']",['Mel Brooks'],"['Ashkenazi', 'Jewish']"
Tough Enough,"['Dennis Quaid', ' Pam Grier', ' Stan Shaw', ' Warren Oates']",['Dennis Quaid'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Irish', 'German']"
Trading Places,"['Eddie Murphy', ' Dan Aykroyd', ' Jamie Lee Curtis', ' Don Ameche', ' Ralph Bellamy']",['Eddie Murphy'],['AfricanAmerican']
Trenchcoat,"['Robert Hays', ' Margot Kidder']",['Robert Hays'],
Twilight Zone: The Movie,"['Vic Morrow', ' John Lithgow', ' Kathleen Quinlan', ' Scatman Crothers', ' Kevin McCarthy', ' Dan Aykroyd', ' Albert Brooks']",['Vic Morrow'],
Twice Upon a Time,[''],[],
Two of a Kind,"['John Travolta', ' Olivia Newton-John', ' Charles Durning']",['John Travolta'],"['ItalianSicilian50', 'Irish']"
Uncommon Valor,"['Gene Hackman', ' Fred Ward', ' Tex Cobb', ' Patrick Swayze']",['Gene Hackman'],"['English', 'German', 'Scottish', 'Dutch']"
Under Fire,"['Nick Nolte', ' Gene Hackman', ' Joanna Cassidy', ' Ed Harris']",['Nick Nolte'],"['German', 'English', 'Scottish', 'Northern', 'Irish', 'ScotsIrish', 'SwissGerman']"
Valley Girl,"['Nicolas Cage', ' Deborah Foreman']",['Nicolas Cage'],"['Italian25', 'Polish1875', 'German625', 'British', 'Isles', 'English', 'Scottish']"
Videodrome,"['James Woods', ' Deborah Harry']",['James Woods'],"['Irish', 'English', 'German']"
Vigilante,"['Robert Forster', ' Fred Williamson', ' Rutanya Alda']",['Robert Forster'],"['Irish', 'Italian']"
Walking the Edge,"['Robert Forster', ' Nancy Kwan', ' Joe Spinell']",['Robert Forster'],"['Irish', 'Italian']"
WarGames,"['Matthew Broderick', ' Dabney Coleman', ' Ally Sheedy']",['Matthew Broderick'],"['English', 'Ashkenazi', 'Jewish']"
Warrior of the Lost World,"['Donald Pleasence', ' Persis Khambatta', ' Fred Williamson']",['Donald Pleasence'],['English']
Wavelength,"['Robert Carradine', ' Keenan Wynn']",['Robert Carradine'],"['English', 'Irish', 'Dutch', 'Ashkenazi', 'Jewish', 'Danish', 'German', 'SwissGerman']"
Winds of War,"['Robert Mitchum', ' Ali MacGraw', ' John Houseman', ' Polly Bergen', ' Jan-Michael Vincent']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
Winnie the Pooh and a Day for Eeyore,[''],[],
Without a Trace,"['Kate Nelligan', ' Judd Hirsch', ' David Dukes']",['Judd Hirsch'],"['Ashkenazi', 'Jewish']"
Yentl,"['Barbra Streisand', ' Mandy Patinkin', ' Amy Irving']",[],
Zelig,"['Woody Allen', ' Mia Farrow']",['Woody Allen'],"['Ashkenazi', 'Jewish']"
