0,1,Males,Ethnicity
"JANUARY
",['Paranormal Activity: The Marked Ones'],[],
Horror,['[2]\n'],[],
Sharlto CopleyJoseph MorganJosie HoThomas Kretschmann,['Tribeca Films'],[],
Cold Comes the Night,['Alice EveBryan CranstonLogan Marshall-GreenUrsula Parker'],[],
"[4]
",['Christopher Livingston'],['Christopher Livingston'],
GoDigital,['The Legend of Hercules'],['The Legend of Hercules'],
Fantasy,['[6]\n'],[],
Zoë BellRachel NicholsTracie Thoms,['IFC Midnight'],[],
Back in the Day,['Michael RosenbaumMorena BaccarinKristoffer PolahaIsaiah Mustafa'],['Michael RosenbaumMorena BaccarinKristoffer PolahaIsaiah Mustafa'],
"[8]
",['Matt Bettinelli-OlpinTyler Gillett'],['Matt Bettinelli-OlpinTyler Gillett'],
20th Century Fox,['Jack Ryan: Shadow Recruit'],['Jack Ryan: Shadow Recruit'],
Thriller,['[10]\n'],[],
Spencer LofrancoMary-Louise ParkerTaissa FarmigaJames Woods,['Phase 4 Films'],[],
Peter Lepeniotis,['Comedy'],[],
Ride Along,['Ice CubeKevin HartJohn LeguizamoBruce McGill'],[],
"[13]
",['Black Water Vampire'],['Black Water Vampire'],
Horror,['[14]\n'],[],
Stuart Beattie,['Action'],[],
Mega Shark Versus Mecha Shark,['Christopher JudgeElisabeth RöhmDebbie Gibson'],['Christopher JudgeElisabeth RöhmDebbie Gibson'],
"[16]
",['Labor Day'],[],
Drama,['[17]\n'],[],
Zac EfronMiles TellerMichael B. JordanImogen Poots,['Sony Pictures'],[],
Jeremy O'Keefe,['Drama'],[],
"FEBRUARY
",['Android Cop'],[],
Action,['[19]\n'],[],
George ClooneyMatt DamonBill MurrayJohn Goodman,['Columbia PicturesBased on the novel of the same name by Robert M. Edsel'],[],
Brian A. Miller,['Crime drama'],[],
Scorned,['AnnaLynne McCordBilly ZaneViva Bianca'],[],
"[22]
",['After the Dark'],[],
Thriller,['[23]\n'],[],
Paz de la HuertaKatrina BowdenCorbin Bleu,['Lions Gate Entertainment'],[],
Jenée LaMarque,['Comedy'],[],
Vampire Academy,['Zoey DeutchLucy FryDanila Kozlovsky'],[],
"[26]
",['About Last Night'],[],
Romantic comedy,['[27]\n'],[],
Emma RobertsJohn CusackEvan Peters,['IFC Films'],[],
Chris Riedell,['Comedy'],[],
Date and Switch,['Nicholas BraunGary ColeDakota JohnsonHunter Cope'],['Nicholas BraunGary ColeDakota JohnsonHunter Cope'],
"[30]
",['Shana Feste'],[],
Universal PicturesBased on the novel of the same name by Scott SpencerRemake of the 1981 film of the same name,['RoboCop'],[],
Action,['[32]\n'],[],
"Tyler LabineDamon Wayans, Jr.Lucy PunchHayes MacArthur",['FilmBuff'],[],
Apocalypse Pompeii,['Adrian PaulJohn Rhys-DaviesDylan Vox'],['Adrian PaulJohn Rhys-DaviesDylan Vox'],
"[34]
",['3 Days to Kill'],[],
Thriller,['[35]\n'],[],
Alicia SilverstoneBilly BurkeAJ Michalka,['High-Motor ProductionsBased on the novel Jesus in Cowboy Boots by William Robert Carey'],[],
Andrew Fleming,['Romantic-comedy'],[],
Holy Ghost People,['Emma GreenwellJoe EgenderCameron Richardson'],[],
"[38]
",['The Bag Man'],['The Bag Man'],
Action,['[39]\n'],[],
Liam NeesonJulianne MooreScoot McNairyMichelle Dockery,['Universal Pictures'],[],
Philippe Caland,['Thriller'],[],
Son of God,['Diogo MorgadoRoma DowneyDarwin Shaw'],['Diogo MorgadoRoma DowneyDarwin Shaw'],
"[42]
",['7\n'],[],
Sullivan StapletonEva GreenLena HeadeyRodrigo Santoro,['Warner Bros.Sequel to 300 (2007)'],['Warner Bros.Sequel to 300 (2007)'],
Rob Minkoff,['Adventure'],[],
"14
",['David Posamentier'],['David Posamentier'],
Samuel Goldwyn Films,['Need for Speed'],[],
Action,['[46]\n'],[],
Nia LongAmy SmartCocoa BrownWendi McLendon-Covey,['Lions Gate Entertainment'],[],
Rob Thomas,['Comedy drama'],[],
"21
",['E. L. Katz'],[],
Drafthouse Films,['Divergent'],[],
Science fiction,['[50]\n'],[],
Kevin SorboShane HarperDavid A. R. WhiteDean Cain,"[""Pure Flix EntertainmentBased on the novel God's Not Dead: Evidence For God In An Age Of Uncertainty by Rice Broocks""]",[],
James Bobin,['Comedy'],[],
50 to 1,['Christian KaneWilliam DevaneSkeet Ulrich'],['Christian KaneWilliam DevaneSkeet Ulrich'],
"[53]
",['Noah'],[],
Biblical,['[54]\n'],[],
Arnold SchwarzeneggerTerrence HowardSam WorthingtonOlivia Williams,['Open Road Films'],[],
"APRIL
",['The Ladies of the House'],['The Ladies of the House'],
Horror,['[56]\n'],[],
Katherine SigismundCorey EidRiley PolanskiJeff Bowser,['IFC Midnight'],[],
Russo Brothers,['Superhero'],[],
In the Blood,['Gina CaranoCam GigandetDanny Trejo'],[],
"[59]
",['Ajmal Zaheer Ahmad'],['Ajmal Zaheer Ahmad'],
Freestyle Releasing,['11\n'],[],
Kevin CostnerJennifer GarnerDenis LearyFrank Langella,['Summit Entertainment'],['Summit Entertainment'],
Mike Flanagan,['Horror'],[],
Rio 2,['Jesse EisenbergAnne HathawayJamie FoxxLeslie Mann'],['Jesse EisenbergAnne HathawayJamie FoxxLeslie Mann'],
"[63]
",['Asian School Girls'],[],
Action,['[64]\n'],[],
Randall Wallace,['Christian'],[],
"18
",['Ellie Kanner'],[],
Screen Media Films,['A Haunted House 2'],['A Haunted House 2'],
Black comedy,['[67]\n'],[],
Jonathan Daniel BrownKenny WormaldAmanda TappingAaron Yoo,['Well Go USA Entertainment'],[],
Wally Pfister,['Science fiction'],[],
13 Sins,['Devon GrayeMark WebberRon Perlman'],[],
"[70]
",['Brick Mansions'],['Brick Mansions'],
Action,['[71]\n'],[],
Cameron DiazLeslie MannKate UptonNicki Minaj,['20th Century Fox'],[],
Mark Schmidt,['Drama'],[],
"MAY
",['The Amazing Spider-Man 2'],['The Amazing Spider-Man 2'],
Action,['[74]\n'],[],
Cam GigandetNick ThuneJamie ChungKatherine Cunningham,['Gravitas Ventures'],[],
Steven Bernstein,['Drama'],[],
Walk of Shame,['Elizabeth BanksJames MarsdenGillian JacobsOliver Hudson'],[],
"[77]
","[""Devil's Knot""]",[],
Thriller,['[78]\n'],[],
Philip Seymour HoffmanRichard JenkinsChristina HendricksCaleb Landry Jones,['IFC FilmsBased on the novel of the same name by Pete Dexter'],[],
Andrew Erwin,['Comedy'],[],
Neighbors,['Seth RogenZac EfronRose ByrneDave Franco'],['Seth RogenZac EfronRose ByrneDave Franco'],
"[81]
",['Jerome Sable'],['Jerome Sable'],
Magnolia Pictures,['16\n'],[],
Aaron Taylor-JohnsonKen WatanabeElizabeth OlsenSally Hawkins,['Warner Bros.Reboot of the original film'],['Warner Bros.Reboot of the original film'],
Craig Gillespie,['Drama'],[],
"23
",['Phil Alden Robinson'],['Phil Alden Robinson'],
Lions Gate EntertainmentRemake of the 1997 film The 92 Minutes of Mr. Baum,['Blended'],[],
Romantic comedy,['[86]\n'],[],
Michael C. HallSam ShepardDon JohnsonVinessa Shaw,['IFC FilmsBased on the novel of the same name by Joe R. Lansdale'],[],
Bryan Singer,['Superhero'],[],
"30
",['Robert Stromberg'],['Robert Stromberg'],
Walt Disney Pictures,['A Million Ways to Die in the West'],['A Million Ways to Die in the West'],
Comedy,['[90]\n'],[],
Edge of Tomorrow,['Tom CruiseEmily BluntBill Paxton'],['Tom CruiseEmily BluntBill Paxton'],
"[91]
",['Josh Boone'],['Josh Boone'],
20th Century FoxBased on the novel The Fault in Our Stars by John Green,['Ping Pong Summer'],[],
Comedy,['[93]\n'],[],
Phil Lord and Christopher Miller,['ActionComedy'],[],
Hellion,['Aaron PaulJuliette LewisJosh WigginsDeke Garner'],['Aaron PaulJuliette LewisJosh WigginsDeke Garner'],
"[95]
",['Dean DeBlois'],['Dean DeBlois'],
20th Century FoxBased on the book series of the same nameSequel to How to Train Your Dragon (2010),['Lullaby'],[],
Drama,['[97]\n'],[],
Tom SizemorePaige LaPierreRandy IrwinJamison Haase,['Upper Laventille Productions'],[],
Gillian Robespierre,['Romantic comedy'],[],
The Signal,['Brenton ThwaitesLaurence FishburneOlivia CookeBeau Knapp'],['Brenton ThwaitesLaurence FishburneOlivia CookeBeau Knapp'],
"[100]
",['Jersey Boys'],[],
Musical,['[101]\n'],[],
Michael EalyJerry FerraraMeagan GoodRegina Hall,"['Screen GemsBased on the novel Act Like a Lady', ' Think Like a Man by Steve HarveySequel to Think Like a Man (2012)']",[],
Rebound,['Kevin BullaAshley JamesDan Sutter'],['Kevin BullaAshley JamesDan Sutter'],
"[103]
",['America: Imagine the World Without Her'],[],
Political documentary,['[104]\n'],[],
Paul RuddAmy PoehlerCobie SmuldersChristopher Meloni,['Lions Gate Entertainment'],[],
Michael Bay,['Science fiction'],[],
"JULY
",['Deliver Us from Evil'],['Deliver Us from Evil'],
Horror,['[107]\n'],[],
Teo HalmReese HartwigJason Gray-Stanford,['Relativity Media'],[],
Nick Cannon,['Musical'],[],
Tammy,['Melissa McCarthySusan SarandonGary ColeMark Duplass'],[],
"[110]
",['Boyhood'],[],
Drama,['[111]\n'],[],
Andy SerkisJason ClarkeToby KebbellGary OldmanKodi Smit-McPhee,['20th Century FoxSequel to Rise of the Planet of the Apes (2011)'],[],
Paco Cabezas,['Crime thriller'],[],
Road to Paloma,['Jason MomoaLisa BonetMichael Raymond-JamesWes Studi'],['Jason MomoaLisa BonetMichael Raymond-JamesWes Studi'],
"[114]
",['I Origins'],['I Origins'],
Drama,['[115]\n'],[],
James RemarBruce DavisonDean StockwellRaoul Trujillo,['Millennium Entertainment'],[],
Roberts Gannaway,['Adventure'],[],
The Purge: Anarchy,['Frank GrilloCarmen EjogoZach GilfordKiele Sanchez'],['Frank GrilloCarmen EjogoZach GilfordKiele Sanchez'],
"[118]
",['Jake Kasdan'],['Jake Kasdan'],"['Ashkenazi', 'Jewish']"
Columbia Pictures,['Tiger Orange'],[],
Drama,['[120]\n'],[],
Zach BraffKate HudsonJoey KingJosh Gad,['Focus Features'],[],
