0,1,Males,Ethnicity
Emil and the Detectives,"['Walter Slezak', ' Roger Mobley', ' Heinz Schubert']",['Walter Slezak'],
Ensign Pulver,"['Robert Walker Jr.', ' Burl Ives', ' Walter Matthau', ' Larry Hagman', ' Peter Marshall', ' James Coco', ' Jack Nicholson']",['Robert Walker Jr.'],
The Eyes of Annie Jones,"['Richard Conte', ' Francesca Annis']",['Richard Conte'],['Italian']
Face of the Screaming Werewolf,['Lon Chaney Jr.'],['Lon Chaney Jr.'],"['English', 'French', 'German', 'Irish']"
Fail-Safe,"['Henry Fonda', ' Walter Matthau', ' Fritz Weaver', ' Frank Overton', "" Dan O'Herlihy"", ' Larry Hagman']",['Henry Fonda'],"['Dutch', 'English', 'Scottish', 'Norwegian', 'German', 'Italian']"
The Fall of the Roman Empire ,"['Sophia Loren', ' James Mason', ' Stephen Boyd', ' Christopher Plummer', ' Anthony Quayle', ' Mel Ferrer', ' Omar Sharif', ' John Ireland']",['James Mason'],['English']
False Hare,['Bugs Bunny'],[],
Fanny Hill,"['Miriam Hopkins', ' Letícia Román', ' Karin Evans']",[],
Fate Is the Hunter,"['Glenn Ford', ' Rod Taylor', ' Nancy Kwan', ' Suzanne Pleshette', ' Constance Towers', ' Jane Russell']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Father Goose,"['Cary Grant', ' Leslie Caron', ' Trevor Howard']",['Trevor Howard'],['English']
Firelight,[''],[],
The Flesh Eaters,"['Martin Kosleck', ' Ira Lewis']",['Martin Kosleck'],
Flight from Ashiya,"['Yul Brynner', ' Richard Widmark', ' George Chakiris']",['Yul Brynner'],"['Russian25', 'SwissGerman']"
Flight to Fury,"['Jack Nicholson', ' Dewey Martin']",['Jack Nicholson'],"['Irish', 'Scottish', 'English', 'Pennsylvania', 'DutchGerman', 'Welshbiological', 'Italian', 'Latvian', 'Ashkenazi', 'Jewish', 'Baltic', 'German']"
Flipper's New Adventure,"['Luke Halpin', ' Francesca Annis', ' Pamela Franklin']",['Luke Halpin'],
For Those Who Think Young,"['Pamela Tiffin', ' James Darren', ' Bob Denver', ' Nancy Sinatra', ' Tina Louise', ' Ellen Burstyn']",['James Darren'],
From Russia with Love,"['Sean Connery', ' Pedro Armendariz', ' Lotte Lenya']",['Sean Connery'],"['Scottish', 'Irish']"
Get Yourself a College Girl,"['Mary Ann Mobley', ' Chad Everett', ' Nancy Sinatra']",['Chad Everett'],
A Global Affair,"['Bob Hope', ' Michèle Mercier', ' Yvonne De Carlo']",['Bob Hope'],"['English', 'Welsh']"
The Golden Head,"['George Sanders', ' Buddy Hackett', ' Jess Conrad']",['George Sanders'],"['English', 'Scottish', 'European', 'Royal', 'Russian']"
Goldfinger,"['Sean Connery', ' Honor Blackman']",['Sean Connery'],"['Scottish', 'Irish']"
Good Neighbor Sam,"['Jack Lemmon', ' Romy Schneider', ' Edward G. Robinson']",['Jack Lemmon'],"['English', 'Irish', 'Scottish', 'French', 'Dutch', 'Welsh']"
Goodbye Charlie,"['Tony Curtis', ' Debbie Reynolds', ' Pat Boone']",['Tony Curtis'],"['Ashkenazi', 'Jewish']"
Gunfighters of Casa Grande,"['Alex Nicol', ' Jorge Mistral']",['Alex Nicol'],
Hag in a Black Leather Jacket,[''],[],
He Rides Tall,"['Tony Young', ' Dan Duryea', ' Jo Morrow']",['Tony Young'],
"Hey There, It's Yogi Bear!",['Yogi Bear'],['Yogi Bear'],
Honeymoon Hotel,"['Robert Goulet', ' Robert Morse', ' Nancy Kwan', ' Jill St. John', ' Elsa Lanchester', ' Anne Helm']",['Robert Goulet'],['FrenchCanadian']
The Horror of Party Beach,"['John Scott', ' Alice Lyon']",['John Scott'],
A House Is Not a Home ,"['Shelley Winters', ' Robert Taylor', ' Cesar Romero', ' Broderick Crawford', ' Kaye Ballard']",['Robert Taylor'],
"Hush… Hush, Sweet Charlotte","['Bette Davis', ' Olivia de Havilland', ' Joseph Cotten', ' Agnes Moorehead', ' Mary Astor', ' George Kennedy']",['Joseph Cotten'],"['English', 'Northern', 'Irish', 'ScotsIrish']"
I'd Rather Be Rich,"['Sandra Dee', ' Robert Goulet', ' Andy Williams']",['Robert Goulet'],['FrenchCanadian']
The Incredible Mr. Limpet,"['Don Knotts', ' Jack Weston', ' Carole Cook']",['Don Knotts'],
The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies,['Ray Dennis Steckler'],['Ray Dennis Steckler'],
Invitation to a Gunfighter,"['Yul Brynner', ' Janice Rule', ' George Segal']",['Yul Brynner'],"['Russian25', 'SwissGerman']"
Is There a Doctor in the Mouse?,[''],[],
Island of the Blue Dolphins,"['Celia Kaye', ' Carlos Romero']",['Carlos Romero'],
"It's Not Just You, Murray!",[''],[],
The Killers,"['Lee Marvin', ' Angie Dickinson', ' John Cassavetes', ' Ronald Reagan']",['John Cassavetes'],
Kiss Me Quick!,['Frank Coe'],['Frank Coe'],
"Kiss Me, Stupid","['Dean Martin', ' Kim Novak', ' Ray Walston', ' Cliff Osmond', ' Felicia Farr']",['Dean Martin'],"['Italian', 'Sicilian']"
Kisses for My President,"['Polly Bergen', ' Fred MacMurray']",['Fred MacMurray'],['German']
Kissin' Cousins,"['Elvis Presley', ' Yvonne Craig', ' Glenda Farrell']",['Elvis Presley'],"['English', 'Scottish', 'German', 'French', 'Dutch', 'Danish']"
Kitten with a Whip,"['Ann-Margret', ' John Forsythe']",['John Forsythe'],"['Ashkenazi', 'Jewish']"
Lady in a Cage,"['Olivia de Havilland', ' James Caan', ' Jennifer Billingsley']",['James Caan'],"['Ashkenazi', 'Jewish']"
The Last Man on Earth,"['Vincent Price', ' Franca Bettoia', ' Emma Danieli', ' Giacomo Rossi-Stuart']",['Vincent Price'],"['English', 'German', 'French', 'Dutch']"
Lilith,"['Warren Beatty', ' Jean Seberg', ' Peter Fonda']",['Warren Beatty'],"['English', 'Scottish', 'Irish', 'French', 'Danish', 'Dutch']"
The Lively Set,"['James Darren', ' Pamela Tiffin', ' Doug McClure']",['James Darren'],
Looking for Love,"['Connie Francis', ' Paula Prentiss', ' Johnny Carson']",['Johnny Carson'],"['ScotsIrishNorthern', 'Irish', 'German', 'Dutch', 'French', 'Scottish', 'SwissGerman']"
Lorna,"['Lorna Maitland', ' Althea Currier']",[],
Mail Order Bride,"['Buddy Ebsen', ' Keir Dullea', ' Lois Nettleton']",['Buddy Ebsen'],['Latvian']
Man in the Middle,"['Robert Mitchum', ' France Nuyen']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
Man's Favorite Sport?,"['Rock Hudson', ' Paula Prentiss', ' Maria Perschy']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
Marnie,"['Sean Connery', ' Tippi Hedren', ' Diane Baker']",['Sean Connery'],"['Scottish', 'Irish']"
Mary Poppins,"['Julie Andrews', ' Dick Van Dyke']",['Dick Van Dyke'],"['English', 'Scottish', 'German', 'SwissGerman', 'Dutch']"
The Masque of the Red Death,"['Vincent Price', ' Hazel Court']",['Vincent Price'],"['English', 'German', 'French', 'Dutch']"
McHale's Navy,"['Ernest Borgnine', ' Tim Conway', ' Joe Flynn']",['Ernest Borgnine'],['Italian']
The Misadventures of Merlin Jones,"['Annette Funicello', ' Tommy Kirk']",['Tommy Kirk'],
Monstrosity,['Marjorie Eaton'],[],
The Moon-Spinners,"['Hayley Mills', ' Eli Wallach', ' Pola Negri']",['Eli Wallach'],"['Ashkenazi', 'Jewish']"
Muscle Beach Party,"['Annette Funicello', ' Frankie Avalon']",[],
My Fair Lady,"['Audrey Hepburn', ' Rex Harrison', ' Wilfrid Hyde-White', ' Stanley Holloway']",['Rex Harrison'],"['English', 'Scottish']"
The Naked Kiss,"['Constance Towers', ' Anthony Eisley']",['Anthony Eisley'],
The New Interns,"['Michael Callan', ' Dean Jones', ' Telly Savalas', ' Barbara Eden', ' Inger Stevens', ' George Segal']",['Michael Callan'],
The Night of the Iguana,"['Richard Burton', ' Ava Gardner', ' Deborah Kerr', ' Sue Lyon', ' Grayson Hall']",['Richard Burton'],['Welsh']
The Night Walker,"['Robert Taylor', ' Barbara Stanwyck', ' Lloyd Bochner']",['Robert Taylor'],
Nothing But a Man,"['Ivan Dixon', ' Yaphet Kotto']",['Ivan Dixon'],[]
Of Stars and Men,[''],[],
"One Potato, Two Potato","['Barbara Barrie', ' Bernie Hamilton']",[],
The Outrage,"['Paul Newman', ' Laurence Harvey', ' Edward G. Robinson', ' Claire Bloom']",['Paul Newman'],"['Jewish', 'Slovak']"
Pajama Party,"['Annette Funicello', ' Tommy Kirk']",['Tommy Kirk'],
"Paris, When It Sizzles","['Audrey Hepburn', ' William Holden']",['William Holden'],"['English', 'Irish', 'French']"
The Patsy,"['Jerry Lewis', ' Ina Balin', ' Everett Sloane', ' Phil Harris']",['Jerry Lewis'],"['Ashkenazi', 'Jewish']"
The Pawnbroker,"['Rod Steiger', ' Geraldine Fitzgerald', ' Brock Peters']",['Rod Steiger'],"['German', 'AustrianMoravian']"
The Pink Phink,['Pink Panther'],['Pink Panther'],
The Pleasure Seekers,"['Ann-Margret', ' Pamela Tiffin', ' Carol Lynley']",[],
Point of Order,[''],[],
"Quick, Before It Melts","['Robert Morse', ' George Maharis', ' Anjanette Comer']",['Robert Morse'],
The Quick Gun,"['Audie Murphy Merry Anders', ' Ted de Corsia']",['Ted de Corsia'],
"Quick, Let's Get Married","['Ginger Rogers', ' Ray Milland', ' Barbara Eden']",['Ray Milland'],['Welsh']
Racing Fever,"['Joe Morrison', ' Charles G. Martin', ' Barbara Biggart']",['Joe Morrison'],
Raiders from Beneath the Sea,"['Ken Scott', ' Merry Anders']",['Ken Scott'],
Rhino!,"['Robert Culp', ' Harry Guardino', ' Shirley Eaton']",['Robert Culp'],
Ride the Wild Surf,"['Fabian', ' Shelley Fabares', ' Tab Hunter']",['Tab Hunter'],['German']
Rio Conchos,"['Stuart Whitman', ' Richard Boone', ' Tony Franciosa', "" Edmond O'Brien"", ' Jim Brown']",['Stuart Whitman'],"['Ashkenazi', 'Jewish']"
Robin and the 7 Hoods,"['Frank Sinatra', ' Dean Martin', ' Sammy Davis Jr.', ' Barbara Rush', ' Peter Falk', ' Bing Crosby']",['Frank Sinatra'],"['Italian', 'Sicilian']"
Robinson Crusoe on Mars,"['Adam West', ' Victor Lundin']",['Adam West'],"['Swedish', 'English', 'Welsh', 'German', 'Irish', 'Scottish']"
Roustabout,"['Elvis Presley', ' Barbara Stanwyck', ' Joan Freeman']",['Elvis Presley'],"['English', 'Scottish', 'German', 'French', 'Dutch', 'Danish']"
Santa Claus Conquers the Martians,"['John Call', ' Pia Zadora']",['John Call'],
Scorpio Rising ,[''],[],
The Secret Door,"['Robert Hutton', ' Sandra Dorne', ' Peter Illing']",['Robert Hutton'],
The Secret Invasion,"['Stewart Granger', ' Raf Vallone', ' Mickey Rooney']",['Stewart Granger'],
Send Me No Flowers,"['Rock Hudson', ' Doris Day', ' Tony Randall']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
Seven Days in May,"['Kirk Douglas', ' Burt Lancaster', ' Fredric March', ' Ava Gardner', "" Edmond O'Brien"", ' Martin Balsam']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
Sex and the College Girl,"['Charles Grodin', ' Julie Sommars', ' Valora Noland']",['Charles Grodin'],"['Ashkenazi', 'Jewish']"
Sex and the Single Girl,"['Tony Curtis', ' Natalie Wood', ' Henry Fonda', ' Mel Ferrer', ' Leslie Parrish', ' Lauren Bacall']",['Tony Curtis'],"['Ashkenazi', 'Jewish']"
Shell Shock,"['Beach Dickerson', ' Dolores Faith ']",['Beach Dickerson'],
Shock Treatment,"['Lauren Bacall', ' Stuart Whitman']",['Stuart Whitman'],"['Ashkenazi', 'Jewish']"
Signpost to Murder,"['Joanne Woodward', ' Stuart Whitman']",['Stuart Whitman'],"['Ashkenazi', 'Jewish']"
A Shot in the Dark,"['Peter Sellers', ' Elke Sommer', ' George Sanders']",['Peter Sellers'],"['Sephardi', 'Jewish', 'Ashkenazi', 'Jewish']"
Sleep,['John Giorno'],['John Giorno'],
Stage to Thunder Rock,"['Barry Sullivan', ' Marilyn Maxwell', ' John Agar']",['Barry Sullivan'],
The Starfighters,"['Bob Dorman', ' Shirley Olmstead']",['Bob Dorman'],
Strait-Jacket,"['Joan Crawford', ' Diane Baker', ' George Kennedy']",['George Kennedy'],"['English', 'German', 'Irish']"
The Strangler,"['Victor Buono', ' David McLean']",['Victor Buono'],"['Italian', 'German', 'Irish']"
Surf Party,"['Patricia Morrow', ' Bobby Vinton']",['Bobby Vinton'],
Taggart,"['Tony Young', ' Dan Duryea', ' Dick Foran', ' Elsa Cárdenas', ' Jean Hale']",['Tony Young'],
Teen-Age Strangler,[''],[],
Terror in the City,"['Lee Grant', ' Richard Bray', ' Michael Higgins']",['Richard Bray'],
The Thin Red Line ,"['Keir Dullea', ' Jack Warden', ' Kieron Moore']",['Keir Dullea'],
The Third Secret,"['Stephen Boyd', ' Richard Attenborough']",['Stephen Boyd'],
The Three Lives of Thomasina,"['Patrick McGoohan', ' Karen Dotrice']",['Patrick McGoohan'],
A Tiger Walks,"['Brian Keith', ' Vera Miles', ' Sabu']",['Brian Keith'],
Time Travelers,"['Preston Foster', ' Merry Anders']",['Preston Foster'],
To Trap a Spy,"['Robert Vaughn', ' David McCallum']",['Robert Vaughn'],"['French', 'German', 'Irish', 'Welsh']"
Topkapi,"['Melina Mercouri', ' Peter Ustinov', ' Maximilian Schell']",['Peter Ustinov'],"['Russian125', 'Ashkenazi', 'Jewish125', 'German125', 'Italian625', 'Ethiopian', 'SubSaharan', 'African', 'Portuguese625', 'French']"
The Train,"['Burt Lancaster', ' Paul Scofield', ' Jeanne Moreau']",['Burt Lancaster'],"['Northern', 'Irish', 'ScotsIrish']"
Two Thousand Maniacs!,['Connie Mason'],[],
Under Age,"['Annabelle Weenick', ' Judy Adler']",[],
The Unsinkable Molly Brown,"['Debbie Reynolds', ' Harve Presnell', ' Jack Kruschen', ' Ed Begley', ' Hermione Baddeley']",['Harve Presnell'],
The Visit,"['Ingrid Bergman', ' Anthony Quinn', ' Irina Demick']",['Anthony Quinn'],"['Irish75', 'Mexican', 'Spanish', 'Indigenous']"
Viva Las Vegas,"['Elvis Presley', ' Ann-Margret']",['Elvis Presley'],"['English', 'Scottish', 'German', 'French', 'Dutch', 'Danish']"
