0,1,Males,Ethnicity
Cleopatra Jones,"['Tamara Dobson', ' Antonio Fargas', ' Shelley Winters']",['Antonio Fargas'],"['Puerto', 'Rican', 'AfricanTrinidadian']"
Coffy,"['Pam Grier', ' Booker Bradshaw', ' William Elliott']",['Booker Bradshaw'],
Cops and Robbers,"['Joseph Bologna', ' Cliff Gorman', ' Delphi Lawrence']",['Joseph Bologna'],
The Crazies,"['Lynn Lowry', ' Richard Liberty', ' Will McMillan']",['Richard Liberty'],
The Day of the Dolphin,"['George C. Scott', ' Trish Van Devere', ' Paul Sorvino', ' Fritz Weaver']",['George C. Scott'],"['English', 'German', 'Irish', 'Scottish']"
A Delicate Balance,"['Katharine Hepburn', ' Paul Scofield', ' Lee Remick']",['Paul Scofield'],['English']
The Deadly Trackers,"['Richard Harris', ' Rod Taylor', ' Neville Brand']",['Richard Harris'],"['Irish', 'English']"
Detroit 9000,"['Alex Rocco', ' Hari Rhodes', ' Vonetta McGee']",['Alex Rocco'],
The Devil in Miss Jones,"['Georgina Spelvin', ' Harry Reems', ' Gerard Damiano']",['Harry Reems'],
Dillinger,"['Warren Oates', ' Harry Dean Stanton', ' Geoffrey Lewis', ' Ben Johnson', ' Richard Dreyfuss', ' Steve Kanaly', ' Cloris Leachman']",['Warren Oates'],"['English', 'German', 'ScotsIrish', 'Northern', 'Irish']"
The Doll Squad,"['Francine York', ' Anthony Eisley', ' Anthony Eisley']",['Anthony Eisley'],
The Don Is Dead,"['Anthony Quinn', ' Angel Tompkins', ' Robert Forster', ' Al Lettieri']",['Anthony Quinn'],"['Irish75', 'Mexican', 'Spanish', 'Indigenous']"
Double Indemnity,"['Richard Crenna', ' Lee J. Cobb', ' Robert Webber', ' Samantha Eggar']",['Richard Crenna'],['Italian']
Electra Glide in Blue,"['Robert Blake', ' Mitchell Ryan', ' Jeannine Riley']",['Robert Blake'],['Italian']
Emperor of the North,"['Lee Marvin', ' Ernest Borgnine', ' Keith Carradine']",['Ernest Borgnine'],['Italian']
Enter the Dragon,"['Bruce Lee', ' John Saxon', ' Jim Kelly']",['Bruce Lee'],"['Chinese', 'European']"
Executive Action,"['Burt Lancaster', ' Robert Ryan Will Geer']",['Burt Lancaster'],"['Northern', 'Irish', 'ScotsIrish']"
The Exorcist,"['Ellen Burstyn', ' Linda Blair', ' Jason Miller', ' Max von Sydow', ' Kitty Winn', ' Lee J. Cobb']",['Jason Miller'],
Five on the Black Hand Side,"['Clarice Taylor', "" D'Urville Martin"", ' Glynn Turman']",['Glynn Turman'],['AfricanAmerican']
Fly Me,"['Pat Anderson', ' Lenore Kasdorf', ' Richard Young']",['Richard Young'],
Frank Film,['Frank Mouris'],['Frank Mouris'],
The Friends of Eddie Coyle,"['Robert Mitchum', ' Peter Boyle', ' Richard Jordan', ' Steven Keats', ' Alex Rocco']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
From the Mixed-Up Files of Mrs. Basil E. Frankweiler,"['Ingrid Bergman', ' Johnny Doran', ' Madeline Kahn']",['Johnny Doran'],
Ganja & Hess,"['Bill Gunn', ' Duane Jones', ' Marlene Clark']",['Bill Gunn'],
Godspell,"['Victor Garber', ' David Haskell', ' Gilmer McCormick']",['Victor Garber'],"['Ashkenazi', 'Jewish']"
Gordon's War,"['Paul Winfield', ' Carl Lee', ' David Downing']",['Paul Winfield'],
Group Marriage,"['Victoria Vetri', ' Claudia Jennings']",[],
Guns of a Stranger ,"['Marty Robbins', ' Chill Wills', ' Dovie Beams']",[],
"Happy Mother's Day, Love George","['Patricia Neal', ' Cloris Leachman', ' Bobby Darin']",['Bobby Darin'],['Danish']
The Harrad Experiment,"['James Whitmore', ' Tippi Hedren', ' Don Johnson']",['James Whitmore'],
Harry in Your Pocket,"['James Coburn', ' Michael Sarrazin', ' Trish Van Devere']",['James Coburn'],"['German', 'Swedish']"
Heavy Traffic,"['Joseph Kaufmann', ' Jamie Farr (voices)']",['Joseph Kaufmann'],
Hell Up in Harlem,"['Fred Williamson', ' Julius Harris', ' Gloria Hendry']",['Fred Williamson'],['AfricanAmerican']
Hex,"['Keith Carradine', ' Tina Herazo', ' Hilary Thompson']",['Keith Carradine'],
High Plains Drifter,"['Clint Eastwood', ' Geoffrey Lewis', ' Verna Bloom', ' Marianna Hill', ' Mitchell Ryan']",['Clint Eastwood'],"['English', 'Scottish', 'Irish', 'German', 'Dutch', 'Welsh']"
Hijack,"['David Janssen', ' Keenan Wynn', ' Lee Purcell']",['David Janssen'],"['German', 'SwissGerman', 'Irish', 'English']"
Hit!,"['Billy Dee Williams', ' Richard Pryor', ' Gwen Welles']",['Billy Dee Williams'],['AfricanMontserratian']
I Escaped from Devil's Island,"['Jim Brown', ' Christopher George', ' James Luisi']",['Jim Brown'],"['AfricanAmerican', 'Nigerian']"
The Iceman Cometh,"['Lee Marvin', ' Robert Ryan']",['Robert Ryan'],
Idaho Transfer,"['Keith Carradine', ' Kelley Bohanon']",['Keith Carradine'],
Interval,"['Merle Oberon', ' Robert Wolders', ' Claudio Brook']",['Robert Wolders'],
Invasion of the Bee Girls,"['Anitra Ford', ' William Smith', ' Victoria Vetri']",['William Smith'],
Jesus Christ Superstar,"['Ted Neeley', ' Carl Anderson', ' Yvonne Elliman']",['Ted Neeley'],
Jeremy,"['Robby Benson', "" Glynnis O'Connor"", ' Leonardo Cimino']",['Robby Benson'],"['Ashkenazi', 'Jewish']"
Jonathan Livingston Seagull,"['James Franciscus', ' Juliet Mills', ' Dorothy McGuire']",['James Franciscus'],
Jory,"['Robby Benson', ' Claudio Brook', ' John Marley']",['Robby Benson'],"['Ashkenazi', 'Jewish']"
Kid Blue,"['Dennis Hopper', ' Warren Oates', ' Peter Boyle']",['Dennis Hopper'],"['English', 'Irish', 'Scottish', 'Welsh', 'Dutch']"
The Killing Kind,"['Ann Sothern', ' John Savage', ' Ruth Roman']",['John Savage'],"['English', 'Scottish', 'Dutch']"
Lady Ice,"['Donald Sutherland', "" Jennifer O'Neill"", ' Robert Duvall']",['Donald Sutherland'],"['Scottish', 'English', 'German']"
The Last American Hero,"['Jeff Bridges', ' Valerie Perrine', ' Ned Beatty']",['Jeff Bridges'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'SwissGerman', 'German']"
The Last Detail,"['Jack Nicholson', ' Otis Young', ' Randy Quaid']",['Jack Nicholson'],"['Irish', 'Scottish', 'English', 'Pennsylvania', 'DutchGerman', 'Welshbiological', 'Italian', 'Latvian', 'Ashkenazi', 'Jewish', 'Baltic', 'German']"
The Last of Sheila,"['James Coburn', ' Raquel Welch', ' Dyan Cannon', ' James Mason', ' Joan Hackett', ' Richard Benjamin', ' Ian McShane']",['James Coburn'],"['German', 'Swedish']"
The Laughing Policeman,"['Walter Matthau', ' Bruce Dern', ' Louis Gossett Jr.', ' Joanna Cassidy', ' Cathy Lee Crosby']",['Walter Matthau'],"['Ashkenazi', 'Jewish']"
Little Cigars,"['Angel Tompkins', ' Jerry Maren']",['Jerry Maren'],
Little Laura and Big John,"['Fabian Forte', ' Karen Black', ' Paul Gleason']",['Fabian Forte'],
Live and Let Die,"['Roger Moore', ' Yaphet Kotto', ' Jane Seymour']",['Roger Moore'],['English']
Lolly-Madonna XXX,"['Rod Steiger', ' Robert Ryan', ' Jeff Bridges']",['Rod Steiger'],"['German', 'AustrianMoravian']"
The Long Goodbye,"['Elliott Gould', ' Sterling Hayden', ' Henry Gibson', ' Nina van Pallandt', ' Jim Bouton', ' Mark Rydell']",['Elliott Gould'],"['Ashkenazi', 'Jewish']"
Lost Horizon,"['Peter Finch', ' Liv Ullmann', ' Sally Kellerman', ' George Kennedy', ' Michael York', ' Olivia Hussey', ' Bobby Van', ' James Shigeta', ' Charles Boyer', ' John Gielgud']",['Peter Finch'],"['English', 'Scottish']"
Love and Pain and the Whole Damn Thing,"['Maggie Smith', ' Timothy Bottoms']",['Timothy Bottoms'],
Luther,"['Stacy Keach', ' Patrick Magee']",['Patrick Magee'],
The Mack,"['Max Julien', ' Richard Pryor', ' Roger E. Mosley']",['Max Julien'],
The Mackintosh Man,"['Paul Newman', ' James Mason']",['Paul Newman'],"['Jewish', 'Slovak']"
Magnum Force,"['Clint Eastwood', ' Hal Holbrook', ' Tim Matheson', ' David Soul', ' Robert Urich']",['Clint Eastwood'],"['English', 'Scottish', 'Irish', 'German', 'Dutch', 'Welsh']"
The Man Who Loved Cat Dancing,"['Burt Reynolds', ' Sarah Miles', ' Lee J. Cobb']",['Burt Reynolds'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'Dutch']"
Marco,"['Desi Arnaz Jr.', ' Jack Weston', ' Zero Mostel']",['Jack Weston'],
Maurie,"['Bernie Casey', ' Bo Svenson', ' Maidie Norman']",[],
Mean Streets,"['Robert De Niro', ' Harvey Keitel', ' Amy Robinson']",['Robert De Niro'],"['Italian', 'Irish', 'German', 'Dutch', 'English', 'French', 'Huguenot', 'Scottish', 'ScotsIrishNorthern', 'Irish']"
Messiah of Evil,"['Elisha Cook Jr.', ' Anitra Ford', ' Michael Greer']",['Michael Greer'],
The Naked Ape,"['Johnny Crawford', ' Victoria Principal', ' Diana Darrin']",['Johnny Crawford'],
A Name for Evil,"['Samantha Eggar', ' Robert Culp', ' Mike Lane']",['Robert Culp'],
The Neptune Factor,"['Ben Gazzara', ' Yvette Mimieux', ' Walter Pidgeon']",['Ben Gazzara'],"['Italian', 'Sicilian']"
The No Mercy Man,"['Sid Haig', ' Ron Thompson', ' Richard X. Slattery']",['Sid Haig'],['Armenian']
Oklahoma Crude,"['George C. Scott', ' Faye Dunaway', ' John Mills']",['George C. Scott'],"['English', 'German', 'Irish', 'Scottish']"
One Little Indian,"['James Garner', ' Pat Hingle', ' Vera Miles']",['James Garner'],"['English', 'Irish', 'German', 'Welsh', 'SwissGerman']"
The Outfit,"['Robert Duvall', ' Karen Black', ' Joe Don Baker', ' Sheree North', ' Robert Ryan']",['Robert Duvall'],"['English', 'German', 'SwissGerman', 'French', 'Welsh', 'Scottish']"
The Paper Chase,"['Timothy Bottoms', ' Lindsay Wagner', ' John Houseman']",['Timothy Bottoms'],
Paper Moon,"[""Ryan O'Neal"", "" Tatum O'Neal"", ' Madeline Kahn']",[],
Papillon,"['Steve McQueen', ' Dustin Hoffman']",['Steve McQueen'],"['Scottish', 'English', 'ScotsIrishNorthern', 'Irish', 'German', 'Cornish', 'Dutch', 'Welsh']"
Pat Garrett and Billy the Kid,"['James Coburn', ' Kris Kristofferson', ' Bob Dylan', ' John Beck', ' Slim Pickens', ' Katy Jurado', ' Jack Elam', ' Chill Wills']",['James Coburn'],"['German', 'Swedish']"
Please Don't Eat My Mother,"['Buck Kartalian', ' Rene Bond']",['Buck Kartalian'],
Robin Hood,"['Peter Ustinov', ' Terry-Thomas', ' Brian Bedford']",['Peter Ustinov'],"['Russian125', 'Ashkenazi', 'Jewish125', 'German125', 'Italian625', 'Ethiopian', 'SubSaharan', 'African', 'Portuguese625', 'French']"
The Roommates,"['Marki Bey', ' Pat Woodell', ' Roberta Collins']",[],
Sssssss,"['Strother Martin', ' Dirk Benedict', ' Heather Menzies']",['Strother Martin'],
Santee,"['Glenn Ford', ' Michael Burns', ' Dana Wynter']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Savage!,"['James Iglehart', ' Lada Edmund', ' Jr.', ' Carol Speed']",['James Iglehart'],
Save the Tiger,"['Jack Lemmon', ' Jack Gilford', ' Laurie Heineman']",['Jack Lemmon'],"['English', 'Irish', 'Scottish', 'French', 'Dutch', 'Welsh']"
Scalawag,"['Kirk Douglas', ' Mark Lester', ' Neville Brand']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
Scarecrow,"['Gene Hackman', ' Al Pacino', ' Eileen Brennan']",['Gene Hackman'],"['English', 'German', 'Scottish', 'Dutch']"
Scorpio,"['Burt Lancaster', ' Alain Delon', ' Paul Scofield']",['Burt Lancaster'],"['Northern', 'Irish', 'ScotsIrish']"
Scream Blacula Scream,"['William Marshall', ' Pam Grier', ' Michael Conrad']",['William Marshall'],
Serpico,"['Al Pacino', ' John Randolph', ' Tony Roberts']",['Al Pacino'],"['Italian', 'Sicilian', 'Neapolitan']"
The Seven-Ups,"['Roy Scheider', ' Tony Lo Bianco', ' Larry Haines']",['Roy Scheider'],"['German', 'Irish']"
Shaft in Africa,"['Richard Roundtree', ' Frank Finlay', ' Neda Arnerić']",['Richard Roundtree'],['AfricanAmerican']
Shamus,"['Burt Reynolds', ' Dyan Cannon', ' John P. Ryan']",['Burt Reynolds'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'Dutch']"
Showdown,"['Rock Hudson', ' Dean Martin', ' Susan Clark']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
Sisters,"['Margot Kidder', ' Jennifer Salt']",[],
The Slams,"['Jim Brown', ' Judy Pace', ' Frank de Kova']",['Jim Brown'],"['AfricanAmerican', 'Nigerian']"
Slaughter's Big Rip-Off,"['Jim Brown', ' Ed McMahon', ' Brock Peters']",['Jim Brown'],"['AfricanAmerican', 'Nigerian']"
Sleeper,"['Woody Allen', ' Diane Keaton', ' Bartlett Robinson']",['Woody Allen'],"['Ashkenazi', 'Jewish']"
Slither,"['James Caan', ' Sally Kellerman', ' Peter Boyle']",['James Caan'],"['Ashkenazi', 'Jewish']"
Snatched,"['Howard Duff', ' Leslie Nielsen', ' Sheree North', ' Barbara Parkins', ' Robert Reed', ' John Saxon', ' Tisha Sterling', ' Anthony Zerbe']",['Howard Duff'],
Some Call It Loving,"['Zalman King', ' Richard Pryor', ' Tisa Farrow']",['Zalman King'],
The Soul of Nigger Charley,"['Fred Williamson', "" D'Urville Martin"", ' Denise Nicholas']",['Fred Williamson'],['AfricanAmerican']
Soylent Green,"['Charlton Heston', ' Leigh Taylor-Young', ' Chuck Connors', ' Edward G. Robinson']",['Charlton Heston'],"['English', 'Scottish', 'Cornish', 'German']"
The Spook Who Sat By the Door,"['Lawrence Cook', ' Paula Kelly J. A. Preston']",['Lawrence Cook'],
Stacey,"['Anne Randall', ' Marjorie Bennett', ' Anitra Ford']",[],
Steelyard Blues,"['Jane Fonda', ' Donald Sutherland', ' Peter Boyle']",['Donald Sutherland'],"['Scottish', 'English', 'German']"
The Sting,"['Paul Newman', ' Robert Redford', ' Robert Shaw', ' Eileen Brennan', '']",['Paul Newman'],"['Jewish', 'Slovak']"
The Stone Killer,"['Charles Bronson', ' Martin Balsam', ' Paul Koslo']",['Charles Bronson'],"['Lithuanian', 'Polish', 'Eastern', 'European']"
The Student Teachers,"['Susan Damante', ' Dick Miller']",['Dick Miller'],"['Ashkenazi', 'Jewish']"
"Summer Wishes, Winter Dreams","['Joanne Woodward', ' Martin Balsam', ' Sylvia Sidney']",['Martin Balsam'],"['Ashkenazi', 'Jewish']"
Superchick,"['Joyce Jillson', ' Louis Quinn', ' John Carradine']",['Louis Quinn'],
Superdad,"['Bob Crane', ' Barbara Rush', ' Kurt Russell']",['Bob Crane'],
Super Fly T.N.T.,"['Roscoe Lee Browne', ' Sheila Frazier', ' Robert Guillaume']",['Roscoe Lee Browne'],
"Sweet Jesus, Preacherman","['Roger E. Mosley', ' William Smith', ' Michael Pataki']",['Roger E. Mosley'],
Sweet Kill,"['Tab Hunter', ' Isabel Jewell', ' John Aprea']",['Tab Hunter'],['German']
Terminal Island,"['Phyllis Davis', ' Marta Kristen', ' Barbara Leigh']",[],
Terror in the Wax Museum,"['Ray Milland', ' Elsa Lanchester', ' Maurice Evans']",['Ray Milland'],['Welsh']
That Man Bolt,"['Fred Williamson', ' Miko Mayama', ' Teresa Graves']",['Fred Williamson'],['AfricanAmerican']
The Thief Who Came to Dinner,"[""Ryan O'Neal"", ' Jacqueline Bisset', ' Warren Oates', ' Ned Beatty', ' Jill Clayburgh']",['Warren Oates'],"['English', 'German', 'ScotsIrish', 'Northern', 'Irish']"
The Three Musketeers,"['Oliver Reed', ' Michael York', ' Richard Chamberlain', ' Raquel Welch']",['Oliver Reed'],"['English', 'German', 'Lithuanian', 'Dutch']"
Tom Sawyer,"['Jodie Foster', ' Warren Oates', ' Celeste Holm']",['Warren Oates'],"['English', 'German', 'ScotsIrish', 'Northern', 'Irish']"
Trader Horn,"['Rod Taylor', ' Anne Heywood', ' Jean Sorel']",['Rod Taylor'],
The Train Robbers,"['John Wayne', ' Ann-Margret', ' Rod Taylor', ' Bobby Vinton']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Two People,"['Peter Fonda', ' Lindsay Wagner', ' Estelle Parsons']",['Peter Fonda'],"['Dutch', 'English', 'Scottish', 'FrenchCanadian', 'Italian', 'German', 'Belgian', 'Flemish', 'Norwegian', 'Cornish']"
Walking Tall,"['Joe Don Baker', ' Noah Beery Jr.', ' Lurene Tuttle']",['Joe Don Baker'],
A Warm December,"['Sidney Poitier', ' Ester Anderson', ' George Baker']",['George Baker'],
The Way We Were,"['Barbra Streisand', ' Robert Redford', ' Bradford Dillman', ' Susan Blakely', "" Patrick O'Neal"", ' Lois Chiles']",['Robert Redford'],"['English', 'Irish', 'Scottish', 'Northern', 'IrishScotsIrish', 'Cornish']"
Westworld,"['Yul Brynner', ' Richard Benjamin', ' James Brolin']",['Yul Brynner'],"['Russian25', 'SwissGerman']"
White Lightning,"['Burt Reynolds', ' Ned Beatty', ' Bo Hopkins']",['Burt Reynolds'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'Dutch']"
"Wicked, Wicked","['David Bailey', ' Tiffany Bolling', ' Randolph Roberts']",['David Bailey'],
The World's Greatest Athlete,"['John Amos', ' Tim Conway', ' Jan-Michael Vincent']",['John Amos'],
The Young Nurses,"['Jeane Manson', ' Allan Arbus', ' Sally Kirkland']",['Allan Arbus'],
Your Three Minutes Are Up,"['Beau Bridges', ' Ron Leibman', ' Janet Margolin ']",['Beau Bridges'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'SwissGerman', 'German']"
