0,1,Males,Ethnicity
Daffy's Inn Trouble,['voice of Mel Blanc'],[],
The Deadly Companions,"[""Maureen O'Hara"", ' Brian Keith', ' Chill Wills']",['Brian Keith'],
The Devil at 4 O'Clock,"['Spencer Tracy', ' Frank Sinatra', ' Grégoire Aslan']",['Spencer Tracy'],['English']
The Devil's Hand,"['Robert Alda', ' Linda Christian', ' Ariadna Welter']",['Robert Alda'],
Devil's Partner,"['Ed Nelson', ' Edgar Buchanan']",['Ed Nelson'],"['Scottish', 'FrenchCajun', 'Spanish', 'Portuguese', 'German']"
Diary of a Nudist,"['Davee Decker', ' Norman Casserly']",['Norman Casserly'],
Dondi,"['David Janssen', ' Patti Page', ' Walter Winchell']",['David Janssen'],"['German', 'SwissGerman', 'Irish', 'English']"
Down and Outing,['voice of Allen Swift'],[],
El Cid,"['Charlton Heston', ' Sophia Loren', ' Raf Vallone', ' Geneviève Page', ' Herbert Lom']",['Charlton Heston'],"['English', 'Scottish', 'Cornish', 'German']"
The Errand Boy,"['Jerry Lewis', ' Brian Donlevy']",['Jerry Lewis'],"['Ashkenazi', 'Jewish']"
Everything's Ducky,"['Buddy Hackett', ' Mickey Rooney', ' Jackie Cooper']",['Buddy Hackett'],
The Exiles,[''],[],
The Explosive Generation,"['William Shatner', ' Patty McCormack']",['William Shatner'],"['Ashkenazi', 'Jewish']"
Fanny,"['Leslie Caron', ' Charles Boyer']",['Charles Boyer'],['French']
Fear No More,"['Mala Powers', ' Jacques Bergerac', ' Anna Lee Carroll']",['Jacques Bergerac'],
A Fever in the Blood,"['Efrem Zimbalist Jr.', ' Angie Dickinson', ' Don Ameche']",['Efrem Zimbalist Jr.'],"['Ashkenazi', 'Jewish', 'Episcopalian']"
The Fiercest Heart,"['Stuart Whitman', ' Juliet Prowse', ' Geraldine Fitzgerald']",['Stuart Whitman'],"['Ashkenazi', 'Jewish']"
Five Minutes to Live,"['Johnny Cash', ' Cay Forrester']",['Johnny Cash'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'German']"
Flight of the Lost Balloon,"['Mala Powers', ' Marshall Thompson']",['Marshall Thompson'],
The Flight That Disappeared,"['Craig Hill', ' Paula Raymond']",['Craig Hill'],
Flower Drum Song,"['Nancy Kwan', ' James Shigeta', ' Jack Soo', ' Miyoshi Umeki']",['James Shigeta'],
Force of Impulse,"['Robert Alda', ' Jeff Donnell', ' J. Carrol Naish']",['Robert Alda'],
Francis of Assisi,"['Bradford Dillman', ' Dolores Hart', ' Stuart Whitman']",['Bradford Dillman'],"['English', 'German']"
Frontier Uprising,"['Jim Davis', ' Nestor Paiva']",['Jim Davis'],
The Gambler Wore a Gun,"['Jim Davis', ' Merry Anders']",['Jim Davis'],
The George Raft Story,"['Ray Danton', ' Jayne Mansfield', ' Julie London']",['Ray Danton'],
Gidget Goes Hawaiian,"['Deborah Walley', ' James Darren']",['James Darren'],
Go Naked in the World,"['Gina Lollobrigida', ' Anthony Franciosa', ' Ernest Borgnine']",['Anthony Franciosa'],
Gold of the Seven Saints,"['Clint Walker', ' Roger Moore']",['Clint Walker'],
Goodbye Again,"['Ingrid Bergman', ' Anthony Perkins']",['Anthony Perkins'],"['English', 'Irish', 'Dutch', 'German']"
The Great Impostor,"['Tony Curtis', "" Edmond O'Brien"", ' Karl Malden']",['Tony Curtis'],"['Ashkenazi', 'Jewish']"
Greyfriars Bobby,"['Donald Crisp', ' Laurence Naismith']",['Donald Crisp'],['English']
Gun Fight,"['James Brown', ' Joan Staley']",['James Brown'],['AfricanAmerican']
Gun Street,"['James Brown', ' Jean Willes', ' John Clarke']",['James Brown'],['AfricanAmerican']
The Happy Thieves,"['Rex Harrison', ' Rita Hayworth']",['Rex Harrison'],"['English', 'Scottish']"
Havoc in Heaven,[''],[],
Hercules in the Haunted World,"['Reg Park', ' Christopher Lee']",['Reg Park'],
"Hey, Let's Twist!","['Joey Dee', ' Jo Ann Campbell']",[],
Homicidal,"['Glenn Corbett', ' Patricia Breslin', ' Eugenie Leontovich']",['Glenn Corbett'],
The Honeymoon Machine,"['Steve McQueen', ' Jim Hutton', ' Paula Prentiss']",['Steve McQueen'],"['Scottish', 'English', 'ScotsIrishNorthern', 'Irish', 'German', 'Cornish', 'Dutch', 'Welsh']"
Hoodlum Priest,"['Don Murray', ' Keir Dullea']",['Don Murray'],
The Hustler,"['Paul Newman', ' Jackie Gleason', ' Piper Laurie', ' George C. Scott', ' Myron McCormick']",['Paul Newman'],"['Jewish', 'Slovak']"
Judgment at Nuremberg,"['Spencer Tracy', ' Marlene Dietrich', ' Richard Widmark', ' Maximilian Schell', ' Burt Lancaster', ' William Shatner', ' Montgomery Clift', ' Judy Garland']",['Spencer Tracy'],['English']
King of Kings,"['Jeffrey Hunter', ' Robert Ryan', ' Hurd Hatfield', ' Rip Torn', ' Siobhán McKenna', ' Ron Randell', ' Rita Gam']",['Jeffrey Hunter'],
The Ladies Man,"['Jerry Lewis', ' Lillian Briggs', ' Helen Traubel']",['Jerry Lewis'],"['Ashkenazi', 'Jewish']"
The Last Sunset,"['Rock Hudson', ' Kirk Douglas', ' Dorothy Malone']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
The Last Time I Saw Archie,"['Robert Mitchum', ' Jack Webb', ' Martha Hyer']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
The Lawbreakers,"['Jack Warden', ' Vera Miles']",['Jack Warden'],"['German75', 'Irish']"
The Little Shepherd of Kingdom Come,"['Jimmie Rodgers', ' Luana Patten']",[],
The Long Rope,"['Hugh Marlowe. Alan Hale', ' Jr.']",['Hugh Marlowe. Alan Hale'],
Look in Any Window,"['Paul Anka', ' Gigi Perreau']",['Paul Anka'],['Lebanese']
Love in a Goldfish Bowl,"['Tommy Sands', ' Fabian']",['Tommy Sands'],
Lover Come Back,"['Doris Day', ' Rock Hudson', ' Tony Randall', ' Edie Adams']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
Mad Dog Coll,"['John Davis Chandler', ' Brooke Hayward', ' Jerry Orbach']",['John Davis Chandler'],
Madison Avenue,"['Dana Andrews', ' Eleanor Parker', ' Jeanne Crain']",[],
A Majority of One,"['Rosalind Russell', ' Alec Guinness']",['Alec Guinness'],
Man-Trap,"['Jeffrey Hunter', ' David Janssen', ' Stella Stevens']",['Jeffrey Hunter'],
"Marines, Let's Go","['Tom Tryon', ' David Hedison']",['Tom Tryon'],
The Mark,"['Stuart Whitman', ' Rod Steiger']",['Stuart Whitman'],"['Ashkenazi', 'Jewish']"
The Marriage-Go-Round,"['Julie Newmar', ' James Mason', ' Susan Hayward']",['James Mason'],['English']
Master of the World,"['Vincent Price', ' Charles Bronson']",['Vincent Price'],"['English', 'German', 'French', 'Dutch']"
The Misfits,"['Clark Gable', ' Marilyn Monroe', ' Montgomery Clift']",['Clark Gable'],"['German', 'Irish', 'SwissGerman', 'Belgian']"
A Matter of Morals,"['Maj-Britt Nilsson', ' Mogens Wieth', ' Eva Dahlbeck']",[],
Misty,"[""Arthur O'Connell"", ' Anne Seymour', ' David Ladd']",['David Ladd'],
"Morgan, the Pirate",['Steve Reeves'],['Steve Reeves'],
Most Dangerous Man Alive,"['Ron Randell', ' Debra Paget']",['Ron Randell'],
Mr. Sardonicus,"['Oskar Homolka', ' Ronald Lewis', ' Audrey Dalton. Guy Rolfe']",['Oskar Homolka'],
Mysterious Island,"['Gary Merrill', ' Herbert Lom', ' Beth Rogan']",['Gary Merrill'],
The Naked Edge,"['Gary Cooper', ' Deborah Kerr']",['Gary Cooper'],['English']
Night Tide,"['Dennis Hopper', ' Marjorie Cameron', ' Linda Lawson']",['Dennis Hopper'],"['English', 'Irish', 'Scottish', 'Welsh', 'Dutch']"
Nude on the Moon,[''],[],
Ole Rex,"['Bill Coontz', ' Billy Hughes']",['Bill Coontz'],
On the Double,"['Danny Kaye', ' Dana Wynter']",['Danny Kaye'],"['Ashkenazi', 'Jewish']"
One-Eyed Jacks,"['Marlon Brando', ' Karl Malden', ' Katy Jurado']",['Marlon Brando'],"['English', 'Irish', 'German', 'Dutch', 'French', 'Huguenot', 'Welsh', 'Scottish']"
One Hundred and One Dalmatians,"['Ben Wright', ' Betty Lou Gerson', ' Rod Taylor (voices)']",['Ben Wright'],
"One, Two, Three","['James Cagney', ' Horst Bucholtz', ' Pamela Tiffin']",['James Cagney'],"['Irish25', 'Norwegian']"
Operation Bottleneck,"['Ron Foster', ' Miiko Taka']",['Ron Foster'],
Operation Eichmann,"['Werner Klemperer', ' Ruta Lee']",['Werner Klemperer'],
The Outsider,"['Tony Curtis', ' James Franciscus', ' Bruce Bennett']",['Tony Curtis'],"['Ashkenazi', 'Jewish']"
The Parent Trap,"['Hayley Mills', ' Brian Keith', "" Maureen O'Hara""]",['Brian Keith'],
Paris Blues,"['Sidney Poitier', ' Paul Newman', ' Joanne Woodward']",['Paul Newman'],"['Jewish', 'Slovak']"
Parrish,"['Troy Donahue', ' Claudette Colbert', ' Karl Malden']",['Troy Donahue'],
The Phantom Planet,"['Coleen Gray', ' Anthony Dexter']",['Anthony Dexter'],
Pirates of Tortuga,"['Ken Scott', ' Letícia Román']",['Ken Scott'],
The Pit and the Pendulum,"['Vincent Price', ' John Kerr']",['Vincent Price'],"['English', 'German', 'French', 'Dutch']"
The Pleasure of His Company,"['Fred Astaire', ' Debbie Reynolds', ' Lilli Palmer', ' Tab Hunter']",['Fred Astaire'],"['Ashkenazi', 'Jewish', 'Catholic', 'German', 'Alsatian']"
Pocketful of Miracles,"['Bette Davis', ' Glenn Ford', ' Hope Lange', ' Peter Falk', "" Arthur O'Connell"", ' Ann-Margret']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Police Dog Story,"['James Brown', ' Merry Anders']",['James Brown'],['AfricanAmerican']
Portrait of a Mobster,"['Vic Morrow', ' Leslie Parrish']",['Vic Morrow'],
Posse from Hell,"['Audie Murphy', ' Lee Van Cleef', ' Vic Morrow']",['Vic Morrow'],
The Purple Hills,"['Gene Nelson', ' Kent Taylor']",['Gene Nelson'],
Question 7,"['Michael Gwynn', ' Erik Schumann']",['Michael Gwynn'],
A Raisin in the Sun,"['Sidney Poitier', ' Ruby Dee']",[],
Reptilicus,['Carl Ottosen'],['Carl Ottosen'],
Return to Peyton Place,"['Carol Lynley', ' Jeff Chandler', ' Eleanor Parker']",['Jeff Chandler'],
The Right Approach,"['Frankie Vaughan', ' Martha Hyer', ' Juliet Prowse']",[],
Ring of Fire,"['David Janssen', ' Joyce Taylor']",['David Janssen'],"['German', 'SwissGerman', 'Irish', 'English']"
Romanoff and Juliet,"['John Gavin', ' Sandra Dee']",['John Gavin'],"['Mexican', 'Chilean', 'Spanish']"
The Roman Spring of Mrs. Stone,"['Vivien Leigh', ' Warren Beatty']",['Warren Beatty'],"['English', 'Scottish', 'Irish', 'French', 'Danish', 'Dutch']"
Sail a Crooked Ship,"['Robert Wagner', ' Dolores Hart', ' Ernie Kovacs']",['Robert Wagner'],['Norwegian']
Sanctuary,"['Lee Remick', ' Yves Montand']",['Yves Montand'],['Italian']
The Second Time Around,"['Debbie Reynolds', ' Steve Forrest', ' Andy Griffith']",['Steve Forrest'],
Secret of Deep Harbor,"['Ron Foster', ' Merry Anders']",['Ron Foster'],
The Secret Ways,"['Richard Widmark', ' Sonja Ziemann']",['Richard Widmark'],"['Swedish25', 'Norwegian25', 'English25', 'Irish']"
The Sergeant Was a Lady,"['Venetia Stevenson', ' Bill Williams']",['Bill Williams'],
Seven Women from Hell,"['Patricia Owens', ' Denise Darcel', ' Yvonne Craig']",[],
The Silent Call,"['Gail Russell', ' David McLean']",['David McLean'],
The Sinister Urge,"['Kenne Duncan', ' Jean Fontaine']",['Kenne Duncan'],
The Sins of Rachel Cade,"['Angie Dickinson', ' Peter Finch', ' Roger Moore']",['Peter Finch'],"['English', 'Scottish']"
Sniper's Ridge,"['Jack Ging', ' Stanley Clements']",['Jack Ging'],
Snow White and the Three Stooges,"['The Three Stooges', ' Carol Heiss']",['The Three Stooges'],
Something Wild,"['Carroll Baker', ' Ralph Meeker']",['Ralph Meeker'],
Splendor in the Grass,"['Warren Beatty', ' Natalie Wood', ' Barbara Loden']",['Warren Beatty'],"['English', 'Scottish', 'Irish', 'French', 'Danish', 'Dutch']"
Square of Violence,"['Broderick Crawford', ' Valentina Cortese', ' Bibi Andersson']",['Broderick Crawford'],['German']
The Steel Claw,['George Montgomery'],['George Montgomery'],['Ukrainian']
"Stop, Look and Laugh","['The Three Stooges', ' Paul Winchell']",['The Three Stooges'],
Summer and Smoke,"['Laurence Harvey', ' Geraldine Page', ' Rita Moreno', ' Thomas Gomez', ' Una Merkel']",['Laurence Harvey'],"['Ashkenazi', 'Jewish']"
Susan Slade,"['Troy Donahue', ' Connie Stevens', ' Dorothy McGuire']",['Troy Donahue'],
Swingin' Along,"['Peter Marshall', ' Tommy Noonan', ' Barbara Eden']",['Peter Marshall'],"['German', 'English', 'Irish', 'Scottish', 'Welsh']"
Switchin' Kitten,['Tom and Jerry'],['Tom and Jerry'],
Tammy Tell Me True,"['Sandra Dee', ' John Gavin']",['John Gavin'],"['Mexican', 'Chilean', 'Spanish']"
Teenage Millionaire,"['Jimmy Clanton', ' Diane Jergens']",['Jimmy Clanton'],
Three Blondes in His Life,"['Jock Mahoney', ' Greta Thyssen']",['Jock Mahoney'],
A Thunder of Drums,"['Richard Boone', ' George Hamilton', ' Luana Patten']",['Richard Boone'],"['Scottish', 'German', 'Welsh', 'Ashkenazi', 'Jewish']"
Tomboy and the Champ,"['Candy Moore', ' Ben Johnson']",['Ben Johnson'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish']"
Too Late Blues,"['Bobby Darin', ' Stella Stevens']",['Bobby Darin'],['Danish']
Town Without Pity,"['Kirk Douglas', ' E. G. Marshall', ' Robert Blake']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
Twenty Plus Two,"['David Janssen', ' Jeanne Crain', ' Dina Merrill']",['David Janssen'],"['German', 'SwissGerman', 'Irish', 'English']"
"20,000 Eyes","['Gene Nelson', ' Merry Anders']",['Gene Nelson'],
Twist Around the Clock,"['Chubby Checker', ' Dion DiMucci']",['Chubby Checker'],
The Two Little Bears,"['Eddie Albert', ' Jane Wyatt']",['Eddie Albert'],['German']
Two Loves,"['Shirley MacLaine', ' Laurence Harvey']",['Laurence Harvey'],"['Ashkenazi', 'Jewish']"
Two Rode Together,"['James Stewart', ' Richard Widmark', ' Shirley Jones']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
Underworld U.S.A.,"['Cliff Robertson', ' Beatrice Kay']",['Cliff Robertson'],"['English', 'German']"
Valley of the Dragons,"['Cesare Danova', ' Sean McClory', ' Joan Staley']",['Cesare Danova'],
"Very Nice, Very Nice",[''],[],
Voyage to the Bottom of the Sea,"['Walter Pidgeon', ' Joan Fontaine', ' Barbara Eden']",['Walter Pidgeon'],
War Is Hell,"['Audie Murphy', ' Judy Dan']",[],
West Side Story,"['Richard Beymer', ' Natalie Wood', ' Rita Moreno', ' Russ Tamblyn', ' George Chakiris', ' Simon Oakland']",['Richard Beymer'],
When the Clock Strikes,"['James Brown', ' Merry Anders']",['James Brown'],['AfricanAmerican']
Wild in the Country,"['Elvis Presley', ' Tuesday Weld', ' Hope Lange']",['Elvis Presley'],"['English', 'Scottish', 'German', 'French', 'Dutch', 'Danish']"
Wings of Chance,"['James Brown', ' Frances Rafferty']",['James Brown'],['AfricanAmerican']
The Wizard of Baghdad,"['Dick Shawn', ' Diane Baker']",['Dick Shawn'],
X-15,"['Charles Bronson', ' Kenneth Tobey', ' David McLean', ' Mary Tyler Moore']",['Charles Bronson'],"['Lithuanian', 'Polish', 'Eastern', 'European']"
You Have to Run Fast,"['Craig Hill', ' Grant Richards']",['Craig Hill'],
The Young Doctors,"['Ben Gazzara', ' Fredric March', ' Dick Clark']",['Ben Gazzara'],"['Italian', 'Sicilian']"
The Young Savages,"['Burt Lancaster', ' Dina Merrill', ' Shelley Winters']",['Burt Lancaster'],"['Northern', 'Irish', 'ScotsIrish']"
