0,1,Males,Ethnicity
Catherine the Great,"['Catherine Zeta-Jones', ' Jeanne Moreau']",[],
The Celluloid Closet,['Lily Tomlin (narrator)'],[],
The Chicken from Outer Space,['(as voices)'],[],
Children of the Corn III: Urban Harvest,"['Daniel Cerny', ' Ron Melendez']",['Daniel Cerny'],
Citizen X,"['Stephen Rea', ' Donald Sutherland', ' Max von Sydow', ' Jeffrey DeMunn']",['Stephen Rea'],
Clockers,"['Harvey Keitel', ' John Turturro', ' Delroy Lindo', ' Mekhi Phifer']",['Harvey Keitel'],"['Ashkenazi', 'Jewish']"
Clueless,"['Alicia Silverstone', ' Paul Rudd', ' Stacey Dash', ' Brittany Murphy', ' Dan Hedaya', ' Jeremy Sisto', ' Elisa Donovan', ' Breckin Meyer', ' Wallace Shawn']",['Paul Rudd'],"['Ashkenazi', 'Jewish']"
Coldblooded,"['Jason Priestley', ' Peter Riegert', ' Robert Loggia']",['Jason Priestley'],['EnglishScottish']
The Computer Wore Tennis Shoes,['Kirk Cameron'],['Kirk Cameron'],"['Scottish', 'English', 'German', 'Irish', 'Channel', 'Islander', 'Jersey', 'Dutch']"
Congo,"['Dylan Walsh', ' Laura Linney', ' Ernie Hudson', ' Tim Curry', ' Grant Heslov', ' Joe Don Baker']",['Dylan Walsh'],
Copycat,"['Sigourney Weaver', ' Holly Hunter', ' Dermot Mulroney', ' William McNamara', ' Will Patton', ' Harry Connick Jr.']",['Dermot Mulroney'],"['Irish125', 'German']"
Cover Me,"['Rick Rossovich', ' Courtney Taylor', ' Paul Sorvino', ' Stephen Nichols']",['Rick Rossovich'],
Crimson Tide,"['Denzel Washington', ' Gene Hackman', ' James Gandolfini', ' Viggo Mortensen']",['Denzel Washington'],['AfricanAmerican']
The Crossing Guard,"['Jack Nicholson', ' Anjelica Huston', ' David Morse', ' Robin Wright']",['Jack Nicholson'],"['Irish', 'Scottish', 'English', 'Pennsylvania', 'DutchGerman', 'Welshbiological', 'Italian', 'Latvian', 'Ashkenazi', 'Jewish', 'Baltic', 'German']"
"Cry, the Beloved Country","['James Earl Jones', ' Richard Harris', ' Charles S. Dutton']",['James Earl Jones'],['AfricanAmerican']
The Cure,"['Brad Renfro', ' Joseph Mazzello', ' Diana Scarwid', ' Annabella Sciorra']",['Brad Renfro'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'German', 'Welsh', 'French']"
Cutthroat Island,"['Geena Davis', ' Matthew Modine', ' Frank Langella']",['Matthew Modine'],"['English', 'Swedish', 'Scottish', 'German', 'Dutch']"
Cyborg Cop II,"['David Bradley', ' Morgan Hunter']",['David Bradley'],
Dangerous Minds,"['Michelle Pfeiffer', ' George Dzundza', ' Courtney B. Vance']",['George Dzundza'],"['Ukrainian', 'Polish']"
A Dangerous Place,[''],[],
Dead Man,"['Johnny Depp', ' Gary Farmer']",['Johnny Depp'],"['English', 'Irish', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Welsh', 'French', 'FrenchCanadian', 'Dutch', 'Flemish', 'Belgian', 'German', 'African']"
Dead Man Walking,"['Susan Sarandon', ' Sean Penn']",['Sean Penn'],"['Jewish', 'Italian', 'Irish']"
Dead Presidents,"['Larenz Tate', ' Keith David', ' Chris Tucker', "" N'Bushe Wright"", ' Freddy Rodriguez']",['Larenz Tate'],
Demon Knight,"['William Sadler', ' Billy Zane', ' Jada Pinkett Smith']",['William Sadler'],"['Scottish25', 'English625', 'German']"
Desperado,"['Antonio Banderas', ' Salma Hayek']",['Antonio Banderas'],['Spanish']
Devil in a Blue Dress,"['Denzel Washington', ' Tom Sizemore', ' Don Cheadle', ' Jennifer Beals', ' Terry Kinney', ' Albert Hall']",['Denzel Washington'],['AfricanAmerican']
Die Hard with a Vengeance,"['Bruce Willis', ' Jeremy Irons', ' Samuel L. Jackson']",['Bruce Willis'],"['English', 'Dutch', 'French', 'Welsh', 'Irish', 'German']"
Dolores Claiborne,"['Kathy Bates', ' Jennifer Jason Leigh', ' David Strathairn', ' Christopher Plummer', ' John C. Reilly']",['David Strathairn'],"['Scottish', 'Irish', 'Native', 'Hawaiian', 'Chinese', 'Azorean', 'Portuguese', 'Scottish', 'English']"
Don Juan DeMarco,"['Marlon Brando', ' Johnny Depp', ' Faye Dunaway']",['Marlon Brando'],"['English', 'Irish', 'German', 'Dutch', 'French', 'Huguenot', 'Welsh', 'Scottish']"
"Don't Hang Up, Tough Guy!",['Jerky Boys'],[],
The Doom Generation,['James Duval'],['James Duval'],"['Irish', 'Native', 'American', 'FrenchVietnamese']"
Dr. Jekyll and Ms. Hyde,"['Tim Daly', ' Sean Young']",['Tim Daly'],"['Irish', 'English', 'Scottish', 'German']"
Dracula: Dead and Loving It,"['Leslie Nielsen', ' Peter MacNicol', ' Steven Weber', ' Amy Yasbeck']",['Peter MacNicol'],"['Norwegian', 'FrenchCanadian', 'Irish', 'Austrian', 'German', 'English', 'Dutch', 'ScotsIrish', 'Northern', 'Irish']"
Dream a Little Dream 2,"['Corey Feldman', ' Corey Haim']",['Corey Feldman'],"['Ashkenazi', 'Jewish']"
The Dying Rooms,['(in Chinese orphanages)'],[],
Ebbie,"['Susan Lucci', ' Jeffrey DeMunn', ' Ron Lea', ' Taran Noah Smith']",['Jeffrey DeMunn'],
Empire Records,"['Anthony LaPaglia', ' Maxwell Caulfield', ' Debi Mazar', ' Rory Cochrane', ' Robin Tunney', ' Ethan Embry', ' Johnny Whitworth', ' Renée Zellweger', ' Liv Tyler']",['Anthony LaPaglia'],['Dutch']
Escape to Witch Mountain,"['Robert Vaughn', ' Elisabeth Moss']",['Robert Vaughn'],"['French', 'German', 'Irish', 'Welsh']"
Evolver,['Ethan Embry'],['Ethan Embry'],"['English', 'German', 'Irish']"
Eyes Beyond Seeing,['Keith Hamilton Cobb'],['Keith Hamilton Cobb'],
Faces of Death 5,[''],[],
Fair Game,"['William Baldwin', ' Cindy Crawford', ' Steven Berkoff', ' Christopher McDonald']",['William Baldwin'],"['English', 'Irish', 'Scottish', 'FrenchCanadian', 'German']"
Fall Time,"['Mickey Rourke', ' David Arquette', ' Stephen Baldwin']",['David Arquette'],"['English', 'FrenchCanadian', 'SwissGerman', 'German', 'Scottish', 'Irish', 'Welsh', 'Ashkenazi', 'Jewish']"
Far from Home: The Adventures of Yellow Dog,"['Jesse Bradford', ' Mimi Rogers', ' Bruce Davison']",['Jesse Bradford'],"['English', 'German']"
Father of the Bride Part II,"['Steve Martin', ' Diane Keaton', ' Martin Short', ' Kimberly Williams-Paisley', ' George Newbern', ' Kieran Culkin']",['Steve Martin'],"['English', 'Scottish', 'Irish', 'ScotsIrishNorthern', 'Irish', 'German', 'French', 'Welsh']"
First Knight,"['Sean Connery', ' Richard Gere', ' Julia Ormond']",['Sean Connery'],"['Scottish', 'Irish']"
Flirt,['Parker Posey'],[],
Fluke,"['Nancy Travis', ' Eric Stoltz', ' Matthew Modine']",['Eric Stoltz'],"['German', 'English', 'Scottish', 'Dutch', 'French']"
Forget Paris,"['Billy Crystal', ' Debra Winger', ' Joe Mantegna']",['Billy Crystal'],"['Ashkenazi', 'Jewish']"
Four Rooms,"['Tim Roth', ' Antonio Banderas', ' Madonna', ' Jennifer Beals', ' Valeria Golino', ' Marisa Tomei', ' Lili Taylor', ' Ione Skye', ' Tamlyn Tomita']",['Tim Roth'],"['Irish', 'English']"
Free Willy 2: The Adventure Home,"['Francis Capra', ' Michael Madsen']",['Francis Capra'],"['Italian', 'Dominican', 'Republic']"
French Kiss,"['Meg Ryan', ' Kevin Kline', ' Timothy Hutton']",['Kevin Kline'],"['Jewish', 'Irish']"
Friday,"['Ice Cube', ' Chris Tucker']",[],
Friendship's Field,[''],[],
Frisk,['Parker Posey'],[],
From the Journals of Jean Seberg,[''],[],
From the Mixed-Up Files of Mrs. Basil E. Frankweiler,"['Lauren Bacall', ' Miriam Flynn', ' M. Emmet Walsh']",[],
Full Body Massage,"['Mimi Rogers', ' Bryan Brown']",['Bryan Brown'],
Funny Bones,"['Oliver Platt', ' Jerry Lewis', ' Lee Evans', ' Leslie Caron']",['Oliver Platt'],"['English', 'Irish', 'Dutch', 'French']"
The Gate of Heavenly Peace,[''],[],
Georgia,"['Jennifer Jason Leigh', ' Mare Winningham']",['Mare Winningham'],"['Dutch', 'Irish', 'English', 'German']"
Get Shorty,"['John Travolta', ' Gene Hackman', ' Rene Russo', ' Danny DeVito', ' James Gandolfini', ' Delroy Lindo', ' David Paymer', ' Dennis Farina']",['John Travolta'],"['ItalianSicilian50', 'Irish']"
The Glass Shield,"['Ice Cube', ' Lori Petty']",[],
Go Now,['Robert Carlyle'],['Robert Carlyle'],"['Scottish', 'Irish']"
Gold Diggers: The Secret of Bear Mountain,"['Christina Ricci', ' Anna Chlumsky', ' Polly Draper', ' Brian Kerwin', ' Diana Scarwid', ' David Keith']",['Brian Kerwin'],
GoldenEye,"['Pierce Brosnan', ' Sean Bean', ' Izabella Scorupco']",['Pierce Brosnan'],['Irish']
A Goofy Movie,"['voices of Bill Farmer', ' Jason Marsden', ' Kellie Martin', ' Pauly Shore. Wallace Shawn']",['Jason Marsden'],['English']
Gordy,['Doug Stone'],['Doug Stone'],
The Great Mom Swap,"['Shelley Fabares', ' Valerie Harper', ' Mary Kate Schellhardt', ' Hillary Tuck']",[],
Grumpier Old Men,"['Jack Lemmon', ' Walter Matthau', ' Ann-Margret', ' Sophia Loren', ' Daryl Hannah', ' Kevin Pollak']",['Jack Lemmon'],"['English', 'Irish', 'Scottish', 'French', 'Dutch', 'Welsh']"
Gumby: The Movie,[''],[],
Hackers,"['Jonny Lee Miller', ' Angelina Jolie', ' Fisher Stevens', ' Lorraine Bracco', ' Jesse Bradford', ' Matthew Lillard']",['Jonny Lee Miller'],"['English', 'Scottish']"
Halloween: The Curse of Michael Myers,"['Donald Pleasence', ' Paul Rudd']",['Donald Pleasence'],['English']
Harrison Bergeron,"['Sean Astin', ' Christopher Plummer', ' Eugene Levy']",['Sean Astin'],"['Jewish', 'Irish', 'German']"
Haunted,"['Aidan Quinn', ' Kate Beckinsale', ' John Gielgud']",['Aidan Quinn'],['Irish']
Heat,"['Al Pacino', ' Robert De Niro', ' Val Kilmer', ' Ashley Judd', ' Amy Brenneman', ' Tom Sizemore', ' Jon Voight', ' Wes Studi', ' Ted Levine', ' Natalie Portman', ' Dennis Haysbert', ' Hank Azaria']",['Al Pacino'],"['Italian', 'Sicilian', 'Neapolitan']"
Heavy,"['Liv Tyler', ' Pruitt Taylor Vince', ' Shelley Winters']",['Pruitt Taylor Vince'],
Heavyweights,['Ben Stiller'],['Ben Stiller'],"['Jewish', 'Irish', 'Judaism']"
Here Come The Munsters,"['Edward Herrmann', ' Veronica Hamel']",['Edward Herrmann'],"['Irish', 'English']"
Hideaway,"['Jeff Goldblum', ' Christine Lahti', ' Alicia Silverstone']",['Jeff Goldblum'],"['Ashkenazi', 'Jewish']"
High on Crack Street,[''],[],
Higher Learning,"['Omar Epps', ' Kristy Swanson', ' Ice Cube', ' Jennifer Connelly', ' Michael Rapaport', ' Laurence Fishburne']",['Omar Epps'],['AfricanAmerican']
The Hills Have Eyes III,"['Lance Henriksen', ' Natasha Gregson Wagner', ' Giovanni Ribisi']",['Lance Henriksen'],"['Latvian', 'Irish']"
Home Movies,[''],[],
Home for the Holidays,"['Holly Hunter', ' Robert Downey Jr.', ' Anne Bancroft', ' Charles Durning', ' Steve Guttenberg', ' Dylan McDermott', ' Cynthia Stevenson', ' Claire Danes']",['Robert Downey Jr.'],"['Ashkenazi', 'Jewish', 'English', 'Scottish', 'German', 'SwissGerman', 'Irish']"
Houseguest,"['Sinbad', ' Phil Hartman']",['Phil Hartman'],"['German', 'Irish', 'English']"
How to Make an American Quilt,"['Winona Ryder', ' Anne Bancroft', ' Ellen Burstyn', ' Kate Nelligan', ' Alfre Woodard', ' Mykelti Williamson', ' Jared Leto', ' Dermot Mulroney', ' Kate Capshaw', ' Loren Dean', ' Adam Baldwin', ' Johnathon Schaech']",['Jared Leto'],"['English', 'CajunFrench', 'Irish', 'German', 'Scottish', 'Spanish', 'Dutch', 'Mikmaq', 'First', 'Nations']"
Howling: New Moon Rising,[''],[],
The Hunted,"['Christopher Lambert', ' John Lone', ' Joan Chen']",['Christopher Lambert'],"['Ashkenazi', 'Jewish', 'Sephardi', 'Jewish', 'Belgian', 'Flemish', 'Dutch', 'French', 'Italian']"
Ice Cream Man,"['Clint Howard', ' Olivia Hussey']",['Clint Howard'],
The Immortals,"['Eric Roberts', ' Tia Carrere', ' Tony Curtis']",['Eric Roberts'],"['English', 'German', 'Swedish', 'Irish', 'Scottish', 'Welsh', 'French']"
In the Mouth of Madness,"['Sam Neill', ' Julie Carmen', ' David Warner', ' Jürgen Prochnow', ' Charlton Heston']",['Sam Neill'],"['English', 'AngloIrishNorthern', 'Irish', 'Irish']"
The Incredibly True Adventure of Two Girls in Love,"['Laurel Holloman', ' Nicole Ari Parker']",[],
The Indian in the Cupboard,"['Hal Scardino', ' Litefoot', ' Lindsay Crouse', ' Richard Jenkins', ' Rishi Bhat', ' Steve Coogan', ' David Keith']",['Hal Scardino'],
Indictment: The McMartin Trial,"['James Woods', ' Mercedes Ruehl', ' Henry Thomas', ' Lolita Davidovich', ' Shirley Knight', ' Sada Thompson']",['James Woods'],"['Irish', 'English', 'German']"
The Infiltrator,"['Oliver Platt', ' Arliss Howard']",['Oliver Platt'],"['English', 'Irish', 'Dutch', 'French']"
It Takes Two,"['Mary-Kate Olsen', ' Ashley Olsen', ' Kirstie Alley', ' Steve Guttenberg']",['Steve Guttenberg'],"['Ashkenazi', 'Jewish']"
Jack-O,[''],[],
Jade,"['David Caruso', ' Chazz Palminteri', ' Linda Fiorentino', ' Angie Everhart', ' Michael Biehn', ' Richard Crenna']",['David Caruso'],"['Italian', 'Irish']"
Jefferson in Paris,"['Nick Nolte', ' Greta Scacchi', ' Thandie Newton', ' Gwyneth Paltrow']",['Nick Nolte'],"['German', 'English', 'Scottish', 'Northern', 'Irish', 'ScotsIrish', 'SwissGerman']"
Jeffrey,"['Steven Weber', ' Patrick Stewart']",['Steven Weber'],"['Ashkenazi', 'Jewish']"
The Jerky Boys: The Movie,"['The Jerky Boys', ' Alan Arkin']",['The Jerky Boys'],
Johnny Mnemonic,"['Keanu Reeves', ' Dolph Lundgren', ' Dina Meyer', ' Ice-T']",['Keanu Reeves'],"['Native', 'Hawaiian', 'Portuguese', 'English', 'Scottish', 'Chinese', 'Dutch', 'English']"
Joseph,[''],[],
Josh Kirby... Time Warrior!,['Corbin Allred'],['Corbin Allred'],
Judge Dredd,"['Sylvester Stallone', ' Armand Assante', ' Diane Lane', ' Rob Schneider', ' Max von Sydow', ' Jürgen Prochnow', ' Joan Chen']",['Sylvester Stallone'],"['Italian25', 'French', 'Breton25', 'German', 'Ashkenazi', 'Jewish']"
Jumanji,"['Robin Williams', ' Bonnie Hunt', ' Kirsten Dunst', ' Bradley Pierce', ' Jonathan Hyde', ' David Alan Grier', ' Bebe Neuwirth']",['Bradley Pierce'],
Jury Duty,"['Pauly Shore', ' Tia Carrere', ' Stanley Tucci', ' Abe Vigoda']",['Pauly Shore'],
Just Cause,"['Sean Connery', ' Laurence Fishburne', ' Kate Capshaw', ' Blair Underwood']",['Sean Connery'],"['Scottish', 'Irish']"
Kicking and Screaming,"['Josh Hamilton', "" Olivia d'Abo""]",['Josh Hamilton'],"['English', 'Irish', 'Scottish', 'Italian', 'Norwegian', 'Portuguese', 'French']"
A Kid in King Arthur's Court,"['Thomas Ian Nicholas', ' Joss Ackland']",['Thomas Ian Nicholas'],"['Italian', 'German', 'Irish', 'English']"
Kidnapped,['Armand Assante'],['Armand Assante'],"['Italian50', 'Irish']"
Kids,"['Chloë Sevigny', ' Rosario Dawson']",[],
Kiss of Death,"['David Caruso', ' Nicolas Cage', ' Samuel L. Jackson', ' Helen Hunt', ' Kathryn Erbe', ' Michael Rapaport', ' Ving Rhames', ' Anne Meara', ' Stanley Tucci']",['David Caruso'],"['Italian', 'Irish']"
The Land Before Time III: The Time of the Great Giving,"['voices of Scott McAfee', ' Candace Hutson']",[],
The Last Supper,"['Cameron Diaz', ' Ron Eldard', ' Annabeth Gish', ' Courtney B. Vance']",['Cameron Diaz'],"['Cuban', 'Spanish', 'Asturian', 'SpanishVenezuelan', 'English', 'Scottish', 'Irish', 'German']"
Last of the Dogmen,"['Tom Berenger', ' Barbara Hershey']",['Tom Berenger'],['Irish']
Leaving Las Vegas,"['Nicolas Cage', ' Elisabeth Shue']",['Nicolas Cage'],"['Italian25', 'Polish1875', 'German625', 'British', 'Isles', 'English', 'Scottish']"
Let It Be Me,"['Campbell Scott', ' Jennifer Beals']",[],
Life 101,"['Corey Haim', ' Ami Dolenz']",['Corey Haim'],"['Ashkenazi', 'Jewish']"
A Little Princess,"['Liesel Matthews', ' Eleanor Bron']",[],
Live Nude Girls,"['Kim Cattrall', ' Dana Delany', ' Cynthia Stevenson']",[],
Living in Oblivion,"['Catherine Keener', ' Steve Buscemi']",['Steve Buscemi'],"['Irish', 'English', 'Dutch']"
The Living Sea,['narrated by Meryl Streep'],[],
Liz: The Elizabeth Taylor Story,"['Sherilyn Fenn', ' Angus Macfadyen']",['Angus Macfadyen'],
Lord of Illusions,"['Scott Bakula', ' Famke Janssen']",['Scott Bakula'],"['German', 'Bohemian', 'Czech', 'Austrian', 'English', 'Scottish']"
Losing Isaiah,"['Jessica Lange', ' Halle Berry', ' David Strathairn']",['David Strathairn'],"['Scottish', 'Irish', 'Native', 'Hawaiian', 'Chinese', 'Azorean', 'Portuguese', 'Scottish', 'English']"
Mad Love,"[""Chris O'Donnell"", ' Drew Barrymore']",['Drew Barrymore'],"['Irish', 'German', 'Hungarian']"
The Maddening,"['Angie Dickinson', ' Burt Reynolds', ' Mia Sara']",['Burt Reynolds'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'Dutch']"
Magic in the Water,['Mark Harmon'],['Mark Harmon'],"['Austrian375', 'Irish125', 'Alsatian', 'German', 'French']"
Magic Island,"['Zachery Ty Bryan', ' Andrew Divoff', ' Edward Kerr', ' Lee Armstrong', ' French Stewart', ' Jessie-Ann Friend', ' Oscar Dillon', ' Abraham Benrubi', "" Sean O'Kane"", ' Schae Harrison', "" Ja'net Dubois""]",['Zachery Ty Bryan'],
Major Payne,"['Damon Wayans', ' Karyn Parsons']",['Damon Wayans'],['AfricanAmerican']
Mallrats,"['Shannen Doherty', ' Jeremy London', ' Jason Lee', ' Claire Forlani', ' Jason Mewes', ' Kevin Smith', ' Ben Affleck', ' Joey Lauren Adams', ' Michael Rooker']",['Jeremy London'],
Man of the House,"['Chevy Chase', ' Farrah Fawcett', ' Jonathan Taylor Thomas', ' George Wendt']",['Jonathan Taylor Thomas'],"['German', 'SwissGerman', 'Portuguese', 'Irish', 'French', 'English']"
Man of the Year,[''],[],
The Mangler,"['Robert Englund', ' Ted Levine']",['Robert Englund'],"['Swedish', 'Danish', 'Scottish', 'English', 'German']"
Margaret's Museum,"['Helena Bonham Carter', ' Kate Nelligan']",[],
Message to Love,[''],[],
Miami Rhapsody,"['Sarah Jessica Parker', ' Antonio Banderas', ' Mia Farrow', ' Gil Bellows', ' Kevin Pollak', ' Carla Gugino']",['Antonio Banderas'],['Spanish']
A Midwinter's Tale,['Michael Maloney'],['Michael Maloney'],
Mighty Aphrodite,"['Woody Allen', ' Mira Sorvino', ' Helena Bonham Carter', ' Michael Rapaport', ' F. Murray Abraham', ' Peter Weller', ' Olympia Dukakis', ' David Ogden Stiers']",['Woody Allen'],"['Ashkenazi', 'Jewish']"
Mighty Morphin Power Rangers: The Movie,"['Karan Ashley', ' Johnny Yong Bosch', ' Steve Cardenas', ' Jason David Frank', ' Amy Jo Johnson', ' David Yost', ' Jason Narvy', ' Paul Schrier']",['Johnny Yong Bosch'],"['Irish', 'Korean']"
Money Train,"['Wesley Snipes', ' Woody Harrelson', ' Jennifer Lopez', ' Robert Blake', ' Chris Cooper']",['Wesley Snipes'],['AfricanAmerican']
Monster Mash,['Bobby Pickett'],['Bobby Pickett'],
Moonlight and Valentino,"['Elizabeth Perkins', ' Whoopi Goldberg', ' Gwyneth Paltrow', ' Kathleen Turner', ' Jon Bon Jovi']",['Jon Bon Jovi'],"['ItalianSicilian25', 'Slovak25', 'Polish25', 'SwissGerman']"
