0,1,Males,Ethnicity
Cross Streets,"['Claire Windsor', ' Johnny Mack Brown']",['Johnny Mack Brown'],
The Curtain Falls,"['Dorothy Lee', ' Holmes Herbert']",['Holmes Herbert'],
Dames,"['Joan Blondell', ' Dick Powell', ' Ruby Keeler']",['Dick Powell'],
Dangerous Corner,"['Virginia Bruce', ' Conrad Nagel', ' Melvyn Douglas']",['Conrad Nagel'],
Dark Hazard,"['Edward G. Robinson', ' Genevieve Tobin', ' Robert Barrat']",['Edward G. Robinson'],"['Ashkenazi', 'Jewish']"
David Harum,"['Will Rogers', ' Louise Dresser']",['Will Rogers'],"['Cherokee', 'Native', 'American', 'English', 'Scottish', 'Welsh']"
Death on the Diamond,"['Robert Young', ' Madge Evans']",['Robert Young'],
Death Takes a Holiday,"['Fredric March', ' Helen Westley', ' Kent Taylor']",['Fredric March'],"['English', 'Scottish', 'Dutch', 'German', 'Belgian', 'Flemish', 'Norwegian']"
The Defense Rests,"['Jack Holt', ' Jean Arthur']",['Jack Holt'],
Devil Tiger,"['Marion Burns', ' Kane Richmond']",['Kane Richmond'],
Double Door,"['Evelyn Venable', ' Anne Revere', ' Kent Taylor']",['Kent Taylor'],
The Dover Road,"['Diana Wynyard', ' Clive Brook']",['Clive Brook'],
Down to Their Last Yacht,"['Mary Boland', ' Polly Moran', ' Ned Sparks']",['Ned Sparks'],
The Dragon Murder Case,"['Warren William', ' Margaret Lindsay']",['Warren William'],
Dr. Monica,"['Kay Francis', ' Warren William', ' Jean Muir']",['Warren William'],
The Dude Ranger,"[""George O'Brien"", ' Irene Hervey']",[],
Easy to Love,"['Genevieve Tobin', ' Adolphe Menjou', ' Mary Astor']",['Adolphe Menjou'],
Eight Girls in a Boat,"['Dorothy Wilson', ' Douglass Montgomery', ' Kay Johnson']",['Douglass Montgomery'],
Elinor Norton,"['Claire Trevor', ' Gilbert Roland']",['Gilbert Roland'],
Elmer and Elsie,"['George Bancroft', ' Frances Fuller']",['George Bancroft'],
Embarrassing Moments,"['Chester Morris', ' Marian Nixon']",['Chester Morris'],
Evelyn Prentice,"['William Powell', ' Myrna Loy', ' Rosalind Russell']",['William Powell'],
Ever Since Eve,"[""George O'Brien"", ' Mary Brian', ' Herbert Mundin']",['Herbert Mundin'],
Fashions of 1934,"['William Powell', ' Bette Davis', ' Frank McHugh']",['William Powell'],
"Father Brown, Detective","['Walter Connolly', ' Paul Lukas']",['Walter Connolly'],
Ferocious Pal,"['Tom London', ' Henry Roquemore']",['Tom London'],
Fifteen Wives,"['Conway Tearle', ' Natalie Moorhead']",['Conway Tearle'],
Fighting Hero,"['Tom Tyler', ' Dick Botiller']",['Tom Tyler'],
The Fighting Ranger,"['Buck Jones', ' Dorothy Revier']",['Buck Jones'],
Fighting to Live,"['Marion Shilling', ' Steve Pendleton']",['Steve Pendleton'],
Fighting Through,"['Reb Russell', ' Lucille Lund']",[],
Finishing School,"['Frances Dee', ' Ginger Rogers', ' Bruce Cabot']",['Bruce Cabot'],
Flirtation,"['Jeanette Loff', ' Ben Alexander', ' Arthur Tracy']",['Ben Alexander'],
Flirtation Walk,"['Dick Powell', ' Ruby Keeler', ' Ross Alexander']",['Dick Powell'],
Flirting with Danger,"['William Cagney', ' Maria Alba']",['William Cagney'],
Fog Over Frisco,"['Bette Davis', ' Donald Woods', ' Margaret Lindsay']",['Donald Woods'],
Forsaking All Others,"['Joan Crawford', ' Clark Gable', ' Robert Montgomery']",['Clark Gable'],"['German', 'Irish', 'SwissGerman', 'Belgian']"
The Fountain,"['Ann Harding', ' Jean Hersholt', ' Brian Aherne']",['Brian Aherne'],
Four Frightened People,"['Claudette Colbert', ' Mary Boland', ' Herbert Marshall']",['Herbert Marshall'],
Friends of Mr. Sweeney,"['Charles Ruggles', ' Ann Dvorak', ' Eugene Pallette']",['Charles Ruggles'],
Frontier Marshal,"[""George O'Brien"", ' Irene Bentley']",[],
Fugitive Lady,"['Florence Rice', ' Neil Hamilton']",['Neil Hamilton'],
Fugitive Lovers,"['Madge Evans', ' Robert Montgomery']",['Robert Montgomery'],
Fugitive Road,"['Erich von Stroheim', ' Wera Engels']",['Erich von Stroheim'],"['Ashkenazi', 'Jewish']"
Gallant Lady,"['Ann Harding', ' Clive Brook']",['Clive Brook'],
Gambling,"['George M. Cohan', ' Wynne Gibson']",['George M. Cohan'],
Gambling Lady,"['Barbara Stanwyck', "" Pat O'Brien"", ' Joel McCrea']",['Joel McCrea'],
The Gay Bride,"['Carole Lombard', ' Chester Morris', ' Zazu Pitts']",['Chester Morris'],
The Gay Divorcee,"['Fred Astaire', ' Ginger Rogers', ' Alice Brady']",['Fred Astaire'],"['Ashkenazi', 'Jewish', 'Catholic', 'German', 'Alsatian']"
Gentlemen Are Born,"['Franchot Tone', ' Jean Muir', ' Ann Dvorak']",['Franchot Tone'],
George White's Scandals,"['Rudy Vallée', ' Alice Faye']",['Rudy Vallée'],
The Ghost Walks,"['June Collyer', ' John Miljan']",['John Miljan'],
Gift of Gab,"['Edmund Lowe', ' Gloria Stuart', ' Ruth Etting']",['Edmund Lowe'],
The Girl from Missouri,"['Jean Harlow', ' Lionel Barrymore', ' Franchot Tone']",['Lionel Barrymore'],"['English', 'Irish']"
Girl in Danger,"['Ralph Bellamy', ' Shirley Grey']",['Ralph Bellamy'],['English']
A Girl of the Limberlost,"['Louise Dresser', ' Marian Marsh']",[],
Girl o' My Dreams,"['Mary Carlisle', ' Sterling Holloway']",['Sterling Holloway'],
Glamour,"['Paul Lukas', ' Constance Cummings']",['Paul Lukas'],"['Ashkenazi', 'Jewish']"
Good Dame,"['Sylvia Sidney', ' Fredric March']",['Fredric March'],"['English', 'Scottish', 'Dutch', 'German', 'Belgian', 'Flemish', 'Norwegian']"
Grand Canary,"['Warner Baxter', ' Madge Evans']",['Warner Baxter'],['English']
Great Expectations,"['Phillips Holmes', ' Jane Wyatt', ' Florence Reed']",['Phillips Holmes'],
The Great Flirtation,"['Elissa Landi', ' Adolphe Menjou', ' David Manners']",['Adolphe Menjou'],
Green Eyes,"['Shirley Grey', ' Charles Starrett']",['Charles Starrett'],
Gridiron Flash,"['Eddie Quillan', ' Betty Furness']",['Eddie Quillan'],
Half a Sinner,"['Sally Blane', ' Joel McCrea']",['Joel McCrea'],
Handy Andy,"['Will Rogers', ' Mary Carlisle']",['Will Rogers'],"['Cherokee', 'Native', 'American', 'English', 'Scottish', 'Welsh']"
Happiness Ahead,"['Dick Powell', ' Josephine Hutchinson', ' Allen Jenkins']",['Dick Powell'],
Happy Landing,"['Julie Bishop', ' William Farnum']",['William Farnum'],
Harlem After Midnight,"['Rex Ingram', ' Lawrence Chenault']",['Rex Ingram'],
"Hat, Coat, and Glove","['Ricardo Cortez', ' Barbara Robbins']",['Ricardo Cortez'],"['Ashkenazi', 'Jewish']"
Have a Heart,"['Jean Parker', ' James Dunn', ' Stuart Erwin']",['James Dunn'],"['English', 'Irish']"
He Was Her Man,"['James Cagney', ' Joan Blondell', ' Victor Jory']",['James Cagney'],"['Irish25', 'Norwegian']"
Heat Lightning,"['Aline MacMahon', ' Ann Dvorak', ' Preston Foster']",['Preston Foster'],
Hell Bent for Love,"['Tim McCoy', ' Lilian Bond']",['Tim McCoy'],
The Hell Cat,"['Robert Armstrong', ' Ann Sothern', ' Minna Gombell']",['Robert Armstrong'],
Hell in the Heavens,"['Warner Baxter', ' Conchita Montenegro']",['Warner Baxter'],['English']
Helldorado,"['Richard Arlen', ' Madge Evans']",['Richard Arlen'],
Here Comes the Groom,"['Mary Boland', ' Neil Hamilton']",['Neil Hamilton'],
Here Comes the Navy,"['James Cagney', "" Pat O'Brien"", ' Gloria Stuart']",['James Cagney'],"['Irish25', 'Norwegian']"
Here is My Heart,"['Bing Crosby', ' Kitty Carlisle', ' Roland Young']",['Bing Crosby'],"['English', 'Irish']"
Hi Nellie!,"['Paul Muni', ' Glenda Farrell']",['Paul Muni'],"['Ashkenazi', 'Jewish']"
Hide-Out,"[""Maureen O'Sullivan"", ' Robert Montgomery', ' Edward Arnold']",['Robert Montgomery'],
High School Girl,"['Helen MacKellar', ' Mahlon Hamilton', ' Cecilia Parker']",['Mahlon Hamilton'],
"Hips, Hips, Hooray!","['Bert Wheeler', ' Robert Woolsey', ' Thelma Todd']",['Bert Wheeler'],
His Greatest Gamble,"['Richard Dix', ' Dorothy Wilson']",['Richard Dix'],
Hold That Girl,"['James Dunn', ' Claire Trevor']",['James Dunn'],"['English', 'Irish']"
Hollywood Mystery,"['June Clyde', ' Frank Albertson', ' José Crespo']",['Frank Albertson'],
Hollywood Party,"['Jimmy Durante', ' Stan Laurel', ' Oliver Hardy']",['Jimmy Durante'],['Italian']
House of Mystery,"['Clay Clement', ' Joyzelle Joyner', ' Gabby Hayes']",['Clay Clement'],
The House of Rothschild,"['George Arliss', ' Boris Karloff', ' Loretta Young']",['George Arliss'],['English']
Housewife,"['Bette Davis', ' George Brent', ' Ann Dvorak']",['George Brent'],
The Human Side,"['Adolphe Menjou', ' Doris Kenyon']",['Adolphe Menjou'],
I Am a Thief,"['Mary Astor', ' Ricardo Cortez', ' Dudley Digges']",['Ricardo Cortez'],"['Ashkenazi', 'Jewish']"
I Believed in You,"['Rosemary Ames', ' John Boles']",['John Boles'],
I Give My Love,"['Paul Lukas', ' Wynne Gibson']",['Paul Lukas'],"['Ashkenazi', 'Jewish']"
I Like It That Way,"['Gloria Stuart', ' Marian Marsh']",[],
I Sell Anything,"[""Pat O'Brien"", ' Ann Dvorak']",[],
I'll Fix It,"['Jack Holt', ' Mona Barrie']",['Jack Holt'],
I'll Tell the World,"['Lee Tracy', ' Gloria Stuart']",[],
I've Got Your Number,"['Joan Blondell', "" Pat O'Brien"", ' Glenda Farrell']",[],
Imitation of Life,"['Claudette Colbert', ' Fredi Washington', ' Louise Beavers']",['Fredi Washington'],
In Love with Life,"['Lila Lee', ' Dickie Moore']",['Dickie Moore'],
In Old Santa Fe,"['Ken Maynard', ' Evalyn Knapp']",['Ken Maynard'],
Inside Information,"['Rex Lease', ' Marion Shilling', ' Philo McCullough']",['Rex Lease'],
It Happened One Night,"['Claudette Colbert', ' Clark Gable', ' Roscoe Karns']",['Clark Gable'],"['German', 'Irish', 'SwissGerman', 'Belgian']"
It's a Gift,"['W. C. Fields', ' Kathleen Howard']",[],
Jane Eyre,"['Virginia Bruce', ' Colin Clive']",['Colin Clive'],
Jealousy,"['Nancy Carroll', ' George Murphy']",['George Murphy'],['Irish']
Jimmy the Gent,"['James Cagney', ' Bette Davis', ' Allen Jenkins']",['James Cagney'],"['Irish25', 'Norwegian']"
Journal of a Crime,"['Ruth Chatterton', ' Adolphe Menjou', ' Claire Dodd']",['Adolphe Menjou'],
Judge Priest,"['Will Rogers', ' Tom Brown']",['Will Rogers'],"['Cherokee', 'Native', 'American', 'English', 'Scottish', 'Welsh']"
Kansas City Princess,"['Joan Blondell', ' Glenda Farrell', ' Robert Armstrong']",['Robert Armstrong'],
Keep 'Em Rolling,"['Walter Huston', ' Frank Conroy', ' G. Pat Collins']",['Walter Huston'],"['ScotsIrishNorthern', 'Irish', 'Scottish']"
Kentucky Kernels,"['Bert Wheeler', ' Robert Woolsey', ' Mary Carlisle']",['Bert Wheeler'],
The Key,"['William Powell', ' Edna Best', ' Colin Clive']",['William Powell'],
Kid Millions,"['Eddie Cantor', ' Ann Sothern', ' Ethel Merman']",['Eddie Cantor'],"['Ashkenazi', 'Jewish']"
King Kelly of the U.S.A.,"['Edgar Kennedy', ' Irene Ware']",['Edgar Kennedy'],
Kiss and Make-Up,"['Cary Grant', ' Genevieve Tobin']",[],
Ladies Should Listen,"['Cary Grant', ' Frances Drake']",[],
Lady by Choice,"['Carole Lombard', ' May Robson', ' Walter Connolly']",['Walter Connolly'],
The Last Gentleman,"['George Arliss', ' Edna May Oliver']",['George Arliss'],['English']
The Last Round-Up,"['Randolph Scott', ' Monte Blue', ' Barton MacLane']",['Randolph Scott'],
Laughing Boy,"['Lupe Vélez', ' Ramon Novarro', ' William B. Davidson']",['Ramon Novarro'],['Mexican']
The Lawless Frontier,"['John Wayne', ' Sheila Terry']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Lazy River,['Jean Parker Robert Young'],[],
The Lemon Drop Kid,"['Lee Tracy', ' Helen Mack']",[],
Let's Be Ritzy,"['Lew Ayres', ' Patricia Ellis']",['Lew Ayres'],
Let's Talk It Over,"['Chester Morris', ' Mae Clarke']",['Chester Morris'],
Let's Try Again,"['Clive Brook', ' Diana Wynyard', ' Helen Vinson']",['Clive Brook'],
The Life of Vergie Winters,"['Ann Harding', ' John Boles']",['John Boles'],
Lighting Bill,"['Jay Wilsey', ' Alma Rayford']",['Jay Wilsey'],
Lightning Strikes Twice,"['Ben Lyon', ' Thelma Todd']",['Ben Lyon'],"['Ashkenazi', 'Jewish25', 'Austrian25', 'Slovak']"
Limehouse Blues,"['George Raft', ' Jean Parker', ' Anna May Wong']",['George Raft'],['German']
The Line-Up,"['William Gargan', ' Marian Nixon', ' John Miljan']",['William Gargan'],
"Little Man, What Now?","['Margaret Sullavan', ' Douglass Montgomery', ' Alan Hale']",['Douglass Montgomery'],
Little Men,"['Ralph Morgan', "" Erin O'Brien-Moore""]",['Ralph Morgan'],
The Little Minister,"['Katharine Hepburn', ' John Beal']",['John Beal'],
Little Miss Marker,"['Adolphe Menjou', ' Shirley Temple', ' Charles Bickford']",['Adolphe Menjou'],
Long Lost Father,"['John Barrymore', ' Helen Chandler']",['John Barrymore'],
Looking for Trouble,"['Spencer Tracy', ' Constance Cummings']",['Spencer Tracy'],['English']
Lost in the Stratosphere,"['William Cagney', ' June Collyer']",['William Cagney'],
A Lost Lady,"['Barbara Stanwyck', ' Frank Morgan', ' Ricardo Cortez']",['Frank Morgan'],
The Lost Patrol,"['Victor McLaglen', ' Wallace Ford', ' Boris Karloff']",['Victor McLaglen'],"['Afrikaner', 'Dutch', 'German', 'Irish', 'Scottish', 'English']"
Love Birds,"['Slim Summerville', ' ZaSu Pitts', ' Mickey Rooney']",['Slim Summerville'],
The Love Captive,"['Gloria Stuart', ' Nils Asther']",['Nils Asther'],
Love Time,"['Pat Paterson', ' Nils Asther']",['Nils Asther'],
The Lucky Texan,"['John Wayne', ' Barbara Sheldon', ' George ""Gabby"" Hayes']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Madame DuBarry,"['Dolores del Río', ' Victor Jory', ' Osgood Perkins']",['Victor Jory'],
Madame Spy,"['Fay Wray', ' Nils Asther', ' Edward Arnold']",['Nils Asther'],
The Man from Hell,"['Reb Russell', ' Fred Kohler']",['Fred Kohler'],
The Man from Utah,"['John Wayne', ' Polly Ann Young', ' George ""Gabby"" Hayes']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Man of Two Worlds,"['Elissa Landi', ' Francis Lederer']",['Francis Lederer'],
The Man Trailer,"['Buck Jones', ' Cecilia Parker']",['Buck Jones'],
The Man Who Reclaimed His Head,"['Claude Rains', ' Joan Bennett', ' Lionel Atwill']",['Claude Rains'],['English']
The Man with Two Faces,"['Edward G. Robinson', ' Mary Astor', ' Ricardo Cortez']",['Edward G. Robinson'],"['Ashkenazi', 'Jewish']"
A Man's Game,"['Tim McCoy', ' Evalyn Knapp']",['Tim McCoy'],
Managed Money,"['Junior Coghlan', ' Shirley Temple']",['Junior Coghlan'],
Mandalay,"['Kay Francis', ' Ricardo Cortez', ' Warner Oland']",['Ricardo Cortez'],"['Ashkenazi', 'Jewish']"
Manhattan Love Song,"['Robert Armstrong', ' Dixie Lee']",['Robert Armstrong'],
Manhattan Melodrama,"['Clark Gable', ' William Powell', ' Myrna Loy']",['Clark Gable'],"['German', 'Irish', 'SwissGerman', 'Belgian']"
Maniac,"['Bill Woods', ' Horace Carpenter']",['Bill Woods'],
Many Happy Returns,"['Gracie Allen', ' George Burns', ' George Barbier']",['George Burns'],"['Ashkenazi', 'Jewish']"
Marie Galante,"['Spencer Tracy', ' Ketti Gallian', ' Ned Sparks']",['Spencer Tracy'],['English']
The Marines Are Coming,"['William Haines', ' Conrad Nagel', ' Esther Ralston']",['William Haines'],
Massacre,"['Richard Barthelmess', ' Ann Dvorak']",['Richard Barthelmess'],
The Meanest Gal in Town,"['ZaSu Pitts', ' El Brendel']",[],
Melody in Spring,"['Lanny Ross', ' Charlie Ruggles', ' Mary Boland', ' Ann Sothern']",['Lanny Ross'],
Men in White,"['Clark Gable', ' Jean Hersholt', ' Myrna Loy']",['Clark Gable'],"['German', 'Irish', 'SwissGerman', 'Belgian']"
Men of the Night,"['Bruce Cabot', ' Judith Allen']",['Bruce Cabot'],
Menace,"['Gertrude Michael', ' Paul Cavanagh']",['Paul Cavanagh'],
The Merry Frinks,"['Aline MacMahon', ' Guy Kibbee']",['Guy Kibbee'],
The Merry Widow,"['Jeanette MacDonald', ' Maurice Chevalier', ' Edward Everett Horton']",['Maurice Chevalier'],"['Belgian', 'Walloon', 'Belgian', 'Flemish']"
Midnight,"['Sidney Fox', ' Margaret Wycherly', ' Humphrey Bogart']",['Humphrey Bogart'],"['English', 'Dutch', 'German', 'French', 'Belgian', 'Walloon', 'Welsh']"
Midnight Alibi,"['Richard Barthelmess', ' Ann Dvorak']",['Richard Barthelmess'],
The Mighty Barnum,"['Wallace Beery', ' Adolphe Menjou', ' Virginia Bruce']",['Wallace Beery'],"['GermanEnglish', 'Irish', 'Scottish', 'SwissGerman']"
Mills of the Gods,"['May Robson', ' Fay Wray']",[],
Million Dollar Baby,"['Arline Judge', ' Ray Walker', ' Jeanette Loff']",['Ray Walker'],
Million Dollar Ransom,"['Phillips Holmes', ' Edward Arnold']",['Phillips Holmes'],
Miss Fane's Baby Is Stolen,"['Dorothea Wieck', ' Alice Brady']",[],
Money Means Nothing,"['Wallace Ford', ' Gloria Shea']",['Wallace Ford'],
Monte Carlo Nights,"['Mary Brian', ' John Darrow', ' Gabby Hayes']",['John Darrow'],
The Most Precious Thing in Life,"['Richard Cromwell', ' Jean Arthur']",['Richard Cromwell'],
Moulin Rouge,"['Constance Bennett', ' Franchot Tone', ' Tullio Carminati']",['Franchot Tone'],
Murder at the Vanities,"['Victor McLaglen', ' Carl Brisson']",['Victor McLaglen'],"['Afrikaner', 'Dutch', 'German', 'Irish', 'Scottish', 'English']"
Murder in the Clouds,"['Lyle Talbot', ' Ann Dvorak']",['Lyle Talbot'],
Murder in the Private Car,"['Charles Ruggles', ' Una Merkel']",['Charles Ruggles'],
Murder in Trinidad,"['Nigel Bruce', ' Heather Angel']",['Nigel Bruce'],
Mrs. Wiggs of the Cabbage Patch,"['W. C. Fields', ' Pauline Lord', ' ZaSu Pitts']",[],
Murder on the Blackboard,"['Edna May Oliver', ' James Gleason']",['James Gleason'],
Music in the Air,"['Gloria Swanson', ' John Boles']",['John Boles'],
The Mysterious Mr. Wong,"['Bela Lugosi', ' Arline Judge', ' Wallace Ford']",['Wallace Ford'],
The Mystery of Mr. X,"['Robert Montgomery', ' Elizabeth Allan']",['Robert Montgomery'],
Mystery Liner,"['Noah Beery', ' Astrid Allwyn']",['Noah Beery'],
Mystery Ranch,"['Tom Tyler', ' Roberta Gale']",['Tom Tyler'],
Name the Woman,"['Richard Cromwell', ' Arline Judge']",['Richard Cromwell'],
Nana,"['Anna Sten', ' Lionel Atwill']",['Lionel Atwill'],
Neath the Arizona Skies,"['John Wayne', ' Sheila Terry']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
The Ninth Guest,"['Genevieve Tobin', ' Donald Cook']",['Donald Cook'],
No Greater Glory,"['George P. Breakston', ' Jimmy Butler']",['George P. Breakston'],
No More Women,"['Edmund Lowe', ' Victor McLaglen', ' Sally Blane']",['Edmund Lowe'],
No Ransom,"['Leila Hyams', ' Phillips Holmes', ' Jack La Rue']",['Phillips Holmes'],
