0,1,Males,Ethnicity
Anna KendrickSkylar AstinRebel WilsonBrittany SnowEster Dean,['Universal Pictures'],[],
Gil Kenan,['Horror thriller'],[],
Tomorrowland,['George ClooneyHugh LaurieBritt RobertsonRaffey CassidyThomas Robinson'],['George ClooneyHugh LaurieBritt RobertsonRaffey CassidyThomas Robinson'],
"[91]
",['Hiromasa Yonebayashi\n'],['Hiromasa Yonebayashi\\n'],
"GKIDS
",['Aloha'],[],
Romantic-comedy,['[92]\n'],[],
"Dwayne Johnson
Carla Gugino
Alexandra Daddario

",['Warner Bros.\nNew Line Cinema\n\n'],['Warner Bros.\\nNew Line Cinema\\n\\n'],
Spy,['Melissa McCarthyJason Statham  Rose Byrne  Jude Law'],[],
"[93]
",['Doug Ellin\n'],['Doug Ellin\\n'],
"Warner Bros.
",['Insidious: Chapter 3\n'],[],
"Horror
",['\n'],[],
"John Cusack
Paul Dano
Elizabeth Banks

",['Roadside Attractions\n'],[],
Colin Trevorrow,['Adventure Science fiction'],[],
"Me and Earl and the Dying Girl
",['Thomas Mann\nOlivia Cooke\nRJ Cyler\n\n'],['Thomas Mann\\nOlivia Cooke\\nRJ Cyler\\n\\n'],
"
",['Rick Famuyiwa\n'],['Rick Famuyiwa\\n'],
"Open Road Films
",['Inside Out'],[],
Comedy,['[95]\n'],[],
"Josh Wiggins
Dejon LaQuake
Thomas Haden Church

",['Warner Bros.\n'],['Warner Bros.\\n'],
Seth MacFarlane,['Comedy'],[],
"JULY
",['Terminator Genisys'],[],
Action Adventure Science fiction,['[97]\n'],[],
Pierre Coffin and Kyle Balda,['Comedy'],[],
"17
",['Peyton Reed'],[],
Walt Disney,['Trainwreck'],[],
Comedy,['[100]\n'],[],
Chris Columbus,['AnimatedComedy'],[],
"Southpaw
","['Jake Gyllenhaal\nForest Whitaker\nNaomie Harris\nCurtis ""50 Cent"" Jackson\nOona Laurence\nRachel McAdams\n\n']","['Jake Gyllenhaal\\nForest Whitaker\\nNaomie Harris\\nCurtis ""50 Cent"" Jackson\\nOona Laurence\\nRachel McAdams\\n\\n']",
"
",['Mark Neveldine'],['Mark Neveldine'],"['Irish', 'Italian']"
Lions Gate Entertainment,['31\n'],[],
"Tom Cruise
Jeremy Renner
Simon Pegg
Rebecca Ferguson
Ving Rhames
Sean Harris
Alec Baldwin

",['Paramount Pictures\n'],[],
"7
",['Joel Edgerton\n'],['Joel Edgerton\\n'],
"STX Entertainment
",['14\n'],[],
"O'Shea Jackson Jr.
Corey Hawkins
Jason Mitchell
Paul Giamatti

",['Universal Pictures\n'],[],
"Guy Ritchie
",['Action Spy film\n'],[],
"21
",['Peter Bogdanovich'],['Peter Bogdanovich'],"['Ashkenazi', 'Jewish']"
Clarius Entertainment,['26\n'],[],
Lake BellPierce BrosnanOwen WilsonSterling Jerins,['The Weinstein Company'],['The Weinstein Company'],
Agent 47,['Rupert FriendZachary QuintoHannah WareThomas Kretschmann'],['Rupert FriendZachary QuintoHannah WareThomas Kretschmann'],
"[105]
",['11\n'],[],
"Olivia DeJonge
Ed Oxenbould
Deanna Dunagan
Peter McRobbie
Kathryn Hahn

",['Universal Pictures\n'],[],
Black Mass,['Johnny DeppBenedict CumberbatchJoel EdgertonSienna Miller'],['Johnny DeppBenedict CumberbatchJoel EdgertonSienna Miller'],
"[106]
",['Baltasar Kormákur'],['Baltasar Kormákur'],
Universal PicturesBased on the 1996 disaster,['Sicario\n'],[],
"Action
",['War Pigs'],[],
"OCTOBER
",['The Martian'],['The Martian'],
Science fiction,['[108]\n'],[],
"Danny Boyle
",['Biographical drama\n'],[],
"16
",['Steven Spielberg\n'],['Steven Spielberg\\n'],
"Walt Disney Studios Motion Pictures (North America)
20th Century Fox (International)
(Walt Disney Studios Motion Pictures current International distributor of 20th Century Fox as of March 20, 2019)

",['Room (2015 film)'],[],
Drama,['\n'],[],
Charlie HunnamTom HiddlestonJessica ChastainBurn Gorman,['Universal Pictures'],[],
"6
",['Sam Mendes\n'],['Sam Mendes\\n'],
"Columbia Pictures, Metro-Goldwyn-Mayer
",['Spotlight\n'],[],
"Biographical drama
",['\n'],[],
Bill MelendezNoah SchnappHadley Belle MillerMariel Sheets,['20th Century FoxBased on the comic strip of the same name'],[],
"Carol
",['Cate Blanchett\nRooney Mara\nSarah Paulson\nJake Lacy\nKyle Chandler\n\n'],[],
"
",['Francis Lawrence\n'],['Francis Lawrence\\n'],
"Lionsgate Films
Based on the novel Mockingjay, the final book in The Hunger Games trilogy by Suzanne Collins

",['25\n'],[],
"Michael B. Jordan
Sylvester Stallone
Tessa Thompson
Phylicia Rashad
Anthony Bellew

",['Warner Bros. Pictures\nBoth a spin-off and sequel in the Rocky film series\n\n'],['Warner Bros. Pictures\\nBoth a spin-off and sequel in the Rocky film series\\n\\n'],
Peter Sohn,['Animation'],[],
Victor Frankenstein,['James McAvoyDaniel RadcliffeJessica Brown FindlayMark Gatiss'],['James McAvoyDaniel RadcliffeJessica Brown FindlayMark Gatiss'],
"[114]
",['11\n'],[],
Chris HemsworthBenjamin WalkerCillian MurphyBen Whishaw,['Warner Bros. PicturesBased on the novel of the same name by Nathaniel Philbrick'],['Warner Bros. PicturesBased on the novel of the same name by Nathaniel Philbrick'],
"Adam McKay
",['Biographical comedy-drama\n'],[],
"18
",['J. J. Abrams\n'],[],
"Walt Disney Studios Motion Pictures
The film broke various box office records and became, unadjusted for inflation, the highest-grossing installment in the franchise, the highest-grossing film in North America

",['25\n'],[],
Will SmithAlbert BrooksAlec BaldwinGugu Mbatha-Raw,['Columbia PicturesBased on the story Game Brain by Jeanne Marie Laskas'],[],
Sean AndersJohn Morris,['Comedy'],[],
Joy,['Jennifer LawrenceRobert De NiroÉdgar Ramírez'],[],
"[118]
",['Ericson Core'],['Ericson Core'],
Warner Bros.Unnecessary remake of the 1991 film of the same name,['The Hateful Eight\n'],['The Hateful Eight\\n'],
"Western thriller
",['\n'],[],
Leonardo DiCaprioTom Hardy,['20th Century FoxBased on The Revenant by Michael Punke'],[],
