0,1,Males,Ethnicity
Border Feud,"['Lash LaRue', ' Al St. John']",['Lash LaRue'],
Born to Kill,"['Lawrence Tierney', ' Claire Trevor']",['Lawrence Tierney'],
Born to Speed,"['Johnny Sands', ' Vivian Austin', ' Don Castle']",['Johnny Sands'],
Bowery Buckaroos,"['Leo Gorcey', ' Huntz Hall', ' Julie Gibson']",['Leo Gorcey'],
The Brasher Doubloon,"['George Montgomery', ' Nancy Guild']",['George Montgomery'],['Ukrainian']
Brute Force,"['Burt Lancaster', ' Hume Cronyn']",['Burt Lancaster'],"['Northern', 'Irish', 'ScotsIrish']"
Buck Privates Come Home,['Abbott and Costello'],['Abbott and Costello'],
Buckaroo from Powder River,"['Charles Starrett', ' Eve Miller']",['Charles Starrett'],
Buffalo Bill Rides Again,"['Richard Arlen', ' Jennifer Holt']",['Richard Arlen'],
Bulldog Drummond at Bay,"['Ron Randell', ' Anita Louise']",['Ron Randell'],
Bulldog Drummond Strikes Back,"['Ron Randell', ' Gloria Henry']",['Ron Randell'],
The Burning Cross,"['Virginia Patton', ' John Doucette']",['John Doucette'],
Bury Me Dead,"[""Cathy O'Donnell"", ' June Lockhart', ' Hugh Beaumont']",['Hugh Beaumont'],
Bush Pilot,"['Rochelle Hudson', ' Jack La Rue']",['Jack La Rue'],
Calcutta,"['Alan Ladd', ' Gail Russell', ' June Duprez']",['Alan Ladd'],"['English', 'Irish']"
Calendar Girl,"['Jane Frazee', ' Gail Patrick']",[],
California,"['Barbara Stanwyck', ' Ray Milland']",['Ray Milland'],['Welsh']
Captain from Castile,"['Tyrone Power', ' Jean Peters', ' Cesar Romero']",['Tyrone Power'],"['Irish', 'English', 'German', 'FrenchCanadian', 'French', 'Huguenot']"
Carnegie Hall,"['Marsha Hunt', ' William Prince']",['William Prince'],
Carnival in Costa Rica,"['Vera-Ellen', ' Dick Haymes', ' Cesar Romero']",['Dick Haymes'],
Cass Timberlane,"['Spencer Tracy', ' Lana Turner']",['Spencer Tracy'],['English']
Cheyenne,"['Jane Wyman', ' Dennis Morgan']",['Dennis Morgan'],
Cheyenne Takes Over,"['Lash LaRue', ' Al St. John', ' Nancy Gates']",['Lash LaRue'],
The Chinese Ring,"['Roland Winters', ' Warren Douglas']",['Roland Winters'],
Christmas Eve,"['George Raft', ' Randolph Scott', ' Joan Blondell']",['George Raft'],['German']
Cigarette Girl,"['Leslie Brooks', ' Jimmy Lloyd', ' Ludwig Donath']",['Jimmy Lloyd'],
Code of the Saddle,"['Johnny Mack Brown', ' Raymond Hatton', ' Kay Morley']",['Johnny Mack Brown'],
Code of the West,"['Steve Brodie', ' James Warren']",['Steve Brodie'],
Copacabana,"['Groucho Marx', ' Carmen Miranda']",[],
The Corpse Came C.O.D.,"['George Brent', ' Joan Blondell']",['George Brent'],
The Crime Doctor's Gamble,"['Warner Baxter', ' Micheline Cheirel']",['Warner Baxter'],['English']
The Crimson Key,"['Kent Taylor', ' Doris Dowling']",['Kent Taylor'],
Crossfire,"['Robert Young', ' Robert Mitchum', ' Robert Ryan']",['Robert Young'],
Cry Wolf,"['Errol Flynn', ' Barbara Stanwyck']",['Errol Flynn'],"['Irish', 'Scottish', 'English']"
Curley,"['Frances Rafferty', ' Billy Gray']",['Billy Gray'],
Cynthia,"['Elizabeth Taylor', ' Mary Astor']",[],
Daisy Kenyon,"['Joan Crawford', ' Henry Fonda']",['Henry Fonda'],"['Dutch', 'English', 'Scottish', 'Norwegian', 'German', 'Italian']"
Danger Street,"['Jane Withers', ' Robert Lowery', ' Elaine Riley']",['Robert Lowery'],
Dangerous Venture,"['William Boyd', ' Andy Clyde']",['William Boyd'],
Dangerous Years,"['Billy Halop', ' Ann E. Todd']",['Billy Halop'],
Dark Delusion,"['Lionel Barrymore', ' James Craig']",['Lionel Barrymore'],"['English', 'Irish']"
Dark Passage,"['Humphrey Bogart', ' Lauren Bacall']",['Humphrey Bogart'],"['English', 'Dutch', 'German', 'French', 'Belgian', 'Walloon', 'Welsh']"
Dead Reckoning,"['Humphrey Bogart', ' Lizabeth Scott']",['Humphrey Bogart'],"['English', 'Dutch', 'German', 'French', 'Belgian', 'Walloon', 'Welsh']"
Dear Ruth,"['Joan Caulfield', ' William Holden', ' Mona Freeman']",['William Holden'],"['English', 'Irish', 'French']"
Deep Valley,"['Ida Lupino', ' Dane Clark', ' Fay Bainter']",['Dane Clark'],
Desert Fury,"['Lizabeth Scott', ' Burt Lancaster']",['Burt Lancaster'],"['Northern', 'Irish', 'ScotsIrish']"
Desire Me,"['Greer Garson', ' Robert Mitchum']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
Desperate,"['Steve Brodie', ' Audrey Long', ' Raymond Burr']",['Steve Brodie'],
Devil Ship,"['Richard Lane', ' Louise Campbell']",['Richard Lane'],
The Devil Thumbs a Ride,"['Lawrence Tierney', ' Ted North', ' Betty Lawford']",['Lawrence Tierney'],
The Devil on Wheels,"['Darryl Hickman', ' Terry Moore']",['Darryl Hickman'],
Dick Tracy Meets Gruesome,"['Ralph Byrd', ' Anne Gwynne', ' Boris Karloff']",['Ralph Byrd'],
Dick Tracy's Dilemma,"['Ralph Byrd', ' Kay Christopher', ' Jack Lambert']",['Ralph Byrd'],
Dishonored Lady,"['Hedy Lamarr', "" Dennis O'Keefe"", ' John Loder']",['John Loder'],
A Double Life,"['Ronald Colman', ' Signe Hasso', ' Shelley Winters']",['Ronald Colman'],"['English', 'Scottish']"
Down to Earth,"['Rita Hayworth', ' Larry Parks']",['Larry Parks'],
Dragnet,"['Henry Wilcoxon', ' Mary Brian', ' Virginia Dale']",['Henry Wilcoxon'],
Dreams That Money Can Buy,['Jack Bittner'],['Jack Bittner'],
Driftwood,"['Ruth Warrick', ' Walter Brennan', ' Dean Jagger']",['Walter Brennan'],['Irish']
"Easy Come, Easy Go","['Barry Fitzgerald', ' Diana Lynn', ' Sonny Tufts']",['Barry Fitzgerald'],['German']
The Egg and I,"['Fred MacMurray', ' Claudette Colbert']",['Fred MacMurray'],['German']
Escape Me Never,"['Errol Flynn', ' Ida Lupino']",['Errol Flynn'],"['Irish', 'Scottish', 'English']"
The Exile,"['Douglas Fairbanks Jr.', ' Maria Montez', ' Rita Corday']",['Douglas Fairbanks Jr.'],"['Ashkenazi', 'Jewish', 'English', 'Scottish']"
Exposed,"['Adele Mara', ' Lorna Gray']",[],
The Fabulous Dorseys,"['Tommy Dorsey', ' Jimmy Dorsey']",['Tommy Dorsey'],
The Fabulous Joe,"['Walter Abel', ' Marie Wilson', ' Margot Grahame']",['Walter Abel'],
The Fabulous Texan,"['Wild Bill Elliott', ' Catherine McLeod']",['Wild Bill Elliott'],
Fall Guy,"['Leo Penn', ' Teala Loring']",['Leo Penn'],
The Farmer's Daughter,"['Loretta Young', ' Joseph Cotten']",['Joseph Cotten'],"['English', 'Northern', 'Irish', 'ScotsIrish']"
Fear in the Night,"['DeForest Kelley', ' Paul Kelly']",['DeForest Kelley'],"['English', 'ScotsIrishNorthern', 'Irish']"
Fiesta,"['Esther Williams', ' Ricardo Montalban']",['Ricardo Montalban'],"['Spanish', 'Castilian', 'Galician']"
The Fighting Vigilantes,"['Lash LaRue', ' Jennifer Holt']",['Lash LaRue'],
The Flame,"['John Carroll', ' Vera Ralston', ' Robert Paige', ' Blanche Yurka', ' Broderick Crawford']",['John Carroll'],['Irish']
Flashing Guns,"['Johnny Mack Brown', ' Raymond Hatton']",['Johnny Mack Brown'],
Fool's Gold,"['William Boyd', ' Jane Randolph']",['William Boyd'],
For the Love of Rusty,"['Tom Powers', ' Ann Doran']",['Tom Powers'],
Forever Amber,"['Linda Darnell', ' Cornel Wilde', ' George Sanders']",['Cornel Wilde'],"['Ashkenazi', 'Jewish']"
For You I Die,"['Cathy Downs', ' Paul Langton']",['Paul Langton'],
The Foxes of Harrow,"['Rex Harrison', "" Maureen O'Hara""]",['Rex Harrison'],"['English', 'Scottish']"
Framed,['Glenn Ford'],['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
The Fugitive,"['Henry Fonda', ' Dolores del Río', ' Pedro Armendáriz']",['Henry Fonda'],"['Dutch', 'English', 'Scottish', 'Norwegian', 'German', 'Italian']"
Fun and Fancy Free,"['Edgar Bergen', ' Dinah Shore']",['Edgar Bergen'],['Swedish']
Fun on a Weekend,"['Eddie Bracken', ' Priscilla Lane', ' Tom Conway']",['Eddie Bracken'],
The Gangster,"['Barry Sullivan', ' Belita']",['Barry Sullivan'],
Gas House Kids Go West,"['Emory Parnell', ' Vince Barnett']",['Vince Barnett'],
Gas House Kids in Hollywood,"['Carl Switzer', ' Benny Bartlett']",['Carl Switzer'],
Gentleman's Agreement,"['Gregory Peck', ' John Garfield', ' Dorothy McGuire', ' Celeste Holm', ' Jane Wyatt']",['Gregory Peck'],"['Irish', 'English', 'German', 'Welsh']"
The Ghost and Mrs. Muir,"['Gene Tierney', ' Rex Harrison']",['Gene Tierney'],"['Irish', 'English', 'Dutch', 'Sephardi', 'Jewish']"
The Ghost Goes Wild,"['Anne Gwynne', ' James Ellison']",['James Ellison'],['English']
Ghost Town Renegades,"['Lash LaRue', ' Jennifer Holt']",['Lash LaRue'],
Golden Earrings,"['Ray Milland', ' Marlene Dietrich']",['Ray Milland'],['Welsh']
Good News,"['June Allyson', ' Peter Lawford', ' Mel Tormé']",['Peter Lawford'],"['English', 'Scottish']"
Green Dolphin Street,"['Lana Turner', ' Van Heflin', ' Donna Reed']",['Van Heflin'],"['English', 'Irish', 'German', 'Dutch', 'French']"
The Guilt of Janet Ames,"['Rosalind Russell', ' Melvyn Douglas']",['Melvyn Douglas'],"['Jewish', 'English', 'Scottish']"
The Guilty,"['Bonita Granville', ' Don Castle', ' Regis Toomey']",['Don Castle'],
Gunfighters,"['Randolph Scott', ' Barbara Britton']",['Randolph Scott'],
Gun Talk,"['Johnny Mack Brown', ' Raymond Hatton', ' Christine McIntyre']",['Johnny Mack Brown'],
Hard Boiled Mahoney,"['Leo Gorcey', ' Huntz Hall', ' Teala Loring']",['Leo Gorcey'],
Heading for Heaven,"['Stuart Erwin', ' Glenda Farrell']",['Stuart Erwin'],
Heartaches,"['Sheila Ryan', ' Edward Norris']",['Edward Norris'],
Heaven Only Knows,"['Robert Cummings', ' Brian Donlevy', ' Marjorie Reynolds']",['Robert Cummings'],"['German', 'English', 'Irish']"
Her Husband's Affairs,"['Lucille Ball', ' Franchot Tone', ' Edward Everett Horton']",['Franchot Tone'],
Hi-De-Ho,"['Cab Calloway', ' Jeni Le Gon']",[],
High Barbaree,"['Van Johnson', ' June Allyson']",['Van Johnson'],"['German', 'Irish']"
High Conquest,"['Anna Lee', ' Gilbert Roland', ' Warren Douglas']",['Gilbert Roland'],
High Tide,"['Lee Tracy', ' Julie Bishop']",[],
High Wall,"['Robert Taylor', ' Audrey Totter']",['Robert Taylor'],
Hit Parade of 1947,"['Eddie Albert', ' Constance Moore']",['Eddie Albert'],['German']
Hollywood Barn Dance,"['Ernest Tubb', ' Helen Boyce']",['Ernest Tubb'],
Homesteaders of Paradise Valley,"['Allan Lane', ' Martha Wentworth']",['Allan Lane'],
The Homestretch,"['Cornel Wilde', "" Maureen O'Hara""]",['Cornel Wilde'],"['Ashkenazi', 'Jewish']"
Honeymoon,"['Shirley Temple', ' Franchot Tone', ' Guy Madison']",['Franchot Tone'],
Hoppy's Holiday,"['William Boyd', ' Andy Clyde']",['William Boyd'],
The Hucksters,"['Clark Gable', ' Deborah Kerr']",['Clark Gable'],"['German', 'Irish', 'SwissGerman', 'Belgian']"
I Cover Big Town,"['Hillary Brooke', ' Phillip Reed']",['Phillip Reed'],
If Winter Comes,"['Walter Pidgeon', ' Deborah Kerr', ' Angela Lansbury']",['Walter Pidgeon'],
I'll Be Yours,"['Deanna Durbin', ' Tom Drake', ' William Bendix', ' Adolphe Menjou']",['Tom Drake'],
The Imperfect Lady,"['Ray Milland', ' Teresa Wright']",['Ray Milland'],['Welsh']
Intrigue,"['George Raft', ' Helena Carter']",['George Raft'],['German']
The Invisible Wall,"['Virginia Christine', ' Don Castle']",['Don Castle'],
It Had to Be You,"['Ginger Rogers', ' Cornel Wilde']",['Cornel Wilde'],"['Ashkenazi', 'Jewish']"
It Happened in Brooklyn,"['Frank Sinatra', ' Jimmy Durante']",['Frank Sinatra'],"['Italian', 'Sicilian']"
It Happened on 5th Avenue,"['Don DeFore', ' Ann Harding', ' Charles Ruggles']",['Don DeFore'],
"It's a Joke, Son!","['Kenny Delmar', ' Una Merkel', ' June Lockhart']",['Kenny Delmar'],
Ivy,"['Joan Fontaine', ' Richard Ney']",['Richard Ney'],
I Wonder Who's Kissing Her Now,"['June Haver', ' Mark Stevens']",['Mark Stevens'],
Jewels of Brandenburg,"['Richard Travis', ' Micheline Cheirel']",['Richard Travis'],
Jiggs and Maggie in Society,"['Joe Yule', ' Renie Riano', ' Wanda McKay']",['Joe Yule'],
Joe Palooka in the Knockout,"['Joe Kirkwood Jr.', ' Leon Errol', ' Trudy Marshall']",['Joe Kirkwood Jr.'],
Johnny O'Clock,"['Dick Powell', ' Evelyn Keyes', ' Lee J. Cobb']",['Dick Powell'],
Jungle Flight,"['Robert Lowery', ' Ann Savage', ' Barton MacLane']",['Robert Lowery'],
Keeper of the Bees,"['Gloria Henry', ' Jane Darwell']",[],
Key Witness,"['Trudy Marshall', ' John Beal']",['John Beal'],
Killer at Large,"['Robert Lowery', ' Charles Evans']",['Robert Lowery'],
Killer Dill,"['Stuart Erwin', ' Anne Gwynne', ' Mike Mazurki']",['Stuart Erwin'],
Killer McCoy,"['Mickey Rooney', ' Brian Donlevy', ' Ann Blyth']",['Brian Donlevy'],"['Northern', 'Irish']"
Kilroy Was Here,"['Jackie Cooper', ' Jackie Coogan', ' Wanda McKay']",[],
Kiss of Death,"['Victor Mature', ' Brian Donlevy', ' Richard Widmark']",['Victor Mature'],"['SwissGerman', 'German']"
King of the Bandits,"['Gilbert Roland', ' Angela Greene']",['Gilbert Roland'],
King of the Wild Horses,"['Preston Foster', ' Gail Patrick']",['Preston Foster'],
Ladies' Man,"['Eddie Bracken', ' Cass Daley', ' Virginia Field']",['Eddie Bracken'],
The Lady from Shanghai,"['Rita Hayworth', ' Orson Welles']",['Orson Welles'],"['English', 'Scottish', 'Welsh']"
Lady in the Lake,"['Robert Montgomery', ' Audrey Totter']",['Robert Montgomery'],
Land of the Lawless,"['Johnny Mack Brown', ' Raymond Hatton']",['Johnny Mack Brown'],
Last Days of Boot Hill,"['Charles Starrett', ' Paul Campbell']",['Charles Starrett'],
Last Frontier Uprising,"['Monte Hale', ' Lorna Gray']",['Monte Hale'],
Last of the Redmen,"['Jon Hall', "" Michael O'Shea""]",['Jon Hall'],
The Last Round-Up,['Gene Autry'],['Gene Autry'],
The Late George Apley,['Ronald Colman'],['Ronald Colman'],"['English', 'Scottish']"
The Law Comes to Gunsight,"['Johnny Mack Brown', ' Raymond Hatton', ' Reno Browne']",['Johnny Mack Brown'],
Law of the Canyon,"['Charles Starrett', ' Nancy Saunders']",['Charles Starrett'],
Law of the Lash,"['Lash LaRue', ' Al St. John', ' Lee Roberts']",['Lash LaRue'],
Life with Father,"['William Powell', ' Irene Dunne', ' Elizabeth Taylor']",['William Powell'],
Lighthouse,"['Don Castle', ' June Lang', ' Marion Martin']",['Don Castle'],
A Likely Story,"['Barbara Hale', ' Bill Williams', ' Sam Levene']",['Bill Williams'],
"Linda, Be Good","['Elyse Knox', ' Marie Wilson']",[],
Little Miss Broadway,"['Jean Porter', ' John Shelton']",['John Shelton'],
Living in a Big Way,"['Gene Kelly', ' Marie McDonald', ' Charles Winninger']",['Gene Kelly'],"['Irish25', 'German']"
Louisiana,"['Jimmie Davis', ' Margaret Lindsay']",[],
The Lone Hand Texan,"['Charles Starrett', ' Smiley Burnette']",['Charles Starrett'],
The Lone Wolf in London',"['Gerald Mohr', ' Nancy Saunders']",['Gerald Mohr'],
The Lone Wolf in Mexico,"['Gerald Mohr', ' Jacqueline deWit']",['Gerald Mohr'],
The Long Night,"['Henry Fonda', ' Barbara Bel Geddes']",['Henry Fonda'],"['Dutch', 'English', 'Scottish', 'Norwegian', 'German', 'Italian']"
Lost Honeymoon,"['Franchot Tone', ' Ann Richards']",['Franchot Tone'],
The Lost Moment,"['Susan Hayward', ' Robert Cummings']",['Robert Cummings'],"['German', 'English', 'Irish']"
Love and Learn,"['Jack Carson', ' Martha Vickers']",['Jack Carson'],
Love from a Stranger,"['John Hodiak', ' Sylvia Sidney']",['John Hodiak'],['Polish']
Lured,"['Lucille Ball', ' Charles Coburn', ' Boris Karloff']",['Charles Coburn'],"['English', 'ScotsIrish', 'Northern', 'Irish', 'FrenchCanadian']"
The Macomber Affair,"['Gregory Peck', ' Joan Bennett', ' Robert Preston']",['Gregory Peck'],"['Irish', 'English', 'German', 'Welsh']"
Magic Town,"['James Stewart', ' Jane Wyman']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
The Man I Love,"['Ida Lupino', ' Robert Alda']",['Robert Alda'],
The Marauders,"['William Boyd', ' Andy Clyde']",['William Boyd'],
Marshal of Cripple Creek,"['Allan Lane', ' Martha Wentworth', ' Trevor Bardette']",['Allan Lane'],
Merton of the Movies,"['Red Skelton', "" Virginia O'Brien"", ' Gloria Grahame']",['Red Skelton'],
The Michigan Kid,"['Jon Hall', ' Victor McLaglen', ' Rita Johnson', ' Andy Devine']",['Jon Hall'],
The Mighty McGurk,"['Wallace Beery', ' Dean Stockwell', ' Edward Arnold']",['Wallace Beery'],"['GermanEnglish', 'Irish', 'Scottish', 'SwissGerman']"
The Millerson Case,"['Warner Baxter', ' Nancy Saunders']",['Warner Baxter'],['English']
Millie's Daughter,"['Gladys George', ' Paul Campbell']",['Paul Campbell'],
Miracle on 34th Street,"['Edmund Gwenn', "" Maureen O'Hara"", ' John Payne', ' Natalie Wood']",['Edmund Gwenn'],['English']
Monsieur Verdoux,"['Charles Chaplin', ' Martha Raye', ' William Frawley']",['Charles Chaplin'],
Moss Rose,"['Peggy Cummins', ' Victor Mature', ' Ethel Barrymore']",['Victor Mature'],"['SwissGerman', 'German']"
Mother Wore Tights,"['Betty Grable', ' Dan Dailey', ' Mona Freeman']",['Dan Dailey'],
Mourning Becomes Electra,"['Rosalind Russell', ' Michael Redgrave']",['Michael Redgrave'],
Mr. District Attorney,"[""Dennis O'Keefe"", ' Adolphe Menjou', ' Marguerite Chapman']",['Adolphe Menjou'],
My Brother Talks to Horses,"['Butch Jenkins', ' Peter Lawford']",['Butch Jenkins'],
My Favorite Brunette,"['Bob Hope', ' Dorothy Lamour', ' Peter Lorre']",['Bob Hope'],"['English', 'Welsh']"
My Wild Irish Rose,"['Dennis Morgan', ' Arlene Dahl', ' Andrea King']",['Dennis Morgan'],
New Orleans,"['Arturo de Córdova', ' Dorothy Patrick', ' Marjorie Lord']",['Arturo de Córdova'],
News Hounds,"['Leo Gorcey', ' Huntz Hall', ' Christine McIntyre']",['Leo Gorcey'],
Nightmare Alley,"['Tyrone Power', ' Joan Blondell', ' Coleen Gray']",['Tyrone Power'],"['Irish', 'English', 'German', 'FrenchCanadian', 'French', 'Huguenot']"
Nora Prentiss,"['Ann Sheridan', ' Kent Smith', ' Robert Alda']",['Kent Smith'],
Northwest Outpost,"['Nelson Eddy', ' Ilona Massey']",['Nelson Eddy'],
On the Old Spanish Trail,"['Roy Rogers', ' Tito Guízar']",['Roy Rogers'],
Oregon Trail Scouts,"['Allan Lane', ' Martha Wentworth']",['Allan Lane'],
The Other Love,"['Barbara Stanwyck', ' David Niven', ' Richard Conte']",['David Niven'],"['English', 'Scottish', 'French']"
Out of the Blue,"['Virginia Mayo', ' Ann Dvorak']",[],
Out of the Past,"['Robert Mitchum', ' Jane Greer', ' Kirk Douglas', ' Rhonda Fleming', ' Steve Brodie']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
Over the Santa Fe Trail,"['Ken Curtis', ' Jennifer Holt', ' Guy Kibbee']",['Ken Curtis'],
The Paradine Case,"['Gregory Peck', ' Charles Laughton', ' Alida Valli', ' Ann Todd', ' Ethel Barrymore', ' Louis Jourdan']",['Gregory Peck'],"['Irish', 'English', 'German', 'Welsh']"
The Perfect Marriage,"['Loretta Young', ' David Niven', ' Virginia Field']",['David Niven'],"['English', 'Scottish', 'French']"
The Perils of Pauline,"['Betty Hutton', ' John Lund']",['John Lund'],"['Black', 'British']"
Philo Vance's Gamble,"['Alan Curtis', ' Vivian Austin', ' Tala Birell']",['Alan Curtis'],
Philo Vance Returns,"['William Wright', ' Vivian Austin', ' Ramsay Ames']",['William Wright'],
Philo Vance's Secret Mission,"['Alan Curtis', ' Sheila Ryan', ' Tala Birell']",['Alan Curtis'],
The Pilgrim Lady,"['Lynne Roberts', ' Warren Douglas', ' Alan Mowbray', ' Veda Ann Borg']",['Warren Douglas'],
Pioneer Justice,"['Lash LaRue', ' Jennifer Holt']",['Lash LaRue'],
Pirates of Monterey,"['Maria Montez', ' Rod Cameron', ' Gilbert Roland']",['Rod Cameron'],
Possessed,"['Joan Crawford', ' Van Heflin', ' Raymond Massey']",['Van Heflin'],"['English', 'Irish', 'German', 'Dutch', 'French']"
The Prairie,"['Lenore Aubert', ' Alan Baxter']",['Alan Baxter'],
Prairie Express,"['Johnny Mack Brown', ' Raymond Hatton', ' Virginia Belmont']",['Johnny Mack Brown'],
Prairie Raiders,"['Charles Starrett', ' Nancy Saunders']",['Charles Starrett'],
The Pretender,"['Albert Dekker', ' Catherine Craig']",['Albert Dekker'],
The Private Affairs of Bel Ami,"['George Sanders', ' Angela Lansbury', ' Ann Dvorak']",['George Sanders'],"['English', 'Scottish', 'European', 'Royal', 'Russian']"
Pursued,"['Robert Mitchum', ' Teresa Wright']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
Queen of the Amazons,"['Robert Lowery', ' Patricia Morison']",['Robert Lowery'],
Raiders of the South,"['Johnny Mack Brown', ' Evelyn Brent']",['Johnny Mack Brown'],
Railroaded!,"['John Ireland', ' Hugh Beaumont']",['John Ireland'],
Rainbow Over the Rockies,"['Jimmy Wakely', ' Dennis Moore']",['Jimmy Wakely'],
Ramrod,"['Joel McCrea', ' Veronica Lake', ' Donald Crisp']",['Joel McCrea'],
Range Beyond the Blue,"['Eddie Dean', ' Roscoe Ates', ' Helen Mowery']",['Eddie Dean'],
The Red House,"['Edward G. Robinson', ' Judith Anderson']",['Edward G. Robinson'],"['Ashkenazi', 'Jewish']"
The Red Stallion,"['Robert Paige', ' Noreen Nash']",['Robert Paige'],
Repeat Performance,"['Louis Hayward', ' Joan Leslie']",['Louis Hayward'],
Return of the Lash,"['Lash LaRue', ' Al St. John']",['Lash LaRue'],
The Return of Rin Tin Tin,"['Donald Woods', ' Claudia Drake']",['Donald Woods'],
Ride the Pink Horse,"['Robert Montgomery', ' Wanda Hendrix']",['Robert Montgomery'],
Riders of the Lone Star,"['Charles Starrett', ' Smiley Burnette']",['Charles Starrett'],
Ridin' Down the Trail,"['Jimmy Wakely', ' Douglas Fowley']",['Jimmy Wakely'],
Riding the California Trail,"['Gilbert Roland', ' Teala Loring']",['Gilbert Roland'],
Riffraff,"[""Pat O'Brien"", ' Walter Slezak']",['Walter Slezak'],
Road to the Big House,"['John Shelton', ' Ann Doran']",['John Shelton'],
Road to Rio,"['Bob Hope', ' Bing Crosby', ' Dorothy Lamour']",['Bob Hope'],"['English', 'Welsh']"
Robin Hood of Monterey,"['Gilbert Roland', ' Evelyn Brent']",['Gilbert Roland'],
Robin Hood of Texas,"['Gene Autry', ' Lynne Roberts', ' Adele Mara']",['Gene Autry'],
The Romance of Rosy Ridge,"['Van Johnson', ' Thomas Mitchell', ' Janet Leigh']",['Van Johnson'],"['German', 'Irish']"
Roses Are Red,"['Peggy Knudsen', ' Don Castle']",['Don Castle'],
Rose of Santa Rosa,"['Patricia Barry', ' Eduardo Noriega']",['Eduardo Noriega'],"['Spanish', 'Basque']"
Rustlers of Devil's Canyon,"['Allan Lane', ' Peggy Stewart']",['Allan Lane'],
Saddle Pals,"['Gene Autry', ' Lynne Roberts']",['Gene Autry'],
Sarge Goes to College,"['Freddie Stewart', ' June Preisser', ' Frankie Darro']",[],
Scared to Death,"['Bela Lugosi', ' George Zucco', ' Molly Lamont']",['George Zucco'],
The Sea of Grass,"['Spencer Tracy', ' Katharine Hepburn', ' Melvyn Douglas']",['Spencer Tracy'],['English']
Second Chance,"['Kent Taylor', ' Louise Currie', ' Dennis Hoey']",['Kent Taylor'],
The Secret Life of Walter Mitty,"['Danny Kaye', ' Virginia Mayo']",['Danny Kaye'],"['Ashkenazi', 'Jewish']"
The Senator Was Indiscreet,"['William Powell', ' Ella Raines']",['William Powell'],
Seven Keys to Baldpate,"['Phillip Terry', ' Jacqueline White']",['Phillip Terry'],
