0,1,Males,Ethnicity
Explorers,"['River Phoenix', ' Ethan Hawke', ' Jason Presson']",['Ethan Hawke'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'German']"
"Falcon and the Snowman, The","['Timothy Hutton', ' Sean Penn']",['Timothy Hutton'],"['English', 'Irish', 'Norwegian', 'German']"
Fandango,"['Kevin Costner', ' Judd Nelson', ' Sam Robards', ' Suzy Amis']",['Kevin Costner'],"['English', 'German', 'SwissGerman', 'Scottish', 'Welsh', 'Irish', 'ScotsIrishNorthern', 'Irish']"
Fast Forward,"['Tamara Mark', ' Monique Cintron']",[],
Fever Pitch,"[""Ryan O'Neal"", ' Giancarlo Giannini', ' Catherine Hicks', ' Chad Everett']",['Giancarlo Giannini'],['Italian']
Final Justice,"['Joe Don Baker', ' Rossano Brazzi', ' Venantino Venantini']",['Joe Don Baker'],
Flesh and Blood,"['Rutger Hauer', ' Jennifer Jason Leigh', ' Ronald Lacey']",['Rutger Hauer'],['Dutch']
Flesh and Bullets,"['Glenn McKay', ' Susan Silvers', ' Cornel Wilde']",['Glenn McKay'],
Fletch,"['Chevy Chase', ' Joe Don Baker', ' Dana Wheeler-Nicholson', ' Geena Davis']",['Joe Don Baker'],
Fool for Love,"['Sam Shepard', ' Kim Basinger', ' Randy Quaid']",['Sam Shepard'],"['English', 'Scottish', 'Irish']"
Fraternity Vacation,"['Sheree J. Wilson', ' Tim Robbins', ' John Vernon']",['Tim Robbins'],"['English', 'Norwegian', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'FrenchFrenchCanadian', 'Dutch']"
Friday the 13th: A New Beginning,"['Suzanne Bateman', ' Corey Feldman']",['Corey Feldman'],"['Ashkenazi', 'Jewish']"
Fright Night,"['Chris Sarandon', ' Roddy McDowall', ' William Ragsdale', ' Amanda Bearse']",['Roddy McDowall'],"['English', 'Irish']"
Ghoulies,"['Mariska Hargitay', ' Peter Liapis']",['Peter Liapis'],
Girls Just Want to Have Fun,"['Sarah Jessica Parker', ' Helen Hunt']",[],
"Goodbye, New York","['Julie Hagerty', ' Amos Kollek']",['Amos Kollek'],
"Goonies, The","['Sean Astin', ' Josh Brolin', ' Jeff Cohen', ' Corey Feldman', ' Kerri Green', ' Martha Plimpton', ' Jonathan Ke Quan', ' Anne Ramsey', ' Robert Davi', ' Joe Pantoliano']",['Sean Astin'],"['Jewish', 'Irish', 'German']"
Gotcha!,"['Anthony Edwards', ' Linda Fiorentino']",['Anthony Edwards'],"['Irish', 'Scottish', 'SpanishMexican', 'German']"
Gymkata,"['Kurt Thomas', ' Tetchie Agbayani', ' Richard Norton']",['Kurt Thomas'],
Head Office,"['Judge Reinhold', ' Eddie Albert', ' Danny DeVito']",['Judge Reinhold'],['Irish']
Heaven Help Us,"['Kevin Dillon', ' Andrew McCarthy', ' Mary Stuart Masterson', ' Donald Sutherland', ' John Heard', ' Patrick Dempsey']",['Kevin Dillon'],"['Irish125', 'German', 'Scottish', 'Irish']"
Here Come the Littles,"['Gregg Berger', ' Bettina Bush', ' Pat Fraley']",['Gregg Berger'],
"Hills Have Eyes Part II, The","['Michael Berryman', ' Janus Blythe']",['Michael Berryman'],"['Swedish', 'English', 'Cornish', 'ScotsIrishNorthern', 'Irish', 'German', 'BohemianCzech']"
The Holcroft Covenant,"['Michael Caine', ' Victoria Tennant']",['Michael Caine'],"['English', 'Irish']"
Howling II,"['Christopher Lee', ' Sybil Danning']",['Christopher Lee'],"['English', 'Italian']"
Insignificance,"['Theresa Russell', ' Tony Curtis', ' Gary Busey']",['Tony Curtis'],"['Ashkenazi', 'Jewish']"
Into the Night,"['Jeff Goldblum', ' Michelle Pfeiffer']",['Jeff Goldblum'],"['Ashkenazi', 'Jewish']"
Invasion U.S.A.,"['Chuck Norris', ' Richard Lynch']",['Chuck Norris'],"['English', 'Scottish', 'Welsh', 'German', 'French', 'Swedish', 'Dutch']"
Jagged Edge,"['Jeff Bridges', ' Glenn Close', ' Robert Loggia']",['Jeff Bridges'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'SwissGerman', 'German']"
"Jewel of the Nile, The","['Kathleen Turner', ' Michael Douglas', ' Danny DeVito']",['Michael Douglas'],"['Ashkenazi', 'Jewish', 'English', 'Irish', 'Welsh', 'Dutch', 'Scottish', 'Belgian', 'French']"
The Journey of Natty Gann,"['Meredith Salenger', ' John Cusack', ' Ray Wise']",['John Cusack'],['Irish']
Just One of the Guys,"['Joyce Hyser', ' Sherilyn Fenn']",[],
King David,"['Richard Gere', ' Edward Woodward', ' Alice Krige']",['Richard Gere'],"['English', 'ScotsIrishNorthern', 'Irish', 'Welsh', 'Dutch', 'Scottish', 'German', 'French']"
King Solomon's Mines,"['Richard Chamberlain', ' Sharon Stone', ' Herbert Lom']",['Richard Chamberlain'],"['English', 'German', 'Welsh']"
Kiss of the Spider Woman,"['William Hurt', ' Raúl Juliá', ' Sônia Braga']",['William Hurt'],"['English', 'German', 'Scottish', 'Irish', 'ScotsIrishNorthern', 'Irish', 'Swedish']"
Krush Groove,"['Run D.M.C.', ' Sheila E.', ' Blair Underwood']",[],
Ladyhawke,"['Matthew Broderick', ' Michelle Pfeiffer', ' Rutger Hauer']",['Matthew Broderick'],"['English', 'Ashkenazi', 'Jewish']"
"Last Dragon, The","['Taimak', ' Julius Carry', ' Christopher Murney']",['Julius Carry'],
Latino,"['Robert Beltran', ' Annette Charles']",['Robert Beltran'],['Mexican']
Legend,"['Tom Cruise', ' Mia Sara', ' Tim Curry']",['Tom Cruise'],"['German4375', 'Irish125', 'English', 'Welsh']"
The Legend of Billie Jean,"['Helen Slater', ' Christian Slater', ' Keith Gordon']",['Christian Slater'],"['German', 'Irish', 'English', 'Welsh', 'Dutch', 'Scottish']"
Lifeforce,"['Steve Railsback', ' Mathilda May']",['Steve Railsback'],
Lost in America,"['Albert Brooks', ' Julie Hagerty']",['Albert Brooks'],"['Ashkenazi', 'Jewish']"
Lust in the Dust,"['Divine', ' Lainie Kazan', ' Tab Hunter']",['Divine'],
Mad Max Beyond Thunderdome,"['Mel Gibson', ' Tina Turner']",['Mel Gibson'],"['Irish125', 'English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Welsh']"
Malibu Express,"['Darby Hinton', ' Sybil Danning']",[],
The Man with One Red Shoe,"['Tom Hanks', ' Dabney Coleman', ' Lori Singer']",['Tom Hanks'],"['English', 'Cornish', 'German', 'Scottish', 'Welsh', 'Portuguese']"
Marie,"['Sissy Spacek', ' Jeff Daniels', ' Keith Szarabajka', ' Morgan Freeman']",['Jeff Daniels'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German']"
Mask,"['Cher', ' Eric Stoltz', ' Sam Elliott', ' Laura Dern']",['Eric Stoltz'],"['German', 'English', 'Scottish', 'Dutch', 'French']"
Mask of Murder,"['Rod Taylor', ' Valerie Perrine', ' Christopher Lee']",['Rod Taylor'],
Maxie,"['Glenn Close', ' Mandy Patinkin', ' Ruth Gordon', ' Barnard Hughes', ' Valerie Curtin']",['Glenn Close'],"['English', 'Scottish', 'German', 'Dutch', 'French', 'Welsh', 'SwissGerman']"
The Mean Season,"['Kurt Russell', ' Mariel Hemingway', ' Richard Jordan']",['Kurt Russell'],"['English', 'German', 'Scottish', 'Irish']"
Mischief,"['Doug McKeon', ' Catherine Mary Stewart']",['Doug McKeon'],
Mishima: A Life in Four Chapters,"['Ken Ogata', ' Masayuki Shionoya']",['Ken Ogata'],
Missing in Action 2: The Beginning,"['Chuck Norris', ' Soon-Tek Oh', ' Steven Williams']",['Chuck Norris'],"['English', 'Scottish', 'Welsh', 'German', 'French', 'Swedish', 'Dutch']"
Movers & Shakers,"['Walter Matthau', ' Charles Grodin', ' Tyne Daly']",['Walter Matthau'],"['Ashkenazi', 'Jewish']"
Moving Violations,"['John Murray', ' Jennifer Tilly', ' Brian Backer']",['John Murray'],
Mugsy's Girls,"['Laura Branigan', ' Ruth Gordon']",[],
Murphy's Romance,"['Sally Field', ' James Garner', ' Brian Kerwin']",['James Garner'],"['English', 'Irish', 'German', 'Welsh', 'SwissGerman']"
My Science Project,"['John Stockwell', ' Danielle von Zerneck', ' Dennis Hopper', ' Fisher Stevens']",['John Stockwell'],
National Lampoon's European Vacation,"['Chevy Chase', "" Beverly D'Angelo"", ' Jason Lively', ' Dana Hill', ' Eric Idle']",['Jason Lively'],
A Nightmare on Elm Street 2: Freddy's Revenge,"['Mark Patton', ' Kim Myers', ' Robert Englund', ' Robert Rusler']",['Mark Patton'],
Noon Wine,"['Stellan Skarsgård', ' Fred Ward', ' Jon Cryer', ' Lise Hilboldt']",['Stellan Skarsgård'],
Once Bitten,"['Lauren Hutton', ' Jim Carrey', ' Cleavon Little']",['Jim Carrey'],"['FrenchCanadian', 'English', 'Scottish', 'Irish']"
One Magic Christmas,"['Mary Steenburgen', ' Harry Dean Stanton']",['Harry Dean Stanton'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'Welsh', 'French', 'Swedish']"
Ordeal by Innocence,"['Donald Sutherland', ' Faye Dunaway']",['Donald Sutherland'],"['Scottish', 'English', 'German']"
Out of Africa,"['Meryl Streep', ' Robert Redford', ' Klaus Maria Brandauer']",['Robert Redford'],"['English', 'Irish', 'Scottish', 'Northern', 'IrishScotsIrish', 'Cornish']"
Pale Rider,"['Clint Eastwood', ' Michael Moriarty', ' Carrie Snodgress', ' Richard Dysart', ' Chris Penn']",['Clint Eastwood'],"['English', 'Scottish', 'Irish', 'German', 'Dutch', 'Welsh']"
Pee-wee's Big Adventure,"['Paul Reubens', ' Elizabeth Daily', ' Mark Holton', ' Jan Hooks', ' Morgan Fairchild', ' James Brolin']",['Paul Reubens'],"['Ashkenazi', 'Jewish']"
Perfect,"['John Travolta', ' Jamie Lee Curtis', ' Jann Wenner', ' Marilu Henner', ' Laraine Newman']",['John Travolta'],"['ItalianSicilian50', 'Irish']"
Plenty,"['Meryl Streep', ' Charles Dance', ' Sting', ' Ian McKellen', ' Tracey Ullman', ' John Gielgud', ' Sam Neill']",['Charles Dance'],"['Irish', 'English']"
Police Academy 2: Their First Assignment,"['Steven Guttenberg', ' Bubba Smith', ' David Graf', ' Bobcat Goldthwait']",['Steven Guttenberg'],
Porky's Revenge,"['Dan Monahan', ' Tony Ganios', ' Wyatt Knight']",['Dan Monahan'],
Private Resort,"['Rob Morrow', ' Johnny Depp', ' Andrew Clay']",['Rob Morrow'],"['Ashkenazi', 'Jewish']"
Prizzi's Honor,"['Jack Nicholson', ' Kathleen Turner', ' Robert Loggia', ' Anjelica Huston', ' William Hickey', ' John Randolph', ' Lee Richardson']",['Jack Nicholson'],"['Irish', 'Scottish', 'English', 'Pennsylvania', 'DutchGerman', 'Welshbiological', 'Italian', 'Latvian', 'Ashkenazi', 'Jewish', 'Baltic', 'German']"
"Protector, The","['Jackie Chan', ' Danny Aiello']",['Danny Aiello'],['Italian']
Pumping Iron II: The Women,"['Bev Francis', ' Rachel McLish']",[],
"Purple Rose of Cairo, The","['Mia Farrow', ' Jeff Daniels', ' Danny Aiello', ' John Wood', ' Deborah Rush', ' Van Johnson']",['Jeff Daniels'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German']"
Radioactive Dreams,"['Michael Dudikoff', ' George Kennedy']",['Michael Dudikoff'],['FrenchCanadian']
Rainbow Brite and the Star Stealer,"['Bettina Bush', ' Charlie Adler']",[],
Rambo: First Blood Part II,"['Sylvester Stallone', ' Julia Nickson-Soul', ' Charles Napier', ' Richard Crenna']",['Sylvester Stallone'],"['Italian25', 'French', 'Breton25', 'German', 'Ashkenazi', 'Jewish']"
Rappin',"['Mario Van Peebles', ' Eriq La Salle']",['Mario Van Peebles'],['German']
Re-Animator,"['Jeffrey Combs', ' David Gale']",['Jeffrey Combs'],
Real Genius,"['Val Kilmer', ' Gabe Jarret', ' William Atherton']",['Gabe Jarret'],
Red Sonja,"['Arnold Schwarzenegger', ' Brigitte Nielsen', ' Sandahl Bergman']",['Arnold Schwarzenegger'],['Austrian']
Remo Williams: The Adventure Begins,"['Fred Ward', ' Joel Grey', ' Kate Mulgrew']",['Fred Ward'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'Welsh']"
"Return of the Living Dead, The",['James Karen'],['James Karen'],
Return to Oz,"['Fairuza Balk', ' Nicol Williamson', ' Jean Marsh']",[],
Revolution,"['Al Pacino', ' Nastassja Kinski', ' Donald Sutherland']",['Al Pacino'],"['Italian', 'Sicilian', 'Neapolitan']"
Rocky IV,"['Sylvester Stallone', ' Dolph Lundgren', ' Talia Shire', ' Burt Young', ' Carl Weathers', ' Brigitte Nielsen']",['Sylvester Stallone'],"['Italian25', 'French', 'Breton25', 'German', 'Ashkenazi', 'Jewish']"
Runaway Train,"['Jon Voight', ' Eric Roberts', ' Rebecca De Mornay']",['Jon Voight'],['German']
Rustlers' Rhapsody,"['Tom Berenger', ' Marilu Henner', ' Sela Ward', ' Patrick Wayne', ' Andy Griffith']",['Tom Berenger'],['Irish']
Santa Claus: The Movie,"['Dudley Moore', ' John Lithgow', ' David Huddleston']",['Dudley Moore'],"['English', 'Welsh']"
Secret Admirer,"['C. Thomas Howell', ' Lori Loughlin', ' Kelly Preston']",[],
The Secret of the Sword,[''],[],
Sesame Street Presents Follow That Bird,"['Jim Henson', ' Frank Oz', ' Sandra Bernhard']",['Jim Henson'],
Seven Minutes in Heaven,"['Jennifer Connelly', ' Polly Draper', ' Spalding Gray']",[],
The Shooting Party,"['James Mason', ' John Gielgud']",['James Mason'],['English']
Silver Bullet,"['Gary Busey', ' Corey Haim', ' Everett McGill', ' Megan Follows']",['Gary Busey'],
Silverado,"['Scott Glenn', ' Kevin Kline', ' Kevin Costner', ' John Cleese', ' Danny Glover', ' Jeff Goldblum', ' Brian Dennehy', ' Rosanna Arquette', ' Linda Hunt']",['Scott Glenn'],"['ScotsIrishNorthern', 'IrishIrish', 'Scottish', 'English', 'German', 'French']"
The Slugger's Wife,"[""Michael O'Keefe"", ' Rebecca De Mornay']",[],
Smooth Talk,"['Laura Dern', ' Treat Williams', ' Levon Helm']",['Treat Williams'],"['English', 'Dutch', 'Irish', 'Scottish']"
Spies Like Us,"['Chevy Chase', ' Dan Aykroyd', ' Bernie Casey']",['Dan Aykroyd'],"['English', 'Irish', 'Scottish', 'Dutch', 'French', 'FrenchCanadian']"
St. Elmo's Fire,"['Rob Lowe', ' Emilio Estevez', ' Demi Moore', ' Judd Nelson', ' Ally Sheedy', ' Andrew McCarthy', ' Mare Winningham', ' Andie MacDowell']",['Rob Lowe'],"['German', 'English', 'Irish', 'Welsh', 'Scottish']"
Starchaser: The Legend of Orin,"['Joe Colligan', ' Carmen Argenziano']",['Joe Colligan'],
Stick,"['Burt Reynolds', ' Candice Bergen', ' Charles Durning', ' George Segal']",['Burt Reynolds'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'Dutch']"
Stitches,"['Eddie Albert', ' Parker Stevenson', ' Jerry Feuer']",['Eddie Albert'],['German']
The Stuff,"['Michael Moriarty', ' Andrea Marcovicci', ' Garrett Morris']",['Michael Moriarty'],
Summer Rental,"['John Candy', ' Richard Crenna', ' Rip Torn']",['John Candy'],"['Ukrainian', 'English', 'Scottish']"
The Sure Thing,"['John Cusack', ' Daphne Zuniga', ' Nicollette Sheridan']",['John Cusack'],['Irish']
Sweet Dreams,"['Jessica Lange', ' Ed Harris', ' John Goodman']",['Ed Harris'],"['English', 'German', 'Scottish', 'Welsh']"
Sylvester,"['Melissa Gilbert', ' Richard Farnsworth']",['Richard Farnsworth'],
Target,"['Gene Hackman', ' Matt Dillon', ' Gayle Hunnicutt']",['Gene Hackman'],"['English', 'German', 'Scottish', 'Dutch']"
Teen Wolf,"['Michael J. Fox', ' Susan Ursitti', ' Jay Tarses']",['Michael J. Fox'],"['Irish', 'English', 'Scottish']"
That Was Then... This Is Now,"['Emilio Estevez', ' Morgan Freeman', ' Craig Sheffer']",['Emilio Estevez'],"['Galician', 'Spanish', 'Irish', 'English', 'Scottish']"
That's Dancing!,"['Gene Kelly', ' Mikhail Baryshnikov', ' Ray Bolger', ' Sammy Davis Jr.', ' Liza Minnelli']",['Gene Kelly'],"['Irish25', 'German']"
To Live and Die in L.A.,"['William Petersen', ' Willem Dafoe', ' John Turturro', ' John Pankow', ' Darlanne Fleugel', ' Dean Stockwell']",['William Petersen'],"['German', 'French', 'German']"
Tomboy,"['Betsy Russell', ' Kristi Somers']",[],
Trancers,"['Tim Thomerson', ' Helen Hunt']",['Tim Thomerson'],
Transylvania 6-5000,"['Jeff Goldblum', ' Geena Davis', ' Ed Begley Jr.', ' Carol Kane', ' Teresa Ganzel']",['Jeff Goldblum'],"['Ashkenazi', 'Jewish']"
The Trip to Bountiful,"['Geraldine Page', ' John Heard', ' Rebecca De Mornay']",['John Heard'],"['Irish', 'English', 'Ashkenazi', 'Jewish']"
Trouble in Mind,"['Kris Kristofferson', ' Keith Carradine', ' Lori Singer', ' Genevieve Bujold', ' George Kirby']",['Keith Carradine'],
Tuff Turf,"['James Spader', ' Robert Downey Jr.', ' Kim Richards']",['James Spader'],"['English', 'Scottish', 'French', 'Dutch', 'German', 'SwissGerman', 'Norwegian']"
Turk 182,"['Timothy Hutton', ' Robert Urich', ' Kim Cattrall', ' Robert Culp', ' Peter Boyle', ' Darren McGavin']",['Timothy Hutton'],"['English', 'Irish', 'Norwegian', 'German']"
Turtle Diary,"['Glenda Jackson', ' Ben Kingsley']",['Ben Kingsley'],"['Gujarati', 'Indianmaternal', 'Englishmaternal', 'Ashkenazi', 'Jewish']"
Twice in a Lifetime,"['Gene Hackman', ' Ann-Margret', ' Ellen Burstyn', ' Amy Madigan', ' Ally Sheedy', ' Brian Dennehy']",['Gene Hackman'],"['English', 'German', 'Scottish', 'Dutch']"
A View to a Kill,"['Roger Moore', ' Christopher Walken', ' Grace Jones', ' Tanya Roberts']",['Roger Moore'],['English']
Vision Quest,"['Matthew Modine', ' Linda Fiorentino']",['Matthew Modine'],"['English', 'Swedish', 'Scottish', 'German', 'Dutch']"
Volunteers,"['Tom Hanks', ' John Candy', ' Rita Wilson', ' Tim Thomerson', ' George Plimpton']",['Tom Hanks'],"['English', 'Cornish', 'German', 'Scottish', 'Welsh', 'Portuguese']"
Weird Science,"['Anthony Michael Hall', ' Ilan Mitchell-Smith', ' Kelly LeBrock', ' Bill Paxton', ' Robert Downey Jr.']",['Anthony Michael Hall'],"['Irish', 'Italian']"
White Nights,"['Mikhail Baryshnikov', ' Gregory Hines', ' Helen Mirren', ' Isabella Rossellini', ' Geraldine Page']",['Mikhail Baryshnikov'],[]
Witness,"['Harrison Ford', ' Kelly McGillis', ' Lukas Haas']",['Harrison Ford'],"['Irish', 'German', 'Ashkenazi', 'Jewish']"
Year of the Dragon,"['Mickey Rourke', ' Ariane', ' John Lone']",['John Lone'],
Young Sherlock Holmes,"['Nicholas Rowe', ' Alan Cox']",['Nicholas Rowe'],
