0,1,Males,Ethnicity
Five Weeks in a Balloon,"['Red Buttons', ' Barbara Eden']",['Red Buttons'],"['Ashkenazi', 'Jewish']"
Follow that Dream,"['Elvis Presley', "" Arthur O'Connell"", ' Joanna Moore']",['Elvis Presley'],"['English', 'Scottish', 'German', 'French', 'Dutch', 'Danish']"
Four Horsemen of the Apocalypse,"['Glenn Ford', ' Lee J. Cobb', ' Charles Boyer']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Freud: The Secret Passion,"['Montgomery Clift', ' Susannah York', ' Larry Parks']",['Montgomery Clift'],"['English', 'Scottish', 'Dutch', 'German', 'French']"
Gay Purr-ee,"['(voices of) Judy Garland', ' Robert Goulet', ' Red Buttons']",['Robert Goulet'],['FrenchCanadian']
Geronimo,"['Chuck Connors', ' Kamala Devi']",['Chuck Connors'],
Gigot,['Jackie Gleason'],[],
A Girl Named Tamiko,"['Laurence Harvey', ' France Nuyen']",['Laurence Harvey'],"['Ashkenazi', 'Jewish']"
Girls! Girls! Girls!,"['Elvis Presley', ' Stella Stevens', ' Laurel Goodwin']",['Elvis Presley'],"['English', 'Scottish', 'German', 'French', 'Dutch', 'Danish']"
Gypsy,"['Rosalind Russell', ' Karl Malden', ' Natalie Wood']",['Karl Malden'],['Czech']
Hand of Death,"['John Agar', ' Paula Raymond']",['John Agar'],
Hands of a Stranger,"['Paul Lukather', ' Joan Harvey']",['Paul Lukather'],
Hatari!,"['John Wayne', ' Red Buttons', ' Elsa Martinelli']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Heaven and Earth Magic,[''],[],
Hell Is for Heroes,"['Steve McQueen', ' Fess Parker', ' James Coburn', ' Bobby Darin']",['Steve McQueen'],"['Scottish', 'English', 'ScotsIrishNorthern', 'Irish', 'German', 'Cornish', 'Dutch', 'Welsh']"
Hemingway's Adventures of a Young Man,"['Richard Beymer', ' Diane Baker', ' Corinne Calvet']",['Richard Beymer'],
Hero's Island,"['James Mason', ' Rip Torn']",['James Mason'],['English']
High Steaks,['Tom and Jerry'],['Tom and Jerry'],
Hitler,"['Richard Basehart', ' Maria Emo', ' Cordula Trantow']",['Richard Basehart'],
The Horizontal Lieutenant,"['Jim Hutton', ' Paula Prentiss', ' Jack Carter', ' Miyoshi Umeki', ' Charles McGraw', ' Jim Backus']",['Jim Hutton'],
House of Women,"['Shirley Knight', ' Andrew Duggan', ' Constance Ford']",['Andrew Duggan'],
How the West Was Won,"['James Stewart', ' Debbie Reynolds', ' Carroll Baker', ' Karl Malden', ' Gregory Peck', ' Richard Widmark', ' George Peppard', ' John Wayne']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
If a Man Answers,"['Bobby Darin', ' Sandra Dee', ' Cesar Romero']",['Bobby Darin'],['Danish']
In Search of the Castaways,"['Hayley Mills', ' Maurice Chevalier', ' George Sanders']",['Maurice Chevalier'],"['Belgian', 'Walloon', 'Belgian', 'Flemish']"
Incident in an Alley,"['Harp McGuire', ' Virginia Christine']",[],
The Inspector,"['Stephen Boyd', ' Dolores Hart', ' Leo McKern']",['Stephen Boyd'],
The Interns,"['Cliff Robertson', ' Stefanie Powers', ' Telly Savalas', ' Michael Callan', ' James MacArthur', ' Suzy Parker']",['Cliff Robertson'],"['English', 'German']"
The Intruder,"['William Shatner', ' Beverly Lunsford']",['William Shatner'],"['Ashkenazi', 'Jewish']"
Invasion of the Star Creatures,"['Frank Ray Perilli', ' Gloria Victor']",['Frank Ray Perilli'],
I Thank a Fool,"['Susan Hayward', ' Peter Finch']",['Peter Finch'],"['English', 'Scottish']"
It Happened In Athens,"['Jayne Mansfield', ' Trax Colton']",['Trax Colton'],
It's Only Money,"['Jerry Lewis', ' Zachary Scott', "" Joan O'Brien""]",['Jerry Lewis'],"['Ashkenazi', 'Jewish']"
Jack the Giant Killer,"['Kerwin Mathews', ' Torin Thatcher']",['Kerwin Mathews'],
Jessica,"['Angie Dickinson', ' Maurice Chevalier', ' Sylva Koscina', ' Agnes Moorehead']",['Maurice Chevalier'],"['Belgian', 'Walloon', 'Belgian', 'Flemish']"
The Jet Cage,['Looney Tunes'],['Looney Tunes'],
Journey to the Seventh Planet,"['John Agar', ' Greta Thyssen']",['John Agar'],
Kid Galahad,"['Elvis Presley', ' Gig Young', ' Charles Bronson', ' Joan Blackman', ' Lola Albright', ' Edward Asner']",['Elvis Presley'],"['English', 'Scottish', 'German', 'French', 'Dutch', 'Danish']"
"Lad, A Dog","['Peter Breck', ' Peggy McCay', "" Carroll O'Connor""]",['Peter Breck'],
Lawrence of Arabia,"[""Peter O'Toole"", ' Omar Sharif', ' Anthony Quinn', ' Alec Guinness', ' José Ferrer', ' Arthur Kennedy', ' Anthony Quayle', ' Claude Rains']",['Omar Sharif'],['Egyptian']
Light in the Piazza,"['Olivia de Havilland', ' Rossano Brazzi', ' Barry Sullivan', ' Yvette Mimieux']",['Rossano Brazzi'],
The Lion,"['William Holden', ' Trevor Howard']",['William Holden'],"['English', 'Irish', 'French']"
Lolita,"['James Mason', ' Sue Lyon', ' Shelley Winters', ' Peter Sellers']",['James Mason'],['English']
Lonely Are the Brave,"['Kirk Douglas', ' Walter Matthau', ' Gena Rowlands', "" Carroll O'Connor"", ' George Kennedy']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
Long Day's Journey Into Night,"['Katharine Hepburn', ' Ralph Richardson', ' Jason Robards', ' Dean Stockwell']",['Ralph Richardson'],
The Longest Day,"['John Wayne', ' Robert Mitchum', ' Henry Fonda', ' Richard Burton', ' Sean Connery', ' Robert Ryan', ' George Segal', ' Tom Tryon', ' Peter Lawford']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Madison Avenue,"['Dana Andrews', ' Eleanor Parker', ' Jeanne Crain']",[],
The Magic Sword,"['Basil Rathbone', ' Estelle Winwood', ' Anne Helm']",['Basil Rathbone'],"['English', 'Irish']"
The Main Attraction,"['Pat Boone', ' Nancy Kwan']",[],
The Man Who Shot Liberty Valance,"['James Stewart', ' John Wayne', ' Lee Marvin', ' Vera Miles', "" Edmond O'Brien"", ' Woody Strode', ' Andy Devine', ' Strother Martin', ' Lee Van Cleef']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
The Manchurian Candidate,"['Frank Sinatra', ' Janet Leigh', ' Laurence Harvey', ' Angela Lansbury', ' Leslie Parrish', ' James Gregory', ' Henry Silva', ' John McGiver']",['Frank Sinatra'],"['Italian', 'Sicilian']"
The Manster,"['Peter Dyneley', ' Tetsu Nakamura', ' Terri Zimmern', ' Jane Hylton']",['Peter Dyneley'],
Mermaids of Tiburon,"['George Rowe', ' Diane Webber']",['George Rowe'],
Merrill's Marauders,"['Jeff Chandler', ' Ty Hardin', ' Claude Akins']",['Jeff Chandler'],
The Miracle Worker,"['Anne Bancroft', ' Patty Duke', ' Victor Jory']",['Victor Jory'],
Mister Magoo's Christmas Carol,"['Jim Backus', ' Morey Amsterdam', ' Royal Dano']",['Jim Backus'],
Moon Pilot,"['Tom Tryon', "" Edmond O'Brien"", ' Dany Saval']",['Tom Tryon'],
Mouse Into Space,['Tom and Jerry'],['Tom and Jerry'],
Mr. Hobbs Takes a Vacation,"['James Stewart', "" Maureen O'Hara"", ' Fabian', ' Reginald Gardiner', ' Marie Wilson', ' John McGiver']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
The Music Man,"['Robert Preston', ' Shirley Jones', ' Buddy Hackett', ' Ron Howard', ' Hermione Gingold', ' Paul Ford', ' Susan Luckey', ' Pert Kelton']",['Robert Preston'],
Mutiny on the Bounty,"['Marlon Brando', ' Trevor Howard', ' Richard Harris', ' Richard Haydn', ' Hugh Griffith']",['Marlon Brando'],"['English', 'Irish', 'German', 'Dutch', 'French', 'Huguenot', 'Welsh', 'Scottish']"
My Geisha,"['Shirley MacLaine', ' Yves Montand', ' Edward G. Robinson']",['Yves Montand'],['Italian']
Night of Evil ,"['Lisa Gaye', ' William Campbell']",['William Campbell'],
No Exit,"['Viveca Lindfors', ' Rita Gam']",[],
No Man Is an Island,['Jeffrey Hunter'],['Jeffrey Hunter'],
The Notorious Landlady,"['Jack Lemmon', ' Kim Novak', ' Fred Astaire']",['Jack Lemmon'],"['English', 'Irish', 'Scottish', 'French', 'Dutch', 'Welsh']"
The Nun and the Sergeant,"['Robert Webber', ' Anna Sten']",['Robert Webber'],
Only Two Can Play,"['Peter Sellers', ' Mai Zetterling']",['Peter Sellers'],"['Sephardi', 'Jewish', 'Ashkenazi', 'Jewish']"
Panic in Year Zero!,"['Ray Milland', ' Jean Hagen', ' Frankie Avalon']",['Ray Milland'],['Welsh']
Paradise Alley,"['Hugo Haas', ' Carol Morris', ' Marie Windsor']",['Hugo Haas'],
Period of Adjustment,"['Jane Fonda', ' Tony Franciosa', ' Jim Hutton']",['Tony Franciosa'],
Phaedra,"['Melina Mercouri', ' Anthony Perkins', ' Raf Vallone']",['Anthony Perkins'],"['English', 'Irish', 'Dutch', 'German']"
The Pigeon That Took Rome,"['Charlton Heston', ' Elsa Martinelli', ' Harry Guardino']",['Charlton Heston'],"['English', 'Scottish', 'Cornish', 'German']"
Pontius Pilate,"['Jeanne Crain', ' Basil Rathbone', ' Letícia Román']",['Basil Rathbone'],"['English', 'Irish']"
Premature Burial,"['Ray Milland', ' Hazel Court', ' Alan Napier']",['Ray Milland'],['Welsh']
Pressure Point,"['Sidney Poitier', ' Bobby Darin', ' Peter Falk']",['Bobby Darin'],['Danish']
Red Nightmare,"['Jack Webb', ' Jack Kelly']",['Jack Webb'],
The Reluctant Saint,"['Maximilian Schell', ' Ricardo Montalbán']",['Maximilian Schell'],"['SwissGerman', 'Austrian']"
Requiem for a Heavyweight,"['Anthony Quinn', ' Jackie Gleason', ' Mickey Rooney', ' Julie Harris']",['Anthony Quinn'],"['Irish75', 'Mexican', 'Spanish', 'Indigenous']"
Ride the High Country,"['Joel McCrea', ' Randolph Scott', ' Mariette Hartley', ' James Drury', ' Warren Oates', ' R. G. Armstrong', ' L. Q. Jones']",['Joel McCrea'],
Rider on a Dead Horse,"['John Vivyan', ' Bruce Gordon', ' Kevin Hagen']",['John Vivyan'],
The Ring of Terror,[''],[],
The Road to Hong Kong,"['Bob Hope', ' Bing Crosby', ' Joan Collins']",['Bob Hope'],"['English', 'Welsh']"
Rome Adventure,"['Angie Dickinson', ' Troy Donahue', ' Suzanne Pleshette']",['Troy Donahue'],
Safe at Home!,"['Mickey Mantle', ' Roger Maris', ' William Frawley']",['Roger Maris'],
Saintly Sinners,"['Don Beddoe', ' Ellen Corby']",['Don Beddoe'],
Samar,"['Gilbert Roland', ' Ziva Rodann']",['Gilbert Roland'],
Satan in High Heels,"['Grayson Hall', ' Meg Myles']",['Grayson Hall'],
Satan Never Sleeps,"['William Holden', ' Clifton Webb', ' France Nuyen']",['William Holden'],"['English', 'Irish', 'French']"
Secret File: Hollywood,"['Robert Clarke', ' Francine York']",['Robert Clarke'],
Sergeants 3,"['Frank Sinatra', ' Dean Martin', ' Sammy Davis Jr.', ' Peter Lawford', ' Joey Bishop']",['Frank Sinatra'],"['Italian', 'Sicilian']"
Six Black Horses,"['Audie Murphy', "" Joan O'Brien""]",[],
Sodom and Gomorrah,"['Stewart Granger', ' Pier Angeli']",['Stewart Granger'],
Something's Got to Give,"['Marilyn Monroe', ' Dean Martin']",['Dean Martin'],"['Italian', 'Sicilian']"
The Spiral Road,"['Rock Hudson', ' Gena Rowlands', ' Burl Ives', ' Neva Patterson']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
Stagecoach to Dancers' Rock,"['Martin Landau', ' Warren Stevens', ' Judy Dan']",['Martin Landau'],"['Ashkenazi', 'Jewish']"
Stark Fear,"['Skip Homeier', ' Beverly Garland']",['Skip Homeier'],
State Fair,"['Tom Ewell', ' Pat Boone', ' Pamela Tiffin', ' Ann-Margret', ' Alice Faye', ' Bobby Darin']",['Tom Ewell'],
Sweet Bird of Youth,"['Paul Newman', ' Geraldine Page', ' Ed Begley', ' Rip Torn', ' Mildred Dunnock', ' Shirley Knight']",['Paul Newman'],"['Jewish', 'Slovak']"
A Symposium on Popular Songs,[''],[],
Tales of Terror,"['Vincent Price', ' Peter Lorre', ' Basil Rathbone']",['Vincent Price'],"['English', 'German', 'French', 'Dutch']"
Taras Bulba,"['Yul Brynner', ' Tony Curtis', ' Sam Wanamaker', ' Christine Kaufmann', ' Brad Dexter']",['Yul Brynner'],"['Russian25', 'SwissGerman']"
Tarzan Goes to India,['Jock Mahoney'],['Jock Mahoney'],
Tender Is the Night,"['Jennifer Jones', ' Joan Fontaine', ' Jason Robards']",['Jason Robards'],"['Swedish', 'English', 'Welsh', 'German', 'Irish', 'Scottish']"
That Touch of Mink,"['Cary Grant', ' Doris Day', ' Gig Young', ' Audrey Meadows', ' John Astin']",['Gig Young'],"['FrenchCanadian', 'Dutch', 'English', 'Scottish', 'Huron', 'Native', 'Canadian']"
The Three Stooges Meet Hercules,"['The Three Stooges', ' Vicki Trickett']",['The Three Stooges'],
The Three Stooges in Orbit,['The Three Stooges'],['The Three Stooges'],
To Kill a Mockingbird,"['Gregory Peck', ' Mary Badham', ' Phillip Alford', ' Robert Duvall', ' Brock Peters', ' William Windom', ' Frank Overton', ' Paul Fix']",['Gregory Peck'],"['Irish', 'English', 'German', 'Welsh']"
Tonight for Sure,['Karl Schanzer'],['Karl Schanzer'],
Too Late Blues,"['Bobby Darin', ' Stella Stevens', ' Vince Edwards']",['Bobby Darin'],['Danish']
Tower of London,['Vincent Price'],['Vincent Price'],"['English', 'German', 'French', 'Dutch']"
Trauma,"['John Conte', ' Lynn Bari']",['John Conte'],
The Trial,"['Anthony Perkins', ' Orson Welles', ' Jeanne Moreau', ' Romy Schneider']",['Anthony Perkins'],"['English', 'Irish', 'Dutch', 'German']"
Two for the Seesaw,"['Robert Mitchum', ' Shirley MacLaine']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
Two Tickets to Paris,"['Joey Dee', ' Gary Crosby', ' Kay Medford']",['Gary Crosby'],
Two Weeks in Another Town,"['Kirk Douglas', ' Edward G. Robinson', ' Cyd Charisse', ' Claire Trevor', ' George Hamilton']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
The Underwater City,"['William Lundigan', ' Julie Adams']",['William Lundigan'],
A View from the Bridge,"['Raf Vallone', ' Maureen Stapleton', ' Carol Lawrence']",['Raf Vallone'],
Walk on the Wild Side,"['Jane Fonda', ' Barbara Stanwyck', ' Laurence Harvey', ' Capucine']",['Laurence Harvey'],"['Ashkenazi', 'Jewish']"
War Hunt,"['John Saxon', ' Charles Aidman', ' Robert Redford']",['John Saxon'],['Italian']
The War Lover,"['Steve McQueen', ' Robert Wagner']",['Steve McQueen'],"['Scottish', 'English', 'ScotsIrishNorthern', 'Irish', 'German', 'Cornish', 'Dutch', 'Welsh']"
What Ever Happened to Baby Jane?,"['Bette Davis', ' Joan Crawford', ' Victor Buono']",['Victor Buono'],"['Italian', 'German', 'Irish']"
When the Girls Take Over,"['Marvin Miller', ' Jackie Coogan']",['Marvin Miller'],
Who's Got the Action?,"['Dean Martin', ' Lana Turner', ' Walter Matthau']",['Dean Martin'],"['Italian', 'Sicilian']"
Wild Guitar,['Arch Hall Jr.'],['Arch Hall Jr.'],
The Wild Westerners,"['James Philbrook', ' Nancy Kovack']",['James Philbrook'],
Womanhunt,"['Lisa Lu', ' Berry Kroeger']",['Berry Kroeger'],
The Wonderful World of the Brothers Grimm,"['Laurence Harvey', ' Claire Bloom', ' Barbara Eden']",['Laurence Harvey'],"['Ashkenazi', 'Jewish']"
The World's Greatest Sinner,[''],[],
Young Guns of Texas,"['James Mitchum', ' Jody McCrea']",['James Mitchum'],
Zotz!,"['Tom Poston', ' Jim Backus', ' Margaret Dumont']",['Tom Poston'],
