0,1,Males,Ethnicity
The Class of Miss MacMichael,"['Glenda Jackson', ' Oliver Reed', ' Rosalind Cash']",['Oliver Reed'],"['English', 'German', 'Lithuanian', 'Dutch']"
Coma,"['Geneviève Bujold', ' Michael Douglas', ' Richard Widmark', ' Elizabeth Ashley', ' Rip Torn']",['Michael Douglas'],"['Ashkenazi', 'Jewish', 'English', 'Irish', 'Welsh', 'Dutch', 'Scottish', 'Belgian', 'French']"
Comes a Horseman,"['James Caan', ' Jane Fonda', ' Jason Robards', ' George Grizzard', ' Richard Farnsworth']",['James Caan'],"['Ashkenazi', 'Jewish']"
Coming Home,"['Jon Voight', ' Jane Fonda', ' Bruce Dern']",['Jon Voight'],['German']
Convoy,"['Kris Kristofferson', ' Ali MacGraw', ' Ernest Borgnine', ' Burt Young', ' Madge Sinclair']",['Ernest Borgnine'],['Italian']
Corvette Summer,"['Mark Hamill', ' Annie Potts', ' Danny Bonaduce']",['Mark Hamill'],"['Swedish', 'Irish', 'English', 'Scottish', 'Welsh']"
Covert Action,"['David Janssen', ' Arthur Kennedy']",['David Janssen'],"['German', 'SwissGerman', 'Irish', 'English']"
The Dain Curse,"['James Coburn', ' Héctor Elizondo', ' Jean Simmons']",['James Coburn'],"['German', 'Swedish']"
Damien: Omen II,"['William Holden', ' Lee Grant']",['William Holden'],"['English', 'Irish', 'French']"
Dawn of the Dead,"['David Emge', ' Ken Foree', ' Scott H. Reiniger', ' Gaylen Ross']",['David Emge'],
Days of Heaven,"['Richard Gere', ' Brooke Adams']",['Richard Gere'],"['English', 'ScotsIrishNorthern', 'Irish', 'Welsh', 'Dutch', 'Scottish', 'German', 'French']"
Death Dimension,"['Jim Kelly', ' Harold Sakata', ' George Lazenby']",['Jim Kelly'],['AfricanAmerican']
Deathsport,"['Claudia Jennings', ' David Carradine']",['David Carradine'],"['English', 'German', 'Scottish', 'Irish', 'Welsh', 'Dutch']"
The Deer Hunter,"['Robert De Niro', ' Christopher Walken', ' Meryl Streep', ' John Savage', ' John Cazale']",['Robert De Niro'],"['Italian', 'Irish', 'German', 'Dutch', 'English', 'French', 'Huguenot', 'Scottish', 'ScotsIrishNorthern', 'Irish']"
A Different Story,"['Meg Foster', ' Perry King', ' Valerie Curtin']",['Perry King'],
A Distant Thunder,['Patty Dunning'],[],
The Driver,"[""Ryan O'Neal"", ' Bruce Dern', ' Isabelle Adjani']",['Bruce Dern'],"['German', 'English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Dutch', 'Welsh']"
The End,"['Burt Reynolds', ' Dom DeLuise', ' Sally Field']",['Burt Reynolds'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'Dutch']"
An Enemy of the People,"['Steve McQueen', ' Charles Durning', ' Bibi Andersson']",['Steve McQueen'],"['Scottish', 'English', 'ScotsIrishNorthern', 'Irish', 'German', 'Cornish', 'Dutch', 'Welsh']"
Every Which Way but Loose,"['Clint Eastwood', ' Ruth Gordon', "" Beverly D'Angelo"", ' Geoffrey Lewis', ' Sondra Locke']",['Clint Eastwood'],"['English', 'Scottish', 'Irish', 'German', 'Dutch', 'Welsh']"
Eyes of Laura Mars,"['Faye Dunaway', ' Tommy Lee Jones', ' Brad Dourif']",['Tommy Lee Jones'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Dutch']"
F.I.S.T.,"['Sylvester Stallone', ' Rod Steiger', ' Melinda Dillon', ' Brian Dennehy', ' Kevin Conway', ' Peter Boyle']",['Sylvester Stallone'],"['Italian25', 'French', 'Breton25', 'German', 'Ashkenazi', 'Jewish']"
FM,"['Alex Karras', ' Cleavon Little', ' Martin Mull', ' Michael Brandon', ' Eileen Brennan']",['Alex Karras'],"['English', 'Scottish', 'French']"
Fedora,"['William Holden', ' Marthe Keller', ' Hildegard Knef', ' Jose Ferrer', ' Frances Sternhagen', ' Stephen Collins']",['William Holden'],"['English', 'Irish', 'French']"
Fingers ,"['Harvey Keitel', ' Michael V. Gazzo', ' Tanya Roberts']",['Harvey Keitel'],"['Ashkenazi', 'Jewish']"
Foul Play,"['Chevy Chase', ' Goldie Hawn', ' Dudley Moore', ' Eugene Roche', ' Burgess Meredith']",['Dudley Moore'],"['English', 'Welsh']"
The Fury ,"['Kirk Douglas', ' Amy Irving', ' John Cassavetes', ' Andrew Stevens', ' Charles Durning', ' Carrie Snodgress']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
Gates of Heaven,"['Lucille Billingsley', ' Errol Morris']",['Errol Morris'],
Gay USA,['Footage of 1977 gay pride events'],[],
Girlfriends,"['Melanie Mayron', ' Eli Wallach', ' Bob Balaban', ' Viveca Lindfors', ' Christopher Guest']",['Eli Wallach'],"['Ashkenazi', 'Jewish']"
Go Tell the Spartans,"['Burt Lancaster', ' Craig Wasson']",['Burt Lancaster'],"['Northern', 'Irish', 'ScotsIrish']"
Goin' South,"['Jack Nicholson', ' Mary Steenburgen', ' John Belushi', ' Veronica Cartwright', ' Christopher Lloyd']",['Jack Nicholson'],"['Irish', 'Scottish', 'English', 'Pennsylvania', 'DutchGerman', 'Welshbiological', 'Italian', 'Latvian', 'Ashkenazi', 'Jewish', 'Baltic', 'German']"
Good Guys Wear Black,"['Chuck Norris', ' Dana Andrews', ' Anne Archer']",['Chuck Norris'],"['English', 'Scottish', 'Welsh', 'German', 'French', 'Swedish', 'Dutch']"
Gray Lady Down,"['Charlton Heston', ' Ned Beatty', ' Ronny Cox', ' Stacy Keach', ' Rosemary Forsyth']",['Charlton Heston'],"['English', 'Scottish', 'Cornish', 'German']"
Grease,"['John Travolta', ' Olivia Newton-John', ' Stockard Channing', ' Jeff Conaway', ' Eve Arden', ' Sid Caesar', ' Frankie Avalon', ' Edd Byrnes', ' Didi Conn']",['John Travolta'],"['ItalianSicilian50', 'Irish']"
The Greek Tycoon,"['Anthony Quinn', ' Jacqueline Bisset']",['Anthony Quinn'],"['Irish75', 'Mexican', 'Spanish', 'Indigenous']"
Halloween,"['Donald Pleasence', ' Jamie Lee Curtis', ' P.J. Soles', ' Charles Cyphers', ' Kyle Richards']",['Donald Pleasence'],['English']
Harper Valley PTA,"['Barbara Eden', ' Nanette Fabray', ' Ronny Cox']",['Ronny Cox'],
Heaven Can Wait,"['Warren Beatty', ' Julie Christie', ' Jack Warden', ' Dyan Cannon', ' Charles Grodin', ' James Mason', ' Buck Henry', ' Vincent Gardenia', ' R.G. Armstrong']",['Warren Beatty'],"['English', 'Scottish', 'Irish', 'French', 'Danish', 'Dutch']"
High-Ballin',"['Peter Fonda', ' Jerry Reed']",['Peter Fonda'],"['Dutch', 'English', 'Scottish', 'FrenchCanadian', 'Italian', 'German', 'Belgian', 'Flemish', 'Norwegian', 'Cornish']"
Holocaust,"['Meryl Streep', ' Michael Moriarty', ' Rosemary Harris']",['Michael Moriarty'],
Hooper,"['Burt Reynolds', ' Sally Field', ' Jan-Michael Vincent', ' Brian Keith', ' Robert Klein', ' James Best', ' Adam West']",['Burt Reynolds'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'Dutch']"
Hot Lead and Cold Feet,"['Don Knotts', ' Jim Dale', ' Darren McGavin', ' Karen Valentine']",['Don Knotts'],
House Calls,"['Walter Matthau', ' Glenda Jackson', ' Art Carney', ' Richard Benjamin', ' Candice Azzara']",['Walter Matthau'],"['Ashkenazi', 'Jewish']"
I Spit on Your Grave,['Camille Keaton'],[],
I Wanna Hold Your Hand,"['Nancy Allen', ' Bobby DiCicco', ' Marc McClure']",['Bobby DiCicco'],
Ice Castles,"['Lynn-Holly Johnson', ' Robby Benson']",['Robby Benson'],"['Ashkenazi', 'Jewish']"
If Ever I See You Again,"['Joseph Brooks', ' Shelley Hack', ' Jimmy Breslin']",['Joseph Brooks'],
Interiors,"['Geraldine Page', ' Diane Keaton', ' Maureen Stapleton', ' Mary Beth Hurt', ' Richard Jordan', ' E. G. Marshall']",['Richard Jordan'],
International Velvet,"[""Tatum O'Neal"", ' Christopher Plummer']",['Christopher Plummer'],"['Scottish', 'English', 'Northern', 'Irish', 'SwissFrench', 'FrenchCanadian']"
Invasion of the Body Snatchers,"['Donald Sutherland', ' Brooke Adams', ' Leonard Nimoy']",['Donald Sutherland'],"['Scottish', 'English', 'German']"
Jaws 2,"['Roy Scheider', ' Murray Hamilton', ' Lorraine Gary']",['Roy Scheider'],"['German', 'Irish']"
Jennifer,"['Lisa Pelikan', ' Nina Foch', ' Bert Convy']",['Bert Convy'],
Killer of Sheep,[''],[],
King of the Gypsies,"['Eric Roberts', ' Brooke Shields', ' Shelley Winters', ' Susan Sarandon', ' Sterling Hayden']",['Eric Roberts'],"['English', 'German', 'Swedish', 'Irish', 'Scottish', 'Welsh', 'French']"
Laserblast,"['Kim Milford', ' Keenan Wynn']",['Keenan Wynn'],
The Last Waltz,"['The Band', ' Eric Clapton', ' Bob Dylan']",['The Band'],['English']
The Legacy,"['Katharine Ross', ' Sam Elliott', ' Roger Daltrey']",['Sam Elliott'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Swiss', 'Dutch']"
Let Me Die a Woman,"['Harry Reems', ' Dr. Leo Wollman']",['Harry Reems'],
The Lord of the Rings,"['Voices of John Hurt', ' Billy Barty']",['Billy Barty'],
Magic,"['Anthony Hopkins', ' Ann-Margret', ' Burgess Meredith']",['Anthony Hopkins'],"['Welsh', 'English']"
The Magic of Lassie,"['James Stewart', ' Mickey Rooney', ' Pernell Roberts']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
The Manitou,"['Tony Curtis', ' Ann Sothern', ' Susan Strasberg']",['Tony Curtis'],"['Ashkenazi', 'Jewish']"
Maraschino Cherry,"['Gloria Leonard', ' Annette Haven', ' Constance Money']",[],
Mean Dog Blues,"['Gregg Henry', ' Kay Lenz', ' Scatman Crothers']",['Gregg Henry'],
The Medusa Touch,"['Richard Burton', ' Lee Remick']",['Richard Burton'],['Welsh']
Midnight Express,"['Brad Davis', ' John Hurt', ' Randy Quaid']",['Brad Davis'],
Moment by Moment,"['Lily Tomlin', ' John Travolta']",['John Travolta'],"['ItalianSicilian50', 'Irish']"
Movie Movie,"['George C. Scott', ' Art Carney', ' Ann Reinking', ' Harry Hamlin', ' Trish Van Devere', ' Barry Bostwick', ' Red Buttons']",['George C. Scott'],"['English', 'German', 'Irish', 'Scottish']"
National Lampoon's Animal House,"['Tim Matheson', ' Tom Hulce', ' John Belushi', ' John Vernon', ' Peter Riegert', ' Karen Allen', ' Verna Bloom', ' Stephen Furst', ' Kevin Bacon', ' Donald Sutherland']",['Tim Matheson'],"['Swedish', 'Danish', 'German', 'Irish', 'English']"
A Night Full of Rain,"['Giancarlo Giannini', ' Candice Bergen']",['Giancarlo Giannini'],['Italian']
The Norseman,"['Lee Majors', ' Cornel Wilde', ' Mel Ferrer']",['Cornel Wilde'],"['Ashkenazi', 'Jewish']"
Oliver's Story,"[""Ryan O'Neal"", ' Candice Bergen', ' Ray Milland']",['Ray Milland'],['Welsh']
Olly Olly Oxen Free,"['Katharine Hepburn', ' Kevin McKenzie']",['Kevin McKenzie'],
The One and Only,"['Henry Winkler', ' Kim Darby']",['Henry Winkler'],"['Ashkenazi', 'Jewish']"
Paradise Alley,"['Sylvester Stallone', ' Armand Assante', ' Anne Archer']",['Sylvester Stallone'],"['Italian25', 'French', 'Breton25', 'German', 'Ashkenazi', 'Jewish']"
Piranha,"['Bradford Dillman', ' Barbara Steele', ' Dick Miller']",['Bradford Dillman'],"['English', 'German']"
Planet of Dinosaurs,"['James Whitworth', ' Charlotte Speer']",['James Whitworth'],
Pretty Baby,"['Brooke Shields', ' Susan Sarandon', ' Keith Carradine']",['Keith Carradine'],
Rabbit Test,"['Billy Crystal', ' Doris Roberts', ' Alex Rocco']",['Billy Crystal'],"['Ashkenazi', 'Jewish']"
Record City,"['Ed Begley Jr.', ' Jack Carter', ' Ruth Buzzi']",['Ed Begley Jr.'],['Irish']
Remember My Name,"['Geraldine Chaplin', ' Anthony Perkins', ' Moses Gunn']",['Anthony Perkins'],"['English', 'Irish', 'Dutch', 'German']"
Renaldo and Clara,"['Bob Dylan', ' Joan Baez', ' Harry Dean Stanton']",['Bob Dylan'],"['Ashkenazi', 'Jewish']"
Return from Witch Mountain,"['Christopher Lee', ' Bette Davis', ' Jack Soo']",['Christopher Lee'],"['English', 'Italian']"
Revenge of the Pink Panther,"['Peter Sellers', ' Herbert Lom', ' Dyan Cannon']",['Peter Sellers'],"['Sephardi', 'Jewish', 'Ashkenazi', 'Jewish']"
"Same Time, Next Year","['Alan Alda', ' Ellen Burstyn']",['Alan Alda'],['Irish']
The Scenic Route,"['Randy Danson', ' Marilyn Jones', ' Kevin Wade']",['Randy Danson'],
Sextette,"['Mae West', ' Dom DeLuise', ' Tony Curtis']",['Dom DeLuise'],
Sgt. Pepper's Lonely Hearts Club Band,"['Peter Frampton', ' The Bee Gees', ' George Burns']",['Peter Frampton'],['English']
Silent Partner,"['Elliott Gould', ' Christopher Plummer', ' Susannah York']",['Elliott Gould'],"['Ashkenazi', 'Jewish']"
Slow Dancing in the Big City,"['Paul Sorvino', ' Anne Ditchburn']",['Paul Sorvino'],['Italian']
Somebody Killed Her Husband,"['Farrah Fawcett', ' Jeff Bridges']",['Jeff Bridges'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'SwissGerman', 'German']"
Someone's Watching Me!,"['Lauren Hutton', ' David Birney', ' Adrienne Barbeau']",['David Birney'],
The Song of the Canary,[''],[],
Straight Time,"['Dustin Hoffman', ' Theresa Russell', ' Gary Busey']",['Dustin Hoffman'],"['Ashkenazi', 'Jewish']"
Superman,"['Marlon Brando', ' Gene Hackman', ' Christopher Reeve', ' Margot Kidder', ' Jackie Cooper', ' Ned Beatty', ' Valerie Perrine', ' Glenn Ford', ' Phyllis Thaxter', ' Susannah York', ' Jeff East']",['Marlon Brando'],"['English', 'Irish', 'German', 'Dutch', 'French', 'Huguenot', 'Welsh', 'Scottish']"
The Swarm,"['Michael Caine', ' Henry Fonda', ' Olivia de Havilland', ' Fred MacMurray', ' Richard Widmark', ' Katharine Ross', ' Bradford Dillman', ' Richard Chamberlain', ' Slim Pickens', ' Lee Grant']",['Michael Caine'],"['English', 'Irish']"
Thank God It's Friday,"['Jeff Goldblum', ' Debra Winger', ' Donna Summer']",['Jeff Goldblum'],"['Ashkenazi', 'Jewish']"
The Force Beyond ,['Rosko (narrated by)'],['Rosko (narrated by)'],
The Toolbox Murders ,['Cameron Mitchell'],['Cameron Mitchell'],
Uncle Joe Shannon,"['Burt Young', ' Madge Sinclair']",['Burt Young'],['Italian']
An Unmarried Woman,"['Jill Clayburgh', ' Alan Bates', ' Michael Murphy']",['Alan Bates'],
Up in Smoke,"['Cheech Marin', ' Tommy Chong', ' Tom Skerritt', ' Stacy Keach']",['Tommy Chong'],"['Scottish', 'English']"
A Wedding,"['Carol Burnett', ' Lillian Gish', ' Mia Farrow', ' Desi Arnaz Jr.', ' Lauren Hutton', ' Geraldine Chaplin', ' Vittorio Gassman', ' Howard Duff', ' Paul Dooley', ' Dina Merrill']",['Vittorio Gassman'],
Who Is Killing the Great Chefs of Europe?,"['George Segal', ' Jacqueline Bisset', ' Robert Morley']",['George Segal'],"['Ashkenazi', 'Jewish']"
Who'll Stop the Rain,"['Nick Nolte', ' Tuesday Weld', ' Michael Moriarty', ' Anthony Zerbe', ' Gail Strickland']",['Nick Nolte'],"['German', 'English', 'Scottish', 'Northern', 'Irish', 'ScotsIrish', 'SwissGerman']"
The Wiz,"['Diana Ross', ' Michael Jackson', ' Nipsey Russell', ' Lena Horne']",['Michael Jackson'],['AfricanAmerican']
Wolf Lake,"['Rod Steiger', ' David Huffman', ' Robin Mattson']",['Rod Steiger'],"['German', 'AustrianMoravian']"
Youngblood,"['Lawrence Hilton-Jacobs', ' T. K. Carter']",['Lawrence Hilton-Jacobs'],
Zero to Sixty,"['Darren McGavin', ' Sylvia Miles', ' Joan Collins']",['Darren McGavin'],
