0,1,Males,Ethnicity
The Dark Crystal,"['Voices of Frank Oz', ' Jim Henson']",['Jim Henson'],
Dead Men Don't Wear Plaid,"['Steve Martin', ' Rachel Ward', ' Carl Reiner']",['Steve Martin'],"['English', 'Scottish', 'Irish', 'ScotsIrishNorthern', 'Irish', 'German', 'French', 'Welsh']"
Death Valley,"['Paul Le Mat', ' Catherine Hicks', ' Stephen McHattie', ' Wilford Brimley', ' Peter Billingsley', ' Edward Herrmann']",['Paul Le Mat'],
Death Wish II,"['Charles Bronson', ' Jill Ireland', ' Vincent Gardenia']",['Charles Bronson'],"['Lithuanian', 'Polish', 'Eastern', 'European']"
Deathtrap,"['Michael Caine', ' Christopher Reeve', ' Dyan Cannon']",['Michael Caine'],"['English', 'Irish']"
Diner,"['Mickey Rourke', ' Paul Reiser', ' Ellen Barkin', ' Steve Guttenberg', ' Kevin Bacon', ' Daniel Stern', ' Tim Daly']",['Paul Reiser'],"['Ashkenazi', 'Jewish']"
Don't Go to Sleep,"['Valerie Harper', ' Dennis Weaver', ' Robin Ignico', ' Kristen Cumming', ' Oliver Robbins', ' Ruth Gordon']",['Dennis Weaver'],
"Warner Bros.
",['Steven Spielberg'],['Steven Spielberg'],"['Ashkenazi', 'Jewish']"
"9 Oscar nominations
",['Paul Bartel'],['Paul Bartel'],
"20th Century Fox
",['Alan Rudolph'],['Alan Rudolph'],
"MGM
",['Caleb Deschanel'],['Caleb Deschanel'],
"Arnaz's final film
",['Amy Heckerling'],[],
"based on a novel by Cameron Crowe
",['James B. Harris'],['James B. Harris'],
"
",['Lewis Teague'],['Lewis Teague'],
"Paramount
",['Clint Eastwood'],['Clint Eastwood'],"['English', 'Scottish', 'Irish', 'German', 'Dutch', 'Welsh']"
"Warner Bros.
",['Ted Kotcheff'],['Ted Kotcheff'],
"based on David Morrell novel; first Rambo film
",['Fred Zinnemann'],['Fred Zinnemann'],
"
","['Jules Bass', ' Katsuhisa Yamada']",[],
"direct-to-video
",['Allan Holzman'],['Allan Holzman'],
"
",['Richard Elfman'],['Richard Elfman'],
"Goldwyn Company
",['James Fargo'],['James Fargo'],
"MGM
",['Graeme Clifford'],['Graeme Clifford'],
"story of Frances Farmer; 2 Oscar nominations
",['Steve Miner'],['Steve Miner'],
"2nd sequel
",['Arnold Schwartzman'],['Arnold Schwartzman'],
"
",['Richard Attenborough'],['Richard Attenborough'],['English']
"Story of Mohandas Karamchand Gandhi; won 8 Oscars
",['Patricia Birch'],[],
Halloween III: Season of the Witch,"[""Dan O'Herlihy"", ' Stacey Nelkin']",[],
Hammett,"['Frederic Forrest', ' Marilu Henner', ' Peter Boyle']",['Frederic Forrest'],
Hanky Panky,"['Gene Wilder', ' Gilda Radner', ' Richard Widmark']",['Gene Wilder'],"['Ashkenazi', 'Jewish']"
Harry Tracy,"['Bruce Dern', ' Helen Shaver']",['Bruce Dern'],"['German', 'English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Dutch', 'Welsh']"
Heidi's Song,"['Lorne Greene', ' Margery Gray', ' Sammy Davis', ' Jr.']",['Lorne Greene'],
Hey Good Lookin',"['Voices of David Proval', ' Tina Bowman']",[],
Honkytonk Man,"['Clint Eastwood', ' Kyle Eastwood', ' Verna Bloom']",['Clint Eastwood'],"['English', 'Scottish', 'Irish', 'German', 'Dutch', 'Welsh']"
Hospital Massacre,"['Jon Van Ness', ' Barbi Benton']",['Jon Van Ness'],
Human Highway,"['Neil Young', ' Russ Tamblyn', ' Devo']",['Neil Young'],"['Scottish', 'English', 'Irish', 'Northern', 'Irish', 'French', 'Huguenot']"
I Ought to Be in Pictures,"['Walter Matthau', ' Ann-Margret', ' Dinah Manoff']",['Walter Matthau'],"['Ashkenazi', 'Jewish']"
"I, the Jury","['Armand Assante', ' Paul Sorvino', ' Barbara Carrera']",['Armand Assante'],"['Italian50', 'Irish']"
I'm Dancing as Fast as I Can,"['Jill Clayburgh', ' Nicol Williamson', ' Dianne Wiest']",[],
Inchon,"['Laurence Olivier', ' Toshirō Mifune', ' Ben Gazzara', ' Jacqueline Bisset', ' Richard Roundtree']",['Laurence Olivier'],"['English', 'French', 'Huguenot']"
It Came from Hollywood,"['Archive footage of Bela Lugosi', ' Mamie Van Doren']",[],
Ivanhoe,"['James Mason', ' Anthony Andrews', ' Sam Neill', ' Michael Hordern', ' Olivia Hussey']",['James Mason'],['English']
Jekyll and Hyde... Together Again,"['Bess Armstrong', ' Mark Blankfield', ' Tim Thomerson']",['Mark Blankfield'],
Jinxed!,"['Bette Midler', ' Rip Torn', ' Ken Wahl']",['Rip Torn'],"['German375', 'Moravian125', 'Austrian125', 'Bohemian']"
Kill Squad,"['Cameron Mitchell', ' Jean Glaudé']",['Cameron Mitchell'],
Kiss Me Goodbye,"['Sally Field', ' James Caan', ' Jeff Bridges']",['James Caan'],"['Ashkenazi', 'Jewish']"
Koyaanisqatsi,['Musical score by Philip Glass'],[],
The Last American Virgin,"['Lawrence Monoson', ' Diane Franklin', ' Steve Antin']",['Lawrence Monoson'],
The Last Horror Film,"['Caroline Munro', ' Joe Spinell']",['Joe Spinell'],
The Last Unicorn,"['Mia Farrow', ' Alan Arkin', ' Jeff Bridges']",['Alan Arkin'],"['Ashkenazi', 'Jewish']"
Let's Spend the Night Together,['The Rolling Stones'],['The Rolling Stones'],
Liquid Sky,"['Anne Carlisle', ' Susan Doukas']",[],
Lookin' to Get Out,"['Jon Voight', ' Ann-Margret', ' Burt Young']",['Jon Voight'],['German']
Love Child,"['Amy Madigan', ' Beau Bridges', ' Mackenzie Phillips']",['Beau Bridges'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'SwissGerman', 'German']"
Love and Money,"['Ray Sharkey', ' Ornella Muti', ' Klaus Kinski']",['Ray Sharkey'],
Madman,"['Gaylen Ross', ' Harriet Bass']",[],
Making Love,"['Harry Hamlin', ' Kate Jackson', ' Michael Ontkean']",['Harry Hamlin'],"['English', 'Scottish']"
Megaforce,"['Barry Bostwick', ' Persis Khambatta', ' Michael Beck']",['Barry Bostwick'],"['English', 'German', 'ScotsIrishNorthern', 'Irish', 'Dutch', 'French', 'Welsh']"
A Midsummer Night's Sex Comedy,"['Mia Farrow', ' Woody Allen', ' José Ferrer', ' Julie Hagerty', ' Mary Steenburgen', ' Tony Roberts']",['Woody Allen'],"['Ashkenazi', 'Jewish']"
Missing,"['Jack Lemmon', ' Sissy Spacek', ' John Shea']",['Jack Lemmon'],"['English', 'Irish', 'Scottish', 'French', 'Dutch', 'Welsh']"
Monsignor,"['Christopher Reeve', ' Geneviève Bujold', ' Fernando Rey']",['Christopher Reeve'],"['English', 'Irish', 'Welsh', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'German', 'French']"
Mother Lode,"['Charlton Heston', ' Kim Basinger', ' Nick Mancuso']",['Charlton Heston'],"['English', 'Scottish', 'Cornish', 'German']"
My Favorite Year,"[""Peter O'Toole"", ' Mark Linn-Baker', ' Joseph Bologna', ' Lainie Kazan', ' Jessica Harper', ' Bill Macy']",['Mark Linn-Baker'],
Night Crossing,"['Jane Alexander', ' Beau Bridges']",['Beau Bridges'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'SwissGerman', 'German']"
Night Shift,"['Henry Winkler', ' Michael Keaton', ' Shelley Long']",['Henry Winkler'],"['Ashkenazi', 'Jewish']"
An Officer and a Gentleman,"['Richard Gere', ' Louis Gossett', ' Jr.', ' Debra Winger', ' David Keith', ' Lisa Blount']",['Richard Gere'],"['English', 'ScotsIrishNorthern', 'Irish', 'Welsh', 'Dutch', 'Scottish', 'German', 'French']"
One from the Heart,"['Teri Garr', ' Frederic Forrest', ' Nastassja Kinski', ' Raúl Juliá']",['Frederic Forrest'],
Pandemonium,"['Tom Smothers', ' Paul Reubens', ' Carol Kane']",['Tom Smothers'],
Parasite,"['Demi Moore', ' Robert Glaudini']",['Robert Glaudini'],
Partners,"['John Hurt', "" Ryan O'Neal""]",['John Hurt'],['English']
Personal Best,"['Mariel Hemingway', ' Scott Glenn', ' Patrice Donnelly']",['Scott Glenn'],"['ScotsIrishNorthern', 'IrishIrish', 'Scottish', 'English', 'German', 'French']"
Piranha II: The Spawning,"[""Tricia O'Neil"", ' Lance Henriksen']",['Lance Henriksen'],"['Latvian', 'Irish']"
Poltergeist,"['Craig T. Nelson', ' Beatrice Straight', ' Dominique Dunne']",['Craig T. Nelson'],"['Norwegian', 'German', 'Scottish', 'English', 'ScotsIrishNorthern', 'Irish', 'Dutch']"
Porky's,"['Kim Cattrall', ' Mark Herrier', ' Wyatt Knight']",['Mark Herrier'],
Q,"['Michael Moriarty', ' Candy Clark', ' Richard Roundtree']",['Michael Moriarty'],
Richard Pryor: Live on the Sunset Strip,['Richard Pryor'],['Richard Pryor'],"['AfricanAmerican', 'Native', 'American']"
Rocky III,"['Sylvester Stallone', ' Carl Weathers', ' Talia Shire', ' Burgess Meredith', ' Burt Young', ' Mr. T', ' Hulk Hogan']",['Sylvester Stallone'],"['Italian25', 'French', 'Breton25', 'German', 'Ashkenazi', 'Jewish']"
Safari 3000,"['David Carradine', ' Stockard Channing']",['David Carradine'],"['English', 'German', 'Scottish', 'Irish', 'Welsh', 'Dutch']"
Savannah Smiles,"['Mark Miller', ' Donovan Scott']",['Mark Miller'],
The Secret of NIMH,"['Voices of Dom DeLuise', ' Peter Strauss']",['Peter Strauss'],"['Ashkenazi', 'Jewish']"
The Seduction,"['Morgan Fairchild', ' Andrew Stevens', ' Colleen Camp']",['Andrew Stevens'],
The Sender,"['Kathryn Harrold', ' Paul Freeman']",['Paul Freeman'],
Shoot the Moon,"['Albert Finney', ' Diane Keaton', ' Karen Allen']",['Albert Finney'],
Silent Rage,"['Chuck Norris', ' Ron Silver']",['Chuck Norris'],"['English', 'Scottish', 'Welsh', 'German', 'French', 'Swedish', 'Dutch']"
Six Pack,"['Kenny Rogers', ' Diane Lane', ' Barry Corbin', ' Erin Gray', ' Terry Kiser', ' Anthony Michael Hall']",['Kenny Rogers'],"['English', 'ScotsIrishNorthern', 'Irish', 'Welsh', 'German']"
Six Weeks,"['Dudley Moore', ' Mary Tyler Moore', ' Katherine Healy']",['Dudley Moore'],"['English', 'Welsh']"
The Slayer,"['Sarah Kendall', ' Frederick Flynn']",['Frederick Flynn'],
Slumber Party Massacre,"['Michelle Michaels', ' Andree Honore']",[],
Some Kind of Hero,"['Richard Pryor', ' Ronny Cox', ' Margot Kidder']",['Richard Pryor'],"['AfricanAmerican', 'Native', 'American']"
Sophie's Choice,"['Meryl Streep', ' Kevin Kline', ' Peter MacNicol']",['Kevin Kline'],"['Jewish', 'Irish']"
Soup for One,"['Saul Rubinek', ' Marcia Strassman']",['Saul Rubinek'],"['Ashkenazi', 'Jewish']"
Star Trek II: The Wrath of Khan,"['William Shatner', ' Leonard Nimoy', ' Ricardo Montalbán']",['William Shatner'],"['Ashkenazi', 'Jewish']"
Still of the Night,"['Meryl Streep', ' Roy Scheider']",['Roy Scheider'],"['German', 'Irish']"
Summer Lovers,"['Peter Gallagher', ' Daryl Hannah']",['Peter Gallagher'],['Irish']
Swamp Thing,"['Adrienne Barbeau', ' Louis Jourdan']",['Louis Jourdan'],['French']
The Sword and the Sorcerer,"['Lee Horsley', ' Kathleen Beller']",[],
Tempest,"['John Cassavetes', ' Gena Rowlands', ' Molly Ringwald']",['John Cassavetes'],
Tex,"['Matt Dillon', ' Jim Metzler', ' Meg Tilly']",['Matt Dillon'],"['Irish125', 'German', 'Scottish', 'Irish']"
That Championship Season,"['Robert Mitchum', ' Martin Sheen', ' Paul Sorvino', ' Bruce Dern', ' Stacy Keach']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
They Call Me Bruce?,"['Johnny Yune', ' Margaux Hemingway']",['Johnny Yune'],
The Thing,"['Kurt Russell', ' Keith David', ' Wilford Brimley']",['Kurt Russell'],"['English', 'German', 'Scottish', 'Irish']"
Things Are Tough All Over,"['Cheech Marin', ' Tommy Chong']",['Tommy Chong'],"['Scottish', 'English']"
Timerider: The Adventure of Lyle Swann,"['Fred Ward', ' Belinda Bauer', ' Peter Coyote']",['Fred Ward'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'Welsh']"
Time Walker,['James Karen'],['James Karen'],
Tootsie,"['Dustin Hoffman', ' Jessica Lange', ' Teri Garr', ' Charles Durning', ' Bill Murray', ' Dabney Coleman', ' George Gaynes']",['Dustin Hoffman'],"['Ashkenazi', 'Jewish']"
The Toy,"['Jackie Gleason', ' Richard Pryor', ' Scott Schwartz', ' Teresa Ganzel', ' Ned Beatty']",['Richard Pryor'],"['AfricanAmerican', 'Native', 'American']"
Tron,"['Jeff Bridges', ' David Warner', ' Bruce Boxleitner', ' Cindy Morgan']",['Jeff Bridges'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'SwissGerman', 'German']"
The Verdict,"['Paul Newman', ' Jack Warden', ' James Mason', ' Charlotte Rampling', ' Wesley Addy', ' Lindsay Crouse']",['Paul Newman'],"['Jewish', 'Slovak']"
Vice Squad,"['Season Hubley', ' Wings Hauser', ' Fred Berry']",['Fred Berry'],
Victor Victoria,"['Julie Andrews', ' James Garner', ' Robert Preston', ' Lesley Ann Warren', ' Alex Karras', ' John Rhys-Davies']",['James Garner'],"['English', 'Irish', 'German', 'Welsh', 'SwissGerman']"
Visiting Hours,"['Michael Ironside', ' Lee Grant']",['Michael Ironside'],
The Weavers: Wasn't That a Time!,"['The Weavers', ' Pete Seeger']",['The Weavers'],
White Dog,"['Kristy McNichol', ' Paul Winfield', ' Jameson Parker']",['Paul Winfield'],
The World According to Garp,"['Robin Williams', ' Glenn Close', ' Mary Beth Hurt', ' John Lithgow']",['Glenn Close'],"['English', 'Scottish', 'German', 'Dutch', 'French', 'Welsh', 'SwissGerman']"
Wrong Is Right,"['Sean Connery', ' Katharine Ross']",['Sean Connery'],"['Scottish', 'Irish']"
"Yes, Giorgio","['Luciano Pavarotti', ' Kathryn Harrold']",['Luciano Pavarotti'],
Young Doctors in Love,"['Michael McKean', ' Sean Young']",['Michael McKean'],"['English', 'Scottish', 'Irish', 'German', 'Dutch']"
Zapped!,"['Scott Baio', ' Willie Aames']",['Scott Baio'],"['Italian', 'Sicilian']"
