0,1,Males,Ethnicity
Cannibal Women in the Avocado Jungle of Death,"['Shannon Tweed', ' Bill Maher', ' Karen Mistal', ' Adrienne Barbeau']",['Bill Maher'],"['Ashkenazi', 'Jewish']"
Casualties of War,"['Michael J. Fox', ' Sean Penn']",['Michael J. Fox'],"['Irish', 'English', 'Scottish']"
Cat Chaser,"['Peter Weller', ' Kelly McGillis', ' Charles Durning']",['Peter Weller'],"['English', 'German', 'Irish', 'French']"
Chameleon Street,"['Wendell B. Harris', ' Jr.']",['Wendell B. Harris'],
Chances Are,"['Cybill Shepherd', ' Robert Downey Jr.', "" Ryan O'Neal"", ' Mary Stuart Masterson']",['Robert Downey Jr.'],"['Ashkenazi', 'Jewish', 'English', 'Scottish', 'German', 'SwissGerman', 'Irish']"
Chattahoochee,"['Gary Oldman', ' Dennis Hopper', ' Pamela Reed', ' Ned Beatty']",['Gary Oldman'],"['English', 'Irish']"
Checking Out,"['Jeff Daniels', ' Melanie Mayron']",['Jeff Daniels'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German']"
Cheetah,"['Keith Coogan', ' Lucy Deakins']",['Keith Coogan'],"['Irish', 'English', 'German', 'Channel', 'Islander', 'French']"
The Chilling,"['Linda Blair', ' Dan Haggerty', ' Troy Donahue']",['Dan Haggerty'],
Cohen and Tate,"['Roy Scheider', ' Adam Baldwin', ' Harley Cross']",['Roy Scheider'],"['German', 'Irish']"
Cold Feet,"['Keith Carradine', ' Sally Kirkland', ' Tom Waits']",['Keith Carradine'],
Collision Course,"['Jay Leno', ' Pat Morita', ' Chris Sarandon']",['Jay Leno'],['Scottish']
Common Threads: Stories from the Quilt,"['Narrated by Dustin Hoffman', ' Music by Bobby McFerrin']",[],
Communion,"['Christopher Walken', ' Lindsay Crouse', ' Frances Sternhagen']",['Christopher Walken'],"['Scottish', 'Irish']"
Cookie,"['Peter Falk', ' Dianne Wiest', ' Emily Lloyd', ' Jerry Lewis']",['Peter Falk'],"['Ashkenazi', 'Jewish']"
Cousins,"['Ted Danson', ' Isabella Rossellini', ' Sean Young', ' William Petersen', ' Norma Aleandro', ' Lloyd Bridges']",['Ted Danson'],"['English', 'Scottish', 'Irish', 'Northern', 'IrishScotsIrish', 'German']"
Crimes and Misdemeanors,"['Martin Landau', ' Woody Allen', ' Mia Farrow', ' Alan Alda', ' Anjelica Huston', ' Sam Waterston', ' Jerry Orbach']",['Martin Landau'],"['Ashkenazi', 'Jewish']"
Criminal Law,"['Gary Oldman', ' Kevin Bacon', ' Tess Harper']",['Gary Oldman'],"['English', 'Irish']"
Cutting Class,"['Donovan Leitch', ' Jill Schoelen', ' Brad Pitt', ' Martin Mull']",['Donovan Leitch'],
Cyborg,"['Jean-Claude Van Damme', ' Deborah Richter']",['Jean-Claude Van Damme'],"['Belgian', 'Flemish', 'Jewish']"
Dad,"['Jack Lemmon', ' Ted Danson', ' Ethan Hawke', ' Olympia Dukakis', ' Kathy Baker', ' Kevin Spacey']",['Jack Lemmon'],"['English', 'Irish', 'Scottish', 'French', 'Dutch', 'Welsh']"
Day One,"['Brian Dennehy', ' David Strathairn', ' Michael Tucker']",['Brian Dennehy'],['Irish']
Dead Bang,"['Don Johnson', ' Tim Reid', ' Penelope Ann Miller']",['Don Johnson'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'Dutch', 'French', 'Huguenot']"
Dead Calm,"['Nicole Kidman', ' Sam Neill', ' Billy Zane']",['Sam Neill'],"['English', 'AngloIrishNorthern', 'Irish', 'Irish']"
The Dead Pit,['Jeremy Slate'],['Jeremy Slate'],
Dead Poets Society,"['Robin Williams', ' Robert Sean Leonard', ' Ethan Hawke', ' Josh Charles']",['Robert Sean Leonard'],"['English', 'German', 'Welsh']"
DeepStar Six,"['Greg Evigan', ' Nia Peeples', ' Miguel Ferrer']",['Greg Evigan'],
Disorganized Crime,"['Fred Gwynne', ' Lou Diamond Phillips', ' Rubén Blades', ' Corbin Bernsen']",['Fred Gwynne'],
Do the Right Thing,"['Danny Aiello', ' Spike Lee', ' John Turturro', ' Bill Nunn', ' Ossie Davis', ' Giancarlo Esposito', ' Richard Edson', ' Rosie Perez', ' Ruby Dee']",['Danny Aiello'],['Italian']
Dr. Caligari,"['Madeleine Reynal', ' Laura Albert']",[],
The Dream Team,"['Michael Keaton', ' Christopher Lloyd', ' Peter Boyle']",['Michael Keaton'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Dream a Little Dream,"['Corey Feldman', ' Corey Haim', ' Meredith Salenger', ' Jason Robards', ' Piper Laurie']",['Corey Feldman'],"['Ashkenazi', 'Jewish']"
Driving Miss Daisy,"['Morgan Freeman', ' Jessica Tandy', ' Dan Aykroyd', ' Esther Rolle', ' Patti LuPone']",['Dan Aykroyd'],"['English', 'Irish', 'Scottish', 'Dutch', 'French', 'FrenchCanadian']"
Drugstore Cowboy,"['Matt Dillon', ' Kelly Lynch']",['Matt Dillon'],"['Irish125', 'German', 'Scottish', 'Irish']"
A Dry White Season,"['Donald Sutherland', ' Marlon Brando', ' Susan Sarandon', ' Janet Suzman']",['Donald Sutherland'],"['Scottish', 'English', 'German']"
Eat a Bowl of Tea,"['Cora Miao', ' Russel Wong']",['Russel Wong'],
Eddie and the Cruisers II: Eddie Lives!,"['Michael Paré', ' Marina Orsini', ' Matthew Laurance']",['Michael Paré'],
Edge of Sanity,"['Anthony Perkins', ' Glynis Barber']",['Anthony Perkins'],"['English', 'Irish', 'Dutch', 'German']"
"Enemies, a Love Story","['Ron Silver', ' Anjelica Huston', ' Lena Olin', ' Margaret Sophie Stein']",['Ron Silver'],
The Evil Below,"['Paul Siebert', ' June Chadwick']",['Paul Siebert'],
The Experts,"['John Travolta', ' Arye Gross', ' Kelly Preston']",['John Travolta'],"['ItalianSicilian50', 'Irish']"
The Fabulous Baker Boys,"['Jeff Bridges', ' Beau Bridges', ' Michelle Pfeiffer']",['Jeff Bridges'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'SwissGerman', 'German']"
Family Business,"['Sean Connery', ' Dustin Hoffman', ' Matthew Broderick']",['Sean Connery'],"['Scottish', 'Irish']"
Farewell to the King,"['Nick Nolte', ' Nigel Havers', ' Frank McRae']",['Nick Nolte'],"['German', 'English', 'Scottish', 'Northern', 'Irish', 'ScotsIrish', 'SwissGerman']"
Fat Man and Little Boy,"['Paul Newman', ' Dwight Schultz', ' Bonnie Bedelia', ' John Cusack']",['Paul Newman'],"['Jewish', 'Slovak']"
The Favorite,"['F. Murray Abraham', ' Maud Adams']",[],
Field of Dreams,"['Kevin Costner', ' Amy Madigan', ' James Earl Jones', ' Ray Liotta', ' Burt Lancaster', ' Timothy Busfield', ' Gaby Hoffmann']",['Kevin Costner'],"['English', 'German', 'SwissGerman', 'Scottish', 'Welsh', 'Irish', 'ScotsIrishNorthern', 'Irish']"
The Final Days,"['Lane Smith', ' Richard Kiley']",['Lane Smith'],"['Scottish', 'ScotsIrishNorthern', 'Irish', 'Ashkenazi', 'Jewish']"
Fire and Rain,[''],[],
Flesh Gordon Meets the Cosmic Cheerleaders,[''],[],
Fletch Lives,"['Chevy Chase', ' R. Lee Ermey', ' Hal Holbrook']",['Hal Holbrook'],['English']
The Fly II,"['Eric Stoltz', ' Daphne Zuniga']",['Eric Stoltz'],"['German', 'English', 'Scottish', 'Dutch', 'French']"
For All Mankind,['(Mission Apollo personnel)'],[],
Friday the 13th Part VIII: Jason Takes Manhattan,"['Jensen Daggett', ' Scott Reeves', ' Kane Hodder']",['Scott Reeves'],
Fright Night Part 2,"['William Ragsdale', ' Roddy McDowell']",['William Ragsdale'],
Ghostbusters II,"['Bill Murray', ' Dan Aykroyd', ' Sigourney Weaver', ' Harold Ramis', ' Rick Moranis', ' Ernie Hudson', ' Annie Potts', ' Peter MacNicol']",['Bill Murray'],['Irish']
Ginger Ale Afternoon,[''],[],
Gleaming the Cube,"['Christian Slater', ' Steven Bauer', ' Tony Hawk']",['Christian Slater'],"['German', 'Irish', 'English', 'Welsh', 'Dutch', 'Scottish']"
Glory,"['Matthew Broderick', ' Denzel Washington', ' Morgan Freeman', ' Cary Elwes', ' Andre Braugher']",['Matthew Broderick'],"['English', 'Ashkenazi', 'Jewish']"
Going Overboard,['Adam Sandler'],['Adam Sandler'],"['Ashkenazi', 'Jewish']"
Great Balls of Fire!,"['Dennis Quaid', ' Winona Ryder', ' John Doe', ' Alec Baldwin']",['Dennis Quaid'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Irish', 'German']"
Gross Anatomy,"['Matthew Modine', ' Daphne Zuniga', ' Christine Lahti']",['Matthew Modine'],"['English', 'Swedish', 'Scottish', 'German', 'Dutch']"
Halloween 5: The Revenge of Michael Myers,"['Donald Pleasence', ' Danielle Harris', ' Ellie Cornell', ' Wendy Kaplan']",['Donald Pleasence'],['English']
Harlem Nights,"['Eddie Murphy', ' Richard Pryor', ' Danny Aiello', ' Redd Foxx', ' Jasmine Guy', ' Michael Lerner', ' Stan Shaw', ' Arsenio Hall']",['Eddie Murphy'],['AfricanAmerican']
Heart of Dixie,"['Ally Sheedy', ' Virginia Madsen', ' Phoebe Cates']",[],
Bruce Beresford,['Comedy'],[],
William Lustig,['Action'],[],
Andrei Konchalovsky,['Comedy drama'],[],
,['Drama'],[],
Joe Johnston,['Family comedy'],[],
Jim Isaac,['Horror'],[],
Savage Steve Holland,['Comedy'],[],
Neal Sundstrom,['Horror'],[],
Melvin van Peebles,['Drama'],[],
Jonathan Kaplan,['Drama'],[],
Norman Jewison,['Drama'],[],
Steven Spielberg,['Action Adventure'],[],
Peter Yates,['Crime drama'],[],
Scott Spiegel,['Horror'],[],
David Jones,['Drama'],[],
Pat O'Connor,"['Comedy', ' Mystery']",['Mystery'],
Walter Hill,['Crime drama'],[],
Rod Daniel,['Comedy'],[],
,['Drama'],[],
John G. Avildsen,['Action'],[],
,['Action'],[],
John Dahl,['Crime drama'],[],
Tony Elwood,['Horror'],[],
J. Lee Thompson,['Action'],[],
John Lasseter,['Animated'],[],
L.A. Takedown,"['Michael Rooker', ' Scott Plank']",['Michael Rooker'],"['English', 'Irish', 'Scottish', 'ScotsIrishNorthern', 'Irish']"
Last Exit to Brooklyn,['Jennifer Jason Leigh'],[],
Lauderdale,['Renee Shugart'],[],
Lean on Me,"['Morgan Freeman', ' Lynne Thigpen', ' Robert Guillaume']",['Robert Guillaume'],['AfricanAmerican']
Let It Ride,"['Richard Dreyfuss', ' Teri Garr', ' Jennifer Tilly']",['Richard Dreyfuss'],"['Ashkenazi', 'Jewish']"
Lethal Weapon 2,"['Mel Gibson', ' Danny Glover', ' Joe Pesci']",['Mel Gibson'],"['Irish125', 'English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Welsh']"
Leviathan,"['Peter Weller', ' Richard Crenna', ' Amanda Pays']",['Peter Weller'],"['English', 'German', 'Irish', 'French']"
Limit Up,"['Nancy Allen', ' Ray Charles']",['Ray Charles'],['AfricanAmerican']
Listen to Me,"['Kirk Cameron', ' Jami Gertz', ' Roy Scheider', ' Christopher Atkins']",['Kirk Cameron'],"['Scottish', 'English', 'German', 'Irish', 'Channel', 'Islander', 'Jersey', 'Dutch']"
Little Golden Book Land,[''],[],
The Little Mermaid,"['voices of Jodi Benson', ' Pat Carroll', ' Buddy Hackett']",['Buddy Hackett'],
Little Monsters,"['Fred Savage', ' Daniel Stern']",['Fred Savage'],"['Ashkenazi', 'Jewish']"
Lock Up,"['Sylvester Stallone', ' Donald Sutherland']",['Sylvester Stallone'],"['Italian25', 'French', 'Breton25', 'German', 'Ashkenazi', 'Jewish']"
Lonesome Dove,"['Robert Duvall', ' Tommy Lee Jones', ' Diane Lane', ' Danny Glover', ' Anjelica Huston', ' Robert Urich', ' Rick Schroeder', ' D. B. Sweeney', ' Frederic Forrest', ' Glenne Headly', ' Barry Corbin', ' Chris Cooper']",['Robert Duvall'],"['English', 'German', 'SwissGerman', 'French', 'Welsh', 'Scottish']"
Look Who's Talking,"['John Travolta', ' Kirstie Alley', ' Olympia Dukakis']",['John Travolta'],"['ItalianSicilian50', 'Irish']"
Lords of the Deep,"['Bradford Dillman', ' Priscilla Barnes']",['Bradford Dillman'],"['English', 'German']"
Lost Angels,['Donald Sutherland'],['Donald Sutherland'],"['Scottish', 'English', 'German']"
Loverboy,"['Patrick Dempsey', ' Kate Jackson', ' Kirstie Alley']",['Patrick Dempsey'],"['German', 'English', 'Scottish', 'Swedish', 'Native', 'American']"
Major League,"['Tom Berenger', ' Charlie Sheen', ' Corbin Bernsen', ' Rene Russo', ' Wesley Snipes', ' Bob Uecker']",['Tom Berenger'],['Irish']
The Making of Me,['Martin Short'],['Martin Short'],"['Irish', 'English']"
Meet the Hollowheads,"['Juliette Lewis', ' John Glover']",['John Glover'],
The Mighty Quinn,"['Denzel Washington', ' Robert Townsend']",['Denzel Washington'],['AfricanAmerican']
Mike Hammer: Murder Takes All,"['Stacy Keach', ' Lynda Carter']",[],
Millennium,"['Kris Kristofferson', ' Cheryl Ladd', ' Daniel J. Travanti', ' Robert Joy']",['Daniel J. Travanti'],
Miss Firecracker,"['Holly Hunter', ' Tim Robbins', ' Mary Steenburgen']",['Tim Robbins'],"['English', 'Norwegian', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'FrenchFrenchCanadian', 'Dutch']"
Moontrap,"['Walter Koenig', ' Bruce Campbell']",['Walter Koenig'],"['Ashkenazi', 'Jewish']"
Music Box,"['Jessica Lange', ' Armin Mueller-Stahl', ' Frederic Forrest', ' Lukas Haas']",['Armin Mueller-Stahl'],['German']
My Mom's a Werewolf,[''],[],
My Name is Bill W.,"['James Garner', ' James Woods', ' JoBeth Williams']",['James Garner'],"['English', 'Irish', 'German', 'Welsh', 'SwissGerman']"
Mystery Train,"['Youki Kudoh', ' Masatoshi Nagase']",['Youki Kudoh'],
National Lampoon's Christmas Vacation,"['Chevy Chase', "" Beverly D'Angelo"", ' Juliette Lewis', ' Randy Quaid', ' Johnny Galecki']",['Randy Quaid'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Irish', 'German']"
Never on Tuesday,[''],[],
New York Stories,"['Nick Nolte', ' Rosanna Arquette', ' Giancarlo Giannini', ' Talia Shire', ' Heather McComb', ' Mae Questel', ' Woody Allen', ' Mia Farrow']",['Nick Nolte'],"['German', 'English', 'Scottish', 'Northern', 'Irish', 'ScotsIrish', 'SwissGerman']"
Next of Kin,"['Patrick Swayze', ' Liam Neeson', ' Adam Baldwin', ' Helen Hunt', ' Bill Paxton']",['Patrick Swayze'],"['English', 'Irish', 'Scottish', 'Dutch']"
Nick Knight,['Rick Springfield'],['Rick Springfield'],"['English', 'Scottish']"
Night Game,"['Roy Scheider', ' Karen Young']",['Roy Scheider'],"['German', 'Irish']"
Night of the Ninja,[''],[],
A Nightmare on Elm Street 5: The Dream Child,['Robert Englund'],['Robert Englund'],"['Swedish', 'Danish', 'Scottish', 'English', 'German']"
Nightwish,"['Brian Thompson', ' Jack Starrett', ' Elizabeth Kaitan']",['Brian Thompson'],
No Holds Barred,"['Hulk Hogan', ' Joan Severance']",[],
Nowhere to Run,"['David Carradine', ' Matt Adler']",['David Carradine'],"['English', 'German', 'Scottish', 'Irish', 'Welsh', 'Dutch']"
Offerings,"['Loretta Leigh Bowman', ' Tobe Sexton']",['Tobe Sexton'],
Old Gringo,"['Jane Fonda', ' Gregory Peck', ' Jimmy Smits']",['Gregory Peck'],"['Irish', 'English', 'German', 'Welsh']"
Out of the Dark,"['Karen Witter', ' Karen Black', ' Bud Cort']",['Bud Cort'],
The Package,"['Gene Hackman', ' Joanna Cassidy', ' Tommy Lee Jones', ' John Heard', ' Dennis Franz']",['Gene Hackman'],"['English', 'German', 'Scottish', 'Dutch']"
The Parent Trap III,"['Hayley Mills', ' Barry Bostwick']",['Barry Bostwick'],"['English', 'German', 'ScotsIrishNorthern', 'Irish', 'Dutch', 'French', 'Welsh']"
Parenthood,"['Steve Martin', ' Mary Steenburgen', ' Dianne Wiest', ' Keanu Reeves', ' Martha Plimpton', ' Jason Robards', ' Rick Moranis']",['Steve Martin'],"['English', 'Scottish', 'Irish', 'ScotsIrishNorthern', 'Irish', 'German', 'French', 'Welsh']"
Parents,"['Randy Quaid', ' Mary Beth Hurt']",['Randy Quaid'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Irish', 'German']"
Penn & Teller Get Killed,['Penn and Teller'],['Penn and Teller'],
Pet Sematary,"['Dale Midkiff', ' Fred Gwynne', ' Denise Crosby']",['Dale Midkiff'],
The Phantom of the Opera: The Motion Picture,"['Robert Englund', ' Jill Schoelen', ' Bill Nighy']",['Robert Englund'],"['Swedish', 'Danish', 'Scottish', 'English', 'German']"
Physical Evidence,"['Burt Reynolds', ' Theresa Russell', ' Ned Beatty']",['Burt Reynolds'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'Dutch']"
Pink Cadillac,"['Clint Eastwood', ' Bernadette Peters']",['Clint Eastwood'],"['English', 'Scottish', 'Irish', 'German', 'Dutch', 'Welsh']"
Police Academy 6: City Under Siege,"['Bubba Smith', ' Michael Winslow', ' Leslie Easterbrook']",['Bubba Smith'],
Prancer,"['Rebecca Harrell', ' Sam Elliott']",['Sam Elliott'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Swiss', 'Dutch']"
The Preppie Murder,"['William Baldwin', ' Lara Flynn Boyle', ' Danny Aiello', ' Joanna Kerns', ' William Devane']",['William Baldwin'],"['English', 'Irish', 'Scottish', 'FrenchCanadian', 'German']"
Pumpkinhead,"['Lance Henriksen', ' Jeff East']",['Lance Henriksen'],"['Latvian', 'Irish']"
The Punisher,['Dolph Lundgren'],['Dolph Lundgren'],['Swedish']
Puppet Master,"['Paul LeMat', ' William Hickey']",['Paul LeMat'],
R.O.T.O.R.,"['Richard Gesswein', ' Jayne Smith']",['Richard Gesswein'],
Red Scorpion,"['Dolph Lundgren', ' M. Emmet Walsh']",['Dolph Lundgren'],['Swedish']
Relentless,"['Judd Nelson', ' Robert Loggia', ' Meg Foster']",['Judd Nelson'],"['Ashkenazi', 'Jewish']"
Renegades,"['Lou Diamond Phillips', ' Kiefer Sutherland']",['Kiefer Sutherland'],"['Scottish', 'English', 'Irish', 'German']"
The Return of Swamp Thing,"['Louis Jourdan', ' Heather Locklear']",['Louis Jourdan'],['French']
River of Death,"['Michael Dudikoff', ' Robert Vaughn', ' and Donald Pleasence']",['Michael Dudikoff'],['FrenchCanadian']
Road House,"['Patrick Swayze', ' Kelly Lynch', ' Sam Elliott', ' Ben Gazzara']",['Patrick Swayze'],"['English', 'Irish', 'Scottish', 'Dutch']"
Roger & Me,"['Michael Moore', ' Roger B. Smith']",['Michael Moore'],"['Irish', 'English', 'Scottish']"
Samurai Cop,[''],[],
Say Anything...,"['John Cusack', ' Ione Skye', ' John Mahoney', ' Lili Taylor']",['John Cusack'],['Irish']
Scenes from the Class Struggle in Beverly Hills,"['Jacqueline Bisset', ' Mary Woronov']",[],
Sea of Love,"['Al Pacino', ' Ellen Barkin', ' John Goodman']",['Al Pacino'],"['Italian', 'Sicilian', 'Neapolitan']"
Second Sight,"['John Larroquette', ' Bronson Pinchot']",['John Larroquette'],"['French', 'Spanish', 'Irish', 'Italian']"
"See No Evil, Hear No Evil","['Gene Wilder', ' Richard Pryor', ' Joan Severance', ' Kevin Spacey']",['Gene Wilder'],"['Ashkenazi', 'Jewish']"
See You in the Morning,"['Jeff Bridges', ' Alice Krige', ' Farrah Fawcett']",['Jeff Bridges'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'SwissGerman', 'German']"
"Sex, Lies, and Videotape","['James Spader', ' Andie MacDowell', ' Peter Gallagher', ' Laura San Giacomo']",['James Spader'],"['English', 'Scottish', 'French', 'Dutch', 'German', 'SwissGerman', 'Norwegian']"
Shag,"['Phoebe Cates', ' Bridget Fonda', ' Annabeth Gish']",[],
Shakedown,"['Peter Weller', ' Sam Elliott']",['Peter Weller'],"['English', 'German', 'Irish', 'French']"
She's Out of Control,"['Tony Danza', ' Ami Dolenz', ' Catherine Hicks']",['Tony Danza'],"['Italian', 'Sicilian']"
She-Devil,"['Meryl Streep', ' Roseanne Barr', ' Ed Begley Jr.']",['Ed Begley Jr.'],['Irish']
Shocker,"['Mitch Pileggi', ' Michael Murphy']",['Mitch Pileggi'],"['Italian', 'English', 'Scottish', 'German']"
Sidewalk Stories,"['Tom Alpern', ' Nicole Alysia']",['Tom Alpern'],
Signs of Life,"['Beau Bridges', "" Vincent D'Onofrio""]",['Beau Bridges'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'SwissGerman', 'German']"
"Silent Night, Deadly Night 3: Better Watch Out!","['Richard Beymer', ' Laura Harring']",['Richard Beymer'],
Sinbad of the Seven Seas,"['Lou Ferrigno', ' John Steiner']",['John Steiner'],
Sing,"['Lorraine Bracco', ' Peter Dobson', ' Jessica Steen']",['Peter Dobson'],
Skin Deep,"['John Ritter', ' Alyson Reed', ' Vincent Gardenia']",['John Ritter'],"['English', 'Scottish', 'German', 'Dutch', 'French']"
Slaves of New York,"['Bernadette Peters', ' Adam Coleman Howard', ' Chris Sarandon']",['Adam Coleman Howard'],
Sleepaway Camp III: Teenage Wasteland,"['Pamela Springsteen', ' Tracy Griffith']",[],
Small Sacrifices,"['Farrah Fawcett', "" Ryan O'Neal"", ' Gordon Clapp']",['Gordon Clapp'],
Snake Eater,['Lorenzo Lamas'],['Lorenzo Lamas'],"['Argentinian', 'Spanish', 'Norwegian']"
Society,"['Billy Warlock', ' Devin DeVasquez']",['Billy Warlock'],"['German', 'French']"
Speed Zone,"['John Candy', ' Eugene Levy', ' Joe Flaherty', ' Brooke Shields']",['John Candy'],"['Ukrainian', 'English', 'Scottish']"
Split,"['Timothy Dwight', ' Joan Bechtel']",['Timothy Dwight'],
Star Trek V: The Final Frontier,"['William Shatner', ' Leonard Nimoy', ' DeForest Kelley', ' Nichelle Nichols', ' George Takei', ' James Doohan', ' Laurence Luckinbill']",['William Shatner'],"['Ashkenazi', 'Jewish']"
Staying Together,"['Sean Astin', ' Stockard Channing', ' Melinda Dillon']",['Sean Astin'],"['Jewish', 'Irish', 'German']"
Steel Magnolias,"['Sally Field', ' Dolly Parton', ' Shirley MacLaine', ' Daryl Hannah', ' Olympia Dukakis', ' Julia Roberts', ' Tom Skerritt', ' Dylan McDermott', "" Kevin J. O'Connor"", ' Sam Shepard']",['Daryl Hannah'],"['Scottish', 'Norwegian', 'Danish', 'Irish', 'English', 'German']"
Stepfather II,"[""Terry O'Quinn"", ' Meg Foster']",[],
Strapless,"['Bridget Fonda', ' Bruno Ganz', ' Blair Brown']",['Bruno Ganz'],['Italian']
The Suckling,"['Frank Reeves', ' Marie Michaels']",['Frank Reeves'],
Sweet Bird of Youth,"['Elizabeth Taylor', ' Mark Harmon', ' Valerie Perrine', ' Rip Torn']",['Mark Harmon'],"['Austrian375', 'Irish125', 'Alsatian', 'German', 'French']"
Tango & Cash,"['Sylvester Stallone', ' Kurt Russell', ' Jack Palance', ' Teri Hatcher']",['Sylvester Stallone'],"['Italian25', 'French', 'Breton25', 'German', 'Ashkenazi', 'Jewish']"
Tap,"['Gregory Hines', ' Suzzanne Douglas', ' Sammy Davis', ' Jr.']",['Gregory Hines'],"['AfricanAmerican', 'AfricanTrinidadian', 'AfricanKittian', 'Welsh', 'Portuguese', 'English', 'Irish']"
Teen Witch,"['Robyn Lively', ' Dan Gauthier']",['Dan Gauthier'],
