0,1,Males,Ethnicity
Curse of the Faceless Man,"['Richard Anderson', ' Adele Mara']",['Richard Anderson'],
Daddy-O,"['Dick Contino', ' Sandra Giles']",['Dick Contino'],
Damn Citizen,"['Keith Andes', ' Margaret Hayes']",['Keith Andes'],
Damn Yankees,"['Tab Hunter', ' Gwen Verdon', ' Ray Walston']",['Tab Hunter'],['German']
Darby's Rangers,"['James Garner', ' Jack Warden', ' Stuart Whitman']",['James Garner'],"['English', 'Irish', 'German', 'Welsh', 'SwissGerman']"
Day of the Badman,"['Fred MacMurray', ' Joan Weldon', ' John Ericson']",['Fred MacMurray'],['German']
The Decks Ran Red,"['James Mason', ' Dorothy Dandridge']",['James Mason'],['English']
The Deep Six,"['Alan Ladd', ' Dianne Foster', ' William Bendix']",['Alan Ladd'],"['English', 'Irish']"
The Defiant Ones,"['Tony Curtis', ' Sidney Poitier']",['Tony Curtis'],"['Ashkenazi', 'Jewish']"
Desert Hell,"['Brian Keith', ' Barbara Hale']",['Brian Keith'],
Desire Under the Elms,"['Sophia Loren', ' Anthony Perkins', ' Burl Ives']",['Anthony Perkins'],"['English', 'Irish', 'Dutch', 'German']"
Diamond Safari,"['Kevin McCarthy', ' Andre Morrell']",['Kevin McCarthy'],
Dragstrip Riot,"['Yvonne Lime', ' Fay Wray']",[],
Earth vs. the Spider,"['Ed Kemmer', ' June Kenney']",['Ed Kemmer'],
Edge of Fury,"['Michael Higgins', ' Jean Allison']",['Michael Higgins'],
Enchanted Island,"['Jane Powell', ' Dana Andrews']",[],
The Fearmakers,"['Dana Andrews', ' Dick Foran', ' Mel Torme']",['Dick Foran'],
The Female Animal,"['Hedy Lamarr', ' Jan Sterling']",[],
The Fiend Who Walked the West,"['Robert Evans', "" Hugh O'Brian""]",['Robert Evans'],
Fifi Blows Her Top,['Three Stooges'],[],
The Flame Barrier,"['Arthur Franz', ' Kathleen Crowley']",['Arthur Franz'],
Flaming Frontier,"['Bruce Bennett', ' Jim Davis']",['Bruce Bennett'],
Flood Tide,"['George Nader', ' Cornell Borchers']",['George Nader'],
The Fly,"['Vincent Price', ' Patricia Owens', ' Herbert Marshall', ' David Hedison']",['Vincent Price'],"['English', 'German', 'French', 'Dutch']"
Flying Saucer Daffy,['The Three Stooges'],['The Three Stooges'],
Fort Bowie,"['Ben Johnson', ' Maureen Hingert']",['Ben Johnson'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish']"
Fort Dobbs,"['Clint Walker', ' Virginia Mayo', ' Brian Keith']",['Clint Walker'],
Fort Massacre,"['Joel McCrea', ' Forrest Tucker', ' Susan Cabot']",['Joel McCrea'],
Frankenstein 1970,"['Boris Karloff', "" Don 'Red' Barry""]",['Boris Karloff'],"['English', 'Indian']"
Frankenstein's Daughter,['John Ashley'],['John Ashley'],
Fraulein,"['Dana Wynter', ' Mel Ferrer', ' Dolores Michaels']",['Mel Ferrer'],
From Hell to Texas,"['Don Murray', ' Diane Varsi', ' R. G. Armstrong', ' Chill Wills', ' Dennis Hopper']",['Don Murray'],
From the Earth to the Moon,"['Joseph Cotten', ' George Sanders', ' Debra Paget']",['Joseph Cotten'],"['English', 'Northern', 'Irish', 'ScotsIrish']"
Frontier Gun,"['John Agar', ' Lyn Thomas']",['John Agar'],
Gang War,"['Charles Bronson', ' Jennifer Holden']",['Charles Bronson'],"['Lithuanian', 'Polish', 'Eastern', 'European']"
The Geisha Boy,"['Jerry Lewis', ' Sessue Hayakawa', ' Suzanne Pleshette']",['Jerry Lewis'],"['Ashkenazi', 'Jewish']"
Ghost of the China Sea,['David Brian'],['David Brian'],
The Gift of Love,"['Lauren Bacall', ' Robert Stack', ' Lorne Greene']",['Robert Stack'],
Gigi,"['Leslie Caron', ' Louis Jourdan', ' Maurice Chevalier', ' Hermione Gingold']",['Louis Jourdan'],['French']
The Girl Most Likely,"['Jane Powell', ' Cliff Robertson']",['Cliff Robertson'],"['English', 'German']"
Girl in the Woods,"['Margaret Hayes', ' Forrest Tucker']",['Forrest Tucker'],
Girl on the Run,"['Efrem Zimbalist Jr.', "" Erin O'Brien""]",['Efrem Zimbalist Jr.'],"['Ashkenazi', 'Jewish', 'Episcopalian']"
Girls on the Loose,"['Mara Corday', ' Lita Milan', ' Barbara Bostock']",[],
God's Little Acre,"['Robert Ryan', ' Aldo Ray', ' Tina Louise']",['Robert Ryan'],
The Goddess,"['Kim Stanley', ' Lloyd Bridges']",['Lloyd Bridges'],
Going Steady,['Molly Bee'],[],
Gun Fever,"['Mark Stevens', ' Maureen Hingert']",['Mark Stevens'],
Gunman's Walk (reissued as Duell im Morgengrauen),"['Van Heflin', ' Tab Hunter', ' Kathryn Grant']",['Van Heflin'],"['English', 'Irish', 'German', 'Dutch', 'French']"
The Gun Runners,"['Audie Murphy', ' Eddie Albert', ' Patricia Owens']",['Eddie Albert'],['German']
Gunsmoke in Tucson,"['Mark Stevens', ' Forrest Tucker', ' Gale Robbins']",['Mark Stevens'],
Handle with Care,"['Dean Jones', "" Joan O'Brien""]",['Dean Jones'],
Harry Black,"['Stewart Granger', ' Barbara Rush']",['Stewart Granger'],
Hell's Five Hours,"['Stephen McNally', '  Coleen Gray']",['Stephen McNally'],
The High Cost of Loving,"['Jose Ferrer', ' Gena Rowlands']",['Jose Ferrer'],"['Puerto', 'Rican', 'Spanish', 'Canary', 'Islander']"
High Hell,"['Elaine Stewart', ' John Derek']",['John Derek'],
High School Confidential,"['Mamie Van Doren', ' Russ Tamblyn', ' Diane Jergens']",['Russ Tamblyn'],
Home Before Dark,"['Jean Simmons', ' Rhonda Fleming']",[],
Hong Kong Confidential,"['Gene Barry', ' Beverly Tyler', ' Allison Hayes']",['Gene Barry'],"['Ashkenazi', 'Jewish']"
The Hot Angel,"['Jackie Loughery', ' Ed Kemmer']",['Ed Kemmer'],
Hot Car Girl,['June Kenney'],[],
Hot Rod Gang,"['John Ashley', ' Gene Vincent']",['John Ashley'],
Hot Spell,"['Anthony Quinn', ' Shirley MacLaine']",['Anthony Quinn'],"['Irish75', 'Mexican', 'Spanish', 'Indigenous']"
Houseboat,"['Cary Grant', ' Sophia Loren']",[],
How to Make a Monster,"['Robert H. Harris', ' Gary Conway']",['Robert H. Harris'],
The Hunters,"['Robert Mitchum', ' Robert Wagner', ' Richard Egan', ' Lee Philips', ' May Britt']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
I Accuse!,"['Jose Ferrer', ' Viveca Lindfors']",['Jose Ferrer'],"['Puerto', 'Rican', 'Spanish', 'Canary', 'Islander']"
I Bury the Living,"['Richard Boone', ' Theodore Bikel']",['Richard Boone'],"['Scottish', 'German', 'Welsh', 'Ashkenazi', 'Jewish']"
I Married a Monster from Outer Space,"['Tom Tryon', ' Gloria Talbott']",['Tom Tryon'],
I Married a Woman,"['George Gobel', ' Diana Dors']",['George Gobel'],
"I, Mobster","['Steve Cochran', ' Celia Lovsky']",['Steve Cochran'],
I Want to Live!,"['Susan Hayward', ' Simon Oakland', ' Theodore Bikel']",['Simon Oakland'],
Imitation General,"['Glenn Ford', ' Red Buttons', ' Taina Elg']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
In Love and War,"['Robert Wagner', ' Dana Wynter', ' Sheree North', ' Jeffrey Hunter', ' Hope Lange']",['Robert Wagner'],['Norwegian']
In the Money,"['Huntz Hall', ' Stanley Clements']",['Stanley Clements'],
Indiscreet,"['Ingrid Bergman', ' Cary Grant']",[],
The Inn of the Sixth Happiness,"['Ingrid Bergman', ' Curt Jurgens', ' Robert Donat']",['Curt Jurgens'],
Invisible Avenger,"['Richard Derr', ' Helen Westcott']",['Richard Derr'],
Island Women,"['Marie Windsor', ' Vince Edwards']",['Vince Edwards'],
It! The Terror from Beyond Space,['Marshall Thompson'],['Marshall Thompson'],
Jet Attack,"['John Agar', ' Audrey Totter']",['John Agar'],
Johnny Rocco,"['Coleen Gray', ' Richard Eyer']",['Richard Eyer'],
Joy Ride,"['Regis Toomey', ' Ann Doran']",['Regis Toomey'],
Juvenile Jungle,"['Rebecca Welles', ' Corey Allen']",['Corey Allen'],
Kathy O',"['Dan Duryea', ' Jan Sterling', ' Patty McCormack', ' Mary Fickett']",['Dan Duryea'],
The Key,"['Sophia Loren', ' William Holden']",['William Holden'],"['English', 'Irish', 'French']"
King Creole,"['Elvis Presley', ' Vic Morrow', ' Dean Jagger', ' Carolyn Jones', ' Walter Matthau']",['Elvis Presley'],"['English', 'Scottish', 'German', 'French', 'Dutch', 'Danish']"
Kings Go Forth,"['Frank Sinatra', ' Tony Curtis', ' Natalie Wood']",['Frank Sinatra'],"['Italian', 'Sicilian']"
Knighty Knight Bugs,['Mel Blanc (voice)'],['Mel Blanc (voice)'],
The Lady Takes a Flyer,"['Lana Turner', ' Jeff Chandler']",['Jeff Chandler'],
Lafayette Escadrille,"['Tab Hunter', ' David Janssen', ' Will Hutchins']",['Tab Hunter'],['German']
The Last Hurrah,"['Spencer Tracy', "" Pat O'Brien"", ' Jeffrey Hunter', ' Dianne Foster', ' Basil Rathbone']",['Spencer Tracy'],['English']
The Last of the Fast Guns,"['Jock Mahoney', ' Gilbert Roland', ' Linda Cristal']",['Jock Mahoney'],
The Law and Jake Wade,"['Robert Taylor', ' Richard Widmark']",['Robert Taylor'],
The Left Handed Gun,"['Paul Newman', ' Lita Milan', ' John Dehner']",['Paul Newman'],"['Jewish', 'Slovak']"
Let's Rock,"['Julius LaRosa', ' Phyllis Newman']",['Julius LaRosa'],
Life Begins at 17,"['Mark Damon', ' Luana Anders']",['Mark Damon'],"['Ashkenazi', 'Jewish']"
The Light in the Forest,"['Fess Parker', ' Wendell Corey', ' Joanne Dru']",['Fess Parker'],
The Lineup,"['Eli Wallach', ' Robert Keith', ' Richard Jaeckel']",['Eli Wallach'],"['Ashkenazi', 'Jewish']"
"Live Fast, Die Young","['Mary Murphy', ' Norma Eberhardt', ' Mike Connors']",['Mike Connors'],
Lonelyhearts,"['Montgomery Clift', ' Myrna Loy', ' Maureen Stapleton', ' Robert Ryan', ' Dolores Hart']",['Montgomery Clift'],"['English', 'Scottish', 'Dutch', 'German', 'French']"
The Lone Ranger and the Lost City of Gold,"['Clayton Moore', ' Jay Silverheels']",['Clayton Moore'],
"The Long, Hot Summer","['Paul Newman', ' Orson Welles', ' Joanne Woodward', ' Angela Lansbury', ' Anthony Franciosa', ' Lee Remick']",['Paul Newman'],"['Jewish', 'Slovak']"
"Lost, Lonely and Vicious","['Lilyan Chauvin', ' Carol Nugent', ' Sandra Giles']",[],
Lost Lagoon,"['Jeffrey Lynn', ' Peter Donat']",['Jeffrey Lynn'],
The Lost Missile,"['Robert Loggia', ' Phillip Pine']",['Robert Loggia'],['SicilianItalian']
Macabre,"['William Prince', ' Christine White']",['William Prince'],
Machete,"['Mari Blanchard', ' Albert Dekker', ' Lee Van Cleef']",['Albert Dekker'],
Machine-Gun Kelly,"['Charles Bronson', ' Susan Cabot']",['Charles Bronson'],"['Lithuanian', 'Polish', 'Eastern', 'European']"
Man in the Shadow,"['Jeff Chandler', ' Orson Welles', ' Colleen Miller', ' Ben Alexander', ' Barbara Lawrence']",['Jeff Chandler'],
Man from God's Country,"['George Montgomery', ' Randy Stuart']",['George Montgomery'],['Ukrainian']
Man of the West,"['Gary Cooper', ' Lee J. Cobb', ' Julie London', ' Jack Lord', "" Arthur O'Connell"", ' John Dehner']",['Gary Cooper'],['English']
Man or Gun,"['Macdonald Carey', ' Audrey Totter']",['Macdonald Carey'],
The Man Who Died Twice,"['Rod Cameron', ' Vera Ralston']",['Rod Cameron'],
Maracaibo,"['Cornel Wilde', ' Jean Wallace']",['Cornel Wilde'],"['Ashkenazi', 'Jewish']"
Mardi Gras,"['Pat Boone', ' Christine Carère']",[],
Marjorie Morningstar,"['Natalie Wood', ' Gene Kelly', ' Claire Trevor', ' Ed Wynn', ' Carolyn Jones', ' Martin Milner']",['Gene Kelly'],"['Irish25', 'German']"
The Matchmaker,"['Shirley Booth', ' Shirley MacLaine', ' Anthony Perkins']",['Anthony Perkins'],"['English', 'Irish', 'Dutch', 'German']"
Me and the Colonel,"['Danny Kaye', ' Nicole Maurey']",['Danny Kaye'],"['Ashkenazi', 'Jewish']"
Merry Andrew,"['Danny Kaye', ' Pier Angeli']",['Danny Kaye'],"['Ashkenazi', 'Jewish']"
Missile to the Moon,"['Richard Travis', ' Cathy Downs']",['Richard Travis'],
The Missouri Traveler,"['Brandon deWilde', ' Lee Marvin']",['Brandon deWilde'],
"Money, Women and Guns","['Jock Mahoney', ' Kim Hunter', ' Tim Hovey']",['Jock Mahoney'],
Monster on the Campus,"['Arthur Franz', ' Joanna Moore']",['Arthur Franz'],
A Movie,[''],[],
The Mugger,"['Kent Smith', ' Nan Martin', ' James Franciscus']",['Kent Smith'],
Murder by Contract,"['Vince Edwards', ' Phillip Pine']",['Vince Edwards'],
The Naked and the Dead,"['Cliff Robertson', ' Raymond Massey Aldo Ray']",['Cliff Robertson'],"['English', 'German']"
The Naked Earth,"['Richard Todd', ' Juliette Gréco']",['Richard Todd'],
The Naked Maja,"['Ava Gardner', ' Anthony Franciosa']",['Anthony Franciosa'],
A Nice Little Bank That Should Be Robbed,"['Tom Ewell', ' Mickey Rooney', ' Dina Merrill']",['Tom Ewell'],
No Place to Land,"['John Ireland', ' Mari Blanchard', ' Gail Russell']",['John Ireland'],
No Time for Sergeants,"['Andy Griffith', ' Nick Adams', ' Myron McCormick', ' Murray Hamilton', ' Will Hutchins', ' Dub Taylor', ' Don Knotts']",['Andy Griffith'],"['English', 'Irish', 'German', 'French', 'Scottish', 'Welsh']"
The Notorious Mr. Monks,"['Vera Ralston', ' Luana Anders']",[],
Oil's Well That Ends Well,['The Three Stooges'],['The Three Stooges'],
The Old Man and the Sea,['Spencer Tracy'],['Spencer Tracy'],['English']
Once Upon a Horse...,"['Dan Rowan', ' Dick Martin', ' Martha Hyer', ' Leif Erickson', ' Nita Talbot']",['Dan Rowan'],
Onionhead,"['Andy Griffith', ' Walter Matthau', ' Joey Bishop', ' Felicia Farr', ' James Gregory', "" Erin O'Brien""]",['Andy Griffith'],"['English', 'Irish', 'German', 'French', 'Scottish', 'Welsh']"
Outcasts of the City,"['Osa Massen', ' Robert Hutton']",['Robert Hutton'],
Paris Holiday,"['Bob Hope', ' Fernandel', ' Anita Ekberg']",['Bob Hope'],"['English', 'Welsh']"
The Party Crashers,"['Frances Farmer', ' Doris Dowling', ' Connie Stevens']",[],
Party Girl,"['Cyd Charisse', ' Robert Taylor', ' Lee J. Cobb']",['Robert Taylor'],
The Perfect Furlough,"['Tony Curtis', ' Janet Leigh', ' Linda Cristal']",['Tony Curtis'],"['Ashkenazi', 'Jewish']"
Pies and Guys,['Three Stooges'],[],
Pre-Hysterical Hare,['Bugs Bunny'],[],
The Proud Rebel,"['Alan Ladd', ' Olivia de Havilland', ' Dean Jagger']",['Alan Ladd'],"['English', 'Irish']"
Quantrill's Raiders,"['Steve Cochran', ' Diane Brewster']",['Steve Cochran'],
Queen of Outer Space,"['Zsa Zsa Gabor', ' Eric Fleming']",['Eric Fleming'],
The Quiet American,"['Audie Murphy', ' Michael Redgrave']",['Michael Redgrave'],
Quiz Whizz,['The Three Stooges'],['The Three Stooges'],
"Rally Round the Flag, Boys!","['Paul Newman', ' Joanne Woodward', ' Joan Collins']",['Paul Newman'],"['Jewish', 'Slovak']"
Raw Wind in Eden,"['Esther Williams', ' Jeff Chandler', ' Rossana Podestà']",['Jeff Chandler'],
The Reluctant Debutante,"['Rex Harrison', ' Kay Kendall']",['Rex Harrison'],"['English', 'Scottish']"
The Restless Years,"['John Saxon', ' Sandra Dee']",['John Saxon'],['Italian']
The Return of Dracula,"['Francis Lederer', ' Norma Eberhardt']",['Francis Lederer'],
Return of the Fly,['Vincent Price'],['Vincent Price'],"['English', 'German', 'French', 'Dutch']"
Return to Warbow,"['Philip Carey', ' Catherine McLeod']",['Philip Carey'],
Revolt in the Big House,"['Gene Evans', ' Robert Blake']",['Gene Evans'],
Ride a Crooked Trail,"['Audie Murphy', ' Gia Scala', ' Henry Silva', ' Walter Matthau']",['Henry Silva'],
Robin Hood Daffy,['Daffy Duck'],[],
Robin Hoodwinked,['Tom and Jerry'],['Tom and Jerry'],
Rock-A-Bye Baby,"['Jerry Lewis', ' Marilyn Maxwell', ' Connie Stevens']",['Jerry Lewis'],"['Ashkenazi', 'Jewish']"
The Roots of Heaven,"['Errol Flynn', ' Trevor Howard']",['Errol Flynn'],"['Irish', 'Scottish', 'English']"
Royal Cat Nap,['Tom and Jerry'],['Tom and Jerry'],
"Run Silent, Run Deep","['Clark Gable', ' Burt Lancaster', ' Jack Warden', ' Brad Dexter', ' Don Rickles']",['Clark Gable'],"['German', 'Irish', 'SwissGerman', 'Belgian']"
Rx Murder,"['Rick Jason', ' Lisa Gastoni', ' Marius Goring']",['Rick Jason'],
Saddle the Wind,"['Robert Taylor', ' John Cassavetes', ' Julie London']",['Robert Taylor'],
The Saga of Hemp Brown,"['Rory Calhoun', ' Beverly Garland', ' John Larch']",['John Larch'],
Screaming Mimi,"['Anita Ekberg', ' Philip Carey', ' Gypsy Rose Lee']",['Philip Carey'],
The Screaming Skull,"['John Hudson', ' Peggy Webber']",['John Hudson'],
Senior Prom,"['Jill Corey', ' Paul Hampton']",['Paul Hampton'],
Separate Tables,"['David Niven', ' Deborah Kerr', ' Burt Lancaster', ' Wendy Hiller', ' Gladys Cooper', ' Rita Hayworth']",['David Niven'],"['English', 'Scottish', 'French']"
Seven Hills of Rome,"['Mario Lanza', ' Peggie Castle']",['Mario Lanza'],['Italian']
The Seventh Voyage of Sinbad,"['Kerwin Mathews', ' Kathryn Grant']",['Kerwin Mathews'],
She Demons,['Irish McCalla'],[],
She Gods of Shark Reef,"['Lisa Montell', ' Don Durant']",['Don Durant'],
The Sheepman,"['Glenn Ford', ' Shirley MacLaine']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Showdown at Boot Hill,"['Charles Bronson', ' Carole Mathews']",['Charles Bronson'],"['Lithuanian', 'Polish', 'Eastern', 'European']"
Sierra Baron,"['Brian Keith', ' Mala Powers', ' Rita Gam']",['Brian Keith'],
"Sing, Boy, Sing","['Tommy Sands', ' Lili Gentle', "" Edmond O'Brien""]",['Tommy Sands'],
Some Came Running,"['Frank Sinatra', ' Dean Martin', ' Shirley MacLaine']",['Frank Sinatra'],"['Italian', 'Sicilian']"
The Son of Robin Hood,"['David Hedison', ' June Laverick']",['David Hedison'],
South Pacific ,"['Mitzi Gaynor', ' Rossano Brazzi', ' John Kerr', ' France Nuyen', ' Juanita Hall', ' Ray Walston']",['Rossano Brazzi'],
The Space Children,"['Michel Rey', ' Adam Williams', ' Peggy Webber']",['Adam Williams'],
Space Master X-7,"['Bill Williams', ' Lyn Thomas']",['Bill Williams'],
St. Louis Blues ,"['Nat King Cole', ' Pearl Bailey', ' Cab Calloway', ' Ella Fitzgerald', ' Mahalia Jackson', ' Eartha Kitt']",['Nat King Cole'],['AfricanAmerican']
Stage Struck,"['Henry Fonda', ' Susan Strasberg', ' Joan Greenwood']",['Henry Fonda'],"['Dutch', 'English', 'Scottish', 'Norwegian', 'German', 'Italian']"
Stakeout on Dope Street,['Abby Dalton'],[],
Step Down to Terror,"['Colleen Miller', ' Rod Taylor']",['Rod Taylor'],
Street of Darkness,"['Robert Keys', ' Julie Gibson']",['Robert Keys'],
Suicide Battalion,['Mike Connors'],['Mike Connors'],
Summer Love,"['John Saxon', ' Molly Bee', ' Jill St. John']",['John Saxon'],['Italian']
Sweet and Hot,['The Three Stooges'],['The Three Stooges'],
Tarawa Beachhead,"['Ray Danton', ' Julie Adams']",['Ray Danton'],
The Tarnished Angels,"['Robert Stack', ' Rock Hudson', ' Dorothy Malone']",['Robert Stack'],
Tarzan's Fight for Life,"['Gordon Scott', ' Eve Brent']",['Gordon Scott'],
Teacher's Pet,"['Clark Gable', ' Doris Day']",['Clark Gable'],"['German', 'Irish', 'SwissGerman', 'Belgian']"
Teenage Cave Man,['Robert Vaughn'],['Robert Vaughn'],"['French', 'German', 'Irish', 'Welsh']"
Ten Days to Tulara,"['Sterling Hayden', ' Rafael Alcayde']",['Sterling Hayden'],
Ten North Frederick,"['Gary Cooper', ' Geraldine Fitzgerald', ' Suzy Parker']",['Gary Cooper'],['English']
Terror from the Year 5000,"['Salome Jens', ' Ward Costello']",['Ward Costello'],
Terror in a Texas Town,"['Sterling Hayden', ' Sebastian Cabot']",['Sterling Hayden'],
The Thing That Couldn't Die,"['William Reynolds', ' Andra Martin']",['William Reynolds'],
This Angry Age,"['Anthony Perkins', ' Silvana Mangano', ' Richard Conte']",['Anthony Perkins'],"['English', 'Irish', 'Dutch', 'German']"
Thundering Jets,"['Audrey Dalton', ' Rex Reason']",['Rex Reason'],
Thunder Road,"['Robert Mitchum', ' Gene Barry', ' Keely Smith']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
A Time to Love and a Time to Die,"['John Gavin', ' Liselotte Pulver', ' Jock Mahoney']",['John Gavin'],"['Mexican', 'Chilean', 'Spanish']"
Tom Thumb,"['Russ Tamblyn', ' Alan Young', ' Terry-Thomas']",['Russ Tamblyn'],
Tonka,"['Sal Mineo', ' Philip Carey']",['Sal Mineo'],"['Italian', 'Sicilian']"
"Too Much, Too Soon","['Dorothy Malone', ' Errol Flynn', ' Efrem Zimbalist Jr.']",['Errol Flynn'],"['Irish', 'Scottish', 'English']"
Torpedo Run,"['Glenn Ford', ' Ernest Borgnine', ' Diane Brewster']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Tortilla Flaps,['Looney Tunes'],['Looney Tunes'],
Tot Watchers,['Tom and Jerry'],['Tom and Jerry'],
Touch of Evil,"['Charlton Heston', ' Janet Leigh', ' Orson Welles', ' Joseph Calleia', ' Akim Tamiroff', ' Marlene Dietrich']",['Charlton Heston'],"['English', 'Scottish', 'Cornish', 'German']"
Toughest Gun in Tombstone,"['George Montgomery', ' Beverly Tyler']",['George Montgomery'],['Ukrainian']
The True Story of Lynn Stuart,"['Betsy Palmer', ' Jack Lord']",['Jack Lord'],
The Tunnel of Love,"['Doris Day', ' Richard Widmark']",['Richard Widmark'],"['Swedish25', 'Norwegian25', 'English25', 'Irish']"
Twilight for the Gods,"['Rock Hudson', ' Cyd Charisse', ' Arthur Kennedy']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
Underwater Warrior,"['Dan Dailey', ' James Gregory']",['Dan Dailey'],
