0,1,Males,Ethnicity
"I Will, I Will... for Now","['Elliott Gould', ' Diane Keaton', ' Paul Sorvino']",['Elliott Gould'],"['Ashkenazi', 'Jewish']"
J. D.'s Revenge,"['Louis Gossett', ' Jr.', ' Glynn Turman', ' Joan Pringle']",['Louis Gossett'],['AfricanAmerican']
Jackson County Jail,"['Yvette Mimieux', ' Tommy Lee Jones', ' Robert Carradine']",['Tommy Lee Jones'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Dutch']"
"Jim, the World's Greatest","['Gregory Harrison', ' Reggie Bannister', ' Angus Scrimm']",['Gregory Harrison'],
Joe Panther,"['Brian Keith', ' Ricardo Montalban', ' Alan Feinstein ']",['Brian Keith'],
Killer Force,"['Telly Savalas', ' Peter Fonda', ' Christopher Lee']",['Telly Savalas'],['Greek']
The Killer Inside Me,"['Stacy Keach', ' Susan Tyrrell', ' Tisha Sterling']",[],
The Killing of a Chinese Bookie,"['Ben Gazzara', ' Timothy Carey', ' Seymour Cassel']",['Ben Gazzara'],"['Italian', 'Sicilian']"
King Kong,"['Jeff Bridges', ' Jessica Lange', ' Charles Grodin']",['Jeff Bridges'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'SwissGerman', 'German']"
The Last Hard Men,"['Charlton Heston', ' James Coburn', ' Barbara Hershey', ' Michael Parks']",['Charlton Heston'],"['English', 'Scottish', 'Cornish', 'German']"
The Last Tycoon,"['Robert De Niro', ' Tony Curtis', ' Robert Mitchum', ' Ray Milland', ' Theresa Russell', ' Jack Nicholson']",['Robert De Niro'],"['Italian', 'Irish', 'German', 'Dutch', 'English', 'French', 'Huguenot', 'Scottish', 'ScotsIrishNorthern', 'Irish']"
Leadbelly ,"['Roger E. Mosley', ' Paul Benjamin', ' Madge Sinclair']",['Roger E. Mosley'],
Lifeguard,"['Sam Elliott', ' Anne Archer', ' Kathleen Quinlan']",['Sam Elliott'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Swiss', 'Dutch']"
Lipstick,"['Margaux Hemingway', ' Chris Sarandon', ' Mariel Hemingway']",[],
Logan's Run,"['Michael York', ' Jenny Agutter', ' Peter Ustinov', ' Farrah Fawcett', ' Richard Jordan']",['Michael York'],
Mako: The Jaws of Death,"['Richard Jaeckel', ' Jennifer Bishop', ' Harold Sakata']",['Richard Jaeckel'],
Mansion of the Doomed,"['Richard Basehart', ' Gloria Grahame', ' Trish Stewart ']",['Richard Basehart'],
Marathon Man ,"['Dustin Hoffman', ' Laurence Olivier', ' Roy Scheider', ' Marthe Keller', ' William Devane', ' Fritz Weaver']",['Dustin Hoffman'],"['Ashkenazi', 'Jewish']"
Massacre at Central High,"['Andrew Stevens', ' Robert Carradine', ' Kimberly Beck']",['Andrew Stevens'],
Mastermind,['Zero Mostel'],['Zero Mostel'],"['Ashkenazi', 'Jewish']"
A Matter of Time,"['Ingrid Bergman', ' Charles Boyer', ' Liza Minnelli']",['Charles Boyer'],['French']
Mean Johnny Barrows,"['Fred Williamson', ' Elliott Gould']",['Fred Williamson'],['AfricanAmerican']
Midway,"['Charlton Heston', ' Henry Fonda', ' Robert Mitchum', ' Glenn Ford', ' Robert Wagner', ' Cliff Robertson', ' James Coburn']",['Charlton Heston'],"['English', 'Scottish', 'Cornish', 'German']"
Mikey and Nicky,"['Peter Falk', ' John Cassavetes', ' Ned Beatty']",['Peter Falk'],"['Ashkenazi', 'Jewish']"
The Missouri Breaks,"['Marlon Brando', ' Jack Nicholson', ' Randy Quaid', ' Harry Dean Stanton', ' Frederic Forrest', ' Kathleen Lloyd']",['Marlon Brando'],"['English', 'Irish', 'German', 'Dutch', 'French', 'Huguenot', 'Welsh', 'Scottish']"
The Monkey Hustle,"['Yaphet Kotto', ' Rosalind Cash', ' Thomas Carter']",['Yaphet Kotto'],"['Jewish', 'Cameroonian', 'African', 'Panamanian', 'AfricanPanamanian']"
"Mother, Jugs & Speed","['Raquel Welch', ' Bill Cosby', ' Harvey Keitel']",['Bill Cosby'],['AfricanAmerican']
Moving Violation,"['Stephen McHattie', ' Kay Lenz', ' Eddie Albert']",['Stephen McHattie'],
Murder by Death,"['Peter Falk', ' Peter Sellers', ' David Niven', ' Maggie Smith', ' Alec Guinness', ' Elsa Lanchester', ' James Coco', ' James Cromwell', ' Eileen Brennan', ' Nancy Walker', ' Truman Capote']",['Peter Falk'],"['Ashkenazi', 'Jewish']"
Mustang Country,"['Joel McCrea', ' Robert Fuller', ' Patrick Wayne']",['Joel McCrea'],
Nashville Girl,"['Glenn Corbett', ' Johnny Rodriguez', ' Jesse White']",['Glenn Corbett'],
Network,"['Peter Finch', ' William Holden', ' Faye Dunaway', ' Beatrice Straight', ' Robert Duvall', ' Wesley Addy', ' Ned Beatty']",['Peter Finch'],"['English', 'Scottish']"
The Next Man,"['Sean Connery', ' Albert Paulsen', ' Adolfo Celi']",['Sean Connery'],"['Scottish', 'Irish']"
"Next Stop, Greenwich Village","['Shelley Winters', ' Lenny Baker', ' Christopher Walken']",['Lenny Baker'],
Nickelodeon,"[""Ryan O'Neal"", ' Burt Reynolds', "" Tatum O'Neal"", ' Stella Stevens']",['Burt Reynolds'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'Dutch']"
"No Deposit, No Return","['David Niven', ' Don Knotts', ' Darren McGavin', ' Barbara Feldon']",['David Niven'],"['English', 'Scottish', 'French']"
Norman... Is That You?,"['Redd Foxx', ' Pearl Bailey', ' Dennis Dugan']",['Redd Foxx'],['AfricanAmerican']
Obsession,"['Cliff Robertson', ' Geneviève Bujold', ' John Lithgow']",['Cliff Robertson'],"['English', 'German']"
Ode to Billy Joe,"['Robby Benson', "" Glynnis O'Connor"", ' Joan Hotchkis']",['Robby Benson'],"['Ashkenazi', 'Jewish']"
The Omen,"['Gregory Peck', ' Lee Remick', ' David Warner']",['Gregory Peck'],"['Irish', 'English', 'German', 'Welsh']"
One Away,"['Elke Sommer', ' Bradford Dillman', ' Patrick Mower']",['Bradford Dillman'],"['English', 'German']"
One Summer Love,"['Beau Bridges', ' Susan Sarandon', ' James Noble']",['Beau Bridges'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'SwissGerman', 'German']"
The Opening of Misty Beethoven,"['Constance Money', ' Jamie Gillis', ' Gloria Leonard']",[],
The Outlaw Josey Wales,"['Clint Eastwood', ' Chief Dan George', ' Sam Bottoms', ' John Vernon', ' Bill McKinney', ' Sondra Locke', ' Joyce Jameson']",['Clint Eastwood'],"['English', 'Scottish', 'Irish', 'German', 'Dutch', 'Welsh']"
The Pink Panther Strikes Again,"['Peter Sellers', ' Herbert Lom', ' Lesley-Anne Down']",['Peter Sellers'],"['Sephardi', 'Jewish', 'Ashkenazi', 'Jewish']"
Pony Express Rider,"['Henry Wilcoxon', ' Maureen McCormick', ' Joan Caulfield']",['Henry Wilcoxon'],
The Premonition,"['Richard Lynch', ' Sharon Farrell', ' Danielle Brisebois ']",['Richard Lynch'],
The Return of a Man Called Horse,"['Richard Harris', ' Gale Sondergaard', ' Geoffrey Lewis']",['Richard Harris'],"['Irish', 'English']"
Revenge of the Cheerleaders,"['Cheryl Smith', ' Eddra Gale', ' Carl Ballantine']",['Carl Ballantine'],
"Rich Man, Poor Man","['Nick Nolte', ' Peter Strauss', ' Susan Blakely', ' Ed Asner', ' Robert Reed', ' Fionnula Flanagan', ' Van Johnson', ' Bill Bixby', ' Kim Darby', ' Kay Lenz']",['Nick Nolte'],"['German', 'English', 'Scottish', 'Northern', 'Irish', 'ScotsIrish', 'SwissGerman']"
The Ritz,"['Rita Moreno', ' F. Murray Abraham', ' Kaye Ballard', ' Jerry Stiller']",['Jerry Stiller'],
The River Niger,"['Cicely Tyson', ' James Earl Jones', ' Louis Gossett', ' Jr.']",['James Earl Jones'],['AfricanAmerican']
Robin and Marian,"['Sean Connery', ' Audrey Hepburn', ' Robert Shaw']",['Sean Connery'],"['Scottish', 'Irish']"
Rocky,"['Sylvester Stallone', ' Carl Weathers', ' Talia Shire', ' Burt Young', ' Burgess Meredith', ' Tony Burton']",['Sylvester Stallone'],"['Italian25', 'French', 'Breton25', 'German', 'Ashkenazi', 'Jewish']"
Scorchy,"['Connie Stevens', ' Cesare Danova', ' William Smith']",['Cesare Danova'],
The Sell Out,"['Richard Widmark', ' Oliver Reed']",['Richard Widmark'],"['Swedish25', 'Norwegian25', 'English25', 'Irish']"
The Seven-Per-Cent Solution,"['Robert Duvall', ' Alan Arkin', ' Nicol Williamson', ' Samantha Eggar', ' Laurence Olivier']",['Robert Duvall'],"['English', 'German', 'SwissGerman', 'French', 'Welsh', 'Scottish']"
Shadow of the Hawk,"['Jan-Michael Vincent', ' Marilyn Hassett', ' Chief Dan George']",['Jan-Michael Vincent'],
The Shaggy D.A.,"['Dean Jones', ' Suzanne Pleshette', ' Tim Conway']",['Dean Jones'],
Shoot,"['Cliff Robertson', ' Ernest Borgnine', ' Henry Silva']",['Cliff Robertson'],"['English', 'German']"
The Shootist,"['John Wayne', ' James Stewart', ' Lauren Bacall', ' Ron Howard', ' Harry Morgan', ' Scatman Crothers', "" Hugh O'Brian"", ' Richard Boone', ' Sheree North']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Shout at the Devil,"['Lee Marvin', ' Roger Moore']",['Roger Moore'],['English']
Silent Movie,"['Mel Brooks', ' Dom DeLuise', ' Marty Feldman', ' Sid Caesar', ' Bernadette Peters', ' Marcel Marceau', ' Anne Bancroft', ' Liza Minnelli', ' Burt Reynolds', ' James Caan']",['Mel Brooks'],"['Ashkenazi', 'Jewish']"
Silver Streak,"['Gene Wilder', ' Richard Pryor', ' Jill Clayburgh', ' Patrick McGoohan', ' Ned Beatty', ' Clifton James']",['Gene Wilder'],"['Ashkenazi', 'Jewish']"
Slumber Party '57,"['Debra Winger', ' Cheryl Smith', ' Rafael Campos']",['Rafael Campos'],
A Small Town in Texas,"['Timothy Bottoms', ' Susan George', ' John Karlen']",['Timothy Bottoms'],
Sky Riders,"['James Coburn', ' Susannah York', ' Robert Culp']",['James Coburn'],"['German', 'Swedish']"
Sparkle,"['Philip Michael Thomas', ' Irene Cara', ' Lonette McKee']",['Philip Michael Thomas'],['AfricanAmerican']
Special Delivery,"['Bo Svenson', ' Cybill Shepherd', ' Sorrell Booke']",[],
Squirm,"['Don Scardino', ' Jean Sullivan', ' Patricia Pearcy']",['Don Scardino'],
A Star is Born,"['Barbra Streisand', ' Kris Kristofferson', ' Gary Busey']",['Gary Busey'],
Stay Hungry,"['Jeff Bridges', ' Sally Field', ' Arnold Schwarzenegger']",['Jeff Bridges'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'SwissGerman', 'German']"
St. Ives,"['Charles Bronson', ' Jacqueline Bisset', ' John Houseman']",['Charles Bronson'],"['Lithuanian', 'Polish', 'Eastern', 'European']"
Swashbuckler,"['Robert Shaw', ' James Earl Jones', ' Geneviève Bujold']",['Robert Shaw'],
Sweet Revenge,"['Stockard Channing', ' Sam Waterston', ' Franklyn Ajaye']",['Sam Waterston'],"['English', 'Scottish']"
The Swiss Conspiracy,"['David Janssen', ' Ray Milland', ' Senta Berger']",['David Janssen'],"['German', 'SwissGerman', 'Irish', 'English']"
Target of an Assassin,['Anthony Quinn'],['Anthony Quinn'],"['Irish75', 'Mexican', 'Spanish', 'Indigenous']"
Taxi Driver,"['Robert De Niro', ' Jodie Foster', ' Cybill Shepherd', ' Harvey Keitel', ' Peter Boyle', ' Albert Brooks']",['Robert De Niro'],"['Italian', 'Irish', 'German', 'Dutch', 'English', 'French', 'Huguenot', 'Scottish', 'ScotsIrishNorthern', 'Irish']"
The Town That Dreaded Sundown,"['Ben Johnson', ' Andrew Prine', ' Dawn Wells']",['Ben Johnson'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish']"
Trackdown,"['James Mitchum', ' Karen Lamm', ' Anne Archer']",['James Mitchum'],
Tracks,"['Dennis Hopper', ' Dean Stockwell', ' Taryn Power']",['Dennis Hopper'],"['English', 'Irish', 'Scottish', 'Welsh', 'Dutch']"
Treasure of Matecumbe,"['Robert Foxworth', ' Joan Hackett', ' Peter Ustinov']",['Robert Foxworth'],
Tunnel Vision,"['Ron Silver', ' Howard Hesseman', ' Roger Bowen']",['Ron Silver'],
Two-Minute Warning,"['Charlton Heston', ' John Cassavetes', ' Jack Klugman', ' David Janssen', ' Beau Bridges', ' Marilyn Hassett', ' Walter Pidgeon', ' Gena Rowlands']",['Charlton Heston'],"['English', 'Scottish', 'Cornish', 'German']"
Up!,"['Raven De La Croix', ' Kitten Natividad']",[],
Velvet Smooth,"['Emerson Boozer', ' Owen Watson', ' Johnnie Hill']",['Owen Watson'],
Victory at Entebbe,"['Anthony Hopkins', ' Elizabeth Taylor', ' Burt Lancaster', ' Richard Dreyfuss', ' Julius Harris', ' Helmut Berger', ' Linda Blair', ' Kirk Douglas', ' Helen Hayes']",['Anthony Hopkins'],"['Welsh', 'English']"
Vigilante Force,"['Kris Kristofferson', ' Jan-Michael Vincent', ' Victoria Principal']",['Jan-Michael Vincent'],
Voyage of the Damned,"['Faye Dunaway', ' Oskar Werner', ' Max von Sydow']",['Oskar Werner'],
W.C. Fields and Me,"['Rod Steiger', ' Valerie Perrine', ' Jack Cassidy']",['Rod Steiger'],"['German', 'AustrianMoravian']"
Welcome to L.A.,"['Keith Carradine', ' Geraldine Chaplin', ' Harvey Keitel']",['Keith Carradine'],
The Winds of Autumn,"['Jack Elam', ' Jeanette Nolan', ' Andrew Prine']",['Jack Elam'],
The Witch Who Came from the Sea,"['Millie Perkins', ' Lonny Chapman', ' Vanessa Brown']",['Lonny Chapman'],
"Won Ton Ton, the Dog Who Saved Hollywood","['Bruce Dern', ' Madeline Kahn', ' Art Carney']",['Bruce Dern'],"['German', 'English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Dutch', 'Welsh']"
