0,1,Males,Ethnicity
Blow,"['Johnny Depp', ' Penélope Cruz']",['Johnny Depp'],"['English', 'Irish', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Welsh', 'French', 'FrenchCanadian', 'Dutch', 'Flemish', 'Belgian', 'German', 'African']"
Bones,"['Snoop Dogg', ' Pam Grier', ' Michael T. Weiss']",['Michael T. Weiss'],
Boom: The Sound of Eviction,['Willie Brown'],[],
A Boy Named Sue,[''],[],
Brian's Song,"['Sean Maher', ' Mekhi Phifer', ' Paula Cale', ' Elise Neal', ' Aidan Devine', ' Dean McDermott', ' Ben Gazzara']",['Sean Maher'],['Irish']
The Brothers,"['Morris Chestnut', ' D. L. Hughley', ' Bill Bellamy', ' Shemar Moore']",['Morris Chestnut'],['AfricanAmerican']
Bubble Boy,['Jake Gyllenhaal'],['Jake Gyllenhaal'],"['Swedish', 'English', 'SwissGerman', 'German', 'Scottish', 'Welsh', 'French', 'Ashkenazi', 'Jewish']"
Buffalo Soldiers,"['Joaquin Phoenix', ' Ed Harris', ' Anna Paquin']",['Joaquin Phoenix'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'German', 'Irish', 'Welsh', 'French', 'Huguenot', 'Ashkenazi', 'Jewish']"
Bully,"['Brad Renfro', ' Rachel Miner', ' Bijou Phillips']",['Brad Renfro'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'German', 'Welsh', 'French']"
The Business of Strangers,"['Julia Stiles', ' Stockard Channing', ' Marcus Giamatti']",['Marcus Giamatti'],
 Captain Corelli's Mandolin,"['Nicolas Cage', ' Penélope Cruz']",['Nicolas Cage'],"['Italian25', 'Polish1875', 'German625', 'British', 'Isles', 'English', 'Scottish']"
The Cat's Meow,"['Kirsten Dunst', ' Edward Herrmann', ' Eddie Izzard', ' Cary Elwes', ' Joanna Lumley', ' Jennifer Tilly']",['Edward Herrmann'],"['Irish', 'English']"
Cats & Dogs,"['Jeff Goldblum', ' Elizabeth Perkins', ' Tobey Maguire', ' Sean Hayes', ' Alec Baldwin', ' Alexander Pollock']",['Jeff Goldblum'],"['Ashkenazi', 'Jewish']"
The Caveman's Valentine,"['Samuel L. Jackson', ' Colm Feore', ' Ann Magnuson']",['Samuel L. Jackson'],"['AfricanAmerican', 'English']"
The Center of the World,"['Peter Sarsgaard', ' Molly Parker']",['Peter Sarsgaard'],"['Danish', 'Norwegian', 'English', 'German', 'Irish', 'ScotsIrishNorthern', 'Irish', 'Austrian']"
Corky Romano,"['Chris Kattan', ' Peter Falk', ' Fred Ward']",['Peter Falk'],"['Ashkenazi', 'Jewish']"
CQ,"['Jeremy Davies', ' Angela Lindvall']",['Jeremy Davies'],"['Scottish', 'Welsh', 'English']"
Crazy/Beautiful,"['Kirsten Dunst', ' Jay Hernandez', ' Bruce Davison']",['Jay Hernandez'],['Mexican']
Crocodile Dundee in Los Angeles,"['Paul Hogan', ' Linda Kozlowski', ' Jere Burns', ' Paul Rodriguez']",['Paul Hogan'],
Cruel Intentions 2,"['Robin Dunne', ' Sarah Thompson', ' Keri Lynn Pratt', ' Amy Adams']",[],
The Curse of the Jade Scorpion,"['Woody Allen', ' Elizabeth Berkley', ' Helen Hunt', ' Dan Aykroyd']",['Woody Allen'],"['Ashkenazi', 'Jewish']"
 The Deep End,"['Tilda Swinton', ' Goran Višnjić', ' Jonathan Tucker']",['Goran Višnjić'],
Delivering Milo,"['Anton Yelchin', ' Albert Finney', ' Bridget Fonda']",['Anton Yelchin'],"['Ashkenazi', 'Jewish']"
Den,"['Greg Arce', ' Stephanie Rettig', ' Lee Schall', ' Dana J. Ryan']",['Greg Arce'],
Dogtown and Z-Boys,['the history of skateboarding'],['the history of skateboarding'],
Domestic Disturbance,"['John Travolta', ' Vince Vaughn', ' Teri Polo']",['John Travolta'],"['ItalianSicilian50', 'Irish']"
Don't Say a Word,"['Michael Douglas', ' Sean Bean', ' Brittany Murphy']",['Michael Douglas'],"['Ashkenazi', 'Jewish', 'English', 'Irish', 'Welsh', 'Dutch', 'Scottish', 'Belgian', 'French']"
Donnie Darko,"['Jake Gyllenhaal', ' Jena Malone', ' Drew Barrymore', ' Mary McDonnell', ' Katharine Ross', ' Patrick Swayze', ' Noah Wyle']",['Jake Gyllenhaal'],"['Swedish', 'English', 'SwissGerman', 'German', 'Scottish', 'Welsh', 'French', 'Ashkenazi', 'Jewish']"
Double Take,"['Eddie Griffin', ' Orlando Jones']",['Eddie Griffin'],['AfricanAmerican']
Down to Earth,['Chris Rock'],[],
Dr. Dolittle 2,"['Eddie Murphy', ' Raven-Symoné', ' Kevin Pollak']",['Eddie Murphy'],['AfricanAmerican']
Driven,"['Sylvester Stallone', ' Burt Reynolds', ' Kip Pardue', ' Til Schweiger', ' Gina Gershon', ' Estella Warren']",['Sylvester Stallone'],"['Italian25', 'French', 'Breton25', 'German', 'Ashkenazi', 'Jewish']"
Dumb Luck,"['Scott Baio', ' Tracy Nelson', ' Hal Linden']",['Scott Baio'],"['Italian', 'Sicilian']"
 Earth vs. the Spider,"['Dan Aykroyd', ' Devon Gummersall', ' Amelia Heinle']",['Dan Aykroyd'],"['English', 'Irish', 'Scottish', 'Dutch', 'French', 'FrenchCanadian']"
Elvira's Haunted Hills,"['Cassandra Peterson', "" Richard O'Brien"", ' Mary Scheer']",[],
Enemy at the Gates,"['Jude Law', ' Ed Harris', ' Rachel Weisz', ' Joseph Fiennes', ' Bob Hoskins']",['Jude Law'],"['English', 'Welsh', 'Scottish']"
Escape from Hell,"['Daniel Kruse', ' Emilie Jo Tisdale', ' Terry Jernigan']",['Daniel Kruse'],
Evolution,"['David Duchovny', ' Orlando Jones', ' Seann William Scott', ' Julianne Moore']",['David Duchovny'],"['Jewish', 'Scottish']"
Exit Wounds,"['Steven Seagal', ' DMX', ' Anthony Anderson']",['Steven Seagal'],"['Jewish', 'English', 'German', 'Irish', 'Dutch']"
 The Fast and the Furious,"['Paul Walker', ' Vin Diesel', ' Michelle Rodriguez', ' Jordana Brewster']",['Paul Walker'],"['English', 'German', 'SwissGerman']"
Festival in Cannes,"['Anouk Aimée', ' Greta Scacchi', ' Maximilian Schell', ' Ron Silver']",['Maximilian Schell'],"['SwissGerman', 'Austrian']"
Final Fantasy: The Spirits Within,"['Ming-Na', ' Alec Baldwin', ' James Woods', ' Donald Sutherland', ' Ving Rhames', ' Steve Buscemi', ' Peri Gilpin']",['Alec Baldwin'],"['English', 'Irish', 'Scottish', 'FrenchCanadian', 'German']"
Finder's Fee,"['Erik Palladino', ' James Earl Jones', ' Ryan Reynolds', ' Dash Mihok']",['Erik Palladino'],['Armenian']
The Fluffer,"['Scott Gurney', ' Taylor Negron', ' Roxanne Day']",['Scott Gurney'],
The Forsaken,"['Kerr Smith', ' Brendan Fehr', ' Izabella Miko']",['Kerr Smith'],"['German', 'Scottish', 'English']"
Frailty,"['Bill Paxton', ' Powers Boothe', ' Matthew McConaughey']",['Bill Paxton'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Austrian', 'German', 'French', 'SwissFrench', 'Dutch', 'Welsh', 'Norwegian']"
Freddy Got Fingered,"['Tom Green', ' Rip Torn', ' Harland Williams', ' Marisa Coughlan', ' Eddie Kaye Thomas', ' Julie Hagerty']",['Tom Green'],
From Hell,"['Johnny Depp', ' Heather Graham', ' Ian Holm']",['Johnny Depp'],"['English', 'Irish', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Welsh', 'French', 'FrenchCanadian', 'Dutch', 'Flemish', 'Belgian', 'German', 'African']"
Full Frontal,"['Kyle Schickner', ' Christopher May', ' Chi Chi LaRue']",['Kyle Schickner'],
 Get Over It,"['Kirsten Dunst', ' Ben Foster', ' Sisqó', ' Shane West', ' Colin Hanks', ' Martin Short', ' Carmen Electra']",['Ben Foster'],"['Jewish', 'English', 'French', 'Irish', 'Welsh', 'Scottish', 'Judaism']"
Ghost World,"['Thora Birch', ' Scarlett Johansson', ' Brad Renfro', ' Illeana Douglas', ' Steve Buscemi']",['Brad Renfro'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'German', 'Welsh', 'French']"
Ghosts of Mars,"['Ice Cube', ' Natasha Henstridge', ' Joanna Cassidy']",[],
The Glass House,"['Leelee Sobieski', ' Diane Lane', ' Stellan Skarsgård']",['Stellan Skarsgård'],
Glitter,"['Mariah Carey', ' Max Beesley', ' Terrence Howard', ' Ann Magnuson']",['Max Beesley'],
God Didn't Give Me a Week's Notice,['Margaret Holloway'],[],
Good Neighbor,"['Billy Dee Williams', ' Danica McKellar', ' Tobin Bell']",['Billy Dee Williams'],['AfricanMontserratian']
Gosford Park,"['Michael Gambon', ' Kristin Scott Thomas', ' Maggie Smith', ' Helen Mirren', ' Alan Bates', ' Bob Balaban', ' Clive Owen']",['Michael Gambon'],
Green Dragon,"['Patrick Swayze', ' Forest Whitaker', ' Don Duong']",['Patrick Swayze'],"['English', 'Irish', 'Scottish', 'Dutch']"
The Grey Zone,"['Harvey Keitel', ' Natasha Lyonne', ' David Arquette']",['Harvey Keitel'],"['Ashkenazi', 'Jewish']"
 Hannibal,"['Anthony Hopkins', ' Julianne Moore', ' Gary Oldman', ' Giancarlo Giannini', ' Ray Liotta']",['Anthony Hopkins'],"['Welsh', 'English']"
Hardball,"['Keanu Reeves', ' Diane Lane', ' John Hawkes']",['Keanu Reeves'],"['Native', 'Hawaiian', 'Portuguese', 'English', 'Scottish', 'Chinese', 'Dutch', 'English']"
Harry Potter and the Sorcerer's Stone,"['Daniel Radcliffe', ' Rupert Grint', ' Emma Watson', ' Richard Harris', ' Maggie Smith', ' Robbie Coltrane']",['Daniel Radcliffe'],"['Irish', 'Ashkenazi', 'Jewish']"
Harvard Man,"['Adrian Grenier', ' Sarah Michelle Gellar', ' Joey Lauren Adams']",['Adrian Grenier'],"['English', 'Irish', 'Scottish', 'German', 'French', 'Mexican', 'Spanish', 'Indigenous', 'French']"
Head Over Heels,"['Monica Potter', ' Freddie Prinze Jr.']",[],
Heartbreakers,"['Sigourney Weaver', ' Jennifer Love Hewitt', ' Gene Hackman', ' Ray Liotta']",['Gene Hackman'],"['English', 'German', 'Scottish', 'Dutch']"
Hearts in Atlantis,"['Anthony Hopkins', ' Anton Yelchin', ' Hope Davis', ' David Morse']",['Anthony Hopkins'],"['Welsh', 'English']"
Hedwig and the Angry Inch,"['John Cameron Mitchell', ' Miriam Shor', ' Stephen Trask', ' Theodore Liscinski', ' Rob Campbell']",['John Cameron Mitchell'],
Heist,"['Gene Hackman', ' Danny DeVito', ' Delroy Lindo', ' Sam Rockwell', ' Rebecca Pidgeon', ' Ricky Jay']",['Gene Hackman'],"['English', 'German', 'Scottish', 'Dutch']"
Herman U.S.A.,"[""Michael O'Keefe"", ' Kevin Chamberlin']",['Kevin Chamberlin'],
How High,"['Method Man', ' Redman']",['Method Man'],['AfricanAmerican']
How to Make a Monster,"['Clea DuVall', ' Steven Culp']",['Steven Culp'],"['English', 'German', 'Irish']"
Human Nature,"['Patricia Arquette', ' Rhys Ifans', ' Tim Robbins', ' Miranda Otto']",['Rhys Ifans'],['Welsh']
 I Am Sam,"['Sean Penn', ' Michelle Pfeiffer', ' Dakota Fanning']",['Sean Penn'],"['Jewish', 'Italian', 'Irish']"
In the Bedroom,"['Tom Wilkinson', ' Sissy Spacek', ' Nick Stahl', ' Marisa Tomei']",['Tom Wilkinson'],"['English', 'Scottish']"
 Jay and Silent Bob Strike Back,"['Jason Mewes', ' Kevin Smith']",['Jason Mewes'],"['English', 'Scottish', 'German', 'ScotsIrishNorthern', 'Irish']"
Jeepers Creepers,"['Gina Philips', ' Justin Long', ' Jonathan Breck']",['Justin Long'],"['German375', 'ItalianSicilian25', 'Polish']"
Jimmy Neutron: Boy Genius,"['Megan Cavanagh', ' Mark DeCarlo', ' Debi Derryberry']",['Mark DeCarlo'],
The Jimmy Show,"['Frank Whaley', ' Carla Gugino', ' Ethan Hawke']",['Frank Whaley'],['ItalianSicilian']
Joe Dirt,"['David Spade', ' Brittany Daniel', ' Adam Beach']",['David Spade'],"['German', 'English', 'Irish', 'ScotsIrishNorthern', 'Irish', 'SwissGerman', 'Dutch']"
Joe Somebody,"['Tim Allen', ' James Belushi', ' Julie Bowen']",['Tim Allen'],"['German', 'English', 'Irish', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Welsh']"
Josie and the Pussycats,"['Rachael Leigh Cook', ' Tara Reid', ' Rosario Dawson']",[],
Joy Ride,"['Paul Walker', ' Steve Zahn', ' Leelee Sobieski']",['Paul Walker'],"['English', 'German', 'SwissGerman']"
Jurassic Park III,"['Sam Neill', ' William H. Macy', ' Téa Leoni', ' Michael Jeter', ' Alessandro Nivola', ' Trevor Morgan']",['Sam Neill'],"['English', 'AngloIrishNorthern', 'Irish', 'Irish']"
Just Visiting,"['Jean Reno', ' Christina Applegate', ' Christian Clavier']",['Christian Clavier'],
 K-PAX,"['Kevin Spacey', ' Jeff Bridges', ' Mary McCormack', ' Alfre Woodard']",['Kevin Spacey'],"['Swedish', 'English', 'Welsh']"
Kate & Leopold,"['Meg Ryan', ' Hugh Jackman', ' Liev Schreiber', ' Breckin Meyer']",['Hugh Jackman'],"['English25', 'Scottish125', 'Greek']"
Kill Me Later,"['Selma Blair', ' Max Beesley', ' Brendan Fehr']",['Max Beesley'],
Kingdom Come,"['LL Cool J', ' Jada Pinkett Smith', ' Vivica A. Fox Toni Braxton']",[],
Kiss of the Dragon,"['Jet Li', ' Bridget Fonda', ' Tchéky Karyo']",['Jet Li'],['Chinese']
Kissing Jessica Stein,"['Jennifer Westfeldt', ' Heather Juergensen', ' Scott Cohen', ' Jackie Hoffman']",['Scott Cohen'],['Jewish']
A Knight's Tale,"['Heath Ledger', ' Rufus Sewell', ' Paul Bettany', ' Shannyn Sossamon', ' Mark Addy']",['Heath Ledger'],"['English', 'Irish', 'Scottish', 'Welsh', 'Jewish', 'Ashkenazi', 'Sephardi']"
Knockaround Guys,"['Barry Pepper', ' Seth Green', ' Vin Diesel', ' John Malkovich', ' Dennis Hopper']",['Barry Pepper'],"['Scottish', 'Irish', 'English']"
 L.I.E.,"['Brian Cox', ' Paul Dano', ' Billy Kay']",['Brian Cox'],"['Irish25', 'Scottish']"
Lara Croft: Tomb Raider,"['Angelina Jolie', ' Jon Voight', ' Iain Glen']",['Jon Voight'],['German']
The Last Castle,"['Robert Redford', ' James Gandolfini', ' Mark Ruffalo']",['Robert Redford'],"['English', 'Irish', 'Scottish', 'Northern', 'IrishScotsIrish', 'Cornish']"
Laughter on the 23rd Floor,"['Nathan Lane', ' Victor Garber', ' Peri Gilpin']",['Nathan Lane'],['Irish']
Legally Blonde,"['Reese Witherspoon', ' Luke Wilson', ' Selma Blair', ' Matthew Davis']",['Luke Wilson'],['Irish']
Life as a House,"['Kevin Kline', ' Kristin Scott Thomas', ' Hayden Christensen', ' Jena Malone', ' Mary Steenburgen']",['Kevin Kline'],"['Jewish', 'Irish']"
Lloyd,"['Todd Bosley', ' Brendon Ryan Barret', ' Mary Mara']",['Todd Bosley'],
The Lord of the Rings: The Fellowship of the Ring,"['Elijah Wood', ' Ian McKellen', ' Liv Tyler', ' Sean Astin', ' Viggo Mortensen', ' Orlando Bloom', ' Sean Bean', ' Hugo Weaving', ' Ian Holm']",['Elijah Wood'],"['German25', 'Danish25', 'English', 'Irish125', 'Austrian']"
The Lost Skeleton of Cadavra,"['Fay Masterson', ' Andrew Parks', ' Susan McConnell']",['Andrew Parks'],
Lovely & Amazing,"['Brenda Blethyn', ' Catherine Keener', ' Emily Mortimer']",[],
 The Majestic,"['Jim Carrey', ' Martin Landau', ' James Whitmore']",['Jim Carrey'],"['FrenchCanadian', 'English', 'Scottish', 'Irish']"
The Man from Elysian Fields,"['Andy Garcia', ' Mick Jagger', ' Olivia Williams', ' James Coburn']",['Andy Garcia'],"['Cuban', 'Spanish']"
The Man Who Wasn't There,"['Billy Bob Thornton', ' Frances McDormand', ' James Gandolfini']",['Billy Bob Thornton'],"['English', 'Scottish', 'Irish']"
Max Keeble's Big Move,"['Alex D. Linz', ' Josh Peck', ' Zena Grey']",['Alex D. Linz'],"['Irish', 'English', 'Ashkenazi', 'Jewish']"
Megiddo: The Omega Code 2,"['Michael York', ' Michael Biehn', ' Diane Venora']",['Michael York'],
The Mexican,"['Brad Pitt', ' Julia Roberts', ' James Gandolfini']",['Brad Pitt'],"['English', 'ScotsIrishNorthern', 'Irish', 'German', 'Scottish', 'Welsh', 'Irish', 'Swedish', 'Dutch', 'French', 'Cornish', 'Channel', 'IslanderJersey']"
Mockingbird Don't Sing,"['Tarra Steele', ' Melissa Errico', ' Sean Young', ' Kim Darby']",['Sean Young'],"['English', 'Irish', 'SwissGerman']"
Monkeybone,"['Brendan Fraser', ' Bridget Fonda', ' Chris Kattan']",['Brendan Fraser'],"['Irish', 'Scottish', 'German', 'Czech', 'FrenchCanadian', 'English']"
Monsoon Wedding,"['Naseeruddin Shah', ' Lillete Dubey', ' Shefali Shah']",[],
Monster's Ball,"['Billy Bob Thornton', ' Halle Berry', ' Heath Ledger', ' Peter Boyle']",['Billy Bob Thornton'],"['English', 'Scottish', 'Irish']"
"Monsters, Inc.","['John Goodman', ' Billy Crystal', ' Steve Buscemi', ' James Coburn']",['John Goodman'],"['English', 'Welsh', 'German']"
A Month of Sundays,"['Corina Marie', ' Rod Steiger', ' Michael Paré']",['Rod Steiger'],"['German', 'AustrianMoravian']"
Moulin Rouge!,"['Nicole Kidman', ' Ewan McGregor']",['Ewan McGregor'],"['Scottish', 'German']"
Mulholland Drive,"['Naomi Watts', ' Laura Elena Harring', ' Justin Theroux']",['Justin Theroux'],"['FrenchCanadianpaternal', 'Italian', 'English', 'German', 'Spanish', 'Dutch']"
The Mummy Returns,"['Brendan Fraser', ' Rachel Weisz', ' John Hannah', ' Oded Fehr', ' Dwayne Johnson']",['Brendan Fraser'],"['Irish', 'Scottish', 'German', 'Czech', 'FrenchCanadian', 'English']"
Murder on a Sunday Morning,['the Brenton Butler case'],['the Brenton Butler case'],
The Musketeer,"['Tim Roth', ' Catherine Deneuve', ' Mena Suvari', ' Stephen Rea', ' Justin Chambers']",['Tim Roth'],"['Irish', 'English']"
My Big Break,"['careers of Wes Bentley', ' Tony Zierra', ' Brad Rowe', ' Chad Lindberg', ' Greg Fawcett']",['Tony Zierra'],
My Big Fat Greek Wedding,"['Nia Vardalos', ' John Corbett', ' Michael Constantine']",['John Corbett'],"['English', 'Irish', 'ScotsIrishNorthern', 'Irish', 'Welsh', 'Lithuanian', 'Ashkenazi', 'Jewish']"
My First Mister,"['Albert Brooks', ' Leelee Sobieski', ' John Goodman']",['Albert Brooks'],"['Ashkenazi', 'Jewish']"
 Not Another Teen Movie,"['Chris Evans', ' Jaime Pressly', ' Chyler Leigh']",[],
Novocaine,"['Steve Martin', ' Helena Bonham Carter', ' Laura Dern']",['Steve Martin'],"['English', 'Scottish', 'Irish', 'ScotsIrishNorthern', 'Irish', 'German', 'French', 'Welsh']"
 O,"['Mekhi Phifer', ' Josh Hartnett', ' Julia Stiles']",['Mekhi Phifer'],['AfricanAmerican']
Ocean's Eleven,"['George Clooney', ' Matt Damon', ' Brad Pitt', ' Andy García', ' Julia Roberts', ' Don Cheadle', ' Casey Affleck', ' Elliott Gould', ' Bernie Mac', ' Carl Reiner', ' Casey Affleck', ' Scott Caan']",['George Clooney'],"['Irish', 'English', 'German', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Welsh', 'French', 'Huguenot', 'Dutch']"
On the Line,"['Lance Bass', ' Joey Fatone']",['Lance Bass'],"['English', 'Welsh', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'French']"
The One,"['Jet Li', ' Delroy Lindo', ' Carla Gugino']",['Jet Li'],['Chinese']
One Night at McCool's,"['Liv Tyler', ' Matt Dillon', ' Michael Douglas', ' Paul Reiser']",['Matt Dillon'],"['Irish125', 'German', 'Scottish', 'Irish']"
Original Sin,"['Antonio Banderas', ' Angelina Jolie', ' Thomas Jane']",['Antonio Banderas'],['Spanish']
Osmosis Jones,"['Bill Murray', ' Chris Rock', ' Laurence Fishburne']",['Bill Murray'],['Irish']
The Others,"['Nicole Kidman', ' Alakina Mann', ' Christopher Eccleston']",['Christopher Eccleston'],
Out Cold,"['Jason London', ' Lee Majors', ' Zach Galifianakis']",['Jason London'],['English']
Out of the Black,"['Tyler Christopher', ' Sally Kirkland', ' Jason Widener']",['Tyler Christopher'],"['Scottish', 'Irish', 'English', 'German', 'Swedish', 'Welsh']"
The Pact,"['Rider Strong', ' Adam Frost', ' Lisa Zane', ' John Heard']",['Rider Strong'],"['English', 'Irish']"
Pearl Harbor,"['Ben Affleck', ' Josh Hartnett', ' Kate Beckinsale', ' Tom Sizemore', ' Cuba Gooding Jr.', ' Alec Baldwin', ' Jon Voight']",['Ben Affleck'],"['English', 'Irish', 'German', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'French', 'SwissGerman', 'Swedish', 'Welsh']"
Perfume,"['Estella Warren', ' Jeff Goldblum', ' Mariel Hemingway']",['Jeff Goldblum'],"['Ashkenazi', 'Jewish']"
Piñero,"['Benjamin Bratt', ' Talisa Soto', ' Giancarlo Esposito']",['Benjamin Bratt'],"['English', 'Sudeten', 'German', 'Indigenous', 'Peruvian', 'Quechua']"
Planet of the Apes,"['Mark Wahlberg', ' Tim Roth', ' Helena Bonham Carter', ' Michael Clarke Duncan', ' Estella Warren', ' Kris Kristofferson']",['Mark Wahlberg'],"['Irish25', 'Swedish625', 'English625', 'FrenchCanadian3125', 'Scottish']"
The Pledge,"['Jack Nicholson', ' Patricia Clarkson', ' Benicio del Toro']",['Jack Nicholson'],"['Irish', 'Scottish', 'English', 'Pennsylvania', 'DutchGerman', 'Welshbiological', 'Italian', 'Latvian', 'Ashkenazi', 'Jewish', 'Baltic', 'German']"
Pootie Tang,"['Lance Crouther', ' Wanda Sykes', ' Chris Rock']",['Lance Crouther'],
The Princess Diaries,"['Julie Andrews', ' Anne Hathaway', ' Heather Matarazzo', ' Héctor Elizondo', ' Caroline Goodall', ' Mandy Moore', ' Erik von Detten']",['Héctor Elizondo'],
 Rat Race,"['John Cleese', ' Rowan Atkinson', ' Cuba Gooding Jr.', ' Seth Green', ' Breckin Meyer', ' Whoopi Goldberg', ' Amy Smart']",['John Cleese'],['English']
Recess: School's Out,"[""Rickey D'Shon Collins"", ' Jason Davis', ' Paul Willson']",['Jason Davis'],"['Ashkenazi', 'Jewish']"
Revolution OS,"['history of GNU', ' Linux', ' open source', ' free software movement']",['Linux'],
Riding in Cars with Boys,"['Drew Barrymore', ' Steve Zahn', ' Brittany Murphy', ' James Woods']",['Drew Barrymore'],"['Irish', 'German', 'Hungarian']"
Rock Star,"['Mark Wahlberg', ' Jennifer Aniston']",['Mark Wahlberg'],"['Irish25', 'Swedish625', 'English625', 'FrenchCanadian3125', 'Scottish']"
