0,1,Males,Ethnicity
Chisum,"['John Wayne', ' Forrest Tucker', ' Ben Johnson', ' Glenn Corbett', ' Geoffrey Deuel', ' Christopher George']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
The Christine Jorgensen Story,['John Hansen'],['John Hansen'],
Cockeyed Cowboys of Calico County,"['Dan Blocker', ' Nanette Fabray', ' Jim Backus']",['Dan Blocker'],
Colossus: The Forbin Project,"['Susan Clark', ' Eric Braeden']",['Eric Braeden'],
Cotton Comes to Harlem,"['Redd Foxx', ' Godfrey Cambridge', ' Raymond St. Jacques']",['Redd Foxx'],['AfricanAmerican']
"Count Yorga, Vampire","['Robert Quarry', ' Michael Murphy', ' Roger Perry']",['Robert Quarry'],
Darker than Amber,"['Rod Taylor', ' Theodore Bikel', ' Suzy Kendall']",['Rod Taylor'],
Darling Lili,"['Julie Andrews', ' Rock Hudson', ' Jeremy Kemp']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
The Delta Factor,"['Christopher George', ' Yvette Mimieux', ' Yvonne De Carlo']",['Christopher George'],
Diary of a Mad Housewife,"['Carrie Snodgress', ' Richard Benjamin', ' Frank Langella']",['Richard Benjamin'],
Dirty Dingus Magee,"['Frank Sinatra', ' George Kennedy', ' Anne Jackson']",['Frank Sinatra'],"['Italian', 'Sicilian']"
The Dunwich Horror,"['Sandra Dee', ' Dean Stockwell', ' Talia Shire']",['Dean Stockwell'],
El Condor,"['Jim Brown', ' Lee Van Cleef', ' Marianna Hill']",['Jim Brown'],"['AfricanAmerican', 'Nigerian']"
Elvis: That's the Way It Is,['Elvis Presley'],['Elvis Presley'],"['English', 'Scottish', 'German', 'French', 'Dutch', 'Danish']"
End of the Road,"['Stacy Keach', ' Harris Yulin', ' Dorothy Tristan']",['Harris Yulin'],
Equinox,['Frank Bonner'],['Frank Bonner'],
Five Easy Pieces,"['Jack Nicholson', ' Susan Anspach', ' Karen Black']",['Jack Nicholson'],"['Irish', 'Scottish', 'English', 'Pennsylvania', 'DutchGerman', 'Welshbiological', 'Italian', 'Latvian', 'Ashkenazi', 'Jewish', 'Baltic', 'German']"
Flesh Feast,['Veronica Lake'],[],
Fools,"['Jason Robards', ' Katharine Ross', ' Scott Hylands']",['Jason Robards'],"['Swedish', 'English', 'Welsh', 'German', 'Irish', 'Scottish']"
Gas-s-s-s,"['Ben Vereen', ' Talia Shire', ' Elaine Giftos']",['Ben Vereen'],
Getting Straight,"['Elliott Gould', ' Candice Bergen', ' Jeff Corey']",['Elliott Gould'],"['Ashkenazi', 'Jewish']"
Gimme Shelter,['The Rolling Stones'],['The Rolling Stones'],
The Grasshopper,"['Jacqueline Bisset', ' Jim Brown', ' Joseph Cotton']",['Jim Brown'],"['AfricanAmerican', 'Nigerian']"
The Great White Hope,"['James Earl Jones', ' Jane Alexander', ' Chester Morris']",['James Earl Jones'],['AfricanAmerican']
Halls of Anger,"['Calvin Lockhart', ' Janet MacLachlan', ' Jeff Bridges']",['Calvin Lockhart'],['AfricanBahamian']
The Hawaiians,"['Charlton Heston', ' Tina Chen', ' Geraldine Chaplin', ' John Phillip Law']",['Charlton Heston'],"['English', 'Scottish', 'Cornish', 'German']"
Hercules in New York,"['Arnold Schwarzenegger', ' Arnold Stang', ' James Karen']",['Arnold Schwarzenegger'],['Austrian']
"Hi, Mom!","['Robert De Niro', ' Allen Garfield', ' Lara Parker']",['Robert De Niro'],"['Italian', 'Irish', 'German', 'Dutch', 'English', 'French', 'Huguenot', 'Scottish', 'ScotsIrishNorthern', 'Irish']"
The Honeymoon Killers,"['Shirley Stoler', ' Tony Lo Bianco', ' Doris Roberts']",['Tony Lo Bianco'],['Italian']
Hornets' Nest,"['Rock Hudson', ' Sylva Koscina', ' Sergio Fantoni']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
House of Dark Shadows,"['Jonathan Frid', ' Grayson Hall', ' Kathryn Leigh Scott']",['Jonathan Frid'],
How Do I Love Thee?,"['Jackie Gleason', "" Maureen O'Hara"", ' Shelley Winters']",[],
Husbands,"['Peter Falk', ' Ben Gazzara', ' Jenny Runacre']",['Peter Falk'],"['Ashkenazi', 'Jewish']"
I Love My Wife,"['Elliott Gould', ' Brenda Vaccaro', ' Dabney Coleman', ' Angel Tompkins']",['Elliott Gould'],"['Ashkenazi', 'Jewish']"
I Never Sang for My Father,"['Melvyn Douglas', ' Gene Hackman', ' Estelle Parsons']",['Melvyn Douglas'],"['Jewish', 'English', 'Scottish']"
I Walk the Line,"['Gregory Peck', ' Tuesday Weld', ' Estelle Parsons']",['Gregory Peck'],"['Irish', 'English', 'German', 'Welsh']"
The Invincible Six,"['Stuart Whitman', ' Elke Sommer', ' Curd Jürgens']",['Stuart Whitman'],"['Ashkenazi', 'Jewish']"
Jenny,"['Marlo Thomas', ' Alan Alda', ' Marian Hailey']",['Alan Alda'],['Irish']
Joe,"['Peter Boyle', ' Susan Sarandon', ' Dennis Patrick']",['Peter Boyle'],"['French', 'Welsh', 'English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'Polish']"
Kelly's Heroes,"['Clint Eastwood', ' Telly Savalas', ' Don Rickles', "" Carroll O'Connor"", ' Donald Sutherland']",['Clint Eastwood'],"['English', 'Scottish', 'Irish', 'German', 'Dutch', 'Welsh']"
King: A Filmed Record... Montgomery to Memphis,"['Paul Newman', ' James Earl Jones']",['Paul Newman'],"['Jewish', 'Slovak']"
The Kremlin Letter,"['Richard Boone', ' Max von Sydow', ' Bibi Andersson']",['Richard Boone'],"['Scottish', 'German', 'Welsh', 'Ashkenazi', 'Jewish']"
The Lady in the Car with Glasses and a Gun,"['Samantha Eggar', ' Oliver Reed', ' John McEnery']",['Oliver Reed'],"['English', 'German', 'Lithuanian', 'Dutch']"
The Landlord,"['Beau Bridges', ' Louis Gossett Jr.', ' Lee Grant', ' Diana Sands', ' Pearl Bailey']",['Beau Bridges'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'SwissGerman', 'German']"
Land Raiders,"['Telly Savalas', ' George Maharis', ' Arlene Dahl', ' Janet Landgard']",['Telly Savalas'],['Greek']
The Last Escape,"['Stuart Whitman', ' John Collin', ' Martin Jarvis']",['Stuart Whitman'],"['Ashkenazi', 'Jewish']"
Last of the Mobile Hot Shots,"['James Coburn', ' Lynn Redgrave', ' Robert Hooks']",['James Coburn'],"['German', 'Swedish']"
The Last Warrior,"['Anthony Quinn', ' Claude Akins', ' Shelley Winters', ' Tony Bill']",['Anthony Quinn'],"['Irish75', 'Mexican', 'Spanish', 'Indigenous']"
The Lawyer,"['Barry Newman', ' Diana Muldaur', ' Harold Gould']",['Barry Newman'],
The Liberation of L.B. Jones,"['Roscoe Lee Browne', ' Lee J. Cobb', ' Lola Falana', ' Yaphet Kotto']",['Roscoe Lee Browne'],
Little Big Man,"['Dustin Hoffman', ' Faye Dunaway', ' Martin Balsam', ' Chief Dan George']",['Dustin Hoffman'],"['Ashkenazi', 'Jewish']"
Little Fauss and Big Halsy,"['Robert Redford', ' Michael J. Pollard', ' Lauren Hutton']",['Robert Redford'],"['English', 'Irish', 'Scottish', 'Northern', 'IrishScotsIrish', 'Cornish']"
Love Story,"[""Ryan O'Neal"", ' Ali MacGraw', ' Ray Milland', ' John Marley']",['Ray Milland'],['Welsh']
Lovers and Other Strangers,"['Bea Arthur', ' Cloris Leachman', ' Vincent Gardenia', ' Richard Castellano', ' Bonnie Bedelia', ' Gig Young', ' Diane Keaton']",['Vincent Gardenia'],
Loving,"['George Segal', ' Eva Marie Saint', ' Sterling Hayden']",['George Segal'],"['Ashkenazi', 'Jewish']"
The Man from O.R.G.Y.,"['Robert Walker', ' Louisa Moritz', ' Lynne Carter']",['Robert Walker'],"['English375', 'Scottish']"
MASH,"['Donald Sutherland', ' Elliott Gould', ' Sally Kellerman', ' Tom Skerritt', ' Jo Ann Pflug', ' John Schuck', ' Robert Duvall', ' René Auberjonois', ' Roger Bowen', ' Fred Williamson']",['Donald Sutherland'],"['Scottish', 'English', 'German']"
Macho Callahan,"['David Janssen', ' Jean Seberg', ' Lee J. Cobb']",['David Janssen'],"['German', 'SwissGerman', 'Irish', 'English']"
Maidstone,"['Norman Mailer', ' Rip Torn']",['Norman Mailer'],
A Man Called Horse,"['Richard Harris', ' Judith Anderson', ' Jean Gascon']",['Richard Harris'],"['Irish', 'English']"
The McMasters,"['Burl Ives', ' Brock Peters', ' Nancy Kwan']",['Burl Ives'],"['English', 'Dutch', 'Scottish', 'German', 'Irish', 'French', 'Huguenot', 'Cherokee', 'Native', 'American']"
The Molly Maguires,"['Sean Connery', ' Richard Harris', ' Samantha Eggar']",['Sean Connery'],"['Scottish', 'Irish']"
Monty Walsh,"['Lee Marvin', ' Jack Palance', ' Jeanne Moreau']",['Jack Palance'],"['Ukrainian', 'Polish']"
The Moonshine War,"['Alan Alda', ' Richard Widmark', ' Patrick McGoohan']",['Alan Alda'],['Irish']
Move,"['Elliott Gould', ' Paula Prentiss', ' Joe Silver']",['Elliott Gould'],"['Ashkenazi', 'Jewish']"
"My Lover, My Son","['Romy Schneider', ' Donald Houston Dennis Waterman']",['Donald Houston Dennis Waterman'],
Myra Breckinridge,"['Raquel Welch', ' Mae West', ' Rex Reed', ' John Huston', ' Farrah Fawcett']",['Rex Reed'],
Nam's Angels,"['Paul Koslo', ' Bernie Hamilton', ' Adam Roarke']",['Paul Koslo'],
No Blade of Grass,"['Nigel Davenport', ' Jean Wallace', ' Lynne Frederick']",['Nigel Davenport'],
Norwood,"['Glen Campbell', ' Kim Darby', ' Joe Namath']",['Glen Campbell'],"['English', 'Scottish', 'German', 'ScotsIrish', 'Northern', 'Irish']"
On a Clear Day You Can See Forever,"['Barbra Streisand', ' Yves Montand', ' Jack Nicholson']",['Yves Montand'],['Italian']
One More Time,"['Sammy Davis Jr.', ' Peter Lawford', ' Esther Anderson']",['Sammy Davis Jr.'],"['AfricanAmerican375', 'CubanAfricanCuban']"
The Only Game in Town,"['Elizabeth Taylor', ' Warren Beatty', ' Hank Henry']",['Warren Beatty'],"['English', 'Scottish', 'Irish', 'French', 'Danish', 'Dutch']"
The Out-of-Towners,"['Jack Lemmon', ' Sandy Dennis', ' Anne Meara']",['Jack Lemmon'],"['English', 'Irish', 'Scottish', 'French', 'Dutch', 'Welsh']"
The Owl and the Pussycat,"['Barbra Streisand', ' George Segal', ' Robert Klein']",['George Segal'],"['Ashkenazi', 'Jewish']"
Patton,"['George C. Scott', ' Karl Malden', ' Michael Bates']",['George C. Scott'],"['English', 'German', 'Irish', 'Scottish']"
The People Next Door,"['Eli Wallach', ' Julie Harris', ' Deborah Winters']",['Eli Wallach'],"['Ashkenazi', 'Jewish']"
The Phantom Tollbooth,"['Butch Patrick', ' Mel Blanc', ' June Foray']",['Butch Patrick'],
The Phynx,"['Joan Blondell', ' Ultra Violet', ' Martha Raye']",[],
Pieces of Dreams,"['Robert Forster', ' Lauren Hutton', ' Will Geer']",['Robert Forster'],"['Irish', 'Italian']"
Pigeons,"['Jordan Christopher', "" Jill O'Hara"", ' Robert Walden']",['Robert Walden'],
Promise at Dawn,"['Melina Mercouri', ' Assi Dayan', ' Didier Haudepin']",['Didier Haudepin'],
Pufnstuf,"['Jack Wild', ' Billie Hayes', ' Martha Raye']",['Jack Wild'],
"Pussycat, Pussycat, I Love You","['Ian McShane', ' Anna Calder-Marshall', ' John Gavin']",['Ian McShane'],"['Scottish', 'Irish', 'English']"
Puzzle of a Downfall Child,"['Faye Dunaway', ' Roy Scheider', ' Barry Primus']",['Roy Scheider'],"['German', 'Irish']"
R. P. M.,"['Anthony Quinn', ' Ann-Margret', ' Gary Lockwood']",['Anthony Quinn'],"['Irish75', 'Mexican', 'Spanish', 'Indigenous']"
"Rabbit, Run","['James Caan', ' Carrie Snodgress', ' Anjanette Comer']",['James Caan'],"['Ashkenazi', 'Jewish']"
The Rebel Rousers,"['Cameron Mitchell', ' Jack Nicholson', ' Diane Ladd']",['Cameron Mitchell'],
The Revolutionary,"['Jon Voight', ' Seymour Cassel', ' Robert Duvall']",['Jon Voight'],['German']
Rio Lobo,"['John Wayne', ' Jorge Rivero', "" Jennifer O'Neill""]",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Savage Intruder,"['Miriam Hopkins', ' Gale Sondergaard', ' Florence Lake ']",[],
Skullduggery,"['Burt Reynolds', ' Susan Clark', ' Paul Hubschmid']",['Burt Reynolds'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'Dutch']"
Soldier Blue,"['Candice Bergen', ' Peter Strauss', ' Donald Pleasence']",['Peter Strauss'],"['Ashkenazi', 'Jewish']"
Something for Everyone,"['Angela Lansbury', ' Michael York', ' Anthony Higgins']",['Michael York'],
Song of Norway,"['Florence Henderson', ' Christina Schollin', ' Robert Morley']",['Robert Morley'],"['Scottish', 'German']"
Start the Revolution Without Me,"['Gene Wilder', ' Donald Sutherland', ' Hugh Griffith']",['Gene Wilder'],"['Ashkenazi', 'Jewish']"
The Strawberry Statement,"['Bruce Davison', ' Kim Darby', ' Bud Cort']",['Bruce Davison'],"['English', 'Dutch']"
Street Scenes,[''],[],
Suppose They Gave a War and Nobody Came,"['Brian Keith', ' Tony Curtis', ' Don Ameche']",['Brian Keith'],
"Tell Me That You Love Me, Junie Moon","['Liza Minnelli', ' Ken Howard', ' Kay Thompson']",['Ken Howard'],"['English', 'Scottish', 'Irish']"
There Was a Crooked Man...,"['Kirk Douglas', ' Henry Fonda', ' Warren Oates', ' Burgess Meredith', ' Hume Cronyn', ' Martin Gabel']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
They Call Me MISTER Tibbs!,"['Sidney Poitier', ' Martin Landau', ' Barbara McNair']",['Martin Landau'],"['Ashkenazi', 'Jewish']"
...tick...tick...tick...,"['Jim Brown', ' George Kennedy', ' Fredric March']",['Jim Brown'],"['AfricanAmerican', 'Nigerian']"
Tiger by the Tail,"['Christopher George', ' Tippi Hedren', ' Dean Jagger']",['Christopher George'],
Togetherness,"['George Hamilton', ' Peter Lawford', ' Olga Schoberová ']",['George Hamilton'],
Too Late the Hero,"['Michael Caine', ' Cliff Robertson', ' Henry Fonda']",['Michael Caine'],"['English', 'Irish']"
Tora! Tora! Tora!,"['Jason Robards', ' So Yamamura', ' Martin Balsam', ' Joseph Cotten', ' James Whitmore', ' E.G. Marshall']",['Jason Robards'],"['Swedish', 'English', 'Welsh', 'German', 'Irish', 'Scottish']"
Trash,"['Joe Dallesandro', ' Holly Woodlawn', ' Jane Forth']",['Joe Dallesandro'],"['Italian', 'Norwegian', 'English']"
The Traveling Executioner,"['Stacy Keach', ' Bud Cort', ' Marianna Hill']",['Bud Cort'],
The Twelve Chairs,"['Frank Langella', ' Ron Moody', ' Dom DeLuise']",['Frank Langella'],['Italian']
Two Mules for Sister Sara,"['Clint Eastwood', ' Shirley MacLaine']",['Clint Eastwood'],"['English', 'Scottish', 'Irish', 'German', 'Dutch', 'Welsh']"
Up in the Cellar,"['Joan Collins', ' Larry Hagman', ' Judy Pace']",['Larry Hagman'],"['German', 'English']"
WUSA,"['Paul Newman', ' Joanne Woodward', ' Anthony Perkins']",['Paul Newman'],"['Jewish', 'Slovak']"
A Walk in the Spring Rain,"['Ingrid Bergman', ' Anthony Quinn', ' Fritz Weaver']",['Anthony Quinn'],"['Irish75', 'Mexican', 'Spanish', 'Indigenous']"
Watermelon Man,"['Godfrey Cambridge', "" D'Urville Martin"", ' Estelle Parsons']",['Godfrey Cambridge'],
The Way We Live Now,"['Nicholas Pryor', ' Joanna Miles', ' Lois Smith']",['Nicholas Pryor'],
What Do You Say to a Naked Lady?,['Richard Roundtree'],['Richard Roundtree'],['AfricanAmerican']
Where's Poppa?,"['George Segal', ' Ruth Gordon', ' Ron Leibman']",['George Segal'],"['Ashkenazi', 'Jewish']"
Which Way to the Front?,"['Jerry Lewis', ' Jan Murray', ' John Wood (English actor)']",['Jerry Lewis'],"['Ashkenazi', 'Jewish']"
The Wild Country,"['Vera Miles', ' Steve Forrest', ' Ron Howard']",['Steve Forrest'],
Woodstock,"['Jimi Hendrix', ' The Who', ' Jefferson Airplane', ' Santana', ' Joe Cocker', ' Janis Joplin', ' Arlo Guthrie', ' Joan Baez', ' Crosby', ' Stills & Nash', ' Sly and the Family Stone']",['The Who'],
The Yin and the Yang of Mr. Go,"['James Mason', ' Jeff Bridges', ' Irene Tsu']",['James Mason'],['English']
You Can't Win 'Em All,"['Tony Curtis', ' Charles Bronson', ' Michèle Mercier']",['Tony Curtis'],"['Ashkenazi', 'Jewish']"
Zabriskie Point,"['Daria Halprin', ' G. D. Spradlin', ' Rod Taylor']",['Rod Taylor'],
Zig Zag,"['George Kennedy', ' Anne Jackson', ' Eli Wallach']",['George Kennedy'],"['English', 'German', 'Irish']"
