0,1,Males,Ethnicity
A Better Tomorrow 2,['Chow-Yun Fat'],[],
Beverly Hills Cop II,"['Eddie Murphy', ' Judge Reinhold', ' Brigitte Nielsen', ' Jürgen Prochnow', ' Ronny Cox', ' John Ashton']",['Eddie Murphy'],['AfricanAmerican']
Beyond Therapy,"['Julie Hagerty', ' Jeff Goldblum', ' Glenda Jackson', ' Tom Conti', ' Christopher Guest']",['Jeff Goldblum'],"['Ashkenazi', 'Jewish']"
The Big Bang,"['Luis Rego', ' Georges Aminel', ' Perrette Pradier']",['Luis Rego'],
The Big Easy,"['Dennis Quaid', ' Ellen Barkin', ' Ned Beatty']",['Dennis Quaid'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Irish', 'German']"
The Big Town,"['Matt Dillon', ' Diane Lane', ' Tommy Lee Jones', ' Bruce Dern', ' Lee Grant', ' Tom Skerritt', ' Suzy Amis']",['Matt Dillon'],"['Irish125', 'German', 'Scottish', 'Irish']"
Black Widow,"['Debra Winger', ' Theresa Russell', ' Sami Frey', ' Nicol Williamson', ' Dennis Hopper']",['Dennis Hopper'],"['English', 'Irish', 'Scottish', 'Welsh', 'Dutch']"
Blind Date,"['Bruce Willis', ' Kim Basinger', ' John Larroquette']",['Bruce Willis'],"['English', 'Dutch', 'French', 'Welsh', 'Irish', 'German']"
Blood Diner,['Rick Burks'],['Rick Burks'],
Body Slam,"['Dirk Benedict', ' Roddy Piper', ' Tanya Roberts']",['Dirk Benedict'],
Born in East L.A.,"['Cheech Marin', ' Daniel Stern', ' Paul Rodriguez']",['Daniel Stern'],"['Ashkenazi', 'Jewish']"
The Brave Little Toaster,"['voices of Jon Lovitz', ' Tim Stack']",['Tim Stack'],
Bride of Boogedy,[''],[],
Broadcast News,"['William Hurt', ' Albert Brooks', ' Holly Hunter', ' Joan Cusack', ' Robert Prosky', ' Lois Chiles', ' Jack Nicholson']",['William Hurt'],"['English', 'German', 'Scottish', 'Irish', 'ScotsIrishNorthern', 'Irish', 'Swedish']"
Burglar,"['Whoopi Goldberg', ' Bobcat Goldthwait']",[],
Buster Keaton: A Hard Act to Follow,[''],[],
Buy & Cell,"['Robert Carradine', ' Randall ""Tex"" Cobb', ' Ben Vereen', ' Imogene Coca', ' Roddy Piper']",['Robert Carradine'],"['English', 'Irish', 'Dutch', 'Ashkenazi', 'Jewish', 'Danish', 'German', 'SwissGerman']"
Can't Buy Me Love,"['Patrick Dempsey', ' Amanda Peterson', ' Seth Green']",['Patrick Dempsey'],"['German', 'English', 'Scottish', 'Swedish', 'Native', 'American']"
Cannibal Hookers,[''],[],
Captive Hearts,"['Pat Morita', ' Chris Makepeace']",[],
Celebration Family,"['Stephanie Zimbalist', ' James Read', ' Ed Begley Jr.']",['James Read'],
The Charles Bukowski Tapes,[''],[],
Cherry 2000,"['Melanie Griffith', ' David Andrews', ' Tim Thomerson']",['David Andrews'],
China Girl,"['James Russo', ' David Caruso']",['James Russo'],['German']
The Chipmunk Adventure,[''],[],
Christmas Comes to Willow Creek,"['John Schneider', ' Tom Wopat', ' Kim Delaney']",['John Schneider'],
Cold Steel,"['Brad Davis', ' Sharon Stone', ' Adam Ant']",['Brad Davis'],
Creepozoids,['Linnea Quigley'],[],
Creepshow 2,"['George Kennedy', ' Dorothy Lamour', ' Lois Chiles']",['George Kennedy'],"['English', 'German', 'Irish']"
Critical Condition,['Richard Pryor'],['Richard Pryor'],"['AfricanAmerican', 'Native', 'American']"
Cross My Heart,"['Martin Short', "" Annette O'Toole"", ' Paul Reiser']",['Martin Short'],"['Irish', 'English']"
Cry Freedom,"['Denzel Washington', ' Kevin Kline']",['Denzel Washington'],['AfricanAmerican']
Cry Wilderness,[''],[],
The Cure for Insomnia,['Lee Groban'],[],
Cyclone,"['Heather Thomas', ' Jeffrey Combs', ' Martin Landau']",['Jeffrey Combs'],
Dancers,['Mikhail Baryshnikov'],['Mikhail Baryshnikov'],[]
Daniel and the Towers,"['Michael McKean', ' Allan Arbus']",['Michael McKean'],"['English', 'Scottish', 'Irish', 'German', 'Dutch']"
Dark Tower,"['Michael Moriarty', ' Jenny Agutter', ' Theodore Bikel']",['Michael Moriarty'],
Date with an Angel,"['Michael E. Knight', ' Emmanuelle Béart', ' David Dukes', ' Phoebe Cates']",['Michael E. Knight'],
The Dead,['Anjelica Huston'],[],
Dead of Winter,"['Mary Steenburgen', ' Roddy McDowall', ' Jan Rubeš']",['Roddy McDowall'],"['English', 'Irish']"
Deadline,['Christopher Walken'],['Christopher Walken'],"['Scottish', 'Irish']"
Dear America: Letters Home from Vietnam,"['Tom Berenger', ' Sean Penn']",['Tom Berenger'],['Irish']
Death Before Dishonor,"['Fred Dryer', ' Brian Keith', ' Joanna Pacuła']",['Fred Dryer'],
Death Run,[''],[],
Death Wish 4: The Crackdown,"['Charles Bronson', ' Kay Lenz']",['Charles Bronson'],"['Lithuanian', 'Polish', 'Eastern', 'European']"
Dinosaurs! – A Fun-Filled Trip Back in Time!,['Fred Savage'],['Fred Savage'],"['Ashkenazi', 'Jewish']"
Dirty Dancing,"['Patrick Swayze', ' Jennifer Grey', ' Jerry Orbach', ' Cynthia Rhodes', ' Jack Weston']",['Patrick Swayze'],"['English', 'Irish', 'Scottish', 'Dutch']"
Disorderlies,"['The Fat Boys', ' Ralph Bellamy']",['The Fat Boys'],
Dolls,[''],[],
Dorf on Golf,['Tim Conway'],['Tim Conway'],['Romanian']
Dorf's Golf Bible,['Tim Conway'],['Tim Conway'],['Romanian']
Down Twisted,"['Carey Lowell', ' Charles Rocket']",['Charles Rocket'],
Dragnet,"['Dan Aykroyd', ' Tom Hanks', ' Dabney Coleman', ' Harry Morgan', ' Alexandra Paul', ' Christopher Plummer']",['Dan Aykroyd'],"['English', 'Irish', 'Scottish', 'Dutch', 'French', 'FrenchCanadian']"
Eddie Murphy Raw,['Eddie Murphy'],['Eddie Murphy'],['AfricanAmerican']
Empire of the Sun,"['Christian Bale', ' John Malkovich', ' Miranda Richardson']",['Christian Bale'],"['English', 'Channel', 'Islander', 'Guernsey', 'German']"
End of the Line,"['Kevin Bacon', ' Wilford Brimley', ' Holly Hunter']",['Kevin Bacon'],"['English', 'German', 'Irish']"
Enemy Territory,"['Gary Frank', ' Ray Parker Jr.', ' Jan-Michael Vincent']",['Gary Frank'],
Ernest Goes to Camp,['Jim Varney'],['Jim Varney'],"['English', 'Scottish', 'German', 'Dutch']"
Escape from Sobibor,"['Alan Arkin', ' Joanna Pacuła', ' Rutger Hauer']",['Alan Arkin'],"['Ashkenazi', 'Jewish']"
Evil Dead II,['Bruce Campbell'],['Bruce Campbell'],"['Scottish', 'English']"
Extreme Prejudice,"['Nick Nolte', ' Powers Boothe', ' Rip Torn', ' María Conchita Alonso']",['Nick Nolte'],"['German', 'English', 'Scottish', 'Northern', 'Irish', 'ScotsIrish', 'SwissGerman']"
Eyes on the Prize,[''],[],
Fatal Attraction,"['Michael Douglas', ' Glenn Close', ' Anne Archer']",['Michael Douglas'],"['Ashkenazi', 'Jewish', 'English', 'Irish', 'Welsh', 'Dutch', 'Scottish', 'Belgian', 'French']"
Fatal Beauty,"['Whoopi Goldberg', ' Sam Elliott']",['Sam Elliott'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Swiss', 'Dutch']"
Fight for Life,"['Jerry Lewis', ' Patty Duke', ' Morgan Freeman']",['Jerry Lewis'],"['Ashkenazi', 'Jewish']"
Five Corners,"['Tim Robbins', ' Jodie Foster', ' John Turturro']",['Tim Robbins'],"['English', 'Norwegian', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'FrenchFrenchCanadian', 'Dutch']"
Flowers in the Attic,"['Louise Fletcher', ' Victoria Tennant', ' Kristy Swanson']",[],
From the Hip,"['Judd Nelson', ' Elizabeth Perkins', ' John Hurt']",['Judd Nelson'],"['Ashkenazi', 'Jewish']"
Full Metal Jacket,"['Matthew Modine', ' R. Lee Ermey', "" Vincent D'Onofrio"", ' Adam Baldwin', ' Dorian Harewood', ' Arliss Howard']",['Matthew Modine'],"['English', 'Swedish', 'Scottish', 'German', 'Dutch']"
G.I. Joe: The Movie,"['voices of Don Johnson', ' Burgess Meredith', ' Sgt. Slaughter', ' Chris Latta', ' Michael Bell', ' Neil Ross']",['Burgess Meredith'],"['English', 'Welsh', 'German']"
Gardens of Stone,"['James Caan', ' Anjelica Huston', ' James Earl Jones', ' D. B. Sweeney', ' Mary Stuart Masterson', ' Dean Stockwell']",['James Caan'],"['Ashkenazi', 'Jewish']"
The Gate,['Stephen Dorff'],['Stephen Dorff'],"['Jewish', 'Italian', 'Polish']"
The Glass Menagerie,"['Joanne Woodward', ' John Malkovich', ' Karen Allen']",['John Malkovich'],"['FrenchCanadianFrench', 'English', 'German', 'Scottish']"
"Good Morning, Vietnam","['Robin Williams', ' Robert Wuhl', ' Forest Whitaker', ' Bruno Kirby', ' J. T. Walsh']",['Robert Wuhl'],
Grateful Dead: So Far,['The Grateful Dead'],['The Grateful Dead'],
Hamburger Hill,"['Dylan McDermott', ' Don Cheadle', ' Steven Weber']",['Dylan McDermott'],"['Italian', 'English', 'French']"
The Hanoi Hilton,"['Michael Moriarty', ' Paul Le Mat']",['Michael Moriarty'],
Happy New Year,"['Peter Falk', ' Charles Durning', ' Wendy Hughes', ' Tom Courtenay']",['Peter Falk'],"['Ashkenazi', 'Jewish']"
Hard Ticket to Hawaii,['Dona Speir'],[],
Harry and the Hendersons,"['John Lithgow', ' Melinda Dillon', ' Don Ameche']",['John Lithgow'],"['Welsh', 'English', 'French', 'ScotsIrishNorthern', 'Irish', 'Scottish']"
Hearts of Fire,"['Bob Dylan', ' Rupert Everett']",['Bob Dylan'],"['Ashkenazi', 'Jewish']"
Hell Comes to Frogtown,['Roddy Piper'],['Roddy Piper'],
Hello Again,"['Shelley Long', ' Corbin Bernsen', ' Judith Ivey', ' Gabriel Byrne', ' Sela Ward']",['Corbin Bernsen'],"['Jewish', 'English', 'Irish', 'Northern', 'IrishScotsIrish', 'Scottish', 'Welsh']"
Hello Mary Lou: Prom Night II,"['Michael Ironside', ' Lisa Schrage']",['Michael Ironside'],
Hellraiser,"['Andrew Robinson', ' Claire Higgins', ' Ashley Laurence', ' Doug Bradley']",['Andrew Robinson'],
The Hidden,"['Kyle MacLachlan', ' Michael Nouri', ' Claudia Christian']",['Kyle MacLachlan'],"['Scottish', 'English', 'Cornish', 'German']"
Hiding Out,"['Jon Cryer', ' Annabeth Gish']",['Jon Cryer'],"['English', 'German', 'SwissGerman', 'Dutch', 'Scottish', 'Swedish']"
A Hobo's Christmas,"['Barnard Hughes', ' Gerald McRaney']",['Barnard Hughes'],['Irish']
Hollywood Shuffle,['Robert Townsend'],['Robert Townsend'],
Hope and Glory,"['Sarah Miles', ' Sammi Davis']",[],
Hot Pursuit,"['John Cusack', ' Jerry Stiller', ' Ben Stiller']",['John Cusack'],['Irish']
House II: The Second Story,"['Arye Gross', ' Amy Yasbeck']",['Arye Gross'],
House of Games,"['Joe Mantegna', ' Lindsay Crouse', ' Ricky Jay']",['Joe Mantegna'],"['Italian', 'Sicilian']"
Housekeeping,['Christine Lahti'],[],
Howling III,['Barry Otto'],['Barry Otto'],
Hunk,"['Deborah Shelton', ' James Coco']",['James Coco'],
I Was a Teenage Zombie,[''],[],
I've Heard the Mermaids Singing,"['Sheila McCarthy', ' Ann-Marie MacDonald']",[],
In the Mood,"['Patrick Dempsey', ' Talia Balsam', "" Beverly D'Angelo""]",['Patrick Dempsey'],"['German', 'English', 'Scottish', 'Swedish', 'Native', 'American']"
Innerspace,"['Dennis Quaid', ' Martin Short', ' Meg Ryan']",['Dennis Quaid'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Irish', 'German']"
Ironweed,"['Jack Nicholson', ' Meryl Streep', ' Tom Waits', ' Fred Gwynne', "" Michael O'Keefe"", ' Carroll Baker']",['Jack Nicholson'],"['Irish', 'Scottish', 'English', 'Pennsylvania', 'DutchGerman', 'Welshbiological', 'Italian', 'Latvian', 'Ashkenazi', 'Jewish', 'Baltic', 'German']"
Ishtar,"['Warren Beatty', ' Dustin Hoffman', ' Isabelle Adjani', ' Charles Grodin', ' Tess Harper', ' Jack Weston']",['Warren Beatty'],"['English', 'Scottish', 'Irish', 'French', 'Danish', 'Dutch']"
Jaws: The Revenge,"['Lorraine Gary', ' Michael Caine', ' Mario Van Peebles']",['Michael Caine'],"['English', 'Irish']"
The Jetsons Meet the Flintstones,[''],[],
Jocks,"['Scott Strader', ' Perry Lang']",['Scott Strader'],
King Lear,"['Peter Sellars', ' Burgess Meredith', ' Molly Ringwald', ' Woody Allen']",['Peter Sellars'],
Kung Fu: The Next Generation,['Brandon Lee'],['Brandon Lee'],"['Chinese', 'European', 'English', 'Irish', 'Norwegian', 'Swedish', 'Dutch']"
La Bamba,"['Lou Diamond Phillips', ' Esai Morales', ' Rosanna DeSoto', ' Elizabeth Peña', ' Danielle von Zerneck']",['Esai Morales'],"['Puerto', 'Rican']"
Lady Beware,['Diane Lane'],[],
The Legend of the White Horse,"['Christopher Lloyd', ' Dee Wallace', ' Christopher Stone']",['Christopher Lloyd'],"['English', 'French', 'Welsh']"
Leonard Part 6,"['Bill Cosby', ' Joe Don Baker', ' Gloria Foster']",['Bill Cosby'],['AfricanAmerican']
Less Than Zero,"['Andrew McCarthy', ' Jami Gertz', ' Robert Downey Jr.', ' James Spader']",['Andrew McCarthy'],"['Irish', 'English', 'Scottish', 'German']"
Lethal Weapon,"['Mel Gibson', ' Danny Glover', ' Gary Busey']",['Mel Gibson'],"['Irish125', 'English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Welsh']"
Light of Day,"['Michael J. Fox', ' Gena Rowlands', ' Joan Jett']",['Michael J. Fox'],"['Irish', 'English', 'Scottish']"
Like Father Like Son,"['Kirk Cameron', ' Dudley Moore', ' Sean Astin', ' Catherine Hicks', ' Margaret Colin']",['Kirk Cameron'],"['Scottish', 'English', 'German', 'Irish', 'Channel', 'Islander', 'Jersey', 'Dutch']"
Lionheart,"['Eric Stoltz', ' Gabriel Byrne']",['Eric Stoltz'],"['German', 'English', 'Scottish', 'Dutch', 'French']"
Living on Tokyo Time,[''],[],
Long Gone,"['William Petersen', ' Virginia Madsen', ' Dermot Mulroney']",['William Petersen'],"['German', 'French', 'German']"
The Lost Boys,"['Jason Patric', ' Corey Haim', ' Dianne Wiest', ' Barnard Hughes', ' Kiefer Sutherland', ' Jami Gertz']",['Jason Patric'],"['Irish', 'German', 'English', 'Scottish', 'Dutch', 'Norwegian', 'French', 'Huguenot']"
Love Among Thieves,"['Audrey Hepburn', ' Robert Wagner']",['Robert Wagner'],['Norwegian']
Love at Stake,"['Patrick Cassidy', ' Kelly Preston', ' Barbara Carrera']",['Patrick Cassidy'],
Made in Heaven,"['Kelly McGillis', ' Timothy Hutton']",['Timothy Hutton'],"['English', 'Irish', 'Norwegian', 'German']"
Maid to Order,"['Ally Sheedy', ' Valerie Perrine', "" Beverly D'Angelo""]",[],
Making Mr. Right,"['John Malkovich', ' Ann Magnuson']",['John Malkovich'],"['FrenchCanadianFrench', 'English', 'German', 'Scottish']"
Malone,"['Burt Reynolds', ' Cliff Robertson', ' Lauren Hutton']",['Burt Reynolds'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'Dutch']"
Man on Fire,"['Scott Glenn', ' Joe Pesci']",['Scott Glenn'],"['ScotsIrishNorthern', 'IrishIrish', 'Scottish', 'English', 'German', 'French']"
Mannequin,"['Andrew McCarthy', ' Kim Cattrall']",['Andrew McCarthy'],"['Irish', 'English', 'Scottish', 'German']"
Masters of the Universe,"['Dolph Lundgren', ' Frank Langella', ' Courteney Cox', ' Billy Barty', ' Chelsea Field', ' Jon Cypher', ' Robert Duncan McNeill', ' James Tolkan', ' Christina Pickles']",['Dolph Lundgren'],['Swedish']
Matewan,"['Chris Cooper', ' Will Oldham', ' David Strathairn']",['Will Oldham'],
Meatballs III: Summer Job,"['Patrick Dempsey', ' Sally Kellerman']",['Patrick Dempsey'],"['German', 'English', 'Scottish', 'Swedish', 'Native', 'American']"
Miami Connection,"['Y.K. Kim', ' Vincent Hirsch']",['Vincent Hirsch'],
Million Dollar Mystery,['Tom Bosley'],['Tom Bosley'],
The Monster Squad,"['Stephen Macht', ' Tom Noonan', ' Andre Gower']",['Stephen Macht'],
Moonstruck,"['Cher', ' Nicolas Cage', ' Olympia Dukakis', ' Danny Aiello', ' Vincent Gardenia', ' John Mahoney']",['Nicolas Cage'],"['Italian25', 'Polish1875', 'German625', 'British', 'Isles', 'English', 'Scottish']"
Morgan Stewart's Coming Home,"['Jon Cryer', ' Paul Gleason', ' Lynn Redgrave']",['Jon Cryer'],"['English', 'German', 'SwissGerman', 'Dutch', 'Scottish', 'Swedish']"
Mr. Nice Guy,"['Jan Smithers', ' Mike McDonald']",['Mike McDonald'],
Munchies,"['Harvey Korman', ' Wendy Schaal']",['Harvey Korman'],
My Best Friend's Birthday,['Quentin Tarantino'],['Quentin Tarantino'],"['English', 'Irish', 'German']"
My Little Girl,"['James Earl Jones', ' Geraldine Page', ' Mary Stuart Masterson']",['James Earl Jones'],['AfricanAmerican']
Nadine,"['Kim Basinger', ' Jeff Bridges', ' Rip Torn']",['Jeff Bridges'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'SwissGerman', 'German']"
Near Dark,"['Adrian Pasdar', ' Jenny Wright', ' Bill Paxton']",['Adrian Pasdar'],"['German', 'Polish']"
A Nightmare on Elm Street 3: Dream Warriors,"['Heather Langenkamp', ' Patricia Arquette', ' Robert Englund', ' Laurence Fishburne', ' John Saxon']",['Robert Englund'],"['Swedish', 'Danish', 'Scottish', 'English', 'German']"
No Man's Land,"['Charlie Sheen', ' D. B. Sweeney', ' Randy Quaid']",['Randy Quaid'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Irish', 'German']"
No Way Out,"['Kevin Costner', ' Gene Hackman', ' Sean Young', ' Will Patton', ' George Dzundza', ' Howard Duff', ' Iman']",['Kevin Costner'],"['English', 'German', 'SwissGerman', 'Scottish', 'Welsh', 'Irish', 'ScotsIrishNorthern', 'Irish']"
North Shore,['Matt Adler'],['Matt Adler'],
Nowhere to Hide,"['Amy Madigan', ' Michael Ironside']",['Michael Ironside'],
Number One with a Bullet,"['Robert Carradine', ' Billy Dee Williams', ' Valerie Bertinelli']",['Robert Carradine'],"['English', 'Irish', 'Dutch', 'Ashkenazi', 'Jewish', 'Danish', 'German', 'SwissGerman']"
Nuts,"['Barbra Streisand', ' Richard Dreyfuss', ' Karl Malden', ' Leslie Nielsen', ' Maureen Stapleton', ' Robert Webber', ' Eli Wallach', ' James Whitmore']",['Richard Dreyfuss'],"['Ashkenazi', 'Jewish']"
O.C. and Stiggs,"['Daniel H. Jenkins', ' Neill Barry', ' Paul Dooley', ' Jane Curtin', ' Jon Cryer', ' Cynthia Nixon', ' Martin Mull']",['Daniel H. Jenkins'],
On the Black Hill,[''],[],
Orphans,"['Albert Finney', ' Matthew Modine']",['Albert Finney'],
Outrageous Fortune,"['Bette Midler', ' Shelley Long', ' Peter Coyote']",['Peter Coyote'],"['Ashkenazi', 'Jewish', 'Sephardi', 'Jewish']"
Over the Top,"['Sylvester Stallone', ' Robert Loggia', ' David Mendenhall', ' Susan Blakely']",['Sylvester Stallone'],"['Italian25', 'French', 'Breton25', 'German', 'Ashkenazi', 'Jewish']"
Overboard,"['Goldie Hawn', ' Kurt Russell', ' Edward Herrmann', ' Roddy McDowall']",['Kurt Russell'],"['English', 'German', 'Scottish', 'Irish']"
The Pick-up Artist,"['Robert Downey Jr.', ' Molly Ringwald', ' Dennis Hopper']",['Robert Downey Jr.'],"['Ashkenazi', 'Jewish', 'English', 'Scottish', 'German', 'SwissGerman', 'Irish']"
Pinocchio and the Emperor of the Night,"['voices of Scott Grimes', ' Tom Bosley', ' Don Knotts', ' Ed Asner', ' James Earl Jones', ' Rickie Lee Jones']",['Tom Bosley'],
"Planes, Trains and Automobiles","['Steve Martin', ' John Candy']",['Steve Martin'],"['English', 'Scottish', 'Irish', 'ScotsIrishNorthern', 'Irish', 'German', 'French', 'Welsh']"
Police Academy 4: Citizens on Patrol,"['Steve Guttenberg', ' Bubba Smith', ' Michael Winslow', ' George Gaynes', ' David Graf', ' David Spade', ' Leslie Easterbrook', ' Bobcat Goldthwait', ' Corinne Bohrer']",['Steve Guttenberg'],"['Ashkenazi', 'Jewish']"
Poor Little Rich Girl: The Barbara Hutton Story,['Farrah Fawcett'],[],
A Prayer for the Dying,"['Mickey Rourke', ' Bob Hoskins', ' Alan Bates', ' Sammi Davis']",['Bob Hoskins'],"['English', 'Romani']"
Predator,"['Arnold Schwarzenegger', ' Carl Weathers', ' Jesse Ventura']",['Arnold Schwarzenegger'],['Austrian']
Prince of Darkness,"['Donald Pleasence', ' Jameson Parker']",['Donald Pleasence'],['English']
The Princess Bride,"['Cary Elwes', ' Robin Wright', ' Mandy Patinkin', ' André the Giant', ' Chris Sarandon', ' Christopher Guest', ' Wallace Shawn', ' Billy Crystal', ' Peter Falk', ' Fred Savage']",['André the Giant'],
The Principal,"['James Belushi', ' Louis Gossett Jr.', ' Rae Dawn Chong']",['James Belushi'],['Albanian']
Prison,"['Lane Smith', ' Viggo Mortensen', ' Chelsea Field']",['Lane Smith'],"['Scottish', 'ScotsIrishNorthern', 'Irish', 'Ashkenazi', 'Jewish']"
Project X,"['Matthew Broderick', ' Helen Hunt']",['Matthew Broderick'],"['English', 'Ashkenazi', 'Jewish']"
Promised Land,"['Kiefer Sutherland', ' Meg Ryan']",['Kiefer Sutherland'],"['Scottish', 'English', 'Irish', 'German']"
Radio Days,"['Mia Farrow', ' Dianne Wiest', ' Julie Kavner', ' Michael Tucker', ' Josh Mostel', ' Seth Green']",['Michael Tucker'],
Raising Arizona,"['Nicolas Cage', ' Holly Hunter', ' John Goodman']",['Nicolas Cage'],"['Italian25', 'Polish1875', 'German625', 'British', 'Isles', 'English', 'Scottish']"
Rampage,"['Michael Biehn', ' Deborah Van Valkenburgh', ' Nicholas Campbell', ' Alex McArthur']",['Michael Biehn'],"['German', 'English', 'Irish', 'Scottish', 'Bohemian', 'Czech', 'Welsh']"
Real Men,"['James Belushi', ' John Ritter']",['James Belushi'],['Albanian']
Red's Dream,[''],[],
Redneck Zombies,[''],[],
Rent-a-Cop,"['Burt Reynolds', ' Liza Minnelli', ' James Remar']",['Burt Reynolds'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'Dutch']"
Return to Horror High,['Vince Edwards'],['Vince Edwards'],
A Return to Salem's Lot,"['Michael Moriarty', ' Samuel Fuller', ' Evelyn Keyes']",['Michael Moriarty'],
Revenge of the Nerds II: Nerds in Paradise,"['Robert Carradine', ' Anthony Edwards']",['Robert Carradine'],"['English', 'Irish', 'Dutch', 'Ashkenazi', 'Jewish', 'Danish', 'German', 'SwissGerman']"
Right to Die,['Raquel Welch'],[],
RoboCop,"['Peter Weller', ' Nancy Allen', "" Dan O'Herlihy"", ' Ronny Cox', ' Kurtwood Smith', ' Miguel Ferrer']",['Peter Weller'],"['English', 'German', 'Irish', 'French']"
The Rosary Murders,"['Donald Sutherland', ' Charles Durning', ' Belinda Bauer']",['Donald Sutherland'],"['Scottish', 'English', 'German']"
Roxanne,"['Steve Martin', ' Daryl Hannah', ' Rick Rossovich', ' Shelley Duvall', ' Fred Willard', ' Michael J. Pollard']",['Steve Martin'],"['English', 'Scottish', 'Irish', 'ScotsIrishNorthern', 'Irish', 'German', 'French', 'Welsh']"
RuPaul Is: Starbooty!,[''],[],
The Running Man,"['Arnold Schwarzenegger', ' Richard Dawson', ' María Conchita Alonso']",['Arnold Schwarzenegger'],['Austrian']
Russkies,"['Joaquin Phoenix', ' Peter Billingsley']",['Joaquin Phoenix'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'German', 'Irish', 'Welsh', 'French', 'Huguenot', 'Ashkenazi', 'Jewish']"
Salvation!,"['Viggo Mortensen', ' Exene Cervenka']",['Viggo Mortensen'],"['English', 'Scottish']"
Scooby-Doo Meets the Boo Brothers,[''],[],
The Secret of My Succe$s,"['Michael J. Fox', ' Helen Slater', ' Margaret Whitton', ' Richard Jordan']",['Michael J. Fox'],"['Irish', 'English', 'Scottish']"
