0,1,Males,Ethnicity
Charlie's Angels: Full Throttle,"['Cameron Diaz', ' Drew Barrymore', ' Lucy Liu', ' Bernie Mac', ' Demi Moore']",['Cameron Diaz'],"['Cuban', 'Spanish', 'Asturian', 'SpanishVenezuelan', 'English', 'Scottish', 'Irish', 'German']"
Chasing Papi,"['Roselyn Sánchez', ' Sofía Vergara', ' Jaci Velasquez', ' Eduardo Verástegui']",['Eduardo Verástegui'],
Cheaper by the Dozen,"['Steve Martin', ' Bonnie Hunt', ' Hilary Duff', ' Tom Welling', ' Piper Perabo', ' Ashton Kutcher']",['Steve Martin'],"['English', 'Scottish', 'Irish', 'ScotsIrishNorthern', 'Irish', 'German', 'French', 'Welsh']"
Christmas Child,"['William R. Moses', ' Steven Curtis Chapman', ' Megan Follows']",['William R. Moses'],
Coffee and Cigarettes,"['Roberto Benigni', ' Steven Wright', ' Joie Lee']",['Roberto Benigni'],['Italian']
Cold Creek Manor,"['Dennis Quaid', ' Sharon Stone', ' Stephen Dorff', ' Juliette Lewis']",['Dennis Quaid'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Irish', 'German']"
Cold Mountain,"['Jude Law', ' Nicole Kidman', ' Renée Zellweger']",['Jude Law'],"['English', 'Welsh', 'Scottish']"
Comandante,['the politics of Fidel Castro'],['the politics of Fidel Castro'],
The Company,"['Neve Campbell', ' Malcolm McDowell', ' James Franco']",['Malcolm McDowell'],"['English', 'Scottish', 'Irish']"
Confidence,"['Edward Burns', ' Rachel Weisz', ' Dustin Hoffman', ' Andy García', ' Paul Giamatti', ' Robert Forster']",['Edward Burns'],"['Irish125', 'Swedish']"
The Cooler,"['William H. Macy', ' Maria Bello', ' Alec Baldwin']",['William H. Macy'],"['Scottish', 'English', 'FrenchCajun', 'Irish', 'Welsh', 'SwissGerman', 'Dutch', 'Spanish', 'Choctaw', 'Native', 'American']"
The Core,"['Aaron Eckhart', ' Hilary Swank', ' Delroy Lindo', ' Stanley Tucci', ' Tchéky Karyo', ' Bruce Greenwood', ' DJ Qualls', ' Richard Jenkins', ' Alfre Woodard']",['Aaron Eckhart'],"['German', 'German', 'English', 'Scottish', 'Northern', 'Irish']"
Cosmopolitan,"['Roshan Seth', ' Carol Kane', ' Madhur Jaffrey', ' Purva Bedi']",['Roshan Seth'],
Cradle 2 the Grave,"['Jet Li', ' DMX', ' Kelly Hu', ' Anthony Anderson', ' Tom Arnold', ' Mark Dacascos', ' Gabrielle Union']",['Jet Li'],['Chinese']
Crime Spree,"['Gérard Depardieu', ' Harvey Keitel', ' Johnny Hallyday']",['Gérard Depardieu'],
 Daddy Day Care,"['Eddie Murphy', ' Jeff Garlin', ' Steve Zahn', ' Regina King', ' Anjelica Huston']",['Eddie Murphy'],['AfricanAmerican']
Daredevil,"['Ben Affleck', ' Jennifer Garner', ' Michael Clarke Duncan', ' Colin Farrell', ' Jon Favreau', ' Joe Pantoliano', ' David Keith']",['Ben Affleck'],"['English', 'Irish', 'German', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'French', 'SwissGerman', 'Swedish', 'Welsh']"
Dark Blue,"['Kurt Russell', ' Scott Speedman', ' Michael Michele', ' Brendan Gleeson', ' Ving Rhames', ' Kurupt']",['Kurt Russell'],"['English', 'German', 'Scottish', 'Irish']"
Darkness Falls,"['Chaney Kley', ' Emma Caulfield', ' Lee Cormie']",[],
Deliver Us from Eva,"['LL Cool J', ' Gabrielle Union']",[],
Devil's Pond,"['Tara Reid', ' Kip Pardue']",['Kip Pardue'],
Dickie Roberts: Former Child Star,"['David Spade', ' Mary McCormack']",['David Spade'],"['German', 'English', 'Irish', 'ScotsIrishNorthern', 'Irish', 'SwissGerman', 'Dutch']"
Le Divorce,"['Kate Hudson', ' Naomi Watts']",[],
Down with Love,"['Ewan McGregor', ' Renée Zellweger', ' David Hyde Pierce']",['Ewan McGregor'],"['Scottish', 'German']"
Dreamcatcher,"['Morgan Freeman', ' Thomas Jane', ' Jason Lee', ' Damian Lewis', ' Timothy Olyphant', ' Tom Sizemore', ' Donnie Wahlberg']",['Thomas Jane'],"['Irish', 'Scottish', 'German', 'Jewish', 'Blackfoot', 'Native', 'American']"
Dumb and Dumberer: When Harry Met Lloyd,"['Derek Richardson', ' Eric Christian Olsen', ' Eugene Levy']",['Derek Richardson'],
Duplex,"['Ben Stiller', ' Drew Barrymore', ' Eileen Essell', ' Harvey Fierstein']",['Ben Stiller'],"['Jewish', 'Irish', 'Judaism']"
Dysfunktional Family,['Eddie Griffin'],['Eddie Griffin'],['AfricanAmerican']
 Elephant,"['Alex Frost', ' Eric Deulen', ' John Robinson']",['Alex Frost'],
Elf,"['Will Ferrell', ' James Caan', ' Zooey Deschanel', ' Mary Steenburgen', ' Bob Newhart', ' Ed Asner']",['Will Ferrell'],"['English', 'Irish', 'German', 'Welsh']"
Evil Alien Conquerors,"['Diedrich Bader', ' Chris Parnell']",['Diedrich Bader'],"['German', 'Irish']"
 Faster,"['the motorcycle racing world championship', ' MotoGP']",['the motorcycle racing world championship'],
Festival Express,['the Trans Continental Pop Festival'],['the Trans Continental Pop Festival'],
The Fighting Temptations,"['Cuba Gooding', ' Jr.', ' Beyoncé Knowles']",['Jr.'],
Final Destination 2,"['Ali Larter', ' A. J. Cook', ' Michael Landes', ' Tony Todd']",['Michael Landes'],"['Italian', 'Hungarian']"
Finding Nemo,"['Albert Brooks', ' Ellen DeGeneres', ' Alexander Gould']",['Albert Brooks'],"['Ashkenazi', 'Jewish']"
Flywheel,"['Lisa Arnold', ' Alex Kendrick', ' Tracy Goode']",['Alex Kendrick'],"['English', 'French']"
The Fog of War,['life and times of Robert McNamara'],[],
Freaky Friday,"['Lindsay Lohan', ' Jamie Lee Curtis', ' Chad Michael Murray', ' Mark Harmon']",['Chad Michael Murray'],"['English', 'Irish', 'Polish', 'German', 'SwissGerman']"
Freddy vs. Jason,"['Robert Englund', ' Ken Kirzinger', ' Monica Keena', ' Jason Ritter']",['Robert Englund'],"['Swedish', 'Danish', 'Scottish', 'English', 'German']"
From Justin to Kelly,"['Justin Guarini', ' Kelly Clarkson']",['Justin Guarini'],"['AfricanAmericanmaternal', 'Italianmaternal', 'Irish', 'English']"
 Gang of Roses,"[""Lil' Kim"", ' LisaRaye McCoy', ' Marie Matiko']",[],
Gigli,"['Ben Affleck', ' Jennifer Lopez', ' Al Pacino', ' Justin Bartha', ' Christopher Walken', ' Lainie Kazan', ' Lenny Venito', ' Missy Crider']",['Ben Affleck'],"['English', 'Irish', 'German', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'French', 'SwissGerman', 'Swedish', 'Welsh']"
Gods and Generals,"['Jeff Daniels', ' Stephen Lang', ' Robert Duvall']",['Jeff Daniels'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German']"
Good Boy!,"['Liam Aiken', ' Molly Shannon', ' Kevin Nealon', ' Matthew Broderick']",['Liam Aiken'],"['Irish', 'English', 'German']"
Gothika,"['Halle Berry', ' Robert Downey', ' Jr.', ' Penélope Cruz', ' Charles S. Dutton']",['Robert Downey'],"['Ashkenazi', 'Jewish', 'English', 'Scottish', 'German', 'SwissGerman', 'Irish']"
Grand Theft Parsons,"['Johnny Knoxville', ' Michael Shannon', ' Christina Applegate']",['Johnny Knoxville'],"['English', 'German', 'ScotsIrishNorthern', 'Irish', 'Irish', 'French', 'Dutch']"
Grind,"['Mike Vogel', ' Adam Brody', ' Vince Vieluf', ' Joey Kern']",['Mike Vogel'],['German']
A Guy Thing,"['Jason Lee', ' Julia Stiles', ' Selma Blair']",['Jason Lee'],"['English', 'German', 'SwissGerman', 'Scottish', 'ScotsIrishNorthern', 'Irish']"
 The Haunted Mansion,['Eddie Murphy'],['Eddie Murphy'],['AfricanAmerican']
Head of State,"['Chris Rock', ' Bernie Mac', ' Tracy Morgan']",[],
Hey DJ,"['Charlotte Lewis', ' Tina Wiseman', ' Terry Camilleri', ' Jon Jacobs']",['Jon Jacobs'],
Holes,"['Shia LaBeouf', ' Jon Voight', ' Sigourney Weaver', ' Tim Blake Nelson', ' Patricia Arquette', ' Henry Winkler']",['Jon Voight'],['German']
Hollywood Homicide,"['Harrison Ford', ' Josh Hartnett', ' Lena Olin', ' Bruce Greenwood', ' Lolita Davidovich', ' Dwight Yoakam', ' Master P', ' Martin Landau']",['Harrison Ford'],"['Irish', 'German', 'Ashkenazi', 'Jewish']"
Honey,"['Jessica Alba', ' Mekhi Phifer', "" Lil' Romeo""]",['Mekhi Phifer'],['AfricanAmerican']
Hope Springs,"['Colin Firth', ' Heather Graham', ' Minnie Driver']",['Colin Firth'],"['English', 'Scottish', 'UlsterScotsNorthern', 'Irish']"
House of 1000 Corpses,"['Sid Haig', ' Bill Moseley', ' Erin Daniels']",['Sid Haig'],['Armenian']
House of Sand and Fog,"['Jennifer Connelly', ' Ben Kingsley', ' Shohreh Aghdashloo']",['Ben Kingsley'],"['Gujarati', 'Indianmaternal', 'Englishmaternal', 'Ashkenazi', 'Jewish']"
House of the Dead,"['Jonathan Cherry', ' Ona Grauer', ' Tyron Leitso', ' Jürgen Prochnow', ' Ellie Cornell', ' Clint Howard', ' Enuka Okuma', ' Will Sanderson', ' Kira Clavell', ' Michael Eklund']",['Jonathan Cherry'],
How to Deal,"['Mandy Moore', ' Allison Janney', ' Trent Ford']",['Trent Ford'],"['English', 'German', 'Dutch']"
How to Lose a Guy in 10 Days,"['Kate Hudson', ' Matthew McConaughey']",['Matthew McConaughey'],"['Irish', 'English', 'Scottish', 'German', 'Swedish', 'Welsh']"
Hulk,"['Eric Bana', ' Jennifer Connelly', ' Nick Nolte', ' Sam Elliott', ' Josh Lucas']",['Eric Bana'],['German']
The Human Stain,"['Anthony Hopkins', ' Nicole Kidman']",['Anthony Hopkins'],"['Welsh', 'English']"
The Hunted,"['Tommy Lee Jones', ' Benicio del Toro', ' Connie Nielsen']",['Tommy Lee Jones'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Dutch']"
 I Am David,"['Jim Caviezel', ' Ben Tibber', ' Joan Plowright']",['Jim Caviezel'],"['Slovak', 'Irish']"
Identity,"['John Cusack', ' Ray Liotta', ' Amanda Peet', ' Clea DuVall', ' Rebecca De Mornay']",['John Cusack'],['Irish']
Imagining Argentina,"['Antonio Banderas', ' Emma Thompson']",['Antonio Banderas'],['Spanish']
In the Cut,"['Meg Ryan', ' Mark Ruffalo', ' Jennifer Jason Leigh']",['Mark Ruffalo'],"['Italian25', 'FrenchFrenchCanadian']"
The In-Laws,"['Michael Douglas', ' Albert Brooks', ' David Suchet', ' Candice Bergen', ' Ryan Reynolds', ' Robin Tunney']",['Michael Douglas'],"['Ashkenazi', 'Jewish', 'English', 'Irish', 'Welsh', 'Dutch', 'Scottish', 'Belgian', 'French']"
Indigo,"['Neale Donald Walsch', ' Dane Bowman']",['Neale Donald Walsch'],
Intolerable Cruelty,"['George Clooney', ' Catherine Zeta-Jones']",['George Clooney'],"['Irish', 'English', 'German', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Welsh', 'French', 'Huguenot', 'Dutch']"
It Runs in the Family,"['Michael Douglas', ' Kirk Douglas']",['Michael Douglas'],"['Ashkenazi', 'Jewish', 'English', 'Irish', 'Welsh', 'Dutch', 'Scottish', 'Belgian', 'French']"
The Italian Job,"['Mark Wahlberg', ' Charlize Theron', ' Edward Norton', ' Donald Sutherland', ' Seth Green', ' Jason Statham', ' Mos Def', ' Franky G']",['Mark Wahlberg'],"['Irish25', 'Swedish625', 'English625', 'FrenchCanadian3125', 'Scottish']"
 Jeepers Creepers II,"['Ray Wise', ' Jonathan Breck', ' Nicki Lynn Aycox']",['Ray Wise'],['Romanian']
The Jungle Book 2,"['John Goodman', ' Haley Joel Osment', ' Mae Whitman']",['John Goodman'],"['English', 'Welsh', 'German']"
Just Married,"['Ashton Kutcher', ' Brittany Murphy']",[],
 Kangaroo Jack,"[""Jerry O'Connell"", ' Anthony Anderson', ' Estella Warren', ' Christopher Walken']",['Anthony Anderson'],['AfricanAmerican']
Kill Bill: Volume 1,"['Uma Thurman', ' Lucy Liu', ' Vivica A. Fox', ' David Carradine', ' Daryl Hannah', ' Michael Madsen']",['David Carradine'],"['English', 'German', 'Scottish', 'Irish', 'Welsh', 'Dutch']"
 Lara Croft Tomb Raider: The Cradle of Life,"['Angelina Jolie', ' Gerard Butler']",['Gerard Butler'],"['Irish', 'Scottish']"
The Last Samurai,"['Tom Cruise', ' Ken Watanabe', ' Timothy Spall', ' Billy Connolly']",['Tom Cruise'],"['German4375', 'Irish125', 'English', 'Welsh']"
The League of Extraordinary Gentlemen,"['Sean Connery', ' Naseeruddin Shah', ' Peta Wilson', ' Tony Curran', ' Stuart Townsend', ' Shane West', ' Jason Flemyng', ' Richard Roxburgh']",['Sean Connery'],"['Scottish', 'Irish']"
"Legally Blonde 2: Red, White & Blonde","['Reese Witherspoon', ' Sally Field', ' Luke Wilson', ' Bob Newhart']",['Luke Wilson'],['Irish']
The Life of David Gale,"['Kevin Spacey', ' Kate Winslet', ' Laura Linney']",['Kevin Spacey'],"['Swedish', 'English', 'Welsh']"
The Lizzie McGuire Movie,['Hilary Duff'],[],
Looney Tunes: Back in Action,"['Brendan Fraser', ' Jenna Elfman', ' Steve Martin', ' Heather Locklear']",['Brendan Fraser'],"['Irish', 'Scottish', 'German', 'Czech', 'FrenchCanadian', 'English']"
The Lord of the Rings: The Return of the King,"['Elijah Wood', ' Ian McKellen', ' Liv Tyler', ' Sean Astin', ' Andy Serkis', ' Hugo Weaving', ' Viggo Mortensen', ' Cate Blanchett', ' Orlando Bloom', ' Karl Urban', ' Miranda Otto']",['Elijah Wood'],"['German25', 'Danish25', 'English', 'Irish125', 'Austrian']"
Lost in Translation,"['Bill Murray', ' Scarlett Johansson']",['Bill Murray'],['Irish']
Love Don't Cost a Thing,"['Nick Cannon', ' Christina Milian']",['Nick Cannon'],['AfricanAmerican']
 Malibu's Most Wanted,['Jamie Kennedy'],[],
A Man Apart,"['Vin Diesel', ' Larenz Tate', ' Timothy Olyphant']",['Vin Diesel'],"['Scottish', 'English', 'German', 'Irish', 'Austrianbiological', 'AfricanAmerican']"
Manhood,"['Nestor Carbonell', ' John Ritter', ' Janeane Garofalo']",['Nestor Carbonell'],"['Cuban', 'Spanish', 'Catalan', 'Basque']"
Marci X,"['Lisa Kudrow', ' Damon Wayans']",['Damon Wayans'],['AfricanAmerican']
Masked and Anonymous,"['Jeff Bridges', ' John Goodman', ' Bob Dylan']",['Jeff Bridges'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'SwissGerman', 'German']"
Master and Commander: The Far Side of the World,"['Russell Crowe', ' Paul Bettany']",['Russell Crowe'],"['Welsh', 'English', 'Scottish', 'Irish', 'Māori', 'Norwegian', 'Swedish', 'German', 'Italian']"
Matchstick Men,"['Nicolas Cage', ' Sam Rockwell', ' Alison Lohman']",['Nicolas Cage'],"['Italian25', 'Polish1875', 'German625', 'British', 'Isles', 'English', 'Scottish']"
The Matrix Reloaded,"['Keanu Reeves', ' Laurence Fishburne', ' Carrie-Anne Moss', ' Hugo Weaving']",['Keanu Reeves'],"['Native', 'Hawaiian', 'Portuguese', 'English', 'Scottish', 'Chinese', 'Dutch', 'English']"
The Matrix Revolutions,"['Keanu Reeves', ' Laurence Fishburne', ' Carrie-Anne Moss', ' Hugo Weaving']",['Keanu Reeves'],"['Native', 'Hawaiian', 'Portuguese', 'English', 'Scottish', 'Chinese', 'Dutch', 'English']"
May,"['Angela Bettis', ' Jeremy Sisto', ' Anna Faris']",['Jeremy Sisto'],['English']
The Medallion,"['Jackie Chan', ' Lee Evans', ' Claire Forlani']",[],
A Mighty Wind,"[""Catherine O'Hara"", ' Eugene Levy', ' Michael McKean', ' Harry Shearer', ' Bob Balaban', ' Parker Posey']",['Eugene Levy'],"['Sephardi', 'Jewish', 'Ashkenazi', 'Jewish']"
"Milwaukee, Minnesota",['Troy Garity'],['Troy Garity'],"['Irish', 'Dutch', 'English', 'Scottish', 'FrenchCanadian', 'Italian', 'German', 'Belgian', 'Flemish', 'Norwegian', 'Cornish']"
The Missing,"['Tommy Lee Jones', ' Cate Blanchett', ' Evan Rachel Wood']",['Tommy Lee Jones'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Dutch']"
Mona Lisa Smile,"['Julia Roberts', ' Kirsten Dunst', ' Julia Stiles', ' Maggie Gyllenhaal', ' Ginnifer Goodwin']",[],
Monster,"['Charlize Theron', ' Christina Ricci']",[],
Monster Man,"['Eric Jungmann', ' Justin Urich', ' Aimee Brooks', ' Michael Bailey Smith']",['Eric Jungmann'],
My Boss's Daughter,"['Ashton Kutcher', ' Tara Reid', ' Terence Stamp']",['Terence Stamp'],"['English', 'French', 'German']"
My Flesh and Blood,['Susam Tom and 11 children with disabilities'],[],
Mystic River,"['Sean Penn', ' Tim Robbins', ' Kevin Bacon', ' Laura Linney', ' Laurence Fishburne', ' Marcia Gay Harden']",['Sean Penn'],"['Jewish', 'Italian', 'Irish']"
 National Lampoon Presents Dorm Daze,"['Tatyana Ali', ' Boti Bliss', ' Marieh Delfino']",[],
National Lampoon's Gold Diggers,"['Will Friedle', ' Chris Owen', ' Louise Lasser', ' Renée Taylor']",['Will Friedle'],
National Security,"['Martin Lawrence', ' Steve Zahn']",['Martin Lawrence'],['AfricanAmerican']
The Night We Called it a Day,"['Dennis Hopper', ' Joel Edgerton', ' Melanie Griffith']",['Dennis Hopper'],"['English', 'Irish', 'Scottish', 'Welsh', 'Dutch']"
 Old School,"['Luke Wilson', ' Will Ferrell', ' Vince Vaughn']",['Luke Wilson'],['Irish']
Once Upon a Time in Mexico,"['Antonio Banderas', ' Salma Hayek', ' Johnny Depp']",['Antonio Banderas'],['Spanish']
Open Range,"['Robert Duvall', ' Kevin Costner', ' Annette Bening', ' Michael Gambon', ' Diego Luna', ' James Russo']",['Robert Duvall'],"['English', 'German', 'SwissGerman', 'French', 'Welsh', 'Scottish']"
Open Water,"['Blanchard Ryan', ' Daniel Travis']",['Blanchard Ryan'],
The Order,"['Heath Ledger', ' Shannyn Sossamon', ' Benno Fürmann']",['Heath Ledger'],"['English', 'Irish', 'Scottish', 'Welsh', 'Jewish', 'Ashkenazi', 'Sephardi']"
Out of Time,"['Denzel Washington', ' Eva Mendes']",['Denzel Washington'],['AfricanAmerican']
 Party Monster,"['Seth Green', ' Macaulay Culkin', ' Diana Scarwid']",['Seth Green'],"['Ashkenazi', 'Jewish']"
Paper Soldiers,"['Beanie Sigel', ' Kevin Hart']",['Kevin Hart'],['AfricanAmerican']
Pauly Shore Is Dead,['Pauly Shore'],['Pauly Shore'],
Paycheck,"['Ben Affleck', ' Aaron Eckhart', ' Uma Thurman', ' Paul Giamatti', ' Joe Morton']",['Ben Affleck'],"['English', 'Irish', 'German', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'French', 'SwissGerman', 'Swedish', 'Welsh']"
Peter Pan,"['Jeremy Sumpter', ' Rachel Hurd-Wood', ' Jason Isaacs', ' Ludivine Sagnier']",['Jeremy Sumpter'],"['English', 'German', 'ScotsIrishNorthern', 'Irish', 'French']"
Phone Booth,"['Colin Farrell', ' Kiefer Sutherland', ' Forest Whitaker', ' Katie Holmes']",['Colin Farrell'],['Irish']
Pieces of April,"['Katie Holmes', ' Derek Luke', ' Oliver Platt', ' Patricia Clarkson']",['Derek Luke'],['AfricanAmerican']
Piglet's Big Movie,"['Peter Cullen', ' Jim Cummings', ' John Fiedler']",['Peter Cullen'],"['Irish', 'German', 'SwissGerman', 'French']"
Pirates of the Caribbean: The Curse of the Black Pearl,"['Orlando Bloom', ' Johnny Depp', ' Keira Knightley', ' Geoffrey Rush']",['Orlando Bloom'],['English']
Poolhall Junkies,"['Mars Callahan', ' Chazz Palminteri', ' Rod Steiger', ' Michael Rosenbaum']",['Mars Callahan'],
Prey for Rock & Roll,"['Gina Gershon', ' Drea de Matteo', ' Lori Petty', ' Shelly Cole']",[],
Puppet Master: The Legacy,"['Jacob Witkin', ' Kate Orsini']",['Jacob Witkin'],
Quicksand,"['Michael Keaton', ' Michael Caine']",['Michael Keaton'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Irish']"
 Radio,"['Ed Harris', ' Cuba Gooding', ' Jr.', ' Debra Winger']",['Ed Harris'],"['English', 'German', 'Scottish', 'Welsh']"
The Real Cancun,"['Benjamin ""Fletch"" Fletcher', ' Nicole Frilot', ' Roxanne Frilot']","['Benjamin ""Fletch"" Fletcher']",
The Recruit,"['Al Pacino', ' Colin Farrell', ' Bridget Moynahan']",['Al Pacino'],"['Italian', 'Sicilian', 'Neapolitan']"
The Room,"['Tommy Wiseau', ' Juliette Danielle']",['Tommy Wiseau'],['Polish']
Rugrats Go Wild,"['Elizabeth Daily', ' Nancy Cartwright', ' Dionne Quan']",[],
Runaway Jury,"['John Cusack', ' Gene Hackman', ' Dustin Hoffman', ' Rachel Weisz']",['John Cusack'],['Irish']
The Rundown,"['The Rock', ' Seann William Scott', ' Christopher Walken', ' Rosario Dawson']",['The Rock'],"['AfricanCanadianBlack', 'Nova', 'Scotian', 'Irish', 'Samoan']"
 S.W.A.T.,"['Samuel L. Jackson', ' Colin Farrell', ' Michelle Rodriguez', ' LL Cool J']",['Samuel L. Jackson'],"['AfricanAmerican', 'English']"
Scary Movie 3,"['Anna Faris', ' Charlie Sheen', ' Anthony Anderson', ' Leslie Nielsen', ' Simon Rex']",['Anthony Anderson'],['AfricanAmerican']
