0,1,Males,Ethnicity
Hombre,"['Paul Newman', ' Richard Boone', ' Fredric March', ' Diane Cilento', ' Barbara Rush', ' Martin Balsam', ' Margaret Blye']",['Paul Newman'],"['Jewish', 'Slovak']"
The Honey Pot,"['Rex Harrison', ' Susan Hayward', ' Cliff Robertson', ' Edie Adams', ' Capucine']",['Rex Harrison'],"['English', 'Scottish']"
Hostile Guns,"['Tab Hunter', ' George Montgomery']",['Tab Hunter'],['German']
Hot Rods to Hell,"['Dana Andrews', ' Jeanne Crain', ' Laurie Mock']",[],
Hotel,"['Rod Taylor', ' Karl Malden', ' Merle Oberon', ' Melvyn Douglas', ' Michael Rennie', ' Catherine Spaak', ' Richard Conte']",['Rod Taylor'],
Hour of the Gun,"['Jason Robards', ' Robert Ryan', ' James Garner']",['Jason Robards'],"['Swedish', 'English', 'Welsh', 'German', 'Irish', 'Scottish']"
House of a Thousand Dolls,"['Vincent Price', ' Martha Hyer', ' George Nader']",['Vincent Price'],"['English', 'German', 'French', 'Dutch']"
How to Succeed in Business Without Really Trying,"['Robert Morse', ' Rudy Vallée', ' Michele Lee', ' Maureen Arthur']",['Robert Morse'],
Hurry Sundown,"['Michael Caine', ' Jane Fonda', ' John Phillip Law', ' Diahann Carroll', ' Faye Dunaway', ' Burgess Meredith']",['Michael Caine'],"['English', 'Irish']"
In Cold Blood,"['Robert Blake', ' Scott Wilson', ' Paul Stewart', ' John Forsythe']",['Robert Blake'],['Italian']
In the Heat of the Night,"['Rod Steiger', ' Sidney Poitier', ' Warren Oates', ' Lee Grant']",['Rod Steiger'],"['German', 'AustrianMoravian']"
In Like Flint,"['James Coburn', ' Lee J. Cobb', ' Anna Lee', ' Jean Hale']",['James Coburn'],"['German', 'Swedish']"
The Incident,"['Tony Musante', ' Martin Sheen', ' Ruby Dee']",['Tony Musante'],
It's a Bikini World,"['Deborah Walley', ' Tommy Kirk', ' Bobby Pickett']",['Tommy Kirk'],
Jack of Diamonds,"['George Hamilton', ' Joseph Cotten']",['George Hamilton'],
Journey to the Center of Time,"['Scott Brady', ' Anthony Eisley', ' Gigi Perreau']",['Scott Brady'],
Jungle Book,"['Bruce Reitherman', ' Phil Harris', ' George Sanders']",['Bruce Reitherman'],
King Kong Escapes,"['Akira Takarada', ' Rhodes Reason']",['Rhodes Reason'],
Kill a Dragon,"['Jack Palance', ' Fernando Lamas']",['Jack Palance'],"['Ukrainian', 'Polish']"
The King's Pirate,"['Doug McClure', ' Jill St. John', ' Mary Ann Mobley']",['Doug McClure'],
Luv,"['Jack Lemmon', ' Elaine May']",['Jack Lemmon'],"['English', 'Irish', 'Scottish', 'French', 'Dutch', 'Welsh']"
Mad Monster Party,"['Boris Karloff', ' Allen Swift', ' Phyllis Diller']",['Boris Karloff'],"['English', 'Indian']"
Mars Needs Women,"['Tommy Kirk', ' Yvonne Craig']",['Tommy Kirk'],
"Monkeys, Go Home!","['Dean Jones', ' Yvette Mimieux']",['Dean Jones'],
"Oh Dad, Poor Dad, Mamma's Hung You in the Closet and I'm Feelin' So Sad","['Rosalind Russell', ' Robert Morse', ' Hugh Griffith']",['Robert Morse'],
The Perils of Pauline,"['Pat Boone', ' Terry-Thomas']",[],
Point Blank,"['Lee Marvin', ' Angie Dickinson', "" Carroll O'Connor"", ' Keenan Wynn', ' Lloyd Bochner', ' John Vernon']",['Keenan Wynn'],
The President's Analyst,"['James Coburn', ' Godfrey Cambridge']",['James Coburn'],"['German', 'Swedish']"
The Producers,['Zero Mostel'],['Zero Mostel'],"['Ashkenazi', 'Jewish']"
Reflections in a Golden Eye,"['Elizabeth Taylor', ' Marlon Brando', ' Robert Forster']",['Marlon Brando'],"['English', 'Irish', 'German', 'Dutch', 'French', 'Huguenot', 'Welsh', 'Scottish']"
The Reluctant Astronaut,"['Don Knotts', ' Leslie Nielsen']",['Don Knotts'],
Riot on Sunset Strip,"['Aldo Ray', ' Mimsy Farmer']",['Aldo Ray'],
Rosie!,"['Rosalind Russell', ' Sandra Dee']",[],
Rough Night in Jericho,"['Dean Martin', ' George Peppard', ' Jean Simmons']",['Dean Martin'],"['Italian', 'Sicilian']"
The Shooting,"['Warren Oates', ' Jack Nicholson', ' Millie Perkins']",['Warren Oates'],"['English', 'German', 'ScotsIrish', 'Northern', 'Irish']"
The Spirit Is Willing,"['Sid Caesar', ' Vera Miles']",['Sid Caesar'],"['Ashkenazi', 'Jewish']"
The St. Valentine's Day Massacre,"['Jason Robards', ' George Segal', ' Ralph Meeker', ' Jean Hale']",['Jason Robards'],"['Swedish', 'English', 'Welsh', 'German', 'Irish', 'Scottish']"
The Taming of the Shrew,"['Elizabeth Taylor', ' Richard Burton']",['Richard Burton'],['Welsh']
Thoroughly Modern Millie,"['Julie Andrews', ' Mary Tyler Moore', ' Carol Channing']",[],
Three Bites of the Apple,"['David McCallum', ' Sylva Koscina', ' Tammy Grimes']",['David McCallum'],
Thunder Alley,"['Annette Funicello', ' Fabian', ' Diane McBain']",[],
The Tiger Makes Out,"['Eli Wallach', ' Dustin Hoffman', ' Anne Jackson']",['Eli Wallach'],"['Ashkenazi', 'Jewish']"
A Time for Killing,"['Glenn Ford', ' Inger Stevens']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Titicut Follies,[''],[],
Tobruk,"['Rock Hudson', ' George Peppard']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
Tony Rome,"['Frank Sinatra', ' Jill St. John', ' Gena Rowlands', ' Richard Conte', ' Simon Oakland', ' Sue Lyon', ' Shecky Greene']",['Frank Sinatra'],"['Italian', 'Sicilian']"
Track of Thunder,"['Tommy Kirk', ' Faith Domergue']",['Tommy Kirk'],
The Trip,"['Peter Fonda', ' Susan Strasberg', ' Dennis Hopper']",['Peter Fonda'],"['Dutch', 'English', 'Scottish', 'FrenchCanadian', 'Italian', 'German', 'Belgian', 'Flemish', 'Norwegian', 'Cornish']"
Up the Down Staircase,"['Sandy Dennis', ' Jean Stapleton']",[],
Valley of the Dolls,"['Patty Duke', ' Barbara Parkins', ' Paul Burke', ' Martin Milner', ' Susan Hayward', ' Sharon Tate']",['Paul Burke'],
The Venetian Affair,"['Robert Vaughn', ' Elke Sommer', ' Felicia Farr']",['Robert Vaughn'],"['French', 'German', 'Irish', 'Welsh']"
Wait Until Dark,"['Audrey Hepburn', ' Alan Arkin', ' Efrem Zimbalist Jr.', ' Richard Crenna']",['Alan Arkin'],"['Ashkenazi', 'Jewish']"
The War Wagon,"['John Wayne', ' Kirk Douglas', ' Robert Walker Jr.']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Warning Shot,"['David Janssen', ' Joan Collins', ' Stefanie Powers', ' Eleanor Parker', ' George Grizzard', ' Steve Allen', ' Lillian Gish']",['David Janssen'],"['German', 'SwissGerman', 'Irish', 'English']"
Waterhole No. 3,"['James Coburn', "" Carroll O'Connor"", ' Margaret Blye']",['James Coburn'],"['German', 'Swedish']"
The Way West,"['Kirk Douglas', ' Robert Mitchum', ' Richard Widmark', ' Lola Albright']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
Welcome to Hard Times,"['Henry Fonda', ' Janice Rule', ' Warren Oates', ' Aldo Ray']",['Henry Fonda'],"['Dutch', 'English', 'Scottish', 'Norwegian', 'German', 'Italian']"
Who's Minding the Mint?,"['Jim Hutton', ' Dorothy Provine', ' Milton Berle']",['Jim Hutton'],
Who's That Knocking at My Door,['Harvey Keitel'],['Harvey Keitel'],"['Ashkenazi', 'Jewish']"
Winchester '73,"['Tom Tryon', ' John Saxon', ' Dan Duryea']",['Tom Tryon'],
Woman Times Seven,"['Shirley MacLaine', ' Peter Sellers', ' Michael Caine']",['Peter Sellers'],"['Sephardi', 'Jewish', 'Ashkenazi', 'Jewish']"
You Only Live Twice,"['Sean Connery', ' Akiko Wakabayasi', ' Donald Pleasence']",['Sean Connery'],"['Scottish', 'Irish']"
