0,1,Males,Ethnicity
"4
",['Columbia Pictures'],[],
Rust Creek,"['Jen McGowan (director); Julie Lipson (screenplay); Hermione Corfield', ' Jay Paulson', "" Sean O'Bryan"", ' Micah Hauptman\n']",['Jay Paulson'],"['Scandinavian', 'Irish', 'English']"
Hangman Justice Productions,['[4]\n'],[],
Columbia Pictures,['[5]\n'],[],
"Neil Burger (director); Jon Hartmere (screenplay); Bryan Cranston, Kevin Hart, Nicole Kidman
",['Replicas'],[],
"[7]
",['After Darkness'],[],
"[8]
",['Glass'],[],
"[9]
",['Netflix'],[],
The Standoff at Sparrow Creek,"['Henry Dunham (director/screenplay); James Badge Dale', ' Brian Geraghty\n']",['Henry Dunham (director/screenplay); James Badge Dale'],
The Final Wish,"['Timothy Woodward Jr. (director); Jeffrey Reddick', ' William Halfon', ' Jonathan Doyle (screenplay); Lin Shaye', ' Michael Welch', ' Melissa Bolona', ' Spencer Locke', ' Tony Todd\n']",['Timothy Woodward Jr. (director); Jeffrey Reddick'],
The Kid Who Would Be King,"['Joe Cornish (director/screenplay); Louis Ashbourne Serkis', ' Dean Chaumoo', ' Tom Taylor', ' Rhianna Doris', ' Angus Imrie', ' Rebecca Ferguson', ' Patrick Stewart\n']",['Joe Cornish (director/screenplay); Louis Ashbourne Serkis'],
Aviron Pictures / Global Road Entertainment,['[14]\n'],[],
"Grant Sputore (director), Michael Lloyd Green (screenplay/story), Clara Rugaard, Rose Byrne, Hilary Swank
",['1\n'],[],
"Catherine Hardwicke (director); Gareth Dunnet-Alcocer (screenplay); Gina Rodriguez, Ismael Cruz Córdova, Anthony Mackie
",['Velvet Buzzsaw'],[],
"[17]
",['Universal Pictures'],[],
"8
",['Warner Bros. Pictures / Warner Animation Group'],['Warner Bros. Pictures / Warner Animation Group'],
What Men Want,"['Adam Shankman (director); Tina Gordon Chism (screenplay); Taraji P. Henson', ' Tracy Morgan', ' Max Greenfield', ' Aldis Hodge', ' Wendi McLendon-Covey\n']",['Adam Shankman (director); Tina Gordon Chism (screenplay); Taraji P. Henson'],
Summit Entertainment / StudioCanal,['[21]\n'],[],
"Steven Soderbergh (director); Tarell Alvin McCraney (screenplay); André Holland, Zazie Beetz, Melvin Gregg, Sonja Sohn, Zachary Quinto, Kyle MacLachlan, Bill Duke
",['The Prodigy'],['The Prodigy'],
"[23]
","[""Isn't It Romantic""]",[],
"[24]
",['Universal Pictures / Blumhouse Productions'],[],
"14
",['20th Century Fox / Lightstorm Entertainment / TSG Entertainment'],[],
"22
",['Universal Pictures / DreamWorks Animation'],[],
Fighting with My Family,"['Stephen Merchant (director/screenplay); Florence Pugh', ' Lena Headey', ' Nick Frost', ' Jack Lowden', ' Vince Vaughn', ' Dwayne Johnson\n']",['Stephen Merchant (director/screenplay); Florence Pugh'],
Tyler Perry's A Madea Family Funeral,"['Tyler Perry (director); Jason Rogers (screenplay); Tyler Perry', ' Courtney Burrell', ' Patrice Lovely\n']",['Tyler Perry (director); Jason Rogers (screenplay); Tyler Perry'],
Focus Features,['[30]\n'],[],
Netflix,['[31]\n'],[],
Marvel Studios,['[32]\n'],[],
"Vincent D'Onofrio (director); Andrew Lanham (screenplay); Ethan Hawke, Dane DeHaan, Jake Schur, Leila George, Adam Baldwin, Chris Pratt
",['15\n'],[],
"Josh Appelbaum, Andre Nemec (screenplay); Brianna Denski, Ken Hudson Campbell, Matthew Broderick, Jennifer Garner, Kenan Thompson, Ken Jeong, Mila Kunis, John Oliver
",['Captive State'],[],
"[35]
",['Warner Bros. Pictures / A Very Good Production'],['Warner Bros. Pictures / A Very Good Production'],
The Aftermath,"['James Kent (director); Joe Shrapnel', ' Anna Waterhouse (screenplay); Alexander Skarsgård', ' Keira Knightley', ' Jason Clarke\n']",['James Kent (director); Joe Shrapnel'],
Lionsgate / CBS Films,['[38]\n'],[],
"John Lee Hancock (director); John Fusco (screenplay); Kevin Costner, Woody Harrelson, Kathy Bates, John Carroll Lynch, Kim Dickens, Thomas Mann, William Sadler
",['Red 11'],['Red 11'],
"[40]
",['Saban Films / Canal+ / Ciné+'],['Saban Films / Canal+ / Ciné+'],
"19
",['WWE Studios / TF1 Séries Films / Ingenious Media'],[],
"22
",['Universal Pictures / Monkeypaw Productions / Perfect World Pictures'],[],
Hotel Mumbai,"['Anthony Maras (director); John Collee', ' Anthony Maras (screenplay); Dev Patel', ' Armie Hammer', ' Nazanin Boniadi', ' Tilda Cobham-Hervey', ' Anupam Kher', ' Jason Isaacs\n']",['Anthony Maras (director); John Collee'],
Netflix,['[45]\n'],[],
"S. Craig Zahler (director/screenplay); Mel Gibson, Vince Vaughn, Michael Jai White
",['29\n'],[],
"Tim Burton (director); Ehren Kruger (screenplay); Colin Farrell, Michael Keaton, Danny DeVito, Eva Green, Nico Parker, Finley Hobbins, Alan Arkin
",['The Beach Bum'],['The Beach Bum'],
"[48]
",['Pure Flix'],['Pure Flix'],
"5
",['Warner Bros. Pictures / New Line Cinema / DC Films'],['Warner Bros. Pictures / New Line Cinema / DC Films'],
Pet Sematary,"['Kevin Kolsch', ' Dennis Widmyer (directors); Jeff Buhler (screenplay); Jason Clarke', ' Amy Seimetz', ' John Lithgow\n']",['Kevin Kolsch'],
STX Entertainment,['[52]\n'],[],
"Claire Denis (director/screenplay); Jean-Pol Fargeau (screenplay); Robert Pattinson, Juliette Binoche, André Benjamin, Mia Goth
",['The Haunting of Sharon Tate'],['The Haunting of Sharon Tate'],
"[54]
",['IFC Midnight'],[],
"10
",['Netflix'],[],
"12
",['Summit Entertainment / Millennium Films'],['Summit Entertainment / Millennium Films'],
Little,"['Tina Gordon (director); Camilla Blackett (screenplay); Issa Rae', ' Regina Hall', ' Marsai Martin\n']",[],
Annapurna Pictures / Laika,['[59]\n'],[],
"Jenny Gage (director/screenplay); Susan McMartin, Tamara Chestna (screenplay); Josephine Langford, Hero Fiennes Tiffin, Selma Blair, Pia Mia, Peter Gallagher
",['Her Smell'],['Her Smell'],
"[61]
",['Breakthrough'],[],
"[62]
",['Disneynature'],[],
"19
",['Warner Bros. Pictures / New Line Cinema'],['Warner Bros. Pictures / New Line Cinema'],
Under the Silver Lake,"['David Robert Mitchell (director/screenplay); Andrew Garfield', ' Riley Keough', ' Topher Grace\n']",['David Robert Mitchell (director/screenplay); Andrew Garfield'],
Stage 6 Films / Naegle Ink,['[66]\n'],[],
"Julia Hart (director/screenplay); Jordan Horowitz (screenplay); Gugu Mbatha-Raw, Lorraine Toussaint, Saniyya Sidney, Christopher Denham, David Strathairn
",['Someone Great'],[],
"[68]
",['I Spit on Your Grave: Deja Vu'],['I Spit on Your Grave: Deja Vu'],
"[69]
",['Avengers: Endgame'],[],
"[70]
",['IFC Midnight'],[],
Body at Brighton Rock,"['Roxanne Benjamin (director/screenplay); Karina Fontes', ' Casey Adams', ' Emily Althaus', ' Martin Spanjers', ' Susan Burke', ' John Getz\n']",['Martin Spanjers'],"['English', 'Scottish']"
Buffaloed,"['Tanya Wexler (director); Brian Sacca (screenplay); Zoey Deutch', ' Jermaine Fowler', ' Judy Greer', ' Jai Courtney\n']",['Jermaine Fowler'],
Long Shot,"['Jonathan Levine (director); Dan Sterling (screenplay); Seth Rogen', ' Charlize Theron', "" O'Shea Jackson Jr."", ' Andy Serkis', ' June Diane Raphael', ' Bob Odenkirk', ' Alexander Skarsgård\n']",['Jonathan Levine (director); Dan Sterling (screenplay); Seth Rogen'],
Screen Gems,['[75]\n'],[],
"Kelly Asbury (director); Alison Peck (screenplay); Kelly Clarkson, Pitbull, Nick Jonas, Wanda Sykes, Gabriel Iglesias, Blake Shelton, Janelle Monáe, Emma Roberts, Wang Leehom, Bebe Rexha, Charli XCX, Lizzo
","['Extremely Wicked', ' Shockingly Evil and Vile']",[],
"[77]
",['Pokémon Detective Pikachu'],[],
"[78]
",['Metro-Goldwyn-Mayer'],[],
Tolkien,"['Dome Karukoski (director); David Gleeson', ' Stephen Beresford (screenplay); Nicholas Hoult', ' Lily Collins', ' Colm Meaney', ' Derek Jacobi\n']",['Dome Karukoski (director); David Gleeson'],
STX Entertainment / Sierra/Affinity,['[81]\n'],[],
"P.B. Shemran (director, screenplay); Todd Komarnicki (screenplay); Mel Gibson, Sean Penn, Natalie Dormer, Eddie Marsan, Jennifer Ehle, David O'Hara, Ioan Gruffudd, Stephen Dillane, Steve Coogan
",['17\n'],[],
"Chad Stahelski (director); Derek Kolstad (screenplay); Keanu Reeves, Halle Berry, Laurence Fishburne, Mark Dacascos, Asia Kate Dillon, Lance Reddick, Anjelica Huston, Ian McShane
","[""A Dog's Journey""]",[],
"[84]
",['Warner Bros. Pictures / Metro-Goldwyn-Mayer'],['Warner Bros. Pictures / Metro-Goldwyn-Mayer'],
The Professor,"['Wayne Roberts (director/screenplay); Johnny Depp', ' Rosemarie DeWitt', ' Danny Huston', ' Zoey Deutch', ' Ron Livingston', ' Odessa Young\n']",['Wayne Roberts (director/screenplay); Johnny Depp'],
A24,['[87]\n'],[],
Bleecker Street,['[88]\n'],[],
Walt Disney Pictures,['[89]\n'],[],
"David Yarovesky (director); Brian Gunn, Mark Gunn (screenplay); Elizabeth Banks, David Denman, Jackson A. Dunn, Matt Jones, Meredith Hagner
",['Booksmart'],[],
"[91]
",['Netflix / Miramax'],[],
"29
",['Netflix'],[],
"31
",['Warner Bros. Pictures / Legendary Pictures'],['Warner Bros. Pictures / Legendary Pictures'],
Rocketman,"['Dexter Fletcher (director); Lee Hall (screenplay); Taron Egerton', ' Jamie Bell', ' Richard Madden', ' Gemma Jones', ' Bryce Dallas Howard\n']",['Dexter Fletcher (director); Lee Hall (screenplay); Taron Egerton'],
Universal Pictures / Blumhouse Productions,['[96]\n'],[],
20th Century Fox / TSG Entertainment / Marvel Entertainment,['[13]\n'],[],
"Chris Renaud (director); Jonathan del Val (co-director); Brian Lynch (screenplay); Patton Oswalt, Eric Stonestreet, Kevin Hart, Jenny Slate, Tiffany Haddish, Lake Bell, Nick Kroll, Dana Carvey, Ellie Kemper, Chris Renaud, Hannibal Buress, Bobby Moynihan, Harrison Ford
",['Late Night'],[],
"[98]
",['A24 / Plan B Entertainment'],[],
Changeland,"['Seth Green (director/screenplay); Breckin Meyer', ' Macaulay Culkin', ' Brenda Song', ' Clare Grant', ' Randy Orton\n']",['Seth Green (director/screenplay); Breckin Meyer'],
Men in Black: International,"['F. Gary Gray (director); Art Marcum and Matt Holloway (screenplay); Chris Hemsworth', ' Tessa Thompson', ' Kumail Nanjiani', ' Rebecca Ferguson', ' Rafe Spall', ' Les Twins', ' Emma Thompson', ' Liam Neeson\n']",['Kumail Nanjiani'],"['Pakistani', 'Sindhi']"
Warner Bros. Pictures / New Line Cinema / Davis Entertainment,['[102]\n'],[],
"Jim Jarmusch (director/screenplay); Bill Murray, Adam Driver, Tilda Swinton, Chloë Sevigny, Steve Buscemi, Caleb Landry Jones, Rosie Perez, Iggy Pop, Sara Driver, RZA, Selena Gomez, Carol Kane, Tom Waits
",['Murder Mystery'],[],
"[104]
",['RLJE Films / Red Hour Productions / Studio71'],[],
Being Frank,"['Miranda Bailey (director); Glen Lakin (screenplay); Jim Gaffigan', ' Logan Miller', ' Samantha Mathis', ' Alex Karpovsky', ' Anna Gunn\n']",['Logan Miller'],"['English', 'German', 'Scottish', 'Irish', 'French']"
Toy Story 4,"['Josh Cooley (director); Stephany Folsom', ' Andrew Stanton (screenplay); Tom Hanks', ' Tim Allen', ' Annie Potts', ' Tony Hale', ' Keegan-Michael Key', ' Jordan Peele', ' Madeleine McGraw', ' Christina Hendricks', ' Keanu Reeves', ' Ally Maki', ' Jay Hernandez', ' Lori Alan', ' Joan Cusack\n']",['Josh Cooley (director); Stephany Folsom'],
Orion Pictures / Bron Creative,['[108]\n'],[],
Warner Bros. Pictures / New Line Cinema,['[109]\n'],[],
Universal Pictures / Perfect World Pictures / Working Title Films,['[110]\n'],[],
"Claire McCarthy (director); Semi Chellas (screenplay); Daisy Ridley, Naomi Watts, Clive Owen, George MacKay, Tom Felton, Devon Terrell
",['Killers Anonymous'],[],
"2
",['Columbia Pictures / Marvel Studios'],[],
Escape Plan: The Extractors,"['John Herzfeld (director); John Herzfeld', ' Miles Chapman (screenplay); Sylvester Stallone', ' Curtis Jackson', ' Dave Bautista\n']",['John Herzfeld (director); John Herzfeld'],
Midsommar,"['Ari Aster (director/screenplay); Florence Pugh', ' Jack Reynor', ' William Jackson Harper', ' Vilhelm Blomgren', ' Will Poulter\n']",['Jack Reynor'],['Irish']
Stuber,"['Michael Dowse (director); Tripper Clancy (screenplay); Kumail Nanjiani', ' Dave Bautista', ' Iko Uwais', ' Natalie Morales', ' Betty Gilpin', ' Jimmy Tatro', ' Mira Sorvino', ' Karen Gillan\n']",['Michael Dowse (director); Tripper Clancy (screenplay); Kumail Nanjiani'],
