0,1,Males,Ethnicity
Charade,"['Audrey Hepburn', ' Cary Grant', ' Walter Matthau', ' James Coburn', ' Ned Glass', ' George Kennedy']",['Walter Matthau'],"['Ashkenazi', 'Jewish']"
A Child Is Waiting,"['Burt Lancaster', ' Judy Garland', ' Gena Rowlands']",['Burt Lancaster'],"['Northern', 'Irish', 'ScotsIrish']"
Cleopatra,"['Elizabeth Taylor', ' Richard Burton', ' Rex Harrison', ' Roddy McDowall', ' Martin Landau', "" Carroll O'Connor"", ' Hume Cronyn']",['Richard Burton'],['Welsh']
Come Blow Your Horn,"['Frank Sinatra', ' Tony Bill', ' Barbara Rush', ' Jill St. John']",['Frank Sinatra'],"['Italian', 'Sicilian']"
Come Fly with Me,"['Dolores Hart', ' Pamela Tiffin', ' Lois Nettleton', "" Hugh O'Brian""]",[],
The Comedy of Terrors,"['Vincent Price', ' Peter Lorre', ' Boris Karloff', ' Basil Rathbone']",['Vincent Price'],"['English', 'German', 'French', 'Dutch']"
The Cool World,"['Yolanda Rodríguez', ' Antonio Fargas', ' Carl Lee']",['Antonio Fargas'],"['Puerto', 'Rican', 'AfricanTrinidadian']"
The Courtship of Eddie's Father,"['Glenn Ford', ' Shirley Jones', ' Stella Stevens', ' Dina Merrill', ' Ron Howard', ' Jerry Van Dyke']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
The Crawling Hand,"['Peter Breck', ' Kent Taylor', ' Alan Hale Jr.']",['Peter Breck'],
Critic's Choice,"['Bob Hope', ' Lucille Ball', ' Marilyn Maxwell', ' Rip Torn']",['Bob Hope'],"['English', 'Welsh']"
Cry of Battle,"['Van Heflin', ' Rita Moreno']",['Van Heflin'],"['English', 'Irish', 'German', 'Dutch', 'French']"
The Day Mars Invaded Earth,"['Kent Taylor', ' Marie Windsor']",['Kent Taylor'],
Dementia 13,"['William Campbell', ' Patrick Magee']",['William Campbell'],
Diamond Head,"['Charlton Heston', ' Yvette Mimieux']",['Charlton Heston'],"['English', 'Scottish', 'Cornish', 'German']"
Diary of a Madman,"['Vincent Price', ' Nancy Kovack', ' Lewis Martin']",['Vincent Price'],"['English', 'German', 'French', 'Dutch']"
Dime with a Halo,"['BarBara Luna', ' Roger Mobley']",['Roger Mobley'],
Donovan's Reef,"['John Wayne', ' Lee Marvin', ' Jack Warden', ' Dorothy Lamour', ' Elizabeth Allen', ' Cesar Romero']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Dr. No,"['Sean Connery', ' Ursula Andress', ' Joseph Wiseman']",['Sean Connery'],"['Scottish', 'Irish']"
Drums of Africa,"['Frankie Avalon', ' Mariette Hartley']",[],
Eat,['Robert Indiana'],['Robert Indiana'],
Face in the Rain,"['Rory Calhoun', ' Marina Berti']",[],
Five Minutes to Love,['Rue McClanahan'],[],
Flaming Creatures,"['Frances Francine', ' Mario Montez']",['Mario Montez'],
Flipper,"['Chuck Connors', ' Luke Halpin']",['Chuck Connors'],
Follow the Boys,"['Connie Francis', ' Janis Paige', ' Paula Prentiss', ' Russ Tamblyn']",['Russ Tamblyn'],
For Love or Money,"['Kirk Douglas', ' Mitzi Gaynor', ' Thelma Ritter', ' Gig Young', ' Leslie Parrish', ' Julie Newmar']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
"Free, White and 21","[""Frederick O'Neal"", ' Annalena Lund']",[],
Fun in Acapulco,"['Elvis Presley', ' Ursula Andress', ' Elsa Cárdenas ']",['Elvis Presley'],"['English', 'Scottish', 'German', 'French', 'Dutch', 'Danish']"
A Gathering of Eagles,"['Rock Hudson', ' Rod Taylor', ' Barry Sullivan']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
Gidget Goes to Rome,"['Cindy Carol', ' Don Porter']",['Don Porter'],
The Girl Hunters,"['Mickey Spillane', ' Shirley Eaton']",[],
Goldilocks and the Three Bares,"['Alison Edwards', ' Rex Marlow', ' Thomas Sweetwood', ' Joey Maxim']",['Rex Marlow'],
The Great Escape,"['Steve McQueen', ' James Garner', ' Richard Attenborough', ' Charles Bronson', ' James Coburn', ' James Donald', ' Donald Pleasence', ' David McCallum']",['Steve McQueen'],"['Scottish', 'English', 'ScotsIrishNorthern', 'Irish', 'German', 'Cornish', 'Dutch', 'Welsh']"
Gunfight at Comanche Creek,"['Audie Murphy', ' Colleen Miller']",[],
The Gun Hawk,"['Rory Calhoun', ' Rod Cameron', ' Ruta Lee']",['Rod Cameron'],
Harbor Lights,"['Kent Taylor', ' Míriam Colón', ' Jeff Morrow']",['Kent Taylor'],
The Haunted Palace,"['Vincent Price', ' Debra Paget']",['Vincent Price'],"['English', 'German', 'French', 'Dutch']"
The Haunting,"['Julie Harris', ' Claire Bloom', ' Russ Tamblyn']",['Russ Tamblyn'],
The Hook,"['Kirk Douglas', ' Nick Adams']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
Hootenanny Hoot,"['Peter Breck', ' Ruta Lee', ' Johnny Cash']",['Peter Breck'],
House of the Damned,"['Ron Foster', ' Merry Anders', ' Richard Crane']",['Ron Foster'],
Hud,"['Paul Newman', ' Melvyn Douglas', ' Patricia Neal', ' Brandon deWilde']",['Paul Newman'],"['Jewish', 'Slovak']"
I Could Go On Singing,"['Judy Garland', ' Dirk Bogarde']",['Dirk Bogarde'],
In the Cool of the Day,"['Peter Finch', ' Jane Fonda', ' Angela Lansbury']",['Peter Finch'],"['English', 'Scottish']"
In the French Style,"['Jean Seberg', ' Stanley Baker', ' Philippe Forquet']",['Stanley Baker'],
The Incredible Journey,"['Émile Genest', ' John Drainie']",['Émile Genest'],
Irma la Douce,"['Jack Lemmon', ' Shirley MacLaine']",['Jack Lemmon'],"['English', 'Irish', 'Scottish', 'French', 'Dutch', 'Welsh']"
Island of Love,"['Robert Preston', ' Tony Randall', ' Walter Matthau']",['Robert Preston'],
It Happened at the World's Fair,"['Elvis Presley', ' Gary Lockwood']",['Elvis Presley'],"['English', 'Scottish', 'German', 'French', 'Dutch', 'Danish']"
"It's a Mad, Mad, Mad, Mad World","['Spencer Tracy', ' Milton Berle', ' Mickey Rooney', ' Ethel Merman', ' Sid Caesar', ' Phil Silvers', ' Dick Shawn', ' Terry-Thomas', ' Edie Adams', ' Jonathan Winters', ' Buddy Hackett', ' Dorothy Provine', ' Peter Falk']",['Spencer Tracy'],['English']
Jason and the Argonauts,"['Todd Armstrong', ' Nancy Kovack', ' Honor Blackman']",['Todd Armstrong'],
Johnny Cool,"['Henry Silva', ' Elizabeth Montgomery', ' Jim Backus']",['Henry Silva'],
Kings of the Sun,"['Yul Brynner', ' George Chakiris']",['Yul Brynner'],"['Russian25', 'SwissGerman']"
Ladybug Ladybug,"['Jane Connell', ' William Daniels', ' Nancy Marchand']",['William Daniels'],
Lancelot and Guinevere,"['Cornel Wilde', ' Jean Wallace']",['Cornel Wilde'],"['Ashkenazi', 'Jewish']"
Law of the Lawless,"['Dale Robertson', ' Yvonne De Carlo']",['Dale Robertson'],
Lilies of the Field,"['Sidney Poitier', ' Lilia Skala']",[],
The List of Adrian Messenger,"['George C. Scott', ' Dana Wynter']",['George C. Scott'],"['English', 'German', 'Irish', 'Scottish']"
The Long Ships,"['Richard Widmark', ' Sidney Poitier', ' Russ Tamblyn']",['Richard Widmark'],"['Swedish25', 'Norwegian25', 'English25', 'Irish']"
Love Is a Ball,"['Glenn Ford', ' Hope Lange', ' Telly Savalas']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Love with the Proper Stranger,"['Natalie Wood', ' Steve McQueen', ' Edie Adams']",['Steve McQueen'],"['Scottish', 'English', 'ScotsIrishNorthern', 'Irish', 'German', 'Cornish', 'Dutch', 'Welsh']"
The Man from the Diner's Club,"['Danny Kaye', ' Martha Hyer', ' Telly Savalas']",['Danny Kaye'],"['Ashkenazi', 'Jewish']"
Maniac,"['Kerwin Mathews', ' Nadia Gray', ' Donald Houston']",['Kerwin Mathews'],
"Mary, Mary","['Debbie Reynolds', ' Barry Nelson', ' Michael Rennie']",['Barry Nelson'],
McLintock!,"['John Wayne', "" Maureen O'Hara"", ' Stefanie Powers', ' Yvonne De Carlo', ' Patrick Wayne', ' Jerry Van Dyke']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Miracle of the White Stallions,"['Robert Taylor', ' Lilli Palmer', ' Curd Jürgens']",['Robert Taylor'],
"Move Over, Darling","['Doris Day', ' James Garner', ' Polly Bergen']",['James Garner'],"['English', 'Irish', 'German', 'Welsh', 'SwissGerman']"
My Six Loves,"['Debbie Reynolds', ' Cliff Robertson', ' David Janssen']",['Cliff Robertson'],"['English', 'German']"
A New Kind of Love,"['Paul Newman', ' Joanne Woodward', ' Eva Gabor']",['Paul Newman'],"['Jewish', 'Slovak']"
Nine Hours to Rama,"['Horst Buchholz', ' José Ferrer', ' Diane Baker']",['Horst Buchholz'],
The Nutty Professor,"['Jerry Lewis', ' Stella Stevens']",['Jerry Lewis'],"['Ashkenazi', 'Jewish']"
Of Love and Desire,"['Merle Oberon', ' Steve Cochran']",['Steve Cochran'],
The Old Dark House,"['Tom Poston', ' Joyce Grenfell', ' Janette Scott']",['Tom Poston'],
One Got Fat,[''],[],
One Man's Way,"['Don Murray', ' Diana Hyland', ' Carol Ohmart', ' William Windom', ' Veronica Cartwright', ' Virginia Sale']",['Don Murray'],
Operation Bikini,"['Tab Hunter', ' Frankie Avalon', ' Jim Backus', ' Gary Crosby']",['Tab Hunter'],['German']
PT 109,"['Cliff Robertson', ' Robert Culp', ' Robert Blake']",['Cliff Robertson'],"['English', 'German']"
Palm Springs Weekend,"['Troy Donahue', ' Stefanie Powers', ' Connie Stevens']",['Troy Donahue'],
Papa's Delicate Condition,"['Jackie Gleason', ' Glynis Johns', ' Charlie Ruggles']",[],
Pent-House Mouse,[''],[],
The Pink Panther,"['David Niven', ' Peter Sellers', ' Robert Wagner', ' Capucine', ' Claudia Cardinale']",['David Niven'],"['English', 'Scottish', 'French']"
Police Nurse,"['Ken Scott', ' Merry Anders']",['Ken Scott'],
The Prize,"['Paul Newman', ' Edward G. Robinson', ' Elke Sommer', ' Kevin McCarthy', ' Diane Baker']",['Paul Newman'],"['Jewish', 'Slovak']"
Promises! Promises!,"['Jayne Mansfield', ' Tommy Noonan']",['Tommy Noonan'],
The Quick and the Dead,"['Victor French', ' Majel Barrett']",['Victor French'],
The Raiders,"['Brian Keith', ' Robert Culp']",['Brian Keith'],
Rampage,"['Robert Mitchum', ' Jack Hawkins', ' Elsa Martinelli']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
The Raven,"['Vincent Price', ' Boris Karloff', ' Peter Lorre']",['Vincent Price'],"['English', 'German', 'French', 'Dutch']"
The Sadist,['Arch Hall Jr.'],['Arch Hall Jr.'],
Savage Sam,"['Brian Keith', ' Tommy Kirk']",['Brian Keith'],
Shock Corridor,"['Peter Breck', ' Constance Towers']",['Peter Breck'],
Showdown,"['Audie Murphy', ' Kathleen Crowley']",[],
The Skydivers,"['Anthony Cardoza', ' Jimmy Bryant']",['Anthony Cardoza'],
The Slime People,"['Robert Hutton', ' Susan Hart']",['Robert Hutton'],
Soldier in the Rain,"['Jackie Gleason', ' Steve McQueen', ' Tuesday Weld']",['Steve McQueen'],"['Scottish', 'English', 'ScotsIrishNorthern', 'Irish', 'German', 'Cornish', 'Dutch', 'Welsh']"
Son of Flubber,"['Fred MacMurray', ' Nancy Olson', ' Tommy Kirk']",['Fred MacMurray'],['German']
Spencer's Mountain,"['Henry Fonda', "" Maureen O'Hara""]",['Henry Fonda'],"['Dutch', 'English', 'Scottish', 'Norwegian', 'German', 'Italian']"
Stolen Hours,"['Susan Hayward', ' Diane Baker']",[],
The Stripper,"['Joanne Woodward', ' Richard Beymer', ' Claire Trevor']",['Richard Beymer'],
Summer Magic,"['Hayley Mills', ' Burl Ives']",['Burl Ives'],"['English', 'Dutch', 'Scottish', 'German', 'Irish', 'French', 'Huguenot', 'Cherokee', 'Native', 'American']"
Sunday in New York,"['Jane Fonda', ' Rod Taylor', ' Cliff Robertson', ' Robert Culp']",['Rod Taylor'],
The Sword in the Stone,"['voices of Sebastian Cabot', ' Karl Swenson']",['Karl Swenson'],
"Take Her, She's Mine","['James Stewart', ' Sandra Dee', ' Audrey Meadows']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
Tammy and the Doctor,"['Sandra Dee', ' Peter Fonda']",['Peter Fonda'],"['Dutch', 'English', 'Scottish', 'FrenchCanadian', 'Italian', 'German', 'Belgian', 'Flemish', 'Norwegian', 'Cornish']"
Tarzan's Three Challenges,"['Jock Mahoney', ' Woody Strode']",['Jock Mahoney'],
Terrified,"['Rod Lauren', ' Barbara Luddy']",['Rod Lauren'],"['Mexican', 'English', 'German']"
The Terror,"['Boris Karloff', ' Jack Nicholson']",['Boris Karloff'],"['English', 'Indian']"
They Saved Hitler's Brain,"['Walter Stocker', ' Carlos Rivas']",['Walter Stocker'],
13 Frightened Girls,"['Murray Hamilton', ' Joyce Taylor']",['Murray Hamilton'],
The Three Stooges Go Around the World in a Daze,"['The Three Stooges', ' Joan Freeman']",['The Three Stooges'],
The Thrill of It All,"['Doris Day', ' James Garner']",['James Garner'],"['English', 'Irish', 'German', 'Welsh', 'SwissGerman']"
Thunder Island,"['Gene Nelson', ' Fay Spain']",['Gene Nelson'],
A Ticklish Affair,"['Shirley Jones', ' Gig Young', ' Red Buttons']",['Gig Young'],"['FrenchCanadian', 'Dutch', 'English', 'Scottish', 'Huron', 'Native', 'Canadian']"
To Beep or Not to Beep,['Roadrunner'],[],
Toys in the Attic,"['Dean Martin', ' Geraldine Page', ' Yvette Mimieux', ' Wendy Hiller', ' Gene Tierney']",['Dean Martin'],"['Italian', 'Sicilian']"
Transylvania 6-5000,"['voices of Mel Blanc', ' Ben Frommer', ' Julie Bennett']",['Ben Frommer'],
Twice-Told Tales ,"['Vincent Price', ' Sebastian Cabot', ' Beverly Garland']",['Vincent Price'],"['English', 'German', 'French', 'Dutch']"
Twilight of Honor,"['Richard Chamberlain', ' Nick Adams', ' Joey Heatherton', ' Joan Blackman', ' Claude Rains']",['Richard Chamberlain'],"['English', 'German', 'Welsh']"
The Ugly American,"['Marlon Brando', ' Sandra Church', ' Eiji Okada', ' Jocelyn Brando', '  Arthur Hill', ' Pat Hingle']",['Marlon Brando'],"['English', 'Irish', 'German', 'Dutch', 'French', 'Huguenot', 'Welsh', 'Scottish']"
Under the Yum Yum Tree,"['Jack Lemmon', ' Carol Lynley', ' Dean Jones', ' Edie Adams', ' Imogene Coca', ' Paul Lynde']",['Jack Lemmon'],"['English', 'Irish', 'Scottish', 'French', 'Dutch', 'Welsh']"
Violated Paradise,['Kazuko Mine'],[],
The V.I.P.s,"['Elizabeth Taylor', ' Richard Burton', ' Rod Taylor', ' Maggie Smith', ' Louis Jourdan', ' Margaret Rutherford', ' Elsa Martinelli', ' Orson Welles']",['Richard Burton'],['Welsh']
The Victors,"['George Peppard', ' George Hamilton', ' Vince Edwards', ' Romy Schneider', ' Elke Sommer', ' Jeanne Moreau']",['George Peppard'],
Wall of Noise,"['Suzanne Pleshette', ' Dorothy Provine']",[],
What's a Nice Girl Like You Doing in a Place Like This?,[''],[],
The Wheeler Dealers,"['James Garner', ' Lee Remick', ' Chill Wills', ' Jim Backus', ' Pat Crowley', ' Phil Harris', ' Louis Nye']",['James Garner'],"['English', 'Irish', 'German', 'Welsh', 'SwissGerman']"
Who's Been Sleeping in My Bed?,"['Dean Martin', ' Elizabeth Montgomery', ' Carol Burnett', ' Richard Conte', ' Martin Balsam', ' Jill St. John']",['Dean Martin'],"['Italian', 'Sicilian']"
Who's Minding the Store?,"['Jerry Lewis', ' Jill St. John', ' Agnes Moorehead', ' Ray Walston', ' Kathleen Freeman']",['Jerry Lewis'],"['Ashkenazi', 'Jewish']"
Wives and Lovers,"['Janet Leigh', ' Van Johnson']",['Van Johnson'],"['German', 'Irish']"
X: The Man with the X-ray Eyes,"['Ray Milland', ' Diana Van der Vlis', ' Don Rickles']",['Ray Milland'],['Welsh']
The Yellow Canary,"['Pat Boone', ' Barbara Eden', ' Steve Forrest']",['Steve Forrest'],
The Young and the Brave,"['Rory Calhoun', ' William Bendix']",['William Bendix'],
The Young Racers,"['Mark Damon', ' Luana Anders', ' Patrick Magee']",['Mark Damon'],"['Ashkenazi', 'Jewish']"
The Young Swingers,"['Molly Bee', ' Rod Lauren']",['Rod Lauren'],"['Mexican', 'English', 'German']"
