0,1,Males,Ethnicity
Behave Yourself!,"['Farley Granger', ' Shelley Winters']",['Farley Granger'],"['English', 'Dutch']"
Belle Le Grand,"['Vera Ralston', ' John Carroll']",['John Carroll'],['Irish']
Best of the Badmen,"['Robert Ryan', ' Robert Preston']",['Robert Ryan'],
The Big Gusher,"['Wayne Morris', ' Preston Foster', ' Dorothy Patrick']",['Wayne Morris'],
The Big Night,"['John Drew Barrymore', ' Dorothy Comingore']",['John Drew Barrymore'],
Bird of Paradise,"['Debra Paget', ' Louis Jourdan', ' Jeff Chandler']",['Louis Jourdan'],['French']
Blazing Bullets,"['Johnny Mack Brown', ' Lois Hall']",['Johnny Mack Brown'],
Blue Blood,"['Bill Williams', ' Jane Nigh', ' Arthur Shields', ' Audrey Long']",['Bill Williams'],
The Blue Veil,"['Jane Wyman', ' Charles Laughton', ' Joan Blondell']",['Charles Laughton'],['Irish']
Bonanza Town,"['Charles Starrett', ' Myron Healey']",['Charles Starrett'],
Bowery Battalion,"['Leo Gorcey', ' Huntz Hall']",['Leo Gorcey'],
The Brave Bulls,"['Mel Ferrer', ' Anthony Quinn', ' Miroslava']",['Mel Ferrer'],
Bride of the Gorilla,"['Raymond Burr', ' Lon Chaney Jr.', ' Barbara Payton']",['Raymond Burr'],"['Northern', 'Irish', 'English', 'Scottish']"
Bright Victory,"['Arthur Kennedy', ' Peggy Dow', ' Julie Adams']",['Arthur Kennedy'],
Buckaroo Sheriff of Texas,"['Michael Chapin', ' Eilene Janssen']",['Michael Chapin'],
Bullfighter and the Lady,"['Robert Stack', ' Joy Page', ' Gilbert Roland']",['Robert Stack'],
Callaway Went Thataway,"['Fred MacMurray', ' Dorothy McGuire']",['Fred MacMurray'],['German']
Call Me Mister,"['Betty Grable', ' Dan Dailey']",['Dan Dailey'],
Canyon Raiders,"['Whip Wilson', ' Phyllis Coates']",['Whip Wilson'],
Captain Horatio Hornblower R.N.,"['Gregory Peck', ' Virginia Mayo']",['Gregory Peck'],"['Irish', 'English', 'German', 'Welsh']"
Casa Manana,"['Virginia Welles', ' Robert Clarke']",['Robert Clarke'],
Cattle Drive,"['Joel McCrea', ' Dean Stockwell']",['Joel McCrea'],
Cattle Queen,"['Maria Hart', ' Drake Smith']",['Drake Smith'],
Cause for Alarm!,"['Loretta Young', ' Bruce Cowling']",['Bruce Cowling'],
Cavalry Scout,"['Rod Cameron', ' Audrey Long']",['Rod Cameron'],
Cave of Outlaws,"['Macdonald Carey', ' Alexis Smith']",['Macdonald Carey'],
Chain of Circumstance,"['Margaret Field', ' Connie Gilchrist']",[],
Chained for Life,"['Hilton Twins', ' Allen Jenkins']",['Hilton Twins'],
Chicago Calling,"['Dan Duryea', ' Mary Anderson']",['Dan Duryea'],
China Corsair,"['Jon Hall', ' Ernest Borgnine']",['Jon Hall'],
Close to My Heart,"['Gene Tierney', ' Ray Milland']",['Gene Tierney'],"['Irish', 'English', 'Dutch', 'Sephardi', 'Jewish']"
Colorado Ambush,"['Johnny Mack Brown', ' Lois Hall']",['Johnny Mack Brown'],
Come Fill the Cup,"['James Cagney', ' Gig Young']",['James Cagney'],"['Irish25', 'Norwegian']"
Comin' Round the Mountain,"['Abbott and Costello', ' Dorothy Shay']",['Abbott and Costello'],
The Company She Keeps,"['Lizabeth Scott', ' Jane Greer', "" Dennis O'Keefe""]",[],
Corky of Gasoline Alley,"['Scotty Beckett', ' Jimmy Lydon', ' Susan Morrow']",['Scotty Beckett'],
Crazy Over Horses,"['Bowery Boys', ' Gloria Saunders']",[],
Criminal Lawyer,"[""Pat O'Brien"", ' Jane Wyatt']",[],
Crosswinds,"['Rhonda Fleming', ' John Payne']",['John Payne'],
Cry Danger,"['Dick Powell', ' Rhonda Fleming', ' William Conrad']",['Dick Powell'],
Cuban Fireball,"['Estelita Rodriguez', ' Warren Douglas']",['Warren Douglas'],
Cyclone Fury,"['Charles Starrett', ' Clayton Moore']",['Charles Starrett'],
The Dakota Kid,"['Michael Chapin', ' Eilene Janssen']",['Michael Chapin'],
Danger Zone,"['Hugh Beaumont', ' Edward Brophy', ' Pamela Blake']",['Hugh Beaumont'],
"Darling, How Could You!","['Joan Fontaine', ' John Lund', ' Mona Freeman']",['John Lund'],"['Black', 'British']"
David and Bathsheba,['Gregory Peck. Susan Hayward'],['Gregory Peck. Susan Hayward'],
The Day the Earth Stood Still,"['Michael Rennie', ' Patricia Neal']",['Michael Rennie'],
Dear Brat,"['Mona Freeman', ' Billy De Wolfe']",['Billy De Wolfe'],
Death of a Salesman,"['Fredric March', ' Mildred Dunnock']",['Fredric March'],"['English', 'Scottish', 'Dutch', 'German', 'Belgian', 'Flemish', 'Norwegian']"
Decision Before Dawn,"['Richard Basehart', ' Gary Merrill', ' Hildegard Knef']",['Richard Basehart'],
The Desert Fox,"['James Mason', ' Cedric Hardwicke']",['James Mason'],['English']
Desert of Lost Men,"['Allan Lane', ' Mary Ellen Kay']",['Allan Lane'],
Detective Story,"['Kirk Douglas', ' William Bendix', ' Eleanor Parker', ' Joseph Wiseman', ' Lee Grant']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
Dick Turpin's Ride,"['Louis Hayward', ' Patricia Medina']",['Louis Hayward'],
Disc Jockey,"['Ginny Simms', ' Tom Drake', ' Jane Nigh']",['Tom Drake'],
Distant Drums,"['Gary Cooper', ' Richard Webb', ' Mari Aldon']",['Gary Cooper'],['English']
Double Crossbones,"[""Donald O'Connor"", ' Helena Carter']",[],
Double Dynamite,"['Frank Sinatra', ' Jane Russell', ' Groucho Marx']",['Frank Sinatra'],"['Italian', 'Sicilian']"
Drums in the Deep South,"['James Craig', ' Guy Madison']",['James Craig'],
Elephant Stampede,"['Johnny Sheffield', ' Donna Martell']",['Johnny Sheffield'],
Elopement,"['Clifton Webb', ' William Lundigan', ' Anne Francis', ' Charles Bickford']",['Clifton Webb'],
The Enforcer,"['Humphrey Bogart', ' Zero Mostel']",['Humphrey Bogart'],"['English', 'Dutch', 'German', 'French', 'Belgian', 'Walloon', 'Welsh']"
Excuse My Dust,"['Red Skelton', ' Sally Forrest']",['Red Skelton'],
FBI Girl,"['Cesar Romero', ' George Brent', ' Audrey Totter', ' Raymond Burr']",['Cesar Romero'],"['Cuban', 'Venezuelan', 'Spanish']"
The Family Secret,"['John Derek', ' Lee J. Cobb']",['John Derek'],
Father's Little Dividend,"['Spencer Tracy', ' Joan Bennett', ' Elizabeth Taylor']",['Spencer Tracy'],['English']
Father Takes the Air,"['Raymond Walburn', ' Walter Catlett']",['Raymond Walburn'],
The Fat Man,"['Julie London', ' Rock Hudson']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
Fighting Coast Guard,"['Forrest Tucker', ' Ella Raines']",['Forrest Tucker'],
The Fighting Seventh,"['Lloyd Bridges', ' John Ireland']",['Lloyd Bridges'],
Fingerprints Don't Lie,"['Richard Travis', ' Sheila Ryan', ' Margia Dean']",['Richard Travis'],
The First Legion,"['Charles Boyer', ' Barbara Rush']",['Charles Boyer'],['French']
Five,"['Susan Douglas Rubeš', ' William Phipps']",['William Phipps'],
Fixed Bayonets!,"['Richard Basehart', ' Gene Evans']",['Richard Basehart'],
Flame of Araby,"[""Maureen O'Hara"", ' Jeff Chandler']",['Jeff Chandler'],
Flame of Stamboul,"['Richard Denning', ' Lisa Ferraday']",['Richard Denning'],
Flight to Mars,"['Marguerite Chapman', ' Cameron Mitchell', ' Virginia Huston']",['Cameron Mitchell'],
Flying Leathernecks,"['John Wayne', ' Robert Ryan']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Follow the Sun,"['Anne Baxter', ' Glenn Ford']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Footlight Varieties,"['Jack Paar', ' Leon Errol']",['Jack Paar'],
Force of Arms,"['William Holden', ' Nancy Olson', ' Frank Lovejoy']",['William Holden'],"['English', 'Irish', 'French']"
Fort Defiance,"['Dane Clark', ' Ben Johnson', ' Peter Graves']",['Dane Clark'],
Fort Dodge Stampede,"['Allan Lane', ' Mary Ellen Kay']",['Allan Lane'],
Fort Savage Raiders,"['Charles Starrett', ' Smiley Burnette']",['Charles Starrett'],
Fort Worth,"['Randolph Scott', ' David Brian']",['Randolph Scott'],
Fourteen Hours,"['Paul Douglas', ' Richard Basehart']",['Paul Douglas'],
Francis Goes to the Races,"[""Donald O'Connor"", ' Piper Laurie']",[],
The Frogmen,"['Richard Widmark', ' Dana Andrews']",['Richard Widmark'],"['Swedish25', 'Norwegian25', 'English25', 'Irish']"
Fury of the Congo,"['Johnny Weissmuller', ' Lyle Talbot']",['Johnny Weissmuller'],['German']
Gambling House,"['Victor Mature', ' Terry Moore', ' William Bendix']",['Victor Mature'],"['SwissGerman', 'German']"
Gasoline Alley,"['Scotty Beckett', ' Jimmy Lydon', ' Susan Morrow']",['Scotty Beckett'],
Gene Autry and the Mounties,"['Gene Autry', ' Elena Verdugo']",['Gene Autry'],
Ghost Chasers,"['Leo Gorcey', ' Huntz Hall']",['Leo Gorcey'],
G.I. Jane,"['Jean Porter', ' Tom Neal', ' Iris Adrian']",['Tom Neal'],
The Girl on the Bridge,"['Hugo Haas', ' Beverly Michaels']",['Hugo Haas'],
Go for Broke!,"['Van Johnson', ' Lane Nakano']",['Van Johnson'],"['German', 'Irish']"
Gold Raiders,"[""George O'Brien"", ' Sheila Ryan']",[],
Golden Girl,"['Mitzi Gaynor', ' Dale Robertson', ' Una Merkel']",['Dale Robertson'],
The Golden Horde,"['Ann Blyth', ' David Farrar']",['David Farrar'],
"Goodbye, My Fancy","['Joan Crawford', ' Robert Young']",['Robert Young'],
The Great Caruso,"['Mario Lanza', ' Ann Blyth']",['Mario Lanza'],['Italian']
The Great Missouri Raid,"['Macdonald Carey', ' Ellen Drew']",['Macdonald Carey'],
The Groom Wore Spurs,"['Ginger Rogers', ' Jack Carson']",['Jack Carson'],
Grounds for Marriage,"['Van Johnson', ' Kathryn Grayson']",['Van Johnson'],"['German', 'Irish']"
Gunplay,"['Tim Holt', ' Joan Dixon']",['Tim Holt'],
The Guy Who Came Back,"['Paul Douglas', ' Joan Bennett', ' Linda Darnell']",['Paul Douglas'],
Half Angel,"['Loretta Young', ' Joseph Cotten']",['Joseph Cotten'],"['English', 'Northern', 'Irish', 'ScotsIrish']"
Halls of Montezuma,"['Richard Widmark', ' Jack Palance', ' Robert Wagner', ' Richard Boone']",['Richard Widmark'],"['Swedish25', 'Norwegian25', 'English25', 'Irish']"
"Hard, Fast and Beautiful","['Claire Trevor', ' Sally Forrest']",[],
The Harlem Globetrotters,"['Thomas Gomez', ' Dorothy Dandridge']",['Thomas Gomez'],
Havana Rose,"['Estelita Rodriguez', ' Bill Williams']",['Bill Williams'],
He Ran All the Way,"['John Garfield', ' Shelley Winters']",['John Garfield'],"['Ashkenazi', 'Jewish']"
Heart of the Rockies,"['Roy Rogers', ' Penny Edwards']",['Roy Rogers'],
Her First Romance,"[""Margaret O'Brien"", ' Ann Doran']",[],
Here Comes the Groom,"['Bing Crosby', ' Jane Wyman']",['Bing Crosby'],"['English', 'Irish']"
The Highwayman,"['Philip Friend', ' Wanda Hendrix']",['Philip Friend'],
The Hills of Utah,"['Gene Autry', ' Elaine Riley', ' Donna Martell']",['Gene Autry'],
His Kind of Woman,"['Robert Mitchum', ' Jane Russell', ' Vincent Price', ' Raymond Burr']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
Hollywood Story,"['Julie Adams', ' Richard Conte']",['Richard Conte'],['Italian']
Home Town Story,"['Jeffrey Lynn', ' Marjorie Reynolds']",['Jeffrey Lynn'],
Honeychile,"['Judy Canova', ' Eddie Foy Jr.']",['Eddie Foy Jr.'],
Hong Kong,"['Ronald Reagan', ' Rhonda Fleming']",['Ronald Reagan'],"['Irish25', 'Scottish25', 'English']"
The Hoodlum,"['Lawrence Tierney', ' Allene Roberts']",['Lawrence Tierney'],
Hot Lead,"['Tim Holt', ' Joan Dixon']",['Tim Holt'],
The House on Telegraph Hill,"['Richard Basehart', ' Valentina Cortese']",['Richard Basehart'],
Hunt the Man Down,"['Gig Young', ' Cleo Moore']",['Gig Young'],"['FrenchCanadian', 'Dutch', 'English', 'Scottish', 'Huron', 'Native', 'Canadian']"
Hurricane Island,"['Jon Hall', ' Marie Windsor']",['Jon Hall'],
I Can Get It for You Wholesale,"['Susan Hayward', ' Dan Dailey']",['Dan Dailey'],
I'd Climb the Highest Mountain,"['William Lundigan', ' Susan Hayward']",['William Lundigan'],
I Want You,"['Dana Andrews', ' Dorothy McGuire']",[],
I Was an American Spy,['Ann Dvorak'],[],
I Was a Communist for the FBI,"['Frank Lovejoy', ' Dorothy Hart']",['Frank Lovejoy'],
I'll Get You for This,"['George Raft', ' Coleen Gray']",['George Raft'],['German']
I'll Never Forget You,"['Tyrone Power', ' Ann Blyth']",['Tyrone Power'],"['Irish', 'English', 'German', 'FrenchCanadian', 'French', 'Huguenot']"
I'll See You in My Dreams,"['Doris Day', ' Danny Thomas']",['Danny Thomas'],
In Old Amarillo,"['Roy Rogers', ' Estelita Rodriguez']",['Roy Rogers'],
Inside Straight,"['Mercedes McCambridge', ' Arlene Dahl']",[],
Inside the Walls of Folsom Prison,"['Steve Cochran', ' David Brian']",['Steve Cochran'],
Insurance Investigator,"['Richard Denning', ' Audrey Long']",['Richard Denning'],
Iron Man,"['Jeff Chandler', ' Evelyn Keyes']",['Jeff Chandler'],
It's a Big Country,"['Gary Cooper', ' Gene Kelly', ' Fredric March', ' Ethel Barrymore', ' Janet Leigh', ' Nancy Davis']",['Gary Cooper'],['English']
Jim Thorpe – All-American,"['Burt Lancaster', ' Charles Bickford', ' Phyllis Thaxter']",['Burt Lancaster'],"['Northern', 'Irish', 'ScotsIrish']"
Joe Palooka in Triple Cross,"['Joe Kirkwood', ' Cathy Downs', ' James Gleason']",['Joe Kirkwood'],
Journey into Light,"['Sterling Hayden', ' Viveca Lindfors']",['Sterling Hayden'],
Jungle Manhunt,"['Johnny Weissmuller', ' Sheila Ryan']",['Johnny Weissmuller'],['German']
Katie Did It,"['Ann Blyth', ' Mark Stevens']",['Mark Stevens'],
Kentucky Jubilee,"['Jerry Colonna', ' Jean Porter', ' James Ellison']",['Jerry Colonna'],
The Kid from Amarillo,"['Charles Starrett', ' Smiley Burnette']",['Charles Starrett'],
Kind Lady,"['Ethel Barrymore', ' Maurice Evans', ' Keenan Wynn', ' Angela Lansbury']",['Maurice Evans'],
Korea Patrol,"['Richard Emory', ' Benson Fong']",['Richard Emory'],
The Lady from Boston,"['Paul Henreid', ' Merle Oberon']",['Paul Henreid'],"['Jewish', 'Austrian']"
The Lady from Texas,"['Howard Duff', ' Mona Freeman']",['Howard Duff'],
The Lady Pays Off,"['Linda Darnell', ' Stephen McNally', ' Gigi Perreau']",['Stephen McNally'],
Law of the Badlands,"['Tim Holt', ' Joan Dixon']",['Tim Holt'],
The Law and the Lady,"['Greer Garson', ' Michael Wilding']",['Michael Wilding'],
Lawless Cowboys,"['Whip Wilson', ' Fuzzy Knight', ' Pamela Duncan']",['Whip Wilson'],
The Last Outpost,"['Ronald Reagan', ' Rhonda Fleming']",['Ronald Reagan'],"['Irish25', 'Scottish25', 'English']"
Leave It to the Marines,"['Sid Melton', ' Margia Dean']",['Sid Melton'],
The Lemon Drop Kid,"['Bob Hope', ' Marilyn Maxwell', ' William Frawley']",['Bob Hope'],"['English', 'Welsh']"
Let's Go Navy!,"['Leo Gorcey', ' Huntz Hall', ' Allen Jenkins']",['Leo Gorcey'],
Let's Make It Legal,"['Claudette Colbert', ' Macdonald Carey', ' Zachary Scott', ' Marilyn Monroe']",['Macdonald Carey'],
The Light Touch,"['Stewart Granger', ' Pier Angeli', ' George Sanders']",['Stewart Granger'],
Lightning Strikes Twice,"['Ruth Roman', ' Richard Todd']",['Richard Todd'],
The Lion Hunters,"['Johnny Sheffield', ' Douglas Kennedy']",['Johnny Sheffield'],
Little Big Horn,"['Lloyd Bridges', ' Marie Windsor', ' John Ireland']",['Lloyd Bridges'],
Little Egypt,"['Rhonda Fleming', ' Mark Stevens']",['Mark Stevens'],
The Longhorn,"['Bill Elliott', ' Myron Healey', ' Phyllis Coates']",['Bill Elliott'],
Lorna Doone,"['Barbara Hale', ' Richard Greene']",['Richard Greene'],
Lost Continent,"['Cesar Romero', ' Hillary Brooke']",['Cesar Romero'],"['Cuban', 'Venezuelan', 'Spanish']"
Love Nest,"['June Haver', ' William Lundigan', ' Marilyn Monroe']",['William Lundigan'],
Lullaby of Broadway,"['Doris Day', ' Gene Nelson']",['Gene Nelson'],
M,"['David Wayne', ' Howard Da Silva', ' Luther Adler']",['David Wayne'],
Ma and Pa Kettle Back on the Farm,"['Marjorie Main', ' Percy Kilbride']",['Percy Kilbride'],
The Magic Carpet,"['Lucille Ball', ' John Agar']",['John Agar'],
The Magic Face,"['Luther Adler', ' Patricia Knight']",['Luther Adler'],
The Magnificent Yankee,"['Louis Calhern', ' Ann Harding']",['Louis Calhern'],
The Man from Planet X,"['Robert Clarke', ' Margaret Field']",['Robert Clarke'],
Man from Sonora,"['Johnny Mack Brown', ' Phyllis Coates', ' Lyle Talbot']",['Johnny Mack Brown'],
Man in the Saddle,"['Randolph Scott', ' Joan Leslie', ' Ellen Drew']",['Randolph Scott'],
The Man with My Face,"['Barry Nelson', ' Carole Mathews']",['Barry Nelson'],
The Man with a Cloak,"['Joseph Cotten', ' Barbara Stanwyck', ' Louis Calhern', ' Leslie Caron']",['Joseph Cotten'],"['English', 'Northern', 'Irish', 'ScotsIrish']"
The Mark of the Renegade,"['Ricardo Montalban', ' Cyd Charisse', ' Gilbert Roland']",['Ricardo Montalban'],"['Spanish', 'Castilian', 'Galician']"
Mask of the Avenger,"['John Derek', ' Anthony Quinn']",['John Derek'],
Mask of the Dragon,"['Richard Travis', ' Sheila Ryan', ' Lyle Talbot']",['Richard Travis'],
The Mating Season,"['Gene Tierney', ' John Lund']",['Gene Tierney'],"['Irish', 'English', 'Dutch', 'Sephardi', 'Jewish']"
Meet Me After the Show,"['Betty Grable', ' Rory Calhoun']",[],
Million Dollar Pursuit,"['Penny Edwards', ' Grant Withers']",['Grant Withers'],
A Millionaire for Christy,"['Eleanor Parker', ' Fred MacMurray']",['Fred MacMurray'],['German']
Missing Women,"['Penny Edwards', ' John Alvin']",['John Alvin'],
The Mob,['Broderick Crawford'],['Broderick Crawford'],['German']
The Model and the Marriage Broker,"['Jeanne Crain', ' Scott Brady', ' Thelma Ritter']",['Scott Brady'],
Montana Desperado,"['Johnny Mack Brown', ' Myron Healey']",['Johnny Mack Brown'],
Mr. Belvedere Rings the Bell,"['Clifton Webb', ' Joanne Dru', ' Zero Mostel']",['Clifton Webb'],
Mr. Imperium,"['Lana Turner', ' Ezio Pinza', ' Marjorie Main']",['Ezio Pinza'],
Mr. Universe,"['Jack Carson', ' Janis Paige']",['Jack Carson'],
My Favorite Spy,"['Bob Hope', ' Hedy Lamarr', ' Francis L. Sullivan']",['Bob Hope'],"['English', 'Welsh']"
My Forbidden Past,"['Ava Gardner', ' Robert Mitchum']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
My Outlaw Brother,"['Mickey Rooney', ' Wanda Hendrix']",[],
My True Story,"['Helen Walker', ' Willard Parker']",['Willard Parker'],
Navy Bound,"['Tom Neal', ' Regis Toomey']",['Tom Neal'],
Nevada Badmen,"['Whip Wilson', ' Phyllis Coates']",['Whip Wilson'],
Never Trust a Gambler,"['Dane Clark', "" Cathy O'Donnell"", ' Tom Drake']",['Dane Clark'],
New Mexico,"['Lew Ayres', ' Marilyn Maxwell', ' Andy Devine']",['Lew Ayres'],
Night into Morning,"['Ray Milland', ' Nancy Davis']",['Ray Milland'],['Welsh']
Night Riders of Montana,"['Allan Lane', ' Claudia Barrett']",['Allan Lane'],
No Questions Asked,"['Arlene Dahl', ' Barry Sullivan', ' Jean Hagen']",['Barry Sullivan'],
Northwest Territory,"['Kirby Grant', ' Gloria Saunders']",[],
Oh! Susanna,"['Lorna Gray', ' Rod Cameron']",['Rod Cameron'],
Oklahoma Justice,"['Johnny Mack Brown', ' Phyllis Coates']",['Johnny Mack Brown'],
On Dangerous Ground,"['Ida Lupino', ' Robert Ryan', ' Ward Bond']",['Robert Ryan'],
On the Loose,"['Joan Evans', ' Melvyn Douglas']",['Melvyn Douglas'],"['Jewish', 'English', 'Scottish']"
On Moonlight Bay,"['Doris Day', ' Gordon MacRae']",['Gordon MacRae'],
On the Riviera,"['Danny Kaye', ' Gene Tierney']",['Danny Kaye'],"['Ashkenazi', 'Jewish']"
Only the Valiant,"['Gregory Peck', ' Barbara Payton', ' Ward Bond']",['Gregory Peck'],"['Irish', 'English', 'German', 'Welsh']"
Operation Pacific,"['John Wayne', ' Patricia Neal']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Overland Telegraph,"['Tim Holt', ' Gail Davis']",['Tim Holt'],
The Painted Hills,"['Bruce Cowling', ' Ann Doran']",['Bruce Cowling'],
Painting the Clouds with Sunshine,"['Dennis Morgan', ' Virginia Mayo', ' Gene Nelson']",['Dennis Morgan'],
Pals of the Golden West,"['Roy Rogers', ' Dale Evans']",['Roy Rogers'],
Pandora and the Flying Dutchman,"['Ava Gardner', ' James Mason']",['James Mason'],['English']
Passage West,"['John Payne', ' Arleen Whelan']",['John Payne'],
Payment on Demand,"['Bette Davis', ' Barry Sullivan']",['Barry Sullivan'],
Pecos River,"['Charles Starrett', ' Jock Mahoney']",['Charles Starrett'],
Peking Express,"['Joseph Cotten', ' Corinne Calvet']",['Joseph Cotten'],"['English', 'Northern', 'Irish', 'ScotsIrish']"
The People Against O'Hara,"['Spencer Tracy', "" Pat O'Brien"", ' Diana Lynn', ' John Hodiak', ' James Arness']",['Spencer Tracy'],['English']
People Will Talk,"['Cary Grant', ' Jeanne Crain', ' Sidney Blackmer', ' Hume Cronyn', ' Walter Slezak', ' Finlay Currie']",['Hume Cronyn'],
Pickup,"['Hugo Haas', ' Beverly Michaels']",['Hugo Haas'],
Pier 23,"['Hugh Beaumont', ' Ann Savage', ' Margia Dean']",['Hugh Beaumont'],
Pistol Harvest,"['Tim Holt', ' Joan Dixon']",['Tim Holt'],
A Place in the Sun,"['Elizabeth Taylor', ' Montgomery Clift', ' Shelley Winters', ' Raymond Burr', ' Anne Revere']",['Montgomery Clift'],"['English', 'Scottish', 'Dutch', 'German', 'French']"
Prairie Roundup,"['Charles Starrett', ' Mary Castle']",['Charles Starrett'],
Pride of Maryland,"['Peggy Stewart', ' Stanley Clements']",['Stanley Clements'],
The Prince Who Was a Thief,"['Tony Curtis', ' Piper Laurie']",['Tony Curtis'],"['Ashkenazi', 'Jewish']"
The Prowler,"['Van Heflin', ' Evelyn Keyes']",['Van Heflin'],"['English', 'Irish', 'German', 'Dutch', 'French']"
Purple Heart Diary,"['Frances Langford', ' Judd Holdren']",['Judd Holdren'],
Quebec,"['John Drew Barrymore', ' Corinne Calvet']",['John Drew Barrymore'],
Quo Vadis,"['Robert Taylor', ' Deborah Kerr', ' Peter Ustinov', ' Finlay Currie', ' Leo Genn']",['Robert Taylor'],
Queen for a Day,"['Jack Bailey', ' Phyllis Avery']",['Jack Bailey'],
The Racket,"['Robert Mitchum', ' Robert Ryan', ' Lizabeth Scott', ' William Talman', ' Joyce MacKenzie']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
The Raging Tide,"['Shelley Winters', ' Richard Conte']",['Richard Conte'],['Italian']
Raton Pass,"['Patricia Neal', ' Dennis Morgan']",['Dennis Morgan'],
Rawhide,"['Tyrone Power', ' Susan Hayward']",['Tyrone Power'],"['Irish', 'English', 'German', 'FrenchCanadian', 'French', 'Huguenot']"
The Red Badge of Courage,"['Audie Murphy', ' Bill Mauldin']",['Bill Mauldin'],
The Redhead and the Cowboy,"['Rhonda Fleming', ' Glenn Ford']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Red Mountain,"['Alan Ladd', ' Lizabeth Scott', ' Arthur Kennedy']",['Alan Ladd'],"['English', 'Irish']"
Reunion in Reno,"['Peggy Dow', ' Gigi Perreau']",[],
Rhubarb,"['Ray Milland', ' Jan Sterling', ' Gene Lockhart']",['Ray Milland'],['Welsh']
Rhythm Inn,"['Jane Frazee', ' Kirby Grant', ' Lois Collier']",[],
"Rich, Young and Pretty","['Jane Powell', ' Wendell Corey', ' Vic Damone', ' Danielle Darrieux']",['Wendell Corey'],
Ridin' the Outlaw Trail,"['Charles Starrett', ' Jim Bannon']",['Charles Starrett'],
The River,"['Nora Swinburne', ' Esmond Knight']",['Esmond Knight'],
Roadblock,"['Charles McGraw', ' Joan Dixon']",['Charles McGraw'],
Roaring City,"['Hugh Beaumont', ' Wanda McKay']",['Hugh Beaumont'],
Rodeo King and the Senorita,"['Rex Allen', ' Buddy Ebsen']",['Rex Allen'],
Rogue River,"['Rory Calhoun', ' Peter Graves', ' Frank Fenton']",['Peter Graves'],
