0,1,Males,Ethnicity
Decision at Sundown,"['Randolph Scott', ' John Carroll', ' Karen Steele']",['Randolph Scott'],
The Deerslayer,"['Rita Moreno', ' Lex Barker', "" Cathy O'Donnell""]",['Lex Barker'],
The Delicate Delinquent,"['Jerry Lewis', ' Darren McGavin', ' Martha Hyer']",['Jerry Lewis'],"['Ashkenazi', 'Jewish']"
The Delinquents,"['Tom Laughlin', ' Richard Bakalyan']",['Tom Laughlin'],"['Irish', 'Scottish', 'English', 'German']"
Designing Woman,"['Lauren Bacall', ' Gregory Peck']",['Gregory Peck'],"['Irish', 'English', 'German', 'Welsh']"
Desk Set,"['Katharine Hepburn', ' Spencer Tracy', ' Joan Blondell', ' Gig Young', ' Dina Merrill']",['Spencer Tracy'],['English']
The Devil's Hairpin,"['Cornel Wilde', ' Jean Wallace', ' Arthur Franz']",['Cornel Wilde'],"['Ashkenazi', 'Jewish']"
Dino,"['Sal Mineo', ' Brian Keith', ' Susan Kohner']",['Sal Mineo'],"['Italian', 'Sicilian']"
Domino Kid,"['Rory Calhoun', ' Kristine Miller']",[],
Don't Go Near the Water,"['Glenn Ford', ' Gia Scala', ' Earl Holliman', ' Anne Francis']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Dragoon Wells Massacre,"['Mona Freeman', ' Barry Sullivan']",['Barry Sullivan'],
Drango,"['Jeff Chandler', ' Joanne Dru', ' Julie London', ' Donald Crisp']",['Jeff Chandler'],
Ducking the Devil,[''],[],
Duel at Apache Wells,"['Anna Maria Alberghetti', ' Ben Cooper']",['Ben Cooper'],
Edge of the City,"['John Cassavetes', ' Sidney Poitier', ' Jack Warden']",['John Cassavetes'],
Eighteen and Anxious,"['Martha Scott', ' Jackie Loughery']",[],
The Enemy Below,"['Robert Mitchum', ' Curt Jürgens', ' Theodore Bikel']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
Escapade in Japan,"['Teresa Wright', ' Cameron Mitchell']",['Cameron Mitchell'],
Escape from Red Rock,"['Brian Donlevy', ' Eilene Janssen']",['Brian Donlevy'],"['Northern', 'Irish']"
Escape from San Quentin,"['Merry Anders', ' Johnny Desmond']",['Johnny Desmond'],
A Face in the Crowd,"['Andy Griffith', ' Patricia Neal', ' Walter Matthau', ' Lee Remick', ' Tony Franciosa']",['Andy Griffith'],"['English', 'Irish', 'German', 'French', 'Scottish', 'Welsh']"
A Farewell to Arms,"['Rock Hudson', ' Jennifer Jones']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
Fear Strikes Out,"['Anthony Perkins', ' Karl Malden']",['Anthony Perkins'],"['English', 'Irish', 'Dutch', 'German']"
Fire Down Below,"['Robert Mitchum', ' Jack Lemmon', ' Rita Hayworth']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
Flesh and the Spur,"['John Agar', ' Marla English']",['John Agar'],
The Flesh Is Weak,"['John Derek', ' Milly Vitale']",['John Derek'],
Footsteps in the Night,"['Bill Elliott', ' Don Haggerty']",['Bill Elliott'],
Fox Terror,"['Foghorn Leghorn', ' Barnyard Dawg']",[],
Forty Guns,"['Barbara Stanwyck', ' Barry Sullivan', ' Gene Barry']",['Barry Sullivan'],
Four Boys and a Gun,"['Frank Sutton', ' James Franciscus']",['Frank Sutton'],
Four Girls in Town,"['Julie Adams', ' Marianne Koch', ' Elsa Martinelli', ' Gia Scala', ' George Nader', ' John Gavin']",['George Nader'],
From Hell It Came,"['Tod Andrews', ' Linda Watkins']",['Tod Andrews'],
Funny Face,"['Audrey Hepburn', ' Fred Astaire', ' Kay Thompson']",['Fred Astaire'],"['Ashkenazi', 'Jewish', 'Catholic', 'German', 'Alsatian']"
Fury at Showdown,"['John Derek', ' Carolyn Craig']",['John Derek'],
The Fuzzy Pink Nightgown,"['Jane Russell', ' Keenan Wynn']",['Keenan Wynn'],
The Garment Jungle,"['Lee J. Cobb', ' Kerwin Mathews', ' Gia Scala']",['Kerwin Mathews'],
Ghost Diver,"['James Craig', ' Audrey Totter']",['James Craig'],
The Giant Claw,"['Jeff Morrow', ' Mara Corday']",['Jeff Morrow'],
The Girl in Black Stockings,"['Lex Barker', ' Anne Bancroft', ' Mamie Van Doren']",['Lex Barker'],
The Girl in the Kremlin,"['Zsa Zsa Gabor', ' Lex Barker']",['Lex Barker'],
The Girl Most Likely,"['Jane Powell', ' Cliff Robertson']",['Cliff Robertson'],"['English', 'German']"
Les Girls,"['Gene Kelly', ' Mitzi Gaynor', ' Kay Kendall']",['Gene Kelly'],"['Irish25', 'German']"
Love Slaves of the Amazons,"['Don Taylor', ' Eduardo Ciannelli']",['Don Taylor'],
Give And Tyke,[''],[],
God Is My Partner,"['Walter Brennan', ' Marion Ross']",['Walter Brennan'],['Irish']
The Green-Eyed Blonde,"['Susan Oliver', ' Beverly Long']",[],
Gun Battle at Monterey,['Sterling Hayden'],['Sterling Hayden'],
Gun Duel in Durango,"['George Montgomery', ' Ann Robinson']",['George Montgomery'],['Ukrainian']
Gun for a Coward,"['Fred MacMurray', ' Jeffrey Hunter', ' Janice Rule']",['Fred MacMurray'],['German']
Gunfight at the O.K. Corral,"['Kirk Douglas', ' Burt Lancaster', ' DeForest Kelley', ' Rhonda Fleming', ' Jo Van Fleet', ' Dennis Hopper']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
Gunfire at Indian Gap,['Vera Ralston'],[],
Gun Glory,"['Stewart Granger', ' Rhonda Fleming']",['Stewart Granger'],
Guns a Poppin,['The Three Stooges'],['The Three Stooges'],
Gunsight Ridge,"['Joel McCrea', ' Joan Weldon']",['Joel McCrea'],
The Guns of Fort Petticoat,"['Audie Murphy', ' Kathryn Grant']",[],
The Halliday Brand,"['Joseph Cotten', ' Viveca Lindfors', ' Betsy Blair']",['Joseph Cotten'],"['English', 'Northern', 'Irish', 'ScotsIrish']"
The Happy Road,"['Gene Kelly', ' Barbara Laage', ' Michael Redgrave']",['Gene Kelly'],"['Irish25', 'German']"
The Hard Man,"['Guy Madison', ' Valerie French']",['Guy Madison'],
A Hatful of Rain,"['Eva Marie Saint', ' Don Murray', ' Tony Franciosa']",['Don Murray'],
Hear Me Good,"['Hal March', ' Merry Anders']",['Hal March'],
"Heaven Knows, Mr. Allison","['Deborah Kerr', ' Robert Mitchum']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
The Helen Morgan Story,"['Ann Blyth', ' Paul Newman', ' Richard Carlson']",['Paul Newman'],"['Jewish', 'Slovak']"
Hell Bound,"['John Russell', ' June Blair']",['John Russell'],
Hell Canyon Outlaws,"['Dale Robertson', ' Brian Keith', ' Rossana Rory']",['Dale Robertson'],
Hellcats of the Navy,"['Ronald Reagan', ' Nancy Davis']",['Ronald Reagan'],"['Irish25', 'Scottish25', 'English']"
Hell Drivers,"['Stanley Baker', ' Patrick McGoohan']",['Stanley Baker'],
Hell on Devil's Island,"['William Talman', ' Helmut Dantine', ' Donna Martell']",['William Talman'],
Hell's Crossroads,"['Peggie Castle', ' Robert Vaughn']",['Robert Vaughn'],"['French', 'German', 'Irish', 'Welsh']"
Hell Ship Mutiny,"['Jon Hall', ' Roberta Haynes']",['Jon Hall'],
Hemo the Magnificent,[''],[],
Hidden Fear,"['John Payne', ' Conrad Nagel']",['John Payne'],
The Hired Gun,"['Rory Calhoun', ' Anne Francis', ' Chuck Connors']",['Chuck Connors'],
Hit and Run,"['Cleo Moore', ' Vince Edwards']",['Vince Edwards'],
Hold That Hypnotist,"['Huntz Hall', ' Stanley Clements', ' Jane Nigh']",['Stanley Clements'],
Hoofs and Goofs,['The Three Stooges'],['The Three Stooges'],
Horsing Around,['The Three Stooges'],['The Three Stooges'],
Hot Rod Rumble,"['Leigh Snowden', ' Wright King']",['Wright King'],
Hot Summer Night,"['Leslie Nielsen', ' Colleen Miller', ' Jay C. Flippen']",['Jay C. Flippen'],
House of Numbers,"['Jack Palance', ' Barbara Lang']",['Jack Palance'],"['Ukrainian', 'Polish']"
I Was a Teenage Frankenstein,"['Whit Bissell', ' Phyllis Coates']",['Whit Bissell'],
I Was a Teenage Werewolf,"['Michael Landon', ' Whit Bissell']",['Michael Landon'],"['Jewish', 'Irish']"
The Incredible Petrified World,"['John Considine', ' Phyllis Coates']",['John Considine'],
The Incredible Shrinking Man,"['Grant Williams', ' Randy Stuart']",['Grant Williams'],
Interlude,"['June Allyson', ' Rossano Brazzi', ' Marianne Koch', ' Françoise Rosay', ' Keith Andes']",['Rossano Brazzi'],
Invasion of the Saucer Men,"['Gloria Castillo', ' Frank Gorshin']",['Frank Gorshin'],
The Invisible Boy,"['Richard Eyer', ' Diane Brewster']",['Richard Eyer'],
The Iron Sheriff,"['Sterling Hayden', ' Constance Ford']",['Sterling Hayden'],
Island in the Sun,"['James Mason', ' Joan Fontaine', ' Harry Belafonte', ' Dorothy Dandridge', ' Stephen Boyd', ' Joan Collins']",['James Mason'],['English']
Istanbul,"['Errol Flynn', ' Cornell Borchers']",['Errol Flynn'],"['Irish', 'Scottish', 'English']"
Jailhouse Rock,"['Elvis Presley', ' Judy Tyler', ' Mickey Shaughnessy']",['Elvis Presley'],"['English', 'Scottish', 'German', 'French', 'Dutch', 'Danish']"
Jamboree,"['Frankie Avalon', ' Fats Domino', ' Jerry Lee Lewis', ' Carl Perkins', ' Dick Clark']",['Jerry Lee Lewis'],"['English', 'SwissGerman', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Welsh', 'Dutch', 'Danish']"
The James Dean Story,[''],[],
Jeanne Eagels,"['Kim Novak', ' Jeff Chandler', ' Charles Drake', ' Virginia Grey', ' Agnes Moorehead']",['Jeff Chandler'],
Jet Pilot,"['John Wayne', ' Janet Leigh']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Joe Butterfly,"['Audie Murphy', ' Keenan Wynn']",['Keenan Wynn'],
Joe Dakota,"['Jock Mahoney', ' Luana Patten', ' Charles McGraw', ' Barbara Lawrence']",['Jock Mahoney'],
Johnny Trouble,"['Ethel Barrymore', ' Stuart Whitman']",['Stuart Whitman'],"['Ashkenazi', 'Jewish']"
Johnny Tremain,"['Hal Stalmaster', ' Luana Patten']",['Hal Stalmaster'],
The Joker Is Wild,"['Frank Sinatra', ' Mitzi Gaynor', ' Jeanne Crain']",['Frank Sinatra'],"['Italian', 'Sicilian']"
Jungle Heat,"['Lex Barker', ' Mari Blanchard']",['Lex Barker'],
Kelly and Me,"['Van Johnson', ' Piper Laurie', ' Martha Hyer']",['Van Johnson'],"['German', 'Irish']"
The Kettles on Old MacDonald's Farm,"['Marjorie Main', ' Parker Fennelly', ' Gloria Talbott']",[],
Kiss Them for Me,"['Cary Grant', ' Suzy Parker', ' Jayne Mansfield', ' Ray Walston', ' Larry Blyden', ' Werner Klemperer']",['Ray Walston'],
Kronos,"['Jeff Morrow', ' Barbara Lawrence']",['Jeff Morrow'],
The Land Unknown,"['Jock Mahoney', ' Shirley Patterson']",['Jock Mahoney'],
Last of the Badmen,"['George Montgomery', ' Keith Larsen']",['George Montgomery'],['Ukrainian']
The Last Stagecoach West,"['Jim Davis', ' Mary Castle']",['Jim Davis'],
The Lawless Eighties,"['Buster Crabbe', ' John Smith']",['Buster Crabbe'],
Legend of the Lost,"['John Wayne', ' Sophia Loren', ' Rossano Brazzi']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Les Girls,"['Mitzi Gaynor', ' Gene Kelly']",['Gene Kelly'],"['Irish25', 'German']"
Let's Be Happy,"['Vera-Ellen', ' Tony Martin']",['Tony Martin'],
The Little Hut,"['Ava Gardner', ' Stewart Granger', ' David Niven']",['Stewart Granger'],
The Living Idol,"['Steve Forrest', ' Liliane Montevecchi']",['Steve Forrest'],
Lizzie,"['Eleanor Parker', ' Richard Boone']",['Richard Boone'],"['Scottish', 'German', 'Welsh', 'Ashkenazi', 'Jewish']"
The Lonely Man,"['Jack Palance', ' Anthony Perkins']",['Jack Palance'],"['Ukrainian', 'Polish']"
Looking for Danger,"['Huntz Hall', ' Stanley Clements']",['Stanley Clements'],
Love in the Afternoon,"['Gary Cooper', ' Audrey Hepburn']",['Gary Cooper'],['English']
Loving You,"['Elvis Presley', ' Lizabeth Scott', ' Wendell Corey']",['Elvis Presley'],"['English', 'Scottish', 'German', 'French', 'Dutch', 'Danish']"
Lure of the Swamp,"['Marshall Thompson', ' Joan Vohs']",['Marshall Thompson'],
Man Afraid,"['George Nader', ' Phyllis Thaxter', ' Tim Hovey']",['George Nader'],
Man of a Thousand Faces,"['James Cagney', ' Dorothy Malone', ' Jane Greer']",['James Cagney'],"['Irish25', 'Norwegian']"
Man on Fire,"['Bing Crosby', ' Inger Stevens']",['Bing Crosby'],"['English', 'Irish']"
Man on the Prowl,"['Mala Powers', ' James Best']",['James Best'],
The Man Who Turned to Stone,"['Victor Jory', ' Ann Doran', ' Charlotte Austin']",['Victor Jory'],
Mayerling,"['Audrey Hepburn', ' Mel Ferrer', ' Raymond Massey']",['Mel Ferrer'],
Men in War,"['Robert Ryan', ' Aldo Ray', ' Vic Morrow']",['Robert Ryan'],
A Merry Mix Up,['The Three Stooges'],['The Three Stooges'],
The Midnight Story,"['Tony Curtis', ' Marisa Pavan']",['Tony Curtis'],"['Ashkenazi', 'Jewish']"
Mister Cory,"['Tony Curtis', ' Martha Hyer', ' Charles Bickford', ' Kathryn Grant']",['Tony Curtis'],"['Ashkenazi', 'Jewish']"
Mister Rock and Roll,"['Alan Freed', ' Teddy Randazzo']",['Alan Freed'],
Monkey on My Back,"['Cameron Mitchell', ' Dianne Foster']",['Cameron Mitchell'],
The Monolith Monsters,"['Grant Williams', ' Lola Albright']",['Grant Williams'],
Monster from Green Hell,"['Jim Davis', ' Barbara Turner']",['Jim Davis'],
The Monster That Challenged the World,"['Tim Holt', ' Audrey Dalton']",['Tim Holt'],
Muscle Up a Little Closer,['The Three Stooges'],['The Three Stooges'],
My Gun Is Quick,"['Robert Bray', ' Whitney Blake']",['Robert Bray'],
My Man Godfrey,"['June Allyson', ' David Niven']",['David Niven'],"['English', 'Scottish', 'French']"
"N.Y., N.Y.",[''],[],
Naked Paradise,"['Beverly Garland', ' Richard Denning']",['Richard Denning'],
Night Passage,"['James Stewart', ' Audie Murphy', ' Dan Duryea']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
Nightfall,"['Aldo Ray', ' Brian Keith', ' Anne Bancroft']",['Aldo Ray'],
The Night Runner,"['Colleen Miller', ' Ray Danton']",['Ray Danton'],
The Night the World Exploded,['Kathryn Grant'],[],
No Down Payment,"['Joanne Woodward', ' Sheree North']",[],
No Time to Be Young,['Robert Vaughn'],['Robert Vaughn'],"['French', 'German', 'Irish', 'Welsh']"
Not of This Earth,"['Paul Birch', ' Beverly Garland']",['Paul Birch'],"['English', 'Scottish', 'French', 'Irish', 'Italian', 'Venetian']"
"Oh, Men! Oh, Women!","['Ginger Rogers', ' Dan Dailey', ' David Niven']",['Dan Dailey'],
The Oklahoman,"['Joel McCrea', ' Barbara Hale', ' Brad Dexter']",['Joel McCrea'],
Old Yeller,"['Dorothy McGuire', ' Fess Parker', ' Tommy Kirk']",['Fess Parker'],
Omar Khayyam,"['Cornel Wilde', ' Michael Rennie', ' Debra Paget']",['Cornel Wilde'],"['Ashkenazi', 'Jewish']"
Operation Mad Ball,"['Jack Lemmon', ' Kathryn Grant', ' Mickey Rooney', ' Ernie Kovacs', ' Dick York']",['Jack Lemmon'],"['English', 'Irish', 'Scottish', 'French', 'Dutch', 'Welsh']"
Oregon Passage,"['Lola Albright', ' John Ericson']",['John Ericson'],
Outer Space Jitters,['The Three Stooges'],['The Three Stooges'],
Outlaw's Son,"['Dane Clark', ' Lori Nelson']",['Dane Clark'],
The Pajama Game,"['Doris Day', ' John Raitt', ' Eddie Foy Jr.']",['John Raitt'],
Pal Joey,"['Frank Sinatra', ' Rita Hayworth', ' Kim Novak']",['Frank Sinatra'],"['Italian', 'Sicilian']"
Panama Sal,"['Elena Verdugo', ' Carlos Rivas']",['Carlos Rivas'],
The Parson and the Outlaw,"['Anthony Dexter', ' Sonny Tufts', ' Jean Parker']",['Anthony Dexter'],
Paths of Glory,"['Kirk Douglas', ' Ralph Meeker', ' Adolphe Menjou', ' George Macready', ' Timothy Carey']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
Pawnee,"['George Montgomery', ' Bill Williams', ' Lola Albright', ' Francis McDonald']",['George Montgomery'],['Ukrainian']
Perri,[''],[],
The Persuader,"['William Talman', ' Kristine Miller']",['William Talman'],
Peyton Place,"['Lana Turner', ' Sandra Dee', ' Diane Varsi', ' Hope Lange', ' Terry Moore', ' Lee Philips', ' Betty Field']",[],
The Phantom Stagecoach,"['William Bishop', ' Kathleen Crowley']",['William Bishop'],
Pharaoh's Curse,"['Ziva Rodann', ' Diane Brewster']",[],
The Pied Piper of Hamelin,"['Van Johnson', ' Claude Rains', ' Lori Nelson']",['Van Johnson'],"['German', 'Irish']"
Plunder Road,"['Gene Raymond', ' Jeanne Cooper']",['Gene Raymond'],
Portland Exposé,"['Carolyn Craig', ' Edward Binns']",['Edward Binns'],
The Pride and the Passion,"['Cary Grant', ' Frank Sinatra', ' Sophia Loren']",['Frank Sinatra'],"['Italian', 'Sicilian']"
The Prince and the Showgirl,"['Marilyn Monroe', ' Laurence Olivier']",['Laurence Olivier'],"['English', 'French', 'Huguenot']"
Public Pigeon No. 1,"['Red Skelton', ' Janet Blair', ' Vivian Blaine']",['Red Skelton'],
Quantez,"['Fred MacMurray', ' Dorothy Malone']",['Fred MacMurray'],['German']
The Quiet Gun,"['Forrest Tucker', ' Mara Corday']",['Forrest Tucker'],
Raiders of Old California,"['Jim Davis', ' Arleen Whelan', ' Faron Young', ' Marty Robbins', ' Lee Van Cleef', ' Louis Jean Heydt']",['Jim Davis'],
Raintree County,"['Montgomery Clift', ' Eva Marie Saint', ' Elizabeth Taylor', ' Rod Taylor', ' Agnes Moorehead', ' Lee Marvin']",['Montgomery Clift'],"['English', 'Scottish', 'Dutch', 'German', 'French']"
Reform School Girl,"['Gloria Castillo', ' Edd Byrnes']",['Edd Byrnes'],
The Restless Breed,"['Scott Brady', ' Anne Bancroft']",['Scott Brady'],
Revolt at Fort Laramie,"['John Dehner', ' Gregg Palmer']",['John Dehner'],
The Ride Back,"['Anthony Quinn', ' William Conrad']",['Anthony Quinn'],"['Irish75', 'Mexican', 'Spanish', 'Indigenous']"
Ride Out for Revenge,"['Rory Calhoun', ' Lloyd Bridges', ' Gloria Grahame']",['Lloyd Bridges'],
Ride a Violent Mile,"['John Agar', ' Penny Edwards', ' Bing Russell']",['John Agar'],
The River's Edge,"['Anthony Quinn', ' Ray Milland', ' Debra Paget']",['Anthony Quinn'],"['Irish75', 'Mexican', 'Spanish', 'Indigenous']"
Rockabilly Baby,"['Virginia Field', ' Douglas Kennedy']",['Douglas Kennedy'],
Rock All Night,"['Abby Dalton', ' Russell Johnson']",['Russell Johnson'],
Run of the Arrow,"['Rod Steiger', ' Brian Keith', ' Ralph Meeker']",['Rod Steiger'],"['German', 'AustrianMoravian']"
Rusty Romeos,['The Three Stooges'],['The Three Stooges'],
The Sad Sack,"['Jerry Lewis', ' David Wayne', ' Peter Lorre']",['Jerry Lewis'],"['Ashkenazi', 'Jewish']"
Saint Joan,"['Jean Seberg', ' Richard Widmark']",['Richard Widmark'],"['Swedish25', 'Norwegian25', 'English25', 'Irish']"
Sayonara,"['Marlon Brando', ' Red Buttons', ' Miyoshi Umeki', ' Miiko Taka', ' Martha Scott', ' James Garner']",['Marlon Brando'],"['English', 'Irish', 'German', 'Dutch', 'French', 'Huguenot', 'Welsh', 'Scottish']"
Scat Cats,['Spike and Tyke'],['Spike and Tyke'],
Seven Waves Away,"['Tyrone Power', ' Mai Zetterling']",['Tyrone Power'],"['Irish', 'English', 'German', 'FrenchCanadian', 'French', 'Huguenot']"
The Seventh Sin,"['Eleanor Parker', ' Bill Travers', ' George Sanders']",['Bill Travers'],
The Shadow on the Window,"['Philip Carey', ' Betty Garrett']",['Philip Carey'],
She Devil,"['Mari Blanchard', ' Albert Dekker']",['Albert Dekker'],
Shoot-Out at Medicine Bend,"['Randolph Scott', ' Angie Dickinson']",['Randolph Scott'],
Short Cut to Hell,"['Robert Ivers', ' Georgann Johnson']",['Robert Ivers'],
Sierra Stranger,"['Howard Duff', ' Dick Foran']",['Howard Duff'],
Silk Stockings,"['Fred Astaire', ' Cyd Charisse']",['Fred Astaire'],"['Ashkenazi', 'Jewish', 'Catholic', 'German', 'Alsatian']"
Slaughter on Tenth Avenue,"['Richard Egan', ' Jan Sterling', ' Dan Duryea', ' Julie Adams', ' Walter Matthau']",['Richard Egan'],
Slim Carter,"['Jock Mahoney', ' Julie Adams', ' Tim Hovey']",['Jock Mahoney'],
Something of Value,"['Rock Hudson', ' Sidney Poitier', ' Dana Wynter']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
Sorority Girl,"['Susan Cabot', ' June Kenney']",[],
Space Ship Sappy,['The Three Stooges'],['The Three Stooges'],
Spanish Affair,"['Carmen Sevilla', ' Richard Kiley']",['Richard Kiley'],
The Spirit of St. Louis,['James Stewart'],['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
Spoilers of the Forest,"['Vera Ralston', ' Rod Cameron']",['Rod Cameron'],
Spook Chasers,"['Huntz Hall', ' Stanley Clements']",['Stanley Clements'],
Spring Reunion,"['Betty Hutton', ' Dana Andrews', ' Jean Hagen']",[],
Stopover Tokyo,"['Robert Wagner', ' Joan Collins', "" Edmond O'Brien""]",['Robert Wagner'],['Norwegian']
Street of Sinners,"['George Montgomery', ' Geraldine Brooks']",['George Montgomery'],['Ukrainian']
