0,1,Males,Ethnicity
Deception,"['Bette Davis', ' Paul Henreid', ' Claude Rains']",['Paul Henreid'],"['Jewish', 'Austrian']"
Decoy,"['Jean Gillie', ' Edward Norris', ' Robert Armstrong']",['Edward Norris'],
The Desert Horseman,"['Charles Starrett', ' Smiley Burnette']",['Charles Starrett'],
Devil Bat's Daughter,"['Rosemary La Planche', ' Molly Lamont']",[],
The Devil's Mask,"['Anita Louise', ' Jim Bannon']",['Jim Bannon'],
The Devil's Playground,"['William Boyd', ' Elaine Riley']",['William Boyd'],
Devotion,"['Ida Lupino', ' Paul Henreid', ' Olivia de Havilland', ' Sydney Greenstreet']",['Paul Henreid'],"['Jewish', 'Austrian']"
The Diary of a Chambermaid,"['Paulette Goddard', ' Burgess Meredith', ' Hurd Hatfield']",['Burgess Meredith'],"['English', 'Welsh', 'German']"
Dick Tracy vs. Cueball,"['Morgan Conway', ' Esther Howard', ' Anne Jeffreys']",[],
Ding Dong Williams,"['Marcy McGuire', ' Anne Jeffreys']",[],
Don't Gamble with Strangers,"['Kane Richmond', ' Bernadene Hayes']",['Kane Richmond'],
Do You Love Me,"[""Maureen O'Hara"", ' Harry James']",['Harry James'],
Don Ricardo Returns,"['Lita Baron', ' Martin Garralaga']",['Martin Garralaga'],
Down Missouri Way,"[""Martha O'Driscoll"", ' John Carradine', ' Eddie Dean']",['John Carradine'],
Dragonwyck,"['Gene Tierney', ' Walter Huston', ' Vincent Price', ' Spring Byington', ' Jessica Tandy']",['Gene Tierney'],"['Irish', 'English', 'Dutch', 'Sephardi', 'Jewish']"
Dressed to Kill,"['Basil Rathbone', ' Nigel Bruce', ' Patricia Morison']",['Basil Rathbone'],"['English', 'Irish']"
Drifting Along,"['Johnny Mack Brown', ' Lynne Carver', ' Raymond Hatton']",['Johnny Mack Brown'],
Driftin' River,"['Eddie Dean', ' Shirley Patterson']",['Eddie Dean'],
Duel in the Sun,"['Gregory Peck', ' Joseph Cotten', ' Jennifer Jones', ' Lionel Barrymore']",['Gregory Peck'],"['Irish', 'English', 'German', 'Welsh']"
The Fabulous Suzanne,"['Barbara Britton', ' Rudy Vallée']",['Rudy Vallée'],
The Face of Marble,"['John Carradine', ' Claudia Drake']",['John Carradine'],
Faithful in My Fashion,"['Donna Reed', ' Tom Drake']",['Tom Drake'],
The Falcon's Adventure,"['Tom Conway', ' Myrna Dell']",['Tom Conway'],
The Falcon's Alibi,"['Tom Conway', ' Rita Corday']",['Tom Conway'],
Fear,"['Peter Cookson', ' Warren William', ' Anne Gwynne']",['Peter Cookson'],
The Fighting Frontiersman,"['Charles Starrett', ' Smiley Burnette']",['Charles Starrett'],
The Fighting Guardsman,"['Willard Parker', ' Anita Louise', ' Janis Carter', ' John Loder']",['Willard Parker'],
Flight to Nowhere,"['Alan Curtis', ' Evelyn Ankers', ' Micheline Cheirel']",['Alan Curtis'],
The Flying Serpent,"['George Zucco', ' Eddie Acuff']",['George Zucco'],
Freddie Steps Out,"['Freddie Stewart', ' June Preisser']",[],
The French Key,"['Albert Dekker', ' Mike Mazurki', ' Evelyn Ankers']",['Albert Dekker'],
From This Day Forward,"['Joan Fontaine', ' Mark Stevens']",['Mark Stevens'],
Frontier Gunlaw,"['Charles Starrett', ' Jack Rockwell']",['Charles Starrett'],
G.I. War Brides,"['Anna Lee', ' James Ellison']",['James Ellison'],['English']
Gallant Bess,"['Marshall Thompson', ' George Tobias']",['Marshall Thompson'],
Gallant Journey,"['Glenn Ford', ' Janet Blair', ' Charlie Ruggles']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Galloping Thunder,"['Charles Starrett', ' Smiley Burnette']",['Charles Starrett'],
Gas House Kids,"['Robert Lowery', ' Billy Halop']",['Robert Lowery'],
Gay Blades,"['Jean Rogers', ' Allan Lane']",['Allan Lane'],
The Gay Cavalier,"['Gilbert Roland', ' Martin Garralaga']",['Gilbert Roland'],
Genius at Work,"['Anne Jeffreys', ' Wally Brown', ' Alan Carney']",['Wally Brown'],
The Gentleman from Texas,"['Johnny Mack Brown', ' Claudia Drake', ' Raymond Hatton']",['Johnny Mack Brown'],
Gentleman Joe Palooka,"['Leon Errol', ' Joe Kirkwood', ' Elyse Knox']",['Leon Errol'],
The Gentleman Misbehaves,"['Osa Massen', ' Hillary Brooke']",[],
Gentlemen with Guns,"['Buster Crabbe', ' Al St. John']",['Buster Crabbe'],
Ghost of Hidden Valley,"['Buster Crabbe', ' Al St. John']",['Buster Crabbe'],
Gilda,"['Glenn Ford', ' Rita Hayworth']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Ginger,['Frank Albertson. Barbara Read'],['Frank Albertson. Barbara Read'],
Girl on the Spot,"['Lois Collier', ' Jess Barker']",['Jess Barker'],
The Glass Alibi,"['Maris Wrixon', ' Anne Gwynne']",[],
God's Country,"['Robert Lowery', ' Helen Gilbert', ' Buster Keaton']",['Robert Lowery'],
The Great Morgan,"['Frank Morgan', ' Tommy Dorsey']",['Frank Morgan'],
The Green Years,"['Charles Coburn', ' Tom Drake', ' Beverly Tyler']",['Charles Coburn'],"['English', 'ScotsIrish', 'Northern', 'Irish', 'FrenchCanadian']"
Gun Town,"['Kirby Grant', ' Claire Carleton', ' Lyle Talbot']",['Lyle Talbot'],
Gunman's Code,"['Kirby Grant', ' Jane Adams']",[],
Gunning for Vengeance,"['Charles Starrett', ' Smiley Burnette']",['Charles Starrett'],
A Guy Could Change,"['Allan Lane', ' Jane Frazee']",['Allan Lane'],
The Haunted Mine,"['Johnny Mack Brown', ' Raymond Hatton', ' Linda Leighton']",['Johnny Mack Brown'],
The Harvey Girls,"['Judy Garland', ' Ray Bolger', ' Angela Lansbury']",['Ray Bolger'],['Irish']
Heading West,"['Charles Starrett', ' Smiley Burnette']",['Charles Starrett'],
Heartbeat,"['Ginger Rogers', ' Jean-Pierre Aumont']",['Jean-Pierre Aumont'],"['Ashkenazi', 'Jewish', 'Sephardi', 'Jewish']"
Heldorado,"['Roy Rogers', ' George ""Gabby"" Hayes']",['Roy Rogers'],
Her Adventurous Night,"[""Dennis O'Keefe"", ' Helen Walker']",[],
Her Kind of Man,"['Janis Paige', ' Zachary Scott', ' Dane Clark']",['Zachary Scott'],
Her Sister's Secret,"['Nancy Coleman', ' Margaret Lindsay']",[],
High School Hero,"['Freddie Stewart', ' June Preisser', ' Noel Neill']",[],
Holiday in Mexico,"['Jane Powell', ' Walter Pidgeon']",['Walter Pidgeon'],
Home in Oklahoma,"['Roy Rogers', ' Dale Evans', ' Carol Hughes']",['Roy Rogers'],
Home on the Range,"['Monte Hale', ' Lorna Gray']",['Monte Hale'],
Home Sweet Homicide,"['Peggy Ann Garner', ' Randolph Scott']",['Randolph Scott'],
The Hoodlum Saint,"['William Powell', ' Esther Williams', ' Lewis Stone']",['William Powell'],
Hot Cargo,"['Jean Rogers', ' William Gargan']",['William Gargan'],
House of Horrors,"['Rondo Hatton', ' Robert Lowery', ' Virginia Grey']",['Rondo Hatton'],
Humoresque,"['John Garfield', ' Joan Crawford']",['John Garfield'],"['Ashkenazi', 'Jewish']"
I Ring Doorbells,"['Anne Gwynne', ' Robert Shayne', ' Roscoe Karns']",['Robert Shayne'],
Idea Girl,"['Jess Barker', ' Julie Bishop', ' Alan Mowbray']",['Jess Barker'],
If I'm Lucky,"['Vivian Blaine', ' Perry Como']",['Perry Como'],['Italian']
In Fast Company,"['The Bowery Boys', ' Jane Randolph']",['The Bowery Boys'],
In Old Sacramento,"['Bill Elliott', ' Constance Moore']",['Bill Elliott'],
The Inner Circle,"['Adele Mara', ' Warren Douglas', ' Ricardo Cortez']",['Warren Douglas'],
Inside Job,"['Preston Foster', ' Ann Rutherford']",['Preston Foster'],
The Invisible Informer,"['Linda Stirling', ' Adele Mara']",[],
It's Great to Be Young,"['Leslie Brooks', ' Jeff Donnell']",['Jeff Donnell'],
It's a Wonderful Life,"['James Stewart', ' Donna Reed', ' Lionel Barrymore']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
It Shouldn't Happen to a Dog,"['Carole Landis', ' Allyn Joslyn', ' Margo Woode']",[],
I've Always Loved You,"['Catherine McLeod', ' Philip Dorn']",['Philip Dorn'],
Lady Chaser,"['Robert Lowery', ' Ann Savage']",['Robert Lowery'],
Lady Luck,"['Robert Young', ' Barbara Hale']",['Robert Young'],
Landrush,"['Charles Starrett', ' Smiley Burnette']",['Charles Starrett'],
Larceny in Her Heart,"['Hugh Beaumont', ' Cheryl Walker']",['Hugh Beaumont'],
The Last Crooked Mile,"['Don ""Red"" Barry', ' Ann Savage', ' Adele Mara']","['Don ""Red"" Barry']",
Lawless Breed,"['Kirby Grant', ' Jane Adams']",[],
A Letter for Evie,"['Marsha Hunt', ' Hume Cronyn']",['Hume Cronyn'],
Little Giant,"['Abbott and Costello', ' Brenda Joyce', ' Elena Verdugo']",['Abbott and Costello'],
Little Iodine,"['Jo Ann Marlowe', ' Irene Ryan']",[],
Little Miss Big,"['Fay Holden', ' Frank McHugh']",['Frank McHugh'],
Little Mister Jim,"['James Craig', ' Butch Jenkins']",['James Craig'],
Live Wires,"['Leo Gorcey', ' Huntz Hall']",['Leo Gorcey'],
The Locket,"['Laraine Day', ' Brian Aherne', ' Robert Mitchum']",['Brian Aherne'],
Lone Star Moonlight,"['Ken Curtis', ' Joan Barton', ' Guy Kibbee']",['Ken Curtis'],
Love Laughs at Andy Hardy,"['Mickey Rooney', ' Lewis Stone', ' Bonita Granville']",['Lewis Stone'],
Lover Come Back,"['George Brent', ' Lucille Ball']",['George Brent'],
The Madonna's Secret,"['Gail Patrick', ' Ann Rutherford']",[],
Magnificent Doll,"['Ginger Rogers', ' David Niven']",['David Niven'],"['English', 'Scottish', 'French']"
The Magnificent Rogue,"['Lynne Roberts', ' Stephanie Bachelor']",[],
Make Mine Music,"['Dinah Shore', ' Benny Goodman', ' Nelson Eddy', ' Andrews Sisters']",['Benny Goodman'],
Man from Rainbow Valley,"['Monte Hale', ' Lorna Gray']",['Monte Hale'],
The Man Who Dared,"['George Macready', ' Forrest Tucker']",['George Macready'],
Margie,"['Jeanne Crain', ' Glenn Langan', ' Lynn Bari']",['Glenn Langan'],
The Mask of Diijon,"['Erich von Stroheim', ' Jeanne Bates']",['Erich von Stroheim'],"['Ashkenazi', 'Jewish']"
Meet Me on Broadway,"['Marjorie Reynolds', ' Jinx Falkenburg']",[],
The Missing Lady,"['Kane Richmond', ' Barbara Read']",['Kane Richmond'],
Miss Susie Slagle's,"['Veronica Lake', ' Sonny Tufts', ' Joan Caulfield']",['Sonny Tufts'],
Monsieur Beaucaire,"['Bob Hope', ' Joan Caulfield']",['Bob Hope'],"['English', 'Welsh']"
Moon Over Montana,"['Jimmy Wakely', ' Jennifer Holt']",['Jimmy Wakely'],
Mr. Ace,"['George Raft', ' Sylvia Sydney', ' Jerome Cowan']",['George Raft'],['German']
Mr. Hex,"['Leo Gorcey', ' Huntz Hall', ' Gale Robbins']",['Leo Gorcey'],
Murder in the Music Hall,"['Nancy Kelly', ' Vera Ralston']",[],
Murder Is My Business,"['Hugh Beaumont', ' Cheryl Walker', ' Lyle Talbot']",['Hugh Beaumont'],
My Darling Clementine,"['Henry Fonda', ' Victor Mature', ' Walter Brennan', ' Linda Darnell', ' Cathy Downs', ' Ward Bond']",['Henry Fonda'],"['Dutch', 'English', 'Scottish', 'Norwegian', 'German', 'Italian']"
My Dog Shep,"['Tom Neal', ' William Farnum']",['Tom Neal'],
My Pal Trigger,"['Roy Rogers', ' Dale Evans', ' Jack Holt']",['Roy Rogers'],
My Reputation,"['Barbara Stanwyck', ' George Brent', ' Eve Arden']",['George Brent'],
Mysterious Intruder,"['Richard Dix', ' Barton MacLane', ' Nina Vale']",['Richard Dix'],
The Mysterious Mr. Valentine,"['William Henry', ' Linda Stirling', ' Virginia Christine']",['William Henry'],['English']
Never Say Goodbye,"['Errol Flynn', ' Eleanor Parker']",['Errol Flynn'],"['Irish', 'Scottish', 'English']"
Night and Day,"['Cary Grant', ' Alexis Smith', ' Jane Wyman']",[],
Night Editor,"['William Gargan', ' Janis Carter']",['William Gargan'],
A Night in Casablanca,"['Marx Brothers', ' Sig Ruman', ' Lois Collier']",['Marx Brothers'],
Night in Paradise,"['Merle Oberon', ' Turhan Bey', ' Gale Sondergaard']",['Turhan Bey'],
Night Train to Memphis,"['Roy Acuff', ' Allan Lane']",['Roy Acuff'],
Nobody Lives Forever,"['John Garfield', ' Geraldine Fitzgerald']",['John Garfield'],"['Ashkenazi', 'Jewish']"
Nocturne,"['George Raft', ' Lynn Bari', ' Virginia Huston']",['George Raft'],['German']
"No Leave, No Love","['Van Johnson', ' Patricia Kirkwood']",['Van Johnson'],"['German', 'Irish']"
Notorious,"['Cary Grant', ' Ingrid Bergman', ' Claude Rains', ' Louis Calhern']",['Claude Rains'],['English']
The Notorious Lone Wolf,"['Gerald Mohr', ' Janis Carter', ' Eric Blore']",['Gerald Mohr'],
Partners in Time,"['Chester Lauck', ' Pamela Blake', ' Teala Loring']",['Chester Lauck'],
Passkey to Danger,"['Stephanie Bachelor', ' Adele Mara']",[],
People Are Funny,"['Jack Haley', ' Helen Walker', ' Rudy Vallée']",['Jack Haley'],
Perilous Holiday,"[""Pat O'Brien"", ' Ruth Warrick', ' Audrey Long']",[],
Personality Kid,"['Anita Louise', ' Michael Duane']",['Michael Duane'],
The Phantom Thief,"['Chester Morris', ' Jeff Donnell']",['Chester Morris'],
Plainsman and the Lady,"['Wild Bill Elliott', ' Gail Patrick']",['Wild Bill Elliott'],
The Postman Always Rings Twice,"['Lana Turner', ' John Garfield']",['John Garfield'],"['Ashkenazi', 'Jewish']"
Prairie Badmen,"['Buster Crabbe', ' Al St. John']",['Buster Crabbe'],
Queen of Burlesque,"['Evelyn Ankers', ' Carleton G. Young', ' Marion Martin']",['Carleton G. Young'],
Rainbow Over Texas,"['Roy Rogers', ' Dale Evans']",['Roy Rogers'],
The Razor's Edge,"['Tyrone Power', ' Gene Tierney']",['Tyrone Power'],"['Irish', 'English', 'German', 'FrenchCanadian', 'French', 'Huguenot']"
The Red Dragon,"['Sidney Toler', ' Benson Fong']",['Benson Fong'],
Red River Renegades,"['Sunset Carson', ' Peggy Stewart']",[],
Rendezvous with Annie,"['Eddie Albert', ' Faye Marlowe', ' Gail Patrick']",['Eddie Albert'],['German']
Rendezvous 24,"['William Gargan', ' Maria Palmer']",['William Gargan'],
Renegade Girl,"['Ann Savage', ' Alan Curtis', ' Jack Holt']",['Alan Curtis'],
Renegades,"['Evelyn Keyes', ' Willard Parker', ' Larry Parks']",['Willard Parker'],
The Return of Monte Cristo,"['Louis Hayward', ' Barbara Britton']",['Louis Hayward'],
The Return of Rusty,"['John Litel', ' Barbara Woodell']",['John Litel'],
Rio Grande Raiders,"['Sunset Carson', ' Linda Stirling']",[],
Riverboat Rhythm,"['Leon Errol', ' Glen Vernon']",['Leon Errol'],
Road to Utopia,"['Bing Crosby', ' Bob Hope', ' Dorothy Lamour']",['Bing Crosby'],"['English', 'Irish']"
Roaring Rangers,"['Charles Starrett', ' Smiley Burnette']",['Charles Starrett'],
Roll on Texas Moon,"['Roy Rogers', ' Dale Evans', ' Dennis Hoey']",['Roy Rogers'],
Rolling Home,"['Jean Parker', ' Pamela Blake']",[],
Romance of the West',"['Eddie Dean', ' Emmett Lynn']",['Eddie Dean'],
The Runaround,"['Rod Cameron', ' Ella Raines', ' Broderick Crawford']",['Rod Cameron'],
Rustler's Round-up,"['Kirby Grant', ' Jane Adams']",[],
San Quentin,"['Lawrence Tierney', ' Barton MacLane', ' Carol Forman']",['Lawrence Tierney'],
Santa Fe Uprising,"['Allan Lane', ' Martha Wentworth']",['Allan Lane'],
A Scandal in Paris,"['George Sanders', ' Carole Landis', ' Signe Hasso']",['George Sanders'],"['English', 'Scottish', 'European', 'Royal', 'Russian']"
The Searching Wind,"['Robert Young', ' Sylvia Sidney']",['Robert Young'],
The Secret Heart,"['Claudette Colbert', ' Walter Pidgeon', ' June Allyson']",['Walter Pidgeon'],
The Secret of the Whistler,"['Richard Dix', ' Leslie Brooks']",['Richard Dix'],
Sentimental Journey,"[""Maureen O'Hara"", ' John Payne']",['John Payne'],
Shadow of a Woman,"['Helmut Dantine', ' Andrea King']",['Helmut Dantine'],
Shadowed,"['Anita Louise', ' Lloyd Corrigan']",['Lloyd Corrigan'],
The Shadow Returns,"['Kane Richmond', ' Barbara Read']",['Kane Richmond'],
Shadows on the Range,"['Johnny Mack Brown', ' Raymond Hatton']",['Johnny Mack Brown'],
Shadows Over Chinatown,"['Sidney Toler', ' Mantan Moreland']",[],
"
",['Jean Yarbrough'],[],
"Universal
",['Charles Lamont'],['Charles Lamont'],
"Universal
",['R. G. Springsteen'],[],
"Republic
",['Alfred L. Werker'],['Alfred L. Werker'],
"20th Century Fox
",['Harry Beaumont'],['Harry Beaumont'],
"MGM
",['Lambert Hillyer'],['Lambert Hillyer'],
"Monogram
",['D. Ross Lederman'],[],
"Columbia
",['Ray Nazarro'],['Ray Nazarro'],
"Columbia
",['Del Lord'],[],
"Columbia
",['Frank McDonald'],['Frank McDonald'],
"Republic
","['Dudley Nichols', ' Jack Gage']",['Dudley Nichols'],
"RKO
",['Harry L. Fraser'],['Harry L. Fraser'],
"PRC
",['Will Jason'],['Will Jason'],
"Universal
",['Louis King'],['Louis King'],
"20th Century Fox; Remake of 1966 film
",['Charles Barton'],['Charles Barton'],
"Universal
",['Joseph H. Lewis'],['Joseph H. Lewis'],
"Columbia
",['Frank Ryan'],['Frank Ryan'],
"Universal
",['Joseph L. Mankiewicz'],['Joseph L. Mankiewicz'],
"20th Century Fox
",['Frank McDonald'],['Frank McDonald'],
"Republic
",['Oliver Drake'],['Oliver Drake'],
"Monogram
",['Wilfred Jackson'],['Wilfred Jackson'],
"RKO
",['William Nigh'],['William Nigh'],
"Monogram
",['Ben Hecht'],['Ben Hecht'],
"Republic
",['Arthur Lubin'],['Arthur Lubin'],
"Universal
",['William Beaudine'],['William Beaudine'],
"Monogram
",['Robert Siodmak'],['Robert Siodmak'],
"RKO; Remake of 1975 film
",['R. G. Springsteen'],[],
"Republic
",['Robert Emmett Tansey'],['Robert Emmett Tansey'],
"PRC
",['Phil Rosen'],['Phil Rosen'],
"RKO
",['Curtis Bernhardt'],['Curtis Bernhardt'],
"Warner Bros.
",['John Rawlins'],['John Rawlins'],
"Universal
",['Anthony Mann'],['Anthony Mann'],
"Republic
",['James Tinling'],['James Tinling'],
"20th Century Fox
",['Lewis Milestone'],['Lewis Milestone'],
"Paramount; first film of Kirk Douglas
",['Irving Allen'],['Irving Allen'],
"Monogram
",['Orson Welles'],['Orson Welles'],"['English', 'Scottish', 'Welsh']"
"RKO
",['Ray McCarey'],['Ray McCarey'],
"20th Century Fox
",['Edgar G. Ulmer'],['Edgar G. Ulmer'],
"United Artists
",['Frank Wisbar'],['Frank Wisbar'],
"PRC
",['R. G. Springsteen'],[],
"Republic
",['William Berke'],['William Berke'],
"RKO
",['Reginald Le Borg'],['Reginald Le Borg'],
"United Artists
",['Frank Tuttle'],['Frank Tuttle'],
"Monogram
",['William H. Pine'],['William H. Pine'],
"Paramount
",['Jack Bernhard'],['Jack Bernhard'],
