0,1,Males,Ethnicity
The Big Combo,"['Cornel Wilde', ' Richard Conte']",['Cornel Wilde'],"['Ashkenazi', 'Jewish']"
"Big House, U.S.A.","['Broderick Crawford', ' William Talman', ' Charles Bronson']",['Broderick Crawford'],['German']
The Big Knife,"['Jack Palance', ' Ida Lupino', ' Rod Steiger', ' Shelley Winters', ' Wendell Corey', ' Jean Hagen']",['Jack Palance'],"['Ukrainian', 'Polish']"
Blackboard Jungle,"['Glenn Ford', ' Sidney Poitier', ' Vic Morrow', ' Richard Kiley', ' Louis Calhern', ' Anne Francis']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Blood Alley,"['John Wayne', ' Lauren Bacall']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Bowery to Bagdad,"['Leo Gorcey', ' Huntz Hall', ' Eric Blore']",['Leo Gorcey'],
Bride of the Monster,['Bela Lugosi'],[],
Bring Your Smile Along,"['Frankie Laine', ' Constance Towers ']",[],
A Bullet for Joey,"['Edward G. Robinson', ' George Raft', ' Audrey Totter']",['Edward G. Robinson'],"['Ashkenazi', 'Jewish']"
Canyon Crossroads,"['Richard Basehart', ' Phyllis Kirk']",['Richard Basehart'],
Captain Lightfoot,"['Rock Hudson', ' Barbara Rush', ' Jeff Morrow']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
Carolina Cannonball,"['Judy Canova', ' Andy Clyde']",['Andy Clyde'],
Chicago Syndicate,"[""Dennis O'Keefe"", ' Abbe Lane']",[],
Chief Crazy Horse,"['Victor Mature', ' Suzan Ball', ' John Lund']",['Victor Mature'],"['SwissGerman', 'German']"
Cinerama Holiday,"['John Marsh', ' Betty Marsh']",['John Marsh'],
City of Shadows,"['Victor McLaglen', ' Kathleen Crowley']",['Victor McLaglen'],"['Afrikaner', 'Dutch', 'German', 'Irish', 'Scottish', 'English']"
The Cobweb,"['Richard Widmark', ' Gloria Grahame', ' Lauren Bacall', ' Lillian Gish', ' Charles Boyer', ' John Kerr', ' Susan Strasberg', ' Fay Wray', ' Adele Jergens', ' Oscar Levant']",['Richard Widmark'],"['Swedish25', 'Norwegian25', 'English25', 'Irish']"
Conquest of Space,"['Walter Brooke', ' Mickey Shaughnessy']",['Walter Brooke'],
Count Three and Pray,['Van Heflin'],['Van Heflin'],"['English', 'Irish', 'German', 'Dutch', 'French']"
The Court-Martial of Billy Mitchell,"['Gary Cooper', ' Rod Steiger', ' Charles Bickford', ' Elizabeth Montgomery']",['Gary Cooper'],['English']
Crashout,"['William Bendix', ' William Talman', ' Arthur Kennedy']",['William Bendix'],
Creature with the Atom Brain,"['Richard Denning', ' Angela Stevens']",['Richard Denning'],
The Crooked Web,"['Frank Lovejoy', ' Mari Blanchard']",['Frank Lovejoy'],
Cross Channel,"['Wayne Morris', ' Yvonne Furneaux']",['Wayne Morris'],
Cult of the Cobra,"['Faith Domergue', ' Richard Long']",['Richard Long'],
Daddy Long Legs,"['Fred Astaire', ' Leslie Caron']",['Fred Astaire'],"['Ashkenazi', 'Jewish', 'Catholic', 'German', 'Alsatian']"
The Dark Avenger,"['Errol Flynn', ' Joanne Dru']",['Errol Flynn'],"['Irish', 'Scottish', 'English']"
"Davy Crockett, King of the Wild Frontier","['Fess Parker', ' Buddy Ebsen']",['Fess Parker'],
Day the World Ended,"['Richard Denning', ' Adele Jergens']",['Richard Denning'],
Dementia,['Adrienne Barrett'],[],
Desert Sands,"['Ralph Meeker', ' Marla English']",['Ralph Meeker'],
The Desperate Hours,"['Humphrey Bogart', ' Fredric March', ' Gig Young', ' Arthur Kennedy', ' Martha Scott']",['Humphrey Bogart'],"['English', 'Dutch', 'German', 'French', 'Belgian', 'Walloon', 'Welsh']"
Devil Goddess,"['Johnny Weissmuller', ' Angela Stevens']",['Johnny Weissmuller'],['German']
Dial Red O,"['Bill Elliott', ' Helene Stanley']",['Bill Elliott'],
Double Jeopardy,"['Rod Cameron', ' Gale Robbins']",['Rod Cameron'],
Duel on the Mississippi,"['Lex Barker', ' Patricia Medina']",['Lex Barker'],
East of Eden,"['Julie Harris', ' James Dean', ' Raymond Massey', ' Burl Ives', ' Richard Davalos', ' Jo Van Fleet', ' Albert Dekker']",['James Dean'],"['English', 'German', 'Scottish', 'Irish', 'Welsh', 'Dutch', 'French', 'Huguenot']"
The End of the Affair,"['Deborah Kerr', ' Van Johnson']",['Van Johnson'],"['German', 'Irish']"
Escape to Burma,"['Barbara Stanwyck', ' Robert Ryan']",['Robert Ryan'],
The Eternal Sea,"['Sterling Hayden', ' Alexis Smith']",['Sterling Hayden'],
The Far Country,"['James Stewart', ' Walter Brennan']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
The Far Horizons,"['Fred MacMurray', ' Charlton Heston']",['Fred MacMurray'],['German']
The Fast and the Furious,"['John Ireland', ' Dorothy Malone']",['John Ireland'],
Female Jungle,"['Lawrence Tierney', ' Jayne Mansfield']",['Lawrence Tierney'],
Female on the Beach,"['Joan Crawford', ' Jeff Chandler']",['Jeff Chandler'],
The Fighting Chance,"['Julie London', ' Rod Cameron']",['Rod Cameron'],
Finger Man,"['Forrest Tucker', ' Peggie Castle']",['Forrest Tucker'],
Fort Yuma,"['Peter Graves', ' Joan Vohs']",['Peter Graves'],
Foxfire,"['Jane Russell', ' Jeff Chandler', ' Dan Duryea']",['Jeff Chandler'],
Francis in the Navy,"[""Donald O'Connor"", ' Martha Hyer']",[],
The Gamma People,"['Paul Douglas', ' Eva Bartok']",['Paul Douglas'],
Gentlemen Marry Brunettes,"['Jane Russell', ' Jeanne Crain']",[],
The Girl in the Red Velvet Swing,"['Ray Milland', ' Joan Collins', ' Farley Granger']",['Ray Milland'],['Welsh']
The Girl Rush,"['Rosalind Russell', ' Fernando Lamas']",['Fernando Lamas'],
The Glass Slipper,"['Leslie Caron', ' Michael Wilding']",['Michael Wilding'],
Good Morning Miss Dove,"['Jennifer Jones', ' Robert Stack']",['Robert Stack'],
The Gun That Won the West,"['Dennis Morgan', ' Paula Raymond']",['Dennis Morgan'],
Guys and Dolls,"['Marlon Brando', ' Frank Sinatra', ' Jean Simmons', ' Vivian Blaine']",['Marlon Brando'],"['English', 'Irish', 'German', 'Dutch', 'French', 'Huguenot', 'Welsh', 'Scottish']"
Hare Brush,['Looney Tunes'],['Looney Tunes'],
Headline Hunters,"['Rod Cameron', ' Julie Bishop']",['Rod Cameron'],
Hell on Frisco Bay,"['Alan Ladd', ' Edward G. Robinson']",['Alan Ladd'],"['English', 'Irish']"
Hell's Horizon,"['John Ireland', ' Marla English']",['John Ireland'],
Hell's Island,"['John Payne', ' Mary Murphy']",['John Payne'],
High Society,"['Leo Gorcey', ' Huntz Hall']",['Leo Gorcey'],
Hit the Deck,"['Ann Miller', ' Jane Powell', ' Debbie Reynolds', ' Tony Martin', ' Russ Tamblyn', ' Vic Damone']",['Tony Martin'],
Hold Back Tomorrow,"['John Agar', ' Cleo Moore']",['John Agar'],
House of Bamboo,"['Robert Ryan', ' Robert Stack']",['Robert Ryan'],
"How to Be Very, Very Popular","['Betty Grable', ' Sheree North', ' Bob Cummings']",['Bob Cummings'],
Hyde and Hare,['Looney Tunes'],['Looney Tunes'],
I Am a Camera,"['Julie Harris', ' Laurence Harvey', ' Ron Randell', ' Shelley Winters']",['Laurence Harvey'],"['Ashkenazi', 'Jewish']"
I Cover the Underworld,"['Sean McClory', ' Joanne Jordan']",['Sean McClory'],
I Died a Thousand Times,"['Jack Palance', ' Shelley Winters']",['Jack Palance'],"['Ukrainian', 'Polish']"
I'll Cry Tomorrow,"['Susan Hayward', ' Richard Conte']",['Richard Conte'],['Italian']
Illegal,"['Edward G. Robinson', ' Nina Foch', ' Jayne Mansfield']",['Edward G. Robinson'],"['Ashkenazi', 'Jewish']"
The Indian Fighter,"['Kirk Douglas', ' Elsa Martinelli']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
Interrupted Melody,"['Glenn Ford', ' Eleanor Parker']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
It Came from Beneath the Sea,"['Kenneth Tobey', ' Faith Domergue']",['Kenneth Tobey'],
It's Always Fair Weather,"['Gene Kelly', ' Cyd Charisse', ' Dan Dailey', ' Michael Kidd']",['Gene Kelly'],"['Irish25', 'German']"
It's a Dog's Life,"['Edmund Gwenn', ' Dean Jagger']",['Edmund Gwenn'],['English']
Jail Busters,"['Leo Gorcey', ' Huntz Hall']",['Leo Gorcey'],
Joe MacBeth,"['Jean Simmons', ' Paul Douglas']",['Paul Douglas'],
Jump into Hell,"['Kurt Kasznar', ' Patricia Blair']",['Kurt Kasznar'],
Jungle Moon Men,"['Johnny Weissmuller', ' Jean Byron']",['Johnny Weissmuller'],['German']
Jupiter's Darling,"['Esther Williams', ' Howard Keel', ' Marge Champion', ' Gower Champion']",['Howard Keel'],
The Kentuckian,"['Burt Lancaster', ' Dianne Foster', ' Diana Lynn']",['Burt Lancaster'],"['Northern', 'Irish', 'ScotsIrish']"
Kentucky Rifle,"['Chill Wills', ' Cathy Downs']",[],
Killer's Kiss,"['Jamie Smith', ' Frank Silvera']",['Frank Silvera'],"['Jewish', 'AfricanJamaican']"
King of the Carnival,"['Harry Lauter', ' Fran Bennett']",['Harry Lauter'],
King's Rhapsody,"['Errol Flynn', ' Patrice Wymore']",['Errol Flynn'],"['Irish', 'Scottish', 'English']"
The King's Thief,"['Ann Blyth', ' David Niven']",['David Niven'],"['English', 'Scottish', 'French']"
Kismet,"['Howard Keel', ' Ann Blyth', ' Dolores Gray']",['Howard Keel'],
Kiss Me Deadly,"['Ralph Meeker', ' Albert Dekker', ' Gaby Rodgers', ' Cloris Leachman']",['Ralph Meeker'],
Kiss of Fire,"['Jack Palance', ' Barbara Rush']",['Jack Palance'],"['Ukrainian', 'Polish']"
Lady and the Tramp,"['Peggy Lee', ' Barbara Luddy']",[],
Lady Godiva of Coventry,"[""Maureen O'Hara"", ' George Nader', ' Victor McLaglen']",['George Nader'],
Land of the Pharaohs,"['Jack Hawkins', ' Joan Collins']",['Jack Hawkins'],
Las Vegas Shakedown,"[""Dennis O'Keefe"", ' Coleen Gray']",[],
The Last Command,"['Sterling Hayden', ' Anna Maria Alberghetti', ' Ernest Borgnine']",['Sterling Hayden'],
The Last Frontier,"['Victor Mature', ' Guy Madison', ' Robert Preston', ' Anne Bancroft']",['Victor Mature'],"['SwissGerman', 'German']"
A Lawless Street,"['Randolph Scott', ' Angela Lansbury']",['Randolph Scott'],
Lay That Rifle Down,"['Judy Canova', ' Robert Lowery']",['Robert Lowery'],
The Left Hand of God,"['Humphrey Bogart', ' Gene Tierney']",['Humphrey Bogart'],"['English', 'Dutch', 'German', 'French', 'Belgian', 'Walloon', 'Welsh']"
A Life in the Balance,"['Ricardo Montalban', ' Anne Bancroft']",['Ricardo Montalban'],"['Spanish', 'Castilian', 'Galician']"
The Long Gray Line,"['Tyrone Power', "" Maureen O'Hara""]",['Tyrone Power'],"['Irish', 'English', 'German', 'FrenchCanadian', 'French', 'Huguenot']"
The Looters,"['Rory Calhoun', ' Julie Adams']",[],
Love Is a Many-Splendored Thing,"['Jennifer Jones', ' William Holden']",['William Holden'],"['English', 'Irish', 'French']"
Love Me or Leave Me,"['Doris Day', ' James Cagney']",['James Cagney'],"['Irish25', 'Norwegian']"
Lucy Gallant,"['Jane Wyman', ' Charlton Heston']",['Charlton Heston'],"['English', 'Scottish', 'Cornish', 'German']"
Ma and Pa Kettle at Waikiki,"['Marjorie Main', ' Percy Kilbride']",['Percy Kilbride'],
Magic Fire,"['Alan Badel', ' Valentina Cortese', ' Rita Gam', ' Yvonne De Carlo']",['Alan Badel'],
The Magnificent Matador,"[""Maureen O'Hara"", ' Anthony Quinn', ' Richard Denning', ' Lola Albright']",['Anthony Quinn'],"['Irish75', 'Mexican', 'Spanish', 'Indigenous']"
Mambo,"['Silvana Mangano', ' Michael Rennie']",['Michael Rennie'],
A Man Alone,"['Ray Milland', ' Mary Murphy']",['Ray Milland'],['Welsh']
A Man Called Peter,"['Richard Todd', ' Jean Peters']",['Richard Todd'],
The Man from Bitter Ridge,"['Mara Corday', ' Lex Barker']",['Lex Barker'],
The Man from Laramie,"['James Stewart', ' Arthur Kennedy', "" Cathy O'Donnell"", ' Donald Crisp']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
The Man with the Golden Arm,"['Frank Sinatra', ' Eleanor Parker', ' Kim Novak', ' Darren McGavin']",['Frank Sinatra'],"['Italian', 'Sicilian']"
Man with the Gun,"['Robert Mitchum', ' Jan Sterling']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
Man Without a Star,"['Kirk Douglas', ' Jeanne Crain', ' Claire Trevor', ' Richard Boone']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
Many Rivers to Cross,"['Robert Taylor', ' Eleanor Parker']",['Robert Taylor'],
The Marauders,"['Dan Duryea', ' Keenan Wynn']",['Dan Duryea'],
Marty,"['Ernest Borgnine', ' Betsy Blair']",['Ernest Borgnine'],['Italian']
The McConnell Story,"['Alan Ladd', ' June Allyson']",['Alan Ladd'],"['English', 'Irish']"
Mister Roberts,"['Henry Fonda', ' James Cagney', ' Jack Lemmon', ' William Powell', ' Ward Bond', ' Betsy Palmer']",['Henry Fonda'],"['Dutch', 'English', 'Scottish', 'Norwegian', 'German', 'Italian']"
Moonfleet,"['George Sanders', ' Stewart Granger']",['George Sanders'],"['English', 'Scottish', 'European', 'Royal', 'Russian']"
Mr. Arkadin,"['Orson Welles', ' Akim Tamiroff']",['Orson Welles'],"['English', 'Scottish', 'Welsh']"
Murder Is My Beat,"['Barbara Payton', ' Paul Langton']",['Paul Langton'],
My Sister Eileen,"['Betty Garrett', ' Janet Leigh']",[],
The Naked Dawn,"['Arthur Kennedy', ' Betta St. John']",['Arthur Kennedy'],
The Naked Street,"['Anne Bancroft', ' Anthony Quinn']",['Anthony Quinn'],"['Irish75', 'Mexican', 'Spanish', 'Indigenous']"
New Orleans Uncensored,"['Beverly Garland', ' Arthur Franz']",['Arthur Franz'],
New York Confidential,"['Broderick Crawford', ' Richard Conte', ' Marilyn Maxwell', ' Anne Bancroft', ' J. Carrol Naish']",['Broderick Crawford'],['German']
The Night Holds Terror,"['Vince Edwards', ' John Cassavetes']",['Vince Edwards'],
The Night of the Hunter,"['Robert Mitchum', ' Shelley Winters']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
No Man's Woman,"['Marie Windsor', ' Patric Knowles']",['Patric Knowles'],
No Place to Hide,"['Marsha Hunt', ' David Brian']",['David Brian'],
Not as a Stranger,"['Robert Mitchum', ' Frank Sinatra']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
Oklahoma!,"['Gordon MacRae', ' Shirley Jones', ' Rod Steiger', ' Gloria Grahame', ' Gene Nelson', ' Eddie Albert']",['Gordon MacRae'],
One Desire,"['Anne Baxter', ' Rock Hudson', ' Julie Adams']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
One Froggy Evening,[''],[],
Outlaw Treasure,['Adele Jergens'],[],
Panther Girl of the Kongo,['Phyllis Coates'],[],
Paris Follies of 1956,"['Forrest Tucker', ' Margaret Whiting', ' Barbara Whiting', ' Martha Hyer']",['Forrest Tucker'],
Pearl of the South Pacific,"['Virginia Mayo', ' Dennis Morgan']",['Dennis Morgan'],
Pete Kelly's Blues,"['Jack Webb', ' Janet Leigh']",['Jack Webb'],
"The Phantom from 10,000 Leagues","['Kent Taylor', ' Cathy Downs']",['Kent Taylor'],
The Phenix City Story,"['John McIntire', ' Richard Kiley']",['John McIntire'],
Picnic,"['William Holden', ' Kim Novak', ' Rosalind Russell', ' Susan Strasberg', ' Cliff Robertson', ' Betty Field']",['William Holden'],"['English', 'Irish', 'French']"
The Pied Piper of Cleveland,['Bill Randle'],['Bill Randle'],
Pirates of Tripoli,"['Paul Henreid', ' Patricia Medina']",['Paul Henreid'],"['Jewish', 'Austrian']"
Prince of Players,"['Richard Burton', ' John Derek']",['Richard Burton'],['Welsh']
The Private War of Major Benson,"['Charlton Heston', ' Julie Adams']",['Charlton Heston'],"['English', 'Scottish', 'Cornish', 'German']"
A Prize of Gold,"['Richard Widmark', ' Mai Zetterling']",['Richard Widmark'],"['Swedish25', 'Norwegian25', 'English25', 'Irish']"
The Prodigal,"['Lana Turner', ' Louis Calhern']",['Louis Calhern'],
The Purple Mask,"['Tony Curtis', ' Colleen Miller', ' Angela Lansbury']",['Tony Curtis'],"['Ashkenazi', 'Jewish']"
Queen Bee,"['Joan Crawford', ' Betsy Palmer']",[],
Rabbit Rampage,['Looney Tunes'],['Looney Tunes'],
The Racers,"['Kirk Douglas', ' Bella Darvi']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
Rage at Dawn,"['Randolph Scott', ' Forrest Tucker']",['Randolph Scott'],
The Rains of Ranchipur,"['Lana Turner', ' Richard Burton', ' Fred MacMurray', ' Michael Rennie']",['Richard Burton'],['Welsh']
Rebel Without a Cause,"['James Dean', ' Natalie Wood']",['James Dean'],"['English', 'German', 'Scottish', 'Irish', 'Welsh', 'Dutch', 'French', 'Huguenot']"
Revenge of the Creature,"['John Agar', ' Lori Nelson']",['John Agar'],
The Road to Denver,"['John Payne', ' Mona Freeman']",['John Payne'],
Robbers' Roost,"['Richard Boone', ' George Montgomery']",['Richard Boone'],"['Scottish', 'German', 'Welsh', 'Ashkenazi', 'Jewish']"
Roman-Legion Hare,['Looney Tunes'],['Looney Tunes'],
The Rose Tattoo,"['Anna Magnani', ' Burt Lancaster']",['Burt Lancaster'],"['Northern', 'Irish', 'ScotsIrish']"
Run for Cover,"['James Cagney', ' Viveca Lindfors', ' John Derek']",['James Cagney'],"['Irish25', 'Norwegian']"
Running Wild,"['William Campbell', ' Mamie van Doren', ' Keenan Wynn', ' Kathleen Case']",['William Campbell'],
Sabaka,"['Boris Karloff', ' Reginald Denny']",['Boris Karloff'],"['English', 'Indian']"
Sahara Hare,['Bugs Bunny'],[],
Santa Fe Passage,"['John Payne', ' Faith Domergue']",['John Payne'],
The Scarlet Coat,"['Cornel Wilde', ' Michael Wilding', ' Anne Francis']",['Cornel Wilde'],"['Ashkenazi', 'Jewish']"
The Sea Chase,"['Lana Turner', ' John Wayne']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
The Second Greatest Sex,"['Jeanne Crain', ' Kitty Kallen', ' Mamie van Doren', ' Kathleen Case', ' George Nader', ' Bert Lahr']",['George Nader'],
Seminole Uprising,['George Montgomery'],['George Montgomery'],['Ukrainian']
Seven Angry Men,"['Raymond Massey', ' Jeffrey Hunter', ' Debra Paget']",['Raymond Massey'],
Seven Cities of Gold,"['Jeffrey Hunter', ' Rita Moreno']",['Jeffrey Hunter'],
The Seven Little Foys,"['Bob Hope', ' James Cagney']",['Bob Hope'],"['English', 'Welsh']"
The Seven Year Itch,"['Tom Ewell', ' Marilyn Monroe']",['Tom Ewell'],
Shack Out on 101,"['Terry Moore', ' Frank Lovejoy', ' Lee Marvin']",['Frank Lovejoy'],
Shotgun,"['Sterling Hayden', ' Yvonne De Carlo', ' Zachary Scott']",['Sterling Hayden'],
The Shrike,"['José Ferrer', ' June Allyson']",['José Ferrer'],
Sincerely Yours,"['Liberace', ' Joanne Dru', ' Dorothy Malone']",[],
Six Bridges to Cross,"['Tony Curtis', ' George Nader', ' Julie Adams', ' Sal Mineo', ' Jay C. Flippen']",['Tony Curtis'],"['Ashkenazi', 'Jewish']"
Smoke Signal,"['Dana Andrews', ' Piper Laurie']",[],
So This Is Paris,"['Tony Curtis', ' Gloria DeHaven']",['Tony Curtis'],"['Ashkenazi', 'Jewish']"
Soldier of Fortune,"['Clark Gable', ' Susan Hayward']",['Clark Gable'],"['German', 'Irish', 'SwissGerman', 'Belgian']"
Son of Sinbad,"['Dale Robertson', ' Sally Forrest', ' Vincent Price']",['Dale Robertson'],
Southbound Duckling,['Tom and Jerry'],['Tom and Jerry'],
Special Delivery,"['Joseph Cotten', ' Eva Bartok']",['Joseph Cotten'],"['English', 'Northern', 'Irish', 'ScotsIrish']"
The Spoilers,"['Anne Baxter', ' Jeff Chandler', ' Rory Calhoun']",['Jeff Chandler'],
Spy Chasers,"['Leo Gorcey', ' Huntz Hall', ' Sig Ruman']",['Leo Gorcey'],
The Square Jungle,"['Tony Curtis', ' Patricia Crowley', ' Ernest Borgnine']",['Tony Curtis'],"['Ashkenazi', 'Jewish']"
Storm Fear,"['Cornel Wilde', ' Jean Wallace', ' Lee Grant']",['Cornel Wilde'],"['Ashkenazi', 'Jewish']"
Strange Lady in Town,"['Greer Garson', ' Dana Andrews', ' Cameron Mitchell']",['Cameron Mitchell'],
Stranger on Horseback,"['Joel McCrea', ' Nancy Gates']",['Joel McCrea'],
Strategic Air Command,"['James Stewart', ' June Allyson']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
Sudden Danger,"['Bill Elliott', ' Beverly Garland']",['Bill Elliott'],
Summertime,"['Katharine Hepburn', ' Rossano Brazzi']",['Rossano Brazzi'],
Swamp Women,"['Beverly Garland', ' Marie Windsor']",[],
Tall Man Riding,"['Randolph Scott', ' Dorothy Malone', ' Peggie Castle']",['Randolph Scott'],
The Tall Men,"['Clark Gable', ' Jane Russell']",['Clark Gable'],"['German', 'Irish', 'SwissGerman', 'Belgian']"
Tarantula,"['Leo G. Carroll', ' John Agar', ' Mara Corday']",['Leo G. Carroll'],['Irish']
Target Zero,"['Richard Conte', ' Peggie Castle']",['Richard Conte'],['Italian']
Tarzan's Hidden Jungle,"['Gordon Scott', ' Vera Miles']",['Gordon Scott'],
Teen-Age Crime Wave,"['Sue England', ' Tommy Cook']",['Tommy Cook'],
The Tender Trap,"['Frank Sinatra', ' Debbie Reynolds', ' Celeste Holm']",['Frank Sinatra'],"['Italian', 'Sicilian']"
Tennessee's Partner,"['John Payne', ' Ronald Reagan', ' Rhonda Fleming']",['John Payne'],
Ten Wanted Men,"['Randolph Scott', ' Jocelyn Brando', ' Richard Boone', ' Alfonso Bedoya', ' Donna Martell']",['Randolph Scott'],
Texas Lady,"['Claudette Colbert', ' Barry Sullivan']",['Barry Sullivan'],
That's My Mommy,['Tom and Jerry'],['Tom and Jerry'],
This Island Earth,"['Rex Reason', ' Jeff Morrow', ' Faith Domergue']",['Rex Reason'],
Three for the Show,"['Betty Grable', ' Jack Lemmon', ' Gower Champion']",['Jack Lemmon'],"['English', 'Irish', 'Scottish', 'French', 'Dutch', 'Welsh']"
Three Stripes in the Sun,"['Aldo Ray', ' Philip Carey']",['Aldo Ray'],
Tight Spot,"['Ginger Rogers', ' Edward G. Robinson', ' Brian Keith']",['Edward G. Robinson'],"['Ashkenazi', 'Jewish']"
Timberjack,"['Sterling Hayden', ' Vera Ralston']",['Sterling Hayden'],
To Catch a Thief,"['Cary Grant', ' Grace Kelly']",[],
To Hell and Back,['Audie Murphy'],[],
Tom and Chérie,['Tom and Jerry'],['Tom and Jerry'],
Top Gun,"['Sterling Hayden', ' Karin Booth']",['Sterling Hayden'],
Top of the World,"['Dale Robertson', ' Evelyn Keyes']",['Dale Robertson'],
Toughest Man Alive,"['Dane Clark', ' Lita Milan']",['Dane Clark'],
The Treasure of Pancho Villa,"['Rory Calhoun', ' Shelley Winters', ' Gilbert Roland']",['Gilbert Roland'],
Treasure of Ruby Hills,"['Zachary Scott', ' Carole Mathews']",['Zachary Scott'],
Trial,"['Glenn Ford', ' Katy Jurado', ' Arthur Kennedy']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
The Trouble with Harry,"['Shirley MacLaine', ' John Forsythe', ' Jerry Mathers']",['John Forsythe'],"['Ashkenazi', 'Jewish']"
The Twinkle in God's Eye,"['Mickey Rooney', ' Coleen Gray']",[],
Unchained,"['Barbara Hale', ' Elroy Hirsch']",['Elroy Hirsch'],
Underwater!,"['Jane Russell', ' Richard Egan', ' Gilbert Rowland']",['Richard Egan'],
Untamed,"['Tyrone Power', ' Susan Hayward']",['Tyrone Power'],"['Irish', 'English', 'German', 'FrenchCanadian', 'French', 'Huguenot']"
The Violent Men,"['Glenn Ford', ' Barbara Stanwyck', ' Edward G. Robinson', ' Dianne Foster', ' Brian Keith', ' May Wynn']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
The Vanishing American,"['Audrey Totter', ' Scott Brady']",['Scott Brady'],
The View from Pompey's Head,"['Richard Egan', ' Dana Wynter']",['Richard Egan'],
Violent Saturday,"['Victor Mature', ' Richard Egan', ' Lee Marvin', ' Stephen McNally', ' Virginia Leith']",['Victor Mature'],"['SwissGerman', 'German']"
The Virgin Queen,"['Bette Davis', ' Richard Todd', ' Joan Collins']",['Richard Todd'],
We're No Angels,"['Humphrey Bogart', ' Peter Ustinov', ' Aldo Ray']",['Humphrey Bogart'],"['English', 'Dutch', 'German', 'French', 'Belgian', 'Walloon', 'Welsh']"
White Feather,"['Robert Wagner', ' Debra Paget', ' John Lund', ' Jeffrey Hunter', ' Virginia Leith']",['Robert Wagner'],['Norwegian']
Wichita,"['Joel McCrea', ' Vera Miles', ' Lloyd Bridges']",['Joel McCrea'],
Wiretapper,"['Bill Williams', '  Douglas Kennedy']",['Bill Williams'],
