0,1,Males,Ethnicity
Gas Food Lodging,"['Brooke Adams', ' Ione Skye']",[],
Gladiator,"['Cuba Gooding', ' Jr.', ' James Marshall', ' Brian Dennehy']",['Jr.'],
Glengarry Glen Ross,"['Al Pacino', ' Jack Lemmon', ' Ed Harris', ' Kevin Spacey', ' Alec Baldwin', ' Alan Arkin', ' Jonathan Pryce']",['Al Pacino'],"['Italian', 'Sicilian', 'Neapolitan']"
The Gun in Betty Lou's Handbag,"['Penelope Ann Miller', ' Eric Thal', ' Alfre Woodard', ' Cathy Moriarty', ' Julianne Moore']",['Eric Thal'],
The Hand That Rocks the Cradle,"['Rebecca De Mornay', ' Annabella Sciorra', ' Matt McCoy', ' Ernie Hudson', ' Julianne Moore', ' Madeline Zima']",['Matt McCoy'],
Hero,"['Dustin Hoffman', ' Geena Davis', ' Andy García']",['Dustin Hoffman'],"['Ashkenazi', 'Jewish']"
Highway to Hell,"['Chad Lowe', ' Kristy Swanson']",['Chad Lowe'],"['German', 'English', 'Irish', 'Welsh', 'Scottish']"
Hoffa,"['Jack Nicholson', ' Danny DeVito', ' Armand Assante']",['Jack Nicholson'],"['Irish', 'Scottish', 'English', 'Pennsylvania', 'DutchGerman', 'Welshbiological', 'Italian', 'Latvian', 'Ashkenazi', 'Jewish', 'Baltic', 'German']"
Home Alone 2: Lost in New York,"['Macaulay Culkin', ' Joe Pesci', ' Daniel Stern']",['Macaulay Culkin'],"['German', 'English', 'SwissGerman25', 'Norwegian125', 'Irish625', 'SwissFrench']"
"Honey, I Blew Up the Kid","['Rick Moranis', ' Marcia Strassman']",['Rick Moranis'],"['Ashkenazi', 'Jewish']"
Honeymoon in Vegas,"['Nicolas Cage', ' James Caan', ' Sarah Jessica Parker']",['Nicolas Cage'],"['Italian25', 'Polish1875', 'German625', 'British', 'Isles', 'English', 'Scottish']"
Housesitter,"['Steve Martin', ' Goldie Hawn', ' Dana Delany']",['Steve Martin'],"['English', 'Scottish', 'Irish', 'ScotsIrishNorthern', 'Irish', 'German', 'French', 'Welsh']"
Husbands and Wives,"['Woody Allen', ' Mia Farrow', ' Judy Davis', ' Sydney Pollack', ' Juliette Lewis', ' Liam Neeson', ' Blythe Danner']",['Woody Allen'],"['Ashkenazi', 'Jewish']"
In the Soup,"['Steve Buscemi', ' Jennifer Beals', ' Seymour Cassel']",['Steve Buscemi'],"['Irish', 'English', 'Dutch']"
Innocent Blood,"['Anne Parillaud', ' Anthony LaPaglia', ' Don Rickles']",['Anthony LaPaglia'],['Dutch']
Into the Sun,"['Michael Paré', ' Anthony Michael Hall']",['Michael Paré'],
Jennifer 8,"['Andy García', ' Uma Thurman', ' John Malkovich']",['Andy García'],
Juice,"['Tupac Shakur', ' Omar Epps']",['Tupac Shakur'],"['AfricanAmerican', 'Tuareg']"
Just Another Girl on the I.R.T.,['Ariyan Johnson'],[],
Knight Moves,"['Christopher Lambert', ' Diane Lane']",['Christopher Lambert'],"['Ashkenazi', 'Jewish', 'Sephardi', 'Jewish', 'Belgian', 'Flemish', 'Dutch', 'French', 'Italian']"
Kuffs,"['Christian Slater', ' Milla Jovovich', ' Bruce Boxleitner']",['Christian Slater'],"['German', 'Irish', 'English', 'Welsh', 'Dutch', 'Scottish']"
Ladybugs,"['Rodney Dangerfield', ' Jonathan Brandis', ' Jackee Harry']",['Rodney Dangerfield'],"['Ashkenazi', 'Jewish']"
The Last of the Mohicans,"['Daniel Day-Lewis', ' Madeleine Stowe']",['Daniel Day-Lewis'],"['English', 'Northern', 'Irish', 'Welsh', 'Ashkenazi', 'Jewish']"
The Lawnmower Man,"['Jeff Fahey', ' Pierce Brosnan']",['Jeff Fahey'],['Irish']
A League of Their Own,"['Geena Davis', ' Tom Hanks', ' Madonna', ' Lori Petty', "" Rosie O'Donnell"", ' David Strathairn', ' Jon Lovitz', ' Bill Pullman']",['Tom Hanks'],"['English', 'Cornish', 'German', 'Scottish', 'Welsh', 'Portuguese']"
Leap of Faith,"['Steve Martin', ' Debra Winger', ' Liam Neeson', ' Lolita Davidovich', ' Lukas Haas']",['Steve Martin'],"['English', 'Scottish', 'Irish', 'ScotsIrishNorthern', 'Irish', 'German', 'French', 'Welsh']"
Leaving Normal,"['Meg Tilly', ' Christine Lahti', ' Patrika Darbo']",[],
Lethal Weapon 3,"['Mel Gibson', ' Danny Glover', ' Joe Pesci', ' Rene Russo']",['Mel Gibson'],"['Irish125', 'English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Welsh']"
Light Sleeper,"['Willem Dafoe', ' Susan Sarandon', ' Dana Delany']",['Willem Dafoe'],"['German', 'English', 'Irish', 'Northern', 'Irish', 'Scottish', 'SwissFrench', 'French']"
Live Wire,"['Pierce Brosnan', ' Ron Silver', ' Ben Cross', ' Lisa Eilbacher']",['Pierce Brosnan'],['Irish']
Lorenzo's Oil,"['Nick Nolte', ' Susan Sarandon']",['Nick Nolte'],"['German', 'English', 'Scottish', 'Northern', 'Irish', 'ScotsIrish', 'SwissGerman']"
Love Crimes,"['Sean Young', ' Patrick Bergin', ' Arnetia Walker']",['Sean Young'],"['English', 'Irish', 'SwissGerman']"
Love Field,"['Michelle Pfeiffer', ' Dennis Haysbert']",['Dennis Haysbert'],['AfricanAmerican']
Love Potion No. 9,"['Sandra Bullock', ' Tate Donovan', ' Anne Bancroft']",['Tate Donovan'],"['Irish', 'German']"
Mac,"['John Turturro', ' Nicholas Turturro', ' Ellen Barkin']",['John Turturro'],['Italian']
Mad at the Moon,['Hart Bochner'],['Hart Bochner'],"['Ashkenazi', 'Jewish']"
Malcolm X,"['Denzel Washington', ' Angela Bassett', ' Spike Lee', ' Albert Hall', ' Delroy Lindo']",['Denzel Washington'],['AfricanAmerican']
The Mambo Kings,"['Armand Assante', ' Antonio Banderas', ' Cathy Moriarty', ' Maruschka Detmers', ' Desi Arnaz', ' Jr.']",['Armand Assante'],"['Italian50', 'Irish']"
Man Bites Dog,['Benoit Poelvoorde'],['Benoit Poelvoorde'],
Man Trouble,"['Jack Nicholson', ' Ellen Barkin']",['Jack Nicholson'],"['Irish', 'Scottish', 'English', 'Pennsylvania', 'DutchGerman', 'Welshbiological', 'Italian', 'Latvian', 'Ashkenazi', 'Jewish', 'Baltic', 'German']"
Meatballs 4,"['Corey Feldman', ' Sarah Douglas']",['Corey Feldman'],"['Ashkenazi', 'Jewish']"
Medicine Man,"['Sean Connery', ' Lorraine Bracco']",['Sean Connery'],"['Scottish', 'Irish']"
Medusa: Dare to Be Truthful,"['Julie Brown', ' Bobcat Goldthwait']",[],
Memoirs of an Invisible Man,"['Chevy Chase', ' Daryl Hannah', ' Sam Neill']",['Daryl Hannah'],"['Scottish', 'Norwegian', 'Danish', 'Irish', 'English', 'German']"
"Me, Myself & I","['JoBeth Williams', ' George Segal', ' Shelley Hack']",['George Segal'],"['Ashkenazi', 'Jewish']"
A Midnight Clear,"['Peter Berg', ' Ethan Hawke', ' Kevin Dillon', ' Gary Sinise']",['Peter Berg'],"['Ashkenazi', 'Jewish25', 'German']"
The Mighty Ducks,"['Emilio Estevez', ' Lane Smith', ' Joss Ackland', ' Joshua Jackson']",['Emilio Estevez'],"['Galician', 'Spanish', 'Irish', 'English', 'Scottish']"
Miracle Beach,"['Dean Cameron', ' Ami Dolenz', ' Pat Morita']",['Dean Cameron'],
Mistress,"['Robert Wuhl', ' Martin Landau', ' Robert De Niro']",['Robert Wuhl'],
Mo' Money,"['Damon Wayans', ' Marlon Wayans', ' Stacey Dash']",['Damon Wayans'],['AfricanAmerican']
Mom and Dad Save the World,"['Teri Garr', ' Jon Lovitz', ' Jeffrey Jones']",['Jon Lovitz'],"['Ashkenazi', 'Jewish']"
Monster in a Box,['Spalding Gray'],[],
Mr. Baseball,"['Tom Selleck', ' Dennis Haysbert']",['Tom Selleck'],"['English', 'Scottish', 'Irish', 'German', 'English']"
Mr. Saturday Night,"['Billy Crystal', ' David Paymer', ' Julie Warner']",['Billy Crystal'],"['Ashkenazi', 'Jewish']"
Mrs. 'Arris Goes to Paris,"['Angela Lansbury', ' Diana Rigg']",[],
The Muppet Christmas Carol,['Michael Caine'],['Michael Caine'],"['English', 'Irish']"
My Cousin Vinny,"['Joe Pesci', ' Ralph Macchio', ' Marisa Tomei', ' Mitchell Whitfield', ' Fred Gwynne']",['Joe Pesci'],['Italian']
My New Gun,"['Diane Lane', ' James Le Gros']",['James Le Gros'],
Passed Away,"['Bob Hoskins', ' William Petersen', ' Maureen Stapleton', ' Frances McDormand', ' Nancy Travis', ' Tim Curry', ' Blair Brown', ' Pamela Reed', ' Peter Riegert', ' Jack Warden']",['Bob Hoskins'],"['English', 'Romani']"
Passenger 57,"['Wesley Snipes', ' Bruce Payne', ' Tom Sizemore']",['Wesley Snipes'],['AfricanAmerican']
Passion Fish,"['Mary McDonnell', ' Alfre Woodard', ' David Strathairn']",['David Strathairn'],"['Scottish', 'Irish', 'Native', 'Hawaiian', 'Chinese', 'Azorean', 'Portuguese', 'Scottish', 'English']"
Patriot Games,"['Harrison Ford', ' Anne Archer', ' Sean Bean', ' Patrick Bergin', ' James Earl Jones', ' Polly Walker', ' Thora Birch', ' Richard Harris']",['Harrison Ford'],"['Irish', 'German', 'Ashkenazi', 'Jewish']"
Pet Sematary Two,"['Anthony Edwards', ' Edward Furlong']",['Anthony Edwards'],"['Irish', 'Scottish', 'SpanishMexican', 'German']"
Pets or Meat: The Return to Flint,[''],[],
Pinocchio,[''],[],
The Playboys,"['Robin Wright', ' Aidan Quinn', ' Albert Finney']",['Aidan Quinn'],['Irish']
The Player,"['Tim Robbins', ' Greta Scacchi', ' Peter Gallagher', ' Cynthia Stevenson', ' Whoopi Goldberg', ' Brion James', ' Lyle Lovett']",['Tim Robbins'],"['English', 'Norwegian', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'FrenchFrenchCanadian', 'Dutch']"
Poison Ivy,"['Drew Barrymore', ' Sara Gilbert', ' Tom Skerritt', ' Cheryl Ladd']",['Drew Barrymore'],"['Irish', 'German', 'Hungarian']"
Post No Bills,[''],[],
The Power of One,"['Stephen Dorff', ' Morgan Freeman', ' Armin Mueller-Stahl', ' John Gielgud']",['Stephen Dorff'],"['Jewish', 'Italian', 'Polish']"
Praying with Anger,['M. Night Shyamalan'],[],
Prelude to a Kiss,"['Alec Baldwin', ' Meg Ryan']",['Alec Baldwin'],"['English', 'Irish', 'Scottish', 'FrenchCanadian', 'German']"
Primary Motive,"['Judd Nelson', ' Justine Bateman']",['Judd Nelson'],"['Ashkenazi', 'Jewish']"
Prison Planet,[''],[],
A Private Matter,"['Sissy Spacek', ' Aidan Quinn']",['Aidan Quinn'],['Irish']
Prom Night IV: Deliver Us from Evil,['Nicole de Boer'],[],
The Public Eye,"['Joe Pesci', ' Barbara Hershey', ' Stanley Tucci']",['Joe Pesci'],['Italian']
Pure Country,"['George Strait', ' Lesley Ann Warren', ' Isabel Glasser']",['George Strait'],"['Scottish', 'German']"
Quicksand: No Escape,"['Donald Sutherland', ' Tim Matheson', ' Felicity Huffman']",['Donald Sutherland'],"['Scottish', 'English', 'German']"
Radio Flyer,"['Elijah Wood', ' Joseph Mazzello', ' Lorraine Bracco', ' John Heard', ' Adam Baldwin']",['Elijah Wood'],"['German25', 'Danish25', 'English', 'Irish125', 'Austrian']"
Rain Without Thunder,"['Betty Buckley', ' Jeff Daniels']",['Jeff Daniels'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German']"
Raising Cain,"['John Lithgow', ' Lolita Davidovich']",['John Lithgow'],"['Welsh', 'English', 'French', 'ScotsIrishNorthern', 'Irish', 'Scottish']"
Rapid Fire,['Brandon Lee'],['Brandon Lee'],"['Chinese', 'European', 'English', 'Irish', 'Norwegian', 'Swedish', 'Dutch']"
Red Rock West,"['Nicolas Cage', ' Dennis Hopper', ' Lara Flynn Boyle']",['Nicolas Cage'],"['Italian25', 'Polish1875', 'German625', 'British', 'Isles', 'English', 'Scottish']"
Reservoir Dogs,"['Harvey Keitel', ' Tim Roth', ' Steve Buscemi', ' Chris Penn', ' Michael Madsen', ' Lawrence Tierney']",['Harvey Keitel'],"['Ashkenazi', 'Jewish']"
The Resurrected,"['Chris Sarandon', ' John Terry']",['John Terry'],['English']
Revenge of the Nerds III: The Next Generation,"['Robert Carradine', ' Ted McGinley', ' Curtis Armstrong', ' Julia Montgomery']",['Robert Carradine'],"['English', 'Irish', 'Dutch', 'Ashkenazi', 'Jewish', 'Danish', 'German', 'SwissGerman']"
A River Runs Through It,"['Craig Sheffer', ' Brad Pitt', ' Tom Skerritt', ' Brenda Blethyn', ' Emily Lloyd']",['Craig Sheffer'],"['German', 'SwissGerman', 'French']"
Roadside Prophets,"['John Doe', ' Adam Horovitz', ' David Carradine']",['John Doe'],
RoboCop 3,"['Robert John Burke', ' John Castle']",['Robert John Burke'],
Rock-a-Doodle,[''],[],
Ruby,"['Danny Aiello', ' Sherilyn Fenn']",['Danny Aiello'],['Italian']
Samantha,"['Martha Plimpton', ' Dermot Mulroney']",['Dermot Mulroney'],"['Irish125', 'German']"
Samurai Vampire Bikers From Hell,[''],[],
Scent of a Woman,"['Al Pacino', "" Chris O'Donnell"", '  Philip Seymour Hoffman']",['Al Pacino'],"['Italian', 'Sicilian', 'Neapolitan']"
School Ties,"['Brendan Fraser', "" Chris O'Donnell"", ' Matt Damon', ' Ben Affleck']",['Brendan Fraser'],"['Irish', 'Scottish', 'German', 'Czech', 'FrenchCanadian', 'English']"
Seed People,"['Sam Hennings', ' Andrea Roth', ' Dane Witherspoon']",['Sam Hennings'],
The Setting Sun,"['Diane Lane', ' Donald Sutherland']",['Donald Sutherland'],"['Scottish', 'English', 'German']"
Shakes the Clown,"['Bobcat Goldthwait', ' Florence Henderson']",[],
Shining Through,"['Michael Douglas', ' Melanie Griffith', ' Liam Neeson', ' Joely Richardson', ' John Gielgud']",['Michael Douglas'],"['Ashkenazi', 'Jewish', 'English', 'Irish', 'Welsh', 'Dutch', 'Scottish', 'Belgian', 'French']"
Shipwrecked,['Gabriel Byrne'],['Gabriel Byrne'],['Irish']
Sidekicks,"['Chuck Norris', ' Jonathan Brandis', ' Mako', ' Joe Piscopo']",['Chuck Norris'],"['English', 'Scottish', 'Welsh', 'German', 'French', 'Swedish', 'Dutch']"
"Silent Night, Deadly Night 5: The Toy Maker",['Mickey Rooney'],[],
Simple Men,['Robert John Burke'],['Robert John Burke'],
Sinatra,"['Philip Casnoff', ' Olympia Dukakis', ' Gina Gershon']",['Philip Casnoff'],
Sinbad,[''],[],
Single White Female,"['Bridget Fonda', ' Jennifer Jason Leigh', ' Steven Weber', ' Peter Friedman', ' Stephen Tobolowsky']",['Steven Weber'],"['Ashkenazi', 'Jewish']"
Singles,"['Bridget Fonda', ' Matt Dillon', ' Campbell Scott', ' Kyra Sedgwick']",['Matt Dillon'],"['Irish125', 'German', 'Scottish', 'Irish']"
Sister Act,"['Whoopi Goldberg', ' Maggie Smith', ' Harvey Keitel']",['Harvey Keitel'],"['Ashkenazi', 'Jewish']"
Sleepwalkers,"['Brian Krause', ' Alice Krige', ' Madchen Amick']",['Brian Krause'],"['German', 'English']"
Sneakers,"['Robert Redford', ' Dan Aykroyd', ' Ben Kingsley', ' Mary McDonnell', ' River Phoenix Sidney Poitier', ' David Strathairn']",['Robert Redford'],"['English', 'Irish', 'Scottish', 'Northern', 'IrishScotsIrish', 'Cornish']"
Society,['Billy Warlock'],['Billy Warlock'],"['German', 'French']"
South Central,['Glenn Plummer'],['Glenn Plummer'],
The Spirit of Christmas,"['Trey Parker', ' Matt Stone']",['Trey Parker'],['English']
Star Time,['Maureen Teefy'],[],
Stay Tuned,"['John Ritter', ' Pam Dawber', ' Jeffrey Jones']",['John Ritter'],"['English', 'Scottish', 'German', 'Dutch', 'French']"
Stop! Or My Mom Will Shoot,"['Sylvester Stallone', ' Estelle Getty', ' JoBeth Williams', ' Roger Rees']",['Sylvester Stallone'],"['Italian25', 'French', 'Breton25', 'German', 'Ashkenazi', 'Jewish']"
Stormy Weathers,['Cybill Shepherd'],[],
Storyville,"['James Spader', ' Joanne Whalley-Kilmer']",['James Spader'],"['English', 'Scottish', 'French', 'Dutch', 'German', 'SwissGerman', 'Norwegian']"
Straight Talk,"['Dolly Parton', ' James Woods', ' Griffin Dunne']",['James Woods'],"['Irish', 'English', 'German']"
A Stranger Among Us,"['Melanie Griffith', ' Tracy Pollan', ' John Pankow', ' Mia Sara']",['John Pankow'],
Swoon,['Darell Schlachet'],['Darell Schlachet'],
That Night,"['C. Thomas Howell', ' Juliette Lewis', ' Eliza Dushku']",[],
There Goes the Neighborhood,"['Jeff Daniels', "" Catherine O'Hara"", ' Héctor Elizondo']",['Jeff Daniels'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German']"
This Is My Life,"['Julie Kavner', ' Samantha Mathis', ' Carrie Fisher']",[],
The Three Musketeers,[''],[],
Thumbelina,[''],[],
Thunderheart,"['Val Kilmer', ' Sam Shepard', ' Graham Greene']",['Sam Shepard'],"['English', 'Scottish', 'Irish']"
Tiny Toon Adventures: How I Spent My Vacation,[''],[],
To Grandmother's House We Go,"['Mary-Kate Olsen', ' Ashley Olsen']",[],
Tom and Jerry: The Movie,[''],[],
Topsy and Bunker: The Cat Killers,[''],[],
Toys,"['Robin Williams', ' Joan Cusack', ' LL Cool J', ' Robin Wright', ' Michael Gambon', "" Donald O'Connor""]",['Michael Gambon'],
Traces of Red,"['James Belushi', ' Lorraine Bracco', ' Tony Goldwyn']",['James Belushi'],['Albanian']
Trespass,"['Bill Paxton', ' Ice Cube', ' Ice-T', ' William Sadler']",['Bill Paxton'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Austrian', 'German', 'French', 'SwissFrench', 'Dutch', 'Welsh', 'Norwegian']"
The Tune,[''],[],
The Turning,"['Karen Allen', ' Michael Dolan', ' Gillian Anderson']",['Michael Dolan'],
Twin Peaks: Fire Walk with Me,"['Sheryl Lee', ' Moira Kelly', ' Kiefer Sutherland', ' Kyle MacLachlan', ' David Bowie']",['Kiefer Sutherland'],"['Scottish', 'English', 'Irish', 'German']"
The Waterdance,"['Eric Stoltz', ' Helen Hunt', ' Wesley Snipes']",['Eric Stoltz'],"['German', 'English', 'Scottish', 'Dutch', 'French']"
Waxwork II: Lost in Time,['Bruce Campbell'],['Bruce Campbell'],"['Scottish', 'English']"
Wayne's World,"['Mike Myers', ' Dana Carvey', ' Rob Lowe', ' Tia Carrere']",['Mike Myers'],"['English', 'Welsh']"
Where the Day Takes You,"['Sean Astin', ' Lara Flynn Boyle']",['Sean Astin'],"['Jewish', 'Irish', 'German']"
Whispers in the Dark,"['Annabella Sciorra', ' Jamey Sheridan', ' Alan Alda', ' John Leguizamo', ' Anthony LaPaglia', ' Jill Clayburgh', ' Deborah Kara Unger']",['Alan Alda'],['Irish']
White Men Can't Jump,"['Wesley Snipes', ' Woody Harrelson', ' Rosie Perez']",['Wesley Snipes'],['AfricanAmerican']
White Sands,"['Willem Dafoe', ' Mary Elizabeth Mastrantonio', ' Mickey Rourke', ' Samuel L. Jackson']",['Willem Dafoe'],"['German', 'English', 'Irish', 'Northern', 'Irish', 'Scottish', 'SwissFrench', 'French']"
Who Do I Gotta Kill?,['Sandra Bullock'],[],
Wind,"['Matthew Modine', ' Jennifer Grey']",['Matthew Modine'],"['English', 'Swedish', 'Scottish', 'German', 'Dutch']"
The Witness,['Gary Sinise'],['Gary Sinise'],"['Italian', 'German', 'Swedish', 'English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'French']"
