0,1,Males,Ethnicity
Curse of the Swamp Creature,"['John Agar', ' Francine York']",['John Agar'],
Cyborg 2087,"['Michael Rennie', ' Karen Steele']",['Michael Rennie'],
The Daydreamer,"[""Paul O'Keefe"", ' Ray Bolger']",['Ray Bolger'],['Irish']
Dead Heat on a Merry-Go-Round,"['James Coburn', ' Aldo Ray', ' Rose Marie']",['James Coburn'],"['German', 'Swedish']"
Destination Inner Space,"['Scott Brady', ' Gary Merrill', ' Sheree North']",['Scott Brady'],
Dimension 5,"['Jeffrey Hunter', ' France Nuyen']",['Jeffrey Hunter'],
Drop Dead Darling,"['Tony Curtis', ' Zsa Zsa Gabor']",['Tony Curtis'],"['Ashkenazi', 'Jewish']"
Duel at Diablo,"['Sidney Poitier', ' James Garner']",['James Garner'],"['English', 'Irish', 'German', 'Welsh', 'SwissGerman']"
El Dorado,"['John Wayne', ' Robert Mitchum', ' James Caan', ' Charlene Holt', ' Ed Asner', ' Michele Carey', ' Christopher George', ' Arthur Hunnicutt']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
The Endless Summer,"['Robert August', ' Mike Hynson']",['Robert August'],
An Eye for an Eye,"['Robert Lansing', ' Patrick Wayne', ' Slim Pickens', ' Gloria Talbott']",['Robert Lansing'],
Fantastic Voyage,"['Raquel Welch', ' Donald Pleasence', ' Stephen Boyd', "" Edmond O'Brien"", ' Arthur Kennedy']",['Donald Pleasence'],['English']
The Fat Spy,"['Phyllis Diller', ' Jack E. Leonard', ' Brian Donlevy', ' Jayne Mansfield']",['Jack E. Leonard'],
A Fine Madness,"['Sean Connery', ' Joanne Woodward', ' Jean Seberg']",['Sean Connery'],"['Scottish', 'Irish']"
Fireball 500,"['Frankie Avalon', ' Annette Funicello', ' Fabian']",[],
"Follow Me, Boys!","['Fred MacMurray', ' Vera Miles', ' Lillian Gish', ' Kurt Russell']",['Fred MacMurray'],['German']
The Fortune Cookie,"['Walter Matthau', ' Jack Lemmon']",['Walter Matthau'],"['Ashkenazi', 'Jewish']"
Frankie and Johnny ,"['Elvis Presley', ' Donna Douglas', ' Nancy Kovack', ' Sue Ane Langdon']",['Elvis Presley'],"['English', 'Scottish', 'German', 'French', 'Dutch', 'Danish']"
A Funny Thing Happened on the Way to the Forum,"['Zero Mostel', ' Phil Silvers', ' Michael Crawford', ' Jack Gilford', ' Michael Hordern', ' Roy Kinnear', ' Buster Keaton']",['Zero Mostel'],"['Ashkenazi', 'Jewish']"
Gambit,"['Michael Caine', ' Shirley MacLaine']",['Michael Caine'],"['English', 'Irish']"
The Gentle Rain,"['Christopher George', ' Lynda Day George', ' Fay Spain']",['Christopher George'],
The Ghost and Mr. Chicken,"['Don Knotts', ' Dick Sargent']",['Don Knotts'],
The Ghost in the Invisible Bikini,"['Tommy Kirk', ' Nancy Sinatra']",['Tommy Kirk'],
The Glass Bottom Boat,"['Doris Day', ' Rod Taylor', ' Paul Lynde']",['Rod Taylor'],
Grand Prix,"['James Garner', ' Toshirō Mifune', ' Yves Montand', ' Eva Marie Saint', ' Brian Bedford', ' Jessica Walter']",['James Garner'],"['English', 'Irish', 'German', 'Welsh', 'SwissGerman']"
The Group,"['Candice Bergen', ' Joanna Pettet', ' Shirley Knight', ' Joan Hackett', ' Elizabeth Hartman', ' Jessica Walter']",[],
Gunpoint,"['Audie Murphy', ' Joan Staley', ' Warren Stevens']",['Warren Stevens'],
Hallucination Generation,"['George Montgomery', ' Marianne Kanter']",['George Montgomery'],['Ukrainian']
Harper,"['Paul Newman', ' Robert Wagner', ' Lauren Bacall', ' Janet Leigh', ' Julie Harris', ' Pamela Tiffin', ' Arthur Hill', ' Shelley Winters']",['Paul Newman'],"['Jewish', 'Slovak']"
Hawaii,"['Julie Andrews', ' Max von Sydow', ' Richard Harris', ' Gene Hackman']",['Max von Sydow'],"['Swedish', 'German', 'FinlandSwedish', 'Estonian', 'Latvian', 'Russian', 'Danish', 'Norwegian', 'English', 'Scottish']"
Hold Me While I'm Naked,"['Donna Kerness', ' Stella Kuchar']",[],
Hold On!,"['Peter Noone', ' Shelley Fabares']",['Peter Noone'],
How to Steal a Million,"['Audrey Hepburn', "" Peter O'Toole""]",[],
The Idol,"['Jennifer Jones', ' Michael Parks']",['Michael Parks'],"['English', 'Irish', 'Scottish', 'German', 'Dutch', 'French']"
Incident at Phantom Hill,"['Robert Fuller', ' Jocelyn Lane', ' Dan Duryea', ' Tom Simcox']",['Robert Fuller'],
Is Paris Burning?,"['Kirk Douglas', ' Charles Boyer', ' Leslie Caron', ' Glenn Ford', ' Yves Montand', ' Alain Delon', ' Jean-Paul Belmondo', ' Simone Signoret', ' Robert Stack', ' Orson Welles']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
Jesse James Meets Frankenstein's Daughter,"['John Lupton', ' Narda Onyx']",['John Lupton'],
Johnny Reno,"['Dana Andrews', ' Jane Russell']",[],
Judith,"['Sophia Loren', ' Peter Finch']",['Peter Finch'],"['English', 'Scottish']"
Kiss the Girls and Make Them Die,"['Mike Connors', ' Dorothy Provine']",['Mike Connors'],
The Last of the Secret Agents?,"['Marty Allen', ' Steve Rossi', ' Nancy Sinatra']",['Steve Rossi'],
Let's Kill Uncle,"['Nigel Green', ' Mary Badham']",['Nigel Green'],
Lord Love a Duck,"['Roddy McDowall', ' Tuesday Weld', ' Lola Albright']",['Roddy McDowall'],"['English', 'Irish']"
Lost Command,"['Anthony Quinn', ' Claudia Cardinale', ' Alain Delon']",['Anthony Quinn'],"['Irish75', 'Mexican', 'Spanish', 'Indigenous']"
"Lt. Robin Crusoe, U.S.N.","['Dick Van Dyke', ' Nancy Kwan', ' Akim Tamiroff']",['Dick Van Dyke'],"['English', 'Scottish', 'German', 'SwissGerman', 'Dutch']"
Madame X,"['Lana Turner', ' John Forsythe', ' Ricardo Montalbán']",['John Forsythe'],"['Ashkenazi', 'Jewish']"
Made in Paris,"['Louis Jourdan', ' Ann-Margret', ' Richard Crenna']",['Louis Jourdan'],['French']
The Man Called Flintstone,"['Alan Reed', ' Mel Blanc (voices)']",['Alan Reed'],
A Man Could Get Killed,"['James Garner', ' Sandra Dee']",['James Garner'],"['English', 'Irish', 'German', 'Welsh', 'SwissGerman']"
Manos: The Hands of Fate,"['John Reynolds', ' Harold P. Warren']",['John Reynolds'],
Maya,"['Clint Walker', ' Jay North']",['Clint Walker'],
Mister Buddwing,"['James Garner', ' Suzanne Pleshette', ' Angela Lansbury']",['James Garner'],"['English', 'Irish', 'German', 'Welsh', 'SwissGerman']"
Moment to Moment,"['Jean Seberg', ' Honor Blackman', ' Sean Garrison']",['Sean Garrison'],
"Munster, Go Home!","['Fred Gwynne', ' Yvonne De Carlo', ' Al Lewis']",['Fred Gwynne'],
Murderers' Row,"['Dean Martin', ' Ann-Margret', ' Karl Malden', ' Camilla Sparv', ' Beverly Adams', ' James Gregory']",['Dean Martin'],"['Italian', 'Sicilian']"
Nashville Rebel ,"['Waylon Jennings', ' Loretta Lynn']",['Waylon Jennings'],
The Navy vs. the Night Monsters,"['Mamie van Doren', ' Anthony Eisley']",['Anthony Eisley'],
Nevada Smith,"['Steve McQueen', ' Karl Malden', ' Brian Keith', ' Martin Landau', ' Arthur Kennedy', ' Janet Margolin', ' Suzanne Pleshette']",['Steve McQueen'],"['Scottish', 'English', 'ScotsIrishNorthern', 'Irish', 'German', 'Cornish', 'Dutch', 'Welsh']"
The Night of the Grizzly,"['Clint Walker', ' Martha Hyer']",['Clint Walker'],
"Not with My Wife, You Don't!","['Tony Curtis', ' Virna Lisi', ' George C. Scott']",['Tony Curtis'],"['Ashkenazi', 'Jewish']"
Once Before I Die,"['Ursula Andress', ' John Derek']",['John Derek'],
The Oscar,"['Stephen Boyd', ' Elke Sommer', ' Jill St. John', ' Tony Bennett', ' Ernest Borgnine', ' Milton Berle', ' Edie Adams']",['Stephen Boyd'],
Our Man Flint,"['James Coburn', ' Lee J. Cobb', ' Gila Golan']",['James Coburn'],"['German', 'Swedish']"
The Pad and How to Use It,"['Julie Sommars', ' James Farentino', ' Brian Bedford']",['James Farentino'],
"Paradise, Hawaiian Style","['Elvis Presley', ' James Shigeta', ' Irene Tsu']",['Elvis Presley'],"['English', 'Scottish', 'German', 'French', 'Dutch', 'Danish']"
Penelope,"['Natalie Wood', ' Ian Bannen', ' Carl Ballantine']",['Ian Bannen'],
Picture Mommy Dead,"['Don Ameche', ' Martha Hyer', ' Zsa Zsa Gabor']",['Don Ameche'],"['German', 'English', 'Scottish', 'Irish']"
The Plainsman,"['Don Murray', ' Guy Stockwell', ' Abby Dalton']",['Don Murray'],
The Poppy Is Also a Flower,"['Senta Berger', ' Stephen Boyd', ' Yul Brynner']",['Stephen Boyd'],
The Professionals,"['Burt Lancaster', ' Lee Marvin', ' Robert Ryan', ' Woody Strode', ' Jack Palance', ' Claudia Cardinale', ' Ralph Bellamy']",['Burt Lancaster'],"['Northern', 'Irish', 'ScotsIrish']"
Queen of Blood,"['John Saxon', ' Dennis Hopper']",['John Saxon'],['Italian']
Quiller Memorandum,"['George Segal', ' Alec Guinness', ' Max Von Sydow ']",['George Segal'],"['Ashkenazi', 'Jewish']"
Rage,"['Glenn Ford', ' Stella Stevens', ' David Reynoso']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
The Rare Breed,"['James Stewart', "" Maureen O'Hara"", ' Jack Elam']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
Red Tomahawk,"['Joan Caulfield', ' Howard Keel', ' Broderick Crawford']",['Howard Keel'],
Red Zone Cuba,"['John Carradine', ' Anthony Cardoza']",['John Carradine'],
Return of the Seven,"['Yul Brynner', ' Warren Oates', ' Elisa Montes', ' Robert Fuller', ' Claude Akins']",['Yul Brynner'],"['Russian25', 'SwissGerman']"
Ride Beyond Vengeance,"['Chuck Connors', ' Kathryn Hays', ' Bill Bixby']",['Chuck Connors'],
Roman Candles,"['Divine', ' Maelcum Soul']",['Divine'],
Rush to Judgment,"['Archive footage of Lee Harvey Oswald', ' Jack Ruby', ' Earl Warren']",['Jack Ruby'],
"The Russians Are Coming, the Russians Are Coming","['Alan Arkin', ' Eva Marie Saint', ' Jonathan Winters', ' Carl Reiner', ' John Phillip Law', ' Brian Keith', ' Paul Ford']",['Alan Arkin'],"['Ashkenazi', 'Jewish']"
The Sand Pebbles,"['Steve McQueen', ' Richard Crenna', ' Candice Bergen', ' Mako', ' Richard Attenborough', ' Simon Oakland']",['Steve McQueen'],"['Scottish', 'English', 'ScotsIrishNorthern', 'Irish', 'German', 'Cornish', 'Dutch', 'Welsh']"
Savage Pampas,"['Robert Taylor', ' Ron Randell', ' Marc Lawrence']",['Robert Taylor'],
Seconds,"['Rock Hudson', ' Murray Hamilton', ' John Randolph', ' Salome Jens', ' Jeff Corey']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
The Shooting,"['Warren Oates', ' Millie Perkins', ' Will Hutchins']",['Warren Oates'],"['English', 'German', 'ScotsIrish', 'Northern', 'Irish']"
The Silencers ,"['Dean Martin', ' Stella Stevens', ' Daliah Lavi', ' Victor Buono', ' Nancy Kovack', ' Cyd Charisse']",['Dean Martin'],"['Italian', 'Sicilian']"
The Singing Nun,"['Debbie Reynolds', ' Ricardo Montalbán', ' Greer Garson']",['Ricardo Montalbán'],
Smoky,['Fess Parker'],['Fess Parker'],
Spinout,"['Elvis Presley', ' Shelley Fabares']",['Elvis Presley'],"['English', 'Scottish', 'German', 'French', 'Dutch', 'Danish']"
Stagecoach,"['Ann-Margret', ' Red Buttons', ' Alex Cord', ' Bing Crosby', ' Bob Cummings', ' Slim Pickens', ' Stefanie Powers']",['Red Buttons'],"['Ashkenazi', 'Jewish']"
The Swinger,"['Ann-Margret', ' Anthony Franciosa', ' Robert Coote']",['Anthony Franciosa'],
Tarzan and the Valley of Gold,"['Mike Henry', ' David Opatoshu', ' Nancy Kovack']",['Mike Henry'],
Texas Across the River,"['Dean Martin', ' Alain Delon', ' Joey Bishop']",['Dean Martin'],"['Italian', 'Sicilian']"
This Property Is Condemned,"['Robert Redford', ' Natalie Wood', ' Charles Bronson']",['Robert Redford'],"['English', 'Irish', 'Scottish', 'Northern', 'IrishScotsIrish', 'Cornish']"
Three on a Couch,"['Jerry Lewis', ' Janet Leigh', ' Mary Ann Mobley']",['Jerry Lewis'],"['Ashkenazi', 'Jewish']"
The Three Sisters,"['Sandy Dennis', ' Geraldine Page', ' Kim Stanley']",[],
Torn Curtain,"['Paul Newman', ' Julie Andrews', ' Lila Kedrova']",['Paul Newman'],"['Jewish', 'Slovak']"
The Trouble with Angels,"['Rosalind Russell', ' Hayley Mills', ' June Harding']",[],
Trunk to Cairo,"['Audie Murphy', ' George Sanders']",['George Sanders'],"['English', 'Scottish', 'European', 'Royal', 'Russian']"
The Undertaker and His Pals,"['Ray Dannis', ' Warrene Ott', ' Rad Fulton']",['Ray Dannis'],
The Ugly Dachshund,"['Suzanne Pleshette', ' Dean Jones']",['Dean Jones'],
The Unkissed Bride,"['Tommy Kirk', ' Anne Helm']",['Tommy Kirk'],
Waco,"['Jane Russell', ' Howard Keel', ' Wendell Corey']",['Howard Keel'],
Walk Don't Run,"['Cary Grant', ' Samantha Eggar', ' Jim Hutton']",['Jim Hutton'],
Way...Way Out,"['Jerry Lewis', ' Connie Stevens', ' Anita Ekberg', ' Robert Morley', ' Dennis Weaver', ' Dick Shawn']",['Jerry Lewis'],"['Ashkenazi', 'Jewish']"
"What Did You Do in the War, Daddy?","['Dick Shawn', ' James Coburn', "" Carroll O'Connor""]",['Dick Shawn'],
"What's Up, Tiger Lily?","['Woody Allen', ' Louise Lasser', ' Tatsuya Mihashi']",['Woody Allen'],"['Ashkenazi', 'Jewish']"
Who's Afraid of Virginia Woolf?,"['Elizabeth Taylor', ' Richard Burton', ' Sandy Dennis', ' George Segal']",['Richard Burton'],['Welsh']
The Wild Angels,"['Peter Fonda', ' Nancy Sinatra']",['Peter Fonda'],"['Dutch', 'English', 'Scottish', 'FrenchCanadian', 'Italian', 'German', 'Belgian', 'Flemish', 'Norwegian', 'Cornish']"
Winnie the Pooh and the Honey Tree,"['Sterling Holloway', ' Junius Matthews']",['Sterling Holloway'],
Women of the Prehistoric Planet,"['Wendell Corey', ' Merry Anders', ' Irene Tsu']",['Wendell Corey'],
