0,1,Males,Ethnicity
City Slickers II: The Legend of Curly's Gold,"['Billy Crystal', ' Jack Palance', ' Jon Lovitz', ' Daniel Stern', ' Patricia Wettig']",['Billy Crystal'],"['Ashkenazi', 'Jewish']"
"Class of Nuke 'Em High 3: The Good, the Bad and the Subhumanoid",[''],[],
"Clean, Shaven",['Peter Greene'],['Peter Greene'],
Clean Slate,"['Dana Carvey', ' Valeria Golino', ' James Earl Jones', ' Michael Gambon']",['James Earl Jones'],['AfricanAmerican']
Clear and Present Danger,"['Harrison Ford', ' Willem Dafoe', ' Anne Archer', ' James Earl Jones', ' Donald Moffat', ' Harris Yulin', ' Joaquim de Almeida', ' Henry Czerny']",['Harrison Ford'],"['Irish', 'German', 'Ashkenazi', 'Jewish']"
Clerks,"[""Brian O'Halloran"", ' Jeff Anderson']",['Jeff Anderson'],
The Client,"['Susan Sarandon', ' Tommy Lee Jones', ' Brad Renfro', ' Mary-Louise Parker', ' Anthony LaPaglia', ' J. T. Walsh']",['Tommy Lee Jones'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Dutch']"
Clifford,"['Martin Short', ' Charles Grodin', ' Mary Steenburgen', ' Dabney Coleman', ' Richard Kind']",['Martin Short'],"['Irish', 'English']"
Cobb,"['Tommy Lee Jones', ' Robert Wuhl', ' Lolita Davidovich']",['Tommy Lee Jones'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Dutch']"
Color of Night,"['Bruce Willis', ' Jane March', ' Rubén Blades', ' Lesley Ann Warren', ' Scott Bakula', ' Brad Dourif', ' Lance Henriksen', "" Kevin J. O'Connor""]",['Bruce Willis'],"['English', 'Dutch', 'French', 'Welsh', 'Irish', 'German']"
Confessions of a Sorority Girl,[''],[],
The Cool Surface,"['Robert Patrick', ' Teri Hatcher']",['Robert Patrick'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'English']"
Cool and the Crazy,"['Jennifer Blanc', ' Jared Leto']",['Jared Leto'],"['English', 'CajunFrench', 'Irish', 'German', 'Scottish', 'Spanish', 'Dutch', 'Mikmaq', 'First', 'Nations']"
Cops and Robbersons,"['Chevy Chase', ' Jack Palance', ' Dianne Wiest', ' Jason James Richter']",['Jack Palance'],"['Ukrainian', 'Polish']"
"Corrina, Corrina","['Whoopi Goldberg', ' Ray Liotta', ' Tina Majorino']",['Ray Liotta'],['Scottish']
The Cowboy Way,"['Woody Harrelson', ' Kiefer Sutherland', ' Dylan McDermott', ' Ernie Hudson']",['Woody Harrelson'],"['English', 'Scottish', 'German', 'Dutch', 'Welsh', 'Danish', 'French']"
The Cremaster Cycle,[''],[],
Crooklyn,"['Alfre Woodard', ' Delroy Lindo']",['Delroy Lindo'],['AfricanJamaican']
The Crow,"['Brandon Lee', ' Michael Wincott', ' Ernie Hudson']",['Brandon Lee'],"['Chinese', 'European', 'English', 'Irish', 'Norwegian', 'Swedish', 'Dutch']"
Crumb,['R. Crumb'],[],
Cyborg 3: The Recycler,"['Malcolm McDowell', ' Zach Galligan']",['Malcolm McDowell'],"['English', 'Scottish', 'Irish']"
D2: The Mighty Ducks,"['Emilio Estevez', ' Joshua Jackson']",['Emilio Estevez'],"['Galician', 'Spanish', 'Irish', 'English', 'Scottish']"
The Dallas Connection,['Julie Strain'],[],
Deadly Target,"['Gary Daniels', ' Ken McLeod', ' Max Gail']",['Gary Daniels'],
Death and the Maiden,"['Sigourney Weaver', ' Ben Kingsley', ' Stuart Wilson']",['Ben Kingsley'],"['Gujarati', 'Indianmaternal', 'Englishmaternal', 'Ashkenazi', 'Jewish']"
Death Wish V: The Face of Death,"['Charles Bronson', ' Michael Parks']",['Charles Bronson'],"['Lithuanian', 'Polish', 'Eastern', 'European']"
Dinosaur Island,"['Ross Hagen', ' Antonia Dorian']",['Ross Hagen'],
Disclosure,"['Michael Douglas', ' Demi Moore', ' Donald Sutherland', ' Caroline Goodall', ' Dennis Miller']",['Michael Douglas'],"['Ashkenazi', 'Jewish', 'English', 'Irish', 'Welsh', 'Dutch', 'Scottish', 'Belgian', 'French']"
Don't Drink the Water,"['Woody Allen', ' Michael J. Fox']",['Woody Allen'],"['Ashkenazi', 'Jewish']"
Doomsday Gun,"['Frank Langella', ' Alan Arkin', ' Kevin Spacey']",['Frank Langella'],['Italian']
Double Dragon,"['Mark Dacascos', ' Scott Wolf', ' Robert Patrick', ' Alyssa Milano']",['Mark Dacascos'],"['Spanish', 'Chinese', 'Irish', 'Japanese']"
Dream Lover,"['James Spader', ' Mädchen Amick']",['James Spader'],"['English', 'Scottish', 'French', 'Dutch', 'German', 'SwissGerman', 'Norwegian']"
Drop Zone,"['Wesley Snipes', ' Gary Busey', ' Yancy Butler']",['Wesley Snipes'],['AfricanAmerican']
Dumb and Dumber,"['Jim Carrey', ' Jeff Daniels', ' Lauren Holly']",['Jim Carrey'],"['FrenchCanadian', 'English', 'Scottish', 'Irish']"
F.T.W.,"['Mickey Rourke', ' Lori Singer']",[],
The Fantastic Four,[''],[],
Fast Getaway II,"['Corey Haim', ' Cynthia Rothrock', ' Leo Rossi']",['Corey Haim'],"['Ashkenazi', 'Jewish']"
The Favor,"['Harley Jane Kozak', ' Elizabeth McGovern', ' Ken Wahl', ' Brad Pitt', ' Bill Pullman']",['Ken Wahl'],
Fear of a Black Hat,['Kasi Lemmons'],[],
The Flintstones,"['John Goodman', ' Rick Moranis', "" Rosie O'Donnell"", ' Elizabeth Perkins', ' Kyle MacLachlan', ' Halle Berry', ' Elizabeth Taylor']",['John Goodman'],"['English', 'Welsh', 'German']"
The Foot Shooting Party,['Leonardo DiCaprio'],['Leonardo DiCaprio'],"['German', 'German', 'Russian']"
The Force,"['Yasmine Bleeth', ' Jason Gedrick']",['Jason Gedrick'],"['Polish', 'Lithuanian']"
Forrest Gump,"['Tom Hanks', ' Robin Wright Penn', ' Gary Sinise', ' Sally Field', ' Mykelti Williamson', ' Haley Joel Osment']",['Tom Hanks'],"['English', 'Cornish', 'German', 'Scottish', 'Welsh', 'Portuguese']"
Frank & Jesse,"['Rob Lowe', ' Bill Paxton']",['Rob Lowe'],"['German', 'English', 'Irish', 'Welsh', 'Scottish']"
Fresh,"['Sean Nelson', ' Samuel L. Jackson']",['Sean Nelson'],
Gang War: Bangin' In Little Rock,[''],[],
Gary Larson's Tales from the Far Side,[''],[],
The Getaway,"['Alec Baldwin', ' Kim Basinger', ' James Woods', ' Michael Madsen', ' Jennifer Tilly', ' Richard Farnsworth', ' Philip Seymour Hoffman']",['Alec Baldwin'],"['English', 'Irish', 'Scottish', 'FrenchCanadian', 'German']"
Getting Even with Dad,"['Macaulay Culkin', ' Ted Danson', ' Glenne Headly']",['Macaulay Culkin'],"['German', 'English', 'SwissGerman25', 'Norwegian125', 'Irish625', 'SwissFrench']"
The Gift,"['Bonnie Bedelia', ' Diane Ladd']",[],
The Girlie Show - Live Down Under,[''],[],
Go Fish,['Guinevere Turner'],[],
God Wants Me To Forgive Them!?!,"['Phil Vischer', ' Mike Nawrocki']",['Phil Vischer'],
Golden Gate,"['Matt Dillon', ' Joan Chen']",['Matt Dillon'],"['Irish125', 'German', 'Scottish', 'Irish']"
Greedy,"['Michael J. Fox', ' Kirk Douglas', ' Nancy Travis', ' Phil Hartman', ' Ed Begley', ' Jr.', ' Bob Balaban', ' Colleen Camp', "" Olivia d'Abo""]",['Michael J. Fox'],"['Irish', 'English', 'Scottish']"
Guarding Tess,"['Shirley MacLaine', ' Nicolas Cage', ' Austin Pendleton', ' Edward Albert']",['Nicolas Cage'],"['Italian25', 'Polish1875', 'German625', 'British', 'Isles', 'English', 'Scottish']"
Guinevere,"['Sheryl Lee', ' Noah Wyle']",['Noah Wyle'],"['Jewish', 'German', 'English', 'Irish', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Welsh', 'Dutch', 'French']"
Gunmen,"['Christopher Lambert', ' Mario Van Peebles', ' Denis Leary']",['Christopher Lambert'],"['Ashkenazi', 'Jewish', 'Sephardi', 'Jewish', 'Belgian', 'Flemish', 'Dutch', 'French', 'Italian']"
Hail Caesar,"['Robert Downey', ' Jr.', ' Anthony Michael Hall']",['Robert Downey'],"['Ashkenazi', 'Jewish', 'English', 'Scottish', 'German', 'SwissGerman', 'Irish']"
Hated: GG Allin and the Murder Junkies,[''],[],
The Hidden II,['Kate Hodge'],[],
Highlander III: The Sorcerer,"['Christopher Lambert', ' Mario van Peebles']",['Christopher Lambert'],"['Ashkenazi', 'Jewish', 'Sephardi', 'Jewish', 'Belgian', 'Flemish', 'Dutch', 'French', 'Italian']"
Holy Matrimony,"['Patricia Arquette', ' Joseph Gordon-Levitt', ' Tate Donovan', ' Armin Mueller-Stahl']",['Joseph Gordon-Levitt'],"['Ashkenazi', 'Jewish']"
"Honey, I Shrunk the Audience",[''],[],
Hoop Dreams,[''],[],
House Party 3,"[""Kid 'n Play"", ' Bernie Mac']",[],
How the West Was Fun,"['Mary-Kate Olsen', ' Ashley Olsen']",[],
The Hudsucker Proxy,"['Tim Robbins', ' Jennifer Jason Leigh', ' Paul Newman']",['Tim Robbins'],"['English', 'Norwegian', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'FrenchFrenchCanadian', 'Dutch']"
I Don't Hate Las Vegas Anymore,[''],[],
I Like It Like That,"['Jon Seda', ' Lauren Velez', ' Rita Moreno']",['Jon Seda'],
I Love Trouble,"['Julia Roberts', ' Nick Nolte']",['Nick Nolte'],"['German', 'English', 'Scottish', 'Northern', 'Irish', 'ScotsIrish', 'SwissGerman']"
I'll Do Anything,"['Nick Nolte', ' Joely Richardson', ' Albert Brooks', ' Tracey Ullman', ' Julie Kavner', ' Whittni Wright']",['Nick Nolte'],"['German', 'English', 'Scottish', 'Northern', 'Irish', 'ScotsIrish', 'SwissGerman']"
I.Q.,"['Tim Robbins', ' Meg Ryan', ' Walter Matthau']",['Tim Robbins'],"['English', 'Norwegian', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'FrenchFrenchCanadian', 'Dutch']"
Imaginary Crimes,['Harvey Keitel'],['Harvey Keitel'],"['Ashkenazi', 'Jewish']"
Immortal Beloved,"['Gary Oldman', ' Isabella Rossellini']",['Gary Oldman'],"['English', 'Irish']"
In Search of Dr. Seuss,"['Kathy Najimy', ' Christopher Lloyd']",['Christopher Lloyd'],"['English', 'French', 'Welsh']"
In the Army Now,"['Pauly Shore', ' Andy Dick', ' Lori Petty']",['Pauly Shore'],
The Inkwell,"['Larenz Tate', ' Joe Morton', '  Jada Pinkett Smith']",['Larenz Tate'],
Intersection,"['Richard Gere', ' Sharon Stone', ' Lolita Davidovich', ' Martin Landau']",['Richard Gere'],"['English', 'ScotsIrishNorthern', 'Irish', 'Welsh', 'Dutch', 'Scottish', 'German', 'French']"
Interview with the Vampire,"['Tom Cruise', ' Brad Pitt', ' Kirsten Dunst', ' Christian Slater', ' Stephen Rea', ' Antonio Banderas', ' Thandie Newton']",['Tom Cruise'],"['German4375', 'Irish125', 'English', 'Welsh']"
Iron Will,"['Mackenzie Astin', ' Kevin Spacey']",['Kevin Spacey'],"['Swedish', 'English', 'Welsh']"
Is There Life Out There?,"['Reba McEntire', ' Keith Carradine']",['Keith Carradine'],
It Could Happen to You,"['Nicolas Cage', ' Bridget Fonda', ' Rosie Perez']",['Nicolas Cage'],"['Italian25', 'Polish1875', 'German625', 'British', 'Isles', 'English', 'Scottish']"
It Don't Cost Nothin' to Say Good Morning,[''],[],
It's Pat,"['Julia Sweeney', ' Dave Foley']",['Dave Foley'],
The Land Before Time II: The Great Valley Adventure,"['John Ingle', ' Scott McAfee']",['John Ingle'],
Lassie,"['Tom Guiry', ' Helen Slater', ' Richard Farnsworth']",['Tom Guiry'],
The Last Seduction,"['Linda Fiorentino', ' Bill Pullman', ' Peter Berg']",['Bill Pullman'],"['Scottish', 'Northern', 'Irish', 'Dutch']"
Legends of the Fall,"['Brad Pitt', ' Anthony Hopkins', ' Aidan Quinn', ' Julia Ormond', ' Henry Thomas']",['Brad Pitt'],"['English', 'ScotsIrishNorthern', 'Irish', 'German', 'Scottish', 'Welsh', 'Irish', 'Swedish', 'Dutch', 'French', 'Cornish', 'Channel', 'IslanderJersey']"
Leprechaun 2,['Warwick Davis'],['Warwick Davis'],"['English', 'Welsh', 'Irish']"
Life with Billy,['Stephen McHattie'],['Stephen McHattie'],
The Lion King,"['(voices) Jonathan Taylor Thomas', ' Matthew Broderick', ' Jeremy Irons', ' James Earl Jones', ' Whoopi Goldberg', ' Moira Kelly', ' Nathan Lane']",['Matthew Broderick'],"['English', 'Ashkenazi', 'Jewish']"
Little Big League,"['Luke Edwards', ' Timothy Busfield', ' Dennis Farina']",['Luke Edwards'],
Little Buddha,"['Keanu Reeves', ' Bridget Fonda', ' Chris Isaak']",['Keanu Reeves'],"['Native', 'Hawaiian', 'Portuguese', 'English', 'Scottish', 'Chinese', 'Dutch', 'English']"
Little Giants,"['Rick Moranis', "" Ed O'Neill""]",['Rick Moranis'],"['Ashkenazi', 'Jewish']"
Little Odessa,"['Tim Roth', ' Edward Furlong', ' Moira Kelly', ' Vanessa Redgrave', ' Maximilian Schell']",['Tim Roth'],"['Irish', 'English']"
The Little Rascals,"['Bug Hall', ' Travis Tedford', ' Reba McEntire', ' Whoopi Goldberg', ' Mel Brooks']",['Travis Tedford'],
Little Women,"['Winona Ryder', ' Claire Danes', ' Trini Alvarado', ' Kirsten Dunst', ' Susan Sarandon', ' Christian Bale', ' Gabriel Byrne', ' Samantha Mathis', ' Eric Stoltz']",['Christian Bale'],"['English', 'Channel', 'Islander', 'Guernsey', 'German']"
Love Affair,"['Warren Beatty', ' Annette Bening', ' Garry Shandling', ' Katharine Hepburn', ' Pierce Brosnan', ' Kate Capshaw', ' Chloe Webb']",['Warren Beatty'],"['English', 'Scottish', 'Irish', 'French', 'Danish', 'Dutch']"
Love and a .45,"['Gil Bellows', ' Renée Zellweger']",['Gil Bellows'],
A Low Down Dirty Shame,"['Keenen Ivory Wayans', ' Jada Pinkett']",['Keenen Ivory Wayans'],
The Lurking Fear,"['Blake Bailey', ' Jon Finch']",['Blake Bailey'],
Major League II,"['Tom Berenger', ' Charlie Sheen', ' Corbin Bernsen', ' Omar Epps', ' Dennis Haysbert', ' Bob Uecker']",['Tom Berenger'],['Irish']
Mary Shelley's Frankenstein,"['Robert De Niro', ' Helena Bonham Carter', ' Kenneth Branagh', ' Aidan Quinn', ' Tom Hulce', ' Ian Holm']",['Robert De Niro'],"['Italian', 'Irish', 'German', 'Dutch', 'English', 'French', 'Huguenot', 'Scottish', 'ScotsIrishNorthern', 'Irish']"
The Mask,"['Jim Carrey', ' Cameron Diaz', ' Peter Greene', ' Ben Stein', ' Richard Jeni', ' Peter Riegert', ' Amy Yasbeck']",['Jim Carrey'],"['FrenchCanadian', 'English', 'Scottish', 'Irish']"
Maverick,"['Mel Gibson', ' Jodie Foster', ' James Garner']",['Mel Gibson'],"['Irish125', 'English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Welsh']"
Men of War,"['Dolph Lundgren', ' Charlotte Lewis']",['Dolph Lundgren'],['Swedish']
Midnight Run for Your Life,"['Christopher McDonald', ' Melora Walters']",['Christopher McDonald'],['Irish']
Midnight Runaround,['Christopher McDonald'],['Christopher McDonald'],['Irish']
Milk Money,"['Ed Harris', ' Melanie Griffith', ' Malcolm McDowell', ' Anne Heche', ' Casey Siemaszko']",['Ed Harris'],"['English', 'German', 'Scottish', 'Welsh']"
A Million to Juan,"['Paul Rodriguez', ' Polly Draper']",['Paul Rodriguez'],['Mexican']
Miracle on 34th Street,"['Richard Attenborough', ' Elizabeth Perkins', ' Dylan McDermott', ' Mara Wilson']",['Richard Attenborough'],['English']
Mixed Nuts,"['Steve Martin', ' Madeline Kahn', ' Rita Wilson', ' Liev Schrieber', ' Juliette Lewis', ' Anthony LaPaglia', ' Adam Sandler']",['Steve Martin'],"['English', 'Scottish', 'Irish', 'ScotsIrishNorthern', 'Irish', 'German', 'French', 'Welsh']"
Molly & Gina,"['Frances Fisher', ' Peter Fonda']",['Peter Fonda'],"['Dutch', 'English', 'Scottish', 'FrenchCanadian', 'Italian', 'German', 'Belgian', 'Flemish', 'Norwegian', 'Cornish']"
Monkey Trouble,"['Thora Birch', ' Harvey Keitel', ' Mimi Rogers', ' Christopher McDonald']",['Harvey Keitel'],"['Ashkenazi', 'Jewish']"
The Monster,['Roberto Benigni'],['Roberto Benigni'],['Italian']
Mrs. Parker and the Vicious Circle,"['Jennifer Jason Leigh', ' Matthew Broderick', ' Campbell Scott', ' Lili Taylor', ' Martha Plimpton', ' Keith Carradine', ' Jennifer Beals']",['Matthew Broderick'],"['English', 'Ashkenazi', 'Jewish']"
Multi-Facial,['Vin Diesel'],['Vin Diesel'],"['Scottish', 'English', 'German', 'Irish', 'Austrianbiological', 'AfricanAmerican']"
My Father the Hero,"['Gérard Depardieu', ' Katherine Heigl', ' Dalton James']",['Gérard Depardieu'],
My Girl 2,"['Anna Chlumsky', ' Dan Aykroyd', ' Jamie Lee Curtis', "" Austin O'Brien""]",['Dan Aykroyd'],"['English', 'Irish', 'Scottish', 'Dutch', 'French', 'FrenchCanadian']"
My Summer Story,"['Charles Grodin', ' Mary Steenburgen', ' Kieran Culkin']",['Charles Grodin'],"['Ashkenazi', 'Jewish']"
Naked Gun 33⅓: The Final Insult,"['Leslie Nielsen', ' Priscilla Presley', ' George Kennedy', ' O.J. Simpson', ' Fred Ward', ' Anna Nicole Smith', ' Kathleen Freeman', ' Pia Zadora', ' Raquel Welch']",['George Kennedy'],"['English', 'German', 'Irish']"
National Lampoon's Last Resort,"['Corey Feldman', ' Corey Haim']",['Corey Feldman'],"['Ashkenazi', 'Jewish']"
Natural Born Killers,"['Woody Harrelson', ' Juliette Lewis', ' Robert Downey', ' Jr.', ' Tommy Lee Jones', ' Tom Sizemore', ' Rodney Dangerfield', ' Edie McClurg', ' Balthazar Getty']",['Woody Harrelson'],"['English', 'Scottish', 'German', 'Dutch', 'Welsh', 'Danish', 'French']"
Nell,"['Liam Neeson', ' Jodie Foster', ' Natasha Richardson']",['Liam Neeson'],['Irish']
The NeverEnding Story III: Escape from Fantasia,"['Jason James Richter', ' Jack Black']",['Jason James Richter'],
The Next Karate Kid,"['Hilary Swank', ' Pat Morita', ' Michael Ironside']",['Michael Ironside'],
"No Dessert, Dad, till You Mow the Lawn","['Joanna Kerns', ' Robert Hays']",['Robert Hays'],
Night Of The Axe,"['Walter Cherry', ' Danny French', ' Elly Davis', ' Jeremy Winter', ' Michael Gaggliano', ' Donald Dillard', ' Wesley Shane Winter', ' Dustin J. Boes']",['Walter Cherry'],
No Escape,"['Ray Liotta', ' Kevin Dillon', ' Stuart Wilson', "" Kevin J. O'Connor""]",['Ray Liotta'],['Scottish']
Nobody's Fool,"['Paul Newman', ' Bruce Willis', ' Melanie Griffith', ' Jessica Tandy', ' Dylan Walsh', ' Philip Seymour Hoffman', ' Pruitt Taylor Vince']",['Paul Newman'],"['Jewish', 'Slovak']"
North,"['Elijah Wood', ' Jason Alexander', ' Julia Louis-Dreyfus', ' Bruce Willis', ' Jon Lovitz', ' Alan Arkin', ' Dan Aykroyd', ' Reba McEntire', ' Kathy Bates', ' John Ritter']",['Elijah Wood'],"['German25', 'Danish25', 'English', 'Irish125', 'Austrian']"
PCU,"['Jeremy Piven', ' David Spade']",['Jeremy Piven'],"['Ashkenazi', 'Jewish']"
The Pagemaster,"['Macaulay Culkin', ' Christopher Lloyd']",['Macaulay Culkin'],"['German', 'English', 'SwissGerman25', 'Norwegian125', 'Irish625', 'SwissFrench']"
The Paper,"['Michael Keaton', ' Robert Duvall', ' Glenn Close', ' Marisa Tomei', ' Randy Quaid', ' Jason Alexander']",['Michael Keaton'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Party,"['Gary Coleman', ' Floyd Harden']",['Gary Coleman'],['AfricanAmerican']
Pentathlon,['Dolph Lundgren'],['Dolph Lundgren'],['Swedish']
Pet Shop,[''],[],
Phantasm III: Lord of the Dead,"['Reggie Bannister', ' Angus Scrimm']",['Reggie Bannister'],
Police Academy: Mission to Moscow,"['George Gaynes', ' Michael Winslow']",['George Gaynes'],"['Dutch40625', 'Russian625', 'Polish3125', 'French']"
Pontiac Moon,"['Ted Danson', ' Mary Steenburgen']",['Ted Danson'],"['English', 'Scottish', 'Irish', 'Northern', 'IrishScotsIrish', 'German']"
Prêt-à-Porter,"['Marcello Mastroianni', ' Sophia Loren', ' Julia Roberts', ' Jean-Pierre Cassel', ' Kim Basinger', ' Tim Robbins', ' Forest Whitaker', ' Danny Aiello']",['Marcello Mastroianni'],['Italian']
Princess Caraboo,"['Phoebe Cates', ' Jim Broadbent']",['Jim Broadbent'],['English']
Pulp Fiction,"['John Travolta', ' Samuel L. Jackson', ' Bruce Willis', ' Uma Thurman', ' Ving Rhames', ' Harvey Keitel', ' Christopher Walken', ' Amanda Plummer', ' Tim Roth', ' Frank Whaley', ' Eric Stoltz']",['John Travolta'],"['ItalianSicilian50', 'Irish']"
Pumpkinhead II: Blood Wings,[''],[],
Puppet Master 5: The Final Chapter,[''],[],
The Puppet Masters,['Donald Sutherland'],['Donald Sutherland'],"['Scottish', 'English', 'German']"
Radio Inside,"['William McNamara', ' Elisabeth Shue']",['William McNamara'],"['Irish', 'German', 'English']"
Radioland Murders,"['Mary Stuart Masterson', ' Brian Benben']",['Brian Benben'],"['German', 'English', 'Scottish']"
Rapa Nui,"['Jason Scott Lee', ' Esai Morales', ' Sandrine Holt']",['Jason Scott Lee'],"['Chinese', 'Hawaiian']"
Raw Justice,"['Pamela Anderson', ' Robert Hays']",['Robert Hays'],
Reality Bites,"['Winona Ryder', ' Ethan Hawke', ' Ben Stiller', ' Janeane Garofalo', ' Steve Zahn']",['Ethan Hawke'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'German']"
The Ref,"['Denis Leary', ' Kevin Spacey', ' Judy Davis']",['Denis Leary'],['Irish']
