0,1,Males,Ethnicity
The Assassination of Jesse James by the Coward Robert Ford,"['Brad Pitt', ' Casey Affleck', ' Sam Rockwell', ' Sam Shepard', ' Mary-Louise Parker', ' Zooey Deschanel', ' Paul Schneider', ' Jeremy Renner']",['Brad Pitt'],"['English', 'ScotsIrishNorthern', 'Irish', 'German', 'Scottish', 'Welsh', 'Irish', 'Swedish', 'Dutch', 'French', 'Cornish', 'Channel', 'IslanderJersey']"
August Rush,"['Freddie Highmore', ' Jonathan Rhys Meyers', ' Keri Russell', ' Terrence Howard', ' Robin Williams']",['Jonathan Rhys Meyers'],['Irish']
Autism: The Musical,['Six months in the lives of five children with autism in Los Angeles'],[],
Awake,"['Hayden Christensen', ' Jessica Alba', ' Lena Olin', ' Arliss Howard', ' Terrence Howard']",['Terrence Howard'],['AfricanAmerican']
 Balls of Fury,"['Dan Fogler', ' Christopher Walken', ' George Lopez', ' Maggie Q', ' Thomas Lennon', ' Robert Patrick', ' Terry Crews']",['Dan Fogler'],"['Ashkenazi', 'Jewish']"
Because I Said So,"['Diane Keaton', ' Mandy Moore', ' Lauren Graham', ' Piper Perabo']",[],
Bee Movie,"['Jerry Seinfeld', ' Renée Zellweger', ' Matthew Broderick']",['Jerry Seinfeld'],"['Jewish', 'Syrian', 'Jewish']"
Before the Devil Knows You're Dead,"['Philip Seymour Hoffman', ' Ethan Hawke', ' Albert Finney', ' Marisa Tomei']",['Philip Seymour Hoffman'],"['Irish', 'English', 'German', 'Dutch', 'Polish']"
Believe,['Larry Bagby'],['Larry Bagby'],
Beowulf,"['Ray Winstone', ' Anthony Hopkins', ' John Malkovich', ' Robin Wright Penn', ' Angelina Jolie']",['Ray Winstone'],['English']
Beyond Belief,['the humanitarian programs begun by Susan Retik and Patti Quigley'],['the humanitarian programs begun by Susan Retik and Patti Quigley'],
Big Stan,"['Rob Schneider', ' David Carradine', ' M. Emmet Walsh']",['Rob Schneider'],"['Ashkenazi', 'Jewish25', 'British', 'Isles', 'English', 'Scottish25', 'Filipino']"
Blades of Glory,"['Will Ferrell', ' Jon Heder']",['Will Ferrell'],"['English', 'Irish', 'German', 'Welsh']"
Blonde Ambition,"['Jessica Simpson', ' Luke Wilson']",['Luke Wilson'],['Irish']
The Blue Hour,['Alyssa Milano'],[],
Blue State,"['Anna Paquin', ' Breckin Meyer']",[],
The Bourne Ultimatum,"['Matt Damon', ' Julia Stiles', ' David Strathairn', ' Scott Glenn', ' Joan Allen']",['Matt Damon'],"['Scottish', 'Welsh', 'Finnish', 'Swedish', 'Norwegian']"
Bratz: The Movie,"['Nathalia Ramos', ' Skyler Shaye', ' Logan Browning', ' Janel Parrish', ' Chelsea Staub', ' Lainie Kazan', ' Jon Voight']",['Logan Browning'],['European']
The Brave One,"['Jodie Foster', ' Naveen Andrews', ' Terrence Howard', ' Mary Steenburgen']",['Terrence Howard'],['AfricanAmerican']
Breach,"['Chris Cooper', ' Ryan Phillippe', ' Laura Linney']",['Ryan Phillippe'],"['English', 'German', 'Alsatian', 'German', 'Scottish', 'SwissGerman']"
Bridge to Terabithia,"['Josh Hutcherson', ' AnnaSophia Robb', ' Zooey Deschanel', ' Robert Patrick']",['Josh Hutcherson'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'German', 'Irish', 'French']"
Broken English,"['Parker Posey', ' Melvil Poupaud', ' Drea de Matteo']",[],
Brooklyn Rules,"['Alec Baldwin', ' Scott Caan', ' Freddie Prinze Jr.']",['Alec Baldwin'],"['English', 'Irish', 'Scottish', 'FrenchCanadian', 'German']"
Brotherhood of Blood,['Victoria Pratt'],[],
The Brothers Solomon,"['Will Arnett', ' Will Forte', ' Chi McBride', ' Kristen Wiig', ' Malin Åkerman']",['Will Arnett'],"['Englishsome', 'Scottish', 'Irish', 'Dutch', 'French']"
The Bucket List,"['Jack Nicholson', ' Morgan Freeman']",['Jack Nicholson'],"['Irish', 'Scottish', 'English', 'Pennsylvania', 'DutchGerman', 'Welshbiological', 'Italian', 'Latvian', 'Ashkenazi', 'Jewish', 'Baltic', 'German']"
 Cake: A Wedding Story,['G. W. Bailey'],[],
Captivity,"['Elisha Cuthbert', ' Daniel Gillies']",['Daniel Gillies'],
Care Bears: Oopsy Does It!,"['Scott McNeil', ' Ashleigh Ball', ' Tabitha St. Germain']",['Scott McNeil'],
Cassandra's Dream,"['Hayley Atwell', ' Colin Farrell', ' Sally Hawkins', ' Ewan McGregor', ' Tom Wilkinson']",['Colin Farrell'],['Irish']
Catacombs,"['Shannyn Sossamon', ' Pink']",[],
Chapter 27,['Jared Leto'],['Jared Leto'],"['English', 'CajunFrench', 'Irish', 'German', 'Scottish', 'Spanish', 'Dutch', 'Mikmaq', 'First', 'Nations']"
Charlie Wilson's War,"['Tom Hanks', ' Julia Roberts', ' Philip Seymour Hoffman']",['Tom Hanks'],"['English', 'Cornish', 'German', 'Scottish', 'Welsh', 'Portuguese']"
Chicago 10,['the Chicago Seven'],['the Chicago Seven'],
Code Name: The Cleaner,"['Cedric the Entertainer', ' Lucy Liu', ' Nicollette Sheridan']",['Cedric the Entertainer'],['AfricanAmerican']
The Comebacks,['David Koechner'],['David Koechner'],"['Irish', 'German', 'English']"
The Condemned,"['Stone Cold Steve Austin', ' Vinnie Jones']",['Stone Cold Steve Austin'],
Control,"['Sam Riley', ' Samantha Morton', ' Alexandra Maria Lara']",['Sam Riley'],"['English', 'Irish']"
Crazy Love,"['Burt Pugach', ' Linda Riss']",['Burt Pugach'],
Cthulhu,"['Tori Spelling', ' Cara Buono']",[],
 Daddy Day Camp,['Cuba Gooding Jr.'],[],
Daddy's Little Girls,"['Gabrielle Union', ' Idris Elba']",['Idris Elba'],"['Leonean', 'Ghanaian']"
Dalai Lama Renaissance,"['the 14th Dalai Lama\'s meeting with the ""Synthesis"" group']","['the 14th Dalai Lama\\s meeting with the ""Synthesis"" group']",
Dan in Real Life,"['Steve Carell', ' Juliette Binoche', ' Dane Cook', ' John Mahoney', ' Emily Blunt', ' Dianne Wiest']",['Steve Carell'],"['German', 'Polish']"
Darfur Now,['The War in Darfur'],['The War in Darfur'],
Dark Matter,"['Liu Ye', ' Aidan Quinn', ' Meryl Streep']",['Aidan Quinn'],['Irish']
Day Zero,['Elijah Wood'],['Elijah Wood'],"['German25', 'Danish25', 'English', 'Irish125', 'Austrian']"
Dead Silence,"['Ryan Kwanten', ' Donnie Wahlberg', ' Judith Roberts']",['Ryan Kwanten'],['Dutch']
Death Sentence,"['Kevin Bacon', ' Garrett Hedlund', ' Kelly Preston', ' John Goodman']",['Kevin Bacon'],"['English', 'German', 'Irish']"
Delta Farce,"['Bill Engvall', ' Larry the Cable Guy']",['Bill Engvall'],"['English', 'Irish', 'German', 'Dutch', 'French', 'Welsh']"
Devil Girl,"['Jessica Graham', ' Joe Wanjai Ross']",['Joe Wanjai Ross'],
Dirty Country,['Life of Larry Pierce'],[],
Disturbia,"['Shia LaBeouf', ' Sarah Roemer', ' David Morse', ' Carrie-Anne Moss']",['David Morse'],"['English', 'Dutch']"
The Diving Bell and the Butterfly,"['Mathieu Amalric', ' Emmanuelle Seigner', ' Marie-Josée Croze', ' Max von Sydow']",['Mathieu Amalric'],"['Ashkenazi', 'Jewish']"
 Eastern Promises,"['Viggo Mortensen', ' Naomi Watts', ' Vincent Cassel']",['Viggo Mortensen'],"['English', 'Scottish']"
Ed Gein: The Butcher of Plainfield,"['Adrienne Frantz', ' Kane Hodder']",['Kane Hodder'],"['Norwegian', 'English', 'German', 'Swedish']"
Elvis and Anabelle,"['Max Minghella', ' Blake Lively']",['Max Minghella'],"['Italian28125', 'Chinese625', 'Sephardi', 'Jewish625', 'Parsi', 'Indian3125', 'English3125', 'Irish3125', 'Swedish']"
Enchanted,"['Amy Adams', ' Patrick Dempsey', ' James Marsden', ' Susan Sarandon']",['Patrick Dempsey'],"['German', 'English', 'Scottish', 'Swedish', 'Native', 'American']"
Epic Movie,"['Kal Penn', ' Adam Campbell', ' Jennifer Coolidge', ' Fred Willard']",['Kal Penn'],"['Gujarati', 'Indian']"
Evan Almighty,"['Steve Carell', ' Morgan Freeman', ' Lauren Graham', ' John Goodman', ' Wanda Sykes']",['Steve Carell'],"['German', 'Polish']"
Evening,"['Claire Danes', ' Toni Collette', ' Vanessa Redgrave', ' Patrick Wilson', ' Hugh Dancy', ' Natasha Richardson', ' Mamie Gummer', ' Eileen Atkins', ' Meryl Streep', ' Glenn Close']",['Patrick Wilson'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Welsh', 'German']"
The Ex,"['Zach Braff', ' Amanda Peet', ' Jason Bateman', ' Charles Grodin', ' Mia Farrow', ' Donal Logue', ' Amy Poehler', ' Amy Adams', ' Fred Armisen']",['Zach Braff'],"['Jewish', 'English', 'Irish', 'Scottish', 'Judaism']"
Extreme Movie,['Ryan Pinkston'],['Ryan Pinkston'],
 Fantastic Four: Rise of the Silver Surfer,"['Ioan Gruffudd', ' Jessica Alba', ' Chris Evans', ' Michael Chiklis']",['Ioan Gruffudd'],['Welsh']
Feel the Noise,"['Omarion Grandberry', ' Giancarlo Esposito', ' Victor Rasuk', ' Melonie Diaz']",['Omarion Grandberry'],
Finishing the Game,"['James Franco', ' Roger Fan', ' Sung Kang']",['James Franco'],"['Swedish', 'Ashkenazi', 'Jewish']"
Firehouse Dog,"['Josh Hutcherson', ' Bruce Greenwood', ' Dash Mihok']",['Josh Hutcherson'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'German', 'Irish', 'French']"
The Flock,"['Richard Gere', ' Claire Danes']",['Richard Gere'],"['English', 'ScotsIrishNorthern', 'Irish', 'Welsh', 'Dutch', 'Scottish', 'German', 'French']"
For the Bible Tells Me So,['perceived conflict between religion and homosexuality'],[],
Fracture,"['Anthony Hopkins', ' Ryan Gosling']",['Anthony Hopkins'],"['Welsh', 'English']"
Freakshow,['Rebekah Kochan'],[],
Fred Claus,"['Vince Vaughn', ' Paul Giamatti']",['Vince Vaughn'],"['Lebanese25', 'Italian50', 'English', 'Irish', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'SwissFrench', 'Dutch']"
Freedom Writers,"['Hilary Swank', ' Scott Glenn', ' Imelda Staunton', ' Patrick Dempsey', ' Mario']",['Scott Glenn'],"['ScotsIrishNorthern', 'IrishIrish', 'Scottish', 'English', 'German', 'French']"
Full of It,"['Ryan Pinkston', ' Teri Polo', ' Kate Mara']",['Ryan Pinkston'],
 The Game Plan,"['Dwayne Johnson', ' Madison Pettis', ' Kyra Sedgwick', ' Morris Chestnut']",['Dwayne Johnson'],"['AfricanCanadianBlack', 'Nova', 'Scotian', 'Irish', 'Samoan']"
The Gene Generation,"['Bai Ling', ' Parry Shen', ' Alec Newman', ' Robert David Hall']",['Parry Shen'],['Chinese']
Georgia Rule,"['Lindsay Lohan', ' Jane Fonda', ' Felicity Huffman', ' Dermot Mulroney', ' Garrett Hedlund']",['Dermot Mulroney'],"['Irish125', 'German']"
Ghost Rider,"['Nicolas Cage', ' Eva Mendes', ' Wes Bentley', ' Sam Elliott', ' Peter Fonda']",['Nicolas Cage'],"['Italian25', 'Polish1875', 'German625', 'British', 'Isles', 'English', 'Scottish']"
Ghosts of Abu Ghraib,['The 2004 Abu Ghraib torture and prisoner abuse scandal'],['The 2004 Abu Ghraib torture and prisoner abuse scandal'],
The Girl in the Park,"['Sigourney Weaver', ' Kate Bosworth', ' Kurt Russell', ' Keri Russell', ' Spencer Grammer', ' Elisabeth Waterson', ' Kristen Ruhlin', ' David Rasche']",['Kurt Russell'],"['English', 'German', 'Scottish', 'Irish']"
Glass Lips,"['Patryk Czajka', ' Joanna Litwin', ' Grzegorz Przybyl']",['Patryk Czajka'],
The Go-Getter,"['Lou Taylor Pucci', ' Zooey Deschanel', ' Jena Malone']",[],
God's Ears,['Michael Worth'],['Michael Worth'],
The Golden Compass,"['Dakota Blue Richards', ' Nicole Kidman', ' Daniel Craig', ' Eva Green', ' Ian McKellen']",['Daniel Craig'],"['English', 'Welsh', 'Scottish', 'Irish', 'FrenchFrench', 'Huguenot']"
Gone Baby Gone,"['Casey Affleck', ' Michelle Monaghan', ' Morgan Freeman', ' Ed Harris', ' Amy Ryan', ' John Ashton', ' Amy Madigan']",['Ed Harris'],"['English', 'German', 'Scottish', 'Welsh']"
Good Luck Chuck,"['Dane Cook', ' Jessica Alba']",['Dane Cook'],"['Irish', 'English', 'Scottish', 'German']"
The Good Night,"['Penélope Cruz', ' Gwyneth Paltrow', ' Danny DeVito']",['Danny DeVito'],['Italian']
Grace Is Gone,['John Cusack'],['John Cusack'],['Irish']
Gracie,"['Elisabeth Shue', ' Carly Schroeder', ' Dermot Mulroney']",['Dermot Mulroney'],"['Irish125', 'German']"
The Great Debaters,"['Denzel Washington', ' Forest Whitaker', ' Nate Parker', ' Jurnee Smollet', ' Denzel Whitaker', ' John Heard', ' Kimberly Elise']",['Denzel Washington'],['AfricanAmerican']
Grindhouse,"['Freddy Rodríguez', ' Kurt Russell', ' Rose McGowan', ' Rosario Dawson', ' Tracie Thoms', ' Zoë Bell', ' Josh Brolin', ' Bruce Willis']",['Freddy Rodríguez'],
 Hairspray,"['John Travolta', ' Michelle Pfeiffer', ' Christopher Walken', ' Amanda Bynes', ' James Marsden', ' Queen Latifah', ' Brittany Snow', ' Zac Efron', ' Elijah Kelley', ' Allison Janney', ' Nikki Blonsky']",['John Travolta'],"['ItalianSicilian50', 'Irish']"
Halloween,"['Malcolm McDowell', ' Tyler Mane', ' Sheri Moon Zombie', ' Scout Taylor-Compton', ' Brad Dourif', ' Danielle Harris', ' William Forsythe', ' Danny Trejo']",['Malcolm McDowell'],"['English', 'Scottish', 'Irish']"
The Hammer,"['Adam Carolla', ' Heather Juergensen']",['Adam Carolla'],['Irish']
Happily N'Ever After,"['Sarah Michelle Gellar', ' Freddie Prinze Jr.', ' Andy Dick', ' Wallace Shawn']",['Andy Dick'],
Harry Potter and the Order of the Phoenix,"['Daniel Radcliffe', ' Rupert Grint', ' Emma Watson', ' Michael Gambon', ' Imelda Staunton', ' Helena Bonham Carter', ' Gary Oldman', ' Ralph Fiennes']",['Daniel Radcliffe'],"['Irish', 'Ashkenazi', 'Jewish']"
Hear and Now,['On cochlear implant surgery'],[],
The Heartbreak Kid,"['Ben Stiller', ' Michelle Monaghan', ' Jerry Stiller', ' Malin Åkerman']",['Ben Stiller'],"['Jewish', 'Irish', 'Judaism']"
Highlander: The Source,['Adrian Paul'],['Adrian Paul'],
The Hills Have Eyes 2,"['Michael McMillian', ' Jessica Stroup', ' Daniella Alonso', ' Jacob Vargas']",['Michael McMillian'],
The Hitcher,"['Sophia Bush', ' Sean Bean', ' Zachary Knighton', ' Neal McDonough']",['Sean Bean'],['English']
Hitman,"['Timothy Olyphant', ' Dougray Scott', ' Olga Kurylenko', ' Robert Knepper']",['Timothy Olyphant'],"['English', 'Scottish', 'Ashkenazi', 'Jewish', 'German', 'Dutch', 'Irish', 'French', 'Huguenot']"
The Hoax,"['Richard Gere', ' Alfred Molina', ' Marcia Gay Harden', ' Stanley Tucci', ' Hope Davis']",['Richard Gere'],"['English', 'ScotsIrishNorthern', 'Irish', 'Welsh', 'Dutch', 'Scottish', 'German', 'French']"
Honeydripper,"['Danny Glover', ' Charles S. Dutton', ' Lisa Gay Hamilton']",['Danny Glover'],['AfricanAmerican']
Hostel: Part II,"['Lauren German', ' Roger Bart', ' Bijou Phillips', ' Heather Matarazzo', ' Richard Burgi', ' Jay Hernandez']",['Roger Bart'],
Hot Rod,"['Andy Samberg', ' Isla Fisher', ' Jorma Taccone', ' Bill Hader', ' Danny McBride', ' Sissy Spacek', ' Ian McShane']",['Andy Samberg'],"['Ashkenazi', 'Jewish25', 'SicilianItalian']"
The Hunting Party,"['Terrence Howard', ' Richard Gere']",['Terrence Howard'],['AfricanAmerican']
 I Am an American Soldier,['The Iraq War'],['The Iraq War'],
I Am Legend,['Will Smith'],['Will Smith'],['AfricanAmerican']
I Could Never Be Your Woman,"['Michelle Pfeiffer', ' Paul Rudd']",['Paul Rudd'],"['Ashkenazi', 'Jewish']"
I Know Who Killed Me,"['Lindsay Lohan', ' Julia Ormond', ' Neal McDonough']",['Neal McDonough'],['Irish']
I Now Pronounce You Chuck and Larry,"['Adam Sandler', ' Kevin James', ' Jessica Biel']",['Adam Sandler'],"['Ashkenazi', 'Jewish']"
I Think I Love My Wife,"['Chris Rock', ' Kerry Washington', ' Gina Torres']",[],
I'm Not There,"['Christian Bale', ' Cate Blanchett', ' Marcus Carl Franklin', ' Richard Gere', ' Heath Ledger', ' Ben Whishaw']",['Christian Bale'],"['English', 'Channel', 'Islander', 'Guernsey', 'German']"
In the Land of Women,"['Adam Brody', ' Kristen Stewart', ' Meg Ryan', ' Olympia Dukakis', ' Makenzie Vega']",['Adam Brody'],"['Ashkenazi', 'Jewish']"
In the Valley of Elah,"['Tommy Lee Jones', ' Charlize Theron', ' Susan Sarandon']",['Tommy Lee Jones'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Dutch']"
Interview,"['Steve Buscemi', ' Sienna Miller']",['Steve Buscemi'],"['Irish', 'English', 'Dutch']"
Into the Wild,"['Emile Hirsch', ' Marcia Gay Harden', ' William Hurt', ' Jena Malone', ' Brian Dieker', ' Vince Vaughn', ' Zach Galifianakis', ' Kristen Stewart', ' Hal Holbrook']",['Emile Hirsch'],"['Ashkenazi', 'Jewish', 'English', 'ScotsIrishNorthern', 'Irish', 'German', 'French']"
The Invasion,"['Nicole Kidman', ' Daniel Craig']",['Daniel Craig'],"['English', 'Welsh', 'Scottish', 'Irish', 'FrenchFrench', 'Huguenot']"
The Invisible,"['Justin Chatwin', ' Margarita Levieva', ' Chris Marquette', ' Marcia Gay Harden']",['Justin Chatwin'],['English']
Itty Bitty Titty Committee,['Melonie Diaz'],[],
 Joshua,"['Sam Rockwell', ' Vera Farmiga']",['Sam Rockwell'],"['German', 'Irish', 'English', 'Dutch']"
Juno,"['Ellen Page', ' Michael Cera', ' Jennifer Garner', ' Jason Bateman', ' Allison Janney', ' J. K. Simmons', ' Olivia Thirlby']",['Michael Cera'],"['English', 'Irish', 'Scottish', 'Dutch']"
 Kickin' It Old Skool,"['Jamie Kennedy', ' Miguel A. Núñez', ' Jr.', ' Maria Menounos']",['Miguel A. Núñez'],
Killing Zelda Sparks,['Colm Feore'],['Colm Feore'],['Irish']
The King of Kong: A Fistful of Quarters,"[""Steve Wiebe's attempts to break the world high score for Donkey Kong""]",[],
King of Punk,['The punk subculture between 1976 and 1982'],['The punk subculture between 1976 and 1982'],
The Kingdom,"['Jamie Foxx', ' Chris Cooper', ' Jennifer Garner', ' Jason Bateman', ' Jeremy Piven', ' Danny Huston', ' Richard Jenkins']",['Jason Bateman'],"['English', 'Maltese', 'Scottish', 'SwissGerman', 'Swedish', 'Danish']"
The Kite Runner,"['Khalid Abdalla', ' Homayoun Ershadi', ' Shaun Toub']",['Khalid Abdalla'],['Egyptian']
Knock Knock,['Nicole Abisinio'],[],
Knocked Up,"['Seth Rogen', ' Katherine Heigl', ' Paul Rudd', ' Leslie Mann']",['Seth Rogen'],"['Ashkenazi', 'Jewish']"
 Lady Magdalene's,"['Nichelle Nichols', ' Susan Smythe']",[],
Lake of Fire,['abortion in the United States'],[],
Lars and the Real Girl,"['Ryan Gosling', ' Emily Mortimer', ' Paul Schneider']",['Ryan Gosling'],"['FrenchCanadian', 'English', 'Scottish', 'Irish', 'German', 'AfricanAmerican']"
The Last Mimzy,"['Rhiannon Leigh Wryn', "" Chris O'Neil"", ' Rainn Wilson', ' Joely Richardson']",[],
The Last Sin Eater,"['Liana Liberato', ' Louise Fletcher', ' Henry Thomas']",['Henry Thomas'],['Welsh']
License to Wed,"['Robin Williams', ' Mandy Moore', ' John Krasinski']",['John Krasinski'],['Irish']
The Life Before Her Eyes,"['Uma Thurman', ' Evan Rachel Wood']",['Evan Rachel Wood'],"['English', 'Irish', 'Scottish', 'German']"
Lions for Lambs,"['Robert Redford', ' Meryl Streep', ' Tom Cruise']",['Robert Redford'],"['English', 'Irish', 'Scottish', 'Northern', 'IrishScotsIrish', 'Cornish']"
The List,"['Malcolm McDowell', ' Chuck Carrington', ' Hilarie Burton']",['Malcolm McDowell'],"['English', 'Scottish', 'Irish']"
Live Free or Die Hard,"['Bruce Willis', ' Justin Long']",['Bruce Willis'],"['English', 'Dutch', 'French', 'Welsh', 'Irish', 'German']"
The Lookout,"['Joseph Gordon-Levitt', ' Jeff Daniels', ' Matthew Goode', ' Isla Fisher']",['Joseph Gordon-Levitt'],"['Ashkenazi', 'Jewish']"
Love in the Time of Cholera,"['Giovanna Mezzogiorno', ' John Leguizamo']",['John Leguizamo'],"['Colombian', 'Spanish', 'Indigenous', 'Basque']"
Lucky You,"['Eric Bana', ' Drew Barrymore', ' Robert Duvall']",['Eric Bana'],['German']
"Lust, Caution","['Tony Leung Chiu-Wai', ' Tang Wei', ' Joan Chen', ' Leehom Wang']",['Tony Leung Chiu-Wai'],
 Manda Bala (Send a Bullet),['political corruption and kidnapping in Brazil'],[],
Margot at the Wedding,"['Nicole Kidman', ' Jennifer Jason Leigh', ' Jack Black', ' John Turturro']",['Jack Black'],"['German', 'Northern', 'Irish', 'Scottish', 'English', 'French', 'Welsh', 'Judaism', 'Ashkenazi', 'Jewish']"
Marigold,"['Salman Khan', ' Ali Larter']",['Salman Khan'],
Married Life,"['Chris Cooper', ' Patricia Clarkson', ' Pierce Brosnan', ' Rachel McAdams']",['Pierce Brosnan'],['Irish']
Martian Child,"['John Cusack', ' Bobby Coleman', ' Amanda Peet', ' Joan Cusack']",['John Cusack'],['Irish']
Meet the Robinsons,"['Jordan Fry', ' Harland Williams', ' Tom Kenny']",['Harland Williams'],"['Welsh', 'English', 'German', 'Scottish', 'Northern', 'IrishScotsIrish', 'Irish']"
The Messengers,"['Kristen Stewart', ' Dylan McDermott', ' Penelope Ann Miller']",['Dylan McDermott'],"['Italian', 'English', 'French']"
Michael Clayton,"['George Clooney', ' Tom Wilkinson', ' Tilda Swinton', ' Sydney Pollack', "" Michael O'Keefe"", ' Merritt Weaver', ' Ken Howard']",['George Clooney'],"['Irish', 'English', 'German', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Welsh', 'French', 'Huguenot', 'Dutch']"
A Mighty Heart,['Angelina Jolie'],[],
The Mist,"['Thomas Jane', ' Marcia Gay Harden', ' Andre Braugher', ' Toby Jones']",['Thomas Jane'],"['Irish', 'Scottish', 'German', 'Jewish', 'Blackfoot', 'Native', 'American']"
Mister Lonely,"['Diego Luna', ' Samantha Morton']",['Diego Luna'],"['Scottish', 'English']"
A Modern Twain Story: The Prince and the Pauper,"['Dylan and Cole Sprouse', ' Kay Panabaker']",['Dylan and Cole Sprouse'],"['English', 'Scottish', 'German', 'Danish']"
Monster Camp,['live action role-playing game'],[],
The Mother of Tears,"['Asia Argento', ' Daria Nicolodi', ' Moran Atias']",['Moran Atias'],"['Moroccan', 'Jewish']"
Moving McAllister,"['Ben Gourley', ' Mila Kunis', ' Jon Heder', ' Rutger Hauer']",['Ben Gourley'],
Mr. Brooks,"['Kevin Costner', ' Demi Moore', ' Dane Cook', ' William Hurt']",['Kevin Costner'],"['English', 'German', 'SwissGerman', 'Scottish', 'Welsh', 'Irish', 'ScotsIrishNorthern', 'Irish']"
Mr. Magorium's Wonder Emporium,"['Dustin Hoffman', ' Natalie Portman', ' Jason Bateman', ' Zach Mills']",['Dustin Hoffman'],"['Ashkenazi', 'Jewish']"
Mr. Schneider Goes to Washington,['Campaign financing in Washington'],[],
Mr. Woodcock,"['Billy Bob Thornton', ' Seann William Scott', ' Susan Sarandon']",['Billy Bob Thornton'],"['English', 'Scottish', 'Irish']"
Mr. Untouchable,['the rise and fall of Leroy Barnes'],['the rise and fall of Leroy Barnes'],
Music and Lyrics,"['Hugh Grant', ' Drew Barrymore']",['Hugh Grant'],"['Scottish', 'English', 'Irish', 'Welsh', 'Cornish', 'Dutch', 'AfrikanerFrenchBelgian', 'Walloon']"
My Bollywood Bride,"['Jason Lewis', ' Kashmira Shah']",['Jason Lewis'],"['English', 'Irish', 'Dutch']"
