0,1,Males,Ethnicity
The Bridge of Sighs,"['Onslow Stevens', ' Dorothy Tree', ' Walter Byron']",['Onslow Stevens'],
Brilliant Marriage,"['Joan Marsh', ' Hugh Marlowe', ' Inez Courtney']",['Hugh Marlowe'],
Bulldog Edition,"['Evalyn Knapp', ' Ray Walker']",['Ray Walker'],
Bullets or Ballots,"['Edward G. Robinson', ' Barton MacLane', ' Humphrey Bogart']",['Edward G. Robinson'],"['Ashkenazi', 'Jewish']"
Bunker Bean,"['Owen Davis', ' Louise Latimer', ' Lucille Ball']",['Owen Davis'],
Burning Gold,"['William Boyd', ' Judith Allen']",['William Boyd'],
Cain and Mabel,"['Marion Davies', ' Clark Gable', ' Allen Jenkins']",['Clark Gable'],"['German', 'Irish', 'SwissGerman', 'Belgian']"
California Mail,"['Dick Foran', ' Edmund Cobb']",['Dick Foran'],
Call of the Prairie,"['William Boyd', ' Muriel Evans']",['William Boyd'],
Camille,"['Greta Garbo', ' Robert Taylor', ' Lionel Barrymore']",['Robert Taylor'],
Can This Be Dixie?,"['Jane Withers', ' Slim Summerville', ' Hattie McDaniel']",['Slim Summerville'],
Captain Calamity,"['George Houston', ' Marian Nixon', ' Vince Barnett']",['George Houston'],
Captain January,"['Shirley Temple', ' Buddy Ebsen', ' Guy Kibbee']",['Buddy Ebsen'],['Latvian']
The Captain's Kid,"['May Robson', ' Sybil Jason', ' Guy Kibbee']",['Guy Kibbee'],
Career Woman,"['Claire Trevor', ' Michael Whalen', ' Isabel Jewell']",['Michael Whalen'],
Caryl of the Mountains,"['Lois Wilde', ' Ralph Bushman']",['Ralph Bushman'],
The Case Against Mrs. Ames,"['Madeleine Carroll', ' George Brent', ' Beulah Bondi']",['George Brent'],
The Case of the Black Cat,"['Ricardo Cortez', ' June Travis', ' Guy Usher']",['Ricardo Cortez'],"['Ashkenazi', 'Jewish']"
The Case of the Velvet Claws,"['Warren William', ' Claire Dodd']",['Warren William'],
The Cattle Thief,"['Ken Maynard', ' Geneva Mitchell', ' Ward Bond']",['Ken Maynard'],
Cavalcade of the West,"['Hoot Gibson', ' Rex Lease', ' Marion Shilling']",['Rex Lease'],
Cavalry,"['Bob Steele', ' Frances Grant']",['Bob Steele'],
Ceiling Zero,"['James Cagney', "" Pat O'Brien"", ' Barton MacLane']",['James Cagney'],"['Irish25', 'Norwegian']"
Champagne Charlie,"['Paul Cavanagh', ' Thomas Beck']",['Paul Cavanagh'],
The Charge of the Light Brigade,"['Errol Flynn', ' Olivia de Havilland', ' Donald Crisp']",['Errol Flynn'],"['Irish', 'Scottish', 'English']"
Charlie Chan at the Circus,"['Warner Oland', ' Keye Luke']",['Warner Oland'],
Charlie Chan at the Opera,"['Warner Oland', ' Keye Luke', ' Boris Karloff']",['Warner Oland'],
Charlie Chan at the Race Track,"['Warner Oland', ' Keye Luke']",['Warner Oland'],
Charlie Chan's Secret,"['Warner Oland', ' Rosina Lawrence']",['Warner Oland'],
Chatterbox,"['Anne Shirley', ' Phillips Holmes', ' Lucille Ball']",['Phillips Holmes'],
China Clipper,"[""Pat O'Brien"", ' Ross Alexander', ' Humphrey Bogart']",['Ross Alexander'],
Code of the Range,"['Charles Starrett', ' Edward Coxen']",['Charles Starrett'],
Colleen,"['Dick Powell', ' Joan Blondell', ' Hugh Herbert']",['Dick Powell'],
College Holiday,"['George Burns', ' Gracie Allen', ' Jack Benny']",['George Burns'],"['Ashkenazi', 'Jewish']"
Come and Get It,"['Edward Arnold', ' Joel McCrea', ' Frances Farmer', ' Walter Brennan (Academy Award for Best Supporting Actor)']",['Edward Arnold'],['German']
"Come Closer, Folks","['James Dunn', ' Marian Marsh', ' Wynne Gibson']",['James Dunn'],"['English', 'Irish']"
Comin' Round the Mountain,"['Gene Autry', ' Ann Rutherford']",['Gene Autry'],
Conflict,['John Wayne'],['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Counterfeit,"['Lloyd Nolan', ' Chester Morris', ' George McKay']",['Lloyd Nolan'],
Counterfeit Lady,"['Ralph Bellamy', ' Joan Perry']",['Ralph Bellamy'],['English']
The Country Beyond,"['Rochelle Hudson', ' Paul Kelly', ' Alan Hale']",['Paul Kelly'],
The Country Doctor,"['Jean Hersholt', ' Jane Darwell', ' John Qualen']",['John Qualen'],
Country Gentlemen,"['Chic Johnson', ' Ole Olsen', ' Joyce Compton']",['Chic Johnson'],
The Cowboy and the Kid,"['Buck Jones', ' Dorothy Revier']",['Buck Jones'],
The Cowboy Star,"['Charles Starrett', ' Iris Meredith']",['Charles Starrett'],
Crack-Up,"['Peter Lorre', ' Brian Donlevy', ' Helen Wood']",['Peter Lorre'],"['Ashkenazi', 'Jewish']"
Craig's Wife,"['Rosalind Russell', ' John Boles', ' Alma Kruger']",['John Boles'],
Crash Donovan,"['Jack Holt', ' Ward Bond', ' Nan Grey']",['Jack Holt'],
Crashing Thru Danger,"['Ray Walker', ' Sally Blane', "" Guinn 'Big Boy' Williams""]",['Ray Walker'],
The Crime of Dr. Forbes,"['Gloria Stuart', ' Robert Kent', ' Henry Armetta']",['Robert Kent'],
Dancing Feet,"['Ben Lyon', ' Joan Marsh']",['Ben Lyon'],"['Ashkenazi', 'Jewish25', 'Austrian25', 'Slovak']"
Dancing Pirate,"['Charles Collins', ' Frank Morgan', ' Steffi Duna']",['Charles Collins'],
Dangerous Intrigue,"['Ralph Bellamy', ' Gloria Shea', ' Joan Perry']",['Ralph Bellamy'],['English']
Dangerous Waters,"['Robert Armstrong', ' Jack Holt', ' Edwin Maxwell']",['Robert Armstrong'],
Daniel Boone,"[""George O'Brien"", ' Heather Angel', ' John Carradine']",['John Carradine'],
The Dark Hour,"['Irene Ware', ' Hedda Hopper']",[],
Death in the Air,"['Henry Hall', ' Wheeler Oakman', ' Leon Ames']",['Henry Hall'],
Desert Gold,"['Buster Crabbe', ' Robert Cummings', ' Marsha Hunt']",['Buster Crabbe'],
Desert Guns,"['Conway Tearle', ' Margaret Morris']",['Conway Tearle'],
Desert Phantom,"['Johnny Mack Brown', ' Sheila Bromley']",['Johnny Mack Brown'],
Desire,"['Marlene Dietrich', ' Gary Cooper', ' William Frawley']",['Gary Cooper'],['English']
The Devil Is a Sissy,"['Freddie Bartholomew', ' Jackie Cooper', ' Mickey Rooney']",[],
The Devil on Horseback,"['Lili Damita', ' Fred Keating']",['Fred Keating'],
Devil's Squadron,"['Richard Dix', ' Lloyd Nolan', ' Karen Morley']",['Richard Dix'],
The Devil-Doll,"['Lionel Barrymore', "" Maureen O'Sullivan"", ' Pedro de Cordoba']",['Lionel Barrymore'],"['English', 'Irish']"
Dimples,"['Shirley Temple', ' Frank Morgan']",['Frank Morgan'],
Dodge City Trail,"['Charles Starrett', ' Marion Weldon']",['Charles Starrett'],
Dodsworth,"['Walter Huston (Best Actor nominee)', ' Ruth Chatterton', ' Paul Lukas', ' Mary Astor', ' Kathryn Marlow', ' David Niven', ' Gregory Gaye', ' Maria Ouspenskaya (Best Supporting Actress nominee)']",['Walter Huston (Best Actor nominee)'],
Don't Gamble with Love,"['Ann Sothern', ' Bruce Cabot']",['Bruce Cabot'],
Don't Get Personal,"['James Dunn', ' Sally Eilers']",['James Dunn'],"['English', 'Irish']"
Don't Turn 'Em Loose,"['Lewis Stone', ' James Gleason', ' Bruce Cabot', ' Louise Latimer', ' Betty Grable']",['Lewis Stone'],
Doughnuts and Society,"['Maude Eburne', ' Louise Fazenda', ' Franklin Pangborn']",['Franklin Pangborn'],
Down the Stretch,"['Willie Best', ' Mickey Rooney', ' Patricia Ellis']",[],
Down to the Sea,"['Ben Lyon', ' Ann Rutherford']",['Ben Lyon'],"['Ashkenazi', 'Jewish25', 'Austrian25', 'Slovak']"
Dracula's Daughter,"['Otto Kruger', ' Gloria Holden', ' John Carradine']",['Otto Kruger'],
The Drag-Net,"['Rod La Rocque', ' Marian Nixon', ' Betty Compson']",['Rod La Rocque'],
Drift Fence,"['Buster Crabbe', ' Katherine DeMille', ' Tom Keene']",['Buster Crabbe'],
Early to Bed,"['Charles Ruggles', ' Mary Boland', ' Lucien Littlefield']",['Charles Ruggles'],
Earthworm Tractors,"['Joe E. Brown', ' June Travis', ' Guy Kibbee']",['Joe E. Brown'],"['Welsh', 'English']"
Easy Money,"['Onslow Stevens', ' Kay Linaker']",['Onslow Stevens'],
Easy to Take,"['Marsha Hunt', ' John Howard', ' Eugene Pallette']",['John Howard'],"['English', 'Scottish', 'Irish', 'Northern', 'Irish']"
Educating Father,"['Jed Prouty', ' Shirley Deane', ' Dixie Dunbar']",['Jed Prouty'],
Ellis Island,"['Donald Cook', ' Peggy Shannon', ' Bradley Page']",['Donald Cook'],
Empty Saddles,"['Buck Jones', ' Louise Brooks']",['Buck Jones'],
End of the Trail,"['Jack Holt', ' Louise Henry']",['Jack Holt'],
Everybody's Old Man,"['Irvin S. Cobb', ' Rochelle Hudson', ' Sara Haden']",['Irvin S. Cobb'],
Every Saturday Night,"['June Lang', ' Thomas Beck']",['Thomas Beck'],
The Ex-Mrs. Bradford,"['William Powell', ' Jean Arthur', ' Eric Blore']",['William Powell'],
Exclusive Story,"['Franchot Tone', ' Madge Evans', ' Joseph Calleia']",['Franchot Tone'],
F-Man,"['Jack Haley', ' William Frawley']",['Jack Haley'],
A Face in the Fog,"['Lawrence Gray', ' June Collyer', ' Forrest Taylor']",['Lawrence Gray'],
The Farmer in the Dell,"['Frank Albertson', ' Moroni Olsen', ' Lucille Ball']",['Frank Albertson'],
Fast Bullets,"['Tom Tyler', ' Rex Lease']",['Tom Tyler'],
Fatal Lady,"['Mary Ellis', ' Ruth Donnelly', ' Samuel S. Hinds']",['Samuel S. Hinds'],
Federal Agent,"['William Boyd', ' Irene Ware']",['William Boyd'],
Feud of the West,"['Hoot Gibson', ' Joan Barclay']",[],
The Final Hour,"['Ralph Bellamy', ' Marguerite Churchill']",['Ralph Bellamy'],['English']
The First Baby,"['Marjorie Gateson', ' Shirley Deane', ' Hattie McDaniel']",[],
Florida Special,"['Frances Drake', ' Jack Oakie', ' Claude Gillingwater']",['Jack Oakie'],
Flying Hostess,"['William Gargan', ' Judith Barrett']",['William Gargan'],
Follow the Fleet,"['Fred Astaire', ' Ginger Rogers', ' Lucille Ball']",['Fred Astaire'],"['Ashkenazi', 'Jewish', 'Catholic', 'German', 'Alsatian']"
Follow Your Heart,"['Marion Talley', ' Michael Bartlett', ' Nigel Bruce']",['Michael Bartlett'],
For the Service,"['Buck Jones', ' Beth Marion']",['Buck Jones'],
Forgotten Faces,"['Herbert Marshall', ' Gertrude Michael']",['Herbert Marshall'],
Four Days' Wonder,"['Kenneth Howell', ' Martha Sleeper']",['Kenneth Howell'],
Frankie and Johnny,"['Helen Morgan', ' Chester Morris', ' Walter Kingsford']",['Chester Morris'],
Freshman Love,"['Frank McHugh', ' Patricia Ellis', ' Mary Treen']",['Frank McHugh'],
From Nine to Nine,"['Ruth Roland', ' Roland Drew']",['Roland Drew'],
Fugitive in the Sky,"['Jean Muir', ' Warren Hull']",['Warren Hull'],
The Fugitive Sheriff,"['Ken Maynard', ' Beth Marion']",['Ken Maynard'],
Fury,"['Spencer Tracy', ' Sylvia Sidney', ' Walter Brennan']",['Spencer Tracy'],['English']
Gambling with Souls,"['Wheeler Oakman', ' Bryant Washburn']",['Wheeler Oakman'],
The Garden Murder Case,"['Edmund Lowe', ' Virginia Bruce', ' Benita Hume']",['Edmund Lowe'],
The Garden of Allah,"['Marlene Dietrich', ' Charles Boyer', ' Basil Rathbone']",['Charles Boyer'],['French']
The Gay Desperado,"['Ida Lupino', ' Leo Carrillo']",['Leo Carrillo'],
The General Died at Dawn,"['Gary Cooper', ' Madeleine Carroll', ' Akim Tamiroff (Best Supporting Actor nominee)']",['Gary Cooper'],['English']
General Spanky,"['George McFarland', ' Phillips Holmes', ' Rosina Lawrence']",['George McFarland'],
Gentle Julia,"['Jane Withers', ' Tom Brown', ' Marsha Hunt']",['Tom Brown'],
The Gentleman from Louisiana,"['Eddie Quillan', ' Charlotte Henry']",['Eddie Quillan'],
Ghost Patrol,"['Tim McCoy', ' Claudia Dell']",['Tim McCoy'],
Ghost-Town Gold,"['Robert Livingston', ' Ray Corrigan', ' Max Terhune']",['Robert Livingston'],
Ghost Town,"['Harry Carey', ' David Sharpe', ' Jane Novak']",['Harry Carey'],
The Girl from Mandalay,"['Conrad Nagel', ' Kay Linaker', ' Esther Ralston']",['Conrad Nagel'],
Girl of the Ozarks,"['Virginia Weidler', ' Henrietta Crosman', ' Leif Erickson']",['Leif Erickson'],
The Girl on the Front Page,"['Gloria Stuart', ' Edmund Lowe', ' Spring Byington']",['Edmund Lowe'],
Girls' Dormitory,"['Herbert Marshall', ' Ruth Chatterton', ' Simone Simon']",['Herbert Marshall'],
Give Me Your Heart,"['Kay Francis', ' George Brent', ' Roland Young', ' Patric Knowles']",['George Brent'],
Give Us This Night,"['Gladys Swarthout', ' Jan Kiepura']",[],
"Go-Get-'Em, Haines","['William Boyd', ' Sheila Terry', ' Eleanor Hunt']",['William Boyd'],
"Go West, Young Man","['Mae West', ' Warren William', ' Alice Brady']",['Warren William'],
Gold Diggers of 1937,"['Dick Powell', ' Joan Blondell', ' Victor Moore']",['Dick Powell'],
The Golden Arrow,"['Bette Davis', ' George Brent', ' Eugene Pallette']",['George Brent'],
The Gorgeous Hussy,"['Joan Crawford', ' Robert Taylor', ' Lionel Barrymore', ' Franchot Tone', ' Melvyn Douglas', ' James Stewart', ' Alison Skipworth', ' Beulah Bondi (Best Supporting Actress nominee)']",['Robert Taylor'],
Grand Jury,"['Fred Stone', ' Louise Latimer', ' Owen Davis Jr.']",['Fred Stone'],
Great Guy,"['James Cagney', ' Mae Clarke']",['James Cagney'],"['Irish25', 'Norwegian']"
The Great Ziegfeld,"['William Powell', ' Myrna Loy', ' Luise Rainer (Academy Award for Best Actress)']",['William Powell'],
The Green Pastures,"['Rex Ingram', ' Al Stokes', ' Eddie Anderson']",['Rex Ingram'],
The Gun Ranger,"['Bob Steele', ' Eleanor Stewart']",['Bob Steele'],
Guns and Guitars,"['Gene Autry', ' Smiley Burnette']",['Gene Autry'],
Half Angel,"['Frances Dee', ' Brian Donlevy']",['Brian Donlevy'],"['Northern', 'Irish']"
Happy Go Lucky,"['Phil Regan', ' Evelyn Venable']",['Phil Regan'],
The Harvester,"['Alice Brady', ' Ann Rutherford']",[],
Hats Off,"['Mae Clarke', ' John Payne', ' Luis Alberni']",['John Payne'],
Headin' for the Rio Grande,"['Tex Ritter', ' Warner Richmond', ' Eleanor Stewart']",['Tex Ritter'],
Heart of the West,"['William Boyd', ' James Ellison']",['William Boyd'],
Hearts Divided,"['Claude Rains', ' Dick Powell', ' Marion Davies']",['Claude Rains'],['English']
Hearts in Bondage,"['James Dunn', ' Mae Clarke', ' David Manners']",['James Dunn'],"['English', 'Irish']"
Hell-Ship Morgan,"['George Bancroft', ' Ann Sothern']",['George Bancroft'],
Her Master's Voice,"['Edward Everett Horton', ' Peggy Conklin', ' Laura Hope Crews']",['Edward Everett Horton'],"['German', 'Scottish']"
Here Comes Carter,"['Ross Alexander', ' Glenda Farrell', ' Anne Nagel']",['Ross Alexander'],
Here Comes Trouble,"['Paul Kelly', ' Arline Judge']",['Paul Kelly'],
Heroes of the Range,"['Ken Maynard', ' June Gale']",['Ken Maynard'],
Hideaway Girl,"['Shirley Ross', ' Robert Cummings', ' Martha Raye']",['Robert Cummings'],"['German', 'English', 'Irish']"
High Tension,"['Brian Donlevy', ' Glenda Farrell', ' Norman Foster']",['Brian Donlevy'],"['Northern', 'Irish']"
His Brother's Wife,"['Robert Taylor', ' Barbara Stanwyck', ' Jean Hersholt']",['Robert Taylor'],
Hitch Hike to Heaven,"['Henrietta Crosman', ' Herbert Rawlinson']",['Herbert Rawlinson'],
Hollywood Boulevard,"['John Halliday', ' Robert Cummings', ' Marsha Hunt']",['John Halliday'],
Hopalong Cassidy Returns,"['William Boyd', ' Gabby Hayes', ' Gail Sheridan']",['William Boyd'],
Hot Money,"['Joseph Cawthorn', ' Beverly Roberts', ' Ross Alexander']",['Joseph Cawthorn'],
The House of a Thousand Candles,"['Phillips Holmes', ' Mae Clarke']",['Phillips Holmes'],
House of Secrets,"['Muriel Evans', ' Leslie Fenton', ' Noel Madison']",[],
Human Cargo,"['Claire Trevor', ' Brian Donlevy', ' and Alan Dinehart']",['Brian Donlevy'],"['Northern', 'Irish']"
I Conquer the Sea!,"['Steffi Duna', ' Dennis Morgan', ' Douglas Walton']",['Dennis Morgan'],
I Cover Chinatown,"['Elaine Shepard', ' Theodore von Eltz']",['Theodore von Eltz'],
I Married a Doctor,"[""Pat O'Brien"", ' Josephine Hutchinson', ' Ross Alexander']",['Ross Alexander'],
I'd Give My Life,"['Guy Standing', ' Frances Drake']",['Guy Standing'],
Idaho Kid,"['Rex Bell', ' Marion Shilling', ' David Sharpe']",['Rex Bell'],
In His Steps,"['Eric Linden', ' Cecilia Parker']",['Eric Linden'],
The Invisible Ray,"['Boris Karloff', ' Bela Lugosi', ' Frances Drake']",['Boris Karloff'],"['English', 'Indian']"
Isle of Fury,"['Humphrey Bogart', ' Margaret Lindsay', ' Donald Woods']",['Humphrey Bogart'],"['English', 'Dutch', 'German', 'French', 'Belgian', 'Walloon', 'Welsh']"
It Couldn't Have Happened – But It Did,"['Reginald Denny', ' Evelyn Brent', ' Jack La Rue']",['Reginald Denny'],
It Had to Happen,"['George Raft', ' Rosalind Russell', ' Alan Dinehart']",['George Raft'],['German']
It's Up to You,"['Erville Alderson', ' Betty Blythe', ' James P. Burtis']",['Erville Alderson'],
Kelly of the Secret Service,"['Lloyd Hughes', ' Jack Mulhall', ' Sheila Bromley']",['Lloyd Hughes'],
Kelly the Second,"['Patsy Kelly', ' Guinn Williams', ' Charley Chase']",['Guinn Williams'],
The Kid Ranger,"['Bob Steele', ' William Farnum', ' Joan Barclay']",['Bob Steele'],
Killer at Large,"['Mary Brian', ' George McKay', ' Betty Compson']",['George McKay'],
King of Burlesque,"['Warner Baxter', ' Alice Faye', ' Fats Waller']",['Warner Baxter'],['English']
King of Hockey,"['Dick Purcell', ' Anne Nagel', ' Marie Wilson']",['Dick Purcell'],
King of the Pecos,"['John Wayne', ' Muriel Evans']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
King of the Royal Mounted,"['Robert Kent', ' Rosalind Keith', ' Alan Dinehart']",['Robert Kent'],
The King Steps Out,"['Grace Moore', ' Franchot Tone', ' Victor Jory']",['Franchot Tone'],
Klondike Annie,"['Mae West', ' Victor McLaglen']",['Victor McLaglen'],"['Afrikaner', 'Dutch', 'German', 'Irish', 'Scottish', 'English']"
Ladies in Love,"['Loretta Young', ' Janet Gaynor', ' Don Ameche']",['Don Ameche'],"['German', 'English', 'Scottish', 'Irish']"
Lady Be Careful,"['Lew Ayres', ' Mary Carlisle']",['Lew Ayres'],
The Lady Consents,"['Ann Harding', ' Herbert Marshall']",['Herbert Marshall'],
Lady from Nowhere,"['Mary Astor', ' Charles Quigley']",['Charles Quigley'],
Lady Luck,"['Patricia Farr', ' Iris Adrian', ' Jameson Thomas']",['Jameson Thomas'],
Lady of Secrets,"['Ruth Chatterton', ' Lionel Atwill', ' Otto Kruger']",['Lionel Atwill'],
Last of the Warrens,"['Bob Steele', ' Margaret Marquis']",['Bob Steele'],
The Last Outlaw,"['Harry Carey', ' Hoot Gibson']",['Harry Carey'],
The Last of the Mohicans,"['Randolph Scott', ' Bruce Cabot', ' Henry Wilcoxon']",['Randolph Scott'],
Laughing at Trouble,"['Jane Darwell', ' Allan Lane']",['Allan Lane'],
Laughing Irish Eyes,"['Phil Regan', ' Evalyn Knapp']",['Phil Regan'],
The Law in Her Hands,"['Margaret Lindsay', ' Glenda Farrell', ' Warren Hull']",['Warren Hull'],
The Lawless Nineties,"['John Wayne', ' Ann Rutherford', ' Gabby Hayes']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
The Leathernecks Have Landed,"['Lew Ayres', ' Clay Clement', ' Ward Bond']",['Lew Ayres'],
The Leavenworth Case,"['Donald Cook', ' Jean Rouverol']",['Donald Cook'],
Legion of Terror,"['Bruce Cabot', ' Ward Bond', ' Marguerite Churchill']",['Bruce Cabot'],
Let's Make a Million,"['Charlotte Wynters', ' Edward Everett Horton']",['Edward Everett Horton'],"['German', 'Scottish']"
Let's Sing Again,"['Bobby Breen', ' Henry Armetta', ' Vivienne Osborne']",['Bobby Breen'],
Libeled Lady,"['Jean Harlow', ' William Powell', ' Spencer Tracy']",['William Powell'],
Lightnin' Bill Carson,"['Tim McCoy', ' Lois January', ' Rex Lease']",['Tim McCoy'],
The Lion's Den,"['Tim McCoy', ' Joan Woodbury']",['Tim McCoy'],
The Lion Man,"['Jon Hall', ' Kathleen Burke']",['Jon Hall'],
Little Lord Fauntleroy,"['Freddie Bartholomew', ' C. Aubrey Smith', ' Mickey Rooney']",[],
Little Miss Nobody,"['Jane Withers', ' Jane Darwell', ' Ralph Morgan']",['Ralph Morgan'],
The Little Red Schoolhouse,"['Lloyd Hughes', ' Dickie Moore', ' Ann Doran']",['Lloyd Hughes'],
Lloyd's of London,"['Freddie Bartholomew', ' Madeleine Carroll', ' Tyrone Power']",['Tyrone Power'],"['Irish', 'English', 'German', 'FrenchCanadian', 'French', 'Huguenot']"
The Lonely Trail,"['John Wayne', ' Ann Rutherford']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Love Before Breakfast,"['Carole Lombard', ' Cesar Romero', ' Preston Foster']",['Cesar Romero'],"['Cuban', 'Venezuelan', 'Spanish']"
Love Begins at 20,"['Hugh Herbert', ' Patricia Ellis', ' Warren Hull']",['Hugh Herbert'],
Love Letters of a Star,"['Polly Rowles', ' Walter Coy', ' Ralph Forbes']",['Walter Coy'],
Love on a Bet,"['Gene Raymond', ' Wendy Barrie', ' Helen Broderick']",['Gene Raymond'],
Love on the Run,"['Joan Crawford', ' Clark Gable', ' Franchot Tone']",['Clark Gable'],"['German', 'Irish', 'SwissGerman', 'Belgian']"
The Luckiest Girl in the World,"['Jane Wyatt', ' Eugene Pallette', ' Catherine Doucet']",['Eugene Pallette'],
Lucky Terror,"['Hoot Gibson', ' Charles Hill', ' Lona Andre']",['Charles Hill'],
M'Liss,"['Anne Shirley', ' John Beal', ' Guy Kibbee']",['John Beal'],
Mad Holiday,"['Edmund Lowe', ' Elissa Landi', ' ZaSu Pitts']",['Edmund Lowe'],
Magnificent Brute,"['Victor McLaglen', ' William Hall', ' Jean Dixon']",['Victor McLaglen'],"['Afrikaner', 'Dutch', 'German', 'Irish', 'Scottish', 'English']"
Make Way for a Lady,"['Anne Shirley', ' Herbert Marshall', ' Gertrude Michael']",['Herbert Marshall'],
A Man Betrayed,"['Edward J. Nugent', ' Kay Hughes', ' Theodore von Eltz']",['Edward J. Nugent'],
