0,1,Males,Ethnicity
The Bottom of the Bottle,"['Joseph Cotten', ' Van Johnson', ' Ruth Roman']",['Joseph Cotten'],"['English', 'Northern', 'Irish', 'ScotsIrish']"
The Brass Legend,"[""Hugh O'Brian"", ' Nancy Gates', ' Raymond Burr']",['Raymond Burr'],"['Northern', 'Irish', 'English', 'Scottish']"
The Brave One,"['Michel Ray', ' Elsa Cárdenas']",[],
The Broken Star,"['Howard Duff', ' Lita Baron']",['Howard Duff'],
Broom-Stick Bunny,['Looney Tunes'],['Looney Tunes'],
Bundle of Joy,"['Debbie Reynolds', ' Eddie Fisher']",['Eddie Fisher'],"['Ashkenazi', 'Jewish']"
The Burning Hills,"['Tab Hunter', ' Natalie Wood', ' Skip Homeier', ' Claude Akins']",['Tab Hunter'],['German']
Bus Stop,"['Marilyn Monroe', ' Don Murray']",['Don Murray'],
Busy Buddies,['Tom and Jerry'],['Tom and Jerry'],
Calling Homicide,"['Bill Elliott', ' Kathleen Case']",['Bill Elliott'],
Canyon River,"['George Montgomery', ' Marcia Henderson']",['George Montgomery'],['Ukrainian']
Carousel,"['Shirley Jones', ' Gordon MacRae']",['Gordon MacRae'],
The Catered Affair,"['Bette Davis', ' Debbie Reynolds', ' Ernest Borgnine']",['Ernest Borgnine'],['Italian']
Cha-Cha-Cha Boom!,"['Stephen Dunne', ' Helen Grayco']",['Stephen Dunne'],
Comanche,"['Dana Andrews', ' Kent Smith', ' Nestor Paiva']",['Kent Smith'],
Come Next Spring,"['Ann Sheridan', ' Steve Cochran', ' Walter Brennan']",['Steve Cochran'],
The Come On,"['Anne Baxter', ' Sterling Hayden']",['Sterling Hayden'],
Commotion on the Ocean,['The Three Stooges'],['The Three Stooges'],
Congo Crossing,"['Virginia Mayo', ' George Nader', ' Peter Lorre']",['George Nader'],
The Conqueror,"['John Wayne', ' Susan Hayward', ' Pedro Armendáriz']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
The Court Jester,"['Danny Kaye', ' Basil Rathbone', ' Angela Lansbury']",['Danny Kaye'],"['Ashkenazi', 'Jewish']"
Crashing Las Vegas,"['Leo Gorcey', ' Huntz Hall', ' Mary Castle']",['Leo Gorcey'],
The Creature Walks Among Us,"['Jeff Morrow', ' Rex Reason', ' Leigh Snowden']",['Jeff Morrow'],
Creeps,['The Three Stooges'],['The Three Stooges'],
Crime Against Joe,"['Julie London', ' John Bromfield']",['John Bromfield'],
Crime in the Streets,"['James Whitmore', ' John Cassavetes']",['James Whitmore'],
Crowded Paradise,"['Hume Cronyn', ' Nancy Kelly']",['Hume Cronyn'],
A Cry in the Night,"['Natalie Wood', "" Edmond O'Brien"", ' Raymond Burr']",['Raymond Burr'],"['Northern', 'Irish', 'English', 'Scottish']"
"Curucu, Beast of the Amazon","['John Bromfield', ' Beverly Garland']",['John Bromfield'],
A Day of Fury,"['Dale Robertson', ' Mara Corday', ' Jock Mahoney']",['Dale Robertson'],
D-Day the Sixth of June,"['Robert Taylor', ' Richard Todd']",['Robert Taylor'],
Dakota Incident,"['Dale Robertson', ' Linda Darnell', ' John Lund']",['Dale Robertson'],
"Dance with Me, Henry",['Bud Abbott and Lou Costello'],['Bud Abbott and Lou Costello'],
"Daniel Boone, Trail Blazer","['Bruce Bennett', ' Lon Chaney Jr.']",['Bruce Bennett'],
Davy Crockett and the River Pirates,"['Fess Parker', ' Buddy Ebsen']",['Fess Parker'],
Death of a Scoundrel,"['George Sanders', ' Zsa Zsa Gabor']",['George Sanders'],"['English', 'Scottish', 'European', 'Royal', 'Russian']"
"Deduce, You Say!",[''],[],
The Desperados Are in Town,"['Robert Arthur', ' Kathleen Nolan']",['Robert Arthur'],
Diane,"['Lana Turner', ' Roger Moore', ' Pedro Armendáriz']",['Roger Moore'],['English']
Dig That Uranium,"['Leo Gorcey', ' Huntz Hall', ' Mary Beth Hughes']",['Leo Gorcey'],
Don't Knock the Rock,"['Alan Dale', ' Fay Baker']",['Alan Dale'],
Down Beat Bear,['Tom and Jerry'],['Tom and Jerry'],
Earth vs. the Flying Saucers,"['Hugh Marlowe', ' Joan Taylor']",['Hugh Marlowe'],
The Eddy Duchin Story,"['Tyrone Power', ' Kim Novak']",['Tyrone Power'],"['Irish', 'English', 'German', 'FrenchCanadian', 'French', 'Huguenot']"
Edge of Hell,"['Hugo Haas', ' Jeffrey Stone']",['Hugo Haas'],
The Egg and Jerry,[''],[],
Emergency Hospital,"['Walter Reed', ' Margaret Lindsay']",['Walter Reed'],
Everything but the Truth,"[""Maureen O'Hara"", ' John Forsythe']",['John Forsythe'],"['Ashkenazi', 'Jewish']"
The Fastest Gun Alive,"['Glenn Ford', ' Jeanne Crain', ' Broderick Crawford']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Feedin' the Kiddie,['Tom and Jerry'],['Tom and Jerry'],
Fighting Trouble,"['Huntz Hall', ' Stanley Clements', ' Adele Jergens']",['Stanley Clements'],
Fire Maidens from Outer Space,"['Anthony Dexter', ' Susan Shaw']",['Anthony Dexter'],
The First Texan,"['Joel McCrea', ' Felicia Farr', ' Jeff Morrow']",['Joel McCrea'],
The First Traveling Saleslady,"['Ginger Rogers', ' Carol Channing']",[],
Flagpole Jitters,['The Three Stooges'],['The Three Stooges'],
Flame of the Islands,"['Yvonne De Carlo', ' Howard Duff', ' Zachary Scott']",['Howard Duff'],
Flesh and the Spur,"['Marla English', ' Mike Connors']",['Mike Connors'],
Flight to Hong Kong,"['Rory Calhoun', ' Barbara Rush']",[],
The Flying Sorceress,['Tom and Jerry'],['Tom and Jerry'],
Forbidden Planet,"['Leslie Nielsen', ' Walter Pidgeon', ' Anne Francis']",['Walter Pidgeon'],
For Crimin' Out Loud,['The Three Stooges'],['The Three Stooges'],
Foreign Intrigue,"['Robert Mitchum', ' Geneviève Page', ' Ingrid Thulin']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
"Forever, Darling","['Lucille Ball', ' Desi Arnaz', ' James Mason']",['James Mason'],['English']
Friendly Persuasion,"['Gary Cooper', ' Dorothy McGuire', ' Anthony Perkins']",['Gary Cooper'],['English']
Frontier Woman,"['Cindy Carson', ' Lance Fuller', ' Ann Kelley']",['Lance Fuller'],
Full of Life,"['Judy Holliday', ' Richard Conte']",['Richard Conte'],['Italian']
Fury at Gunsight Pass,"['David Brian', ' Neville Brand']",['David Brian'],
Gaby,"['Leslie Caron', ' John Kerr']",['John Kerr'],"['Ashkenazi', 'Jewish', 'Catholic', 'English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Dutch', 'Welsh', 'French']"
Ghost Town,"['Kent Taylor', ' John Smith']",['Kent Taylor'],
Giant,"['Rock Hudson', ' Elizabeth Taylor', ' James Dean', ' Mercedes McCambridge', ' Chill Wills', ' Dennis Hopper', ' Sal Mineo']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
The Girl Can't Help It,"['Jayne Mansfield', ' Tom Ewell']",['Tom Ewell'],
The Girl He Left Behind,"['Natalie Wood', ' Tab Hunter']",['Tab Hunter'],['German']
Girls in Prison,"['Richard Denning', ' Joan Taylor', ' Mae Marsh']",['Richard Denning'],
Glory,"[""Margaret O'Brien"", ' Walter Brennan']",['Walter Brennan'],['Irish']
"Godzilla, King of the Monsters!","['Raymond Burr', ' Takashi Shimura']",['Raymond Burr'],"['Northern', 'Irish', 'English', 'Scottish']"
"Good-bye, My Lady","['Brandon deWilde', ' Walter Brennan']",['Brandon deWilde'],
Great Day in the Morning,"['Robert Stack', ' Virginia Mayo', ' Ruth Roman']",['Robert Stack'],
The Great Locomotive Chase,"['Fess Parker', ' Jeffrey Hunter']",['Fess Parker'],
The Great American Pastime,"['Tom Ewell', ' Ann Miller']",['Tom Ewell'],
The Great Man,"['José Ferrer', ' Julie London', ' Ed Wynn']",['José Ferrer'],
Gun Brothers,"['Buster Crabbe', ' Ann Robinson']",['Buster Crabbe'],
Gun the Man Down,"['James Arness', ' Angie Dickinson']",['James Arness'],
Gunslinger,"['John Ireland', ' Beverly Garland']",['John Ireland'],
Happy Go Ducky,['Tom and Jerry'],['Tom and Jerry'],
The Harder They Fall,"['Humphrey Bogart', ' Rod Steiger', ' Jan Sterling']",['Humphrey Bogart'],"['English', 'Dutch', 'German', 'French', 'Belgian', 'Walloon', 'Welsh']"
He Laughed Last,"['Frankie Laine', ' Anthony Dexter']",['Anthony Dexter'],
Helen of Troy,"['Rossana Podestà', ' Jacques Sernas', ' Cedric Hardwicke', ' Janette Scott']",['Jacques Sernas'],
Hidden Guns,"['Bruce Bennett', ' Richard Arlen', ' Angie Dickinson']",['Bruce Bennett'],
High Society,"['Grace Kelly', ' Bing Crosby', ' Frank Sinatra']",['Bing Crosby'],"['English', 'Irish']"
Hilda Crane,"['Jean Simmons', ' Guy Madison']",['Guy Madison'],
Hold Back the Night,"['John Payne', ' Mona Freeman', ' Peter Graves']",['John Payne'],
Hollywood or Bust,"['Dean Martin', ' Jerry Lewis', ' Anita Ekberg']",['Dean Martin'],"['Italian', 'Sicilian']"
Hooked Bear,[''],[],
Hot Blood,"['Jane Russell', ' Cornel Wilde', ' Joseph Calleia']",['Cornel Wilde'],"['Ashkenazi', 'Jewish']"
Hot Cars,"['John Bromfield', ' Joi Lansing']",['John Bromfield'],
Hot Rod Girl,"['Lori Nelson', ' Chuck Connors']",['Chuck Connors'],
Hot Shots,"['Bowery Boys', ' Joi Lansing']",[],
Hot Stuff,['The Three Stooges'],['The Three Stooges'],
The Houston Story,"['Barbara Hale', ' Gene Barry']",['Gene Barry'],"['Ashkenazi', 'Jewish']"
Huk!,"['George Montgomery', ' Mona Freeman']",['George Montgomery'],['Ukrainian']
Husbands Beware,['The Three Stooges'],['The Three Stooges'],
I Killed Wild Bill Hickok,"['Tom Brown', ' Virginia Gibson']",['Tom Brown'],
In the Bag,[''],[],
Indestructible Man,"['Lon Chaney Jr.', ' Ross Elliott']",['Lon Chaney Jr.'],"['English', 'French', 'German', 'Irish']"
The Indian Fighter,"['Kirk Douglas', ' Walter Matthau']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
Inside Detroit,"[""Pat O'Brien"", "" Dennis O'Keefe""]",[],
The Intimate Stranger,"['Richard Basehart', ' Mary Murphy']",['Richard Basehart'],
Invasion of the Body Snatchers,"['Kevin McCarthy', ' Dana Wynter']",['Kevin McCarthy'],
Invitation to the Dance,"['Gene Kelly', ' Tamara Toumanova', ' Belita']",['Gene Kelly'],"['Irish25', 'German']"
The Iron Petticoat,"['Katharine Hepburn', ' Bob Hope']",['Bob Hope'],"['English', 'Welsh']"
It Conquered the World,"['Peter Graves', ' Beverly Garland']",['Peter Graves'],
I've Lived Before,"['Jock Mahoney', ' Leigh Snowden', ' Ann Harding']",['Jock Mahoney'],
Jaguar,"['Sabu', ' Barton MacLane']",['Barton MacLane'],
Johnny Concho ,"['Frank Sinatra', ' Phyllis Kirk']",['Frank Sinatra'],"['Italian', 'Sicilian']"
Jubal,"['Glenn Ford', ' Ernest Borgnine', ' Rod Steiger']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Julie,"['Doris Day', ' Louis Jourdan']",['Louis Jourdan'],['French']
The Kettles in the Ozarks,"['Marjorie Main', ' Arthur Hunnicutt']",['Arthur Hunnicutt'],
The Killer Is Loose,"['Joseph Cotten', ' Rhonda Fleming', ' Wendell Corey', ' Alan Hale Jr.']",['Joseph Cotten'],"['English', 'Northern', 'Irish', 'ScotsIrish']"
The Killing,"['Sterling Hayden', ' Coleen Gray', ' Marie Windsor', ' Vince Edwards']",['Sterling Hayden'],
The King and Four Queens,"['Clark Gable', ' Eleanor Parker']",['Clark Gable'],"['German', 'Irish', 'SwissGerman', 'Belgian']"
The King and I,"['Yul Brynner', ' Deborah Kerr']",['Yul Brynner'],"['Russian25', 'SwissGerman']"
A Kiss Before Dying,"['Robert Wagner', ' Joanne Woodward', ' Virginia Leith']",['Robert Wagner'],['Norwegian']
The Last Hunt,"['Robert Taylor', ' Stewart Granger']",['Robert Taylor'],
The Last Wagon,"['Richard Widmark', ' Felicia Farr']",['Richard Widmark'],"['Swedish25', 'Norwegian25', 'English25', 'Irish']"
The Leather Saint,"['Paul Douglas', ' John Derek']",['Paul Douglas'],
The Lieutenant Wore Skirts,"['Tom Ewell', ' Sheree North']",['Tom Ewell'],
Lisbon,"[""Maureen O'Hara"", ' Yvonne Furneaux']",[],
The Lone Ranger,"['Clayton Moore', ' Jay Silverheels']",['Clayton Moore'],
Love Me Tender,"['Elvis Presley', ' Debra Paget']",['Elvis Presley'],"['English', 'Scottish', 'German', 'French', 'Dutch', 'Danish']"
Lust for Life,"['Kirk Douglas', ' Anthony Quinn']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
Magnificent Roughnecks,"['Jack Carson', ' Mickey Rooney', ' Nancy Gates']",['Jack Carson'],
Man Beast,"['Rock Madison', ' Asa Maynor', ' George Skaff']",['Rock Madison'],
Man from Del Rio,"['Anthony Quinn', ' Katy Jurado']",['Anthony Quinn'],"['Irish75', 'Mexican', 'Spanish', 'Indigenous']"
The Man in the Gray Flannel Suit,"['Gregory Peck', ' Jennifer Jones', ' Keenan Wynn', ' Lee J. Cobb']",['Gregory Peck'],"['Irish', 'English', 'German', 'Welsh']"
Man in the Vault,"['Anita Ekberg', ' Karen Sharpe']",[],
The Man Is Armed,"['Dane Clark', ' William Talman', ' May Wynn']",['Dane Clark'],
The Man Who Knew Too Much,"['Doris Day', ' James Stewart']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
The Man Who Never Was,"['Clifton Webb', ' Gloria Grahame']",['Clifton Webb'],
Manfish,"['John Bromfield', ' Lon Chaney Jr.']",['John Bromfield'],
Massacre,"['Dane Clark', ' Martha Roth']",['Dane Clark'],
The Maverick Queen,"['Barbara Stanwyck', ' Barry Sullivan']",['Barry Sullivan'],
Meet Me in Las Vegas,"['Cyd Charisse', ' Dan Dailey']",['Dan Dailey'],
Menace from Outer Space,"['Richard Crane', ' Sally Mansfield']",['Richard Crane'],
Miami Expose,"['Lee J. Cobb', ' Patricia Medina']",[],
Miracle in the Rain,"['Jane Wyman', ' Van Johnson']",['Van Johnson'],"['German', 'Irish']"
"Mobs, Inc.","['Marjorie Reynolds', ' Lisa Howard']",[],
Moby Dick,"['Gregory Peck', ' Richard Basehart', ' James Robertson Justice']",['Gregory Peck'],"['Irish', 'English', 'German', 'Welsh']"
Mohawk,"['Scott Brady', ' Allison Hayes', ' Lori Nelson', ' Rita Gam']",['Scott Brady'],
The Mole People,"['John Agar', ' Hugh Beaumont']",['John Agar'],
The Mountain,"['Spencer Tracy', ' Robert Wagner', ' Claire Trevor']",['Spencer Tracy'],['English']
Mr. B Natural,[''],[],
Mucho Mouse,['Tom and Jerry'],['Tom and Jerry'],
Muscle Beach Tom,['Tom and Jerry'],['Tom and Jerry'],
Naked Gun,"['Willard Parker', ' Mara Corday']",['Willard Parker'],
Navy Wife,"['Joan Bennett', ' Gary Merrill']",['Gary Merrill'],
Never Say Goodbye,"['Rock Hudson', ' Cornell Borchers']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
Nightmare,"['Edward G. Robinson', ' Kevin McCarthy', ' Connie Russell']",['Edward G. Robinson'],"['Ashkenazi', 'Jewish']"
The Oklahoma Woman,"['Peggie Castle', ' Richard Denning']",['Richard Denning'],
On the Threshold of Space,"['Guy Madison', ' Virginia Leith', ' John Hodiak']",['Guy Madison'],
Once Upon a Honeymoon,['Virginia Gibson'],[],
The Opposite Sex,"['June Allyson', ' Joan Collins', ' Ann Sheridan', ' Ann Miller']",[],
Our Miss Brooks,"['Eve Arden', ' Gale Gordon']",[],
Outside the Law,"['Ray Danton', ' Leigh Snowden', ' Grant Williams']",['Ray Danton'],
Over-Exposed,"['Cleo Moore', ' Richard Crenna']",['Richard Crenna'],['Italian']
Pardners,"['Dean Martin', ' Jerry Lewis', ' Agnes Moorehead', ' Lori Nelson']",['Dean Martin'],"['Italian', 'Sicilian']"
Patterns,"['Van Heflin', ' Everett Sloane', ' Ed Begley', ' Beatrice Straight']",['Van Heflin'],"['English', 'Irish', 'German', 'Dutch', 'French']"
The Peacemaker,"['James Mitchell', ' Rosemarie Bowe']",['James Mitchell'],
Perils of the Wilderness,"['Evelyn Anderson', ' Dennis Moore']",['Dennis Moore'],
Pillars of the Sky,"['Jeff Chandler', ' Dorothy Malone']",['Jeff Chandler'],
Please Murder Me,"['Raymond Burr', ' Angela Lansbury']",['Raymond Burr'],"['Northern', 'Irish', 'English', 'Scottish']"
The Power and the Prize,"['Robert Taylor', ' Burl Ives']",['Robert Taylor'],
The Price of Fear,"['Merle Oberon', ' Lex Barker']",['Lex Barker'],
The Proud and Profane,"['William Holden', ' Deborah Kerr']",['William Holden'],"['English', 'Irish', 'French']"
The Proud Ones,"['Robert Ryan', ' Virginia Mayo']",['Robert Ryan'],
"Quincannon, Frontier Scout","['Tony Martin', ' Peggie Castle']",['Tony Martin'],
Rabbitson Crusoe,['Bugs Bunny'],[],
The Rack,"['Paul Newman', ' Wendell Corey', ' Walter Pidgeon', ' Anne Francis']",['Paul Newman'],"['Jewish', 'Slovak']"
The Rainmaker,"['Katharine Hepburn', ' Burt Lancaster', ' Wendell Corey']",['Burt Lancaster'],"['Northern', 'Irish', 'ScotsIrish']"
Ransom!,"['Glenn Ford', ' Donna Reed', ' Leslie Nielsen']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Raw Edge,"['Rory Calhoun', ' Yvonne De Carlo']",[],
The Rawhide Years,"['Tony Curtis', ' Colleen Miller', ' Arthur Kennedy']",['Tony Curtis'],"['Ashkenazi', 'Jewish']"
Rebel in Town,"['Ruth Roman', ' John Payne']",['John Payne'],
Red Sundown,"['Rory Calhoun', ' Martha Hyer', ' Dean Jagger']",['Dean Jagger'],"['English', 'German', 'Scottish']"
Reprisal!,"['Guy Madison', ' Felicia Farr', ' Kathryn Grant']",['Guy Madison'],
The Revolt of Mamie Stover,"['Jane Russell', ' Richard Egan']",['Richard Egan'],
Ride the High Iron,"['Don Taylor', ' Sally Forrest', ' Raymond Burr']",['Don Taylor'],
Rock Around the Clock,['Bill Haley & His Comets'],['Bill Haley & His Comets'],
"Rock, Pretty Baby","['Sal Mineo', ' John Saxon', ' Luana Patten']",['Sal Mineo'],"['Italian', 'Sicilian']"
"Rock, Rock, Rock","['Chuck Berry', ' Tuesday Weld']",['Chuck Berry'],['AfricanAmerican']
Rumble on the Docks,['James Darren'],['James Darren'],
Rumpus in the Harem,['The Three Stooges'],['The Three Stooges'],
Runaway Daughters,"['Marla English', ' Mary Ellen Kay', ' Anna Sten']",[],
Running Target,['Doris Dowling'],[],
Run for the Sun,"['Richard Widmark', ' Trevor Howard', ' Jane Greer']",['Richard Widmark'],"['Swedish25', 'Norwegian25', 'English25', 'Irish']"
Santiago,"['Alan Ladd', ' Rossana Podestà']",['Alan Ladd'],"['English', 'Irish']"
Scandal Incorporated,"['Robert Hutton', ' Patricia Wright']",['Robert Hutton'],
The Scarlet Hour,"['Carol Ohmart', ' Tom Tryon']",['Tom Tryon'],
Scheming Schemers,['The Three Stooges'],['The Three Stooges'],
Screaming Eagles,"['Tom Tryon', ' Martin Milner']",['Tom Tryon'],
The Search for Bridey Murphy,"['Teresa Wright', ' Louis Hayward']",['Louis Hayward'],
The Searchers,"['John Wayne', ' Jeffrey Hunter', ' Vera Miles', ' Ward Bond', ' Ken Curtis', ' Natalie Wood']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Secret of Treasure Mountain,"['Valerie French', ' Raymond Burr']",['Raymond Burr'],"['Northern', 'Irish', 'English', 'Scottish']"
Serenade,"['Mario Lanza', ' Joan Fontaine', ' Sara Montiel']",['Mario Lanza'],['Italian']
Seven Men from Now,"['Randolph Scott', ' Lee Marvin']",['Randolph Scott'],
Seven Wonders of the World,['Lowell Thomas'],['Lowell Thomas'],
"Shake, Rattle & Rock!","['Mike Connors', ' Lisa Gaye']",['Mike Connors'],
The Sharkfighters,"['Victor Mature', ' Karen Steele']",['Victor Mature'],"['SwissGerman', 'German']"
The She-Creature,"['Marla English', ' Chester Morris']",['Chester Morris'],
Showdown at Abilene,"['Jock Mahoney', ' Martha Hyer', ' Lyle Bettger']",['Jock Mahoney'],
Singing in the Dark,"['Moishe Oysher', ' Joey Adams']",['Moishe Oysher'],
Slander,"['Van Johnson', ' Ann Blyth']",['Van Johnson'],"['German', 'Irish']"
Slightly Scarlet,"['John Payne', ' Rhonda Fleming', ' Arlene Dahl']",['John Payne'],
The Solid Gold Cadillac,"['Judy Holliday', ' Paul Douglas']",['Paul Douglas'],
Somebody Up There Likes Me,"['Paul Newman', ' Pier Angeli', ' Sal Mineo']",['Paul Newman'],"['Jewish', 'Slovak']"
Stagecoach to Fury,"['Forrest Tucker', ' Mari Blanchard']",['Forrest Tucker'],
Star in the Dust,"['John Agar', ' Mamie Van Doren', ' Richard Boone']",['John Agar'],
The Steel Jungle,"['Perry Lopez', ' Beverly Garland', ' Walter Abel']",['Perry Lopez'],
Storm Center,"['Bette Davis', ' Brian Keith', ' Kim Hunter']",['Brian Keith'],
A Strange Adventure,"['Joan Evans', ' Ben Cooper']",['Ben Cooper'],
Strange Intruder,"['Ida Lupino', ' Edmund Purdom']",['Edmund Purdom'],
Stranger at My Door,"['Macdonald Carey', ' Patricia Medina']",['Macdonald Carey'],
The Swan,"['Grace Kelly', ' Louis Jourdan', ' Alec Guinness']",['Louis Jourdan'],['French']
Tea and Sympathy,"['Deborah Kerr', ' John Kerr']",['John Kerr'],"['Ashkenazi', 'Jewish', 'Catholic', 'English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Dutch', 'Welsh', 'French']"
The Teahouse of the August Moon,"['Marlon Brando', ' Glenn Ford']",['Marlon Brando'],"['English', 'Irish', 'German', 'Dutch', 'French', 'Huguenot', 'Welsh', 'Scottish']"
Teenage Rebel,"['Ginger Rogers', ' Michael Rennie']",['Michael Rennie'],
The Ten Commandments,"['Charlton Heston', ' Yul Brynner', ' Edward G. Robinson', ' Anne Baxter', ' Yvonne De Carlo', ' Debra Paget', ' John Derek', ' Vincent Price', ' Martha Scott', ' Judith Anderson', ' Nina Foch']",['Charlton Heston'],"['English', 'Scottish', 'Cornish', 'German']"
Tension at Table Rock,"['Dorothy Malone', ' Richard Egan']",['Richard Egan'],
Terror at Midnight,"['Scott Brady', ' Joan Vohs']",['Scott Brady'],
That Certain Feeling,"['Bob Hope', ' Eva Marie Saint', ' Pearl Bailey', ' George Sanders', ' Jerry Mathers']",['Bob Hope'],"['English', 'Welsh']"
There's Always Tomorrow,"['Barbara Stanwyck', ' Fred MacMurray', ' Joan Bennett', ' Patricia Crowley']",['Fred MacMurray'],['German']
These Wilder Years,"['James Cagney', ' Barbara Stanwyck']",['James Cagney'],"['Irish25', 'Norwegian']"
Three Bad Sisters,"['Marla English', ' John Bromfield']",['John Bromfield'],
Three Brave Men,"['Ray Milland', ' Ernest Borgnine', ' Nina Foch']",['Ray Milland'],['Welsh']
Thunder Over Arizona,"['Skip Homeier', ' Kristine Miller']",['Skip Homeier'],
Time Table,"['Mark Stevens', ' Felicia Farr']",['Mark Stevens'],
Timid Tabby,['Tom and Jerry'],['Tom and Jerry'],
Tom's Photo Finish,['Tom and Jerry'],['Tom and Jerry'],
Toward the Unknown,"['William Holden', ' Virginia Leith']",['William Holden'],"['English', 'Irish', 'French']"
The Toy Tiger,"['Laraine Day', ' Jeff Chandler']",['Jeff Chandler'],
Trapeze,"['Burt Lancaster', ' Tony Curtis', ' Gina Lollobrigida', ' Katy Jurado', ' Thomas Gomez']",['Burt Lancaster'],"['Northern', 'Irish', 'ScotsIrish']"
Tribute to a Bad Man,"['James Cagney', ' Stephen McNally', ' Don Dubbins', ' Irene Papas', ' Vic Morrow']",['James Cagney'],"['Irish25', 'Norwegian']"
