0,1,Males,Ethnicity
The Last Blitzkrieg,"['Van Johnson', ' Dick York']",['Van Johnson'],"['German', 'Irish']"
The Last Mile,['Mickey Rooney'],[],
Last Train from Gun Hill,"['Kirk Douglas', ' Anthony Quinn', ' Carolyn Jones']",['Kirk Douglas'],"['Ashkenazi', 'Jewish']"
The Legend of Tom Dooley,"['Michael Landon', ' Jo Morrow']",['Michael Landon'],"['Jewish', 'Irish']"
Li'l Abner,"['Peter Palmer', ' Leslie Parrish', ' Stella Stevens', ' Howard St. John', ' Stubby Kaye', ' Julie Newmar']",['Peter Palmer'],
The Little Savage,"['Pedro Armendáriz', ' Christiane Martel']",['Pedro Armendáriz'],
Lone Texan,"['Willard Parker', ' Audrey Dalton']",['Willard Parker'],
The Man in the Net,"['Alan Ladd', ' Carolyn Jones', ' Diane Brewster']",['Alan Ladd'],"['English', 'Irish']"
The Man Who Understood Women,"['Henry Fonda', ' Leslie Caron']",['Henry Fonda'],"['Dutch', 'English', 'Scottish', 'Norwegian', 'German', 'Italian']"
The Mating Game,"['Debbie Reynolds', ' Tony Randall']",['Tony Randall'],
Middle of the Night,"['Fredric March', ' Kim Novak']",['Fredric March'],"['English', 'Scottish', 'Dutch', 'German', 'Belgian', 'Flemish', 'Norwegian']"
The Miracle,"['Carroll Baker', ' Roger Moore']",['Roger Moore'],['English']
The Miracle of the Hills,"['Rex Reason', ' Betty Lou Gerson']",['Rex Reason'],
Miracle on 34th Street,"['Ed Wynn', ' Orson Bean', ' Mary Healy', ' Peter Lind Hayes']",['Ed Wynn'],
Muscle Up a Little Closer,['Three Stooges'],[],
Never So Few,"['Frank Sinatra', ' Steve McQueen', ' Peter Lawford', ' Gina Lollobrigida']",['Frank Sinatra'],"['Italian', 'Sicilian']"
Never Steal Anything Small,"['James Cagney', ' Shirley Jones']",['James Cagney'],"['Irish25', 'Norwegian']"
Night of the Ghouls,"['Kenne Duncan', ' Duke Moore']",['Kenne Duncan'],
Night of the Quarter Moon,"['Julie London', ' Dean Jones']",['Dean Jones'],
No Name on the Bullet,"['Audie Murphy', ' Charles Drake', ' Joan Evans']",['Charles Drake'],
North by Northwest,"['Cary Grant', ' Eva Marie Saint', ' James Mason', ' Martin Landau', ' Leo G. Carroll', ' Jessie Royce Landis']",['James Mason'],['English']
The Nun's Story,"['Audrey Hepburn', ' Peter Finch', ' Edith Evans', ' Colleen Dewhurst', ' Peggy Ashcroft']",['Peter Finch'],"['English', 'Scottish']"
Odds Against Tomorrow,"['Harry Belafonte', ' Shelley Winters']",['Harry Belafonte'],"['Sephardi', 'Jewish', 'AfricanJamaican', 'AfricanJamaican', 'IrishScottish']"
On the Beach,"['Gregory Peck', ' Ava Gardner', ' Fred Astaire', ' Anthony Perkins']",['Gregory Peck'],"['Irish', 'English', 'German', 'Welsh']"
Operation Dames,['Eve Meyer'],[],
Operation Petticoat,"['Cary Grant', ' Tony Curtis']",['Tony Curtis'],"['Ashkenazi', 'Jewish']"
The Oregon Trail,"['Fred MacMurray', ' Nina Shipman']",['Fred MacMurray'],['German']
Paratroop Command,['Richard Bakalyan'],['Richard Bakalyan'],
"Pier 5, Havana","['Cameron Mitchell', ' Allison Hayes']",['Cameron Mitchell'],
Pillow Talk,"['Doris Day', ' Rock Hudson', ' Tony Randall']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
Plan 9 from Outer Space,"['Bela Lugosi', ' Vampira', ' Tor Johnson']",['Tor Johnson'],
Plunderers of Painted Flats,"['Corinne Calvet', ' John Carroll']",['John Carroll'],['Irish']
Porgy and Bess,"['Sidney Poitier', ' Dorothy Dandridge', ' Sammy Davis', ' Jr.', ' Pearl Bailey', ' Diahann Carroll', ' Ivan Dixon', ' Brock Peters']",['Sammy Davis'],"['AfricanAmerican375', 'CubanAfricanCuban']"
Pork Chop Hill,"['Gregory Peck', ' Woody Strode', ' Rip Torn', ' George Peppard']",['Gregory Peck'],"['Irish', 'English', 'German', 'Welsh']"
Prisoner of the Volga,"['John Derek', ' Elsa Martinelli', ' Dawn Addams']",['John Derek'],
A Private's Affair,"['Sal Mineo', ' Barbara Eden']",['Sal Mineo'],"['Italian', 'Sicilian']"
Pull My Daisy,[''],[],
The Rabbit Trap,"['Ernest Borgnine', ' Bethel Leslie']",['Ernest Borgnine'],['Italian']
The Rebel Set,"['Kathleen Crowley', ' John Lupton']",['John Lupton'],
The Remarkable Mr. Pennypacker,"['Clifton Webb', ' Dorothy McGuire', ' Charles Coburn', ' Jill St. John']",['Clifton Webb'],
Return of the Fly,"['Vincent Price', ' Brett Halsey']",['Vincent Price'],"['English', 'German', 'French', 'Dutch']"
Ride Lonesome,"['Randolph Scott', ' Karen Steele']",['Randolph Scott'],
Rio Bravo,"['John Wayne', ' Dean Martin', ' Ricky Nelson', ' Angie Dickinson', ' Walter Brennan', ' Ward Bond']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Riot in Juvenile Prison,"['Scott Marlowe', ' Dorothy Provine']",['Scott Marlowe'],
The Rookie,"['Tommy Noonan', ' Julie Newmar', ' Peter Marshall']",['Tommy Noonan'],
The Sad Horse,"['Rex Reason', ' Patrice Wymore', ' David Ladd']",['Rex Reason'],
Say One for Me,"['Bing Crosby', ' Debbie Reynolds', ' Robert Wagner', ' Ray Walston']",['Bing Crosby'],"['English', 'Irish']"
The Scapegoat,"['Alec Guinness', ' Bette Davis']",['Alec Guinness'],
Shadows,"['Ben Carruthers', ' Lelia Goldoni']",['Ben Carruthers'],
The Shaggy Dog,"['Fred MacMurray', ' Tommy Kirk']",['Fred MacMurray'],['German']
Shake Hands with the Devil,"['James Cagney', ' Don Murray', ' Dana Wynter']",['James Cagney'],"['Irish25', 'Norwegian']"
Sleeping Beauty,"['Eleanor Audley', ' Mary Costa']",[],
Solomon and Sheba,"['Yul Brynner', ' Gina Lollobrigida']",['Yul Brynner'],"['Russian25', 'SwissGerman']"
Some Like It Hot,"['Marilyn Monroe', ' Jack Lemmon', ' Tony Curtis', ' George Raft', "" Pat O'Brien"", ' Joe E. Brown']",['Jack Lemmon'],"['English', 'Irish', 'Scottish', 'French', 'Dutch', 'Welsh']"
The Sound and the Fury,"['Yul Brynner', ' Joanne Woodward', ' Margaret Leighton', ' Stuart Whitman', ' Jack Warden']",['Yul Brynner'],"['Russian25', 'SwissGerman']"
Space Invasion of Lapland,"['Barbara Wilson', ' Robert Burton']",['Robert Burton'],
Speed Crazy,"['Brett Halsey', ' Yvonne Lime']",['Brett Halsey'],
A Stranger in My Arms,"['Jeff Chandler', ' June Allyson', ' Mary Astor']",['Jeff Chandler'],
"Suddenly, Last Summer","['Katharine Hepburn', ' Elizabeth Taylor', ' Montgomery Clift']",['Montgomery Clift'],"['English', 'Scottish', 'Dutch', 'German', 'French']"
A Summer Place,"['Richard Egan', ' Sandra Dee', ' Troy Donahue']",['Richard Egan'],
Surrender - Hell!,"['Keith Andes', ' Susan Cabot']",['Keith Andes'],
Take a Giant Step,"['Johnny Nash', ' Estelle Hemsley', ' Ruby Dee']",['Johnny Nash'],
Tarzan's Greatest Adventure,"['Gordon Scott', ' Sean Connery']",['Gordon Scott'],
"Tarzan, the Ape Man","['Denny Miller', ' Joanna Barnes']",['Denny Miller'],
Teenage Zombies,"['Don Sullivan', ' Katherine Victor']",['Don Sullivan'],
Teenagers from Outer Space,"['Dawn Bender', ' Bryan Grant']",['Bryan Grant'],
Ten Seconds to Hell,"['Jack Palance', ' Jeff Chandler']",['Jack Palance'],"['Ukrainian', 'Polish']"
Terror Is a Man,"['Francis Lederer', ' Greta Thyssen']",['Francis Lederer'],
That Kind of Woman,"['Sophia Loren', ' Tab Hunter', ' Jack Warden']",['Tab Hunter'],['German']
These Thousand Hills,"['Don Murray', ' Richard Egan', ' Lee Remick', ' Patricia Owens']",['Don Murray'],
They Came to Cordura,"['Gary Cooper', ' Rita Hayworth', ' Van Heflin', '  Richard Conte', ' Dick York', ' Tab Hunter']",['Gary Cooper'],['English']
Third Man on the Mountain,"['Michael Rennie', ' James MacArthur', ' Janet Munro']",['Michael Rennie'],
This Earth Is Mine,"['Rock Hudson', ' Jean Simmons', ' Dorothy McGuire']",['Rock Hudson'],"['German', 'SwissGerman25', 'English25', 'Irish']"
This Happy Feeling,"['Debbie Reynolds', ' Curd Jürgens', ' John Saxon']",['Curd Jürgens'],
Thunder in the Sun,"['Susan Hayward', ' Jeff Chandler']",['Jeff Chandler'],
Timbuktu,"['Victor Mature', ' Yvonne De Carlo']",['Victor Mature'],"['SwissGerman', 'German']"
The Tingler,"['Vincent Price', ' Judith Evelyn']",['Vincent Price'],"['English', 'German', 'French', 'Dutch']"
Tokyo After Dark,"['Richard Long', ' Lawrence Dobkin']",['Richard Long'],
The Trap,"['Richard Widmark', ' Lee J. Cobb', ' Earl Holliman', ' Tina Louise']",['Richard Widmark'],"['Swedish25', 'Norwegian25', 'English25', 'Irish']"
Up Periscope,"['James Garner', "" Edmond O'Brien"", ' Andra Martin', ' Alan Hale Jr.']",['James Garner'],"['English', 'Irish', 'German', 'Welsh', 'SwissGerman']"
Verboten!,"['Susan Cummings', ' James Best']",['James Best'],
Warlock,"['Richard Widmark', ' Henry Fonda', ' Anthony Quinn', ' Dorothy Malone']",['Richard Widmark'],"['Swedish25', 'Norwegian25', 'English25', 'Irish']"
Watusi,"['George Montgomery', ' Taina Elg']",['George Montgomery'],['Ukrainian']
The Wasp Woman,"['Susan Cabot', ' Anthony Eisley']",['Anthony Eisley'],
Westbound,"['Randolph Scott', ' Virginia Mayo', ' Karen Steele']",['Randolph Scott'],
The Wild and the Innocent,"['Audie Murphy', ' Joanne Dru', ' Sandra Dee']",[],
Window Water Baby Moving,[''],[],
Woman Obsessed,"['Susan Hayward', ' Stephen Boyd']",['Stephen Boyd'],
The Wonderful Country,"['Robert Mitchum', ' Julie London', ' Pedro Armendáriz', ' Albert Dekker', ' Satchel Paige']",['Robert Mitchum'],"['Welsh', 'Norwegian']"
"The World, the Flesh and the Devil","['Harry Belafonte', ' Inger Stevens']",['Harry Belafonte'],"['Sephardi', 'Jewish', 'AfricanJamaican', 'AfricanJamaican', 'IrishScottish']"
The Wreck of the Mary Deare,"['Gary Cooper', ' Charlton Heston', ' Michael Redgrave']",['Gary Cooper'],['English']
Yellowstone Kelly,"['Clint Walker', ' Edd Byrnes', ' Ray Danton']",['Clint Walker'],
The Young Captives,"['Steven Marlo', ' Luana Patten']",['Steven Marlo'],
The Young Land,"['Dennis Hopper', ' Patrick Wayne']",['Dennis Hopper'],"['English', 'Irish', 'Scottish', 'Welsh', 'Dutch']"
The Young Philadelphians,"['Paul Newman', ' Barbara Rush', ' Robert Vaughn', ' Brian Keith', ' Alexis Smith']",['Paul Newman'],"['Jewish', 'Slovak']"
