0,1,Males,Ethnicity
Okja,"['Bong Joon-ho (director/screenplay); Jon Ronson (screenplay); Tilda Swinton', ' Paul Dano', ' Ahn Seo-hyun', ' Byun Hee-bong', ' Steven Yeun', ' Lily Collins', ' Yoon Je-moon', ' Shirley Henderson', ' Daniel Henshall', ' Devon Bostick', ' Choi Woo-shik', ' Giancarlo Esposito', ' Jake Gyllenhaal']",['Bong Joon-ho (director/screenplay); Jon Ronson (screenplay); Tilda Swinton'],
"30
",['Universal Pictures / Illumination'],[],
"[177][178]
",['Warner Bros. Pictures / New Line Cinema / Village Roadshow Pictures'],['Warner Bros. Pictures / New Line Cinema / Village Roadshow Pictures'],
"[179][180]
",['Gunpowder & Sky'],[],
"[181][182]
",['Lionsgate Premiere'],[],
"[183]
",['Magnet Releasing'],[],
"7
",['A24'],[],
"[185]
",['Columbia Pictures / Marvel Studios'],[],
"[185]
",['War for the Planet of the Apes'],[],
"Sci-Fi, Adventure, Drama, Action",['Wish Upon'],[],
"Thriller, Horror",['21\n'],[],
"Christopher Nolan (director/screenplay); Fionn Whitehead, Tom Hardy, Cillian Murphy, Mark Rylance, Kenneth Branagh, Harry Styles, James D'Arcy, Jack Lowden, Kevin Guthrie",['[188]\n'],[],
"Malcolm D. Lee (director); Kenya Barris, Tracy Oliver (screenplay); Regina Hall, Queen Latifah, Jada Pinkett Smith, Tiffany Haddish, Larenz Tate, Mike Colter, Kofi Siriboe",['[189]\n'],[],
"Steven C. Miller (director); Nick Gordon (screenplay); Hayden Christensen, Bruce Willis, Gethin Anthony, Megan Leonard, Tyler Jon Olson, Shea Buckner, Ty Shelton",['[190]\n'],[],
Focus Features,"['Spy', ' Action', ' Thriller']",[],
Columbia Pictures / Sony Pictures Animation,"['Animation', ' Comedy', ' Adventure']",[],
Paramount Pictures / Participant Media,['Documentary'],[],
Annapurna Pictures,"['Crime', ' Drama', ' Thriller']",[],
Sony Pictures Classics,"['Comedy', ' Drama']",[],
A24,['Drama'],[],
The Dark Tower,"['Nikolaj Arcel (director/screenplay); Jeff Pinkner (screenplay); Idris Elba', ' Matthew McConaughey', ' Tom Taylor', ' Abbey Lee Kershaw', ' Katheryn Winnick', ' Jackie Earle Haley', ' Claudia Kim']",['Nikolaj Arcel (director/screenplay); Jeff Pinkner (screenplay); Idris Elba'],
Kidnap,"['Luis Prieto (director); Knate Gwaltney (screenplay); Halle Berry', ' Sage Correa', ' Lew Temple', ' Chris McGinn']",['Luis Prieto (director); Knate Gwaltney (screenplay); Halle Berry'],
Step,"['Amanda Lipitz (director); Blessin Giraldo', ' Cori Grainger', ' Tayla Solomon', ' Gari McIntyre', ' Paula Dofat']",[],
Wind River,"['Taylor Sheridan (director/screenplay); Jeremy Renner', ' Elizabeth Olsen', ' Jon Bernthal', ' Kelsey Chow']",['Jon Bernthal'],"['Ashkenazi', 'Jewish']"
Armed Response,"['John Stockwell (director); Matt Savelloni (screenplay); Wesley Snipes', ' Anne Heche', ' Dave Annable', ' Seth Rollins', ' Gene Simmons', ' Mo Gallini']",['John Stockwell (director); Matt Savelloni (screenplay); Wesley Snipes'],
"11
",['Warner Bros. Pictures / New Line Cinema / RatPac Entertainment'],['Warner Bros. Pictures / New Line Cinema / RatPac Entertainment'],
"[202]
",['Lionsgate'],[],
"[203]
",['Open Road Films / ToonBox Entertainment'],[],
"[204]
",['A24'],[],
"[205]
",['Neon'],['Neon'],"['English', 'Romani']"
"[206]
",['Amazon Studios / Roadside Attractions'],[],
"[207]
","[""The Hitman's Bodyguard""]",[],
"Action, Comedy",['Logan Lucky'],['Logan Lucky'],
"Heist, Comedy",['Patti Cake$'],[],
Drama,['25\n'],[],
"Steve Gomer (director); Steve Armour (screenplay); John Corbett, Cara Buono",['[211]\n'],[],
Lysa Heslov (director),['[212]\n'],[],
"Eliza Hittman (director/screenplay); Harris Dickinson, Madeline Weinstein, Kate Hodge",['[213]\n'],[],
The Weinstein Company,"['Romance', ' Drama']",[],
Lionsgate Premiere,"['Action', ' Thriller']",[],
It,"['Andrés Muschietti (director); Chase Palmer', ' Cary Fukunaga', ' Gary Dauberman (screenplay); Jaeden Lieberher', ' Bill Skarsgård', ' Sophia Lillis', ' Jeremy Ray Taylor', ' Finn Wolfhard', ' Jack Dylan Grazer', ' Wyatt Oleff', ' Chosen Jacobs', ' Nicholas Hamilton', ' Jackson Robert Scott']",['Andrés Muschietti (director); Chase Palmer'],
Home Again,"['Hallie Meyers-Shyer (director/screenplay); Reese Witherspoon', ' Candice Bergen', ' Michael Sheen', ' Lake Bell', ' Nat Wolff', ' Reid Scott', ' Pico Alexander']",['Michael Sheen'],"['Welsh', 'Irish', 'English']"
9/11,"['Charlie Sheen', ' Whoopi Goldberg']",[],
The Good Catholic,"['Paul Shoulberg (director/screenplay); Zachary Spicer', ' Wrenn Schmidt', ' John C. McGinley', ' Danny Glover']",['Paul Shoulberg (director/screenplay); Zachary Spicer'],
Gun Shy,"['Simon West (director); Toby Davies', ' Mark Haskell Smith (screenplay); Antonio Banderas', ' Olga Kurylenko']",['Simon West (director); Toby Davies'],
"15
",['CBS Films'],[],
"[220]
",['Paramount Pictures'],[],
"[221]
",['Amazon Studios'],[],
"[222]
",['Kingsman: The Golden Circle'],[],
"Action, Adventure, Comedy",['The Lego Ninjago Movie'],['The Lego Ninjago Movie'],
"Animation, Action, Comedy, Martial Arts",['Stronger'],[],
"Biography, Drama",['Battle of the Sexes'],['Battle of the Sexes'],
"Biography, Sports, Comedy, Drama",['Woodshock'],[],
Drama,['Victoria & Abdul'],[],
"Biography, Drama",['26\n'],[],
"Victor Salva (director/screenplay); Jonathan Breck, Meg Foster, Brandon James, Gabrielle Haugh, Jordan Salloum, Ryan Moore, Brandon Smith, Gina Philips, Christine Ko, Stan Shaw",['[229]\n'],[],
Universal Pictures / Cross Creek Pictures / Imagine Entertainment,"['Biography', ' Action', ' Comedy', ' Crime', ' Drama', ' History', ' Thriller']",[],
Columbia Pictures / Cross Creek Pictures,"['Horror', ' Sci-Fi', ' Drama']",[],
Sony Pictures Classics / Mandalay Pictures,"['Biography', ' Drama', ' Thriller']",[],
"6
",['Warner Bros. Pictures / Columbia Pictures / Alcon Entertainment'],['Warner Bros. Pictures / Columbia Pictures / Alcon Entertainment'],
"[233]
",['20th Century Fox / Chernin Entertainment'],[],
"[234]
",['Lionsgate / Hasbro Studios'],[],
"[235]
",['A24'],[],
"[236]
",['RLJE Entertainment'],[],
"[237]
",['Happy Death Day'],[],
"Horror, Mystery, Thriller",['Marshall'],['Marshall'],"['Ashkenazi', 'Jewish']"
"Biography, Drama, Thriller",['Breathe'],[],
"Biographical, Drama",['Goodbye Christopher Robin'],[],
"Biographical, Drama",['Professor Marston and the Wonder Women'],[],
"Biography, Drama",['Blood Money'],[],
"Drama, Crime",['20\n'],[],
"Dean Devlin (director/screenplay); Paul Guyot (screenplay); Gerard Butler, Abbie Cornish, Alexandra Lara, Jim Sturgess, Amr Waked, Ed Harris, Andy García",['[243]\n'],[],
"Joseph Kosinski (director); Ken Nolan, Eric Warren Singer (screenplay); Ben Hardy, Jennifer Connelly, Taylor Kitsch, Miles Teller, James Badge Dale, Josh Brolin, Jeff Bridges",['[244]\n'],[],
"Tyler Perry (director/screenplay); Tyler Perry, Cassi Davis, Patrice Lovely, Yousef Erakat, Diamond White, Lexy Panterra, Andre Hall Brock O'Hurn, Tito Ortiz",['[245]\n'],[],
"Michael Carney (director/screenplay); Ron Hall, Alexander Foard (screenplay); Renée Zellweger, Jon Voight, Djimon Hounsou, Olivia Holt, Greg Kinnear, Stephanie Leigh Schlund",['[246]\n'],[],
"Julien Maury and Alexandre Bustillo (directors); Seth M. Sherwood (screenplay); Stephen Dorff, Vanessa Grasse, Sam Strike, Lili Taylor, James Bloor, Jessica Madsen, Sam Coleman, Finn Jones",['[247]\n'],[],
"Todd Haynes (director); Brian Selznick (screenplay); Oakes Fegley, Julianne Moore, Millicent Simmonds, Michelle Williams, Jaden Michael, Tom Noonan, James Urbaniak, Amy Hargreaves",['[248]\n'],[],
"Yorgos Lanthimos (director/screenplay); Colin Farrell, Nicole Kidman, Barry Keoghan, Raffey Cassidy, Sunny Suljic, Alicia Silverstone, Bill Camp",['\n'],[],
Universal Pictures / DreamWorks,"['Biography', ' War', ' Drama']",['War'],"['Mexican', 'German']"
Paramount Pictures,"['Crime', ' Comedy', ' Drama', ' Mystery', ' Thriller']",['Mystery'],
Lionsgate Films / Twisted Pictures,"['Crime', ' Horror', ' Mystery', ' Thriller']",['Mystery'],
Sony Pictures Classics,['Drama'],[],
Open Road Films / SC International Pictures,"['Drama', ' Thriller']",[],
Amityville: The Awakening,"['Franck Khalfoun (director/screenplay); Bella Thorne', ' Jennifer Jason Leigh', ' Cameron Monaghan', ' Mckenna Grace', ' Jennifer Morrison', ' Kurtwood Smith']",['Franck Khalfoun (director/screenplay); Bella Thorne'],
"3
",['Marvel Studios'],[],
"[255]
",['STX Entertainment / Huayi Brothers Pictures'],[],
"[256]
",['Amazon Studios'],[],
"[257]
",['A24'],[],
"[258]
",['Murder on the Orient Express'],[],
"Mystery, Crime, Drama","[""Daddy's Home 2""]",[],
Comedy,['LBJ'],['LBJ'],
"Biography, Drama","['Three Billboards Outside Ebbing', ' Missouri']",[],
"Comedy, Crime, Drama, Thriller",['Mayhem'],[],
"Action, Horror, Comedy",['17\n'],[],
"Zack Snyder (director); Chris Terrio, Joss Whedon (screenplay); Ben Affleck, Henry Cavill, Gal Gadot, Jason Momoa, Ezra Miller, Ray Fisher, Amy Adams, Jeremy Irons, Diane Lane, J. K. Simmons, Ciarán Hinds",['[151]\n'],[],
"Timothy Reckart (director); Tom Sheridan (screenplay); Steven Yeun, Gina Rodriguez, Zachary Levi, Keegan-Michael Key, Kelly Clarkson, Patricia Heaton, Kristin Chenoweth, Tracy Morgan, Tyler Perry, Oprah Winfrey",['[264]\n'],[],
"Stephen Chbosky (director/screenplay); Steve Conrad, Jack Thorne (screenplay); Julia Roberts, Jacob Tremblay, Owen Wilson, Mandy Patinkin",['[265]\n'],[],
"Cathryn Michon (director/screenplay); Guy Shalem (director); Wendi McLendon-Covey, W. Bruce Cameron (screenplay); Cathryn Michon, Melissa McCarthy, Wendi McLendon-Covey, Diedrich Bader, Gary Anthony Williams, Ben Falcone, Niecy Nash, Louie Anderson, Stephen Root",['[266]\n'],[],
"Noël Wells (director/screenplay); Noël Wells, Nick Thune, Britt Lower, Danielle Pineda, Andre Hyland, Doug Benson, Armen Weitzman, Sergio Cilli",['[267]\n'],[],
"Dan Gilroy (director/screenplay), Denzel Washington, Colin Farrell, Carmen Ejogo, Shelley Hennig",['[268]\n'],[],
Walt Disney Pictures / Pixar Animation Studios,"['Animation', '  Comedy', ' Musical', ' Fantasy', ' Mystery']",['Mystery'],
Focus Features / Working Title Films,"['Biography', ' War', ' Drama']",['War'],"['Mexican', 'German']"
Bleecker Street,"['Biography', ' Drama']",[],
Call Me by Your Name,"['Luca Guadagnino (director); James Ivory (screenplay);Timothée Chalamet', ' Armie Hammer', ' Michael Stuhlbarg', ' Amira Casar', ' Esther Garrel', ' Victoire Du Bois']",['Luca Guadagnino (director); James Ivory (screenplay);Timothée Chalamet'],
"1
",['A24 / Warner Bros. Pictures / New Line Cinema / Good Universe'],[],
"[273]
",['Fox Searchlight Pictures'],['Fox Searchlight Pictures'],
"[274]
",['Amazon Studios'],[],
"[275]
","['I', ' Tonya']",['Tonya'],['AfricanAmerican']
"Biography, Drama",['Just Getting Started'],[],
"Action, Comedy",['15\n'],[],
"Rian Johnson (director/screenplay); Mark Hamill, Carrie Fisher, Adam Driver, Daisy Ridley, John Boyega, Oscar Isaac, Andy Serkis, Lupita Nyong'o, Domhnall Gleeson, Anthony Daniels, Gwendoline Christie, Kelly Marie Tran, Laura Dern, Benicio del Toro",['[278]\n'],[],
"Carlos Saldanha (director); Robert L. Baird, Brad Copeland, Tim Federle (screenplay); John Cena, Kate McKinnon, Bobby Cannavale, Anthony Anderson, Peyton Manning, Gina Rodriguez, Miguel Ángel Silvestre, David Tennant",['[279]\n'],[],
"Liam O'Donnell (director/screenplay); Frank Grillo, Bojana Novakovic, Callan Mulvey, Iko Uwais, Yayan Ruhian, Betty Gabriel, Antonio Fargas",['[280]\n'],[],
Columbia Pictures,"['Action', ' Fantasy', ' Adventure', ' Comedy']",[],
20th Century Fox / Chernin Entertainment,"['Biography', ' Musical', ' Drama']",[],
Pitch Perfect 3,"['Trish Sie (director); Kay Cannon (screenplay); Anna Kendrick', ' Anna Camp', ' Rebel Wilson', ' Brittany Snow', ' Hailee Steinfeld', ' Alexis Knapp', ' Ester Dean', ' Hana Mae Lee', ' Chrissie Fit', ' Kelley Jakle', ' Shelley Regner']",[],
Downsizing,"['Alexander Payne (director/screenplay); Jim Taylor (screenplay); Matt Damon', ' Christoph Waltz', ' Hong Chau', ' Kristen Wiig']",['Alexander Payne (director/screenplay); Jim Taylor (screenplay); Matt Damon'],
Father Figures,"['Lawrence Sher (director); Justin Malen (screenplay); Owen Wilson', ' Ed Helms', ' J. K. Simmons', ' Terry Bradshaw', ' Ving Rhames', ' Katt Williams', ' Retta', ' June Squibb', ' Glenn Close']",['Lawrence Sher (director); Justin Malen (screenplay); Owen Wilson'],
The Post,"['Steven Spielberg (director); Liz Hannah', ' Josh Singer (screenplay); Tom Hanks', ' Meryl Streep', ' Bruce Greenwood', ' Jesse Plemons', ' Bob Odenkirk', ' Sarah Paulson', ' Alison Brie', ' David Cross', ' Carrie Coon']",['Steven Spielberg (director); Liz Hannah'],
Bright,"['David Ayer (director); Max Landis (screenplay); Will Smith', ' Joel Edgerton', ' Noomi Rapace', ' Lucy Fry', ' Edgar Ramirez']",['David Ayer (director); Max Landis (screenplay); Will Smith'],
