0,1,Males,Ethnicity
Call It a Day,"['Olivia de Havilland', ' Alice Brady', ' Ian Hunter']",['Ian Hunter'],
Captains Courageous,"['Spencer Tracy', ' Freddie Bartholomew', ' Lionel Barrymore']",['Spencer Tracy'],['English']
Carnival Queen,"['Robert Wilcox', ' Dorothea Kent']",['Robert Wilcox'],
The Case of the Stuttering Bishop,"['Donald Woods', ' Ann Dvorak', ' Anne Nagel']",['Donald Woods'],
Champagne Waltz,"['Fred MacMurray', ' Jack Oakie', ' Vivienne Osborne']",['Fred MacMurray'],['German']
Charlie Chan at Monte Carlo,"['Warner Oland', ' Keye Luke', ' Virginia Field']",['Warner Oland'],
Charlie Chan at the Olympics,"['Warner Oland', ' Katherine DeMille']",['Warner Oland'],
Charlie Chan on Broadway,"['Warner Oland', ' Keye Luke']",['Warner Oland'],
Checkers,"['Jane Withers', ' Stuart Erwin', ' Una Merkel']",['Stuart Erwin'],
The Cherokee Strip,"['Dick Foran', ' Jane Bryan', ' Joan Valerie']",['Dick Foran'],
China Passage,"['Leslie Fenton', ' Vinton Hayworth', ' Constance Worth']",['Vinton Hayworth'],
Circus Girl,"['June Travis', ' Robert Livingston']",['Robert Livingston'],
Clarence,"['Roscoe Karns', ' Eleanore Whitney', ' Eugene Pallette']",['Roscoe Karns'],
The Colorado Kid,"['Bob Steele', ' Karl Hackett']",['Bob Steele'],
"Come On, Cowboys","['Robert Livingston', ' Maxine Doyle']",['Robert Livingston'],
Confession,"['Kay Francis', ' Basil Rathbone', ' Ian Hunter']",['Basil Rathbone'],"['English', 'Irish']"
Conquest,"['Greta Garbo', ' Charles Boyer', ' Dame May Whitty']",['Charles Boyer'],['French']
Counsel for Crime,"['Otto Kruger', ' Douglass Montgomery', ' Thurston Hall']",['Otto Kruger'],
County Fair,"['John Arledge', ' Mary Lawrence']",['John Arledge'],
The Crime Nobody Saw,"['Lew Ayres', ' Eugene Pallette', ' Vivienne Osborne']",['Lew Ayres'],
Criminal Lawyer,"['Lee Tracy', ' Eduardo Ciannelli', ' William Stack']",['Eduardo Ciannelli'],
Criminals of the Air,"['Rosalind Keith', ' Charles Quigley', ' Rita Hayworth']",['Charles Quigley'],
A Damsel in Distress,"['Fred Astaire', ' Joan Fontaine', ' Montagu Love']",['Fred Astaire'],"['Ashkenazi', 'Jewish', 'Catholic', 'German', 'Alsatian']"
Dance Charlie Dance,"['Stuart Erwin', ' Jean Muir', ' Glenda Farrell']",['Stuart Erwin'],
Danger – Love at Work,"['Ann Sothern', ' Edward Everett Horton', ' John Carradine']",['Edward Everett Horton'],"['German', 'Scottish']"
Danger Patrol,"['Sally Eilers', ' John Beal']",['John Beal'],
Danger Valley,"['Addison Randall', ' Lois Wilde']",[],
A Dangerous Adventure,"['Don Terry', ' Rosalind Keith']",['Don Terry'],
Dangerous Holiday,"['Guinn ""Big Boy"" Williams', ' Hedda Hopper', ' Jack La Rue']","['Guinn ""Big Boy"" Williams']",
Dangerous Number,"['Robert Young', ' Ann Sothern', ' Cora Witherspoon']",['Robert Young'],
Dangerously Yours,"['Cesar Romero', ' Phyllis Brooks']",['Cesar Romero'],"['Cuban', 'Venezuelan', 'Spanish']"
Dark Manhattan,"['Ralph Cooper', ' Clarence Brooks', ' Cleo Herndon']",['Ralph Cooper'],
Daughter of Shanghai,['Anna May Wong'],[],
A Day at the Races,"['Groucho Marx', ' Chico Marx', "" Maureen O'Sullivan""]",['Chico Marx'],
Dead End,"['Sylvia Sidney', ' Joel McCrea', ' Humphrey Bogart']",['Joel McCrea'],
The Devil Is Driving,"['Richard Dix', ' Joan Perry']",['Richard Dix'],
The Devil's Playground,"['Dolores del Río', ' Richard Dix', ' Ward Bond']",['Richard Dix'],
The Devil's Saddle Legion,"['Dick Foran', ' Anne Nagel']",['Dick Foran'],
A Doctor's Diary,"['George Bancroft', ' Helen Burgess']",['George Bancroft'],
Don't Tell the Wife,"['Guy Kibbee', ' Una Merkel', ' Guinn Williams']",['Guy Kibbee'],
Doomed at Sundown,"['Bob Steele', ' Warner Richmond']",['Bob Steele'],
Double or Nothing,"['Bing Crosby', ' Mary Carlisle', ' Martha Raye']",['Bing Crosby'],
Double Wedding,"['William Powell', ' Myrna Loy', ' Florence Rice']",['William Powell'],
Draegerman Courage,"['Jean Muir', ' Barton MacLane']",['Barton MacLane'],
The Duke Comes Back,"['Allan Lane', ' Heather Angel', ' Genevieve Tobin']",['Allan Lane'],
Easy Living,"['Jean Arthur', ' Ray Milland', ' Edward Arnold']",['Ray Milland'],
Ebb Tide,"['Frances Farmer', ' Ray Milland', ' Oskar Homolka']",['Ray Milland'],
The Emperor's Candlesticks,"['William Powell', ' Luise Rainer', ' Robert Young', "" Maureen O'Sullivan"", ' Frank Morgan']",['William Powell'],
Empty Holsters,"['Dick Foran', ' Emmett Vogan']",['Dick Foran'],
Escape by Night,"['William Hall', ' Dean Jagger', ' Ward Bond']",['William Hall'],
Espionage,"['Edmund Lowe', ' Madge Evans', ' Paul Lukas']",['Edmund Lowe'],
Ever Since Eve,"['Marion Davies', ' Robert Montgomery']",['Robert Montgomery'],
Every Day's a Holiday,"['Mae West', ' Edmund Lowe', ' Louis Armstrong']",['Edmund Lowe'],
Exclusive,"['Fred MacMurray', ' Frances Farmer', ' Porter Hall']",['Fred MacMurray'],
Exiled to Shanghai,"['Wallace Ford', ' June Travis', ' Dean Jagger']",['Wallace Ford'],
Expensive Husbands,"['Beverly Roberts', ' Patric Knowles', ' Allyn Joslyn']",['Patric Knowles'],
Fair Warning,"['J. Edward Bromberg', ' Betty Furness', ' Bill Burrud']",['Bill Burrud'],
A Family Affair,"['Lionel Barrymore', ' Spring Byington', ' Mickey Rooney']",['Lionel Barrymore'],
Fifty Roads to Town,"['Don Ameche', ' Ann Sothern', ' Jane Darwell']",['Don Ameche'],
Fight for Your Lady,"['John Boles', ' Ida Lupino', ' Jack Oakie']",['John Boles'],
A Fight to the Finish,"['Don Terry', ' Rosalind Keith', ' Ward Bond']",['Don Terry'],
Find the Witness,"['Charles Quigley', ' Henry Mollison', ' Rosalind Keith']",['Charles Quigley'],
The Firefly,"['Jeanette MacDonald', ' Allan Jones', ' Warren William']",['Allan Jones'],
First Lady,"['Kay Francis', ' Verree Teasdale', ' Walter Connolly']",['Walter Connolly'],
Fit for a King,"['Joe E. Brown', ' Helen Mack', ' Paul Kelly']",['Joe E. Brown'],
Flight from Glory,"['Chester Morris', ' Van Heflin', ' Whitney Bourne']",['Chester Morris'],
Fly-Away Baby,"['Glenda Farrell', ' Barton MacLane']",['Barton MacLane'],
The Footloose Heiress,"['Craig Reynolds', ' Ann Sheridan', ' Anne Nagel']",['Craig Reynolds'],
Forlorn River,"['Buster Crabbe', ' June Martel']",['Buster Crabbe'],
Forty Naughty Girls,"['ZaSu Pitts', ' James Gleason']",['James Gleason'],
The Frame-Up,"['Paul Kelly', ' Julie Bishop ']",['Paul Kelly'],
The Gambling Terror,"['Johnny Mack Brown', ' Iris Meredith']",['Johnny Mack Brown'],
The Game That Kills,"['Charles Quigley', ' Rita Hayworth', ' John Gallaudet']",['Charles Quigley'],
The Girl from Scotland Yard,"['Karen Morley', ' Eduardo Ciannelli', ' Katharine Alexander']",['Eduardo Ciannelli'],
Girl Overboard,"['Gloria Stuart', ' Walter Pidgeon']",['Walter Pidgeon'],
The Girl Said No,"['Irene Hervey', ' William Danforth', ' Vera Ross']",['William Danforth'],
A Girl with Ideas,"['Wendy Barrie', ' Walter Pidgeon', ' Kent Taylor']",['Walter Pidgeon'],
Girls Can Play,"['Julie Bishop', ' Charles Quigley', ' Rita Hayworth']",['Charles Quigley'],
Git Along Little Dogies,"['Gene Autry', ' Judith Allen']",['Gene Autry'],
The Go Getter,"['George Brent', ' Anita Louise', "" Henry O'Neill""]",['George Brent'],
God's Country and the Woman,"['George Brent', ' Beverly Roberts', ' Barton MacLane']",['George Brent'],
The Gold Racket,"['Conrad Nagel', ' Eleanor Hunt', ' Fuzzy Knight']",['Conrad Nagel'],
The Good Earth,"['Paul Muni', ' Luise Rainer', ' Walter Connolly']",['Paul Muni'],
The Good Old Soak,"['Wallace Beery', ' Una Merkel', ' Judith Barrett']",['Wallace Beery'],
The Great Gambini,"['Marian Marsh', ' Akim Tamiroff', ' William Demarest']",['Akim Tamiroff'],
The Great Garrick,"['Olivia de Havilland', ' Brian Aherne', ' Edward Everett Horton']",['Brian Aherne'],
The Great Hospital Mystery,"['Jane Darwell', ' Sig Ruman', ' Sally Blane']",['Sig Ruman'],
The Great O'Malley,"[""Pat O'Brien"", ' Humphrey Bogart', ' Ann Sheridan']",['Humphrey Bogart'],
Green Fields,"['Michael Goldstein', ' Helen Beverley']",['Michael Goldstein'],
Green Light,"['Errol Flynn', ' Anita Louise', ' Cedric Hardwicke']",['Errol Flynn'],
Gun Lords of Stirrup Basin,"['Bob Steele', ' Louis Stanley']",['Bob Steele'],
Guns in the Dark,"['Johnny Mack Brown', ' Syd Saylor']",['Johnny Mack Brown'],
Guns of the Pecos,"['Dick Foran', ' Anne Nagel']",['Dick Foran'],
Gunsmoke Ranch,"['Robert Livingston', ' Ray ""Crash"" Corrigan']",['Robert Livingston'],
Harlem on the Prairie,"['Herb Jeffries', ' Mantan Moreland', ' Nathan Curry']",['Herb Jeffries'],
Headin' East,"['Buck Jones', ' Ruth Coleman']",['Buck Jones'],
Heart of the Rockies,"['Robert Livingston', ' Ray Corrigan']",['Robert Livingston'],
Heidi,"['Shirley Temple', ' Jean Hersholt', ' Arthur Treacher']",['Arthur Treacher'],
Her Husband Lies,"['Gail Patrick', ' Ricardo Cortez', ' Louis Calhern']",['Ricardo Cortez'],
Her Husband's Secretary,"['Jean Muir', ' Beverly Roberts', ' Warren Hull']",['Warren Hull'],
Heroes of the Alamo,"['Rex Lease', ' Lane Chandler', ' Earle Hodgins']",['Rex Lease'],
Hideaway,"['J. Carrol Naish', ' Emma Dunn', ' Fred Stone']",['Fred Stone'],
High Flyers,"['Bert Wheeler', ' Robert Woolsey', ' Lupe Velez']",['Bert Wheeler'],
"High, Wide and Handsome","['Irene Dunne', ' Randolph Scott', ' Dorothy Lamour']",['Randolph Scott'],
Hills of Old Wyoming,"['William Boyd', ' Gabby Hayes', ' Gail Sheridan']",['William Boyd'],
History Is Made at Night,"['Charles Boyer', ' Jean Arthur', ' Colin Clive']",['Charles Boyer'],
Hit Parade of 1937,"['Louise Henry', ' Phil Regan', ' Duke Ellington']",['Phil Regan'],
Hit the Saddle,"['Robert Livingston', ' Rita Hayworth']",['Robert Livingston'],
Hitting a New High,"['Lily Pons', ' Edward Everett Horton', ' Eric Blore']",['Edward Everett Horton'],
Hollywood Cowboy,"[""George O'Brien"", ' Cecilia Parker']",[],
Hollywood Hotel,"['Dick Powell', ' Rosemary Lane', ' Hugh Herbert']",['Dick Powell'],
Hollywood Round-Up,"['Buck Jones', ' Helen Twelvetrees']",['Buck Jones'],
The Holy Terror,"['Jane Withers', ' Joe E. Lewis', ' Tony Martin']",['Joe E. Lewis'],
Hoosier Schoolboy,"['Mickey Rooney', ' Anne Nagel']",[],
Hopalong Rides Again,"['William Boyd', ' Nora Lane']",['William Boyd'],
Hot Water,"['Jed Prouty', ' Shirley Deane']",['Jed Prouty'],
Hotel Haywire,"['Leo Carrillo', ' Lynne Overman', ' Spring Byington']",['Leo Carrillo'],
The Hurricane,"['Dorothy Lamour', ' Mary Astor', ' Jon Hall']",['Jon Hall'],
I Cover the War!,"['John Wayne', ' Gwen Gaze']",['John Wayne'],
Idol of the Crowds,"['John Wayne', ' Sheila Bromley']",['John Wayne'],
I Met Him in Paris,"['Claudette Colbert', ' Robert Young', ' Melvyn Douglas']",['Robert Young'],
I Promise to Pay,"['Chester Morris', ' Leo Carrillo', ' Helen Mack']",['Chester Morris'],
I'll Take Romance,"['Grace Moore', ' Melvyn Douglas', ' Stuart Erwin']",['Melvyn Douglas'],
In Old Chicago,"['Tyrone Power', ' Alice Brady', ' Don Ameche']",['Tyrone Power'],
Internes Can't Take Money,"['Barbara Stanwyck', ' Joel McCrea', ' Lloyd Nolan']",['Joel McCrea'],
It Can't Last Forever,"['Ralph Bellamy', ' Betty Furness']",['Ralph Bellamy'],
It Could Happen to You!,"['Alan Baxter', ' Andrea Leeds', ' Astrid Allwyn']",['Alan Baxter'],
It Happened in Hollywood,"['Fay Wray', ' Richard Dix', ' Franklin Pangborn']",['Richard Dix'],
It Happened Out West,"['Paul Kelly', ' Judith Allen']",['Paul Kelly'],
It's All Yours,"['Madeleine Carroll', ' Mischa Auer', ' Francis Lederer']",['Francis Lederer'],
It's Love I'm After,"['Bette Davis', ' Olivia de Havilland', ' Leslie Howard']",[],
The Lady Escapes,"['Gloria Stuart', ' Michael Whalen', ' George Sanders']",['Michael Whalen'],
The Lady Fights Back,"['Kent Taylor', ' Irene Hervey']",['Kent Taylor'],
Lancer Spy,"['Dolores del Río', ' George Sanders', ' Peter Lorre']",['George Sanders'],
Land Beyond the Law,"['Dick Foran', ' Wayne Morris']",['Dick Foran'],
Larceny on the Air,"['Robert Livingston', ' Grace Bradley']",['Robert Livingston'],
The Last Gangster,"['Edward G. Robinson', ' James Stewart', ' Douglas Scott']",['Edward G. Robinson'],
The Last of Mrs. Cheyney,"['Joan Crawford', ' William Powell', ' Nigel Bruce']",['William Powell'],
The Last Train from Madrid,"['Dorothy Lamour', ' Lew Ayres', ' Anthony Quinn']",['Lew Ayres'],
Law of the Ranger,"['Robert Allen', ' Elaine Shepard']",['Robert Allen'],
Lawless Land,"['Johnny Mack Brown', ' Louise Stanley']",['Johnny Mack Brown'],
A Lawman Is Born,"['Johnny Mack Brown', ' Iris Meredith']",['Johnny Mack Brown'],
The League of Frightened Men,"['Walter Connolly', ' Lionel Stander']",['Walter Connolly'],
Left-Handed Law,"['Buck Jones', ' Noel Francis', ' Nina Quartero']",['Buck Jones'],
The Legion of Missing Men,"['Ralph Forbes', "" Roy D'Arcy""]",['Ralph Forbes'],
Let Them Live,"['John Howard', ' Nan Grey']",['John Howard'],
Let's Get Married,"['Ida Lupino', ' Ralph Bellamy', ' Walter Connolly']",['Ralph Bellamy'],
Life Begins in College,"['The Ritz Brothers', ' Gloria Stuart']",['The Ritz Brothers'],
Life Begins with Love,"['Jean Parker', ' Douglass Montgomery', ' Edith Fellows']",['Douglass Montgomery'],
The Life of Émile Zola,"['Paul Muni', ' Joseph Schildkraut', ' Gale Sondergaard']",['Paul Muni'],
The Life of the Party,"['Billy Gilbert', ' Franklin Pangborn', ' Ann Miller']",['Billy Gilbert'],
Lightnin' Crandall,"['Bob Steele', ' Lois January']",['Bob Steele'],
"Live, Love and Learn","['Rosalind Russell', ' Robert Benchley', ' Monty Woolley']",['Robert Benchley'],
Living on Love,"['Whitney Bourne', ' Joan Woodbury', ' James Dunn']",['James Dunn'],
London by Night,"['George Murphy', ' Rita Johnson']",['George Murphy'],
Lost Horizon,"['Ronald Colman', ' Jane Wyatt', ' H. B. Warner']",['Ronald Colman'],
Love and Hisses,"['Walter Winchell', ' Simone Simon', ' Joan Davis']",['Walter Winchell'],
Love in a Bungalow,"['Nan Grey', ' Kent Taylor']",['Kent Taylor'],
Love Is News,"['Tyrone Power', ' Loretta Young', ' Don Ameche']",['Tyrone Power'],
Love Is on the Air,"['Ronald Reagan', ' June Travis', ' Eddie Acuff']",['Ronald Reagan'],
Love on Toast,"['John Payne', ' Stella Adler', ' Grant Richards']",['John Payne'],
Love Takes Flight,"['Bruce Cabot', ' Beatrice Roberts', ' Edwin Maxwell']",['Bruce Cabot'],
Love Under Fire,"['Loretta Young', ' Don Ameche', ' Katherine DeMille']",['Don Ameche'],
Madame X,"['Gladys George', ' Warren William', ' Reginald Owen']",['Warren William'],
Maid of Salem,"['Claudette Colbert', ' Fred MacMurray', ' Gale Sondergaard']",['Fred MacMurray'],
Make a Wish,"['Bobby Breen', ' Basil Rathbone', ' Ralph Forbes']",['Bobby Breen'],
Make Way for Tomorrow,"['Victor Moore', ' Beulah Bondi', ' Thomas Mitchell']",['Victor Moore'],
Mama Runs Wild,"['Mary Boland', ' Ernest Truex']",['Ernest Truex'],
Mama Steps Out,"['Alice Brady', ' Gene Lockhart', ' Guy Kibbee']",['Gene Lockhart'],
The Man in Blue,"['Robert Wilcox', ' Nan Grey']",['Robert Wilcox'],
Man of the People,"['Joseph Calleia', ' Florence Rice', ' Ted Healy']",['Joseph Calleia'],
The Man Who Cried Wolf,"['Lewis Stone', ' Jameson Thomas']",['Lewis Stone'],
The Man Who Found Himself,"['Joan Fontaine', ' George Irving', ' John Beal']",['George Irving'],
Manhattan Merry-Go-Round,"['Ann Dvorak', ' Cab Calloway', ' Louis Prima']",['Louis Prima'],
Mannequin,"['Joan Crawford', ' Spencer Tracy', ' Alan Curtis']",['Spencer Tracy'],
Marked Woman,"['Bette Davis', ' Humphrey Bogart', ' Eduardo Ciannelli']",['Humphrey Bogart'],
Married Before Breakfast,"['Robert Young', ' Florence Rice', ' Barnett Parker']",['Robert Young'],
Marry the Girl,"['Mary Boland', ' Hugh Herbert', ' Mischa Auer']",['Hugh Herbert'],
Maytime,"['Jeanette MacDonald', ' Nelson Eddy', ' John Barrymore']",['Nelson Eddy'],
Melody for Two,"['James Melton', ' Patricia Ellis', ' Marie Wilson']",['James Melton'],
Men in Exile,"['Dick Purcell', ' June Travis', ' Victor Varconi']",['Dick Purcell'],
Meet the Boyfriend,"['Robert Paige', ' Carol Hughes']",['Robert Paige'],
Meet the Missus,"['Victor Moore', ' Helen Broderick', ' Anne Shirley']",['Victor Moore'],
Michael O'Halloran,"['Wynne Gibson', ' Warren Hull']",['Warren Hull'],
Midnight Court,"['Ann Dvorak', ' Carlyle Moore Jr.', ' John Litel']",['Carlyle Moore Jr.'],
Midnight Madonna,"['Warren William', ' Mady Correll']",['Warren William'],
Midnight Taxi,"['Brian Donlevy', ' Frances Drake']",['Brian Donlevy'],
The Mighty Treve,"['Noah Beery', ' Barbara Read']",['Noah Beery'],
A Million to One,"['Bruce Bennett', ' Joan Fontaine', ' Monte Blue']",['Bruce Bennett'],
Missing Witnesses,"['John Litel', ' Dick Purcell', ' Sheila Bromley']",['John Litel'],
Motor Madness,"['Rosalind Keith', ' Marc Lawrence']",['Marc Lawrence'],
Mountain Justice,"['Josephine Hutchinson', ' Guy Kibbee', ' George Brent']",['Guy Kibbee'],
Mountain Music,"['Bob Burns', ' Martha Raye']",['Bob Burns'],
Mr. Dodd Takes the Air,"['Kenny Baker', ' Frank McHugh', ' Alice Brady']",['Kenny Baker'],
Murder Goes to College,"['Roscoe Karns', ' Marsha Hunt']",['Roscoe Karns'],
Murder in Greenwich Village,"['Fay Wray', ' Richard Arlen', ' Raymond Walburn']",['Richard Arlen'],
Music for Madame,"['Nino Martini', ' Joan Fontaine']",['Nino Martini'],
My Dear Miss Aldrich,"[""Maureen O'Sullivan"", ' Walter Pidgeon', ' Edna May Oliver']",['Walter Pidgeon'],
Nancy Steele Is Missing!,"['Victor McLaglen', ' Walter Connolly. Peter Lorre']",['Victor McLaglen'],"['Afrikaner', 'Dutch', 'German', 'Irish', 'Scottish', 'English']"
Navy Blue and Gold,"['James Stewart', ' Robert Young', ' Lionel Barrymore']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
Navy Blues,"['Dick Purcell', ' Mary Brian']",['Dick Purcell'],
Navy Spy,"['Conrad Nagel', ' Eleanor Hunt', ' Judith Allen']",['Conrad Nagel'],
New Faces of 1937,"['Joe Penner', ' Milton Berle', ' Harriet Hilliard']",['Joe Penner'],
Night Club Scandal,"['John Barrymore', ' Louise Campbell', ' Lynne Overman']",['John Barrymore'],
Night Key,"['Boris Karloff', ' Jean Rogers', ' Alan Baxter']",['Boris Karloff'],"['English', 'Indian']"
Night Must Fall,"['Rosalind Russell', ' Robert Montgomery', ' Dame May Whitty']",['Robert Montgomery'],
Night of Mystery,"['Grant Richards', ' Roscoe Karns']",['Grant Richards'],
Nobody's Baby,"['Patsy Kelly', ' Lyda Roberti', ' Lynne Overman']",[],
North of the Rio Grande,"['William Boyd', ' Gabby Hayes', ' Lee J. Cobb']",['William Boyd'],
Nothing Sacred,"['Carole Lombard', ' Fredric March', ' Walter Connolly']",['Fredric March'],"['English', 'Scottish', 'Dutch', 'German', 'Belgian', 'Flemish', 'Norwegian']"
Off to the Races,"['Slim Summerville', ' Jed Prouty', ' Shirley Deane']",['Slim Summerville'],
"Oh, Doctor","['Edward Everett Horton', ' Eve Arden', ' Thurston Hall']",['Edward Everett Horton'],
Old Louisiana,"['Rita Hayworth', ' Ramsay Hill', ' Allan Cavan']",['Allan Cavan'],
The Old Wyoming Trail,"['Charles Starrett', ' Barbara Weeks']",['Charles Starrett'],
On Again-Off Again,"['Bert Wheeler', ' Robert Woolsey', ' Marjorie Lord']",['Bert Wheeler'],
On Such a Night,"['Grant Richards', ' Karen Morley', ' Roscoe Karns']",['Grant Richards'],
