0,1,Males,Ethnicity
Beau Geste,"['Gary Cooper', ' Ray Milland', ' Robert Preston', ' Brian Donlevy', ' Susan Hayward']",['Gary Cooper'],['English']
Beauty for the Asking,"['Lucille Ball', ' Patric Knowles']",['Patric Knowles'],
Behind Prison Gates,"['Brian Donlevy', ' Julie Bishop']",['Brian Donlevy'],"['Northern', 'Irish']"
Beware Spooks!,"['Joe E. Brown', ' Mary Carlisle', ' Clarence Kolb']",['Joe E. Brown'],"['Welsh', 'English']"
The Big Guy,"['Victor McLaglen', ' Jackie Cooper', ' Ona Munson']",['Victor McLaglen'],"['Afrikaner', 'Dutch', 'German', 'Irish', 'Scottish', 'English']"
Big Town Czar,"['Barton MacLane', ' Tom Brown', ' Eve Arden']",['Barton MacLane'],
Birthright,['Carman Newsome'],[],
Blackmail,"['Edward G. Robinson', ' Ruth Hussey', ' Gene Lockhart']",['Edward G. Robinson'],"['Ashkenazi', 'Jewish']"
Blackwell's Island,"['John Garfield', ' Rosemary Lane', ' Dick Purcell', ' Victor Jory']",['John Garfield'],"['Ashkenazi', 'Jewish']"
Blind Alley,"['Chester Morris', ' Ralph Bellamy', ' Ann Dvorak']",['Chester Morris'],
Blondie Brings Up Baby,"['Penny Singleton', ' Arthur Lake']",['Arthur Lake'],
Blondie Meets the Boss,"['Penny Singleton', ' Arthur Lake']",['Arthur Lake'],
Blondie Takes a Vacation,"['Penny Singleton', ' Arthur Lake']",['Arthur Lake'],
Blue Montana Skies,"['Gene Autry', ' Smiley Burnette']",['Gene Autry'],
Boy Friend,"['Jane Withers', ' Arleen Whelan']",[],
Boy Slaves,"['Anne Shirley', ' Roger Daniel']",['Roger Daniel'],
Boy Trouble,"['Charles Ruggles', ' Mary Boland', "" Donald O'Connor""]",['Charles Ruggles'],
Boys' Reformatory,"['Frankie Darro', ' Grant Withers']",['Grant Withers'],
Bridal Suite,"['Annabella', ' Robert Young', ' Walter Connolly', ' Reginald Owen']",['Robert Young'],
Broadway Serenade,"['Jeanette MacDonald', ' Lew Ayres']",['Lew Ayres'],
The Bronze Buckaroo,"['Herb Jeffries', ' Lucius Brooks']",['Herb Jeffries'],"['AfricanCanadian', 'Irish']"
Buck Rogers,"['Buster Crabbe', ' Constance Moore']",['Buster Crabbe'],
Bulldog Drummond's Bride,"['John Howard', ' Heather Angel', ' H. B. Warner', ' Reginald Denny']",['John Howard'],"['English', 'Scottish', 'Irish', 'Northern', 'Irish']"
Bulldog Drummond's Secret Police,"['John Howard', ' Heather Angel', ' H. B. Warner', ' Reginald Denny']",['John Howard'],"['English', 'Scottish', 'Irish', 'Northern', 'Irish']"
Buried Alive,"['Beverly Roberts', ' Robert Wilcox']",['Robert Wilcox'],
Burn 'Em Up O'Connor,"[""Dennis O'Keefe"", ' Cecilia Parker', ' Nat Pendleton']",['Nat Pendleton'],
Cafe Society,"['Madeleine Carroll', ' Fred MacMurray', ' Shirley Ross']",['Fred MacMurray'],['German']
Call a Messenger,"['Billy Halop', ' Huntz Hall', ' Robert Armstrong', ' Mary Carlisle']",['Billy Halop'],
Calling All Curs,['The Three Stooges'],['The Three Stooges'],
Calling All Marines,"['Don ""Red"" Barry', ' Helen Mack']","['Don ""Red"" Barry']",
Calling Dr. Kildare,"['Lew Ayres', ' Lionel Barrymore', ' Laraine Day', ' Nat Pendleton', ' Lana Turner']",['Lew Ayres'],
Captain Fury,"['Brian Aherne', ' Victor McLaglen', ' Paul Lukas', ' June Lang']",['Brian Aherne'],
Career,"['Anne Shirley', ' Edward Ellis', ' Samuel S. Hinds']",['Edward Ellis'],
The Cat and the Canary,"['Bob Hope', ' Paulette Goddard', ' John Beal', ' Douglass Montgomery', ' Gale Sondergaard']",['Bob Hope'],"['English', 'Welsh']"
Charlie Chan at Treasure Island,"['Sidney Toler', ' Victor Sen Yung', ' Cesar Romero']",['Victor Sen Yung'],['Chinese']
Charlie Chan in City in Darkness,"['Sidney Toler', ' Lynn Bari']",[],
Charlie Chan in Reno,"['Sidney Toler', ' Ricardo Cortez', ' Phyllis Brooks', ' Slim Summerville']",['Ricardo Cortez'],"['Ashkenazi', 'Jewish']"
"Charlie McCarthy, Detective","['Edgar Bergen', ' Charlie McCarthy', ' Mortimer Snerd', ' Robert Cummings', ' Constance Moore']",['Edgar Bergen'],['Swedish']
Chasing Danger,"['Preston Foster', ' Lynn Bari', ' Wally Vernon', ' Henry Wilcoxon']",['Preston Foster'],
Chicken Wagon Family,"['Jane Withers', ' Leo Carrillo', ' Marjorie Weaver', ' Spring Byington']",['Leo Carrillo'],
A Child Is Born,"['Geraldine Fitzgerald', ' Jeffrey Lynn', ' Gladys George', ' Gale Page', ' Spring Byington']",['Jeffrey Lynn'],
Chip of the Flying U,"['Johnny Mack Brown', ' Bob Baker', ' Fuzzy Knight', ' Doris Weston']",['Johnny Mack Brown'],
The Cisco Kid and the Lady,"['Cesar Romero', ' Marjorie Weaver']",['Cesar Romero'],"['Cuban', 'Venezuelan', 'Spanish']"
Coast Guard,"['Randolph Scott', ' Frances Dee', ' Ralph Bellamy']",['Randolph Scott'],
Code of the Cactus,"['Tim McCoy', ' Ben Corbett', ' Dorothy Short']",['Tim McCoy'],
Code of the Fearless,"['Fred Scott', ' Claire Rochelle']",['Fred Scott'],
Code of the Secret Service,"['Ronald Reagan', ' Rosella Towne', ' Eddie Foy Jr.', ' Moroni Olsen']",['Ronald Reagan'],"['Irish25', 'Scottish25', 'English']"
Code of the Streets,"['Harry Carey', ' Frankie Thomas']",['Harry Carey'],
Colorado Sunset,"['Gene Autry', ' June Storey', ' Patsy Montana']",['Gene Autry'],
Confessions of a Nazi Spy,"['Edward G. Robinson', ' Francis Lederer', ' George Sanders', ' Paul Lukas']",['Edward G. Robinson'],"['Ashkenazi', 'Jewish']"
Conspiracy,"['Allan Lane', ' Linda Hayes']",['Allan Lane'],
Convict's Code,"['Sidney Blackmer', ' Anne Nagel']",[],
The Cowboy Quarterback,"['Bert Wheeler', ' Marie Wilson']",['Bert Wheeler'],
Dancing Co-Ed,"['Lana Turner', ' Richard Carlson', ' Artie Shaw', ' Ann Rutherford']",['Richard Carlson'],
Danger Flight,"['Marjorie Reynolds', ' Milburn Stone']",['Milburn Stone'],
Dark Victory,"['Bette Davis', ' George Brent', ' Humphrey Bogart', ' Geraldine Fitzgerald', ' Ronald Reagan']",['George Brent'],
Daughter of the Tong,"['Evelyn Brent', ' Grant Withers']",['Grant Withers'],
Daughters Courageous,"['John Garfield', ' Claude Rains', ' Fay Bainter']",['John Garfield'],"['Ashkenazi', 'Jewish']"
The Day the Bookies Wept,['Betty Grable'],[],
Day-Time Wife,"['Tyrone Power', ' Linda Darnell']",['Tyrone Power'],"['Irish', 'English', 'German', 'FrenchCanadian', 'French', 'Huguenot']"
Death of a Champion,"['Virginia Dale', "" Donald O'Connor""]",[],
Death Rides the Range,"['Fay McKenzie', ' Ken Maynard']",['Ken Maynard'],
Destry Rides Again,"['Marlene Dietrich', ' James Stewart']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
Devil's Island,"['Boris Karloff', ' James Stephenson']",['Boris Karloff'],"['English', 'Indian']"
Dick Tracy's G-Men,"['Ralph Byrd', ' Jennifer Jones']",['Ralph Byrd'],
Disbarred,"['Gail Patrick', ' Robert Preston']",['Robert Preston'],
Disputed Passage,"['Dorothy Lamour', ' Akim Tamiroff']",['Akim Tamiroff'],
Dodge City,"['Errol Flynn', ' Olivia de Havilland', ' Ann Sheridan', ' Bruce Cabot', ' Frank McHugh']",['Errol Flynn'],"['Irish', 'Scottish', 'English']"
Drums Along the Mohawk,"['Claudette Colbert', ' Henry Fonda']",['Henry Fonda'],"['Dutch', 'English', 'Scottish', 'Norwegian', 'German', 'Italian']"
A Ducking They Did Go,['The Three Stooges'],['The Three Stooges'],
Dust Be My Destiny,"['John Garfield', ' Priscilla Lane']",['John Garfield'],"['Ashkenazi', 'Jewish']"
Each Dawn I Die,"['James Cagney', ' George Raft', ' Jane Bryan']",['James Cagney'],"['Irish25', 'Norwegian']"
The Escape,"['Amanda Duff', ' Kane Richmond', ' June Gale']",['Kane Richmond'],
Escape to Paradise,"['Kent Taylor', ' Joyce Compton']",['Kent Taylor'],
Espionage Agent,"['Joel McCrea', ' Brenda Marshall', ' George Bancroft']",['Joel McCrea'],
Eternally Yours,"['Loretta Young', ' David Niven']",['David Niven'],"['English', 'Scottish', 'French']"
Everything Happens at Night,"['Sonja Henie', ' Ray Milland', ' Robert Cummings']",['Ray Milland'],['Welsh']
Ex-Champ,"['Victor McLaglen', ' Tom Brown', ' Nan Grey']",['Victor McLaglen'],"['Afrikaner', 'Dutch', 'German', 'Irish', 'Scottish', 'English']"
Exile Express,"['Anna Sten', ' Alan Marshal']",['Alan Marshal'],
Everybody's Hobby,"['Irene Rich', ' Jackie Moran']",[],
Fast and Furious,"['Ann Sothern', ' Franchot Tone']",['Franchot Tone'],
Fast and Loose,"['Robert Montgomery', ' Rosalind Russell']",['Robert Montgomery'],
5th Ave Girl,"['Ginger Rogers', ' Walter Connolly', ' Verree Teasdale']",['Walter Connolly'],
The Fighting Gringo,"[""George O'Brien"", ' Lupita Tovar']",[],
First Love,"['Deanna Durbin', ' Robert Stack', ' Eugene Pallette']",['Robert Stack'],
First Offenders,"['Beverly Roberts', ' Walter Abel']",['Walter Abel'],
Five Came Back,"['Chester Morris', ' Lucille Ball', ' Wendy Barrie']",['Chester Morris'],
Fixer Dugan,"['Lee Tracy', ' Peggy Shannon']",[],
Flight at Midnight,"['Phil Regan', ' Jean Parker']",['Phil Regan'],
The Flying Deuces,"['Stan Laurel', ' Oliver Hardy', ' Jean Parker']",['Stan Laurel'],['English']
The Flying Irishman,['Douglas Corrigan'],['Douglas Corrigan'],
Four Wives,"['Priscilla Lane', ' Rosemary Lane', ' Lola Lane']",[],
Frontier Marshal,"['Randolph Scott', ' Nancy Kelly', ' Cesar Romero']",['Randolph Scott'],
Geronimo,"['Preston Foster', ' Ellen Drew', ' Andy Devine']",['Preston Foster'],
The Girl and the Gambler,"['Tim Holt', ' Steffi Duna']",['Tim Holt'],
The Girl from Mexico,"['Lupe Vélez', ' Leon Errol']",['Leon Errol'],
Golden Boy,"['Barbara Stanwyck', ' Adolphe Menjou', ' William Holden']",['Adolphe Menjou'],
The Great Commandment,"['Albert Dekker', ' John Beal']",['Albert Dekker'],
Gone with the Wind,"['Clark Gable', ' Vivien Leigh', ' Leslie Howard', ' Olivia de Havilland', ' Hattie McDaniel', ' Butterfly McQueen']",['Clark Gable'],"['German', 'Irish', 'SwissGerman', 'Belgian']"
Good Girls Go to Paris,"['Melvyn Douglas', ' Joan Blondell']",['Melvyn Douglas'],"['Jewish', 'English', 'Scottish']"
The Gorilla,"['Ritz Brothers', ' Anita Louise', ' Patsy Kelly']",[],
The Gracie Allen Murder Case,"['Gracie Allen', ' Warren William', ' Ellen Drew']",['Warren William'],
Grand Jury Secrets,"['Gail Patrick', ' John Howard']",['John Howard'],"['English', 'Scottish', 'Irish', 'Northern', 'Irish']"
The Great Man Votes,"['John Barrymore', ' Virginia Weidler']",['John Barrymore'],
The Great Victor Herbert,"['Mary Martin', ' Allan Jones']",['Allan Jones'],
Gulliver's Travels,"['Pinto Colvig', ' Jack Mercer']",['Pinto Colvig'],
Gunga Din,"['Cary Grant', ' Victor McLaglen', ' Douglas Fairbanks Jr.', ' Sam Jaffe']",['Victor McLaglen'],"['Afrikaner', 'Dutch', 'German', 'Irish', 'Scottish', 'English']"
The Hardys Ride High,"['Mickey Rooney', ' Lewis Stone', ' Fay Holden']",['Lewis Stone'],
Hawaiian Nights,"['Constance Moore', ' Johnny Downs']",['Johnny Downs'],
Heaven with a Barbed Wire Fence,"['Glenn Ford', ' Jean Rogers', ' Ward Bond']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Hell's Kitchen,"['Dead End Kids', ' Billy Halop', ' Bobby Jordan', ' Leo Gorcey', ' Ronald Reagan']",['Billy Halop'],
Here I Am a Stranger,"['Richard Dix', ' Richard Greene']",['Richard Dix'],
Henry Goes Arizona,"['Frank Morgan', ' Virginia Weidler', ' Guy Kibbee']",['Frank Morgan'],
Heroes in Blue,"['Dick Purcell', ' Bernadene Hayes']",['Dick Purcell'],
Hollywood Cavalcade,"['Alice Faye', ' Don Ameche']",['Don Ameche'],"['German', 'English', 'Scottish', 'Irish']"
Homicide Bureau,"['Bruce Cabot', ' Rita Hayworth', ' Marc Lawrence']",['Bruce Cabot'],
Honeymoon in Bali,"['Madeleine Carroll', ' Fred MacMurray']",['Fred MacMurray'],['German']
The Honeymoon's Over,"['Stuart Erwin', ' Marjorie Weaver']",['Stuart Erwin'],
Honolulu,"['Eleanor Powell', ' Burns and Allen']",['Burns and Allen'],
Hotel for Women,"['Ann Sothern', ' Linda Darnell', ' James Ellison']",['James Ellison'],['English']
The Hound of the Baskervilles,"['Basil Rathbone', ' Nigel Bruce', ' Richard Greene']",['Basil Rathbone'],"['English', 'Irish']"
The House of Fear,"['William Gargan', ' Irene Hervey']",['William Gargan'],
The Housekeeper's Daughter,"['Joan Bennett', ' John Hubbard']",['John Hubbard'],
The Hunchback of Notre Dame,"['Charles Laughton', "" Maureen O'Hara""]",['Charles Laughton'],['Irish']
The Ice Follies of 1939,"['Joan Crawford', ' James Stewart', ' Lew Ayres', ' Lewis Stone']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
Idiot's Delight,"['Norma Shearer', ' Clark Gable', ' Edward Arnold']",['Clark Gable'],"['German', 'Irish', 'SwissGerman', 'Belgian']"
I'm from Missouri,"['Bob Burns', ' Gladys George', ' Patricia Morison']",['Bob Burns'],
In Name Only,"['Carole Lombard', ' Cary Grant', ' Kay Francis']",[],
Indianapolis Speedway,"[""Pat O'Brien"", ' Ann Sheridan', ' John Payne']",['John Payne'],
Intermezzo: A Love Story,"['Leslie Howard', ' Ingrid Bergman']",[],
Invisible Stripes,"['George Raft', ' Jane Bryan', ' William Holden']",['George Raft'],['German']
Invitation to Happiness,"['Irene Dunne', ' Fred MacMurray', ' Charlie Ruggles']",['Fred MacMurray'],['German']
I Stole a Million,"['George Raft', ' Claire Trevor']",['George Raft'],['German']
It Could Happen to You,"['Gloria Stuart', ' Stuart Erwin']",['Stuart Erwin'],
It's a Wonderful World,"['Claudette Colbert', ' James Stewart', ' Guy Kibbee', ' Nat Pendleton']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
I Was a Convict,"['Barton MacLane', ' Beverly Roberts']",['Barton MacLane'],
Jesse James,"['Tyrone Power', ' Henry Fonda', ' Nancy Kelly', ' Randolph Scott']",['Tyrone Power'],"['Irish', 'English', 'German', 'FrenchCanadian', 'French', 'Huguenot']"
Joe and Ethel Turp Call on the President,"['Ann Sothern', ' Lewis Stone', ' Walter Brennan']",['Lewis Stone'],
The Jones Family in Hollywood,"['Spring Byington', ' June Carlson']",[],
Juarez,"['Paul Muni', ' Bette Davis', ' Brian Aherne', ' Claude Rains']",['Paul Muni'],"['Ashkenazi', 'Jewish']"
Judge Hardy and Son,"['Mickey Rooney', ' Lewis Stone', ' Fay Holden']",['Lewis Stone'],
The Kansas Terrors,"['Robert Livingston', ' Duncan Renaldo']",['Robert Livingston'],
The Kid from Kokomo,"[""Pat O'Brien"", ' Wayne Morris', ' Joan Blondell']",['Wayne Morris'],
The Kid from Texas,"[""Dennis O'Keefe"", ' Florence Rice', ' Jessie Ralph', ' Buddy Ebsen']",['Buddy Ebsen'],['Latvian']
King of the Turf,"['Adolphe Menjou', ' Dolores Costello', ' Roger Daniel']",['Adolphe Menjou'],
King of the Underworld,"['Humphrey Bogart', ' Kay Francis']",['Humphrey Bogart'],"['English', 'Dutch', 'German', 'French', 'Belgian', 'Walloon', 'Welsh']"
Lady of the Tropics,"['Robert Taylor', ' Hedy Lamarr', ' Joseph Schildkraut']",['Robert Taylor'],
The Lady's from Kentucky,"['George Raft', ' Ellen Drew']",['George Raft'],['German']
Laugh It Off,"['Johnny Downs', ' Constance Moore']",['Johnny Downs'],
Law of the Pampas,"['William Boyd', ' Steffi Duna']",['William Boyd'],
Let Freedom Ring,"['Nelson Eddy', ' Virginia Bruce', ' Victor McLaglen', ' Lionel Barrymore']",['Nelson Eddy'],
Let Us Live,"[""Maureen O'Sullivan"", ' Henry Fonda', ' Ralph Bellamy']",['Henry Fonda'],"['Dutch', 'English', 'Scottish', 'Norwegian', 'German', 'Italian']"
The Light That Failed,"['Ronald Colman', ' Walter Huston', ' Ida Lupino']",['Ronald Colman'],"['English', 'Scottish']"
The Little Princess,"['Shirley Temple', ' Richard Greene', ' Anita Louise']",['Richard Greene'],
The Lone Wolf Spy Hunt,"['Warren William', ' Ida Lupino', ' Rita Hayworth']",['Warren William'],
Love Affair,"['Irene Dunne', ' Charles Boyer']",['Charles Boyer'],['French']
Lucky Night,"['Myrna Loy', ' Robert Taylor']",['Robert Taylor'],
Made for Each Other,"['James Stewart', ' Carole Lombard', ' Charles Coburn']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
The Mad Empress,"['Conrad Nagel', ' Medea de Novara']",['Conrad Nagel'],
The Magnificent Fraud,"['Akim Tamiroff', ' Patricia Morison']",['Akim Tamiroff'],
Main Street Lawyer,['Anita Louise'],[],
Maisie,"['Robert Young', ' Ann Sothern', ' Ruth Hussey']",['Robert Young'],
Man About Town,"['Jack Benny', ' Dorothy Lamour']",['Jack Benny'],"['Ashkenazi', 'Jewish']"
The Man in the Iron Mask,"['Louis Hayward', ' Joan Bennett', ' Warren William']",['Louis Hayward'],
Man of Conquest,"['Richard Dix', ' Gail Patrick', ' Joan Fontaine']",['Richard Dix'],
The Man They Could Not Hang,['Boris Karloff'],['Boris Karloff'],"['English', 'Indian']"
The Man Who Dared,"['Jane Bryan', ' Charley Grapewin']",[],
The Marshal of Mesa City,"[""George O'Brien"", ' Virginia Vale']",[],
Mexicali Rose,"['Gene Autry', ' Smiley Burnette']",['Gene Autry'],
Midnight,"['Claudette Colbert', ' Don Ameche', ' John Barrymore']",['Don Ameche'],"['German', 'English', 'Scottish', 'Irish']"
Million Dollar Legs,"['Betty Grable', ' Buster Crabbe', "" Donald O'Connor""]",['Buster Crabbe'],
Miracles for Sale,"['Robert Young', ' Florence Rice']",['Robert Young'],
Missing Daughters,"['Richard Arlen', ' Rochelle Hudson', ' Marian Marsh', ' Isabel Jewell']",['Richard Arlen'],
Missing Evidence,"['Preston Foster', ' Irene Hervey', ' Inez Courtney']",['Preston Foster'],
Moon Over Harlem,"['Bud Harris', ' Cora Green']",['Bud Harris'],
Mr. Moto in Danger Island,"['Peter Lorre', ' Jean Hersholt']",['Peter Lorre'],"['Ashkenazi', 'Jewish']"
Mr. Moto Takes a Vacation,"['Peter Lorre', ' Joseph Schildkraut', ' Virginia Field']",['Peter Lorre'],"['Ashkenazi', 'Jewish']"
Mr. Smith Goes to Washington,"['James Stewart', ' Jean Arthur', ' Claude Rains']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
Mr. Wong in Chinatown,"['Boris Karloff', ' Marjorie Reynolds', ' Grant Withers']",['Boris Karloff'],"['English', 'Indian']"
My Son Is Guilty,"['Bruce Cabot', ' Glenn Ford']",['Bruce Cabot'],
The Mysterious Miss X,['Mary Hart'],[],
The Mystery of Mr. Wong,"['Boris Karloff', ' Grant Withers', ' Dorothy Tree']",['Boris Karloff'],"['English', 'Indian']"
Nancy Drew and the Hidden Staircase,"['Bonita Granville', ' John Litel']",['John Litel'],
Nancy Drew... Reporter,"['Bonita Granville', ' John Litel', ' Frankie Thomas']",['John Litel'],
Nancy Drew… Trouble Shooter,"['Bonita Granville', ' Frankie Thomas', ' John Litel']",['John Litel'],
Naughty but Nice,"['Dick Powell', ' Ann Sheridan', ' Gale Page']",['Dick Powell'],
Never Say Die,"['Martha Raye', ' Bob Hope']",['Bob Hope'],"['English', 'Welsh']"
New Frontier,"['John Wayne', ' Jennifer Jones']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
News Is Made at Night,"['Preston Foster', ' Lynn Bari']",['Preston Foster'],
"Nick Carter, Master Detective","['Walter Pidgeon', ' Rita Johnson', ' Henry Hull']",['Walter Pidgeon'],
The Night of Nights,"[""Pat O'Brien"", ' Olympe Bradna', ' Roland Young']",['Roland Young'],
The Night Riders,"['John Wayne', ' Ray Corrigan']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Night Work,"['Mary Boland', "" Donald O'Connor""]",[],
Ninotchka,"['Greta Garbo', ' Melvyn Douglas', ' Ina Claire', ' Bela Lugosi']",['Melvyn Douglas'],"['Jewish', 'English', 'Scottish']"
No Place to Go,"['Dennis Morgan', ' Gloria Dickson']",['Dennis Morgan'],
Nurse Edith Cavell,"['Anna Neagle', ' Edna May Oliver']",[],
Off the Record,"[""Pat O'Brien"", ' Joan Blondell', ' Bobby Jordan']",['Bobby Jordan'],
Of Mice and Men,"['Burgess Meredith', ' Betty Field', ' Lon Chaney Jr.']",['Burgess Meredith'],"['English', 'Welsh', 'German']"
"Oily to Bed, Oily to Rise",['The Three Stooges'],['The Three Stooges'],
The Oklahoma Kid,"['James Cagney', ' Humphrey Bogart', ' Rosemary Lane', ' Donald Crisp']",['James Cagney'],"['Irish25', 'Norwegian']"
Oklahoma Terror,"['Virginia Carroll', ' Addison Randall']",[],
The Old Maid,"['Bette Davis', ' Miriam Hopkins', ' George Brent']",['George Brent'],
On Borrowed Time,"['Lionel Barrymore', ' Cedric Hardwicke', ' Beulah Bondi', ' Una Merkel']",['Lionel Barrymore'],"['English', 'Irish']"
On Dress Parade,['The Dead End Kids'],['The Dead End Kids'],
On Your Toes,"['Eddie Albert', ' Vera Zorina', ' Queenie Smith']",['Eddie Albert'],['German']
Only Angels Have Wings,"['Cary Grant', ' Jean Arthur', ' Richard Barthelmess', ' Rita Hayworth']",['Richard Barthelmess'],
On Trial,"['John Litel', ' Margaret Lindsay']",['John Litel'],
The Oregon Trail,"['Johnny Mack Brown', ' Louise Stanley']",['Johnny Mack Brown'],
Our Neighbors - The Carters,['Fay Bainter'],[],
Outlaws' Paradise,"['Tim McCoy', ' Joan Barclay']",['Tim McCoy'],
The Outsider,"['Mary Maguire', ' George Sanders']",['George Sanders'],"['English', 'Scottish', 'European', 'Royal', 'Russian']"
Outside These Walls,"['Dolores Costello', ' Virginia Weidler']",[],
Pacific Liner,"['Victor McLaglen', ' Wendy Barrie']",['Victor McLaglen'],"['Afrikaner', 'Dutch', 'German', 'Irish', 'Scottish', 'English']"
Panama Lady,"['Lucille Ball', ' Allan Lane']",['Allan Lane'],
Paris Honeymoon,"['Bing Crosby', ' Shirley Ross']",['Bing Crosby'],"['English', 'Irish']"
Persons in Hiding,"['Patricia Morison', ' Lynne Overman']",[],
Pirates of the Skies,"['Kent Taylor', ' Rochelle Hudson', ' Regis Toomey']",['Kent Taylor'],
Private Detective,"['Jane Wyman', ' Dick Foran']",['Dick Foran'],
The Private Lives of Elizabeth and Essex,"['Bette Davis', ' Errol Flynn', ' Olivia de Havilland', ' Donald Crisp']",['Errol Flynn'],"['Irish', 'Scottish', 'English']"
Quick Millions,"['Jed Prouty', ' Spring Byington']",['Jed Prouty'],
Racketeers of the Range,"['Marjorie Reynolds', ' Chill Wills']",[],
Raffles,"['David Niven', ' Olivia De Havilland']",['David Niven'],"['English', 'Scottish', 'French']"
The Rains Came,"['Tyrone Power', ' Myrna Loy', ' George Brent', ' Nigel Bruce', ' Brenda Joyce']",['Tyrone Power'],"['Irish', 'English', 'German', 'FrenchCanadian', 'French', 'Huguenot']"
Range War,['William Boyd'],['William Boyd'],
The Real Glory,"['Gary Cooper', ' David Niven', ' Andrea Leeds']",['Gary Cooper'],['English']
Remember?,"['Robert Taylor', ' Greer Garson', ' Lew Ayres', ' Billie Burke']",['Robert Taylor'],
Reno,"['Gail Patrick', ' Anita Louise']",[],
The Return of Doctor X,"['Wayne Morris', ' Rosemary Lane', ' Humphrey Bogart']",['Wayne Morris'],
Rio,"['Basil Rathbone', ' Robert Cummings', ' Sigrid Gurie']",['Basil Rathbone'],"['English', 'Irish']"
The Roaring Twenties,"['James Cagney', ' Priscilla Lane', ' Humphrey Bogart']",['James Cagney'],"['Irish25', 'Norwegian']"
Rose of Washington Square,"['Alice Faye', ' Tyrone Power']",['Tyrone Power'],"['Irish', 'English', 'German', 'FrenchCanadian', 'French', 'Huguenot']"
