0,1,Males,Ethnicity
Boxing Helena,"['Sherilyn Fenn', ' Julian Sands']",['Julian Sands'],['English']
A Bronx Tale,"['Chazz Palminteri', ' Robert De Niro', ' Lillo Brancato', ' Jr.']",['Chazz Palminteri'],['ItalianSicilian']
CB4,"['Chris Rock', ' Phil Hartman', ' Chris Elliott']",['Phil Hartman'],"['German', 'Irish', 'English']"
Calendar Girl,"['Jason Priestley', ' Gabriel Olds', "" Jerry O'Connell""]",['Jason Priestley'],['EnglishScottish']
Cannibal! The Musical,"['Trey Parker', ' Matt Stone', ' Dian Bachar', ' Toddy Walters']",['Trey Parker'],['English']
Carlito's Way,"['Al Pacino', ' Sean Penn', ' Penelope Ann Miller', ' John Leguizamo', ' Luis Guzman', ' Viggo Mortensen']",['Al Pacino'],"['Italian', 'Sicilian', 'Neapolitan']"
The Cemetery Club,"['Olympia Dukakis', ' Ellen Burstyn', ' Diane Ladd', ' Danny Aiello']",['Danny Aiello'],['Italian']
Cliffhanger,"['Sylvester Stallone', ' John Lithgow', ' Michael Rooker', ' Janine Turner']",['Sylvester Stallone'],"['Italian25', 'French', 'Breton25', 'German', 'Ashkenazi', 'Jewish']"
Coneheads,"['Dan Aykroyd', ' Jane Curtin', ' Michelle Burke']",['Dan Aykroyd'],"['English', 'Irish', 'Scottish', 'Dutch', 'French', 'FrenchCanadian']"
Cool Runnings,['John Candy'],['John Candy'],"['Ukrainian', 'English', 'Scottish']"
Cop and a Half,"['Burt Reynolds', ' Norman D. Golden II']",['Burt Reynolds'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'Dutch']"
The Crush,"['Cary Elwes', ' Alicia Silverstone', ' Kurtwood Smith', ' Jennifer Rubin']",[],
The Cruel Path,"['Dustin J. Boes', ' Dale Vaughan', ' Walter Cherry']",['Dustin J. Boes'],
Dangerous Game,"['Harvey Keitel', ' Madonna', ' James Russo']",['Harvey Keitel'],"['Ashkenazi', 'Jewish']"
A Dangerous Woman,"['Debra Winger', ' Gabriel Byrne', ' Barbara Hershey']",['Gabriel Byrne'],['Irish']
The Dark Half,"['Timothy Hutton', ' Amy Madigan']",['Timothy Hutton'],"['English', 'Irish', 'Norwegian', 'German']"
Dave,"['Kevin Kline', ' Sigourney Weaver', ' Frank Langella', ' Ving Rhames', ' Ben Kingsley']",['Kevin Kline'],"['Jewish', 'Irish']"
Dazed and Confused,"['Jason London', ' Rory Cochrane', ' Matthew McConaughey', ' Milla Jovovich', ' Joey Lauren Adams', ' Nicky Katt', ' Ben Affleck', ' Parker Posey']",['Jason London'],['English']
Deadfall,"['Michael Biehn', ' Nicolas Cage', ' James Coburn', ' Sarah Trigger', ' Peter Fonda', ' Charlie Sheen', ' Talia Shire']",['Michael Biehn'],"['German', 'English', 'Irish', 'Scottish', 'Bohemian', 'Czech', 'Welsh']"
Demolition Man,"['Sylvester Stallone', ' Wesley Snipes', ' Sandra Bullock', ' Nigel Hawthorne', ' Bob Gunton', ' Benjamin Bratt', ' Bill Cobbs', ' Glenn Shadix', ' Denis Leary']",['Sylvester Stallone'],"['Italian25', 'French', 'Breton25', 'German', 'Ashkenazi', 'Jewish']"
Dennis the Menace,"['Walter Matthau', ' Mason Gamble', ' Joan Plowright', ' Christopher Lloyd', ' Lea Thompson', ' Paul Winfield']",['Walter Matthau'],"['Ashkenazi', 'Jewish']"
Dragon: The Bruce Lee Story,"['Jason Scott Lee', ' Lauren Holly', ' Robert Wagner']",['Jason Scott Lee'],"['Chinese', 'Hawaiian']"
Ernest Rides Again,"['Jim Varney', ' Linda Kash']",['Jim Varney'],"['English', 'Scottish', 'German', 'Dutch']"
Ethan Frome,"['Liam Neeson', ' Patricia Arquette', ' Joan Allen']",['Liam Neeson'],['Irish']
Excessive Force,"['Thomas Ian Griffith', ' Lance Henriksen']",['Thomas Ian Griffith'],
Extreme Justice,"['Lou Diamond Phillips', ' Scott Glenn', ' Chelsea Field']",['Scott Glenn'],"['ScotsIrishNorthern', 'IrishIrish', 'Scottish', 'English', 'German', 'French']"
Falling Down,"['Michael Douglas', ' Robert Duvall', ' Barbara Hershey', ' Rachel Ticotin', ' Frederic Forrest', ' Tuesday Weld']",['Michael Douglas'],"['Ashkenazi', 'Jewish', 'English', 'Irish', 'Welsh', 'Dutch', 'Scottish', 'Belgian', 'French']"
A Far Off Place,"['Reese Witherspoon', ' Ethan Embry']",['Ethan Embry'],"['English', 'German', 'Irish']"
Fatal Instinct,"['Armand Assante', ' Sherilyn Fenn', ' Sean Young', ' Kate Nelligan']",['Armand Assante'],"['Italian50', 'Irish']"
Fearless,"['Jeff Bridges', ' Isabella Rossellini', ' Rosie Perez']",['Jeff Bridges'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish', 'SwissGerman', 'German']"
Fire on the Amazon,"['Sandra Bullock', ' Craig Sheffer', ' Juan Fernandez']",['Craig Sheffer'],"['German', 'SwissGerman', 'French']"
Fire in the Sky,"['D. B. Sweeney', ' Robert Patrick', ' Craig Sheffer', ' James Garner']",['Robert Patrick'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'English']"
The Firm,"['Tom Cruise', ' Gene Hackman', ' Ed Harris', ' Jeanne Tripplehorn', ' Holly Hunter', ' David Strathairn', ' Wilford Brimley', ' Hal Holbrook', ' Gary Busey']",['Tom Cruise'],"['German4375', 'Irish125', 'English', 'Welsh']"
Flesh and Bone,"['Dennis Quaid', ' Meg Ryan', ' James Caan', ' Gwyneth Paltrow']",['Dennis Quaid'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Irish', 'German']"
Fly by Night,"['Jeffrey Sams', ' Daryl Mitchell']",['Jeffrey Sams'],
For Love or Money,"['Michael J. Fox', ' Gabrielle Anwar']",['Michael J. Fox'],"['Irish', 'English', 'Scottish']"
Free Willy,"['Jason James Richter', ' Lori Petty', ' Michael Madsen', ' Jayne Atkinson', ' August Schellenberg']",['Jason James Richter'],
The Fugitive,"['Harrison Ford', ' Tommy Lee Jones', ' Jeroen Krabbe', ' Joe Pantoliano', ' Sela Ward', ' Julianne Moore', ' Andreas Katsulas']",['Harrison Ford'],"['Irish', 'German', 'Ashkenazi', 'Jewish']"
Geronimo: An American Legend,"['Wes Studi', ' Jason Patric', ' Gene Hackman', ' Robert Duvall']",['Wes Studi'],['Cherokee']
Gettysburg,"['Tom Berenger', ' Jeff Daniels', ' Martin Sheen', ' Stephen Lang']",['Tom Berenger'],['Irish']
Ghost in the Machine,"['Karen Allen', ' Chris Mulkey']",[],
The Good Son,"['Macaulay Culkin', ' Elijah Wood', ' Wendy Crewson', ' David Morse', ' Daniel Hugh Kelly']",['Macaulay Culkin'],"['German', 'English', 'SwissGerman25', 'Norwegian125', 'Irish625', 'SwissFrench']"
Groundhog Day,"['Bill Murray', ' Andie MacDowell', ' Chris Elliott', ' Brian Doyle Murray']",['Bill Murray'],['Irish']
Grumpy Old Men,"['Jack Lemmon', ' Walter Matthau', ' Ann-Margret', ' Daryl Hannah', ' Kevin Pollak', ' Burgess Meredith', ' Ossie Davis']",['Jack Lemmon'],"['English', 'Irish', 'Scottish', 'French', 'Dutch', 'Welsh']"
Guilty as Sin,"['Don Johnson', ' Rebecca De Mornay', ' Jack Warden', ' Stephen Lang']",['Don Johnson'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'German', 'Dutch', 'French', 'Huguenot']"
Happily Ever After,"['Irene Cara', ' Edward Asner', ' Carol Channing']",['Edward Asner'],
Hard Target,"['Jean-Claude Van Damme', ' Lance Henriksen', ' Yancy Butler', ' Arnold Vosloo', ' Wilford Brimley']",['Jean-Claude Van Damme'],"['Belgian', 'Flemish', 'Jewish']"
Heart and Souls,"['Robert Downey', ' Jr.', ' Charles Grodin', ' Alfre Woodard', ' Elisabeth Shue', ' Kyra Sedgwick', ' Tom Sizemore', ' David Paymer']",['Robert Downey'],"['Ashkenazi', 'Jewish', 'English', 'Scottish', 'German', 'SwissGerman', 'Irish']"
Heaven & Earth,"['Tommy Lee Jones', ' Joan Chen', ' Haing S. Ngor']",['Tommy Lee Jones'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Dutch']"
Hexed,"['Arye Gross', ' Claudia Christian']",['Arye Gross'],
Hocus Pocus,"['Bette Midler', ' Sarah Jessica Parker', ' Kathy Najimy', ' Omri Katz', ' Thora Birch', ' Vinessa Shaw']",['Omri Katz'],"['Israeli', 'Jewish', 'Ashkenazi']"
A Home of Our Own,"['Kathy Bates', ' Edward Furlong']",['Edward Furlong'],['Russian']
Homeward Bound: The Incredible Journey,"['Don Ameche', ' Michael J. Fox', ' Sally Field', ' Benj Thall']",['Don Ameche'],"['German', 'English', 'Scottish', 'Irish']"
Hot Shots! Part Deux,"['Charlie Sheen', ' Lloyd Bridges', ' Valeria Golino']",['Lloyd Bridges'],
House of Cards,"['Kathleen Turner', ' Tommy Lee Jones']",['Tommy Lee Jones'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Dutch']"
A House in the Hills,"['Michael Madsen', ' Helen Slater', ' Jeffrey Tambor']",['Michael Madsen'],"['Irish', 'English', 'Scottish', 'German']"
The House of the Spirits,"['Meryl Streep', ' Jeremy Irons', ' Glenn Close', ' Winona Ryder', ' Antonio Banderas', ' Vanessa Redgrave', ' Armin Mueller-Stahl', ' María Conchita Alonso', ' Vincent Gallo']",['Jeremy Irons'],"['English', 'Irish', 'Scottish']"
In the Line of Fire,"['Clint Eastwood', ' John Malkovich', ' Rene Russo', ' Dylan McDermott', ' Gary Cole']",['Clint Eastwood'],"['English', 'Scottish', 'Irish', 'German', 'Dutch', 'Welsh']"
In the Name of the Father,"['Daniel Day-Lewis', ' Emma Thompson', ' Pete Postlethwaite']",['Daniel Day-Lewis'],"['English', 'Northern', 'Irish', 'Welsh', 'Ashkenazi', 'Jewish']"
Indecent Proposal,"['Robert Redford', ' Demi Moore', ' Woody Harrelson']",['Robert Redford'],"['English', 'Irish', 'Scottish', 'Northern', 'IrishScotsIrish', 'Cornish']"
Indian Summer,"['Alan Arkin', ' Diane Lane', ' Elizabeth Perkins', ' Bill Paxton', ' Vincent Spano', ' Kimberly Williams-Paisley', ' Julie Warner', ' Matt Craven']",['Alan Arkin'],"['Ashkenazi', 'Jewish']"
Jack the Bear,"['Danny DeVito', ' Gary Sinise']",['Danny DeVito'],['Italian']
Jason Goes to Hell: The Final Friday,"['Kane Hodder', ' Erin Gray']",['Kane Hodder'],"['Norwegian', 'English', 'German', 'Swedish']"
Josh and S.A.M.,"['Jacob Tierney', ' Noah Fleiss', ' Martha Plimpton', ' Joan Allen', ' Stephen Tobolowsky']",['Jacob Tierney'],
Joshua Tree,"['Dolph Lundgren', ' Kristian Alfonso', ' George Segal']",['Dolph Lundgren'],['Swedish']
The Joy Luck Club,"['Ming-Na', ' Rosalind Chao', ' Lauren Tom', ' Tamlyn Tomita']",[],
Judgment Night,"['Emilio Estevez', ' Cuba Gooding', ' Jr.', ' Denis Leary', ' Jeremy Piven', ' Stephen Dorff', ' Peter Greene', ' Everlast']",['Emilio Estevez'],"['Galician', 'Spanish', 'Irish', 'English', 'Scottish']"
Jurassic Park,"['Sam Neill', ' Laura Dern', ' Jeff Goldblum', ' Richard Attenborough']",['Sam Neill'],"['English', 'AngloIrishNorthern', 'Irish', 'Irish']"
Kalifornia,"['Brad Pitt', ' Juliette Lewis', ' David Duchovny', ' Michelle Forbes']",['Brad Pitt'],"['English', 'ScotsIrishNorthern', 'Irish', 'German', 'Scottish', 'Welsh', 'Irish', 'Swedish', 'Dutch', 'French', 'Cornish', 'Channel', 'IslanderJersey']"
King of the Hill,"['Lisa Eichhorn', ' Karen Allen', ' Adrien Brody']",[],
Last Action Hero,"['Arnold Schwarzenegger', "" Austin O'Brien"", ' Charles Dance', ' Anthony Quinn', ' F. Murray Abraham', ' Mercedes Ruehl', ' Tom Noonan', ' Robert Prosky', ' Art Carney']",['Arnold Schwarzenegger'],['Austrian']
Leprechaun,"['Warwick Davis', ' Jennifer Aniston']",['Warwick Davis'],"['English', 'Welsh', 'Irish']"
Life with Mikey,"['Michael J. Fox', ' Christina Vidal', ' Cyndi Lauper', ' Nathan Lane']",['Michael J. Fox'],"['Irish', 'English', 'Scottish']"
Loaded Weapon 1,"['Emilio Estevez', ' Samuel L. Jackson']",['Emilio Estevez'],"['Galician', 'Spanish', 'Irish', 'English', 'Scottish']"
Lost in Yonkers,"['Mercedes Ruehl', ' Irene Worth', ' Richard Dreyfuss', ' David Strathairn']",['Richard Dreyfuss'],"['Ashkenazi', 'Jewish']"
M. Butterfly,"['Jeremy Irons', ' John Lone', ' Ian Richardson']",['Jeremy Irons'],"['English', 'Irish', 'Scottish']"
Mad Dog and Glory,"['Robert De Niro', ' Uma Thurman', ' Bill Murray', ' David Caruso']",['Robert De Niro'],"['Italian', 'Irish', 'German', 'Dutch', 'English', 'French', 'Huguenot', 'Scottish', 'ScotsIrishNorthern', 'Irish']"
Made in America,"['Whoopi Goldberg', ' Ted Danson', ' Will Smith', ' Nia Long']",['Ted Danson'],"['English', 'Scottish', 'Irish', 'Northern', 'IrishScotsIrish', 'German']"
Malice,"['Alec Baldwin', ' Nicole Kidman', ' Bill Pullman', ' Anne Bancroft', ' Bebe Neuwirth', ' Peter Gallagher', ' George C. Scott']",['Alec Baldwin'],"['English', 'Irish', 'Scottish', 'FrenchCanadian', 'German']"
The Man Without a Face,"['Mel Gibson', ' Nick Stahl', ' Gaby Hoffmann']",['Mel Gibson'],"['Irish125', 'English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Welsh']"
Man's Best Friend,"['Ally Sheedy', ' Lance Henriksen']",['Lance Henriksen'],"['Latvian', 'Irish']"
Manhattan Murder Mystery,"['Diane Keaton', ' Anjelica Huston', ' Alan Alda', ' Woody Allen']",['Alan Alda'],['Irish']
Matinee,"['John Goodman', ' Cathy Moriarty', ' Omri Katz']",['John Goodman'],"['English', 'Welsh', 'German']"
Me and the Kid,"['Danny Aiello', ' Joe Pantoliano', ' Ben Stein']",['Danny Aiello'],['Italian']
Menace II Society,"['Larenz Tate', ' Tyrin Turner', ' Charles S. Dutton', ' Jada Pinkett Smith', ' Samuel L. Jackson']",['Larenz Tate'],
The Meteor Man,"['Robert Townsend', ' James Earl Jones']",['Robert Townsend'],
Money for Nothing,"['John Cusack', ' Debi Mazar', ' Michael Madsen']",['John Cusack'],['Irish']
Monolith,"['Bill Paxton', ' Lindsay Frost', ' John Hurt']",['Bill Paxton'],"['English', 'ScotsIrishNorthern', 'Irish', 'Scottish', 'Austrian', 'German', 'French', 'SwissFrench', 'Dutch', 'Welsh', 'Norwegian']"
Mr. Jones,"['Richard Gere', ' Lena Olin', ' Anne Bancroft']",['Richard Gere'],"['English', 'ScotsIrishNorthern', 'Irish', 'Welsh', 'Dutch', 'Scottish', 'German', 'French']"
Mr. Nanny,"['Hulk Hogan', ' Sherman Hemsley', ' Austin Pendleton']",['Sherman Hemsley'],['AfricanAmerican']
Mr. Wonderful,"['Matt Dillon', ' Annabella Sciorra', ' Mary-Louise Parker', ' William Hurt']",['Matt Dillon'],"['Irish125', 'German', 'Scottish', 'Irish']"
Mrs. Doubtfire,"['Robin Williams', ' Sally Field', ' Pierce Brosnan', ' Harvey Fierstein', ' Polly Holliday', ' Robert Prosky', ' Lisa Jakub', ' Matthew Lawrence', ' Mara Wilson']",['Pierce Brosnan'],['Irish']
Much Ado About Nothing,"['Kenneth Branagh', ' Emma Thompson', ' Michael Keaton', ' Denzel Washington', ' Keanu Reeves', ' Robert Sean Leonard', ' Kate Beckinsale']",['Kenneth Branagh'],"['Northern', 'Irish']"
The Music of Chance,"['James Spader', ' Mandy Patinkin', ' Charles Durning', ' Joel Grey']",['James Spader'],"['English', 'Scottish', 'French', 'Dutch', 'German', 'SwissGerman', 'Norwegian']"
My Life,"['Nicole Kidman', ' Michael Keaton', ' Bradley Whitford', ' Queen Latifah']",['Michael Keaton'],"['English', 'Scottish', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Naked in New York,"['Eric Stoltz', ' Mary-Louise Parker', ' Jill Clayburgh', ' Tony Curtis', ' Timothy Dalton', ' Ralph Macchio', ' Kathleen Turner']",['Eric Stoltz'],"['German', 'English', 'Scottish', 'Dutch', 'French']"
Needful Things,"['Ed Harris', ' Max von Sydow', ' Bonnie Bedelia', ' Amanda Plummer']",['Ed Harris'],"['English', 'German', 'Scottish', 'Welsh']"
The Nightmare Before Christmas,"['Danny Elfman', ' Chris Sarandon', "" Catherine O'Hara""]",['Danny Elfman'],"['Ashkenazi', 'Jewish']"
Nowhere to Run,"['Jean-Claude Van Damme', ' Rosanna Arquette', ' Kieran Culkin', ' Ted Levine', ' Joss Ackland']",['Jean-Claude Van Damme'],"['Belgian', 'Flemish', 'Jewish']"
Once Upon a Forest,"['Michael Crawford', ' Ellen Blain']",['Michael Crawford'],
Only the Strong,"['Mark Dacascos', ' Stacey Travis', ' Geoffrey Lewis']",['Mark Dacascos'],"['Spanish', 'Chinese', 'Irish', 'Japanese']"
The Pelican Brief,"['Julia Roberts', ' Denzel Washington', ' John Lithgow', ' Sam Shepard', ' Tony Goldwyn', ' John Heard', ' James B. Sikking', ' William Atherton']",['Denzel Washington'],['AfricanAmerican']
A Perfect World,"['Kevin Costner', ' Clint Eastwood', ' Laura Dern', ' Bradley Whitford']",['Kevin Costner'],"['English', 'German', 'SwissGerman', 'Scottish', 'Welsh', 'Irish', 'ScotsIrishNorthern', 'Irish']"
Philadelphia,"['Tom Hanks', ' Denzel Washington', ' Antonio Banderas', ' Jason Robards', ' Mary Steenburgen', ' Joanne Woodward']",['Tom Hanks'],"['English', 'Cornish', 'German', 'Scottish', 'Welsh', 'Portuguese']"
The Piano,"['Holly Hunter', ' Harvey Keitel', ' Sam Neill', ' Anna Paquin']",['Harvey Keitel'],"['Ashkenazi', 'Jewish']"
Poetic Justice,"['Janet Jackson', ' Tupac Shakur', ' Regina King', ' Joe Torry', ' Tyra Ferrell']",['Tupac Shakur'],"['AfricanAmerican', 'Tuareg']"
Point of No Return,"['Bridget Fonda', ' Gabriel Byrne', ' Dermot Mulroney', ' Anne Bancroft', ' Harvey Keitel']",['Gabriel Byrne'],['Irish']
Posse,"['Mario Van Peebles', ' Stephen Baldwin', ' Tone Loc', ' Blair Underwood', ' Billy Zane']",['Mario Van Peebles'],['German']
The Program,"['James Caan', ' Halle Berry', ' Craig Sheffer', ' Omar Epps', ' Kristy Swanson']",['James Caan'],"['Ashkenazi', 'Jewish']"
Public Access,"['Ron Marquette', ' Dina Brooks']",['Ron Marquette'],
Puppet Master 4,"['Gordon Currie', ' Chandra West']",['Gordon Currie'],
The Real McCoy,"['Kim Basinger', ' Val Kilmer', ' Terence Stamp']",['Terence Stamp'],"['English', 'French', 'German']"
Red Rock West,"['Nicolas Cage', ' Dennis Hopper', ' Lara Flynn Boyle']",['Nicolas Cage'],"['Italian25', 'Polish1875', 'German625', 'British', 'Isles', 'English', 'Scottish']"
The Remains of the Day,"['Anthony Hopkins', ' Emma Thompson', ' James Fox', ' Christopher Reeve', ' Peter Vaughan', ' Ben Chaplin', ' Hugh Grant']",['Anthony Hopkins'],"['Welsh', 'English']"
Return of the Living Dead 3,"['Melinda Clarke', ' J. Trevor Edmond']",[],
Rich in Love,"['Albert Finney', ' Jill Clayburgh', ' Kyle MacLachlan']",['Albert Finney'],
Rising Sun,"['Sean Connery', ' Wesley Snipes', ' Harvey Keitel', ' Tia Carrere', ' Cary-Hiroyuki Tagawa', ' Kevin Anderson']",['Sean Connery'],"['Scottish', 'Irish']"
Robin Hood: Men in Tights,"['Cary Elwes', ' Isaac Hayes', ' Patrick Stewart', ' Amy Yasbeck', ' Dave Chappelle', ' Richard Lewis', ' Tracey Ullman', ' Roger Rees']",['Isaac Hayes'],['AfricanAmerican']
RoboCop 3,"['Robert John Burke', ' Nancy Allen', ' Rip Torn']",['Robert John Burke'],
Romeo Is Bleeding,"['Gary Oldman', ' Lena Olin', ' Annabella Sciorra', ' Juliette Lewis', ' Roy Scheider']",['Gary Oldman'],"['English', 'Irish']"
Rookie of the Year,"['Thomas Ian Nicholas', ' Gary Busey', ' Dan Hedaya']",['Thomas Ian Nicholas'],"['Italian', 'German', 'Irish', 'English']"
Roosters,"['Edward James Olmos', ' Sônia Braga']",['Edward James Olmos'],['Mexican']
Ruby Cairo,"['Andie MacDowell', ' Liam Neeson', ' Viggo Mortensen']",['Liam Neeson'],['Irish']
Ruby in Paradise,"['Ashley Judd', ' Dorothy Lyman']",[],
Rudy,"['Sean Astin', ' Charles S. Dutton', ' Ned Beatty', ' Jon Favreau']",['Sean Astin'],"['Jewish', 'Irish', 'German']"
The Saint of Fort Washington,"['Danny Glover', ' Matt Dillon', ' Rick Aviles']",['Danny Glover'],['AfricanAmerican']
The Sandlot,"['Karen Allen', ' Denis Leary', ' James Earl Jones']",['Denis Leary'],['Irish']
Schindler's List,"['Liam Neeson', ' Ralph Fiennes', ' Ben Kingsley', ' Caroline Goodall', ' Jonathan Sagall', ' Embeth Davidtz']",['Liam Neeson'],['Irish']
Searching for Bobby Fischer,"['Joe Mantegna', ' Joan Allen', ' Laurence Fishburne', ' Ben Kingsley', ' Max Pomeranc']",['Joe Mantegna'],"['Italian', 'Sicilian']"
Sesame Street's 25th Birthday: A Musical Celebration!,['Musical'],[],
Short Cuts,"['Julianne Moore', ' Jack Lemmon', ' Robert Downey', ' Jr.', ' Tim Robbins', ' Chris Penn', ' Jennifer Jason Leigh', ' Madeleine Stowe', ' Matthew Modine', ' Anne Archer', ' Fred Ward', ' Lily Tomlin', ' Tom Waits', ' Andie MacDowell', ' Bruce Davison', ' Lili Taylor', ' Peter Gallagher', ' Frances McDormand', ' Lori Singer', ' Huey Lewis', ' Annie Ross', ' Lyle Lovett']",['Jack Lemmon'],"['English', 'Irish', 'Scottish', 'French', 'Dutch', 'Welsh']"
Sister Act 2: Back in the Habit,"['Whoopi Goldberg', ' Kathy Najimy', ' James Coburn']",['James Coburn'],"['German', 'Swedish']"
Six Degrees of Separation,"['Stockard Channing', ' Will Smith', ' Donald Sutherland']",['Will Smith'],['AfricanAmerican']
Slaughter of the Innocents,"['Scott Glenn', ' Darlanne Fluegel', ' Kevin Sorbo']",['Scott Glenn'],"['ScotsIrishNorthern', 'IrishIrish', 'Scottish', 'English', 'German', 'French']"
Sleepless in Seattle,"['Tom Hanks', ' Meg Ryan', ' Ross Malinger', ' Bill Pullman', "" Rosie O'Donnell"", ' Rita Wilson', ' Rob Reiner']",['Tom Hanks'],"['English', 'Cornish', 'German', 'Scottish', 'Welsh', 'Portuguese']"
Sliver,"['Sharon Stone', ' William Baldwin', ' Tom Berenger', ' Martin Landau', ' Polly Walker', ' Nina Foch', ' CCH Pounder', ' Colleen Camp']",['William Baldwin'],"['English', 'Irish', 'Scottish', 'FrenchCanadian', 'German']"
Sniper,"['Tom Berenger', ' Billy Zane']",['Tom Berenger'],['Irish']
So I Married an Axe Murderer,"['Mike Myers', ' Nancy Travis', ' Anthony LaPaglia', ' Amanda Plummer', ' Brenda Fricker', ' Alan Arkin']",['Mike Myers'],"['English', 'Welsh']"
Sommersby,"['Richard Gere', ' Jodie Foster', ' Bill Pullman', ' James Earl Jones']",['Richard Gere'],"['English', 'ScotsIrishNorthern', 'Irish', 'Welsh', 'Dutch', 'Scottish', 'German', 'French']"
