0,1,Males,Ethnicity
Comedy,['\n'],[],
Russell CroweRyan Gosling,[''],[],
X-Men: Apocalypse,['James McAvoyMichael FassbenderOscar Isaac'],['James McAvoyMichael FassbenderOscar Isaac'],
"
",['James Bobin'],['James Bobin'],
Walt Disney PicturesSequel to the 2010 film Alice in WonderlandBased on the 1871 novel Through the Looking-Glass by Lewis Carroll,['JUNE\n'],[],
Dave Green,['Science fictionAction-comedy'],[],
Me Before You,['Emilia ClarkeSam Claflin'],[],
"
",['Akiva SchafferJorma Taccone'],['Akiva SchafferJorma Taccone'],
,['10\n'],[],
Vera FarmigaPatrick Wilson,['Sequel to the 2013 film The Conjuring and the second installment in The Conjuring film series'],[],
Duncan Jones,['Fantasy'],[],
Now You See Me 2,['Jesse EisenbergMark Ruffalo'],['Jesse EisenbergMark Ruffalo'],
"
",['Finding Dory'],[],
AnimationAdventure,['[28]\n'],[],
Dwayne JohnsonKevin Hart,[''],[],
Independence Day: Resurgence,['Liam HemsworthMaika MonroeJeff Goldblum'],['Liam HemsworthMaika MonroeJeff Goldblum'],
"
",['Jaume Collet-Serra'],[],
,['Free State of Jones'],[],
Thriller,['[29]\n'],[],
Elle FanningKarl GlusmanJena Malone,[''],[],
"JULY
",['The Legend of Tarzan'],['The Legend of Tarzan'],
ActionAdventure,['\n'],[],
Mark RylanceRuby Barnhill,[''],[],
James DeMonaco,['Social science fictionAction'],[],
"8
",['Chris RenaudYarrow Cheney'],[],
,['Mike and Dave Need Wedding Dates'],['Mike and Dave Need Wedding Dates'],
Comedy,['\n'],[],
Jon Binkowski,['Comedy'],[],
"13
",['Brad Furman'],['Brad Furman'],"['Ashkenazi', 'Jewish']"
,['15\n'],[],
Melissa McCarthyKristen Wiig,['Reboot of the Ghostbusters film series'],[],
Star Trek Beyond,['Chris PineZachary QuintoIdris Elba'],[],
"
",['Mike ThurmeierGalen T. Chu'],['Mike ThurmeierGalen T. Chu'],
Fifth installment in the Ice Age film series,['Lights Out'],[],
Horror,['\n'],[],
Paul Greengrass,['ActionAdventureThrillerSpy'],[],
Bad Moms,['Kristen BellMila Kunis'],[],
"
",['Henry JoostAriel Schulman'],['Henry JoostAriel Schulman'],
,['AUGUST\n'],[],
David Ayer,['SuperheroActionAdventure'],[],
Nine Lives,['Kevin Spacey'],['Kevin Spacey'],"['Swedish', 'English', 'Welsh']"
"
","[""Pete's Dragon""]",[],
,['\n'],[],
Seth Rogen  Kristen Wiig,[''],[],
Stephen Frears,[''],[],
"19
",['Timur Bekmambetov'],['Timur Bekmambetov'],"['Ashkenazi', 'Jewish']"
Paramount PicturesThird film adaptation of the 1880 novel Ben-Hur: A Tale of the Christ by Lew Wallace,['Kubo and the Two Strings'],[],
,['\n'],[],
Jonah HillMiles Teller,['Based on the Rolling Stone article by Guy Lawson'],[],
Mechanic: Resurrection,['Jason Statham'],['Jason Statham'],['English']
"
",['Fede Alvarez'],[],
,['Hands of Stone'],[],
Sports,['\n'],[],
The Light Between Oceans,['Michael FassbenderAlicia Vikander'],['Michael FassbenderAlicia Vikander'],
"
",['Luke Scott'],['Luke Scott'],
,['Skiptrace'],[],
Action / Comedy,['\n'],[],
Clint Eastwood,[''],[],
When the Bough Breaks,['Morris ChestnutRegina Hall'],['Morris ChestnutRegina Hall'],
"
",['Ben StassenVincent Kesteloot'],['Ben StassenVincent Kesteloot'],
,['The Disappointments Room'],['The Disappointments Room'],
,['\n'],[],
Sharon Maguire,[''],[],
Snowden,['Joseph Gordon-LevittShailene WoodleyZachary Quinto'],['Joseph Gordon-LevittShailene WoodleyZachary Quinto'],
"
",['Adam Wingard'],['Adam Wingard'],
,['Hillsong: Let Hope Rise'],[],
,['\n'],[],
Antoine Fuqua,[''],[],
Storks,[''],[],
"
",['South of 8'],['South of 8'],
Crime,['\n'],[],
Tim Burton,[''],[],
Deepwater Horizon,['Mark WahlbergKurt Russell'],['Mark WahlbergKurt Russell'],
"
",['Jared Hess'],['Jared Hess'],
"OCTOBER
",['The Girl on the Train'],['The Girl on the Train'],
Thriller,['\n'],[],
Nate ParkerArmie Hammer,[''],[],
Steve Carr,[''],[],
"14
","[""Gavin O'Connor""]",[],
,['Kevin Hart: What Now?'],['Kevin Hart: What Now?'],
,['\n'],[],
,[''],[],
Jack Reacher: Never Go Back,[''],[],
"
",['Greg Mottola'],['Greg Mottola'],['Irish']
,['Ouija: Origin of Evil'],[],
,['\n'],[],
Tyler Perry,[''],[],
Brian Baugh,[''],[],
American Pastoral,['Ewan McGregorJennifer Connelly'],['Ewan McGregorJennifer Connelly'],
"
",['Inferno'],[],
,['\n'],[],
The Love Witch,['Samantha Robinson'],[],
"
",['Friend Request'],['Friend Request'],
Horror,['\n'],[],
Ron ClementsJohn Musker,['Family  Animated'],[],
"DECEMBER
",[' Rogue One: A Star Wars Story'],[],
Sci-Fi,['\n'],[],
Michael Keaton,[''],[],
Sing,['Reese Witherspoon  Scarlett Johansson'],[],
"
",['A Monster Calls'],['A Monster Calls'],
,['\n'],[],
,[''],[],
