0,1,Males,Ethnicity
Bachelor Daddy,"['Edward Everett Horton', ' Donald Woods', ' Evelyn Ankers']",['Edward Everett Horton'],"['German', 'Scottish']"
Back in the Saddle,"['Gene Autry', ' Smiley Burnette', ' Mary Lee']",['Gene Autry'],
Back Street,"['Charles Boyer', ' Margaret Sullavan', '  Richard Carlson ']",['Charles Boyer'],['French']
Badlands of Dakota,"['Robert Stack', ' Frances Farmer', ' Richard Dix']",['Robert Stack'],
The Bad Man,"['Wallace Beery', ' Lionel Barrymore', ' Laraine Day', ' Ronald Reagan']",['Wallace Beery'],"['GermanEnglish', 'Irish', 'Scottish', 'SwissGerman']"
Bad Man of Deadwood,"['Roy Rogers', ' Carol Adams', ' Sally Blane']",['Roy Rogers'],
Bad Men of Missouri,"['Jane Wyman', ' Dennis Morgan', ' Wayne Morris']",['Dennis Morgan'],
Bahama Passage,"['Sterling Hayden', ' Madeleine Carroll', ' Flora Robson']",['Sterling Hayden'],
Ball of Fire,"['Gary Cooper', ' Barbara Stanwyck', ' Oskar Homolka']",['Gary Cooper'],['English']
The Bandit Trail,"['Tim Holt', ' Ray Whitley', ' Janet Waldo']",['Tim Holt'],
Barnacle Bill,"['Wallace Beery', ' Marjorie Main', ' Leo Carrillo']",['Wallace Beery'],"['GermanEnglish', 'Irish', 'Scottish', 'SwissGerman']"
Bedtime Story,"['Loretta Young', ' Fredric March']",['Fredric March'],"['English', 'Scottish', 'Dutch', 'German', 'Belgian', 'Flemish', 'Norwegian']"
Belle Starr,"['Gene Tierney', ' Randolph Scott', ' Dana Andrews']",['Gene Tierney'],"['Irish', 'English', 'Dutch', 'Sephardi', 'Jewish']"
The Big Boss,"['Otto Kruger', ' Gloria Dickson', ' John Litel']",['Otto Kruger'],
The Big Store,"['Marx Brothers', ' Tony Martin', ' Virginia Grey ']",['Marx Brothers'],
Billy the Kid,"['Robert Taylor', ' Brian Donlevy', ' Ian Hunter']",['Robert Taylor'],
Billy the Kid's Fighting Pals,"['Bob Steele', ' Carleton Young']",['Bob Steele'],
Billy the Kid in Santa Fe,"['Bob Steele', ' Marin Sais']",['Bob Steele'],
Billy the Kid's Range War,"['Bob Steele', ' Joan Barclay']",['Bob Steele'],
Billy the Kid's Round-Up ,"['Buster Crabbe', ' Carleton Young', ' Joan Barclay']",['Buster Crabbe'],
Billy the Kid Wanted,"['Buster Crabbe', "" Dave O'Brien"", ' Glenn Strange']",['Buster Crabbe'],
Birth of the Blues,"['Bing Crosby', ' Mary Martin', ' Brian Donlevy']",['Bing Crosby'],"['English', 'Irish']"
The Black Cat,"['Basil Rathbone', ' Broderick Crawford', ' Bela Lugosi']",['Basil Rathbone'],"['English', 'Irish']"
Blonde Comet,"['Virginia Vale', ' Robert Kent', ' Vince Barnett ']",['Robert Kent'],
The Blonde from Singapore,"['Florence Rice', ' Leif Erickson', "" Alexander D'Arcy ""]",['Leif Erickson'],
Blonde Inspiration,"['John Shelton', ' Virginia Grey', ' Albert Dekker']",['John Shelton'],
Blondie Goes Latin,"['Penny Singleton', ' Arthur Lake', ' Tito Guízar']",['Arthur Lake'],
Blondie in Society,"['Penny Singleton', ' Arthur Lake', ' Jonathan Hale']",['Arthur Lake'],
Blood and Sand,"['Tyrone Power', ' Linda Darnell', ' Rita Hayworth', ' Alla Nazimova']",['Tyrone Power'],"['Irish', 'English', 'German', 'FrenchCanadian', 'French', 'Huguenot']"
Blossoms in the Dust,"['Greer Garson', ' Walter Pidgeon', ' Felix Bressart']",['Walter Pidgeon'],
Blues in the Night,"['Priscilla Lane', ' Betty Field', ' Lloyd Nolan']",['Lloyd Nolan'],
The Body Disappears,"['Jeffrey Lynn', ' Jane Wyman', ' Edward Everett Horton']",['Jeffrey Lynn'],
Bombay Clipper,"['William Gargan', ' Irene Hervey']",['William Gargan'],
Border Vigilantes,"['William Boyd', ' Russell Hayden', ' Frances Gifford']",['William Boyd'],
Borrowed Hero,"['Florence Rice', ' Alan Baxter', ' Constance Worth']",['Alan Baxter'],
Bowery Blitzkrieg,"['The East Side Kids', ' Keye Luke', ' Warren Hull']",['The East Side Kids'],
The Bride Came C.O.D.,"['James Cagney', ' Bette Davis', ' Eugene Pallette']",['James Cagney'],"['Irish25', 'Norwegian']"
The Bride Wore Crutches,"['Lynne Roberts', ' Robert Armstrong']",['Robert Armstrong'],
Broadway Limited,"['Victor McLaglen', ' Patsy Kelly', ' ZaSu Pitts']",['Victor McLaglen'],"['Afrikaner', 'Dutch', 'German', 'Irish', 'Scottish', 'English']"
Buck Privates,"['Abbott and Costello', ' Lee Bowman', ' Jane Frazee']",['Abbott and Costello'],
Bullets for O'Hara,"['Joan Perry', ' Anthony Quinn']",['Anthony Quinn'],"['Irish75', 'Mexican', 'Spanish', 'Indigenous']"
Burma Convoy,"['Charles Bickford', ' Evelyn Ankers', ' Cecil Kellaway ']",['Charles Bickford'],
Bury Me Not on the Lone Prairie,"['Johnny Mack Brown', ' Fuzzy Knight', "" Nell O'Day""]",['Johnny Mack Brown'],
Buy Me That Town,"['Constance Moore', ' Lloyd Nolan', ' Albert Dekker']",['Lloyd Nolan'],
Cadet Girl,"['Carole Landis', ' George Montgomery', ' William Tracy ']",['George Montgomery'],['Ukrainian']
The Case of the Black Parrot,"['William Lundigan', ' Maris Wrixon', ' Paul Cavanagh']",['William Lundigan'],
Caught in the Act,"['Henry Armetta', ' Iris Meredith']",['Henry Armetta'],
Caught in the Draft,"['Bob Hope', ' Dorothy Lamour']",['Bob Hope'],"['English', 'Welsh']"
Charley's Aunt,"['Jack Benny', ' Kay Francis', ' Anne Baxter']",['Jack Benny'],"['Ashkenazi', 'Jewish']"
Charlie Chan in Rio,"['Sidney Toler', ' Victor Sen Yung', ' Kay Linaker']",['Victor Sen Yung'],['Chinese']
Cheers for Miss Bishop,"['Martha Scott', ' William Gargan', ' Edmund Gwenn']",['William Gargan'],
The Chocolate Soldier,"['Nelson Eddy', ' Risë Stevens', ' Nigel Bruce']",['Nelson Eddy'],
Citadel of Crime,"['Robert Armstrong', ' Linda Hayes ']",['Robert Armstrong'],
Citizen Kane,"['Orson Welles', ' Joseph Cotten', ' Everett Sloane', ' Paul Stewart', ' Dorothy Comingore', ' Agnes Moorehead']",['Orson Welles'],"['English', 'Scottish', 'Welsh']"
City of Missing Girls,"['Astrid Allwyn', ' H. B. Warner', ' John Archer']",['John Archer'],
Come Live With Me,"['James Stewart', ' Hedy Lamarr', ' Ian Hunter']",['James Stewart'],"['ScotsIrishNorthern', 'Irish', 'Scottish', 'Irish', 'English']"
Confessions of Boston Blackie,"['Chester Morris', ' Harriet Hilliard']",['Chester Morris'],
Confirm or Deny,"['Don Ameche', ' Joan Bennett', ' Roddy McDowall']",['Don Ameche'],"['German', 'English', 'Scottish', 'Irish']"
The Corsican Brothers,"['Douglas Fairbanks Jr.', ' Ruth Warrick', ' Akim Tamiroff']",['Douglas Fairbanks Jr.'],"['Ashkenazi', 'Jewish', 'English', 'Scottish']"
Country Fair,"['June Clyde', ' Eddie Foy Jr.', ' William Demarest ']",['Eddie Foy Jr.'],
The Cowboy and the Blonde,"['Mary Beth Hughes', ' George Montgomery', ' Alan Mowbray']",['George Montgomery'],['Ukrainian']
Cracked Nuts,"['Stuart Erwin', ' Una Merkel', ' Mischa Auer']",['Stuart Erwin'],
Criminals Within,"['Eric Linden', ' Ann Doran', ' Ben Alexander']",['Eric Linden'],
Cyclone on Horseback,"['Tim Holt', ' Marjorie Reynolds']",['Tim Holt'],
Dance Hall,"['Carole Landis', ' Cesar Romero', ' June Storey ']",['Cesar Romero'],"['Cuban', 'Venezuelan', 'Spanish']"
A Dangerous Game,"['Richard Arlen', ' Andy Devine', ' Jean Brooks']",['Richard Arlen'],
Dangerous Lady,"['Neil Hamilton', ' June Storey', ' Evelyn Brent ']",['Neil Hamilton'],
Dangerously They Live,"['John Garfield', ' Nancy Coleman', ' Raymond Massey']",['John Garfield'],"['Ashkenazi', 'Jewish']"
Dead Men Tell,"['Sidney Toler', ' Sheila Ryan', ' Kay Aldridge']",[],
The Deadly Game,"['Charles Farrell', ' June Lang', ' John Miljan']",['Charles Farrell'],
Death Valley Outlaws,"['Don ""Red"" Barry', ' Lynn Merrick']","['Don ""Red"" Barry']",
Desert Bandit,"['Don ""Red"" Barry', ' Lynn Merrick']","['Don ""Red"" Barry']",
Design for Scandal,"['Rosalind Russell', ' Walter Pidgeon', '  Edward Arnold']",['Walter Pidgeon'],
Desperate Cargo,"['Ralph Byrd', ' Carol Hughes', ' Julie Duncan']",['Ralph Byrd'],
The Devil and Daniel Webster,"['Edward Arnold', ' Walter Huston', ' James Craig']",['Edward Arnold'],['German']
The Devil and Miss Jones,"['Jean Arthur', ' Charles Coburn', ' Robert Cummings']",['Charles Coburn'],"['English', 'ScotsIrish', 'Northern', 'Irish', 'FrenchCanadian']"
The Devil Commands,['Boris Karloff'],['Boris Karloff'],"['English', 'Indian']"
The Devil Pays Off,"['Osa Massen', ' J. Edward Bromberg', ' Margaret Tallichet']",[],
Dive Bomber,"['Errol Flynn', ' Fred MacMurray', ' Alexis Smith ']",['Errol Flynn'],"['Irish', 'Scottish', 'English']"
Doctors Don't Tell,"['Florence Rice', ' John Beal']",['John Beal'],
Doomed Caravan,"['William Boyd', ' Andy Clyde', ' Russell Hayden']",['William Boyd'],
Double Cross,"['Kane Richmond', ' Wynne Gibson', ' Pauline Moore']",['Kane Richmond'],
Double Date,"['Edmund Lowe', ' Una Merkel', ' Peggy Moran']",['Edmund Lowe'],
Double Trouble,"['Harry Langdon', ' Charley Rogers']",['Harry Langdon'],
Down in San Diego,"['Bonita Granville', ' Dan Dailey', ' Ray McDonald (dancer)']",['Dan Dailey'],
Down Mexico Way,"['Gene Autry', ' Fay McKenzie', ' Harold Huber']",['Gene Autry'],
Dr. Jekyll and Mr. Hyde,"['Spencer Tracy', ' Ingrid Bergman', ' Lana Turner']",['Spencer Tracy'],['English']
Dr. Kildare's Wedding Day,"['Lew Ayres', ' Laraine Day', ' Red Skelton']",['Lew Ayres'],
Dressed to Kill,"['Lloyd Nolan', ' Mary Beth Hughes', ' Sheila Ryan']",['Lloyd Nolan'],
The Driftin' Kid,"['Tom Keene', ' Betty Miles']",['Tom Keene'],
Dude Cowboy,"['Tim Holt', ' Marjorie Reynolds']",['Tim Holt'],
Dumbo,"['Edward Brophy', ' Herman Bing']",['Edward Brophy'],
Dynamite Canyon,"['Tom Keene', ' Sugar Dawn', ' Evelyn Finley']",['Tom Keene'],
Ellery Queen and the Murder Ring,"['Ralph Bellamy', ' Margaret Lindsay', ' Mona Barrie ']",['Ralph Bellamy'],['English']
Ellery Queen and the Perfect Crime,"['Ralph Bellamy', ' Margaret Lindsay', ' H. B. Warner']",['Ralph Bellamy'],['English']
Ellery Queen's Penthouse Mystery,"['Ralph Bellamy', ' Margaret Lindsay', ' Anna May Wong ']",['Ralph Bellamy'],['English']
Emergency Landing,"['Forrest Tucker', ' Carol Hughes', ' Evelyn Brent ']",['Forrest Tucker'],
Escort Girl,"['Betty Compson', ' Margaret Marquis', ' Robert Kellard']",['Robert Kellard'],
The Face Behind the Mask,"['Peter Lorre', ' Evelyn Keyes ']",['Peter Lorre'],"['Ashkenazi', 'Jewish']"
Father Takes a Wife,"['Adolphe Menjou', ' Gloria Swanson', ' Desi Arnaz ']",['Adolphe Menjou'],
Father's Son,"['John Litel', ' Frieda Inescort']",['John Litel'],
Father Steps Out,"['Frank Albertson', ' Lorna Gray']",['Frank Albertson'],
Federal Fugitives,"['Neil Hamilton', ' Victor Varconi']",['Neil Hamilton'],
The Feminine Touch,"['Rosalind Russell', ' Don Ameche', ' Kay Francis']",['Don Ameche'],"['German', 'English', 'Scottish', 'Irish']"
Fiesta,"['Ann Ayars', ' Armida', ' Antonio Moreno']",['Antonio Moreno'],
Fighting Bill Fargo,"['Johnny Mack Brown', ' Fuzzy Knight', ' Jean Brooks']",['Johnny Mack Brown'],
The Flame of New Orleans,"['Marlene Dietrich', ' Mischa Auer', ' Roland Young']",['Roland Young'],
Flight from Destiny,"['Geraldine Fitzgerald', ' Jeffrey Lynn']",['Jeffrey Lynn'],
Flying Blind,"['Jean Parker', ' Richard Arlen', ' Nils Asther ']",['Richard Arlen'],
Flying Cadets,"['William Gargan', ' Edmund Lowe', ' Peggy Moran']",['William Gargan'],
Flying Wild,"['Leo Gorcey', ' David Gorcey']",['Leo Gorcey'],
Footlight Fever,"['Alan Mowbray', ' Donald MacBride', ' Elyse Knox']",['Alan Mowbray'],
Footsteps in the Dark,"['Errol Flynn', ' Brenda Marshall', ' Ralph Bellamy']",['Errol Flynn'],"['Irish', 'Scottish', 'English']"
For Beauty's Sake,"['Marjorie Weaver', ' Ned Sparks Joan Davis']",['Ned Sparks Joan Davis'],
Forbidden Trails,"['Buck Jones', ' Tim McCoy', ' Raymond Hatton']",['Buck Jones'],
Forced Landing,"['Richard Arlen', ' Eva Gabor', ' J. Carrol Naish', ' Nils Asther', ' Evelyn Brent']",['Richard Arlen'],
Four Mothers,"['Priscilla Lane', ' Rosemary Lane', ' Lola Lane']",[],
Free and Easy,"['Robert Cummings', ' Ruth Hussey']",['Robert Cummings'],"['German', 'English', 'Irish']"
Fugitive Valley,"['Ray Corrigan', ' Max Terhune', ' Julie Duncan']",['Ray Corrigan'],
Gambling Daughters,"['Cecilia Parker', ' Gale Storm']",[],
Gangs of Sonora,"['Robert Livingston', ' Bob Steele', ' Rufe Davis']",['Robert Livingston'],
The Gang's All Here,"['Frankie Darro', ' Mantan Moreland', ' Robert Homans']",['Robert Homans'],
Gauchos of El Dorado,"['Bob Steele', ' Tom Tyler', ' Rufe Davis']",['Bob Steele'],
The Gay Falcon,"['George Sanders', ' Wendy Barrie', ' Allen Jenkins']",['George Sanders'],"['English', 'Scottish', 'European', 'Royal', 'Russian']"
The Gay Vagabond,"['Roscoe Karns', ' Ruth Donnelly', ' Margaret Hamilton']",['Roscoe Karns'],
Gentleman from Dixie,"['Jack La Rue', ' Marian Marsh', ' Clarence Muse']",['Jack La Rue'],
The Get-Away,"['Robert Sterling', ' Donna Reed', ' Charles Winninger']",['Robert Sterling'],
"A Girl, a Guy and a Gob","['Lucille Ball', ' George Murphy', "" Edmond O'Brien""]",['George Murphy'],['Irish']
Glamour Boy,"['Jackie Cooper', ' Susanna Foster']",[],
Golden Hoofs,"['Jane Withers', ' Buddy Rogers', ' Kay Aldridge']",['Buddy Rogers'],
"Go West, Young Lady","['Ann Miller', ' Glenn Ford', ' Ann Miller ']",['Glenn Ford'],"['English', 'Scottish', 'Irish', 'Dutch']"
Great Guns,"['Laurel and Hardy', ' Sheila Ryan', ' Mae Marsh']",[],
The Great American Broadcast,"['Alice Faye', ' John Payne', ' Jack Oakie']",['John Payne'],
The Great Awakening,"['Ilona Massey', ' Alan Curtis']",['Alan Curtis'],
The Great Lie,"['Mary Astor', ' Bette Davis', ' George Brent']",['George Brent'],
The Great Mr. Nobody,"['Eddie Albert', ' Joan Leslie', ' John Litel']",['Eddie Albert'],['German']
The Great Swindle,"['Jack Holt', ' Marjorie Reynolds', ' Henry Kolker']",['Jack Holt'],
The Great Train Robbery,"['Bob Steele', ' Claire Carleton', ' Milburn Stone']",['Bob Steele'],
The Gunman from Bodie,"['Buck Jones', ' Tim McCoy', ' Raymond Hatton']",['Buck Jones'],
"H. M. Pulham, Esq.","['Robert Young', ' Hedy Lamarr', ' Ruth Hussey']",['Robert Young'],
Hands Across the Rockies,['Bill Elliott'],['Bill Elliott'],
The Hard-Boiled Canary,"['Susanna Foster', ' Allan Jones', ' Margaret Lindsay ']",['Allan Jones'],
Hard Guy,"['Jack LaRue', ' Mary Healy', ' Iris Adrian ']",['Jack LaRue'],
Harmon of Michigan,"['Tom Harmon', ' Anita Louise', ' Larry Parks']",['Tom Harmon'],
"Harvard, Here I Come","['Maxie Rosenbloom', ' Arline Judge']",[],
"Hello, Sucker","['Hugh Herbert', ' Peggy Moran', ' June Storey ']",['Hugh Herbert'],
Hellzapoppin',"['Ole Olsen', ' Chic Johnson', ' Martha Raye']",['Ole Olsen'],
Henry Aldrich for President,"['Jimmy Lydon', ' Mary Anderson']",['Jimmy Lydon'],
Here Comes Happiness,"['Mildred Coles', ' Edward Norris', ' Richard Ainley']",['Edward Norris'],
Here Comes Mr. Jordan,"['Robert Montgomery', ' Evelyn Keyes', ' Claude Rains']",['Robert Montgomery'],
Her First Beau,"['Jane Withers', ' Jackie Cooper', ' Josephine Hutchinson']",[],
High Sierra,"['Ida Lupino', ' Humphrey Bogart', ' Joan Leslie', ' Arthur Kennedy', ' Cornel Wilde', ' Henry Travers']",['Humphrey Bogart'],"['English', 'Dutch', 'German', 'French', 'Belgian', 'Walloon', 'Welsh']"
Highway West,"['Brenda Marshall', ' Arthur Kennedy', ' William Lundigan']",['Arthur Kennedy'],
Hit the Road,"['Gladys George', ' Barton MacLane', ' Dead End Kids']",['Barton MacLane'],
Hold Back the Dawn,"['Charles Boyer', ' Olivia de Havilland', ' Paulette Goddard']",['Charles Boyer'],['French']
Hold That Ghost,"['Abbott and Costello', '  Richard Carlson', ' Joan Davis']",['Abbott and Costello'],
Honeymoon for Three,"['Ann Sheridan', ' George Brent', ' Jane Wyman ']",['George Brent'],
Honky Tonk,"['Clark Gable', ' Lana Turner', ' Claire Trevor', ' Frank Morgan', ' Chill Wills']",['Clark Gable'],"['German', 'Irish', 'SwissGerman', 'Belgian']"
Honolulu Lu,"['Lupe Vélez', ' Bruce Bennett', ' Leo Carrillo ']",['Bruce Bennett'],
Horror Island,"['Dick Foran', ' Peggy Moran', ' Leo Carrillo ']",['Dick Foran'],
How Green Was My Valley,"['Walter Pidgeon', "" Maureen O'Hara"", ' Roddy McDowall', ' Donald Crisp']",['Walter Pidgeon'],
Hudson's Bay,"['Paul Muni', ' Gene Tierney']",['Paul Muni'],"['Ashkenazi', 'Jewish']"
Hurricane Smith,"['Ray Middleton', ' Jane Wyatt', ' Harry Davenport']",['Ray Middleton'],
"Hurry, Charlie, Hurry","['Leon Errol', ' Mildred Coles']",['Leon Errol'],
I Killed That Man,"['Ricardo Cortez', ' Joan Woodbury', ' Iris Adrian']",['Ricardo Cortez'],"['Ashkenazi', 'Jewish']"
I Wake Up Screaming,"['Betty Grable', ' Victor Mature', ' Carole Landis']",['Victor Mature'],"['SwissGerman', 'German']"
I Wanted Wings,"['Ray Milland', ' William Holden', ' Brian Donlevy']",['Ray Milland'],['Welsh']
I Was a Prisoner on Devil's Island,"['Sally Eilers', ' Donald Woods', ' Eduardo Ciannelli']",['Donald Woods'],
Ice-Capades,"['James Ellison', ' Phil Silvers', ' Barbara Jo Allen']",['James Ellison'],['English']
I'll Sell My Life,"['Rose Hobart', ' Michael Whalen', ' Joan Woodbury']",['Michael Whalen'],
I'll Wait for You,"['Robert Sterling', ' Marsha Hunt', ' Carol Hughes (actress)']",['Robert Sterling'],
In Old Cheyenne,"['Roy Rogers', ' Joan Woodbury']",['Roy Rogers'],
In Old Colorado,"['William Boyd', ' Russell Hayden', ' Margaret Hayes']",['William Boyd'],
In the Navy,"['Abbott and Costello', ' Dick Powell', ' Claire Dodd']",['Abbott and Costello'],
International Lady,"['George Brent', ' Ilona Massey', ' Basil Rathbone']",['George Brent'],
International Squadron,"['Ronald Reagan', ' Olympe Bradna', ' James Stephenson']",['Ronald Reagan'],"['Irish25', 'Scottish25', 'English']"
Invisible Ghost,"['Bela Lugosi', ' Polly Ann Young']",[],
It Started with Eve,"['Deanna Durbin', ' Charles Laughton', ' Robert Cummings']",['Charles Laughton'],['Irish']
Jesse James at Bay,"['Roy Rogers', ' Sally Payne']",['Roy Rogers'],
Johnny Eager,"['Robert Taylor', ' Lana Turner', ' Edward Arnold']",['Robert Taylor'],
Jungle Man,"['Buster Crabbe', ' Sheila Darcy']",['Buster Crabbe'],
Kansas Cyclone,"['Don ""Red"" Barry', ' Lynn Merrick', ' Dorothy Sebastian']","['Don ""Red"" Barry']",
Kathleen,"['Shirley Temple', ' Gail Patrick', ' Laraine Day']",[],
Keep 'Em Flying,"['Abbott and Costello', ' Martha Raye', ' Carol Bruce ']",['Abbott and Costello'],
The Kid from Kansas,"['Leo Carillo', ' Andy Devine', ' Ann Doran ']",['Leo Carillo'],
The Kid's Last Ride,"['Ray Corrigan', ' Max Terhune', ' Luana Walters']",['Ray Corrigan'],
King of Dodge City,"['Wild Bill Elliott', ' Tex Ritter']",['Wild Bill Elliott'],
King of the Zombies,"['Dick Purcell', ' Joan Woodbury', ' Henry Victor']",['Dick Purcell'],
Kiss the Boys Goodbye,"['Mary Martin', ' Don Ameche', ' Virginia Dale ']",['Don Ameche'],"['German', 'English', 'Scottish', 'Irish']"
Kisses for Breakfast,"['Jane Wyatt', ' Shirley Ross', ' Dennis Morgan']",['Dennis Morgan'],
Knockout,"['Arthur Kennedy', ' Olympe Bradna', ' Virginia Field']",['Arthur Kennedy'],
Ladies in Retirement,"['Ida Lupino', ' Louis Hayward', ' Evelyn Keyes']",['Louis Hayward'],
Lady Be Good,"['Eleanor Powell', ' Ann Sothern', ' Robert Young', "" Virginia O'Brien"", ' Red Skelton', ' Phil Silvers']",['Robert Young'],
The Lady Eve,"['Barbara Stanwyck', ' Henry Fonda', ' Eugene Pallette ']",['Henry Fonda'],"['Dutch', 'English', 'Scottish', 'Norwegian', 'German', 'Italian']"
The Lady from Cheyenne,"['Loretta Young', ' Robert Preston Edward Arnold']",['Robert Preston Edward Arnold'],
Lady from Louisiana,"['John Wayne', ' Ona Munson', ' Henry Stephenson ']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Lady Scarface,"[""Dennis O'Keefe"", ' Mildred Coles', ' Judith Anderson']",[],
Last of the Duanes,"['George Montgomery', ' Eve Arden']",['George Montgomery'],['Ukrainian']
Las Vegas Nights,"['Bert Wheeler', ' Constance Moore', ' Tommy Dorsey']",['Bert Wheeler'],
Law of the Range,"['Johnny Mack Brown', "" Nell O'Day""]",['Johnny Mack Brown'],
Law of the Timber,"['Marjorie Reynolds', ' Monte Blue']",['Monte Blue'],
Law of the Tropics,"['Constance Bennett', ' Jeffrey Lynn', ' Mona Maris ']",['Jeffrey Lynn'],
Let's Go Collegiate,"['Frankie Darro', ' Marcia Mae Jones', ' Jackie Moran']",[],
Let's Make Music,"['Jean Rogers', ' Bob Crosby', ' Elisabeth Risdon']",['Bob Crosby'],
Life Begins for Andy Hardy,"['Lewis Stone', ' Mickey Rooney', ' Fay Holden']",['Lewis Stone'],
Life with Henry,"['Jackie Cooper', ' Eddie Bracken']",['Eddie Bracken'],
The Little Foxes,"['Bette Davis', ' Herbert Marshall', ' Teresa Wright']",['Herbert Marshall'],
The Lone Rider Ambushed,"['George Houston', ' Al St. John', ' Frank Hagney']",['George Houston'],
The Lone Rider Fights Back,"['George Houston', ' Al St. John', ' Dorothy Short']",['George Houston'],
The Lone Rider in Frontier Fury,"['George Houston', ' Al St. John', ' Hillary Brooke']",['George Houston'],
The Lone Rider in Ghost Town,"['George Houston', ' Rebel Randall', ' Al St. John']",['George Houston'],
The Lone Rider Rides On,"['George Houston', ' Hillary Brooke', ' Al St. John']",['George Houston'],
Lone Star Law Men,"['Tom Keene', ' Betty Miles']",['Tom Keene'],
The Lone Wolf Keeps a Date,"['Warren William', ' Frances Robinson']",['Warren William'],
The Lone Wolf Takes a Chance,"['Warren William', ' June Storey', ' Henry Wilcoxon']",['Warren William'],
Look Who's Laughing,"['Edgar Bergen', ' Lucille Ball', ' Jim Jordan']",['Edgar Bergen'],['Swedish']
Louisiana Purchase,"['Bob Hope', ' Vera Zorina', ' Irène Bordoni ']",['Bob Hope'],"['English', 'Welsh']"
Love Crazy,"['William Powell', ' Myrna Loy', ' Gail Patrick']",['William Powell'],
Lucky Devils,"['Andy Devine', ' Richard Arlen', ' Janet Shaw']",['Andy Devine'],
Lydia,"['Merle Oberon', ' Joseph Cotton', ' Edna May Oliver']",['Joseph Cotton'],
The Mad Doctor,"['Basil Rathbone', ' Ellen Drew', ' Ralph Morgan ']",['Basil Rathbone'],"['English', 'Irish']"
The Maltese Falcon,"['Humphrey Bogart', ' Mary Astor', ' Sydney Greenstreet', ' Peter Lorre', ' Elisha Cook Jr.', ' Ward Bond']",['Humphrey Bogart'],"['English', 'Dutch', 'German', 'French', 'Belgian', 'Walloon', 'Welsh']"
A Man Betrayed,"['John Wayne', ' Frances Dee', ' Wallace Ford ']",['John Wayne'],"['English', 'ScotsIrishNorthern', 'Irish', 'Irish']"
Man Hunt,"['Walter Pidgeon', ' Joan Bennett', ' Roddy McDowall', ' George Sanders']",['Walter Pidgeon'],
Man at Large,"['George Reeves', ' Marjorie Weaver', ' Steven Geray ']",['George Reeves'],
Man from Montana,"['Johnny Mack Brown', "" Nell O'Day""]",['Johnny Mack Brown'],
Man Made Monster,"['Lon Chaney Jr.', ' Lionel Atwill', ' Anne Nagel']",['Lon Chaney Jr.'],"['English', 'French', 'German', 'Irish']"
Manpower,"['Edward G. Robinson', ' Marlene Dietrich', ' George Raft']",['Edward G. Robinson'],"['Ashkenazi', 'Jewish']"
The Man Who Lost Himself,"['Brian Aherne', ' Kay Francis', ' Henry Stephenson']",['Brian Aherne'],
Married Bachelor,"['Robert Young', ' Ruth Hussey', ' Felix Bressart']",['Robert Young'],
Marry the Boss's Daughter,"['Brenda Joyce', ' Hardie Albright', ' Ludwig Stössel']",['Hardie Albright'],
Maisie Was a Lady,"['Ann Sothern', ' Lew Ayres', "" Maureen O'Sullivan""]",['Lew Ayres'],
The Masked Rider,"['Johnny Mack Brown', "" Nell O'Day"", ' Virginia Carroll']",['Johnny Mack Brown'],
