Almost Summer,"['Bruno Kirby', ' Lee Purcell', ' Didi Conn']",['Comedy']
Alucarda,"['Tina Romero', ' Susana Kamin', ' Claudio Brook']",['Horror']
American Boy: A Profile of Steven Prince,"['Steven Prince', ' Martin Scorsese']",['Documentary']
American Hot Wax,"['Tim McIntire', ' Fran Drescher', ' Jay Leno', ' Laraine Newman', ' Chuck Berry']","['Comedy', ' Musical']"
Attack of the Killer Tomatoes,"['David Miller', ' George Wilson', ' Costa Dillon', ' Eric Christmas']",['Comedy']
Avalanche,"['Rock Hudson', ' Mia Farrow', ' Robert Forster']",['Disaster']
The Bad News Bears Go to Japan,"['Tony Curtis', ' Jackie Earle Haley']",['Comedy']
Battlestar Galactica,"['Richard Hatch', ' Dirk Benedict', ' Lorne Greene']",['Science fiction']
The Betsy,"['Laurence Olivier', ' Tommy Lee Jones', ' Robert Duvall', ' Katharine Ross', ' Lesley-Anne Down', ' Kathleen Beller', ' Joseph Wiseman', ' Jane Alexander']",['Drama']
The Big Fix,"['Richard Dreyfuss', ' Susan Anspach', ' Bonnie Bedelia', ' John Lithgow', ' F. Murray Abraham']",['Mystery']
Big Wednesday,"['Jan-Michael Vincent', ' William Katt', ' Gary Busey']",['Drama']
Bloodbrothers,"['Paul Sorvino', ' Tony Lo Bianco', ' Richard Gere']",['Drama']
Blue Collar,"['Richard Pryor', ' Harvey Keitel', ' Yaphet Kotto']","['Drama', ' Crime']"
 Born Again ,"['Dean Jones', ' Anne Francis', ' Dana Andrews']",['Drama']
The Boys from Brazil ,"['Gregory Peck', ' Laurence Olivier', ' James Mason', ' Lilli Palmer', ' Steve Guttenberg', ' Uta Hagen', ' Denholm Elliott', ' John Dehner', ' Anne Meara']",['Thriller']
The Boys in Company C,"['Stan Shaw', ' Andrew Stevens', ' R. Lee Ermey', ' James Whitmore Jr.']","['Drama', ' War']"
The Brink's Job,"['Peter Falk', ' Peter Boyle', ' Warren Oates', ' Gena Rowlands', ' Paul Sorvino']","['Comedy', ' Crime']"
The Buddy Holly Story,"['Gary Busey', ' Charles Martin Smith', ' Don Stroud', ' Conrad Janis']","['Biography', ' Musical']"
California Suite,"['Jane Fonda', ' Alan Alda', ' Maggie Smith', ' Michael Caine', ' Bill Cosby', ' Richard Pryor', ' Walter Matthau']",['Comedy']
Capricorn One,"['Elliott Gould', ' Sam Waterston', ' James Brolin', ' O. J. Simpson', ' Brenda Vaccaro', ' Hal Holbrook']",['Suspense']
Caravans,"['Anthony Quinn', ' Michael Sarrazin', ' Behrouz Vossoughi']",['Adventure']
Casey's Shadow,"['Walter Matthau', ' Alexis Smith', ' Murray Hamilton']",['Drama']
The Cat from Outer Space,"['Sandy Duncan', ' Roddy McDowall', ' Ken Berry']",['Sci-fi']
The Cheap Detective,"['Peter Falk', ' Ann-Margret', ' Sid Caesar', ' Dom DeLuise', ' Stockard Channing', ' Louise Fletcher', ' Marsha Mason']",['Comedy']
The Class of Miss MacMichael,"['Glenda Jackson', ' Oliver Reed', ' Rosalind Cash']",['Drama']
Coma,"['Geneviève Bujold', ' Michael Douglas', ' Richard Widmark', ' Elizabeth Ashley', ' Rip Torn']",['Thriller']
Comes a Horseman,"['James Caan', ' Jane Fonda', ' Jason Robards', ' George Grizzard', ' Richard Farnsworth']",['Western']
Coming Home,"['Jon Voight', ' Jane Fonda', ' Bruce Dern']",['Drama']
Convoy,"['Kris Kristofferson', ' Ali MacGraw', ' Ernest Borgnine', ' Burt Young', ' Madge Sinclair']",['Action']
Corvette Summer,"['Mark Hamill', ' Annie Potts', ' Danny Bonaduce']",['Action']
Covert Action,"['David Janssen', ' Arthur Kennedy']",['Drama']
The Dain Curse,"['James Coburn', ' Héctor Elizondo', ' Jean Simmons']",['Mystery']
Damien: Omen II,"['William Holden', ' Lee Grant']",['Horror']
Dawn of the Dead,"['David Emge', ' Ken Foree', ' Scott H. Reiniger', ' Gaylen Ross']",['Horror']
Days of Heaven,"['Richard Gere', ' Brooke Adams']",['Drama']
Death Dimension,"['Jim Kelly', ' Harold Sakata', ' George Lazenby']",['Action']
Deathsport,"['Claudia Jennings', ' David Carradine']",['Action']
The Deer Hunter,"['Robert De Niro', ' Christopher Walken', ' Meryl Streep', ' John Savage', ' John Cazale']","['Drama', ' War']"
A Different Story,"['Meg Foster', ' Perry King', ' Valerie Curtin']",['Drama']
A Distant Thunder,['Patty Dunning'],['Drama']
The Driver,"[""Ryan O'Neal"", ' Bruce Dern', ' Isabelle Adjani']",['Crime drama']
The End,"['Burt Reynolds', ' Dom DeLuise', ' Sally Field']",['Comedy']
An Enemy of the People,"['Steve McQueen', ' Charles Durning', ' Bibi Andersson']",['Drama']
Every Which Way but Loose,"['Clint Eastwood', ' Ruth Gordon', "" Beverly D'Angelo"", ' Geoffrey Lewis', ' Sondra Locke']",['Comedy']
Eyes of Laura Mars,"['Faye Dunaway', ' Tommy Lee Jones', ' Brad Dourif']",['Thriller']
F.I.S.T.,"['Sylvester Stallone', ' Rod Steiger', ' Melinda Dillon', ' Brian Dennehy', ' Kevin Conway', ' Peter Boyle']",['Drama']
FM,"['Alex Karras', ' Cleavon Little', ' Martin Mull', ' Michael Brandon', ' Eileen Brennan']",['Comedy']
Fedora,"['William Holden', ' Marthe Keller', ' Hildegard Knef', ' Jose Ferrer', ' Frances Sternhagen', ' Stephen Collins']",['Drama']
Fingers ,"['Harvey Keitel', ' Michael V. Gazzo', ' Tanya Roberts']",['Drama']
Foul Play,"['Chevy Chase', ' Goldie Hawn', ' Dudley Moore', ' Eugene Roche', ' Burgess Meredith']",['Comedy']
The Fury ,"['Kirk Douglas', ' Amy Irving', ' John Cassavetes', ' Andrew Stevens', ' Charles Durning', ' Carrie Snodgress']",['Horror']
Gates of Heaven,"['Lucille Billingsley', ' Errol Morris']",['Documentary']
Gay USA,['Footage of 1977 gay pride events'],['Documentary']
Girlfriends,"['Melanie Mayron', ' Eli Wallach', ' Bob Balaban', ' Viveca Lindfors', ' Christopher Guest']","['Comedy', ' drama']"
Go Tell the Spartans,"['Burt Lancaster', ' Craig Wasson']","['War', ' Drama']"
Goin' South,"['Jack Nicholson', ' Mary Steenburgen', ' John Belushi', ' Veronica Cartwright', ' Christopher Lloyd']","['Comedy', ' Western']"
Good Guys Wear Black,"['Chuck Norris', ' Dana Andrews', ' Anne Archer']",['Action']
Gray Lady Down,"['Charlton Heston', ' Ned Beatty', ' Ronny Cox', ' Stacy Keach', ' Rosemary Forsyth']",['Adventure']
Grease,"['John Travolta', ' Olivia Newton-John', ' Stockard Channing', ' Jeff Conaway', ' Eve Arden', ' Sid Caesar', ' Frankie Avalon', ' Edd Byrnes', ' Didi Conn']",['Musical comedy']
The Greek Tycoon,"['Anthony Quinn', ' Jacqueline Bisset']",['Drama']
Halloween,"['Donald Pleasence', ' Jamie Lee Curtis', ' P.J. Soles', ' Charles Cyphers', ' Kyle Richards']",['Horror']
Harper Valley PTA,"['Barbara Eden', ' Nanette Fabray', ' Ronny Cox']",['Comedy']
Heaven Can Wait,"['Warren Beatty', ' Julie Christie', ' Jack Warden', ' Dyan Cannon', ' Charles Grodin', ' James Mason', ' Buck Henry', ' Vincent Gardenia', ' R.G. Armstrong']","['Comedy', ' Fantasy']"
High-Ballin',"['Peter Fonda', ' Jerry Reed']",['Action']
Holocaust,"['Meryl Streep', ' Michael Moriarty', ' Rosemary Harris']",['Drama']
Hooper,"['Burt Reynolds', ' Sally Field', ' Jan-Michael Vincent', ' Brian Keith', ' Robert Klein', ' James Best', ' Adam West']","['Action', ' comedy']"
Hot Lead and Cold Feet,"['Don Knotts', ' Jim Dale', ' Darren McGavin', ' Karen Valentine']","['Western', ' Comedy']"
House Calls,"['Walter Matthau', ' Glenda Jackson', ' Art Carney', ' Richard Benjamin', ' Candice Azzara']",['Comedy']
I Spit on Your Grave,['Camille Keaton'],['Thriller']
I Wanna Hold Your Hand,"['Nancy Allen', ' Bobby DiCicco', ' Marc McClure']",['Comedy']
Ice Castles,"['Lynn-Holly Johnson', ' Robby Benson']",['Drama']
If Ever I See You Again,"['Joseph Brooks', ' Shelley Hack', ' Jimmy Breslin']",['Drama']
Interiors,"['Geraldine Page', ' Diane Keaton', ' Maureen Stapleton', ' Mary Beth Hurt', ' Richard Jordan', ' E. G. Marshall']",['Drama']
International Velvet,"[""Tatum O'Neal"", ' Christopher Plummer']","['Drama', ' Family']"
Invasion of the Body Snatchers,"['Donald Sutherland', ' Brooke Adams', ' Leonard Nimoy']",['Science fiction']
Jaws 2,"['Roy Scheider', ' Murray Hamilton', ' Lorraine Gary']",['Thriller']
Jennifer,"['Lisa Pelikan', ' Nina Foch', ' Bert Convy']",['Horror']
Killer of Sheep,[''],['Drama']
King of the Gypsies,"['Eric Roberts', ' Brooke Shields', ' Shelley Winters', ' Susan Sarandon', ' Sterling Hayden']",['Drama']
Laserblast,"['Kim Milford', ' Keenan Wynn']",['Science fiction']
The Last Waltz,"['The Band', ' Eric Clapton', ' Bob Dylan']",['Documentary']
The Legacy,"['Katharine Ross', ' Sam Elliott', ' Roger Daltrey']",['Horror']
