" 10,000 BC","['Steven Strait', ' Camilla Belle', ' Cliff Curtis']",['Adventure']
21,"['Jim Sturgess', ' Kevin Spacey', ' Kate Bosworth', ' Laurence Fishburne']",['Drama']
27 Dresses,"['Katherine Heigl', ' James Marsden', ' Malin Åkerman', ' Edward Burns', ' Judy Greer']",['Romantic comedy']
88 Minutes,"['Al Pacino', ' Alicia Witt', ' Leelee Sobieski', ' Amy Brenneman', ' Deborah Kara Unger', ' Benjamin McKenzie', ' William Forsythe', ' Neal McDonough']",['Thriller']
 The Accidental Husband,"['Uma Thurman', ' Jeffrey Dean Morgan', ' Colin Firth']",['Romance']
An American Carol,"['Kevin Farley', ' Kelsey Grammer', ' Jon Voight']",['fantasy']
American Teen,['The stereotypes of High school'],['Documentary']
Appaloosa,"['Ed Harris', ' Viggo Mortensen', ' Renée Zellweger', ' Jeremy Irons']",['Western']
August,"['Naomie Harris', ' Josh Hartnett', ' Rip Torn', ' Adam Scott']",['Drama']
 Baby Mama,"['Tina Fey', ' Amy Poehler', ' Greg Kinnear', ' Dax Shepard', ' Romany Malco']",['Comedy']
Babylon A.D.,"['Vin Diesel', ' Michelle Yeoh', ' Melanie Thierry', ' Lambert Wilson', ' Mark Strong', ' Charlotte Rampling', ' Gérard Depardieu']","['Science fiction', ' Thriller']"
Ballast,"['Michael J. Smith', ' Sr.']",['Drama']
Bangkok Dangerous,['Nicolas Cage'],['Thriller']
Be Kind Rewind,"['Jack Black', ' Mos Def', ' Danny Glover']",['Comedy']
Bedtime Stories,"['Adam Sandler', ' Keri Russell', ' Guy Pearce', ' Teresa Palmer']","['Family', ' Fantasy']"
Beer for My Horses,"['Toby Keith', ' Rodney Carrington', ' Willie Nelson']",['Comedy']
The Betrayal - Nerakhoon,['an immigrant from Laos living in New York City'],['Documentary']
Beverly Hills Chihuahua,"['Jamie Lee Curtis', ' George Lopez', ' Drew Barrymore', ' Andy García']",['Comedy']
Body of Lies,"['Leonardo DiCaprio', ' Russell Crowe']",['Drama']
Bolt,"['John Travolta', ' Miley Cyrus']",['Animation']
The Boy in the Striped Pyjamas,"['Vera Farmiga', ' Jack Scanlon', ' David Thewlis', ' Asa Butterfield']",['Drama']
The Brothers Bloom,"['Rachel Weisz', ' Adrien Brody', ' Mark Ruffalo']",['Comedy']
Burn After Reading,"['George Clooney', ' Frances McDormand', ' John Malkovich', ' Tilda Swinton', ' Brad Pitt', ' Richard Jenkins']",['Comedy']
 Cadillac Records,"['Adrien Brody', ' Jeffrey Wright', ' Beyoncé Knowles']","['Biography', ' Musical']"
Changeling,['Angelina Jolie'],['Drama']
Chaos Theory,"['Ryan Reynolds', ' Emily Mortimer', ' Stuart Townsend', ' Sarah Chalke']",['Comedy drama']
Che,"['Benicio del Toro', ' Franka Potente', ' Catalina Sandino Moreno']","['Biography', ' war']"
Choke,"['Sam Rockwell', ' Anjelica Huston', ' Kelly Macdonald']",['Comedy-drama']
The Chronicles of Narnia: Prince Caspian,"['Ben Barnes', ' William Moseley', ' Anna Popplewell', ' Skandar Keynes']",['Fantasy']
City of Ember,"['Bill Murray', ' Tim Robbins', ' Saoirse Ronan']","['Fantasy', ' Science fiction']"
Cloverfield,"['Michael Stahl-David', ' Mike Vogel', ' Odette Yustman', ' Lizzy Caplan']","['Science fiction', ' thriller']"
