Blue in the Face,"['Harvey Keitel', ' Madonna', ' Giancarlo Esposito', ' Roseanne Barr', ' Michael J. Fox', ' Mira Sorvino', ' Lou Reed']",['Comedy']
Born to Be Wild,"['Wil Horneff', ' Helen Shaver', ' John C. McGinley']",['Comedy']
Boys Life,"['Robert Lee King', "" Raoul O'Connell""]",['Gay drama']
Boys on the Side,"['Whoopi Goldberg', ' Mary-Louise Parker', ' Drew Barrymore', ' Matthew McConaughey', ' James Remar']","['Comedy', ' Drama']"
The Brady Bunch Movie,"['Shelley Long', ' Gary Cole', ' Christine Taylor']",['Comedy']
Braveheart,"['Mel Gibson', ' Sophie Marceau', ' Catherine McCormack', ' Patrick McGoohan']","['Drama', ' Biography']"
The Bridges of Madison County,"['Clint Eastwood', ' Meryl Streep']",['Drama']
The Brothers McMullen,"['Edward Burns', ' Mike McGlone']","['Comedy', ' Drama']"
A Bucket of Blood,"['Anthony Michael Hall', ' Paul Bartel']",['Black comedy']
Bushwhacked,"['Daniel Stern', ' Brad Sullivan']",['Comedy']
Bye Bye Love,"['Matthew Modine', ' Randy Quaid', ' Paul Reiser', ' Janeane Garofalo', ' Amy Brenneman', ' Lindsay Crouse', ' Rob Reiner']",['Comedy']
Canadian Bacon,"['Alan Alda', ' John Candy', ' Bill Nunn', ' Rhea Perlman', ' Rip Torn']","['Comedy', ' Satire']"
Candyman 2: Farewell to the Flesh,"['Tony Todd', ' Kelly Rowan']",['Horror']
Carnosaur 2,"['John Savage', ' Cliff De Young']",['Horror']
Casino,"['Robert De Niro', ' Sharon Stone', ' Joe Pesci', ' James Woods', ' Kevin Pollak', ' Alan King', ' Don Rickles']",['Crime drama']
Casper,"['Christina Ricci', ' Bill Pullman', ' Cathy Moriarty', ' Eric Idle']",['Comedy']
Castle Freak,"['Jeffrey Combs', ' Barbara Crampton']",['Horror']
Catherine the Great,"['Catherine Zeta-Jones', ' Jeanne Moreau']",['Biography']
The Celluloid Closet,['Lily Tomlin (narrator)'],['Documentary']
The Chicken from Outer Space,['(as voices)'],['Animated']
Children of the Corn III: Urban Harvest,"['Daniel Cerny', ' Ron Melendez']",['Horror']
Citizen X,"['Stephen Rea', ' Donald Sutherland', ' Max von Sydow', ' Jeffrey DeMunn']",['Crime drama']
Clockers,"['Harvey Keitel', ' John Turturro', ' Delroy Lindo', ' Mekhi Phifer']",['Drama']
Clueless,"['Alicia Silverstone', ' Paul Rudd', ' Stacey Dash', ' Brittany Murphy', ' Dan Hedaya', ' Jeremy Sisto', ' Elisa Donovan', ' Breckin Meyer', ' Wallace Shawn']",['Comedy']
Coldblooded,"['Jason Priestley', ' Peter Riegert', ' Robert Loggia']","['Comedy', ' Thriller']"
The Computer Wore Tennis Shoes,['Kirk Cameron'],['Science fiction Comedy']
Congo,"['Dylan Walsh', ' Laura Linney', ' Ernie Hudson', ' Tim Curry', ' Grant Heslov', ' Joe Don Baker']","['Science fiction', ' Adventure']"
Copycat,"['Sigourney Weaver', ' Holly Hunter', ' Dermot Mulroney', ' William McNamara', ' Will Patton', ' Harry Connick Jr.']",['Thriller']
Cover Me,"['Rick Rossovich', ' Courtney Taylor', ' Paul Sorvino', ' Stephen Nichols']",['Erotic thriller']
Crimson Tide,"['Denzel Washington', ' Gene Hackman', ' James Gandolfini', ' Viggo Mortensen']",['Thriller']
The Crossing Guard,"['Jack Nicholson', ' Anjelica Huston', ' David Morse', ' Robin Wright']",['Drama']
"Cry, the Beloved Country","['James Earl Jones', ' Richard Harris', ' Charles S. Dutton']",['Drama']
The Cure,"['Brad Renfro', ' Joseph Mazzello', ' Diana Scarwid', ' Annabella Sciorra']",['Comedy']
Cutthroat Island,"['Geena Davis', ' Matthew Modine', ' Frank Langella']",['Adventure']
Cyborg Cop II,"['David Bradley', ' Morgan Hunter']",['Sci-fi']
Dangerous Minds,"['Michelle Pfeiffer', ' George Dzundza', ' Courtney B. Vance']",['Biography']
A Dangerous Place,[''],['Martial Arts']
Dead Man,"['Johnny Depp', ' Gary Farmer']",['Western']
Dead Man Walking,"['Susan Sarandon', ' Sean Penn']",['Drama']
Dead Presidents,"['Larenz Tate', ' Keith David', ' Chris Tucker', "" N'Bushe Wright"", ' Freddy Rodriguez']",['Crime drama']
Demon Knight,"['William Sadler', ' Billy Zane', ' Jada Pinkett Smith']",['Horror\n']
Desperado,"['Antonio Banderas', ' Salma Hayek']","['Comedy', ' Action']"
Devil in a Blue Dress,"['Denzel Washington', ' Tom Sizemore', ' Don Cheadle', ' Jennifer Beals', ' Terry Kinney', ' Albert Hall']",['Neo-noir']
Die Hard with a Vengeance,"['Bruce Willis', ' Jeremy Irons', ' Samuel L. Jackson']",['Action']
Dolores Claiborne,"['Kathy Bates', ' Jennifer Jason Leigh', ' David Strathairn', ' Christopher Plummer', ' John C. Reilly']",['Crime drama']
Don Juan DeMarco,"['Marlon Brando', ' Johnny Depp', ' Faye Dunaway']",['Comedy']
"Don't Hang Up, Tough Guy!",['Jerky Boys'],['Comedy skits']
The Doom Generation,['James Duval'],['']
Dr. Jekyll and Ms. Hyde,"['Tim Daly', ' Sean Young']",['Comedy']
Dracula: Dead and Loving It,"['Leslie Nielsen', ' Peter MacNicol', ' Steven Weber', ' Amy Yasbeck']",['Comedy']
Dream a Little Dream 2,"['Corey Feldman', ' Corey Haim']",['Comedy']
The Dying Rooms,['(in Chinese orphanages)'],['Documentary']
Ebbie,"['Susan Lucci', ' Jeffrey DeMunn', ' Ron Lea', ' Taran Noah Smith']",['Drama']
Empire Records,"['Anthony LaPaglia', ' Maxwell Caulfield', ' Debi Mazar', ' Rory Cochrane', ' Robin Tunney', ' Ethan Embry', ' Johnny Whitworth', ' Renée Zellweger', ' Liv Tyler']","['Comedy', ' Drama']"
Escape to Witch Mountain,"['Robert Vaughn', ' Elisabeth Moss']",['Science fiction']
Evolver,['Ethan Embry'],['Science fiction']
Eyes Beyond Seeing,['Keith Hamilton Cobb'],['']
Faces of Death 5,[''],['Horror']
Fair Game,"['William Baldwin', ' Cindy Crawford', ' Steven Berkoff', ' Christopher McDonald']",['Action']
Fall Time,"['Mickey Rourke', ' David Arquette', ' Stephen Baldwin']",['Crime']
Far from Home: The Adventures of Yellow Dog,"['Jesse Bradford', ' Mimi Rogers', ' Bruce Davison']",['Adventure']
Father of the Bride Part II,"['Steve Martin', ' Diane Keaton', ' Martin Short', ' Kimberly Williams-Paisley', ' George Newbern', ' Kieran Culkin']",['Comedy']
First Knight,"['Sean Connery', ' Richard Gere', ' Julia Ormond']",['Fantasy']
Flirt,['Parker Posey'],['Comedy']
Fluke,"['Nancy Travis', ' Eric Stoltz', ' Matthew Modine']",['Family']
Forget Paris,"['Billy Crystal', ' Debra Winger', ' Joe Mantegna']",['Comedy']
Four Rooms,"['Tim Roth', ' Antonio Banderas', ' Madonna', ' Jennifer Beals', ' Valeria Golino', ' Marisa Tomei', ' Lili Taylor', ' Ione Skye', ' Tamlyn Tomita']",['Anthology']
Free Willy 2: The Adventure Home,"['Francis Capra', ' Michael Madsen']","['Adventure', ' Family']"
French Kiss,"['Meg Ryan', ' Kevin Kline', ' Timothy Hutton']",['Romantic comedy']
Friday,"['Ice Cube', ' Chris Tucker']","['Comedy', ' drama']"
Friendship's Field,[''],['']
Frisk,['Parker Posey'],['']
From the Journals of Jean Seberg,[''],['Docudrama']
From the Mixed-Up Files of Mrs. Basil E. Frankweiler,"['Lauren Bacall', ' Miriam Flynn', ' M. Emmet Walsh']",['Drama']
Full Body Massage,"['Mimi Rogers', ' Bryan Brown']",['Drama']
Funny Bones,"['Oliver Platt', ' Jerry Lewis', ' Lee Evans', ' Leslie Caron']",['Comedy']
The Gate of Heavenly Peace,[''],['Documentary']
Georgia,"['Jennifer Jason Leigh', ' Mare Winningham']",['Drama']
Get Shorty,"['John Travolta', ' Gene Hackman', ' Rene Russo', ' Danny DeVito', ' James Gandolfini', ' Delroy Lindo', ' David Paymer', ' Dennis Farina']","['Crime', ' Comedy']"
The Glass Shield,"['Ice Cube', ' Lori Petty']",['Drama']
Go Now,['Robert Carlyle'],['']
Gold Diggers: The Secret of Bear Mountain,"['Christina Ricci', ' Anna Chlumsky', ' Polly Draper', ' Brian Kerwin', ' Diana Scarwid', ' David Keith']",['Family']
GoldenEye,"['Pierce Brosnan', ' Sean Bean', ' Izabella Scorupco']",['Action']
A Goofy Movie,"['voices of Bill Farmer', ' Jason Marsden', ' Kellie Martin', ' Pauly Shore. Wallace Shawn']",['Animated']
Gordy,['Doug Stone'],['Family']
The Great Mom Swap,"['Shelley Fabares', ' Valerie Harper', ' Mary Kate Schellhardt', ' Hillary Tuck']",['Comedy']
Grumpier Old Men,"['Jack Lemmon', ' Walter Matthau', ' Ann-Margret', ' Sophia Loren', ' Daryl Hannah', ' Kevin Pollak']",['Comedy']
Gumby: The Movie,[''],['Clay animation']
Hackers,"['Jonny Lee Miller', ' Angelina Jolie', ' Fisher Stevens', ' Lorraine Bracco', ' Jesse Bradford', ' Matthew Lillard']",['Thriller']
Halloween: The Curse of Michael Myers,"['Donald Pleasence', ' Paul Rudd']",['Horror']
Harrison Bergeron,"['Sean Astin', ' Christopher Plummer', ' Eugene Levy']",['Drama']
Haunted,"['Aidan Quinn', ' Kate Beckinsale', ' John Gielgud']",['Horror']
Heat,"['Al Pacino', ' Robert De Niro', ' Val Kilmer', ' Ashley Judd', ' Amy Brenneman', ' Tom Sizemore', ' Jon Voight', ' Wes Studi', ' Ted Levine', ' Natalie Portman', ' Dennis Haysbert', ' Hank Azaria']","['Crime drama', ' Action']"
Heavy,"['Liv Tyler', ' Pruitt Taylor Vince', ' Shelley Winters']",['Drama']
Heavyweights,['Ben Stiller'],['Comedy']
Here Come The Munsters,"['Edward Herrmann', ' Veronica Hamel']",['Comedy']
Hideaway,"['Jeff Goldblum', ' Christine Lahti', ' Alicia Silverstone']",['Horror']
High on Crack Street,[''],['Documentary']
Higher Learning,"['Omar Epps', ' Kristy Swanson', ' Ice Cube', ' Jennifer Connelly', ' Michael Rapaport', ' Laurence Fishburne']",['Drama']
The Hills Have Eyes III,"['Lance Henriksen', ' Natasha Gregson Wagner', ' Giovanni Ribisi']",['Horror']
Home Movies,[''],['']
Home for the Holidays,"['Holly Hunter', ' Robert Downey Jr.', ' Anne Bancroft', ' Charles Durning', ' Steve Guttenberg', ' Dylan McDermott', ' Cynthia Stevenson', ' Claire Danes']",['Comedy']
Houseguest,"['Sinbad', ' Phil Hartman']",['Comedy']
How to Make an American Quilt,"['Winona Ryder', ' Anne Bancroft', ' Ellen Burstyn', ' Kate Nelligan', ' Alfre Woodard', ' Mykelti Williamson', ' Jared Leto', ' Dermot Mulroney', ' Kate Capshaw', ' Loren Dean', ' Adam Baldwin', ' Johnathon Schaech']",['Drama']
Howling: New Moon Rising,[''],['Horror']
The Hunted,"['Christopher Lambert', ' John Lone', ' Joan Chen']",['Drama']
Ice Cream Man,"['Clint Howard', ' Olivia Hussey']",['Slasher']
The Immortals,"['Eric Roberts', ' Tia Carrere', ' Tony Curtis']",['Drama']
In the Mouth of Madness,"['Sam Neill', ' Julie Carmen', ' David Warner', ' Jürgen Prochnow', ' Charlton Heston']",['Horror']
The Incredibly True Adventure of Two Girls in Love,"['Laurel Holloman', ' Nicole Ari Parker']",['']
The Indian in the Cupboard,"['Hal Scardino', ' Litefoot', ' Lindsay Crouse', ' Richard Jenkins', ' Rishi Bhat', ' Steve Coogan', ' David Keith']",['Fantasy']
Indictment: The McMartin Trial,"['James Woods', ' Mercedes Ruehl', ' Henry Thomas', ' Lolita Davidovich', ' Shirley Knight', ' Sada Thompson']","['Drama', ' Biography']"
The Infiltrator,"['Oliver Platt', ' Arliss Howard']",['Drama']
It Takes Two,"['Mary-Kate Olsen', ' Ashley Olsen', ' Kirstie Alley', ' Steve Guttenberg']",['Comedy']
Jack-O,[''],['Horror']
Jade,"['David Caruso', ' Chazz Palminteri', ' Linda Fiorentino', ' Angie Everhart', ' Michael Biehn', ' Richard Crenna']",['Thriller']
Jefferson in Paris,"['Nick Nolte', ' Greta Scacchi', ' Thandie Newton', ' Gwyneth Paltrow']","['Drama', ' Biography']"
Jeffrey,"['Steven Weber', ' Patrick Stewart']",['Drama']
The Jerky Boys: The Movie,"['The Jerky Boys', ' Alan Arkin']",['Comedy']
Johnny Mnemonic,"['Keanu Reeves', ' Dolph Lundgren', ' Dina Meyer', ' Ice-T']",['Science fiction']
Joseph,[''],['Drama']
Josh Kirby... Time Warrior!,['Corbin Allred'],"['Family', '  Science fiction']"
Judge Dredd,"['Sylvester Stallone', ' Armand Assante', ' Diane Lane', ' Rob Schneider', ' Max von Sydow', ' Jürgen Prochnow', ' Joan Chen']",['Science fiction']
Jumanji,"['Robin Williams', ' Bonnie Hunt', ' Kirsten Dunst', ' Bradley Pierce', ' Jonathan Hyde', ' David Alan Grier', ' Bebe Neuwirth']","['Family', ' Fantasy']"
Jury Duty,"['Pauly Shore', ' Tia Carrere', ' Stanley Tucci', ' Abe Vigoda']",['Comedy']
Just Cause,"['Sean Connery', ' Laurence Fishburne', ' Kate Capshaw', ' Blair Underwood']",['Crime drama']
Kicking and Screaming,"['Josh Hamilton', "" Olivia d'Abo""]",['Drama']
A Kid in King Arthur's Court,"['Thomas Ian Nicholas', ' Joss Ackland']",['Comedy']
Kidnapped,['Armand Assante'],['Adventure']
Kids,"['Chloë Sevigny', ' Rosario Dawson']",['Drama']
Kiss of Death,"['David Caruso', ' Nicolas Cage', ' Samuel L. Jackson', ' Helen Hunt', ' Kathryn Erbe', ' Michael Rapaport', ' Ving Rhames', ' Anne Meara', ' Stanley Tucci']",['Crime drama']
The Land Before Time III: The Time of the Great Giving,"['voices of Scott McAfee', ' Candace Hutson']",['Animated film']
The Last Supper,"['Cameron Diaz', ' Ron Eldard', ' Annabeth Gish', ' Courtney B. Vance']",['Drama']
Last of the Dogmen,"['Tom Berenger', ' Barbara Hershey']",['Adventure']
Leaving Las Vegas,"['Nicolas Cage', ' Elisabeth Shue']",['Drama']
Let It Be Me,"['Campbell Scott', ' Jennifer Beals']",['']
Life 101,"['Corey Haim', ' Ami Dolenz']",['Comedy']
A Little Princess,"['Liesel Matthews', ' Eleanor Bron']",['Family']
Live Nude Girls,"['Kim Cattrall', ' Dana Delany', ' Cynthia Stevenson']",['Drama']
Living in Oblivion,"['Catherine Keener', ' Steve Buscemi']",['Drama']
The Living Sea,['narrated by Meryl Streep'],['Documentary']
Liz: The Elizabeth Taylor Story,"['Sherilyn Fenn', ' Angus Macfadyen']",['Biography']
Lord of Illusions,"['Scott Bakula', ' Famke Janssen']",['Horror']
Losing Isaiah,"['Jessica Lange', ' Halle Berry', ' David Strathairn']",['Drama']
Mad Love,"[""Chris O'Donnell"", ' Drew Barrymore']",['Drama']
The Maddening,"['Angie Dickinson', ' Burt Reynolds', ' Mia Sara']",['Horror']
Magic in the Water,['Mark Harmon'],['Family']
Magic Island,"['Zachery Ty Bryan', ' Andrew Divoff', ' Edward Kerr', ' Lee Armstrong', ' French Stewart', ' Jessie-Ann Friend', ' Oscar Dillon', ' Abraham Benrubi', "" Sean O'Kane"", ' Schae Harrison', "" Ja'net Dubois""]",['Fantasy']
Major Payne,"['Damon Wayans', ' Karyn Parsons']",['Comedy']
Mallrats,"['Shannen Doherty', ' Jeremy London', ' Jason Lee', ' Claire Forlani', ' Jason Mewes', ' Kevin Smith', ' Ben Affleck', ' Joey Lauren Adams', ' Michael Rooker']",['Comedy']
Man of the House,"['Chevy Chase', ' Farrah Fawcett', ' Jonathan Taylor Thomas', ' George Wendt']",['Comedy']
Man of the Year,[''],['Drama']
The Mangler,"['Robert Englund', ' Ted Levine']",['Horror']
Margaret's Museum,"['Helena Bonham Carter', ' Kate Nelligan']",['Drama']
Message to Love,[''],['Documentary']
Miami Rhapsody,"['Sarah Jessica Parker', ' Antonio Banderas', ' Mia Farrow', ' Gil Bellows', ' Kevin Pollak', ' Carla Gugino']",['Comedy']
A Midwinter's Tale,['Michael Maloney'],['Drama']
Mighty Aphrodite,"['Woody Allen', ' Mira Sorvino', ' Helena Bonham Carter', ' Michael Rapaport', ' F. Murray Abraham', ' Peter Weller', ' Olympia Dukakis', ' David Ogden Stiers']",['Comedy']
Mighty Morphin Power Rangers: The Movie,"['Karan Ashley', ' Johnny Yong Bosch', ' Steve Cardenas', ' Jason David Frank', ' Amy Jo Johnson', ' David Yost', ' Jason Narvy', ' Paul Schrier']","['Science fiction', ' Family']"
Money Train,"['Wesley Snipes', ' Woody Harrelson', ' Jennifer Lopez', ' Robert Blake', ' Chris Cooper']",['Action']
Monster Mash,['Bobby Pickett'],['Animated']
Moonlight and Valentino,"['Elizabeth Perkins', ' Whoopi Goldberg', ' Gwyneth Paltrow', ' Kathleen Turner', ' Jon Bon Jovi']","['Comedy', ' Drama']"
Mortal Kombat,"['Robin Shou', ' Linden Ashby', ' Bridgette Wilson', ' Christopher Lambert', ' Cary-Hiroyuki Tagawa', ' Talisa Soto', ' Trevor Goddard']",['Fantasy']
Mortal Kombat: The Journey Begins,[''],['Animated']
Mr. Holland's Opus,"['Richard Dreyfuss', ' Glenne Headly', ' Jay Thomas', ' Olympia Dukakis', ' Terrence Howard', ' Alicia Witt']",['Drama']
Multi-Facial,['Vin Diesel'],['']
Murder in the First,"['Kevin Bacon', ' Christian Slater', ' Gary Oldman', ' Embeth Davidtz']",['Crime drama']
My Antonia,"['Jason Robards', ' Eva Marie Saint', ' Neil Patrick Harris']",['Drama']
My Family,"['Jimmy Smits', ' Esai Morales', ' Edward James Olmos']",['Drama']
National Lampoon's Senior Trip,"['Matt Frewer', ' Tara Strong']",['Comedy']
The Nature of the Beast,"['Eric Roberts', ' Lance Henriksen']",['Horror']
The Net,"['Sandra Bullock', ' Jeremy Northam', ' Dennis Miller']",['Suspense']
Never Talk to Strangers,"['Antonio Banderas', ' Rebecca De Mornay', ' Dennis Miller', ' Harry Dean Stanton', ' Len Cariou']",['Thriller']
New Jersey Drive,"['Sharron Corley', ' Gabriel Casseus']",['Drama']
Nick of Time,"['Johnny Depp', ' Christopher Walken', ' Charles S. Dutton', ' Roma Maffia', ' Gloria Reuben', ' Peter Strauss', ' Marsha Mason']",['Suspense']
Night Watch,"['Pierce Brosnan', ' William Devane', ' Alexandra Paul']",['Action']
The Night and the Moment,"['Willem Dafoe', ' Lena Olin', ' Miranda Richardson']",['Drama']
Nine Months,"['Hugh Grant', ' Julianne Moore', ' Jeff Goldblum', ' Robin Williams', ' Tom Arnold', ' Joan Cusack']",['Romantic comedy']
Nixon,"['Anthony Hopkins', ' Joan Allen', ' James Woods', ' J. T. Walsh', ' David Hyde Pierce', ' Ed Harris', ' Paul Sorvino', ' Mary Steenburgen', ' Bob Hoskins', ' Madeline Kahn']",['Biography']
No Exit,['Jeff Wincott'],['Action']
The Nona Tapes,['Alice in Chains'],['Mockumentary']
Now and Then,"['Demi Moore', ' Melanie Griffith', "" Rosie O'Donnell"", ' Rita Wilson', ' Christina Ricci', ' Thora Birch', ' Gaby Hoffmann', ' Ashleigh Aston Moore']",['Comedy']
Operation Dumbo Drop,"['Ray Liotta', ' Danny Glover', ' Denis Leary']",['Family']
Othello,"['Laurence Fishburne', ' Kenneth Branagh']",['Drama']
The Other Woman,"['Jill Eikenberry', ' Lloyd Bridges']",['Drama']
Outbreak,"['Dustin Hoffman', ' Rene Russo', ' Morgan Freeman', ' Donald Sutherland', ' Cuba Gooding  Jr.', ' Kevin Spacey', ' Patrick Dempsey']",['Drama']
Palookaville,"['William Forsythe', ' Frances McDormand']",['Comedy']
Panther,"['Kadeem Hardison', ' Courtney B. Vance']",['Drama']
Parallel Sons,['Gabriel Mann'],['Drama']
Party Girl,"['Parker Posey', ' Liev Schreiber']",['']
The Passion of Darkly Noon,"['Brendan Fraser', ' Viggo Mortensen', ' Ashley Judd']",['Drama']
Payback,"['C. Thomas Howell', ' Joan Severance', ' Marshall Bell', ' R. G. Armstrong']",['Action']
The Pebble and the Penguin,"['voices of Martin Short', ' Tim Curry']",['Animated film']
The Perez Family,"['Marisa Tomei', ' Anjelica Huston', ' Alfred Molina', ' Chazz Palminteri']",['Drama']
A Personal Journey with Martin Scorsese Through American Movies,['Martin Scorsese'],['Documentary']
Persuasion,"['Amanda Root', ' Ciarán Hinds']",['Drama']
Picture Bride,[''],['']
Piranha,"['William Katt', ' Alexandra Paul']",['Science fiction']
Pocahontas,"['Voices of Irene Bedard', ' Mel Gibson', ' Christian Bale', ' Russell Means']",['Animated']
Powder,"['Sean Patrick Flanery', ' Mary Steenburgen', ' Jeff Goldblum', ' Lance Henriksen']",['Drama']
The Power Within,['Karen Valentine'],['Drama']
Problem Child 3: Junior in Love,"['William Katt', ' Gilbert Gottfried', ' Jack Warden']",['Comedy']
Prehysteria! 3,[''],['']
The Prophecy,"['Christopher Walken', ' Elias Koteas', ' Virginia Madsen', ' Viggo Mortensen', ' Eric Stoltz']",['Fantasy']
The Quick and the Dead,"['Sharon Stone', ' Russell Crowe', ' Gene Hackman', ' Leonardo DiCaprio']",['Western']
"Rack, Shack, and Benny","['Phil Vischer', ' Mike Nawrocki']",['Animation']
Reckless,"['Mia Farrow', ' Scott Glenn', ' Mary-Louise Parker']",['Black comedy']
Requiem,[''],['Short subject']
Restoration,"['Robert Downey Jr.', ' Meg Ryan', ' Sam Neill', ' Hugh Grant']",['Drama']
Richard III,"['Ian McKellen', ' Robert Downey Jr.', ' Maggie Smith']",['Drama']
Rob Roy,"['Liam Neeson', ' Jessica Lange', ' Tim Roth', ' John Hurt', ' Eric Stoltz']",['Adventure']
Roommates,"['Peter Falk', ' D. B. Sweeney', ' Julianne Moore', ' Ellen Burstyn']",['Comedy']
Runaway Brain,['Mickey Mouse'],['Animation']
Sabrina,"['Harrison Ford', ' Julia Ormond', ' Greg Kinnear', ' Nancy Marchand', ' Lauren Holly', ' John Wood', ' Richard Crenna', ' Angie Dickinson']",['ComedyRomance']
Safe,['Julianne Moore'],['Drama']
Sahara,['Jim Belushi'],['ActionWar']
Sailor Moon SuperS movie,[''],['Fantasy']
The Scarlet Letter,"['Demi Moore', ' Gary Oldman', ' Robert Duvall', ' Joan Plowright', ' Robert Prosky']",['Drama']
Screamers,"['Peter Weller', ' Jennifer Rubin']",['Science fiction']
Sense and Sensibility,"['Emma Thompson', ' Alan Rickman', ' Kate Winslet', ' Hugh Grant']",['Drama']
Seven,"['Brad Pitt', ' Morgan Freeman', ' Kevin Spacey', ' Gwyneth Paltrow']",['Thriller']
The Set-Up,"['Billy Zane', ' Mia Sara', ' James Coburn']",['Drama']
Shock Treatment,['Matthew Schultz'],['Horror']
Showgirls,"['Elizabeth Berkley', ' Kyle MacLachlan', ' Gina Gershon', ' Glenn Plummer', ' Robert Davi', ' Alan Rachins', ' Gina Ravera']",['Drama']
Skin,[''],['Short subject']
Slam Dunk Ernest,"['Jim Varney', ' Kareem Abdul-Jabbar']",['Comedy']
Slave of Dreams,"['Adrian Pasdar', ' Sherilyn Fenn', ' Edward James Olmos']",['Drama']
Sleepstalker,['Kathryn Morris'],['Horror']
Sleeping Beauty,"['Garry Chalk', ' Ian James Corlett', ' Terry Klassen', ' Andrea Libman']",['Animation']
Smoke,"['Harvey Keitel', ' William Hurt', ' Stockard Channing', ' Forest Whitaker', ' Ashley Judd']",['Drama']
Soldier Boyz,['Michael Dudikoff'],['Action']
Something to Talk About,"['Julia Roberts', ' Dennis Quaid', ' Kyra Sedgwick', ' Robert Duvall', ' Gena Rowlands']",['Drama']
Species,"['Ben Kingsley', ' Michael Madsen', ' Forest Whitaker', ' Alfred Molina', ' Marg Helgenberger', ' Natasha Henstridge']","['Science fiction', ' thriller']"
Spin,[''],['Documentary']
The Spirit of Christmas,[''],['Animated']
The Stars Fell on Henrietta,"['Robert Duvall', ' Aidan Quinn', ' Brian Dennehy']",['Drama']
Stonewall,['Guillermo Díaz'],['']
Strange Days,"['Ralph Fiennes', ' Angela Bassett', ' Juliette Lewis', ' Tom Sizemore', ' Michael Wincott', "" Vincent D'Onofrio""]",['Science fiction']
Stuart Saves His Family,"['Al Franken', ' Laura San Giacomo', "" Vincent D'Onofrio""]",['Comedy']
Sudden Death,"['Jean-Claude Van Damme', ' Powers Boothe', ' Dorian Harewood']",['Action']
The Surrogate,"['Alyssa Milano', ' Connie Sellecca']",['Drama']
