Carrie,"['Sissy Spacek', ' Piper Laurie', ' William Katt', ' Amy Irving', ' Betty Buckley', ' P.J. Soles', ' John Travolta']",['Horror']
"Chesty Anderson, USN","['Shari Eubank', ' Fred Willard', ' Scatman Crothers']",['Comedy']
Creature from Black Lake,"['Jack Elam', ' Dub Taylor', ' Dennis Fimple']",['Horror']
Death Journey,"['Fred Williamson', ' Emil Farkas', ' Sam Coppola']",['Action']
Deadly Hero,"['Don Murray', ' James Earl Jones', ' Lilia Skala']",['Thriller']
Diary of the Dead,"['Héctor Elizondo', ' Geraldine Fitzgerald', ' Salome Jens']",['Thriller']
Dixie Dynamite,"['Warren Oates', ' Christopher George', ' Stanley Adams']",['Action']
"Dr. Black, Mr. Hyde","['Bernie Casey', ' Rosalind Cash', ' Milt Kogan']",['Horror']
Drive-In,"['Glenn Morshower', ' Trey Wilson', ' Ashley Cox']",['Comedy']
Drum,"['Warren Oates', ' Ken Norton', ' Pam Grier']",['Action']
The Duchess and the Dirtwater Fox,"['Goldie Hawn', ' George Segal', ' Conrad Janis']",['Comedy']
Eat My Dust,"['Ron Howard', ' Christopher Norris', ' Clint Howard']",['Action']
Echoes of a Summer,"['Jodie Foster', ' Richard Harris', ' Lois Nettleton']",['Drama']
Embryo,"['Rock Hudson', ' Barbara Carrera', ' Diane Ladd']",['Sci-fi horror']
The Enforcer,"['Clint Eastwood', ' Tyne Daly', ' Bradford Dillman']",['Thriller']
Escape from the Dark,"['Alastair Sim', ' Peter Barkworth', ' Maurice Colbourne']",['Drama']
Family Plot,"['Karen Black', ' Bruce Dern', ' Barbara Harris', ' William Devane', ' Cathleen Nesbitt', ' Ed Lauter']",['Suspense']
Fighting Mad,"['Peter Fonda', ' Lynn Lowry', ' Philip Carey']",['Action']
The First Nudie Musical,"['Cindy Williams', ' Diana Canova', ' Leslie Ackerman']",['Musical comedy']
The Food of the Gods,"['Marjoe Gortner', ' Pamela Franklin', ' Ida Lupino']",['Horror']
Freaky Friday,"['Jodie Foster', ' Barbara Harris', ' John Astin']",['Comedy']
From Noon till Three,"['Charles Bronson', ' Jill Ireland', ' Douglas Fowley ']",['Western']
The Front,"['Woody Allen', ' Zero Mostel', ' Andrea Marcovicci', ' Herschel Bernardi', ' Michael Murphy']","['Comedy', ' Drama']"
Futureworld,"['Blythe Danner', ' Peter Fonda', ' Arthur Hill', ' Yul Brynner']",['Sci-fi']
Gable and Lombard,"['James Brolin', ' Jill Clayburgh', ' Allen Garfield']",['Biography']
Gator,"['Burt Reynolds', ' Lauren Hutton', ' Jack Weston']",['Action']
God Told Me To,"['Tony LoBianco', ' Sandy Dennis', ' Deborah Raffin']",['Horror']
The Great Scout & Cathouse Thursday,"['Lee Marvin', ' Oliver Reed', ' Robert Culp', ' Kay Lenz']",['Western']
The Great Texas Dynamite Chase ,"['Claudia Jennings', ' Tara Strohmeier', ' Oliver Clark']",['Action']
Grizzly,"['Christopher George', ' Andrew Prine', ' Richard Jaeckel']",['Horror']
The Gumball Rally,"['Gary Busey', ' Tim McIntire', ' Michael Sarrazin']",['Action']
Gus,"['Edward Asner', ' Don Knotts', ' Tim Conway']",['Comedy']
Harry and Walter Go to New York,"['James Caan', ' Elliott Gould', ' Diane Keaton']",['Comedy']
Hawmps!,"['Slim Pickens', ' Denver Pyle', ' James Hampton']",['Comedy western']
High Velocity,"['Ben Gazzara', ' Britt Ekland', ' Paul Winfield']",['Action']
Hollywood Boulevard,"['Mary Woronov', ' Dick Miller', ' Jeffrey Kramer']",['Comedy']
Hollywood Man ,"['William Smith', ' Jennifer Billingsley', ' Mary Woronov']",['Action']
Hot Potato,"['Jim Kelly', ' George Memmoli', ' Irene Tsu']",['Action']
The Human Tornado,"['Rudy Ray Moore', ' Ernie Hudson', ' Jack Kelly']",['Action']
"I Will, I Will... for Now","['Elliott Gould', ' Diane Keaton', ' Paul Sorvino']",['Comedy']
J. D.'s Revenge,"['Louis Gossett', ' Jr.', ' Glynn Turman', ' Joan Pringle']",['Horror']
Jackson County Jail,"['Yvette Mimieux', ' Tommy Lee Jones', ' Robert Carradine']",['Drama']
"Jim, the World's Greatest","['Gregory Harrison', ' Reggie Bannister', ' Angus Scrimm']",['Drama']
Joe Panther,"['Brian Keith', ' Ricardo Montalban', ' Alan Feinstein ']",['Drama']
Killer Force,"['Telly Savalas', ' Peter Fonda', ' Christopher Lee']",['Crime']
The Killer Inside Me,"['Stacy Keach', ' Susan Tyrrell', ' Tisha Sterling']",['Crime drama']
The Killing of a Chinese Bookie,"['Ben Gazzara', ' Timothy Carey', ' Seymour Cassel']",['Crime drama']
King Kong,"['Jeff Bridges', ' Jessica Lange', ' Charles Grodin']",['Adventure']
The Last Hard Men,"['Charlton Heston', ' James Coburn', ' Barbara Hershey', ' Michael Parks']",['Western']
The Last Tycoon,"['Robert De Niro', ' Tony Curtis', ' Robert Mitchum', ' Ray Milland', ' Theresa Russell', ' Jack Nicholson']",['Drama']
Leadbelly ,"['Roger E. Mosley', ' Paul Benjamin', ' Madge Sinclair']",['Biography']
Lifeguard,"['Sam Elliott', ' Anne Archer', ' Kathleen Quinlan']",['Drama']
Lipstick,"['Margaux Hemingway', ' Chris Sarandon', ' Mariel Hemingway']",['Drama']
Logan's Run,"['Michael York', ' Jenny Agutter', ' Peter Ustinov', ' Farrah Fawcett', ' Richard Jordan']",['Science fiction']
Mako: The Jaws of Death,"['Richard Jaeckel', ' Jennifer Bishop', ' Harold Sakata']",['Thriller']
Mansion of the Doomed,"['Richard Basehart', ' Gloria Grahame', ' Trish Stewart ']",['Horror']
Marathon Man ,"['Dustin Hoffman', ' Laurence Olivier', ' Roy Scheider', ' Marthe Keller', ' William Devane', ' Fritz Weaver']",['Thriller']
Massacre at Central High,"['Andrew Stevens', ' Robert Carradine', ' Kimberly Beck']",['Thriller']
Mastermind,['Zero Mostel'],['Comedy']
A Matter of Time,"['Ingrid Bergman', ' Charles Boyer', ' Liza Minnelli']",['Fantasy']
Mean Johnny Barrows,"['Fred Williamson', ' Elliott Gould']",['Crime drama']
Midway,"['Charlton Heston', ' Henry Fonda', ' Robert Mitchum', ' Glenn Ford', ' Robert Wagner', ' Cliff Robertson', ' James Coburn']",['War']
Mikey and Nicky,"['Peter Falk', ' John Cassavetes', ' Ned Beatty']",['Drama']
The Missouri Breaks,"['Marlon Brando', ' Jack Nicholson', ' Randy Quaid', ' Harry Dean Stanton', ' Frederic Forrest', ' Kathleen Lloyd']",['Western']
The Monkey Hustle,"['Yaphet Kotto', ' Rosalind Cash', ' Thomas Carter']",['Action']
"Mother, Jugs & Speed","['Raquel Welch', ' Bill Cosby', ' Harvey Keitel']",['Comedy']
Moving Violation,"['Stephen McHattie', ' Kay Lenz', ' Eddie Albert']",['Crime comedy']
Murder by Death,"['Peter Falk', ' Peter Sellers', ' David Niven', ' Maggie Smith', ' Alec Guinness', ' Elsa Lanchester', ' James Coco', ' James Cromwell', ' Eileen Brennan', ' Nancy Walker', ' Truman Capote']",['Comedy']
Mustang Country,"['Joel McCrea', ' Robert Fuller', ' Patrick Wayne']",['Western']
Nashville Girl,"['Glenn Corbett', ' Johnny Rodriguez', ' Jesse White']",['Drama']
Network,"['Peter Finch', ' William Holden', ' Faye Dunaway', ' Beatrice Straight', ' Robert Duvall', ' Wesley Addy', ' Ned Beatty']",['Drama']
The Next Man,"['Sean Connery', ' Albert Paulsen', ' Adolfo Celi']",['Thriller']
"Next Stop, Greenwich Village","['Shelley Winters', ' Lenny Baker', ' Christopher Walken']","['Comedy', ' Drama']"
Nickelodeon,"[""Ryan O'Neal"", ' Burt Reynolds', "" Tatum O'Neal"", ' Stella Stevens']",['Comedy']
"No Deposit, No Return","['David Niven', ' Don Knotts', ' Darren McGavin', ' Barbara Feldon']",['Comedy']
Norman... Is That You?,"['Redd Foxx', ' Pearl Bailey', ' Dennis Dugan']",['Comedy']
Obsession,"['Cliff Robertson', ' Geneviève Bujold', ' John Lithgow']",['Thriller']
Ode to Billy Joe,"['Robby Benson', "" Glynnis O'Connor"", ' Joan Hotchkis']",['Drama']
The Omen,"['Gregory Peck', ' Lee Remick', ' David Warner']",['Horror']
One Away,"['Elke Sommer', ' Bradford Dillman', ' Patrick Mower']",['Drama']
One Summer Love,"['Beau Bridges', ' Susan Sarandon', ' James Noble']",['Romance']
The Opening of Misty Beethoven,"['Constance Money', ' Jamie Gillis', ' Gloria Leonard']",['Adult']
The Outlaw Josey Wales,"['Clint Eastwood', ' Chief Dan George', ' Sam Bottoms', ' John Vernon', ' Bill McKinney', ' Sondra Locke', ' Joyce Jameson']",['Western']
The Pink Panther Strikes Again,"['Peter Sellers', ' Herbert Lom', ' Lesley-Anne Down']",['Comedy']
Pony Express Rider,"['Henry Wilcoxon', ' Maureen McCormick', ' Joan Caulfield']",['Western']
The Premonition,"['Richard Lynch', ' Sharon Farrell', ' Danielle Brisebois ']",['Horror']
The Return of a Man Called Horse,"['Richard Harris', ' Gale Sondergaard', ' Geoffrey Lewis']",['Western']
Revenge of the Cheerleaders,"['Cheryl Smith', ' Eddra Gale', ' Carl Ballantine']",['Comedy']
"Rich Man, Poor Man","['Nick Nolte', ' Peter Strauss', ' Susan Blakely', ' Ed Asner', ' Robert Reed', ' Fionnula Flanagan', ' Van Johnson', ' Bill Bixby', ' Kim Darby', ' Kay Lenz']",['Drama']
The Ritz,"['Rita Moreno', ' F. Murray Abraham', ' Kaye Ballard', ' Jerry Stiller']",['Comedy']
The River Niger,"['Cicely Tyson', ' James Earl Jones', ' Louis Gossett', ' Jr.']",['Drama']
Robin and Marian,"['Sean Connery', ' Audrey Hepburn', ' Robert Shaw']",['Adventure']
Rocky,"['Sylvester Stallone', ' Carl Weathers', ' Talia Shire', ' Burt Young', ' Burgess Meredith', ' Tony Burton']",['Drama']
Scorchy,"['Connie Stevens', ' Cesare Danova', ' William Smith']",['Action']
The Sell Out,"['Richard Widmark', ' Oliver Reed']",['Drama']
The Seven-Per-Cent Solution,"['Robert Duvall', ' Alan Arkin', ' Nicol Williamson', ' Samantha Eggar', ' Laurence Olivier']",['Mystery']
Shadow of the Hawk,"['Jan-Michael Vincent', ' Marilyn Hassett', ' Chief Dan George']",['Adventure']
The Shaggy D.A.,"['Dean Jones', ' Suzanne Pleshette', ' Tim Conway']",['Family']
Shoot,"['Cliff Robertson', ' Ernest Borgnine', ' Henry Silva']",['Drama']
The Shootist,"['John Wayne', ' James Stewart', ' Lauren Bacall', ' Ron Howard', ' Harry Morgan', ' Scatman Crothers', "" Hugh O'Brian"", ' Richard Boone', ' Sheree North']",['Western']
Shout at the Devil,"['Lee Marvin', ' Roger Moore']",['War']
Silent Movie,"['Mel Brooks', ' Dom DeLuise', ' Marty Feldman', ' Sid Caesar', ' Bernadette Peters', ' Marcel Marceau', ' Anne Bancroft', ' Liza Minnelli', ' Burt Reynolds', ' James Caan']",['Comedy']
Silver Streak,"['Gene Wilder', ' Richard Pryor', ' Jill Clayburgh', ' Patrick McGoohan', ' Ned Beatty', ' Clifton James']",['Crime comedy']
Slumber Party '57,"['Debra Winger', ' Cheryl Smith', ' Rafael Campos']",['Comedy']
A Small Town in Texas,"['Timothy Bottoms', ' Susan George', ' John Karlen']",['Crime']
Sky Riders,"['James Coburn', ' Susannah York', ' Robert Culp']",['Action']
Sparkle,"['Philip Michael Thomas', ' Irene Cara', ' Lonette McKee']",['Musical']
Special Delivery,"['Bo Svenson', ' Cybill Shepherd', ' Sorrell Booke']",['Crime comedy']
Squirm,"['Don Scardino', ' Jean Sullivan', ' Patricia Pearcy']",['Horror']
A Star is Born,"['Barbra Streisand', ' Kris Kristofferson', ' Gary Busey']","['Musical', ' drama']"
Stay Hungry,"['Jeff Bridges', ' Sally Field', ' Arnold Schwarzenegger']",['Comedy drama']
St. Ives,"['Charles Bronson', ' Jacqueline Bisset', ' John Houseman']",['Action']
Swashbuckler,"['Robert Shaw', ' James Earl Jones', ' Geneviève Bujold']",['Adventure']
Sweet Revenge,"['Stockard Channing', ' Sam Waterston', ' Franklyn Ajaye']",['Drama']
The Swiss Conspiracy,"['David Janssen', ' Ray Milland', ' Senta Berger']",['Drama']
Target of an Assassin,['Anthony Quinn'],['Drama']
Taxi Driver,"['Robert De Niro', ' Jodie Foster', ' Cybill Shepherd', ' Harvey Keitel', ' Peter Boyle', ' Albert Brooks']",['Drama']
The Town That Dreaded Sundown,"['Ben Johnson', ' Andrew Prine', ' Dawn Wells']",['Horror']
Trackdown,"['James Mitchum', ' Karen Lamm', ' Anne Archer']",['Crime']
Tracks,"['Dennis Hopper', ' Dean Stockwell', ' Taryn Power']",['Drama']
Treasure of Matecumbe,"['Robert Foxworth', ' Joan Hackett', ' Peter Ustinov']",['Family']
Tunnel Vision,"['Ron Silver', ' Howard Hesseman', ' Roger Bowen']",['Comedy']
Two-Minute Warning,"['Charlton Heston', ' John Cassavetes', ' Jack Klugman', ' David Janssen', ' Beau Bridges', ' Marilyn Hassett', ' Walter Pidgeon', ' Gena Rowlands']",['Thriller']
Up!,"['Raven De La Croix', ' Kitten Natividad']",['Adult comedy']
Velvet Smooth,"['Emerson Boozer', ' Owen Watson', ' Johnnie Hill']",['Mystery']
Victory at Entebbe,"['Anthony Hopkins', ' Elizabeth Taylor', ' Burt Lancaster', ' Richard Dreyfuss', ' Julius Harris', ' Helmut Berger', ' Linda Blair', ' Kirk Douglas', ' Helen Hayes']",['Drama']
Vigilante Force,"['Kris Kristofferson', ' Jan-Michael Vincent', ' Victoria Principal']",['Action']
Voyage of the Damned,"['Faye Dunaway', ' Oskar Werner', ' Max von Sydow']",['Drama']
W.C. Fields and Me,"['Rod Steiger', ' Valerie Perrine', ' Jack Cassidy']",['Biopic']
Welcome to L.A.,"['Keith Carradine', ' Geraldine Chaplin', ' Harvey Keitel']",['Drama']
The Winds of Autumn,"['Jack Elam', ' Jeanette Nolan', ' Andrew Prine']",['Western']
The Witch Who Came from the Sea,"['Millie Perkins', ' Lonny Chapman', ' Vanessa Brown']",['Horror']
"Won Ton Ton, the Dog Who Saved Hollywood","['Bruce Dern', ' Madeline Kahn', ' Art Carney']",['Comedy']
