40 Guns to Apache Pass,"['Audie Murphy', ' Kenneth Tobey', ' Laraine Stephens']",['Western']
The Ambushers,"['Dean Martin', ' Janice Rule']",['Spy comedy']
The Ballad of Josie,"['Doris Day', ' Peter Graves', ' George Kennedy']",['Western comedy']
Banning,"['Robert Wagner', ' Anjanette Comer', ' Jill St. John']",['Drama']
Barefoot in the Park,"['Robert Redford', ' Jane Fonda', ' Mildred Natwick', ' Charles Boyer']",['Comedy']
Beach Red,"['Cornel Wilde', ' Rip Torn', ' Jaime Sánchez']",['War']
The Big Mouth,"['Jerry Lewis', ' Harold J. Stone', ' Buddy Lester']",['Comedy']
Blast-Off Girls,['Ray Sager'],['Comedy']
Bonnie and Clyde,"['Warren Beatty', ' Faye Dunaway', ' Gene Hackman', ' Estelle Parsons', ' Michael J. Pollard']",['Crime drama']
The Born Losers,"['Tom Laughlin', ' Jane Russell', ' Anne Bellamy']","['Drama', ' action']"
The Busy Body,"['Sid Caesar', ' Robert Ryan', ' Arlene Golonka', ' Richard Pryor']",['Comedy']
Camelot,"['Richard Harris', ' Vanessa Redgrave', ' Franco Nero', ' David Hemmings']",['Musical']
The Cape Town Affair,"['Jacqueline Bisset', ' James Brolin']",['Drama']
The Caper of the Golden Bulls,"['Yvette Mimieux', ' Stephen Boyd']",['Action']
Caprice,"['Doris Day', ' Richard Harris', ' Irene Tsu']",['Comedy']
Casino Royale,"['David Niven', ' Peter Sellers', ' Woody Allen', ' Ursula Andress', ' Deborah Kerr', ' Daliah Lavi', ' Orson Welles']",['Spy comedy']
Catalina Caper,"['Tommy Kirk', ' Robert Donner', ' Lyle Waggoner']",['Comedy']
The Christmas Kid,['Jeffrey Hunter'],['Western']
Chuka,"['Rod Taylor', ' Ernest Borgnine', ' John Mills']",['Western']
Clambake,"['Elvis Presley', ' Shelley Fabares']",['Musical']
"C'mon, Let's Live a Little","['Bobby Vee', ' Jackie DeShannon']",['Musical']
Come Spy with Me,"['Troy Donahue', ' Andrea Dromm', ' Albert Dekker']",['Spy']
The Comedians,"['Elizabeth Taylor', ' Richard Burton', ' Peter Ustinov']",['Drama']
Common Law Cabin,"['Alaina Capri', ' Adele Rein']",['Comedy']
Cool Hand Luke,"['Paul Newman', ' George Kennedy', ' Strother Martin']",['Drama']
A Covenant with Death,"['George Maharis', ' Laura Devon', ' Earl Holliman']",['Drama']
Custer of the West,"['Robert Shaw', ' Jeffrey Hunter', ' Mary Ure', ' Ty Hardin']",['Western']
Devil's Angels,"['John Cassavetes', ' Beverly Adams']",['Biker drama']
The Dirty Dozen,"['Lee Marvin', ' Charles Bronson', ' Telly Savalas', ' John Cassavetes', ' Jim Brown', ' Ernest Borgnine', ' Robert Ryan', ' Donald Sutherland', ' Clint Walker', ' Trini Lopez']",['War']
Divorce American Style,"['Dick Van Dyke', ' Debbie Reynolds', ' Jason Robards', ' Jean Simmons']",['Comedy']
Doctor Dolittle,"['Rex Harrison', ' Samantha Eggar', ' Anthony Newley']",['Fantasy']
"Doctor, You've Got to Be Kidding!","['Sandra Dee', ' George Hamilton', ' Celeste Holm', ' Bill Bixby']",['Comedy']
Dont Look Back,"['Bob Dylan', ' Joan Baez', ' Donovan']",['Documentary']
Don't Make Waves,"['Tony Curtis', ' Claudia Cardinale', ' Sharon Tate']",['Comedy']
Double Trouble,"['Elvis Presley', ' John Williams', ' Yvonne Romain']",['Musical']
"Easy Come, Easy Go","['Elvis Presley', ' Pat Priest']",['Musical']
Eight on the Lam,"['Bob Hope', ' Phyllis Diller', ' Jonathan Winters', ' Shirley Eaton']",['Comedy']
Enter Laughing,"['José Ferrer', ' Shelley Winters', ' Reni Santoni', ' Don Rickles']",['Comedy']
The Fastest Guitar Alive,"['Roy Orbison', ' Joan Freeman', ' Patricia Donahue']",['Musical']
The Fearless Vampire Killers,"['Sharon Tate', ' Roman Polanski']",['Horror comedy']
Festival,"['Bob Dylan', ' Johnny Cash', ' Joan Baez']",['Documentary']
First to Fight,"['Chad Everett', ' Dean Jagger']",['War']
Fitzwilly,"['Dick Van Dyke', ' Barbara Feldon', ' Edith Evans']",['Comedy']
The Flim-Flam Man,"['George C. Scott', ' Sue Lyon']",['Comedy']
Fort Utah,"['John Ireland', ' Virginia Mayo', ' Scott Brady']",['Western']
The Fox,"['Sandy Dennis', ' Keir Dullea', ' Anne Heywood']",['Drama']
Games,"['Simone Signoret', ' James Caan', ' Katharine Ross']",['Thriller']
Gentle Giant,"['Vera Miles', ' Dennis Weaver', ' Clint Howard']",['Family']
The Girl with the Hungry Eyes,['Adele Rein'],['Sexploitation']
The Gnome-Mobile,"['Walter Brennan', ' Karen Dotrice', ' Ed Wynn']",['Fantasy']
Good Morning and... Goodbye!,"['Alaina Capri', ' Haji']",['Sexploitation']
Good Times,"['Sonny Bono', ' Cher']",['ComedyMusicalWestern']
The Graduate,"['Dustin Hoffman', ' Anne Bancroft', ' Katharine Ross']",['Comedy']
Grand Slam,"['Edward G. Robinson', ' Janet Leigh']",['Crime']
Guess Who's Coming to Dinner,"['Spencer Tracy', ' Katharine Hepburn', ' Sidney Poitier']",['Drama']
A Guide for the Married Man,"['Walter Matthau', ' Robert Morse', ' Inger Stevens']",['Comedy']
Gunfight in Abilene,"['Bobby Darin', ' Michael Sarrazin', ' Leslie Nielsen']",['Western']
Gunn,"['Craig Stevens', ' Edward Asner']",['Mystery']
The Happening,"['Anthony Quinn', ' Faye Dunaway', ' Michael Parks']",['Comedy']
The Happiest Millionaire,"['Fred MacMurray', ' Lesley Ann Warren']",['Musical']
Hell on Wheels,"['Marty Robbins', ' John Ashley', ' Gigi Perreau']",['Action']
The Hellcats,['Ross Hagen'],['Biker film']
Hells Angels on Wheels,"['Jack Nicholson', ' Adam Roarke']",['Biker film']
Hillbillys in a Haunted House,"['Lon Chaney', ' Jr.', ' John Carradine', ' Basil Rathbone']",['Horror comedy']
Hombre,"['Paul Newman', ' Richard Boone', ' Fredric March', ' Diane Cilento', ' Barbara Rush', ' Martin Balsam', ' Margaret Blye']",['Western']
The Honey Pot,"['Rex Harrison', ' Susan Hayward', ' Cliff Robertson', ' Edie Adams', ' Capucine']","['Comedy', ' mystery']"
Hostile Guns,"['Tab Hunter', ' George Montgomery']",['Western']
Hot Rods to Hell,"['Dana Andrews', ' Jeanne Crain', ' Laurie Mock']",['Drama']
Hotel,"['Rod Taylor', ' Karl Malden', ' Merle Oberon', ' Melvyn Douglas', ' Michael Rennie', ' Catherine Spaak', ' Richard Conte']",['Drama']
Hour of the Gun,"['Jason Robards', ' Robert Ryan', ' James Garner']",['Western']
House of a Thousand Dolls,"['Vincent Price', ' Martha Hyer', ' George Nader']",['Thriller']
How to Succeed in Business Without Really Trying,"['Robert Morse', ' Rudy Vallée', ' Michele Lee', ' Maureen Arthur']",['Musical comedy']
Hurry Sundown,"['Michael Caine', ' Jane Fonda', ' John Phillip Law', ' Diahann Carroll', ' Faye Dunaway', ' Burgess Meredith']",['Drama']
In Cold Blood,"['Robert Blake', ' Scott Wilson', ' Paul Stewart', ' John Forsythe']",['Crime drama']
In the Heat of the Night,"['Rod Steiger', ' Sidney Poitier', ' Warren Oates', ' Lee Grant']",['Crime drama']
In Like Flint,"['James Coburn', ' Lee J. Cobb', ' Anna Lee', ' Jean Hale']",['Spy spoof']
The Incident,"['Tony Musante', ' Martin Sheen', ' Ruby Dee']",['Thriller']
It's a Bikini World,"['Deborah Walley', ' Tommy Kirk', ' Bobby Pickett']",['Comedy']
Jack of Diamonds,"['George Hamilton', ' Joseph Cotten']",['Crime']
Journey to the Center of Time,"['Scott Brady', ' Anthony Eisley', ' Gigi Perreau']",['Sci-fi']
Jungle Book,"['Bruce Reitherman', ' Phil Harris', ' George Sanders']",['Animation']
King Kong Escapes,"['Akira Takarada', ' Rhodes Reason']",['Sci-fi']
Kill a Dragon,"['Jack Palance', ' Fernando Lamas']",['Action']
The King's Pirate,"['Doug McClure', ' Jill St. John', ' Mary Ann Mobley']",['Adventure']
Luv,"['Jack Lemmon', ' Elaine May']",['Comedy']
Mad Monster Party,"['Boris Karloff', ' Allen Swift', ' Phyllis Diller']",['Animation']
Mars Needs Women,"['Tommy Kirk', ' Yvonne Craig']",['Sci-fi']
"Monkeys, Go Home!","['Dean Jones', ' Yvette Mimieux']",['Comedy']
"Oh Dad, Poor Dad, Mamma's Hung You in the Closet and I'm Feelin' So Sad","['Rosalind Russell', ' Robert Morse', ' Hugh Griffith']",['Comedy']
The Perils of Pauline,"['Pat Boone', ' Terry-Thomas']",['Comedy']
Point Blank,"['Lee Marvin', ' Angie Dickinson', "" Carroll O'Connor"", ' Keenan Wynn', ' Lloyd Bochner', ' John Vernon']",['Crime drama']
The President's Analyst,"['James Coburn', ' Godfrey Cambridge']",['Comedy']
The Producers,['Zero Mostel'],['ComedyMusical']
Reflections in a Golden Eye,"['Elizabeth Taylor', ' Marlon Brando', ' Robert Forster']",['Drama']
The Reluctant Astronaut,"['Don Knotts', ' Leslie Nielsen']",['Comedy']
Riot on Sunset Strip,"['Aldo Ray', ' Mimsy Farmer']",['Drama']
Rosie!,"['Rosalind Russell', ' Sandra Dee']",['Comedy']
Rough Night in Jericho,"['Dean Martin', ' George Peppard', ' Jean Simmons']",['Western']
The Shooting,"['Warren Oates', ' Jack Nicholson', ' Millie Perkins']",['Western']
The Spirit Is Willing,"['Sid Caesar', ' Vera Miles']",['Comedy']
The St. Valentine's Day Massacre,"['Jason Robards', ' George Segal', ' Ralph Meeker', ' Jean Hale']",['Crime drama']
The Taming of the Shrew,"['Elizabeth Taylor', ' Richard Burton']",['Comedy']
Thoroughly Modern Millie,"['Julie Andrews', ' Mary Tyler Moore', ' Carol Channing']",['Musical comedy']
Three Bites of the Apple,"['David McCallum', ' Sylva Koscina', ' Tammy Grimes']",['Comedy']
Thunder Alley,"['Annette Funicello', ' Fabian', ' Diane McBain']",['Sports drama']
The Tiger Makes Out,"['Eli Wallach', ' Dustin Hoffman', ' Anne Jackson']",['Comedy']
A Time for Killing,"['Glenn Ford', ' Inger Stevens']",['Western']
Titicut Follies,[''],['Documentary']
Tobruk,"['Rock Hudson', ' George Peppard']",['War']
Tony Rome,"['Frank Sinatra', ' Jill St. John', ' Gena Rowlands', ' Richard Conte', ' Simon Oakland', ' Sue Lyon', ' Shecky Greene']",['Crime drama']
Track of Thunder,"['Tommy Kirk', ' Faith Domergue']",['Drama']
The Trip,"['Peter Fonda', ' Susan Strasberg', ' Dennis Hopper']",['Drama']
Up the Down Staircase,"['Sandy Dennis', ' Jean Stapleton']",['Drama']
Valley of the Dolls,"['Patty Duke', ' Barbara Parkins', ' Paul Burke', ' Martin Milner', ' Susan Hayward', ' Sharon Tate']",['Drama']
The Venetian Affair,"['Robert Vaughn', ' Elke Sommer', ' Felicia Farr']",['Spy']
Wait Until Dark,"['Audrey Hepburn', ' Alan Arkin', ' Efrem Zimbalist Jr.', ' Richard Crenna']",['Thriller']
The War Wagon,"['John Wayne', ' Kirk Douglas', ' Robert Walker Jr.']",['Western']
Warning Shot,"['David Janssen', ' Joan Collins', ' Stefanie Powers', ' Eleanor Parker', ' George Grizzard', ' Steve Allen', ' Lillian Gish']",['Crime drama']
Waterhole No. 3,"['James Coburn', "" Carroll O'Connor"", ' Margaret Blye']",['Comedy western']
The Way West,"['Kirk Douglas', ' Robert Mitchum', ' Richard Widmark', ' Lola Albright']",['Western']
Welcome to Hard Times,"['Henry Fonda', ' Janice Rule', ' Warren Oates', ' Aldo Ray']",['Western']
Who's Minding the Mint?,"['Jim Hutton', ' Dorothy Provine', ' Milton Berle']",['Comedy']
Who's That Knocking at My Door,['Harvey Keitel'],['Drama']
Winchester '73,"['Tom Tryon', ' John Saxon', ' Dan Duryea']",['Western']
Woman Times Seven,"['Shirley MacLaine', ' Peter Sellers', ' Michael Caine']",['Anthology']
You Only Live Twice,"['Sean Connery', ' Akiko Wakabayasi', ' Donald Pleasence']",['Spy/action']
