Gidget Goes to Rome,"['Cindy Carol', ' Don Porter']",['Comedy']
The Girl Hunters,"['Mickey Spillane', ' Shirley Eaton']",['Mystery']
Goldilocks and the Three Bares,"['Alison Edwards', ' Rex Marlow', ' Thomas Sweetwood', ' Joey Maxim']",['Erotic Comedy']
The Great Escape,"['Steve McQueen', ' James Garner', ' Richard Attenborough', ' Charles Bronson', ' James Coburn', ' James Donald', ' Donald Pleasence', ' David McCallum']",['War']
Gunfight at Comanche Creek,"['Audie Murphy', ' Colleen Miller']",['Western']
The Gun Hawk,"['Rory Calhoun', ' Rod Cameron', ' Ruta Lee']",['Western']
Harbor Lights,"['Kent Taylor', ' Míriam Colón', ' Jeff Morrow']",['Action']
The Haunted Palace,"['Vincent Price', ' Debra Paget']",['Horror']
The Haunting,"['Julie Harris', ' Claire Bloom', ' Russ Tamblyn']",['Horror']
The Hook,"['Kirk Douglas', ' Nick Adams']",['War']
Hootenanny Hoot,"['Peter Breck', ' Ruta Lee', ' Johnny Cash']",['Musical']
House of the Damned,"['Ron Foster', ' Merry Anders', ' Richard Crane']",['Thriller']
Hud,"['Paul Newman', ' Melvyn Douglas', ' Patricia Neal', ' Brandon deWilde']",['Drama']
I Could Go On Singing,"['Judy Garland', ' Dirk Bogarde']",['Drama']
In the Cool of the Day,"['Peter Finch', ' Jane Fonda', ' Angela Lansbury']",['Drama']
In the French Style,"['Jean Seberg', ' Stanley Baker', ' Philippe Forquet']",['Romance']
The Incredible Journey,"['Émile Genest', ' John Drainie']",['Family']
Irma la Douce,"['Jack Lemmon', ' Shirley MacLaine']",['Comedy']
Island of Love,"['Robert Preston', ' Tony Randall', ' Walter Matthau']",['Comedy']
It Happened at the World's Fair,"['Elvis Presley', ' Gary Lockwood']",['Musical']
"It's a Mad, Mad, Mad, Mad World","['Spencer Tracy', ' Milton Berle', ' Mickey Rooney', ' Ethel Merman', ' Sid Caesar', ' Phil Silvers', ' Dick Shawn', ' Terry-Thomas', ' Edie Adams', ' Jonathan Winters', ' Buddy Hackett', ' Dorothy Provine', ' Peter Falk']",['Comedy']
Jason and the Argonauts,"['Todd Armstrong', ' Nancy Kovack', ' Honor Blackman']",['Fantasy']
Johnny Cool,"['Henry Silva', ' Elizabeth Montgomery', ' Jim Backus']",['Crime']
Kings of the Sun,"['Yul Brynner', ' George Chakiris']",['Adventure']
Ladybug Ladybug,"['Jane Connell', ' William Daniels', ' Nancy Marchand']",['Drama']
Lancelot and Guinevere,"['Cornel Wilde', ' Jean Wallace']",['Romance']
Law of the Lawless,"['Dale Robertson', ' Yvonne De Carlo']",['Western']
Lilies of the Field,"['Sidney Poitier', ' Lilia Skala']",['Drama']
The List of Adrian Messenger,"['George C. Scott', ' Dana Wynter']",['Mystery']
The Long Ships,"['Richard Widmark', ' Sidney Poitier', ' Russ Tamblyn']",['Adventure']
Love Is a Ball,"['Glenn Ford', ' Hope Lange', ' Telly Savalas']",['Comedy']
Love with the Proper Stranger,"['Natalie Wood', ' Steve McQueen', ' Edie Adams']",['Drama']
The Man from the Diner's Club,"['Danny Kaye', ' Martha Hyer', ' Telly Savalas']",['Comedy']
Maniac,"['Kerwin Mathews', ' Nadia Gray', ' Donald Houston']",['Horror']
"Mary, Mary","['Debbie Reynolds', ' Barry Nelson', ' Michael Rennie']",['Comedy']
McLintock!,"['John Wayne', "" Maureen O'Hara"", ' Stefanie Powers', ' Yvonne De Carlo', ' Patrick Wayne', ' Jerry Van Dyke']",['Western comedy']
Miracle of the White Stallions,"['Robert Taylor', ' Lilli Palmer', ' Curd Jürgens']",['War drama']
"Move Over, Darling","['Doris Day', ' James Garner', ' Polly Bergen']",['Romantic comedy']
My Six Loves,"['Debbie Reynolds', ' Cliff Robertson', ' David Janssen']",['Comedy']
A New Kind of Love,"['Paul Newman', ' Joanne Woodward', ' Eva Gabor']",['Comedy']
Nine Hours to Rama,"['Horst Buchholz', ' José Ferrer', ' Diane Baker']",['Drama']
The Nutty Professor,"['Jerry Lewis', ' Stella Stevens']",['Comedy']
Of Love and Desire,"['Merle Oberon', ' Steve Cochran']",['Drama']
The Old Dark House,"['Tom Poston', ' Joyce Grenfell', ' Janette Scott']",['Horror']
One Got Fat,[''],['Educational']
One Man's Way,"['Don Murray', ' Diana Hyland', ' Carol Ohmart', ' William Windom', ' Veronica Cartwright', ' Virginia Sale']",['Biography']
Operation Bikini,"['Tab Hunter', ' Frankie Avalon', ' Jim Backus', ' Gary Crosby']",['Comedy']
PT 109,"['Cliff Robertson', ' Robert Culp', ' Robert Blake']","['Biography', ' War']"
Palm Springs Weekend,"['Troy Donahue', ' Stefanie Powers', ' Connie Stevens']",['Comedy']
Papa's Delicate Condition,"['Jackie Gleason', ' Glynis Johns', ' Charlie Ruggles']",['Comedy']
Pent-House Mouse,[''],['Animated']
The Pink Panther,"['David Niven', ' Peter Sellers', ' Robert Wagner', ' Capucine', ' Claudia Cardinale']",['Crime comedy']
Police Nurse,"['Ken Scott', ' Merry Anders']",['Crime']
The Prize,"['Paul Newman', ' Edward G. Robinson', ' Elke Sommer', ' Kevin McCarthy', ' Diane Baker']",['Drama']
Promises! Promises!,"['Jayne Mansfield', ' Tommy Noonan']",['Comedy']
The Quick and the Dead,"['Victor French', ' Majel Barrett']",['War']
The Raiders,"['Brian Keith', ' Robert Culp']",['Western']
Rampage,"['Robert Mitchum', ' Jack Hawkins', ' Elsa Martinelli']",['Adventure']
The Raven,"['Vincent Price', ' Boris Karloff', ' Peter Lorre']",['Horror']
The Sadist,['Arch Hall Jr.'],['Sci-fi']
Savage Sam,"['Brian Keith', ' Tommy Kirk']",['Drama']
Shock Corridor,"['Peter Breck', ' Constance Towers']",['Drama']
Showdown,"['Audie Murphy', ' Kathleen Crowley']",['Western']
The Skydivers,"['Anthony Cardoza', ' Jimmy Bryant']",['Drama']
The Slime People,"['Robert Hutton', ' Susan Hart']",['Horror']
Soldier in the Rain,"['Jackie Gleason', ' Steve McQueen', ' Tuesday Weld']",['Comedy']
Son of Flubber,"['Fred MacMurray', ' Nancy Olson', ' Tommy Kirk']",['Comedy']
Spencer's Mountain,"['Henry Fonda', "" Maureen O'Hara""]",['Family']
Stolen Hours,"['Susan Hayward', ' Diane Baker']",['Drama']
The Stripper,"['Joanne Woodward', ' Richard Beymer', ' Claire Trevor']",['Drama']
Summer Magic,"['Hayley Mills', ' Burl Ives']",['Drama']
Sunday in New York,"['Jane Fonda', ' Rod Taylor', ' Cliff Robertson', ' Robert Culp']",['Romantic comedy']
The Sword in the Stone,"['voices of Sebastian Cabot', ' Karl Swenson']",['Animated']
"Take Her, She's Mine","['James Stewart', ' Sandra Dee', ' Audrey Meadows']",['Comedy']
Tammy and the Doctor,"['Sandra Dee', ' Peter Fonda']",['Romance']
Tarzan's Three Challenges,"['Jock Mahoney', ' Woody Strode']",['Adventure']
Terrified,"['Rod Lauren', ' Barbara Luddy']",['Horror']
The Terror,"['Boris Karloff', ' Jack Nicholson']",['Horror']
They Saved Hitler's Brain,"['Walter Stocker', ' Carlos Rivas']",['Sci-fi']
13 Frightened Girls,"['Murray Hamilton', ' Joyce Taylor']",['Thriller']
The Three Stooges Go Around the World in a Daze,"['The Three Stooges', ' Joan Freeman']",['Comedy']
The Thrill of It All,"['Doris Day', ' James Garner']",['Comedy']
Thunder Island,"['Gene Nelson', ' Fay Spain']",['Drama']
A Ticklish Affair,"['Shirley Jones', ' Gig Young', ' Red Buttons']",['Comedy']
To Beep or Not to Beep,['Roadrunner'],['Animated']
Toys in the Attic,"['Dean Martin', ' Geraldine Page', ' Yvette Mimieux', ' Wendy Hiller', ' Gene Tierney']",['Drama']
Transylvania 6-5000,"['voices of Mel Blanc', ' Ben Frommer', ' Julie Bennett']",['Animated']
Twice-Told Tales ,"['Vincent Price', ' Sebastian Cabot', ' Beverly Garland']",['Horror']
Twilight of Honor,"['Richard Chamberlain', ' Nick Adams', ' Joey Heatherton', ' Joan Blackman', ' Claude Rains']",['Drama']
The Ugly American,"['Marlon Brando', ' Sandra Church', ' Eiji Okada', ' Jocelyn Brando', '  Arthur Hill', ' Pat Hingle']",['Drama']
Under the Yum Yum Tree,"['Jack Lemmon', ' Carol Lynley', ' Dean Jones', ' Edie Adams', ' Imogene Coca', ' Paul Lynde']",['Romantic comedy']
Violated Paradise,['Kazuko Mine'],['Travel']
The V.I.P.s,"['Elizabeth Taylor', ' Richard Burton', ' Rod Taylor', ' Maggie Smith', ' Louis Jourdan', ' Margaret Rutherford', ' Elsa Martinelli', ' Orson Welles']",['Drama']
The Victors,"['George Peppard', ' George Hamilton', ' Vince Edwards', ' Romy Schneider', ' Elke Sommer', ' Jeanne Moreau']",['War']
Wall of Noise,"['Suzanne Pleshette', ' Dorothy Provine']",['Drama']
What's a Nice Girl Like You Doing in a Place Like This?,[''],['Short subject']
The Wheeler Dealers,"['James Garner', ' Lee Remick', ' Chill Wills', ' Jim Backus', ' Pat Crowley', ' Phil Harris', ' Louis Nye']",['Comedy']
Who's Been Sleeping in My Bed?,"['Dean Martin', ' Elizabeth Montgomery', ' Carol Burnett', ' Richard Conte', ' Martin Balsam', ' Jill St. John']",['Romantic comedy']
Who's Minding the Store?,"['Jerry Lewis', ' Jill St. John', ' Agnes Moorehead', ' Ray Walston', ' Kathleen Freeman']",['Comedy']
Wives and Lovers,"['Janet Leigh', ' Van Johnson']",['Romance']
X: The Man with the X-ray Eyes,"['Ray Milland', ' Diana Van der Vlis', ' Don Rickles']",['Science fiction']
The Yellow Canary,"['Pat Boone', ' Barbara Eden', ' Steve Forrest']",['Crime']
The Young and the Brave,"['Rory Calhoun', ' William Bendix']",['War']
The Young Racers,"['Mark Damon', ' Luana Anders', ' Patrick Magee']",['Sports']
The Young Swingers,"['Molly Bee', ' Rod Lauren']",['Musical']
