Dinosaurus!,"['Ward Ramsey', ' Paul Lukather', ' Kristina Hanson']",['Sci-fi']
Elmer Gantry,"['Burt Lancaster', ' Jean Simmons', ' Arthur Kennedy', ' Shirley Jones', ' Dean Jagger', ' Patti Page']",['Drama']
Esther and the King,"['Joan Collins', ' Richard Egan', "" Denis O'Dea""]",['Biblical']
Exodus,"['Paul Newman', ' Eva Marie Saint', ' Ralph Richardson', ' Sal Mineo', ' Peter Lawford', ' Lee J. Cobb', ' Jill Haworth', ' Hugh Griffith', ' John Derek']",['Drama']
The Facts of Life,"['Bob Hope', ' Lucille Ball', ' Ruth Hussey']",['Comedy']
Five Guns to Tombstone,"['James Brown', ' Walter Coy']",['Western']
Flaming Star,"['Elvis Presley', ' Steve Forrest', ' Barbara Eden', ' John McIntire', ' Dolores del Río']",['Western']
Four Fast Guns,"['Martha Vickers', ' James Craig']",['Western']
Freckles,['Carol Christensen'],['Drama']
From the Terrace,"['Paul Newman', ' Joanne Woodward', ' Myrna Loy', ' Ina Balin', ' Leon Ames', ' George Grizzard']",['Drama']
G.I. Blues,"['Elvis Presley', ' Juliet Prowse', ' Robert Ivers']",['Musical']
The Gallant Hours,"['James Cagney', ' Dennis Weaver']","['Biography', ' War']"
Girl of the Night,"['Anne Francis', ' Lloyd Nolan', ' Kay Medford']",['Drama']
The Grass Is Greener,"['Cary Grant', ' Deborah Kerr', ' Robert Mitchum', ' Jean Simmons']",['Comedy']
Gunfighters of Abilene,"['Buster Crabbe', ' Barton MacLane', ' Judith Ames']",['Western']
Guns of the Timberland,"['Alan Ladd', ' Jeanne Crain', ' Gilbert Roland']",['Western']
Hell Bent for Leather,"['Audie Murphy', ' Felicia Farr', ' Stephen McNally']",['Western']
Hell to Eternity,"['Jeffrey Hunter', ' David Janssen', ' Vic Damone']",['War']
Heller in Pink Tights,"['Sophia Loren', ' Anthony Quinn', "" Margaret O'Brien"", ' Steve Forrest']",['Western']
The High Powered Rifle,"['Allison Hayes', ' Willard Parker']",['Western']
High Time,"['Bing Crosby', ' Fabian', ' Tuesday Weld', ' Nicole Maurey']",['Musical']
Home from the Hill,"['Robert Mitchum', ' Eleanor Parker', ' George Peppard', ' George Hamilton']",['Drama']
The Horse with the Flying Tail,['George Fenneman (narrator)'],['Documentary']
House of Usher,"['Vincent Price', ' Mark Damon', ' Myrna Fahey']",['Horror']
Hyde and Go Tweet,[''],['Animated']
The Hypnotic Eye,"['Jacques Bergerac', ' Allison Hayes']",['Sci-fi']
I Aim at the Stars,"['Curd Jürgens', ' Herbert Lom', ' Gia Scala']",['Biography']
Ice Palace,"['Richard Burton', ' Robert Ryan', ' Martha Hyer', ' Jim Backus', ' Carolyn Jones']",['Drama']
I'll Give My Life,"['Angie Dickinson', ' Ray Collins']",['Drama']
Inherit the Wind,"['Spencer Tracy', ' Fredric March', ' Gene Kelly', ' Harry Morgan', ' Claude Akins', ' Dick York']",['Drama']
It Started in Naples,"['Clark Gable', ' Sophia Loren', ' Vittorio De Sica']",['Romantic comedy']
Key Witness,"['Jeffrey Hunter', ' Pat Crowley', ' Dennis Hopper']",['Crime']
The Last Voyage,"['Robert Stack', ' Dorothy Malone', ' George Sanders', ' Woody Strode', ' Jack Kruschen']",['Adventure']
Last Woman on Earth,"['Betsy Jones-Moreland', ' Antony Carbone', ' Robert Towne']",['Science-fiction']
The Leech Woman,"['Grant Williams', ' Coleen Gray', ' Phillip Terry', ' Gloria Talbott']",['Science-fiction']
Let's Make Love,"['Marilyn Monroe', ' Yves Montand', ' Tony Randall', ' Frankie Vaughan', ' Milton Berle', ' Gene Kelly', ' Bing Crosby']",['Musical comedy']
Let No Man Write My Epitaph,"['Burl Ives', ' Shelley Winters', ' James Darren', ' Jean Seberg']",['Drama']
The Little Shop of Horrors,"['Jonathan Haze', ' Jackie Joseph', ' Mel Welles', ' Dick Miller', ' Jack Nicholson']",['Sci-fi comedy']
The Lost World,"['Michael Rennie', ' Jill St. John', ' David Hedison', ' Fernando Lamas', ' Claude Rains']",['Science-fiction']
Macumba Love,"['Walter Reed', ' Ziva Rodann']",['Horror']
The Magnificent Seven,"['Yul Brynner', ' Eli Wallach', ' Steve McQueen', ' Charles Bronson', ' Robert Vaughn', ' James Coburn', ' Brad Dexter', ' Horst Buchholz']",['Western']
Man on a String,"['Ernest Borgnine', ' Kerwin Mathews']",['Drama']
Mice Follies,[''],['Animated']
Midnight Lace,"['Doris Day', ' Rex Harrison', ' John Gavin', ' Roddy McDowall', ' Myrna Loy']",['Suspense']
Moment of Danger,"['Trevor Howard', ' Dorothy Dandridge']",['Drama']
The Mountain Road,"['James Stewart', ' Lisa Lu', ' Glenn Corbett', ' Harry Morgan']",['War']
"Murder, Inc.","['Stuart Whitman', ' May Britt', ' Peter Falk', ' Henry Morgan']",['Crime']
The Music Box Kid,"['Ron Foster', ' Luana Patten']",['Crime']
Never on Sunday,"['Melina Mercouri', ' Jules Dassin', ' Giorgos Fountas']",['Drama']
None but the Brave,"['Richard Basehart', ' Stuart Erwin', ' Arthur Shields']",['Western']
Noose for a Gunman,"['Jim Davis', ' Lyn Thomas']",['Western']
North to Alaska,"['John Wayne', ' Stewart Granger', ' Capucine', ' Fabian', ' Ernie Kovacs', ' Mickey Shaughnessy']",['Western comedy']
Ocean's 11,"['Frank Sinatra', ' Dean Martin', ' Sammy Davis Jr.', ' Peter Lawford', ' Joey Bishop', ' Angie Dickinson', ' Richard Conte', ' George Raft', ' Cesar Romero']",['Crime drama']
Oklahoma Territory,"['Bill Williams', ' Gloria Talbott', ' Ted de Corsia']",['Western']
"Once More, with Feeling!","['Yul Brynner', ' Kay Kendall', ' Gregory Ratoff']",['Comedy']
One Foot in Hell,"['Alan Ladd', "" Dan O'Herlihy""]",['Western']
Pay or Die,"['Ernest Borgnine', ' Zohra Lampert']",['Crime']
Pepe,"['Cantinflas', ' Dan Dailey', ' Shirley Jones']",['Comedy']
Platinum High School,"['Mickey Rooney', ' Dan Duryea']",['Drama']
Please Don't Eat the Daisies,"['Doris Day', ' David Niven', ' Janis Paige']",['Comedy']
The Plunderers,"['Jeff Chandler', ' John Saxon', ' Dolores Hart']",['Western']
Pollyanna,"['Hayley Mills', ' Jane Wyman', ' Richard Egan', ' Karl Malden']",['Family comedy']
Portrait in Black,"['Lana Turner', ' Anthony Quinn', ' Richard Basehart', ' Sandra Dee', ' John Saxon']",['Suspense']
Pretty Boy Floyd,"['John Ericson', ' Barry Newman']",['Drama']
The Private Lives of Adam and Eve,"['Mickey Rooney', ' Mamie Van Doren', ' Mel Tormé', ' Tuesday Weld', ' Fay Spain', ' Paul Anka']",['Comedy']
Private Property,"['Corey Allen', ' Warren Oates']",['Crime drama']
The Purple Gang,"['Barry Sullivan', ' Robert Blake']",['Crime']
Psycho,"['Anthony Perkins', ' Janet Leigh', ' Vera Miles', ' John Gavin', ' John McIntire', ' Martin Balsam']",['Suspense']
The Pusher,"['Robert Lansing', ' Felice Orlandi']",['Crime']
The Rat Race,"['Tony Curtis', ' Debbie Reynolds', ' Don Rickles']",['Drama']
Raymie,"['David Ladd', ' Julie Adams', ' Charles Winninger']",['Drama']
The Rise and Fall of Legs Diamond,"['Ray Danton', ' Karen Steele', ' Elaine Stewart']",['Crime']
The Savage Innocents,"['Anthony Quinn', "" Peter O'Toole"", ' Yoko Tani']",['Drama']
Scent of Mystery,"['Denholm Elliott', ' Peter Lorre']",['Mystery']
The Secret of the Purple Reef,"['Richard Chamberlain', ' Peter Falk', ' Margia Dean']",['Adventure']
September Storm,"['Joanne Dru', ' Mark Stevens', ' Robert Strauss']",['Adventure']
Sergeant Rutledge,"['Jeffrey Hunter', ' Woody Strode', ' Constance Towers']",['Western']
Seven Thieves,"['Edward G. Robinson', ' Rod Steiger', ' Joan Collins']",['Film noir']
Seven Ways from Sundown,"['Audie Murphy', ' Barry Sullivan']",['Western']
Sex Kittens Go to College,"['Mamie Van Doren', ' Tuesday Weld', ' John Carradine']",['Comedy']
Song Without End,"['Dirk Bogarde', ' Capucine', ' Patricia Morison']",['Biography']
Spartacus,"['Kirk Douglas', ' Laurence Olivier', ' Jean Simmons', ' Tony Curtis', ' Peter Ustinov', ' Charles Laughton', ' John Gavin', ' Woody Strode', ' John Ireland', ' John Dall']",['Epic']
Squad Car,"['Vici Raaf', ' Paul Bryar']",['Crime']
"Stop!, Look and Laugh",[''],['Animated film']
The Story of Ruth,"['Stuart Whitman', ' Tom Tryon', ' Peggy Wood', ' Elana Eden']",['Biblical']
Strangers When We Meet,"['Kirk Douglas', ' Kim Novak', ' Ernie Kovacs']",['Drama']
Studs Lonigan,"['Frank Gorshin', ' Jack Nicholson', ' Venetia Stevenson']",['Drama']
The Subterraneans,"['Leslie Caron', ' George Peppard', ' Janice Rule']",['Drama']
Summer of the Seventeenth Doll,"['Ernest Borgnine', ' Anne Baxter', ' John Mills', ' Angela Lansbury']",['Adventure']
The Sundowners,"['Deborah Kerr', ' Robert Mitchum']",['Drama']
Sunrise at Campobello,"['Ralph Bellamy', ' Greer Garson']",['Biography']
Surprise Package,"['Yul Brynner', ' Mitzi Gaynor']",['Comedy']
Swiss Family Robinson,"['John Mills', ' Dorothy McGuire', ' Tommy Kirk']",['Adventure']
Tall Story,"['Anthony Perkins', ' Jane Fonda', ' Ray Walston']",['Comedy']
Tarzan the Magnificent,"['Gordon Scott', ' Alexandra Stewart']",['Adventure']
A Terrible Beauty,"['Robert Mitchum', ' Anne Heywood', "" Dan O'Herlihy""]",['Drama']
Tess of the Storm Country,"['Diane Baker', ' Jack Ging']",['Drama']
This Rebel Breed,"['Rita Moreno', ' Gerald Mohr', ' Dyan Cannon']",['Crime drama']
The Threat,"['Robert Knapp', ' Linda Lawson', ' Mary Castle']",['Crime']
The Three Worlds of Gulliver,"['Kerwin Mathews', ' June Thorburn']",['Fantasy']
Thunder in Carolina,"['Rory Calhoun', ' Connie Hines']",['Drama']
The Time Machine,"['Rod Taylor', ' Alan Young', ' Yvette Mimieux']",['Science fiction']
Three Came to Kill,"['Cameron Mitchell', ' Lyn Thomas']",['Crime']
Toby Tyler,['Kevin Corcoran'],['Family']
Too Hot to Handle,"['Jayne Mansfield', ' Leo Genn', ' Karlheinz Böhm']",['Comedy']
Tormented,"['Richard Carlson', ' Lugene Sanders']",['Horror']
Twelve Hours to Kill,"['Nico Minardos', ' Barbara Eden', ' Russ Conway']",['Crime drama']
The Unforgiven,"['Burt Lancaster', ' Audrey Hepburn', ' Audie Murphy']",['Western']
Valley of the Redwoods,"['John Hudson', ' Ed Nelson']",['Action']
Vice Raid,"['Mamie Van Doren', ' Richard Coogan']",['Crime']
Village of the Damned,"['George Sanders', ' Barbara Shelley', ' Martin Stephens']","['Horror', ' Sci-fi']"
Visit to a Small Planet,"['Jerry Lewis', ' Joan Blackman', ' Earl Holliman']",['Comedy']
The Wackiest Ship In the Army,"['Jack Lemmon', ' Ricky Nelson']",['Comedy']
Wake Me When It's Over,"['Ernie Kovacs', ' Dick Shawn', ' Margo Moore']",['Comedy']
Walk Like a Dragon,"['Jack Lord', ' Nobu McCarthy', ' Mel Tormé']",['Drama']
Walk Tall,"['Willard Parker', ' Joyce Meadows']",['Western']
The Walking Target,"['Joan Evans', ' Merry Anders']",['Crime']
The Wasp Woman,"['Susan Cabot', ' Anthony Eisley']",['Sci-fi']
Weddings and Babies,['Viveca Lindfors'],['Drama']
Where the Boys Are,"['George Hamilton', ' Connie Francis', ' Yvette Mimieux', ' Paula Prentiss']",['Comedy']
Who Was That Lady?,"['Dean Martin', ' Tony Curtis', ' Janet Leigh']",['Comedy']
Why Must I Die?,"['Terry Moore', ' Debra Paget']",['Crime']
The Wild Ride,['Jack Nicholson'],['Drama']
Wild River,"['Montgomery Clift', ' Lee Remick']",['Drama']
The World of Suzie Wong,"['William Holden', ' Nancy Kwan', ' Sylvia Syms']",['Romance']
Young Jesse James,"['Ray Stricklyn', ' Willard Parker', ' Merry Anders']",['Western']
The Young One,"['Zachary Scott', ' Bernie Hamilton']",['Drama']
