1776,"['William Daniels', ' Howard Da Silva', ' Donald Madden', ' Ken Howard', ' John Cullum', ' Ron Holgate', ' Blythe Danner']",['Musical']
Across 110th Street,"['Anthony Quinn', ' Yaphet Kotto', ' Tony Franciosa']",['Crime drama']
Another Nice Mess,"['Rich Little', ' Herb Voland']",['Comedy']
Avanti!,"['Jack Lemmon', ' Juliet Mills', ' Clive Revill']",['Comedy']
Bad Company,"['Jeff Bridges', ' Barry Brown']",['Western']
Ben,"['Meredith Baxter', ' Joseph Campanella']",['Horror']
Behind the Green Door,"['Marilyn Chambers', ' Johnnie Keyes']",['Adult']
Beware! The Blob,"['Robert Walker Jr.', ' Dick Van Patten']",['Sci-fi']
The Big Bird Cage,"['Pam Grier', ' Anitra Ford', ' Sid Haig']",['Exploitation']
The Biscuit Eater,"['Earl Holliman', ' Pat Crowley', ' Lew Ayres']",['Drama']
Black Girl,"['Peggy Pettitt', ' Brock Peters', ' Ruby Dee']",['Drama']
Black Gunn,"['Jim Brown', ' Martin Landau', ' Brenda Sykes']",['Thriller']
Black Rage,"['Ted Cassidy', ' Phyllis Robinson']",['Drama']
Blacula,"['William Marshall', ' Vonetta McGee']",['Horror']
Bluebeard,"['Richard Burton', ' Raquel Welch', ' Joey Heatherton', ' Virna Lisi', ' Nathalie Delon']",['Thriller']
Bone,"['Yaphet Kotto', ' Andrew Duggan', ' Joyce Van Patten']",['Crime drama']
Boxcar Bertha,"['Barbara Hershey', ' David Carradine', ' Barry Primus', ' John Carradine', ' Bernie Casey']",['Drama']
Buck and the Preacher,"['Sidney Poitier', ' Harry Belafonte', ' Ruby Dee']",['Western']
Butterflies Are Free,"['Goldie Hawn', ' Edward Albert', ' Eileen Heckart', ' Paul Michael Glaser']",['Comedy']
Cabaret,"['Liza Minnelli', ' Joel Grey', ' Michael York']",['Musical']
Cancel My Reservation,"['Bob Hope', ' Eva Marie Saint', ' Ralph Bellamy']",['Comedy']
The Candidate,"['Robert Redford', ' Melvyn Douglas', ' Peter Boyle']",['Drama']
The Carey Treatment,"['James Coburn', "" Jennifer O'Neill""]",['Mystery']
Chato's Land,"['Charles Bronson', ' Jack Palance', ' James Whitmore', ' Richard Basehart', ' Ralph Waite', ' Simon Oakland']",['Western']
Children Shouldn't Play with Dead Things,"['Alan Ormsby', ' Valerie Mamches']",['Horror']
Child's Play,"['James Mason', ' Robert Preston', ' Beau Bridges']",['Mystery']
Cisco Pike,"['Kris Kristofferson', ' Gene Hackman', ' Karen Black', ' Harry Dean Stanton']",['Drama']
"Come Back, Charleston Blue","['Godfrey Cambridge', ' Raymond St. Jacques']",['Comedy']
Conquest of the Planet of the Apes,"['Roddy McDowall', ' Don Murray', ' Ricardo Montalbán', ' Hari Rhodes']",['Science fiction']
Cool Breeze,"['Thalmus Rasulala', ' Judy Pace']",['Crime']
Corky,"['Robert Blake', ' Charlotte Rampling', "" Patrick O'Neal"", ' Christopher Connelly']",['Action']
The Cowboys,"['John Wayne', ' Bruce Dern', ' Roscoe Lee Browne', ' Robert Carradine', ' A Martinez']",['Western']
"Cry for Me, Billy","['Cliff Potts', ' Harry Dean Stanton']",['Western drama']
The Culpepper Cattle Co.,"['Gary Grimes', ' Billy Green Bush', ' Luke Askew', ' Bo Hopkins']",['Western']
The Daughters of Joshua Cabe,['Buddy Ebsen'],['Western']
Daughters of Satan,"['Tom Selleck', ' Barra Grant']",['Horror']
Deadhead Miles,"['Alan Arkin', ' Paul Benedict']",['Comedy']
Dealing,"['Robert F. Lyons', ' Barbara Hershey', ' John Lithgow']",['Comedy thriller']
Deep Throat,"['Linda Lovelace', ' Harry Reems']",['Adult']
Deliverance,"['Jon Voight', ' Burt Reynolds', ' Ned Beatty', ' Ronny Cox']",['Drama']
Dirty Little Billy,"['Michael J. Pollard', ' Lee Purcell']",['Western']
The Doberman Gang,"['Julie Parrish', ' Hal Reed']","['Crime', ' Action']"
Dr. Phibes Rises Again,"['Vincent Price', ' Peter Cushing', ' Robert Quarry', ' Beryl Reid', ' Fiona Lewis', ' Terry-Thomas']",['Horror']
Dynamite Chicken,"['Richard Pryor', ' Al Goldstein']",['Comedy']
The Effect of Gamma Rays on Man-in-the-Moon Marigolds,"['Joanne Woodward', ' Nell Potts']",['Drama']
Elvis on Tour,['Elvis Presley'],['Documentary']
Endless Night,"['Hayley Mills', ' Britt Eklund']",['Mystery']
Every Little Crook and Nanny,"['Victor Mature', ' Lynn Redgrave', ' Maggie Blye']",['Comedy']
