The 13th Man,"['Weldon Heyburn', ' Milburn Stone', ' Robert Homans']","['Drama', ' Crime']"
3 Dumb Clucks,"['Moe Howard', ' Larry Fine', ' Curly Howard']",['Comedy 2-reeler']
45 Fathers,"['Jane Withers', ' Richard Carle', ' Hattie McDaniel']",['Comedy']
52nd Street,"['Dorothy Peterson', ' Kenny Baker', ' ZaSu Pitts']",['Musical Comedy']
Adventure's End,"['John Wayne', ' Diana Gibson', ' Montagu Love']",['Adventure']
The Adventurous Blonde,"['Glenda Farrell', ' Barton MacLane', ' Anne Nagel']",['Comedy']
Affairs of Cappy Ricks,"['Walter Brennan', ' Mary Brian', ' Lyle Talbot']",['Comedy-Drama']
Alcatraz Island,"['Ann Sheridan', ' George E. Stone', ' John Litel']","['Drama', ' Crime']"
Ali Baba Goes to Town,"['Eddie Cantor', ' Tony Martin', ' Gypsy Rose Lee']",['Musical Comedy']
All American Sweetheart,"['Patricia Farr', ' Scott Kolk']",['Crime']
All Over Town,"['Ole Olsen', ' Chic Johnson', ' Mary Howard']",['Musical Comedy']
Amateur Crook,"['Joan Barclay', ' Bruce Bennett', ' Vivien Oakland']","['Comedy', ' Drama']"
Angel,"['Marlene Dietrich', ' Melvyn Douglas', ' Herbert Marshall']","['Comedy', ' Drama']"
Angel's Holiday,"['Jane Withers', ' Joan Davis', ' Sally Blane']","['Comedy', ' Drama']"
Annapolis Salute,"['James Ellison', ' Marsha Hunt', ' Van Heflin']",['Drama']
Another Dawn,"['Kay Francis', ' Errol Flynn', ' Ian Hunter']",['Drama']
Arizona Days,"['Tex Ritter', ' Syd Saylor', ' William Faversham']","['Comedy', ' Drama']"
Arizona Gunfighter,"['Bob Steele', ' Jean Carmen', ' Ted Adams']",['B-Western']
Armored Car,"[' Robert Wilcox', ' Judith Barrett', ' Cesar Romero']",['Crime']
Artists and Models,"['Jack Benny', ' Ida Lupino', ' Richard Arlen']",['Musical Comedy']
As Good as Married,"['John Boles', ' Doris Nolan']",['Comedy']
Atlantic Flight,"['Dick Merrill', ' Jack Lambie', ' Paula Stone']",['Adventure']
The Awful Truth,"['Cary Grant', ' Irene Dunne', ' Ralph Bellamy']",['Comedy']
Back in Circulation,"[""Pat O'Brien"", ' Joan Blondell', ' Margaret Lindsay']","['Comedy', ' Drama']"
Bad Guy,"['Bruce Cabot', ' Virginia Grey', ' Charley Grapewin']","['Drama', ' Crime']"
The Bad Man of Brimstone,"['Wallace Beery', ' Virginia Bruce', ' Lewis Stone']",['Western']
Bank Alarm,"['Conrad Nagel', ' Eleanor Hunt', ' Vince Barnett']",['Crime Drama']
Bar-Z Bad Men,"['Johnny Mack Brown', ' Lois January']",['Western']
The Barrier,"['Leo Carrillo', ' Jean Parker', ' Otto Kruger']",['Drama']
Battle of Greed,"['James Bush', ' Jimmy Butler', ' Tom Keene']",['Western']
"Beg, Borrow or Steal","['Florence Rice', ' Frank Morgan', ' Herman Bing']",['Comedy']
Behind the Headlines,"['Lee Tracy', ' Diana Gibson']",['Drama']
Behind the Mike,"['William Gargan', ' Judith Barrett']",['Comedy']
Between Two Women,"['Franchot Tone', "" Maureen O'Sullivan"", ' Virginia Bruce']",['Drama']
Big Business,"['Jed Prouty', ' Shirley Deane']",['Comedy']
Big City,"['Spencer Tracy', ' Luise Rainer', ' Eddie Quillan']","['Comedy', ' Drama']"
The Big Shot,"['Guy Kibbee', ' Cora Witherspoon']",['Comedy']
Big Town Girl,"['Claire Trevor', ' Donald Woods', ' Spencer Charters']","['Comedy', ' Drama']"
Bill Cracks Down,"['Grant Withers', ' Beatrice Roberts']",['Action']
Black Aces,"['Buck Jones', ' Kay Linaker']",['Western']
Black Legion,"['Humphrey Bogart', ' Ann Sheridan', ' Joe Sawyer']",['Drama']
Blazing Sixes,"['Joan Valerie', ' John Merton']",['Western']
Blonde Trouble,"['Eleanore Whitney', ' Johnny Downs']",['Comedy']
Blossoms on Broadway,"['Edward Arnold', ' Shirley Ross']",['Comedy']
