The Baltimore Bullet,"['James Coburn', ' Omar Sharif', ' Ronee Blakley']",['Comedy']
Battle Beyond the Stars,"['Richard Thomas', ' Robert Vaughn']",['Sci-fi']
Below the Belt,"['Regina Baff', ' John C. Becher', ' Mildred Burke (as herself)', ' Firesign Theatre']","['Comedy', ' drama']"
The Big Brawl,['Jackie Chan'],['Action']
The Big Red One,"['Lee Marvin', ' Mark Hamill', ' Robert Carradine']",['War']
The Black Marble,"['Robert Foxworth', ' Paula Prentiss', ' Harry Dean Stanton']",['Crime comedy']
The Blue Lagoon,"['Christopher Atkins', ' Brooke Shields']",['Adventure']
The Blues Brothers,"['Dan Aykroyd', ' John Belushi', ' Carrie Fisher', ' Aretha Franklin', ' Ray Charles', ' James Brown', ' Cab Calloway', '   Kathleen Freeman', ' Steve Lawrence', ' John Candy']",['Musical comedy']
"Bon Voyage, Charlie Brown (and Don't Come Back!!)","['Arrin Skelley', ' Daniel Anderson', ' Patricia Patts', ' Casey Carlson', ' Annalisa Bortolin', ' Laura Planting']",['Animation']
The Boogeyman,"['Ron James', ' Suzanna Love', ' Ron Jeremy']",['Horror']
Borderline,"['Charles Bronson', ' Ed Harris']",['Action']
Bronco Billy,"['Clint Eastwood', ' Sondra Locke', ' Geoffrey Lewis', ' Scatman Crothers']",['Comedy']
Brubaker,"['Robert Redford', ' Jane Alexander', ' Yaphet Kotto']",['Drama']
Caboblanco,"['Charles Bronson', ' Jason Robards', ' Dominique Sanda']",['Action']
Caddyshack,"['Chevy Chase', ' Rodney Dangerfield', ' Bill Murray', ' Ted Knight', "" Michael O'Keefe"", ' Cindy Morgan']",['Comedy']
Can't Stop the Music,"['Valerie Perrine', ' Caitlyn Jenner (credited as Bruce Jenner)', '[a] Village People']",['Musical comedy']
Cardiac Arrest,['Garry Goodrow'],['Thriller']
Carny,"['Gary Busey', ' Jodie Foster', ' Robbie Robertson']",['Drama']
A Change of Seasons,"['Shirley MacLaine', ' Anthony Hopkins', ' Bo Derek']",['Romance']
The Changeling,"['George C. Scott', ' Trish Van Devere']",['Horror']
Cheech & Chong's Next Movie,"['Tommy Chong', ' Cheech Marin', ' Paul Reubens', ' Evelyn Guerrero']",['Comedy']
The Children,['Gil Rogers'],['Horror']
Christmas Evil,['Brandon Maggart'],['Horror']
Circle of Two,"['Richard Burton', "" Tatum O'Neal""]",['Drama']
Coal Miner's Daughter,"['Sissy Spacek', ' Tommy Lee Jones', "" Beverly D'Angelo"", ' Levon Helm']",['Biography']
Coast to Coast,"['Robert Blake', ' Dyan Cannon']",['Comedy']
The Competition,"['Richard Dreyfuss', ' Amy Irving', ' Lee Remick']",['Drama']
Cruising,"['Al Pacino', ' Paul Sorvino']",['Thriller']
Death Watch,"['Harvey Keitel', ' Romy Schneider', ' Harry Dean Stanton']",['Sci-fi']
Defiance,"['Art Carney', ' Jan-Michael Vincent', ' Danny Aiello', ' Theresa Saldana']",['Crime drama']
