 11:14,"['Henry Thomas', ' Blake Heron', ' Barbara Hershey', ' Clark Gregg']",['Crime drama']
101 Dalmatians II: Patch's London Adventure,"['Barry Bostwick', ' Jason Alexander', ' Martin Short']",['Animated']
2 Fast 2 Furious,"['Paul Walker', ' Tyrese Gibson', ' Eva Mendes', ' Ludacris', ' Cole Hauser', ' James Remar', ' Devon Aoki']","['Action', ' crime']"
21 Grams,"['Sean Penn', ' Naomi Watts', ' Benicio del Toro']",['Crime drama']
44 Minutes: The North Hollywood Shoot-Out,"['Michael Madsen', ' Ron Livingston']",['Action']
 Abby Singer,"['Clint J. Palmer', ' Ryan Williams', ' Wendy Buss']","['Comedy', ' drama']"
Afro-Punk,['race identity within punk subculture'],['Documentary']
Agent Cody Banks,"['Frankie Muniz', ' Hilary Duff']","['Action', ' family']"
Aileen: Life and Death of a Serial Killer,['the life of Aileen Wuornos'],['Documentary']
Alex & Emma,"['Kate Hudson', ' Luke Wilson', ' Sophie Marceau']",['Romantic comedy']
Alien Hunter,['James Spader'],"['Action', ' sci-fi']"
All the Real Girls,"['Paul Schneider', ' Zooey Deschanel', ' Shea Whigham']","['Drama', ' romance']"
Amandla!: A Revolution in Four-Part Harmony,['the use of music against South Africa under apartheid'],['Documentary']
American Splendor,"['Paul Giamatti', ' Hope Davis']",['Comedy-drama']
American Wedding,"['Jason Biggs', ' Seann William Scott', ' Alyson Hannigan', ' Eugene Levy', ' Fred Willard', ' January Jones']",['Comedy']
Anger Management,"['Adam Sandler', ' Jack Nicholson', ' Marisa Tomei', ' Luis Guzmán', ' Woody Harrelson', ' John Turturro']",['Comedy']
Anne B. Real,"['David Zayas', ' Carlos Leon']",['Drama']
Anything Else,"['Jason Biggs', ' Christina Ricci', ' Stockard Channing', ' Danny DeVito', ' Jimmy Fallon', ' Woody Allen']",['Romantic comedy']
 BAADASSSSS!,"['Mario Van Peebles', ' Adam West']","['Biography', ' drama']"
Bad Boys II,"['Martin Lawrence', ' Will Smith']",['Action comedy']
Bad Santa,"['Billy Bob Thornton', ' Bernie Mac', ' Lauren Graham']","['Comedy', ' Crime']"
Basic,"['John Travolta', ' Connie Nielsen', ' Samuel L. Jackson']",['Thriller']
The Battle of Shaker Heights,"['Shia La Beouf', ' Elden Henson', ' Amy Smart']",['Comedy-drama']
Bells of Innocence,"['Mike Norris', ' Marshall R. Teague', ' Chuck Norris']",['Horror']
The Best Two Years,"['K.C. Clyde', ' Kirby Heyborne', ' David Nibley']",['Comedy-drama']
Beyond Borders,"['Angelina Jolie', ' Clive Owen']","['Romance', ' War']"
Big Fish,"['Ewan McGregor', ' Albert Finney', ' Billy Crudup', ' Danny DeVito', ' Alison Lohman', ' Jessica Lange']","['Comedy-drama', ' fantasy']"
Biker Boyz,"['Laurence Fishburne', ' Djimon Hounsou', ' Derek Luke']",['Action']
Black Cadillac,"['Randy Quaid', ' Shane Johnson', ' Josh Hammond']",['Horror']
Blind Horizon,"['Val Kilmer', ' Neve Campbell', ' Sam Shepard']",['Drama']
Blizzard,"['Brenda Blethyn', ' Christopher Plummer', ' Kevin Pollak']",['Family']
Boat Trip,"['Cuba Gooding', ' Jr.', ' Horatio Sanz', ' Vivica A. Fox', ' Roselyn Sánchez', ' Victoria Silvstedt', ' Roger Moore']",['Comedy']
Bringing Down the House,"['Steve Martin', ' Queen Latifah', ' Eugene Levy']",['Crime comedy']
Bringing Rain,"['Adrian Grenier', ' Niesha Butler']","['Drama', ' romance']"
Brother Bear,"['Joaquin Phoenix', ' Jeremy Suarez', ' Rick Moranis']","['Animation', ' Family']"
The Brown Bunny,"['Vincent Gallo', ' Chloë Sevigny']",['Drama']
Bruce Almighty,"['Jim Carrey', ' Morgan Freeman', ' Jennifer Aniston', ' Steve Carell']","['Comedy', ' Fantasy']"
Bulletproof Monk,"['Chow Yun-fat', ' Seann William Scott', ' Jaime King']","['Action', ' comedy']"
 Camp,"['Daniel Letterle', ' Joanna Chilcoat', ' Robin de Jesus']","['Comedy', ' Musical']"
Carolina,"['Julia Stiles', ' Shirley MacLaine', ' Alessandro Nivola']",['Romantic comedy']
Casa de los Babys,"['Marcia Gay Harden', ' Maggie Gyllenhaal', ' Daryl Hannah']",['Drama']
The Cat in the Hat,"['Mike Myers', ' Alec Baldwin', ' Dakota Fanning', ' Spencer Breslin', ' Kelly Preston', ' Sean Hayes']",['Family']
Charlie's Angels: Full Throttle,"['Cameron Diaz', ' Drew Barrymore', ' Lucy Liu', ' Bernie Mac', ' Demi Moore']",['Action comedy']
Chasing Papi,"['Roselyn Sánchez', ' Sofía Vergara', ' Jaci Velasquez', ' Eduardo Verástegui']",['Comedy']
Cheaper by the Dozen,"['Steve Martin', ' Bonnie Hunt', ' Hilary Duff', ' Tom Welling', ' Piper Perabo', ' Ashton Kutcher']","['Comedy', ' Family']"
Christmas Child,"['William R. Moses', ' Steven Curtis Chapman', ' Megan Follows']",['Drama']
Coffee and Cigarettes,"['Roberto Benigni', ' Steven Wright', ' Joie Lee']",['Comedy-drama']
Cold Creek Manor,"['Dennis Quaid', ' Sharon Stone', ' Stephen Dorff', ' Juliette Lewis']","['Drama', ' Thriller']"
