The Adventures of Ford Fairlane,"['Andrew Dice Clay', ' Wayne Newton', ' Priscilla Presley', ' Lauren Holly', ' Maddie Corman', "" Ed O'Neill"", ' Morris Day', ' Tone Loc', ' Gilbert Gottfried', ' Robert Englund']",['Comedy']
"After Dark, My Sweet","['Jason Patric', ' Rachel Ward', ' Bruce Dern']",['Mystery']
Air America,"['Mel Gibson', ' Robert Downey', ' Jr.', ' Nancy Travis']",['Comedy']
Alice,"['Mia Farrow', ' Joe Mantegna', ' William Hurt', ' Alec Baldwin']",['Comedy']
Almost an Angel,"['Paul Hogan', ' Elias Koteas', ' Charlton Heston']",['Comedy']
The Ambulance,"['Eric Roberts', ' James Earl Jones', ' Megan Gallagher']",['Action']
American Dream,['proposed strike at Hormel Foods'],['Documentary']
American Ninja 4: The Annihilation,['Michael Dudikoff'],['Action']
Andre's Mother,"['Richard Thomas', ' Sada Thompson']",['Drama']
Angel Town,"['Olivier Gruner', ' Theresa Saldana']",['Action']
Another 48 Hrs.,"['Eddie Murphy', ' Nick Nolte']",['Action']
Arachnophobia,"['Jeff Daniels', ' John Goodman', ' Harley Jane Kozak', ' Julian Sands']",['Thriller']
Avalon,"['Aidan Quinn', ' Armin Mueller-Stahl', ' Joan Plowright', ' Elizabeth Perkins', ' Kevin Pollak']",['Drama']
Awakenings,"['Robert De Niro', ' Robin Williams', ' Penelope Ann Miller', ' John Heard', ' Julie Kavner', ' Ruth Nelson']",['Drama']
Back to the Future Part III,"['Michael J. Fox', ' Christopher Lloyd', ' Mary Steenburgen', ' Thomas F. Wilson']","['Comedy', ' Science fiction']"
Bad Influence,"['Rob Lowe', ' James Spader']",['Thriller']
Basket Case 2,['Annie Ross'],['Horror']
Betsy's Wedding,"['Alan Alda', ' Molly Ringwald', ' Ally Sheedy', ' Madeline Kahn', ' Joe Pesci', ' Anthony LaPaglia', "" Catherine O'Hara""]",['Comedy']
Bird on a Wire,"['Mel Gibson', ' Goldie Hawn', ' David Carradine', ' Bill Duke', ' Stephen Tobolowsky', ' Joan Severance']","['Comedy', ' Crime']"
Blind Faith,"['Robert Urich', ' Joanna Kerns', ' Johnny Galecki', ' William Forsythe', ' Dennis Farina']",['Crime drama']
Bloodfist II,['Don Wilson'],['Action']
Blue Steel,"['Jamie Lee Curtis', ' Ron Silver', ' Clancy Brown', ' Elizabeth Pena', ' Louise Fletcher']",['Thriller']
The Bonfire of the Vanities,"['Tom Hanks', ' Bruce Willis', ' Melanie Griffith', ' Morgan Freeman', ' Kim Cattrall', ' Saul Rubinek', ' F. Murray Abraham', ' Alan King']","['Comedy', ' Drama']"
Bride of Re-Animator,"['Bruce Abbott', ' Fabiana Udenio']",['Horror and Priquitianism']
