101 Dalmatians,"['Glenn Close', ' Jeff Daniels', ' Joely Richardson', ' Joan Plowright']",['Comedy']
2 Days in the Valley,"['Danny Aiello', ' Jeff Daniels', ' James Spader', ' Charlize Theron', ' Teri Hatcher', ' Marsha Mason', ' Eric Stoltz']","['Comedy', ' Crime']"
Adrenalin: Fear the Rush,"['Christopher Lambert', ' Natasha Henstridge']",['Science fiction']
The Adventures of Pinocchio,"['Martin Landau', ' Jonathan Taylor Thomas', ' Udo Kier', ' Geneviève Bujold', ' Bebe Neuwirth', ' Rob Schneider', ' Corey Carrier']",['Fantasy']
Aladdin and the King of Thieves,"['Scott Weinger', ' Robin Williams', ' John Rhys-Davies']",['Animated']
Alaska,"['Thora Birch', ' Vincent Kartheiser', ' Dirk Benedict', ' Charlton Heston']",['Adventure']
Alien Nation: Millennium,"['Gary Graham', ' Eric Pierpoint']",['Science fiction']
Alien Nation: The Enemy Within,"['Gary Graham', ' Eric Pierpoint', ' Michele Scarabelli']",['Science fiction']
All Dogs Go to Heaven 2,"['Ernest Borgnine', ' Bebe Neuwirth', ' Charlie Sheen', ' Dom DeLuise', ' Sheena Easton']",['Animation']
Amityville Dollhouse,"['Robin Thomas', ' Starr Andreeff', ' Allen Cutler']",['Horror']
Andersonville,"['Frederic Forrest', ' Carmen Argenziano', ' Jayce Bartok']",['Drama']
The Arrival,"['Charlie Sheen', ' Lindsay Crouse', ' Richard Schiff']",['Sci-fi']
The Associate,"['Whoopi Goldberg', ' Dianne Wiest', ' Eli Wallach', ' Tim Daly']",['Comedy']
August,"['Anthony Hopkins', ' Rhys Ifans', ' Leslie Phillips']",['Drama']
Back to Back,"['Michael Rooker', ' Danielle Harris', ' Ryo Ishibashi']","['Action', ' Drama']"
Bad Moon,"['Mariel Hemingway', ' Michael Paré', ' Mason Gamble']",['Horror']
Barb Wire,"['Pamela Anderson', ' Temuera Morrison', ' Victoria Rowell', ' Jack Noseworthy', ' Xander Berkeley', ' Udo Kier', ' Steve Railsback']","['Action', ' Science fiction']"
Basquiat,"['Jeffrey Wright', ' David Bowie', ' Benicio del Toro']","['Biography', ' Drama']"
Bastard Out of Carolina,"['Jennifer Jason Leigh', ' Jena Malone']",['Drama']
The Beast,"['William Petersen', ' Karen Sillas', ' Charles Martin Smith']",['Horror']
Beautiful Girls,"['Matt Dillon', ' Timothy Hutton', ' Michael Rapaport', ' Uma Thurman', ' Natalie Portman', ' Mira Sorvino', "" Rosie O'Donnell"", ' Lauren Holly', ' Martha Plimpton']",['Romantic comedy']
Beavis and Butt-Head Do America,"['Mike Judge', ' Demi Moore', ' Bruce Willis', ' Robert Stack', ' Cloris Leachman']",['Animated']
Bed of Roses,"['Mary Stuart Masterson', ' Christian Slater']",['Romance']
Before and After,"['Meryl Streep', ' Liam Neeson', ' Edward Furlong', ' Alfred Molina']","['Drama', ' Thriller']"
Best of the Best 3: No Turning Back,"['Phillip Rhee', ' Christopher McDonald']",['Martial arts']
Big Bully,"['Rick Moranis', ' Tom Arnold', ' Julianne Phillips', ' Carol Kane']",['Comedy']
Big Night,"['Tony Shalhoub', ' Stanley Tucci', ' Isabella Rossellini', ' Minnie Driver', ' Ian Holm', ' Marc Anthony', ' Allison Janney', ' Liev Schreiber']",['Drama']
Bio-Dome,"['Pauly Shore', ' Stephen Baldwin', ' William Atherton', ' Joey Lauren Adams', ' Teresa Hill', ' Kylie Minogue']",['Comedy']
The Birdcage,"['Robin Williams', ' Nathan Lane', ' Gene Hackman', ' Dianne Wiest', ' Hank Azaria', ' Calista Flockhart', ' Dan Futterman']",['Comedy']
Black Sheep,"['Chris Farley', ' David Spade', ' Gary Busey', ' Tim Matheson']",['Comedy']
Black Sun,[''],['Drama']
Blood Brothers,"['Bruce Springsteen', ' The E Street Band', ' Jon Landau']",['Documentary']
Blood and Wine,"['Jack Nicholson', ' Jennifer Lopez', ' Stephen Dorff', ' Judy Davis', ' Michael Caine']",['Crime drama']
Bloodsport II: The Next Kumite,"['Daniel Bernhardt', ' Pat Morita']",['Action']
Bottle Rocket,"['Luke Wilson', ' Owen Wilson', ' James Caan']",['Comedy']
Bound,"['Gina Gershon', ' Jennifer Tilly', ' Joe Pantoliano']",['Thriller']
Box of Moon Light,"['John Turturro', ' Sam Rockwell']",['Drama']
Boys,"['Winona Ryder', ' Lukas Haas']",['Drama']
The Boys Next Door,"['Matthew Modine', ' Nathan Lane', ' Courtney B. Vance', ' Mare Winningham']",['Drama']
Brain Candy,"['Kevin McDonald', ' Scott Thompson']",['Comedy']
Brassed Off,"['Ewan McGregor', ' Pete Postlethwaite', ' Tara Fitzgerald']",['Comedy']
Breaking the Waves,"['Emily Watson', ' Stellan Skarsgård']",['Drama']
Broken Arrow,"['John Travolta', ' Christian Slater', ' Samantha Mathis', ' Delroy Lindo', ' Frank Whaley', ' Bob Gunton', ' Howie Long']",['Action']
Bullet,"['Mickey Rourke', ' Tupac Shakur']",['Drama']
Bulletproof,"['Damon Wayans', ' Adam Sandler', ' James Caan', ' James Farentino', ' Kristen Wilson']",['Action']
Busted,"['Corey Feldman', ' Corey Haim', ' Dominick Brascia', ' Ava Fabian']",['Comedy']
Butch Camp,"['Judy Tenuta', ' Paul Denniston']",['Comedy']
The Cable Guy,"['Jim Carrey', ' Matthew Broderick', ' Leslie Mann', ' George Segal']",['Comedy']
Camp Stories,[''],['Drama']
Cannes Man,"['Francesco Quinn', ' Seymour Cassel']",['Drama']
Cannibal! The Musical,"['Trey Parker', ' Matt Stone', ' Dian Bachar', ' Jason McHugh']",['Student film']
Carnosaur 3: Primal Species,"['Scott Valentine', ' Janet Gunn']",['Horror']
Carpool,"['Tom Arnold', ' David Paymer', ' Rhea Perlman', ' Rachael Leigh Cook', ' Rod Steiger']",['Comedy']
Carried Away,"['Dennis Hopper', ' Amy Irving', ' Amy Locane', ' Gary Busey']",['Drama']
Celtic Pride,"['Damon Wayans', ' Daniel Stern', ' Dan Aykroyd']",['Comedy']
