Abbott and Costello in Hollywood,"['Abbott and Costello', ' Lucille Ball', ' Rags Ragland']",['Comedy']
Adventure,"['Clark Gable', ' Greer Garson', ' Joan Blondell']",['Adventure']
Adventures of Kitty O'Day,"['Jean Parker', ' Peter Cookson']",['Mystery']
Adventures of Rusty,"['Margaret Lindsay', ' Conrad Nagel']",['Drama']
The Affairs of Susan,"['Joan Fontaine', ' George Brent', "" Dennis O'Keefe""]",['Comedy']
Allotment Wives,"['Kay Francis', ' Otto Kruger', ' Gertrude Michael']",['Drama']
Along Came Jones,"['Gary Cooper', ' Loretta Young', ' William Demarest', ' Dan Duryea']",['Western']
Along the Navajo Trail,"['Roy Rogers', ' Dale Evans', ' Estelita Rodriguez']",['Western']
An Angel Comes to Brooklyn,"['Barbara Perry', ' Charles Kemper']",['Comedy']
Anchors Aweigh,"['Frank Sinatra', ' Kathryn Grayson', ' Gene Kelly']",['Musical']
And Then There Were None,"['Barry Fitzgerald', ' Walter Huston', ' Louis Hayward', ' Roland Young']",['Mystery']
Apology for Murder,"['Ann Savage', ' Hugh Beaumont']",['Crime drama']
Arson Squad,"['Frank Albertson', ' Robert Armstrong']",['Crime']
Back to Bataan,"['John Wayne', ' Anthony Quinn', ' Beulah Bondi']",['War']
Bad Men of the Border,"['Kirby Grant', ' Armida']",['Western']
Bandits of the Badlands,"['Sunset Carson', ' Peggy Stewart']",['Western']
Bedside Manner,"['John Carroll', ' Ruth Hussey', ' Ann Rutherford']",['Comedy']
Behind City Lights,"['Lynne Roberts', ' Peter Cookson']",['Drama']
A Bell for Adano,"['Gene Tierney', ' John Hodiak', ' William Bendix']",['War Drama']
Bells of Rosarita,"['Roy Rogers', ' Dale Evans']",['Western']
The Bells of St. Mary's,"['Bing Crosby', ' Ingrid Bergman']",['Drama']
Betrayal from the East,"['Lee Tracy', ' Nancy Kelly']",['War']
Between Two Women,"['Van Johnson', ' Gloria DeHaven', ' Marilyn Maxwell']",['Drama']
Bewitched,"['Phyllis Thaxter', ' Edmund Gwenn']",['Drama']
Beyond the Pecos,"['Rod Cameron', ' Jennifer Holt']",['Western']
The Big Show-Off,"['Arthur Lake', ' Dale Evans']",['Comedy']
Black Market Babies,"['Teala Loring', ' Kane Richmond']",['Drama']
Blazing the Western Trail,"['Charles Starrett', ' Dub Taylor', ' Carole Mathews ']",['Western']
Blonde from Brooklyn,"['Bob Haymes', ' Lynn Merrick']",['Comedy']
Blonde Ransom,"['Virginia Grey', ' Pinky Lee']",['Drama']
Blood on the Sun,"['James Cagney', ' Sylvia Sidney']",['Drama']
The Body Snatcher,"['Boris Karloff', ' Bela Lugosi']",['Horror']
Border Badmen,"['Buster Crabbe', ' Lorraine Miller']",['Western']
Boston Blackie Booked on Suspicion,"['Chester Morris', ' Lynn Merrick']",['Mystery']
Boston Blackie's Rendezvous,"['Chester Morris', ' Nina Foch']",['Crime']
Both Barrels Blazing,"['Charles Starrett', ' Dub Taylor']",['Western']
Brewster's Millions,"[""Dennis O'Keefe"", ' Helen Walker', ' June Havoc']",['Comedy']
The Brighton Strangler,"['John Loder', ' June Duprez']",['Crime drama']
Bring on the Girls,"['Veronica Lake', ' Marjorie Reynolds']",['Comedy']
The Bullfighters,['Laurel and Hardy'],['Comedy']
