Crossing the Bridge,"['Josh Charles', ' Jason Gedrick', ' Stephen Baldwin']",['Drama']
Cruel Doubt,"['Blythe Danner', ' Ed Asner', ' Gwyneth Paltrow']",['Crime drama']
The Cutting Edge,"['D. B. Sweeney', ' Moira Kelly']",['Romance']
Death Becomes Her,"['Meryl Streep', ' Bruce Willis', ' Goldie Hawn', ' Isabella Rossellini']",['Comedy']
Deep Cover,"['Laurence Fishburne', ' Jeff Goldblum']",['Thriller']
Diggstown,"['James Woods', ' Louis Gossett', ' Jr.', ' Oliver Platt', ' Heather Graham', ' Bruce Dern']",['Drama']
The Distinguished Gentleman,"['Eddie Murphy', ' Lane Smith']",['Comedy']
Dr. Giggles,"['Larry Drake', ' Holly Marie Combs', ' Cliff DeYoung']",['Horror']
Encino Man,"['Brendan Fraser', ' Sean Astin', ' Pauly Shore']",['Comedy']
Equinox,"['Matthew Modine', ' Lara Flynn Boyle', ' Marisa Tomei']",['Drama']
Falling from Grace,"['John Mellencamp', ' Mariel Hemingway', ' Kay Lenz']",['Drama']
Far and Away,"['Tom Cruise', ' Nicole Kidman']",['Drama']
FernGully: The Last Rainforest,"['Jonathan Ward', ' Samantha Mathis', ' Tim Curry', ' Robin Williams', ' Christian Slater']",['Animated']
A Few Good Men,"['Tom Cruise', ' Demi Moore', ' Jack Nicholson', ' Kiefer Sutherland', ' Kevin Bacon']",['Drama']
Fifty/Fifty,"['Peter Weller', ' Robert Hays']",['Comedy']
Final Analysis,"['Richard Gere', ' Kim Basinger', ' Uma Thurman', ' Eric Roberts', ' Keith David']",['Thriller']
Folks!,"['Tom Selleck', ' Don Ameche', ' Anne Jackson']",['Comedy']
Forever Young,"['Mel Gibson', ' Jamie Lee Curtis', ' Elijah Wood']",['Fantasy']
Four Eyes and Six Guns,"['Judge Reinhold', ' Patricia Clarkson', ' Fred Ward']",['Comedy Western']
Freejack,"['Emilio Estevez', ' Anthony Hopkins', ' Mick Jagger', ' Rene Russo']",['Sci-fi']
Frozen Assets,"['Shelley Long', ' Corbin Bernsen']",['Comedy']
Gas Food Lodging,"['Brooke Adams', ' Ione Skye']",['Drama']
Gladiator,"['Cuba Gooding', ' Jr.', ' James Marshall', ' Brian Dennehy']",['Drama']
Glengarry Glen Ross,"['Al Pacino', ' Jack Lemmon', ' Ed Harris', ' Kevin Spacey', ' Alec Baldwin', ' Alan Arkin', ' Jonathan Pryce']",['Drama']
The Gun in Betty Lou's Handbag,"['Penelope Ann Miller', ' Eric Thal', ' Alfre Woodard', ' Cathy Moriarty', ' Julianne Moore']",['Comedy']
The Hand That Rocks the Cradle,"['Rebecca De Mornay', ' Annabella Sciorra', ' Matt McCoy', ' Ernie Hudson', ' Julianne Moore', ' Madeline Zima']",['Thriller']
Hero,"['Dustin Hoffman', ' Geena Davis', ' Andy García']",['Comedy']
Highway to Hell,"['Chad Lowe', ' Kristy Swanson']",['Horror']
Hoffa,"['Jack Nicholson', ' Danny DeVito', ' Armand Assante']",['Biography']
Home Alone 2: Lost in New York,"['Macaulay Culkin', ' Joe Pesci', ' Daniel Stern']",['Comedy']
"Honey, I Blew Up the Kid","['Rick Moranis', ' Marcia Strassman']",['Comedy']
Honeymoon in Vegas,"['Nicolas Cage', ' James Caan', ' Sarah Jessica Parker']",['Comedy']
Housesitter,"['Steve Martin', ' Goldie Hawn', ' Dana Delany']",['romantic comedy']
Husbands and Wives,"['Woody Allen', ' Mia Farrow', ' Judy Davis', ' Sydney Pollack', ' Juliette Lewis', ' Liam Neeson', ' Blythe Danner']",['Drama']
In the Soup,"['Steve Buscemi', ' Jennifer Beals', ' Seymour Cassel']",['Comedy']
Innocent Blood,"['Anne Parillaud', ' Anthony LaPaglia', ' Don Rickles']",['Horror']
Into the Sun,"['Michael Paré', ' Anthony Michael Hall']",['Action']
Jennifer 8,"['Andy García', ' Uma Thurman', ' John Malkovich']",['Thriller']
Juice,"['Tupac Shakur', ' Omar Epps']",['Drama']
Just Another Girl on the I.R.T.,['Ariyan Johnson'],['Comedy']
Knight Moves,"['Christopher Lambert', ' Diane Lane']",['Thriller']
Kuffs,"['Christian Slater', ' Milla Jovovich', ' Bruce Boxleitner']",['Comedy']
Ladybugs,"['Rodney Dangerfield', ' Jonathan Brandis', ' Jackee Harry']",['Comedy']
The Last of the Mohicans,"['Daniel Day-Lewis', ' Madeleine Stowe']",['Adventure']
The Lawnmower Man,"['Jeff Fahey', ' Pierce Brosnan']",['Sci-fi']
A League of Their Own,"['Geena Davis', ' Tom Hanks', ' Madonna', ' Lori Petty', "" Rosie O'Donnell"", ' David Strathairn', ' Jon Lovitz', ' Bill Pullman']",['Comedy']
Leap of Faith,"['Steve Martin', ' Debra Winger', ' Liam Neeson', ' Lolita Davidovich', ' Lukas Haas']",['Drama']
Leaving Normal,"['Meg Tilly', ' Christine Lahti', ' Patrika Darbo']",['Drama']
Lethal Weapon 3,"['Mel Gibson', ' Danny Glover', ' Joe Pesci', ' Rene Russo']",['Action']
Light Sleeper,"['Willem Dafoe', ' Susan Sarandon', ' Dana Delany']",['Crime drama']
Live Wire,"['Pierce Brosnan', ' Ron Silver', ' Ben Cross', ' Lisa Eilbacher']",['Action']
Lorenzo's Oil,"['Nick Nolte', ' Susan Sarandon']",['Biography']
Love Crimes,"['Sean Young', ' Patrick Bergin', ' Arnetia Walker']",['Thriller']
Love Field,"['Michelle Pfeiffer', ' Dennis Haysbert']",['Drama']
Love Potion No. 9,"['Sandra Bullock', ' Tate Donovan', ' Anne Bancroft']",['Comedy']
Mac,"['John Turturro', ' Nicholas Turturro', ' Ellen Barkin']",['Drama']
Mad at the Moon,['Hart Bochner'],['Horror']
Malcolm X,"['Denzel Washington', ' Angela Bassett', ' Spike Lee', ' Albert Hall', ' Delroy Lindo']","['Drama', ' Biography']"
The Mambo Kings,"['Armand Assante', ' Antonio Banderas', ' Cathy Moriarty', ' Maruschka Detmers', ' Desi Arnaz', ' Jr.']",['Drama']
Man Bites Dog,['Benoit Poelvoorde'],['Mockumentary']
Man Trouble,"['Jack Nicholson', ' Ellen Barkin']",['Comedy']
Meatballs 4,"['Corey Feldman', ' Sarah Douglas']",['Comedy']
Medicine Man,"['Sean Connery', ' Lorraine Bracco']",['Drama']
Medusa: Dare to Be Truthful,"['Julie Brown', ' Bobcat Goldthwait']",['Mockumentary']
Memoirs of an Invisible Man,"['Chevy Chase', ' Daryl Hannah', ' Sam Neill']",['Comedy']
"Me, Myself & I","['JoBeth Williams', ' George Segal', ' Shelley Hack']",['Comedy']
A Midnight Clear,"['Peter Berg', ' Ethan Hawke', ' Kevin Dillon', ' Gary Sinise']","['War', ' Drama']"
The Mighty Ducks,"['Emilio Estevez', ' Lane Smith', ' Joss Ackland', ' Joshua Jackson']",['Family']
Miracle Beach,"['Dean Cameron', ' Ami Dolenz', ' Pat Morita']",['Comedy']
Mistress,"['Robert Wuhl', ' Martin Landau', ' Robert De Niro']",['Comedy']
Mo' Money,"['Damon Wayans', ' Marlon Wayans', ' Stacey Dash']",['Comedy']
Mom and Dad Save the World,"['Teri Garr', ' Jon Lovitz', ' Jeffrey Jones']",['Sci-fi comedy']
Monster in a Box,['Spalding Gray'],['Monologue']
Mr. Baseball,"['Tom Selleck', ' Dennis Haysbert']",['Drama']
Mr. Saturday Night,"['Billy Crystal', ' David Paymer', ' Julie Warner']",['Comedy']
Mrs. 'Arris Goes to Paris,"['Angela Lansbury', ' Diana Rigg']",['Comedy']
The Muppet Christmas Carol,['Michael Caine'],['Family']
My Cousin Vinny,"['Joe Pesci', ' Ralph Macchio', ' Marisa Tomei', ' Mitchell Whitfield', ' Fred Gwynne']",['Comedy']
My New Gun,"['Diane Lane', ' James Le Gros']",['comedy']
Passed Away,"['Bob Hoskins', ' William Petersen', ' Maureen Stapleton', ' Frances McDormand', ' Nancy Travis', ' Tim Curry', ' Blair Brown', ' Pamela Reed', ' Peter Riegert', ' Jack Warden']",['Comedy']
Passenger 57,"['Wesley Snipes', ' Bruce Payne', ' Tom Sizemore']",['Action']
Passion Fish,"['Mary McDonnell', ' Alfre Woodard', ' David Strathairn']",['Drama']
Patriot Games,"['Harrison Ford', ' Anne Archer', ' Sean Bean', ' Patrick Bergin', ' James Earl Jones', ' Polly Walker', ' Thora Birch', ' Richard Harris']",['Crime drama']
Pet Sematary Two,"['Anthony Edwards', ' Edward Furlong']",['Horror']
Pets or Meat: The Return to Flint,[''],['Documentary']
Pinocchio,[''],['Animated']
The Playboys,"['Robin Wright', ' Aidan Quinn', ' Albert Finney']",['Drama']
The Player,"['Tim Robbins', ' Greta Scacchi', ' Peter Gallagher', ' Cynthia Stevenson', ' Whoopi Goldberg', ' Brion James', ' Lyle Lovett']","['Drama', ' Comedy']"
Poison Ivy,"['Drew Barrymore', ' Sara Gilbert', ' Tom Skerritt', ' Cheryl Ladd']",['Thriller']
Post No Bills,[''],['Documentary']
The Power of One,"['Stephen Dorff', ' Morgan Freeman', ' Armin Mueller-Stahl', ' John Gielgud']",['Drama']
Praying with Anger,['M. Night Shyamalan'],['Drama']
Prelude to a Kiss,"['Alec Baldwin', ' Meg Ryan']",['Fantasy']
Primary Motive,"['Judd Nelson', ' Justine Bateman']",['Drama']
Prison Planet,[''],['']
A Private Matter,"['Sissy Spacek', ' Aidan Quinn']",['Drama']
Prom Night IV: Deliver Us from Evil,['Nicole de Boer'],['Horror']
The Public Eye,"['Joe Pesci', ' Barbara Hershey', ' Stanley Tucci']",['Drama']
Pure Country,"['George Strait', ' Lesley Ann Warren', ' Isabel Glasser']",['Drama']
Quicksand: No Escape,"['Donald Sutherland', ' Tim Matheson', ' Felicity Huffman']",['Thriller']
Radio Flyer,"['Elijah Wood', ' Joseph Mazzello', ' Lorraine Bracco', ' John Heard', ' Adam Baldwin']",['Fantasy']
Rain Without Thunder,"['Betty Buckley', ' Jeff Daniels']",['Drama']
Raising Cain,"['John Lithgow', ' Lolita Davidovich']",['Thriller']
Rapid Fire,['Brandon Lee'],['Action']
Red Rock West,"['Nicolas Cage', ' Dennis Hopper', ' Lara Flynn Boyle']",['Crime drama']
Reservoir Dogs,"['Harvey Keitel', ' Tim Roth', ' Steve Buscemi', ' Chris Penn', ' Michael Madsen', ' Lawrence Tierney']",['Crime drama']
The Resurrected,"['Chris Sarandon', ' John Terry']",['Horror']
Revenge of the Nerds III: The Next Generation,"['Robert Carradine', ' Ted McGinley', ' Curtis Armstrong', ' Julia Montgomery']","['Comedy', ' Teen']"
A River Runs Through It,"['Craig Sheffer', ' Brad Pitt', ' Tom Skerritt', ' Brenda Blethyn', ' Emily Lloyd']",['Drama']
Roadside Prophets,"['John Doe', ' Adam Horovitz', ' David Carradine']",['Comedy']
RoboCop 3,"['Robert John Burke', ' John Castle']",['Sci-fi']
Rock-a-Doodle,[''],['Animated']
Ruby,"['Danny Aiello', ' Sherilyn Fenn']","['Drama', ' Biography']"
Samantha,"['Martha Plimpton', ' Dermot Mulroney']",['Drama']
Samurai Vampire Bikers From Hell,[''],['Comedy']
Scent of a Woman,"['Al Pacino', "" Chris O'Donnell"", '  Philip Seymour Hoffman']",['Drama']
School Ties,"['Brendan Fraser', "" Chris O'Donnell"", ' Matt Damon', ' Ben Affleck']",['Drama']
Seed People,"['Sam Hennings', ' Andrea Roth', ' Dane Witherspoon']",['Sci-fi horror']
The Setting Sun,"['Diane Lane', ' Donald Sutherland']",['Drama']
Shakes the Clown,"['Bobcat Goldthwait', ' Florence Henderson']",['Comedy']
Shining Through,"['Michael Douglas', ' Melanie Griffith', ' Liam Neeson', ' Joely Richardson', ' John Gielgud']",['Drama']
Shipwrecked,['Gabriel Byrne'],['Adventure']
Sidekicks,"['Chuck Norris', ' Jonathan Brandis', ' Mako', ' Joe Piscopo']",['Family']
"Silent Night, Deadly Night 5: The Toy Maker",['Mickey Rooney'],['Horror']
Simple Men,['Robert John Burke'],['Drama']
Sinatra,"['Philip Casnoff', ' Olympia Dukakis', ' Gina Gershon']",['Biography']
Sinbad,[''],['Animated']
Single White Female,"['Bridget Fonda', ' Jennifer Jason Leigh', ' Steven Weber', ' Peter Friedman', ' Stephen Tobolowsky']",['Thriller']
Singles,"['Bridget Fonda', ' Matt Dillon', ' Campbell Scott', ' Kyra Sedgwick']",['Comedy']
Sister Act,"['Whoopi Goldberg', ' Maggie Smith', ' Harvey Keitel']",['Comedy']
Sleepwalkers,"['Brian Krause', ' Alice Krige', ' Madchen Amick']",['Horror']
Sneakers,"['Robert Redford', ' Dan Aykroyd', ' Ben Kingsley', ' Mary McDonnell', ' River Phoenix Sidney Poitier', ' David Strathairn']",['Comedy']
Society,['Billy Warlock'],['Horror']
South Central,['Glenn Plummer'],['Drama']
The Spirit of Christmas,"['Trey Parker', ' Matt Stone']",['Animation']
Star Time,['Maureen Teefy'],['Horror']
Stay Tuned,"['John Ritter', ' Pam Dawber', ' Jeffrey Jones']",['Comedy']
Stop! Or My Mom Will Shoot,"['Sylvester Stallone', ' Estelle Getty', ' JoBeth Williams', ' Roger Rees']",['Comedy']
Stormy Weathers,['Cybill Shepherd'],['Drama']
Storyville,"['James Spader', ' Joanne Whalley-Kilmer']",['Drama']
Straight Talk,"['Dolly Parton', ' James Woods', ' Griffin Dunne']",['Comedy']
A Stranger Among Us,"['Melanie Griffith', ' Tracy Pollan', ' John Pankow', ' Mia Sara']",['Crime drama']
Swoon,['Darell Schlachet'],['Drama']
That Night,"['C. Thomas Howell', ' Juliette Lewis', ' Eliza Dushku']",['Romance']
There Goes the Neighborhood,"['Jeff Daniels', "" Catherine O'Hara"", ' Héctor Elizondo']",['Comedy']
This Is My Life,"['Julie Kavner', ' Samantha Mathis', ' Carrie Fisher']","['Comedy', ' drama']"
The Three Musketeers,[''],['Animated']
Thumbelina,[''],['Animated']
Thunderheart,"['Val Kilmer', ' Sam Shepard', ' Graham Greene']",['Crime drama']
Tiny Toon Adventures: How I Spent My Vacation,[''],['Animated']
To Grandmother's House We Go,"['Mary-Kate Olsen', ' Ashley Olsen']",['Family']
Tom and Jerry: The Movie,[''],['Animated']
Topsy and Bunker: The Cat Killers,[''],['']
Toys,"['Robin Williams', ' Joan Cusack', ' LL Cool J', ' Robin Wright', ' Michael Gambon', "" Donald O'Connor""]",['Fantasy']
Traces of Red,"['James Belushi', ' Lorraine Bracco', ' Tony Goldwyn']",['Crime drama']
Trespass,"['Bill Paxton', ' Ice Cube', ' Ice-T', ' William Sadler']",['Action']
The Tune,[''],['Animated']
The Turning,"['Karen Allen', ' Michael Dolan', ' Gillian Anderson']",['Drama']
Twin Peaks: Fire Walk with Me,"['Sheryl Lee', ' Moira Kelly', ' Kiefer Sutherland', ' Kyle MacLachlan', ' David Bowie']",['Science fiction']
The Waterdance,"['Eric Stoltz', ' Helen Hunt', ' Wesley Snipes']",['Drama']
Waxwork II: Lost in Time,['Bruce Campbell'],['Horror comedy']
Wayne's World,"['Mike Myers', ' Dana Carvey', ' Rob Lowe', ' Tia Carrere']",['Comedy']
Where the Day Takes You,"['Sean Astin', ' Lara Flynn Boyle']",['Drama']
Whispers in the Dark,"['Annabella Sciorra', ' Jamey Sheridan', ' Alan Alda', ' John Leguizamo', ' Anthony LaPaglia', ' Jill Clayburgh', ' Deborah Kara Unger']",['Thriller']
White Men Can't Jump,"['Wesley Snipes', ' Woody Harrelson', ' Rosie Perez']",['Comedy']
White Sands,"['Willem Dafoe', ' Mary Elizabeth Mastrantonio', ' Mickey Rourke', ' Samuel L. Jackson']",['Crime drama']
Who Do I Gotta Kill?,['Sandra Bullock'],['Comedy']
Wind,"['Matthew Modine', ' Jennifer Grey']",['Drama']
The Witness,['Gary Sinise'],['Short film']
