…First Do No Harm,"['Meryl Streep', ' Fred Ward']",['Drama']
12 Angry Men,"['Jack Lemmon', ' George C. Scott', ' James Gandolfini', ' Ossie Davis', ' William Petersen', ' Hume Cronyn', ' Edward James Olmos', ' Courtney B. Vance', ' Mykelti Williamson', ' Dorian Harewood', ' Armin Mueller-Stahl', ' Tony Danza']",['Drama']
"20,000 Leagues Under the Sea","['Ben Cross', ' Richard Crenna']",['Adventure']
"20,000 Leagues Under the Sea","['Michael Caine', ' Patrick Dempsey']",['Adventure']
4 Little Girls,[''],['Documentary']
8 Heads in a Duffel Bag,"['Joe Pesci', ' Andy Comeau', ' Kristy Swanson', ' David Spade', ' Dyan Cannon', ' George Hamilton']",['Black comedy']
Aberration,['Pamela Gidley'],['Horror']
Absolute Power,"['Clint Eastwood', ' Gene Hackman', ' Ed Harris', ' Laura Linney', ' Judy Davis', ' Scott Glenn', ' E. G. Marshall', ' Dennis Haysbert', ' Melora Hardin', ' Richard Jenkins']",['Crime drama']
Addicted to Love,"['Meg Ryan', ' Matthew Broderick', ' Kelly Preston', ' Tchéky Karyo']",['Comedy']
Afterglow,"['Nick Nolte', ' Julie Christie', ' Lara Flynn Boyle', ' Jonny Lee Miller']",['Drama']
Against the Law,"['Nancy Allen', ' Nick Mancuso']",['Action']
Air Force One,"['Harrison Ford', ' Gary Oldman', ' Glenn Close', ' Wendy Crewson', ' Dean Stockwell', ' William H. Macy', ' Paul Guilfoyle', ' Liesel Matthews', ' Xander Berkeley']",['Thriller']
The Alarmist,"['David Arquette', ' Kate Capshaw', ' Stanley Tucci']",['Comedy']
Alaska: Spirit of the Wild,['Alaska'],['Documentary']
Albino Alligator,"['Matt Dillon', ' Faye Dunaway', ' Gary Sinise', ' Joe Mantegna']",['Suspense']
Alien Resurrection,"['Sigourney Weaver', ' Winona Ryder', ' Ron Perlman', ' Dan Hedaya', ' J.E. Freeman', ' Brad Dourif', ' Michael Wincott']",['Science fiction']
Alien Nation: The Udara Legacy,['Gary Graham'],['Science fiction']
All Over Me,"['Alison Folland', ' Tara Subkoff']",['']
American Perfekt,"['Fairuza Balk', ' Robert Forster', ' Amanda Plummer']",['Drama']
An Alan Smithee Film: Burn Hollywood Burn,"[""Ryan O'Neal"", ' Eric Idle', ' Coolio']",['Comedy']
An American Werewolf in Paris,"['Tom Everett Scott', ' Julie Delpy', ' Vince Vieluf', ' Julie Bowen']",['Horror']
Amistad,"['Morgan Freeman', ' Anthony Hopkins', ' Djimon Hounsou', ' Matthew McConaughey', ' Stellan Skarsgård', ' Anna Paquin']",['Drama']
Anaconda,"['Jennifer Lopez', ' Jon Voight', ' Ice Cube', ' Eric Stoltz', ' Owen Wilson', ' Jonathan Hyde', ' Kari Wührer']",['Horror']
Anastasia,"['Meg Ryan', ' John Cusack', ' Kelsey Grammer', ' Hank Azaria', ' Christopher Lloyd', ' Angela Lansbury (voices)']",['Animated film']
Angels in the Endzone,"['Christopher Lloyd', ' Paul Dooley']","['Fantasy', ' Sports']"
Anna Karenina,"['Sophie Marceau', ' Sean Bean']",['Drama']
Anthem to Beauty,['Grateful Dead'],['Documentary']
The Apostle,"['Robert Duvall', ' Miranda Richardson', ' Farrah Fawcett', ' Billy Bob Thornton']",['Drama']
As Good as It Gets,"['Jack Nicholson', ' Helen Hunt', ' Greg Kinnear', ' Cuba Gooding', ' Jr.', ' Skeet Ulrich', ' Shirley Knight']",['Romantic comedy']
The Assignment,"['Aidan Quinn', ' Ben Kingsley']",['Drama']
Asteroid,"['Michael Biehn', ' Annabella Sciorra', ' Zachary Charles', ' Don Franklin', ' Carlos Gómez', ' Michael Weatherly', ' Anne-Marie Johnson']",['Science fiction']
Austin Powers: International Man of Mystery,"['Mike Myers', ' Elizabeth Hurley', ' Michael York', ' Robert Wagner', ' Seth Green', ' Mindy Sterling', ' Mimi Rogers']",['Spy comedy']
B*A*P*S,"['Halle Berry', ' Martin Landau', ' Natalie Deselle-Reid']",['Comedy']
Back in Business,"['Brian Bosworth', ' Joe Torry']",['Action']
Bang,"['Darling Narita', ' Peter Greene']",['Drama']
Batman & Robin,"['Arnold Schwarzenegger', ' George Clooney', "" Chris O'Donnell"", ' Uma Thurman', ' Alicia Silverstone', ' John Glover', ' Elle Macpherson']","['Action', ' Superhero']"
Bean,"['Rowan Atkinson', ' Peter MacNicol', ' Pamela Reed', ' Harris Yulin', ' Burt Reynolds']",['Comedy']
The Beautician and the Beast,"['Fran Drescher', ' Timothy Dalton']",['Comedy']
Beauty and the Beast: The Enchanted Christmas,[''],['Animated film']
Below Utopia,"['Alyssa Milano', ' Ice-T']",['Thriller']
The Best Bad Thing,"['Lana McKissick', ' Robert Ito']",['Drama']
Best Men,"['Fred Ward', ' Drew Barrymore']",['Comedy']
A Better Place,['Elon Bailey'],['Drama']
Beverly Hills Ninja,"['Chris Farley', ' Nicollette Sheridan', ' Robin Shou', ' Nathaniel Parker', ' Chris Rock']",['Comedy']
The Big One,['Michael Moore'],['Documentary']
Black Scorpion II: Aftershock,"['Joan Severance', ' Whip Hubley']",['Superhero']
The Blood Oranges,['Sheryl Lee'],['']
Bloodsport III,"['Daniel Bernhardt', ' John Rhys-Davies']",['Action']
Bongwater,"['Luke Wilson', ' Jack Black', ' Alicia Witt']",['Comedy']
Boogie Boy,"['Traci Lords', ' Frederic Forrest', ' Joan Jett']",['Drama']
Boogie Nights,"['Mark Wahlberg', ' Burt Reynolds', ' Julianne Moore', ' John C. Reilly', ' Don Cheadle', ' Philip Seymour Hoffman', ' Heather Graham', ' Thomas Jane', ' William H. Macy']",['Drama']
Booty Call,"['Jamie Foxx', ' Tommy Davidson', ' Vivica A. Fox', ' Tamala Jones']",['Comedy']
The Boxer,"['Daniel Day-Lewis', ' Emily Watson']",['Drama']
Boys Life 2,"[""Vincent D'Onofrio"", ' Mary Beth Hurt']",['Anthology']
The Brave,"['Johnny Depp', ' Marlon Brando']",['']
Breakdown,"['Kurt Russell', ' Kathleen Quinlan', ' J. T. Walsh']",['Thriller']
Breast Men,"['Chris Cooper', ' David Schwimmer']",['Drama']
Broadway Damage,['Mara Hobel'],['Comedy']
A Brooklyn State of Mind,"['Vincent Spano', ' Maria Grazia Cucinotta', ' Danny Aiello']",['Crime']
Buddy,"['Rene Russo', ' Robbie Coltrane', ' Alan Cumming']",['Drama']
The Butcher Boy,['Stephen Rea'],['Drama']
Campfire Tales,['Gunnar Hansen'],['Horror']
Cannibal Rollerbabes,[''],['Horror']
Casper: A Spirited Beginning,"['Steve Guttenberg', ' Lori Loughlin', ' Rodney Dangerfield']",['Comedy']
Cats Don't Dance,"['Scott Bakula', ' Jasmine Guy', ' Ashley Peldon']",['']
Chasing Amy,"['Ben Affleck', ' Joey Lauren Adams', ' Jason Lee', ' Jason Mewes']",['Comedy']
Chicago Cab,"['Paul Dillon', ' Gillian Anderson', ' John Cusack', ' Laurie Metcalf', ' Julianne Moore']","['Comedy', ' drama']"
Chinese Box,"['Jeremy Irons', ' Gong Li']",['Drama']
A Christmas Carol,"['Tim Curry', ' Whoopi Goldberg voices']",['Animated']
City of Industry,"['Harvey Keitel', ' Stephen Dorff', ' Timothy Hutton', ' Famke Janssen', ' Lucy Liu']",['Drama']
Clockwatchers,"['Toni Collette', ' Lisa Kudrow', ' Parker Posey']",['Comedy']
Commandments,"['Aidan Quinn', ' Courteney Cox', ' Anthony LaPaglia']",['Rom com']
Common Bonds,[''],['']
Con Air,"['Nicolas Cage', ' John Cusack', ' John Malkovich', ' Steve Buscemi', ' Ving Rhames', ' Mykelti Williamson', ' Rachel Ticotin']",['Action']
Conspiracy Theory,"['Mel Gibson', ' Julia Roberts', ' Patrick Stewart']",['Thriller']
Contact,"['Jodie Foster', ' Matthew McConaughey', ' James Woods', ' Angela Bassett', ' John Hurt', ' Tom Skerritt', ' David Morse']",['Science fiction']
Cop Land,"['Sylvester Stallone', ' Harvey Keitel', ' Ray Liotta', ' Robert De Niro', ' Annabella Sciorra', ' Peter Berg', ' Michael Rapaport']",['Crime drama']
Coven,[''],['Horror']
Crayola Kids Adventures,[''],['Family']
The Cremaster Cycle,[''],['Experimental']
Crowned and Dangerous,"['Yasmine Bleeth', ' Jill Clayburgh']",['Thriller']
Danger Zone,"['Billy Zane', ' Robert Downey', ' Jr.', ' Cary-Hiroyuki Tagawa']",['Action']
Dangerous Ground,"['Ice Cube', ' Elizabeth Hurley', ' Ving Rhames']",['Thriller']
Dante's Peak,"['Pierce Brosnan', ' Linda Hamilton']",['Disaster film']
Deconstructing Harry,"['Kirstie Alley', ' Richard Benjamin', ' Billy Crystal', ' Judy Davis', ' Julia Louis-Dreyfus', ' Demi Moore']",['Comedy']
Def Jam's How to Be a Player,['Bill Bellamy'],['Comedy']
Defying Gravity,[''],['Drama']
Demolition University,"['Corey Haim', ' Ami Dolenz', ' Laraine Newman']",['Action']
Detective Conan: The Time-Bombed Skyscraper,[''],['Crime']
The Devil's Advocate,"['Keanu Reeves', ' Al Pacino', ' Charlize Theron', ' Jeffrey Jones', ' Judith Ivey', ' Craig T. Nelson']",['Thriller']
Different Strokes,"['Dana Plato', '  Bentley Mitchum']",['Drama']
