Accidents Will Happen,"['Ronald Reagan', ' Gloria Blondell', ' Dick Purcell']","['Drama', ' Crime']"
Adventure in Sahara,"['Paul Kelly', ' Lorna Gray', ' C. Henry Gordon']","['Drama', ' Action']"
The Adventures of Marco Polo,"['Gary Cooper', ' George Barbier', ' Basil Rathbone']","['Drama', ' Biography']"
The Adventures of Robin Hood,"['Errol Flynn', ' Olivia de Havilland', ' Claude Rains']","['Drama', ' Adventure']"
The Adventures of Tom Sawyer,"['Tommy Kelly', ' Jackie Moran', ' Victor Jory']",['Adventure']
The Affairs of Annabel,"['Lucille Ball', ' Jack Oakie', ' Bradley Page']",['Comedy']
Air Devils,"['Dick Purcell', ' Beryl Wallace']",['Action']
Alexander's Ragtime Band,"['Don Ameche', ' Tyrone Power', ' Ethel Merman']",['Musical comedy']
Algiers,"['Hedy Lamarr', ' Charles Boyer', ' Joseph Calleia']",['Mystery']
Always Goodbye,"['Barbara Stanwyck', ' Herbert Marshall', ' Cesar Romero']",['Drama']
Always in Trouble,"['Jane Withers', ' Nana Bryant', ' Eddie Collins']",['Comedy']
The Amazing Dr. Clitterhouse,"['Edward G. Robinson', ' Humphrey Bogart', ' Donald Crisp']",['Comedy']
Angels with Dirty Faces,"['James Cagney', "" Pat O'Brien"", ' Humphrey Bogart']","['Drama', ' Crime']"
Annabel Takes a Tour,"['Lucille Ball', ' Jack Oakie', ' Ruth Donnelly']",['Comedy']
The Arkansas Traveler,"['Bob Burns', ' Jean Parker', ' John Beal']",['Comedy']
Army Girl,"['Preston Foster', ' Madge Evans', ' James Gleason']","['Comedy', ' Drama']"
Arrest Bulldog Drummond,"['John Howard', ' Heather Angel', ' Reginald Denny']",['Thriller']
Arsène Lupin Returns,"['Melvyn Douglas', ' Virginia Bruce', ' Warren William']",['Mystery']
Arson Gang Busters,"['Robert Livingston', ' Jackie Moran', ' Rosalind Keith']",['Action']
Artists and Models Abroad,"['Jack Benny', ' Joan Bennett', ' Mary Boland']","['Comedy', ' Musical']"
Bar 20 Justice,"['William Boyd', ' Gabby Hayes', ' Russell Hayden']",['Western']
Barefoot Boy,"['Jackie Moran', ' Ralph Morgan', ' Claire Windsor']",['Drama']
The Baroness and the Butler,"['William Powell', ' Annabella', ' Henry Stephenson']",['Comedy']
