Accent on Love,"['George Montgomery', ' Osa Massen', ' J. Carrol Naish']",['Drama']
Across the Sierras,['Bill Elliott'],['Western']
Adam Had Four Sons,"['Ingrid Bergman', ' Warner Baxter', ' Susan Hayward']",['Drama']
Adventure in Washington,"['Herbert Marshall', ' Virginia Bruce', ' Gene Reynolds']",['Drama']
Affectionately Yours,"['Merle Oberon', ' Rita Hayworth', ' Dennis Morgan']",['Comedy']
All-American Co-Ed,"['Frances Langford', ' Johnny Downs', ' Marjorie Woodworth']",['Comedy']
All Through the Night,"['Humphrey Bogart', ' Kaaren Verne', ' Conrad Veidt', ' Jane Darwell']","['Mystery', ' comedy']"
Aloma of the South Seas,"['Dorothy Lamour', ' Jon Hall', ' Katherine DeMille']",['Adventure']
Along the Rio Grande,"['Tim Holt', ' Betty Jane Rhodes', ' Ruth Clifford']",['Western']
Among the Living,"['Albert Dekker', ' Susan Hayward', ' Harry Carey', ' Frances Farmer']",['Horror']
Andy Hardy's Private Secretary,"['Lewis Stone', ' Mickey Rooney', ' Kathryn Grayson']",['Family']
Angels with Broken Wings,"['Jane Frazee', ' Mary Lee', ' Binnie Barnes']",['Comedy']
The Apache Kid,"['Don ""Red"" Barry', ' Lynn Merrick', ' LeRoy Mason']",['Western']
Appointment for Love,"['Charles Boyer', ' Margaret Sullavan', ' Rita Johnson']",['Romantic comedy']
Arizona Bound,"['Buck Jones', ' Tim McCoy', ' Luana Walters']",['Western']
Arizona Cyclone,"['Johnny Mack Brown', ' Fuzzy Knight', "" Nell O'Day""]",['Western']
Arkansas Judge,"['Roy Rogers', ' Veda Ann Borg', ' Pauline Moore ']",['Western']
Babes on Broadway,"['Judy Garland', ' Mickey Rooney', ' Fay Bainter ']",['Musical']
Bachelor Daddy,"['Edward Everett Horton', ' Donald Woods', ' Evelyn Ankers']",['Comedy']
Back in the Saddle,"['Gene Autry', ' Smiley Burnette', ' Mary Lee']",['Western']
Back Street,"['Charles Boyer', ' Margaret Sullavan', '  Richard Carlson ']",['Drama']
Badlands of Dakota,"['Robert Stack', ' Frances Farmer', ' Richard Dix']",['Western']
The Bad Man,"['Wallace Beery', ' Lionel Barrymore', ' Laraine Day', ' Ronald Reagan']",['Western']
Bad Man of Deadwood,"['Roy Rogers', ' Carol Adams', ' Sally Blane']",['Western']
Bad Men of Missouri,"['Jane Wyman', ' Dennis Morgan', ' Wayne Morris']",['Western']
Bahama Passage,"['Sterling Hayden', ' Madeleine Carroll', ' Flora Robson']",['Adventure']
Ball of Fire,"['Gary Cooper', ' Barbara Stanwyck', ' Oskar Homolka']",['Comedy']
The Bandit Trail,"['Tim Holt', ' Ray Whitley', ' Janet Waldo']",['Western']
Barnacle Bill,"['Wallace Beery', ' Marjorie Main', ' Leo Carrillo']",['Comedy']
Bedtime Story,"['Loretta Young', ' Fredric March']",['Comedy']
Belle Starr,"['Gene Tierney', ' Randolph Scott', ' Dana Andrews']",['Western']
The Big Boss,"['Otto Kruger', ' Gloria Dickson', ' John Litel']",['Crime']
The Big Store,"['Marx Brothers', ' Tony Martin', ' Virginia Grey ']",['Comedy']
Billy the Kid,"['Robert Taylor', ' Brian Donlevy', ' Ian Hunter']",['Western']
Billy the Kid's Fighting Pals,"['Bob Steele', ' Carleton Young']",['Western']
Billy the Kid in Santa Fe,"['Bob Steele', ' Marin Sais']",['Western']
Billy the Kid's Range War,"['Bob Steele', ' Joan Barclay']",['Western']
Billy the Kid's Round-Up ,"['Buster Crabbe', ' Carleton Young', ' Joan Barclay']",['Western']
Billy the Kid Wanted,"['Buster Crabbe', "" Dave O'Brien"", ' Glenn Strange']",['Western']
Birth of the Blues,"['Bing Crosby', ' Mary Martin', ' Brian Donlevy']",['Musical']
The Black Cat,"['Basil Rathbone', ' Broderick Crawford', ' Bela Lugosi']",['Horror']
Blonde Comet,"['Virginia Vale', ' Robert Kent', ' Vince Barnett ']",['Action']
The Blonde from Singapore,"['Florence Rice', ' Leif Erickson', "" Alexander D'Arcy ""]",['Drama']
Blonde Inspiration,"['John Shelton', ' Virginia Grey', ' Albert Dekker']",['Comedy']
Blondie Goes Latin,"['Penny Singleton', ' Arthur Lake', ' Tito Guízar']",['Comedy']
Blondie in Society,"['Penny Singleton', ' Arthur Lake', ' Jonathan Hale']",['Comedy']
Blood and Sand,"['Tyrone Power', ' Linda Darnell', ' Rita Hayworth', ' Alla Nazimova']",['Drama']
Blossoms in the Dust,"['Greer Garson', ' Walter Pidgeon', ' Felix Bressart']",['Drama']
Blues in the Night,"['Priscilla Lane', ' Betty Field', ' Lloyd Nolan']",['Musical']
The Body Disappears,"['Jeffrey Lynn', ' Jane Wyman', ' Edward Everett Horton']",['Comedy']
Bombay Clipper,"['William Gargan', ' Irene Hervey']",['Drama']
Border Vigilantes,"['William Boyd', ' Russell Hayden', ' Frances Gifford']",['Western']
Borrowed Hero,"['Florence Rice', ' Alan Baxter', ' Constance Worth']",['Drama']
Bowery Blitzkrieg,"['The East Side Kids', ' Keye Luke', ' Warren Hull']",['Comedy']
The Bride Came C.O.D.,"['James Cagney', ' Bette Davis', ' Eugene Pallette']",['Comedy']
The Bride Wore Crutches,"['Lynne Roberts', ' Robert Armstrong']",['Comedy']
Broadway Limited,"['Victor McLaglen', ' Patsy Kelly', ' ZaSu Pitts']",['Comedy']
Buck Privates,"['Abbott and Costello', ' Lee Bowman', ' Jane Frazee']",['Comedy']
Bullets for O'Hara,"['Joan Perry', ' Anthony Quinn']",['Crime']
Burma Convoy,"['Charles Bickford', ' Evelyn Ankers', ' Cecil Kellaway ']",['Drama']
Bury Me Not on the Lone Prairie,"['Johnny Mack Brown', ' Fuzzy Knight', "" Nell O'Day""]",['Western']
Buy Me That Town,"['Constance Moore', ' Lloyd Nolan', ' Albert Dekker']",['Comedy']
Cadet Girl,"['Carole Landis', ' George Montgomery', ' William Tracy ']",['Musical Comedy']
The Case of the Black Parrot,"['William Lundigan', ' Maris Wrixon', ' Paul Cavanagh']",['Mystery']
Caught in the Act,"['Henry Armetta', ' Iris Meredith']",['Comedy']
Caught in the Draft,"['Bob Hope', ' Dorothy Lamour']",['Comedy']
Charley's Aunt,"['Jack Benny', ' Kay Francis', ' Anne Baxter']",['Comedy']
Charlie Chan in Rio,"['Sidney Toler', ' Victor Sen Yung', ' Kay Linaker']",['Mystery']
Cheers for Miss Bishop,"['Martha Scott', ' William Gargan', ' Edmund Gwenn']",['Drama']
The Chocolate Soldier,"['Nelson Eddy', ' Risë Stevens', ' Nigel Bruce']",['Musical']
Citadel of Crime,"['Robert Armstrong', ' Linda Hayes ']",['Drama']
Citizen Kane,"['Orson Welles', ' Joseph Cotten', ' Everett Sloane', ' Paul Stewart', ' Dorothy Comingore', ' Agnes Moorehead']",['Drama']
City of Missing Girls,"['Astrid Allwyn', ' H. B. Warner', ' John Archer']",['Crime']
Come Live With Me,"['James Stewart', ' Hedy Lamarr', ' Ian Hunter']",['Comedy']
Confessions of Boston Blackie,"['Chester Morris', ' Harriet Hilliard']",['Mystery']
Confirm or Deny,"['Don Ameche', ' Joan Bennett', ' Roddy McDowall']",['Drama']
The Corsican Brothers,"['Douglas Fairbanks Jr.', ' Ruth Warrick', ' Akim Tamiroff']",['Swashbuckler']
Country Fair,"['June Clyde', ' Eddie Foy Jr.', ' William Demarest ']",['Comedy']
The Cowboy and the Blonde,"['Mary Beth Hughes', ' George Montgomery', ' Alan Mowbray']",['Comedy']
Cracked Nuts,"['Stuart Erwin', ' Una Merkel', ' Mischa Auer']",['Comedy']
Criminals Within,"['Eric Linden', ' Ann Doran', ' Ben Alexander']",['Drama']
Cyclone on Horseback,"['Tim Holt', ' Marjorie Reynolds']",['Westerm']
Dance Hall,"['Carole Landis', ' Cesar Romero', ' June Storey ']",['Romance']
A Dangerous Game,"['Richard Arlen', ' Andy Devine', ' Jean Brooks']",['Mystery']
Dangerous Lady,"['Neil Hamilton', ' June Storey', ' Evelyn Brent ']",['Mystery']
Dangerously They Live,"['John Garfield', ' Nancy Coleman', ' Raymond Massey']",['Thriller']
Dead Men Tell,"['Sidney Toler', ' Sheila Ryan', ' Kay Aldridge']",['Mystery']
The Deadly Game,"['Charles Farrell', ' June Lang', ' John Miljan']",['Thriller']
Death Valley Outlaws,"['Don ""Red"" Barry', ' Lynn Merrick']",['Western']
Desert Bandit,"['Don ""Red"" Barry', ' Lynn Merrick']",['Western']
Design for Scandal,"['Rosalind Russell', ' Walter Pidgeon', '  Edward Arnold']",['Comedy']
Desperate Cargo,"['Ralph Byrd', ' Carol Hughes', ' Julie Duncan']",['Thriller']
