Abroad with Two Yanks,"['William Bendix', ' Helen Walker', "" Dennis O'Keefe""]",['Comedy']
Accent on Crime,"['June Carlson', "" Fifi D'Orsay"", ' Teala Loring']",['Crime drama']
Action in Arabia,"['George Sanders', ' Virginia Bruce', ' Lenore Aubert']",['Romantic drama']
Address Unknown,"['Mady Christians', ' Morris Carnovsky', ' Paul Lukas', ' Peter van Eyck', ' K. T. Stevens']",['Drama']
The Adventures of Mark Twain,"['Fredric March', ' Alexis Smith']",['Adventure']
Alaska,"['Kent Taylor', ' Margaret Lindsay', ' John Carradine']","['Crime', ' adventure']"
Ali Baba and the Forty Thieves,"['Maria Montez', ' Jon Hall', ' Turhan Bey']",['Adventure']
Allergic to Love,"[""Martha O'Driscoll"", ' Noah Beery Jr.', ' David Bruce']",['Musical comedy']
An American Romance,"['Brian Donlevy', ' Ann Richards', ' Walter Abel']",['Drama']
And the Angels Sing,"['Fred MacMurray', ' Betty Hutton', ' Dorothy Lamour']",['Musical comedy']
And Now Tomorrow,"['Alan Ladd', ' Loretta Young', ' Susan Hayward']",['Drama']
Andy Hardy's Blonde Trouble,"['Lewis Stone', ' Mickey Rooney', ' Fay Holden']",['Romantic comedy']
Are These Our Parents?,"['Helen Vinson', ' Lyle Talbot', ' Ivan Lebedeff']",['Romantic drama']
Arizona Whirlwind,"['Ken Maynard', ' Hoot Gibson', ' Bob Steele']",['Western']
Army Wives,"['Elyse Knox', ' Marjorie Rambeau', ' Rick Vallin']",['Romance']
Arsenic and Old Lace ,"['Cary Grant', ' Raymond Massey', ' Josephine Hull', ' Peter Lorre', ' Jack Carson']",['Screwball comedy']
Atlantic City,"['Constance Moore', ' Stanley Brown', ' Charley Grapewin']",['Romantic musical']
Babes on Swing Street,"['Ann Blyth', ' Peggy Ryan', ' Andy Devine']",['Musical comedy']
Barbary Coast Gent,"['Wallace Beery', ' Binnie Barnes', ' John Carradine', ' Chill Wills']",['Western comedy']
Bathing Beauty,"['Esther Williams', ' Red Skelton']",['Musical']
Beautiful But Broke,"['Joan Davis', ' John Hubbard', ' Jane Frazee']",['Musical comedy']
Belle of the Yukon,"['Randolph Scott', ' Gypsy Rose Lee', ' Dinah Shore']",['Western comedy']
Beneath Western Skies,"['Robert Livingston', ' Smiley Burnette', ' Effie Laird']",['Western']
